#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR3493--MA0659.1.MAFG	chr12	116620072	116620092	+	0.000	0.000	Merged-chr12-116620074-47
NR3699--MA0659.1.MAFG	chr13	37783912	37783932	+	0.000	0.000	Merged-chr13-37783892-22
NR3213--MA0496.2.MAFK	chr12	91604328	91604346	-	0.000	0.000	Merged-chr12-91604206-14,Merged-chr12-91604478-1
NR3187--MA0089.1.MAFG::NFE2L1	chr12	86592686	86592691	+	0.000	0.000	Merged-chr12-86592700-17
NR6197--MA0501.1.MAF::NFE2	chr17	19437874	19437888	+	0.000	0.000	Merged-chr17-19437869-18
NR7474--MA0496.2.MAFK	chr2	9536068	9536086	-	0.000	0.000	Merged-chr2-9536121-12
NR7191--MA0089.1.MAFG::NFE2L1	chr19	10839216	10839221	+	0.000	0.000	Merged-chr19-10839389-65
NR2282--MA0117.2.Mafb	chr11	32561585	32561596	+	0.000	0.000	Merged-chr11-32561785-56
NR5367--MA0591.1.Bach1::Mafk	chr15	84702171	84702185	-	0.000	0.000	Merged-chr15-84702122-13
NR14126--MA0501.1.MAF::NFE2	chr9	14568708	14568722	-	0.000	0.000	Merged-chr9-14568666-36
NR3692--MA0496.2.MAFK	chr13	36534313	36534331	+	0.000	0.000	Merged-chr13-36534554-32
NR6058--MA0495.2.MAFF	chr16	94660247	94660267	+	0.000	0.000	Merged-chr16-94660460-20
NR4899--MA0495.2.MAFF	chr14	105177467	105177487	+	0.000	0.000	Merged-chr14-105177397-2
NR5924--MA0089.1.MAFG::NFE2L1	chr16	76499912	76499917	+	0.000	0.000	Merged-chr16-76499941-29
NR4326--MA0495.2.MAFF	chr14	8099810	8099830	-	0.000	0.000	Merged-chr14-8099733-53
NR1995--MA0089.1.MAFG::NFE2L1	chr10	117721596	117721601	-	0.000	0.000	Merged-chr10-117721632-23
NR12798--MA0591.1.Bach1::Mafk	chr7	68350178	68350192	+	0.000	0.000	Merged-chr7-68350249-38
NR7013--MA0496.2.MAFK	chr18	75304850	75304868	-	0.000	0.000	Merged-chr18-75304696-39
NR1522--MA0495.2.MAFF	chr10	45635338	45635358	+	0.000	0.000	Merged-chr10-45635407-27
NR10972--MA0591.1.Bach1::Mafk	chr5	72250366	72250380	-	0.000	0.000	Merged-chr5-72250347-10
NR9965--MA0591.1.Bach1::Mafk	chr4	59254654	59254668	+	0.000	0.000	Merged-chr4-59254568-45
NR2374--MA0496.2.MAFK	chr11	51264659	51264677	-	0.000	0.000	Merged-chr11-51264498-29
NR9446--MA0659.1.MAFG	chr3	126570830	126570850	-	0.000	0.000	Merged-chr3-126570904-20
NR4328--MA0659.1.MAFG	chr14	8099810	8099830	+	0.000	0.000	Merged-chr14-8099733-53
NR3558--MA0496.2.MAFK	chr13	8995334	8995352	+	0.000	0.000	Merged-chr13-8995380-1
NR7054--MA0495.2.MAFF	chr18	80554953	80554973	+	0.000	0.000	Merged-chr18-80555147-42
NR7936--MA0495.2.MAFF	chr2	84059439	84059459	-	0.000	0.000	Merged-chr2-84059493-47
NR11926--MA0501.1.MAF::NFE2	chr6	84559680	84559694	-	0.000	0.000	Merged-chr6-84559723-19
NR408--MA0591.1.Bach1::Mafk	chr1	84881699	84881713	+	0.000	0.000	Merged-chr1-84881698-12
NR845--MA0495.2.MAFF	chr1	153288164	153288184	-	0.000	0.000	Merged-chr1-153288080-22
NR11171--MA0496.2.MAFK	chr5	105306181	105306199	+	0.000	0.000	Merged-chr5-105306151-101
NR8429--MA0591.1.Bach1::Mafk	chr2	146497724	146497738	-	0.000	0.000	Merged-chr2-146497617-49
NR11709--MA0495.2.MAFF	chr6	52825668	52825688	+	0.000	0.000	Merged-chr6-52825813-18
NR14763--MA0496.2.MAFK	chr9	119334540	119334558	-	0.000	0.000	Merged-chr9-119334532-37
NR13852--MA0501.1.MAF::NFE2	chr8	105121285	105121299	+	0.000	0.000	Merged-chr8-105121168-27
NR10221--MA0591.1.Bach1::Mafk	chr4	106935344	106935358	+	0.000	0.000	Merged-chr4-106935357-64
NR13141--MA0495.2.MAFF	chr7	119861788	119861808	-	0.000	0.000	Merged-chr7-119861539-102
NR2392--MA0496.2.MAFK	chr11	52261028	52261046	+	0.000	0.000	Merged-chr11-52261104-14
NR5042--MA0089.1.MAFG::NFE2L1	chr15	9435986	9435991	+	0.000	0.000	Merged-chr15-9435954-24
NR2701--MA0496.2.MAFK	chr11	103774035	103774053	+	0.000	0.000	Merged-chr11-103774005-26
NR7282--MA0591.1.Bach1::Mafk	chr19	26414885	26414899	-	0.000	0.000	Merged-chr19-26414799-20
NR8262--MA0117.2.Mafb	chr2	125667316	125667327	-	0.000	0.000	Merged-chr2-125667396-37
NR8850--MA0501.1.MAF::NFE2	chr3	28236949	28236963	-	0.000	0.000	Merged-chr3-28236857-20
NR11413--MA0591.1.Bach1::Mafk	chr5	143287899	143287913	+	0.000	0.000	Merged-chr5-143287992-36
NR9376--MA0089.1.MAFG::NFE2L1	chr3	116630321	116630326	+	0.000	0.000	Merged-chr3-116630474-26
NR6454--MA0591.1.Bach1::Mafk	chr17	65961740	65961754	-	0.000	0.000	Merged-chr17-65961846-52
NR2921--MA0089.1.MAFG::NFE2L1	chr12	28829634	28829639	-	0.000	0.000	Merged-chr12-28829718-31
NR7396--MA0117.2.Mafb	chr19	55383407	55383418	-	0.000	0.000	Merged-chr19-55383240-23
NR2146--MA0496.2.MAFK	chr11	3161117	3161135	+	0.000	0.000	Merged-chr11-3161151-10
NR2054--MA0089.1.MAFG::NFE2L1	chr10	122758497	122758502	-	0.000	0.000	Merged-chr10-122758293-88
NR410--MA0501.1.MAF::NFE2	chr1	84881745	84881759	-	0.000	0.000	Merged-chr1-84881698-12
NR2624--MA0501.1.MAF::NFE2	chr11	90586478	90586492	-	0.000	0.000	Merged-chr11-90586478-10
NR12481--MA0501.1.MAF::NFE2	chr6	144909752	144909766	-	0.000	0.000	Merged-chr6-144909826-5
NR1097--MA0495.2.MAFF	chr1	181866628	181866648	-	0.000	0.000	Merged-chr1-181866572-42
NR8591--MA0496.2.MAFK	chr2	163401424	163401442	-	0.000	0.000	Merged-chr2-163401452-24
NR3138--MA0495.2.MAFF	chr12	79488966	79488986	-	0.000	0.000	Merged-chr12-79488992-20
NR2813--MA0496.2.MAFK	chr11	118743059	118743077	+	0.000	0.000	Merged-chr11-118743015-7
NR15036--MA0089.1.MAFG::NFE2L1	chrX	142737404	142737409	-	0.000	0.000	Merged-chrX-142737448-59
NR218--MA0501.1.MAF::NFE2	chr1	54279702	54279716	-	0.000	0.000	Merged-chr1-54279813-25
NR1429--MA0501.1.MAF::NFE2	chr10	26564622	26564636	+	0.000	0.000	Merged-chr10-26564649-11
NR14111--MA0591.1.Bach1::Mafk	chr9	14171981	14171995	+	0.000	0.000	Merged-chr9-14171965-37
NR5776--MA0117.2.Mafb	chr16	51691084	51691095	+	0.000	0.000	Merged-chr16-51690993-50
NR5618--MA0501.1.MAF::NFE2	chr16	30676264	30676278	-	0.000	0.000	Merged-chr16-30676152-12
NR2352--MA0501.1.MAF::NFE2	chr11	46474438	46474452	-	0.000	0.000	Merged-chr11-46474391-31
NR2356--MA0089.1.MAFG::NFE2L1	chr11	48788041	48788046	+	0.000	0.000	Merged-chr11-48788226-76
NR12192--MA0659.1.MAFG	chr6	120294491	120294511	-	0.000	0.000	Merged-chr6-120294540-46
NR3516--MA0501.1.MAF::NFE2	chr12	119388108	119388122	+	0.000	0.000	Merged-chr12-119388101-32
NR1099--MA0659.1.MAFG	chr1	181866628	181866648	+	0.000	0.000	Merged-chr1-181866572-42
NR3285--MA0089.1.MAFG::NFE2L1	chr12	100871925	100871930	+	0.000	0.000	Merged-chr12-100871796-44
NR6360--MA0089.1.MAFG::NFE2L1	chr17	44718212	44718217	-	0.000	0.000	Merged-chr17-44718379-50
NR7605--MA0495.2.MAFF	chr2	32181554	32181574	-	0.000	0.000	Merged-chr2-32181600-13
NR11055--MA0496.2.MAFK	chr5	92348939	92348957	-	0.000	0.000	Merged-chr5-92348973-52
NR9765--MA0089.1.MAFG::NFE2L1	chr4	9771223	9771228	-	0.000	0.000	Merged-chr4-9771034-56
NR2930--MA0591.1.Bach1::Mafk	chr12	31950445	31950459	-	0.000	0.000	Merged-chr12-31950155-135
NR715--MA0496.2.MAFK	chr1	132264731	132264749	+	0.000	0.000	Merged-chr1-132264829-22
NR6199--MA0117.2.Mafb	chr17	21475056	21475067	+	0.000	0.000	Merged-chr17-21475108-14
NR7301--MA0089.1.MAFG::NFE2L1	chr19	32496638	32496643	+	0.000	0.000	Merged-chr19-32496642-11
NR500--MA0496.2.MAFK	chr1	92119342	92119360	-	0.000	0.000	Merged-chr1-92119439-48
NR13931--MA0089.1.MAFG::NFE2L1	chr8	115531562	115531567	-	0.000	0.000	Merged-chr8-115531430-21
NR10076--MA0501.1.MAF::NFE2	chr4	88110184	88110198	+	0.000	0.000	Merged-chr4-88110065-14
NR13907--MA0495.2.MAFF	chr8	111624157	111624177	+	0.000	0.000	Merged-chr8-111624206-14
NR4458--MA0117.2.Mafb	chr14	30825874	30825885	-	0.000	0.000	Merged-chr14-30825884-66
NR12221--MA0591.1.Bach1::Mafk	chr6	122758925	122758939	-	0.000	0.000	Merged-chr6-122758915-39
NR5794--MA0117.2.Mafb	chr16	52292840	52292851	-	0.000	0.000	Merged-chr16-52292729-42
NR10567--MA0089.1.MAFG::NFE2L1	chr4	151996271	151996276	-	0.000	0.000	Merged-chr4-151996356-68
NR5733--MA0089.1.MAFG::NFE2L1	chr16	44778878	44778883	-	0.000	0.000	Merged-chr16-44778885-37
NR7539--MA0591.1.Bach1::Mafk	chr2	18519345	18519359	+	0.000	0.000	Merged-chr2-18519177-24
NR786--MA0501.1.MAF::NFE2	chr1	143192270	143192284	-	0.000	0.000	Merged-chr1-143192394-27
NR2167--MA0089.1.MAFG::NFE2L1	chr11	5762422	5762427	-	0.000	0.000	Merged-chr11-5762236-58
NR13151--MA0089.1.MAFG::NFE2L1	chr7	120754786	120754791	+	0.000	0.000	Merged-chr7-120754842-25
NR11096--MA0495.2.MAFF	chr5	98016905	98016925	-	0.000	0.000	Merged-chr5-98016849-63
NR14169--MA0501.1.MAF::NFE2	chr9	25229912	25229926	+	0.000	0.000	Merged-chr9-25229889-3
NR3309--MA0501.1.MAF::NFE2	chr12	102725897	102725911	+	0.000	0.000	Merged-chr12-102725794-51
NR12812--MA0496.2.MAFK	chr7	73517588	73517606	+	0.000	0.000	Merged-chr7-73517689-25
NR8647--MA0089.1.MAFG::NFE2L1	chr2	170319456	170319461	+	0.000	0.000	Merged-chr2-170319256-54
NR179--MA0089.1.MAFG::NFE2L1	chr1	43403597	43403602	+	0.000	0.000	Merged-chr1-43403565-20
NR7603--MA0089.1.MAFG::NFE2L1	chr2	32166623	32166628	-	0.000	0.000	Merged-chr2-32166737-9
NR7600--MA0496.2.MAFK	chr2	31172200	31172218	-	0.000	0.000	Merged-chr2-31172206-22
NR2745--MA0089.1.MAFG::NFE2L1	chr11	109011782	109011787	+	0.000	0.000	Merged-chr11-109011875-52
NR7793--MA0089.1.MAFG::NFE2L1	chr2	61712733	61712738	-	0.000	0.000	Merged-chr2-61712803-19
NR1701--MA0089.1.MAFG::NFE2L1	chr10	77630169	77630174	-	0.000	0.000	Merged-chr10-77630089-17
NR12947--MA0495.2.MAFF	chr7	97041452	97041472	+	0.000	0.000	Merged-chr7-97041400-3
NR11244--MA0591.1.Bach1::Mafk	chr5	112343076	112343090	-	0.000	0.000	Merged-chr5-112343084-79
NR10222--MA0501.1.MAF::NFE2	chr4	106935347	106935361	+	0.000	0.000	Merged-chr4-106935357-64
NR14154--MA0501.1.MAF::NFE2	chr9	22117291	22117305	-	0.000	0.000	Merged-chr9-22117236-62
NR4414--MA0591.1.Bach1::Mafk	chr14	25033085	25033099	-	0.000	0.000	Merged-chr14-25033079-23
NR1554--MA0495.2.MAFF	chr10	53346649	53346669	-	0.000	0.000	Merged-chr10-53346835-25
NR11098--MA0659.1.MAFG	chr5	98016905	98016925	-	0.000	0.000	Merged-chr5-98016849-63
NR6790--MA0117.2.Mafb	chr18	39878031	39878042	-	0.000	0.000	Merged-chr18-39877975-43
NR4736--MA0591.1.Bach1::Mafk	chr14	73253976	73253990	+	0.000	0.000	Merged-chr14-73253840-37
NR2160--MA0591.1.Bach1::Mafk	chr11	5099440	5099454	-	0.000	0.000	Merged-chr11-5099369-106
NR1531--MA0496.2.MAFK	chr10	45635339	45635357	-	0.000	0.000	Merged-chr10-45635407-27
NR13668--MA0089.1.MAFG::NFE2L1	chr8	77436394	77436399	+	0.000	0.000	Merged-chr8-77436264-47
NR1524--MA0591.1.Bach1::Mafk	chr10	45635341	45635355	+	0.000	0.000	Merged-chr10-45635407-27
NR407--MA0495.2.MAFF	chr1	84881696	84881716	-	0.000	0.000	Merged-chr1-84881698-12
NR5425--MA0496.2.MAFK	chr15	97213230	97213248	-	0.000	0.000	Merged-chr15-97213099-28
NR9497--MA0591.1.Bach1::Mafk	chr3	132871460	132871474	+	0.000	0.000	Merged-chr3-132871536-48
NR11615--MA0496.2.MAFK	chr6	29735987	29736005	+	0.000	0.000	Merged-chr6-29735888-24
NR12117--MA0501.1.MAF::NFE2	chr6	114657110	114657124	-	0.000	0.000	Merged-chr6-114657175-55
NR14799--MA0089.1.MAFG::NFE2L1	chr9	123923470	123923475	+	0.000	0.000	Merged-chr9-123923476-12
NR8584--MA0591.1.Bach1::Mafk	chr2	162931537	162931551	+	0.000	0.000	Merged-chr2-162931607-133
NR12287--MA0591.1.Bach1::Mafk	chr6	128902120	128902134	-	0.000	0.000	Merged-chr6-128902189-21
NR13991--MA0501.1.MAF::NFE2	chr8	123051729	123051743	+	0.000	0.000	Merged-chr8-123051694-23
NR11374--MA0591.1.Bach1::Mafk	chr5	137857144	137857158	+	0.000	0.000	Merged-chr5-137857044-20
NR14898--MA0501.1.MAF::NFE2	chrX	71622524	71622538	+	0.000	0.000	Merged-chrX-71622436-27
NR1775--MA0501.1.MAF::NFE2	chr10	85050873	85050887	+	0.000	0.000	Merged-chr10-85050856-11
NR8430--MA0089.1.MAFG::NFE2L1	chr2	146517123	146517128	+	0.000	0.000	Merged-chr2-146517219-24
NR8118--MA0501.1.MAF::NFE2	chr2	114059834	114059848	+	0.000	0.000	Merged-chr2-114059851-34
NR1697--MA0591.1.Bach1::Mafk	chr10	77531231	77531245	+	0.000	0.000	Merged-chr10-77531233-16
NR13909--MA0117.2.Mafb	chr8	111624157	111624168	+	0.000	0.000	Merged-chr8-111624206-14
NR4077--MA0501.1.MAF::NFE2	chr13	101632986	101633000	-	0.000	0.000	Merged-chr13-101632965-14
NR9290--MA0659.1.MAFG	chr3	105892539	105892559	+	0.000	0.000	Merged-chr3-105892493-111
NR6486--MA0089.1.MAFG::NFE2L1	chr17	70746941	70746946	+	0.000	0.000	Merged-chr17-70746811-20
NR1814--MA0089.1.MAFG::NFE2L1	chr10	88392149	88392154	-	0.000	0.000	Merged-chr10-88392245-2
NR13351--MA0089.1.MAFG::NFE2L1	chr7	143501993	143501998	+	0.000	0.000	Merged-chr7-143502068-57
NR10438--MA0117.2.Mafb	chr4	138247431	138247442	+	0.000	0.000	Merged-chr4-138247417-10
NR8843--MA0495.2.MAFF	chr3	28236949	28236969	+	0.000	0.000	Merged-chr3-28236857-20
NR425--MA0495.2.MAFF	chr1	85250857	85250877	-	0.000	0.000	Merged-chr1-85250842-29
NR6372--MA0591.1.Bach1::Mafk	chr17	47511267	47511281	+	0.000	0.000	Merged-chr17-47511428-58
NR2516--MA0117.2.Mafb	chr11	72961928	72961939	+	0.000	0.000	Merged-chr11-72961970-1
NR10363--MA0089.1.MAFG::NFE2L1	chr4	127319880	127319885	+	0.000	0.000	Merged-chr4-127319840-19
NR2454--MA0089.1.MAFG::NFE2L1	chr11	61629876	61629881	+	0.000	0.000	Merged-chr11-61629890-18
NR5692--MA0501.1.MAF::NFE2	chr16	38396290	38396304	+	0.000	0.000	Merged-chr16-38396327-34
NR14720--MA0501.1.MAF::NFE2	chr9	116319690	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR4013--MA0496.2.MAFK	chr13	90930146	90930164	-	0.000	0.000	Merged-chr13-90930019-46
NR14822--MA0591.1.Bach1::Mafk	chrX	11691272	11691286	-	0.000	0.000	Merged-chrX-11691222-6
NR1825--MA0501.1.MAF::NFE2	chr10	89487169	89487183	+	0.000	0.000	Merged-chr10-89487316-19
NR9818--MA0591.1.Bach1::Mafk	chr4	24569376	24569390	-	0.000	0.000	Merged-chr4-24569297-30
NR4808--MA0659.1.MAFG	chr14	86239027	86239047	-	0.000	0.000	Merged-chr14-86238911-3
NR6788--MA0089.1.MAFG::NFE2L1	chr18	39319449	39319454	+	0.000	0.000	Merged-chr18-39319462-8
NR4148--MA0495.2.MAFF	chr13	108498728	108498748	-	0.000	0.000	Merged-chr13-108498755-24
NR14351--MA0591.1.Bach1::Mafk	chr9	62425370	62425384	-	0.000	0.000	Merged-chr9-62425384-15
NR4890--MA0089.1.MAFG::NFE2L1	chr14	103630852	103630857	+	0.000	0.000	Merged-chr14-103630729-17
NR3076--MA0495.2.MAFF	chr12	69458505	69458525	+	0.000	0.000	Merged-chr12-69458442-59
NR13201--MA0591.1.Bach1::Mafk	chr7	127573111	127573125	-	0.000	0.000	Merged-chr7-127573236-53
NR7643--MA0117.2.Mafb	chr2	38510262	38510273	+	0.000	0.000	Merged-chr2-38510276-11
NR14103--MA0089.1.MAFG::NFE2L1	chr9	11329085	11329090	+	0.000	0.000	Merged-chr9-11329095-28
NR1894--MA0496.2.MAFK	chr10	96588456	96588474	-	0.000	0.000	Merged-chr10-96588454-52
NR6841--MA0501.1.MAF::NFE2	chr18	54822970	54822984	-	0.000	0.000	Merged-chr18-54822886-30
NR6571--MA0117.2.Mafb	chr17	83666804	83666815	-	0.000	0.000	Merged-chr17-83666792-23
NR9138--MA0117.2.Mafb	chr3	88685775	88685786	-	0.000	0.000	Merged-chr3-88685832-60
NR6488--MA0501.1.MAF::NFE2	chr17	70746963	70746977	+	0.000	0.000	Merged-chr17-70746811-20
NR10311--MA0591.1.Bach1::Mafk	chr4	120062492	120062506	+	0.000	0.000	Merged-chr4-120062623-32
NR5905--MA0495.2.MAFF	chr16	75903184	75903204	-	0.000	0.000	Merged-chr16-75903251-33
NR14473--MA0496.2.MAFK	chr9	83564271	83564289	-	0.000	0.000	Merged-chr9-83564254-44
NR5996--MA0591.1.Bach1::Mafk	chr16	89974508	89974522	+	0.000	0.000	Merged-chr16-89974505-28
NR7572--MA0501.1.MAF::NFE2	chr2	28540201	28540215	+	0.000	0.000	Merged-chr2-28540150-39
NR9035--MA0117.2.Mafb	chr3	69274873	69274884	+	0.000	0.000	Merged-chr3-69274909-13
NR14971--MA0089.1.MAFG::NFE2L1	chrX	104760581	104760586	+	0.000	0.000	Merged-chrX-104760741-26
NR135--MA0501.1.MAF::NFE2	chr1	36264360	36264374	-	0.000	0.000	Merged-chr1-36264360-59
NR7664--MA0495.2.MAFF	chr2	44953119	44953139	+	0.000	0.000	Merged-chr2-44953031-31
NR1956--MA0591.1.Bach1::Mafk	chr10	111478830	111478844	+	0.000	0.000	Merged-chr10-111478939-8
NR14402--MA0501.1.MAF::NFE2	chr9	75541743	75541757	+	0.000	0.000	Merged-chr9-75541698-38
NR8800--MA0591.1.Bach1::Mafk	chr3	15228897	15228911	+	0.000	0.000	Merged-chr3-15228808-12
NR5353--MA0089.1.MAFG::NFE2L1	chr15	82112073	82112078	+	0.000	0.000	Merged-chr15-82112003-17
NR6501--MA0591.1.Bach1::Mafk	chr17	71214244	71214258	-	0.000	0.000	Merged-chr17-71214238-2
NR10365--MA0495.2.MAFF	chr4	128713568	128713588	+	0.000	0.000	Merged-chr4-128713412-15
NR287--MA0591.1.Bach1::Mafk	chr1	69291466	69291480	-	0.000	0.000	Merged-chr1-69291557-40
NR6558--MA0117.2.Mafb	chr17	80392000	80392011	+	0.000	0.000	Merged-chr17-80391888-51
NR6362--MA0501.1.MAF::NFE2	chr17	44718202	44718216	-	0.000	0.000	Merged-chr17-44718379-50
NR3104--MA0089.1.MAFG::NFE2L1	chr12	72748497	72748502	-	0.000	0.000	Merged-chr12-72748579-13
NR2741--MA0089.1.MAFG::NFE2L1	chr11	108098444	108098449	+	0.000	0.000	Merged-chr11-108098538-36
NR3670--MA0089.1.MAFG::NFE2L1	chr13	32899367	32899372	-	0.000	0.000	Merged-chr13-32899314-35
NR519--MA0496.2.MAFK	chr1	94497026	94497044	-	0.000	0.000	Merged-chr1-94497080-23
NR8863--MA0117.2.Mafb	chr3	31109332	31109343	+	0.000	0.000	Merged-chr3-31109260-17
NR4235--MA0089.1.MAFG::NFE2L1	chr13	113378996	113379001	-	0.000	0.000	Merged-chr13-113378821-1
NR2956--MA0089.1.MAFG::NFE2L1	chr12	36241354	36241359	+	0.000	0.000	Merged-chr12-36241330-19
NR5761--MA0591.1.Bach1::Mafk	chr16	49982464	49982478	-	0.000	0.000	Merged-chr16-49982447-38
NR9521--MA0591.1.Bach1::Mafk	chr3	135604828	135604842	-	0.000	0.000	Merged-chr3-135604723-37
NR5540--MA0089.1.MAFG::NFE2L1	chr16	18733476	18733481	-	0.000	0.000	Merged-chr16-18733506-32
NR8265--MA0591.1.Bach1::Mafk	chr2	125791846	125791860	+	0.000	0.000	Merged-chr2-125791694-59
NR210--MA0496.2.MAFK	chr1	52012516	52012534	-	0.000	0.000	Merged-chr1-52012625-13
NR9498--MA0089.1.MAFG::NFE2L1	chr3	133160001	133160006	-	0.000	0.000	Merged-chr3-133159832-24
NR2223--MA0501.1.MAF::NFE2	chr11	20107921	20107935	-	0.000	0.000	Merged-chr11-20107877-60
NR9145--MA0496.2.MAFK	chr3	89727208	89727226	+	0.000	0.000	Merged-chr3-89727230-25
NR7771--MA0496.2.MAFK	chr2	59338606	59338624	-	0.000	0.000	Merged-chr2-59338660-28
NR10461--MA0089.1.MAFG::NFE2L1	chr4	142015107	142015112	+	0.000	0.000	Merged-chr4-142015063-42
NR6180--MA0089.1.MAFG::NFE2L1	chr17	13564969	13564974	-	0.000	0.000	Merged-chr17-13564978-21
NR13809--MA0496.2.MAFK	chr8	94186725	94186743	-	0.000	0.000	Merged-chr8-94186753-31
NR2915--MA0501.1.MAF::NFE2	chr12	26315180	26315194	-	0.000	0.000	Merged-chr12-26315128-15
NR13870--MA0591.1.Bach1::Mafk	chr8	107324383	107324397	+	0.000	0.000	Merged-chr8-107324257-32
NR13936--MA0501.1.MAF::NFE2	chr8	115771214	115771228	-	0.000	0.000	Merged-chr8-115771261-45
NR1913--MA0495.2.MAFF	chr10	99459977	99459997	+	0.000	0.000	Merged-chr10-99459996-60
NR5842--MA0089.1.MAFG::NFE2L1	chr16	59469922	59469927	-	0.000	0.000	Merged-chr16-59469978-46
NR8242--MA0501.1.MAF::NFE2	chr2	120599709	120599723	-	0.000	0.000	Merged-chr2-120599667-35
NR4600--MA0496.2.MAFK	chr14	54168971	54168989	+	0.000	0.000	Merged-chr14-54168999-35
NR14850--MA0495.2.MAFF	chrX	42336960	42336980	+	0.000	0.000	Merged-chrX-42336875-23
NR288--MA0089.1.MAFG::NFE2L1	chr1	69545473	69545478	+	0.000	0.000	Merged-chr1-69544965-96
NR7336--MA0089.1.MAFG::NFE2L1	chr19	41483223	41483228	-	0.000	0.000	Merged-chr19-41483233-3
NR5417--MA0591.1.Bach1::Mafk	chr15	95276772	95276786	+	0.000	0.000	Merged-chr15-95276729-22
NR7931--MA0501.1.MAF::NFE2	chr2	83700882	83700896	+	0.000	0.000	Merged-chr2-83700891-43
NR2528--MA0496.2.MAFK	chr11	74848001	74848019	-	0.000	0.000	Merged-chr11-74848149-19
NR7423--MA0089.1.MAFG::NFE2L1	chr19	57150498	57150503	-	0.000	0.000	Merged-chr19-57150448-16
NR11213--MA0089.1.MAFG::NFE2L1	chr5	108629071	108629076	+	0.000	0.000	Merged-chr5-108629024-3
NR4856--MA0495.2.MAFF	chr14	99419087	99419107	-	0.000	0.000	Merged-chr14-99419131-33
NR9761--MA0501.1.MAF::NFE2	chr4	6925026	6925040	-	0.000	0.000	Merged-chr4-6924913-49
NR9989--MA0501.1.MAF::NFE2	chr4	62679271	62679285	-	0.000	0.000	Merged-chr4-62679364-27
NR2448--MA0495.2.MAFF	chr11	60935531	60935551	-	0.000	0.000	Merged-chr11-60935533-50
NR8986--MA0501.1.MAF::NFE2	chr3	60516468	60516482	+	0.000	0.000	Merged-chr3-60516379-60
NR1369--MA0659.1.MAFG	chr10	19104809	19104829	-	0.000	0.000	Merged-chr10-19104955-55
NR6494--MA0495.2.MAFF	chr17	71192185	71192205	+	0.000	0.000	Merged-chr17-71192022-46
NR7761--MA0591.1.Bach1::Mafk	chr2	59160501	59160515	-	0.000	0.000	Merged-chr2-59160665-10
NR4811--MA0089.1.MAFG::NFE2L1	chr14	86239086	86239091	-	0.000	0.000	Merged-chr14-86238911-3
NR11464--MA0591.1.Bach1::Mafk	chr5	149160702	149160716	-	0.000	0.000	Merged-chr5-149160687-30
NR11457--MA0117.2.Mafb	chr5	148325418	148325429	+	0.000	0.000	Merged-chr5-148325520-37
NR14167--MA0117.2.Mafb	chr9	25229915	25229926	-	0.000	0.000	Merged-chr9-25229889-3
NR13169--MA0496.2.MAFK	chr7	123327113	123327131	-	0.000	0.000	Merged-chr7-123327122-14
NR11451--MA0501.1.MAF::NFE2	chr5	147063447	147063461	-	0.000	0.000	Merged-chr5-147063758-85
NR9570--MA0089.1.MAFG::NFE2L1	chr3	141862847	141862852	-	0.000	0.000	Merged-chr3-141862875-43
NR2380--MA0591.1.Bach1::Mafk	chr11	51856319	51856333	-	0.000	0.000	Merged-chr11-51856279-106
NR10388--MA0495.2.MAFF	chr4	130902719	130902739	-	0.000	0.000	Merged-chr4-130902724-33
NR2143--MA0591.1.Bach1::Mafk	chr11	3161119	3161133	-	0.000	0.000	Merged-chr11-3161151-10
NR9293--MA0496.2.MAFK	chr3	105892540	105892558	+	0.000	0.000	Merged-chr3-105892493-111
NR9219--MA0089.1.MAFG::NFE2L1	chr3	95909570	95909575	+	0.000	0.000	Merged-chr3-95909537-31
NR6366--MA0117.2.Mafb	chr17	44766602	44766613	-	0.000	0.000	Merged-chr17-44766563-39
NR8856--MA0089.1.MAFG::NFE2L1	chr3	28709957	28709962	+	0.000	0.000	Merged-chr3-28710015-15
NR4737--MA0089.1.MAFG::NFE2L1	chr14	73335627	73335632	+	0.000	0.000	Merged-chr14-73335535-15
NR7409--MA0496.2.MAFK	chr19	56647499	56647517	+	0.000	0.000	Merged-chr19-56647541-17
NR14569--MA0591.1.Bach1::Mafk	chr9	99469963	99469977	-	0.000	0.000	Merged-chr9-99469936-29
NR4671--MA0501.1.MAF::NFE2	chr14	65106715	65106729	-	0.000	0.000	Merged-chr14-65106693-26
NR12120--MA0495.2.MAFF	chr6	114905019	114905039	+	0.000	0.000	Merged-chr6-114905018-60
NR6131--MA0496.2.MAFK	chr17	5802393	5802411	-	0.000	0.000	Merged-chr17-5802429-65
NR1371--MA0496.2.MAFK	chr10	19104810	19104828	-	0.000	0.000	Merged-chr10-19104955-55
NR6607--MA0089.1.MAFG::NFE2L1	chr17	88480633	88480638	-	0.000	0.000	Merged-chr17-88480530-23
