#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR7968--MA0741.1.KLF16	chr10	89443754	89443764	-	0.000	0.000	Merged-chr10-89443691-130
NR922--MA1107.1.KLF9	chr1	43827795	43827807	+	0.000	0.000	Merged-chr1-43827662-129
NR35576--MA0599.1.KLF5	chr2	18057001	18057010	-	0.000	0.000	Merged-chr2-18057041-114
NR7557--MA0493.1.Klf1	chr10	80566557	80566567	+	0.000	0.000	Merged-chr10-80566579-19
NR49700--MA0039.3.KLF4	chr5	17682159	17682169	-	0.000	0.000	Merged-chr5-17682125-1
NR55179--MA0741.1.KLF16	chr6	52191921	52191931	+	0.000	0.000	Merged-chr6-52191955-39
NR63311--MA0741.1.KLF16	chr8	57653227	57653237	+	0.000	0.000	Merged-chr8-57652766-224
NR4632--MA0493.1.Klf1	chr1	181853227	181853237	+	0.000	0.000	Merged-chr1-181853067-80
NR57201--MA0742.1.Klf12	chr6	129533779	129533793	-	0.000	0.000	Merged-chr6-129533929-3
NR19946--MA0740.1.KLF14	chr14	20674308	20674321	+	0.000	0.000	Merged-chr14-20674407-80
NR30538--MA0493.1.Klf1	chr17	72836514	72836524	-	0.000	0.000	Merged-chr17-72836512-10
NR6808--MA0599.1.KLF5	chr10	61534740	61534749	-	0.000	0.000	Merged-chr10-61534801-22
NR48283--MA0741.1.KLF16	chr4	134000953	134000963	-	0.000	0.000	Merged-chr4-134000910-52
NR35956--MA0741.1.KLF16	chr2	30286336	30286346	+	0.000	0.000	Merged-chr2-30286345-59
NR61866--MA1107.1.KLF9	chr7	141123027	141123039	+	0.000	0.000	Merged-chr7-141123234-59
NR11482--MA0493.1.Klf1	chr11	78246248	78246258	-	0.000	0.000	Merged-chr11-78245964-87
NR50983--MA1107.1.KLF9	chr5	65918646	65918658	-	0.000	0.000	Merged-chr5-65918679-15
NR21410--MA0599.1.KLF5	chr14	75131063	75131072	+	0.000	0.000	Merged-chr14-75131133-67
NR3737--MA0741.1.KLF16	chr1	157555237	157555247	+	0.000	0.000	Merged-chr1-157555103-45
NR36667--MA0741.1.KLF16	chr2	52319513	52319523	-	0.000	0.000	Merged-chr2-52319482-58
NR25732--MA0039.3.KLF4	chr16	8655811	8655821	-	0.000	0.000	Merged-chr16-8655850-21
NR26362--MA0740.1.KLF14	chr16	29814103	29814116	+	0.000	0.000	Merged-chr16-29814134-35
NR9195--MA0493.1.Klf1	chr10	123196992	123197002	+	0.000	0.000	Merged-chr10-123196771-143
NR39773--MA0741.1.KLF16	chr2	163418895	163418905	+	0.000	0.000	Merged-chr2-163418815-1
NR42372--MA0741.1.KLF16	chr3	84345596	84345606	+	0.000	0.000	Merged-chr3-84345416-77
NR13316--MA0657.1.KLF13	chr12	15536023	15536040	-	0.000	0.000	Merged-chr12-15536023-13
NR48979--MA0599.1.KLF5	chr4	150087551	150087560	-	0.000	0.000	Merged-chr4-150087480-81
NR20553--MA0599.1.KLF5	chr14	45388989	45388998	-	0.000	0.000	Merged-chr14-45388877-116
NR57182--MA0742.1.Klf12	chr6	129049282	129049296	-	0.000	0.000	Merged-chr6-129049251-27
NR60794--MA1107.1.KLF9	chr7	101466456	101466468	-	0.000	0.000	Merged-chr7-101466620-78
NR37881--MA0599.1.KLF5	chr2	104027812	104027821	-	0.000	0.000	Merged-chr2-104027987-88
NR40487--MA0741.1.KLF16	chr2	180042432	180042442	+	0.000	0.000	Merged-chr2-180042476-118
NR66827--MA0039.3.KLF4	chr9	64049936	64049946	-	0.000	0.000	Merged-chr9-64049959-70
NR39910--MA0742.1.Klf12	chr2	167349608	167349622	-	0.000	0.000	Merged-chr2-167349371-94
NR18076--MA0039.3.KLF4	chr13	85270489	85270499	-	0.000	0.000	Merged-chr13-85270381-2
NR53356--MA0741.1.KLF16	chr5	137032849	137032859	+	0.000	0.000	Merged-chr5-137032758-64
NR61791--MA0599.1.KLF5	chr7	139400779	139400788	-	0.000	0.000	Merged-chr7-139400700-36
NR68539--MA0740.1.KLF14	chrX	9272619	9272632	-	0.000	0.000	Merged-chrX-9272776-84
NR3891--MA0740.1.KLF14	chr1	164248924	164248937	-	0.000	0.000	Merged-chr1-164249048-102
NR34476--MA1107.1.KLF9	chr19	38054534	38054546	+	0.000	0.000	Merged-chr19-38054631-113
NR23384--MA0741.1.KLF16	chr15	38452895	38452905	-	0.000	0.000	Merged-chr15-38452892-28
NR69602--MA0741.1.KLF16	chrX	163908926	163908936	+	0.000	0.000	Merged-chrX-163909067-73
NR69252--MA0599.1.KLF5	chrX	113871368	113871377	-	0.000	0.000	Merged-chrX-113871382-6
NR1914--MA0741.1.KLF16	chr1	88008549	88008559	+	0.000	0.000	Merged-chr1-88008403-52
NR22271--MA0493.1.Klf1	chr14	118225855	118225865	+	0.000	0.000	Merged-chr14-118226036-14
NR31040--MA0741.1.KLF16	chr17	87446105	87446115	+	0.000	0.000	Merged-chr17-87445995-7
NR46526--MA0741.1.KLF16	chr4	63544709	63544719	+	0.000	0.000	Merged-chr4-63544778-69
NR29556--MA0599.1.KLF5	chr17	39844390	39844399	+	0.000	0.000	Merged-chr17-39844435-18
NR63813--MA1107.1.KLF9	chr8	71988594	71988606	+	0.000	0.000	Merged-chr8-71988666-16
NR31780--MA0493.1.Klf1	chr18	24530152	24530162	+	0.000	0.000	Merged-chr18-24530070-76
NR66523--MA1107.1.KLF9	chr9	53301412	53301424	-	0.000	0.000	Merged-chr9-53301567-34
NR53466--MA0599.1.KLF5	chr5	138155734	138155743	+	0.000	0.000	Merged-chr5-138155756-50
NR48083--MA0493.1.Klf1	chr4	129696151	129696161	+	0.000	0.000	Merged-chr4-129696167-1
NR33811--MA0039.3.KLF4	chr19	4283193	4283203	+	0.000	0.000	Merged-chr19-4283203-50
NR15605--MA0599.1.KLF5	chr12	111159876	111159885	+	0.000	0.000	Merged-chr12-111160075-57
NR58217--MA0599.1.KLF5	chr7	13278811	13278820	+	0.000	0.000	Merged-chr7-13278795-76
NR31422--MA0493.1.Klf1	chr18	12168719	12168729	-	0.000	0.000	Merged-chr18-12168747-122
NR38707--MA0599.1.KLF5	chr2	131127350	131127359	+	0.000	0.000	Merged-chr2-131127461-8
NR27824--MA0599.1.KLF5	chr16	91011066	91011075	+	0.000	0.000	Merged-chr16-91011174-91
NR36790--MA1107.1.KLF9	chr2	57116814	57116826	-	0.000	0.000	Merged-chr2-57116903-105
NR52679--MA0039.3.KLF4	chr5	122951571	122951581	+	0.000	0.000	Merged-chr5-122951683-61
NR32072--MA0039.3.KLF4	chr18	35822092	35822102	+	0.000	0.000	Merged-chr18-35822093-13
NR61264--MA0741.1.KLF16	chr7	119860417	119860427	+	0.000	0.000	Merged-chr7-119860527-21
NR39367--MA0599.1.KLF5	chr2	151974371	151974380	-	0.000	0.000	Merged-chr2-151974232-5
NR48670--MA0599.1.KLF5	chr4	141148463	141148472	-	0.000	0.000	Merged-chr4-141148544-3
NR43721--MA0741.1.KLF16	chr3	130796810	130796820	-	0.000	0.000	Merged-chr3-130796721-21
NR43837--MA0039.3.KLF4	chr3	133406338	133406348	-	0.000	0.000	Merged-chr3-133406363-24
NR56985--MA0741.1.KLF16	chr6	124931198	124931208	+	0.000	0.000	Merged-chr6-124931294-106
NR53438--MA1107.1.KLF9	chr5	137770754	137770766	+	0.000	0.000	Merged-chr5-137770863-20
NR27129--MA1107.1.KLF9	chr16	65135998	65136010	+	0.000	0.000	Merged-chr16-65135972-1
NR67707--MA1107.1.KLF9	chr9	101251889	101251901	+	0.000	0.000	Merged-chr9-101251656-72
NR3814--MA0740.1.KLF14	chr1	161035076	161035089	-	0.000	0.000	Merged-chr1-161035022-99
NR28151--MA0740.1.KLF14	chr16	97922641	97922654	-	0.000	0.000	Merged-chr16-97922460-77
NR66949--MA0493.1.Klf1	chr9	70542724	70542734	-	0.000	0.000	Merged-chr9-70542837-79
NR10379--MA0493.1.Klf1	chr11	33162345	33162355	+	0.000	0.000	Merged-chr11-33162343-10
NR64046--MA0657.1.KLF13	chr8	83442673	83442690	-	0.000	0.000	Merged-chr8-83442554-54
NR4650--MA0493.1.Klf1	chr1	182517514	182517524	-	0.000	0.000	Merged-chr1-182517456-82
NR55986--MA0599.1.KLF5	chr6	89286969	89286978	-	0.000	0.000	Merged-chr6-89286978-37
NR52483--MA0741.1.KLF16	chr5	118465216	118465226	-	0.000	0.000	Merged-chr5-118465239-56
NR6498--MA0742.1.Klf12	chr10	53596726	53596740	-	0.000	0.000	Merged-chr10-53596886-150
NR52036--MA0599.1.KLF5	chr5	108001136	108001145	-	0.000	0.000	Merged-chr5-108001250-29
NR52918--MA0599.1.KLF5	chr5	129020170	129020179	+	0.000	0.000	Merged-chr5-129020147-99
NR7631--MA0740.1.KLF14	chr10	81014923	81014936	-	0.000	0.000	Merged-chr10-81014965-34
NR32650--MA1107.1.KLF9	chr18	56562414	56562426	+	0.000	0.000	Merged-chr18-56562419-49
NR40867--MA0741.1.KLF16	chr3	21987893	21987903	-	0.000	0.000	Merged-chr3-21988078-85
NR66635--MA1107.1.KLF9	chr9	57647830	57647842	-	0.000	0.000	Merged-chr9-57647746-26
NR48195--MA0493.1.Klf1	chr4	132329571	132329581	-	0.000	0.000	Merged-chr4-132329492-60
NR25173--MA0741.1.KLF16	chr15	96684768	96684778	+	0.000	0.000	Merged-chr15-96684531-29
NR53363--MA0599.1.KLF5	chr5	137045983	137045992	+	0.000	0.000	Merged-chr5-137046129-67
NR25444--MA0741.1.KLF16	chr15	102247244	102247254	+	0.000	0.000	Merged-chr15-102247349-1
NR66129--MA0741.1.KLF16	chr9	35211060	35211070	+	0.000	0.000	Merged-chr9-35211181-71
NR65797--MA0599.1.KLF5	chr9	21291133	21291142	+	0.000	0.000	Merged-chr9-21291340-63
NR10500--MA0741.1.KLF16	chr11	49202766	49202776	-	0.000	0.000	Merged-chr11-49202721-8
NR53997--MA0742.1.Klf12	chr6	3399469	3399483	-	0.000	0.000	Merged-chr6-3399502-52
NR64021--MA1107.1.KLF9	chr8	81636358	81636370	+	0.000	0.000	Merged-chr8-81636390-46
NR38676--MA0740.1.KLF14	chr2	129675084	129675097	-	0.000	0.000	Merged-chr2-129675156-45
NR41275--MA0740.1.KLF14	chr3	36572129	36572142	-	0.000	0.000	Merged-chr3-36572079-53
NR1720--MA0740.1.KLF14	chr1	80757980	80757993	+	0.000	0.000	Merged-chr1-80757990-114
NR33019--MA0740.1.KLF14	chr18	67933225	67933238	-	0.000	0.000	Merged-chr18-67933315-136
NR60473--MA0599.1.KLF5	chr7	89404325	89404334	+	0.000	0.000	Merged-chr7-89404144-109
NR59028--MA0741.1.KLF16	chr7	30453970	30453980	+	0.000	0.000	Merged-chr7-30453953-45
NR34650--MA0740.1.KLF14	chr19	44069762	44069775	+	0.000	0.000	Merged-chr19-44069600-84
NR68488--MA1107.1.KLF9	chrX	7375982	7375994	-	0.000	0.000	Merged-chrX-7375915-61
NR29261--MA0741.1.KLF16	chr17	32321236	32321246	+	0.000	0.000	Merged-chr17-32321147-83
NR55972--MA0493.1.Klf1	chr6	89286789	89286799	+	0.000	0.000	Merged-chr6-89286978-37
NR60662--MA0741.1.KLF16	chr7	98178325	98178335	+	0.000	0.000	Merged-chr7-98178228-64
NR16934--MA0741.1.KLF16	chr13	48546689	48546699	+	0.000	0.000	Merged-chr13-48546690-1
NR65399--MA0741.1.KLF16	chr8	125734152	125734162	-	0.000	0.000	Merged-chr8-125734356-90
NR6812--MA0493.1.Klf1	chr10	61534770	61534780	+	0.000	0.000	Merged-chr10-61534801-22
NR7315--MA0741.1.KLF16	chr10	77033178	77033188	-	0.000	0.000	Merged-chr10-77033384-72
NR65843--MA0740.1.KLF14	chr9	21616041	21616054	+	0.000	0.000	Merged-chr9-21616115-78
NR29500--MA0740.1.KLF14	chr17	35980072	35980085	+	0.000	0.000	Merged-chr17-35980235-1
NR20419--MA0599.1.KLF5	chr14	40967024	40967033	+	0.000	0.000	Merged-chr14-40966984-107
NR24238--MA0740.1.KLF14	chr15	77757081	77757094	+	0.000	0.000	Merged-chr15-77757136-42
NR47737--MA0657.1.KLF13	chr4	120287849	120287866	-	0.000	0.000	Merged-chr4-120287807-68
NR20758--MA1107.1.KLF9	chr14	52427888	52427900	+	0.000	0.000	Merged-chr14-52427807-17
NR40053--MA1107.1.KLF9	chr2	169504360	169504372	+	0.000	0.000	Merged-chr2-169504323-1
NR22910--MA0741.1.KLF16	chr15	25269711	25269721	-	0.000	0.000	Merged-chr15-25269773-79
NR40248--MA0741.1.KLF16	chr2	173578403	173578413	+	0.000	0.000	Merged-chr2-173578364-53
NR52487--MA1107.1.KLF9	chr5	118465283	118465295	-	0.000	0.000	Merged-chr5-118465239-56
NR27972--MA0657.1.KLF13	chr16	93918074	93918091	-	0.000	0.000	Merged-chr16-93917955-1
NR12432--MA0741.1.KLF16	chr11	106193671	106193681	+	0.000	0.000	Merged-chr11-106193514-84
NR40519--MA0741.1.KLF16	chr2	180589395	180589405	-	0.000	0.000	Merged-chr2-180589507-64
NR24465--MA0599.1.KLF5	chr15	80704446	80704455	-	0.000	0.000	Merged-chr15-80704480-26
NR3923--MA0740.1.KLF14	chr1	165174114	165174127	-	0.000	0.000	Merged-chr1-165174283-37
NR52815--MA0599.1.KLF5	chr5	124862623	124862632	+	0.000	0.000	Merged-chr5-124862344-168
NR9772--MA1107.1.KLF9	chr11	6415816	6415828	-	0.000	0.000	Merged-chr11-6415741-2
NR55525--MA0599.1.KLF5	chr6	71271516	71271525	-	0.000	0.000	Merged-chr6-71271585-90
NR67141--MA0741.1.KLF16	chr9	78427564	78427574	-	0.000	0.000	Merged-chr9-78427642-36
NR59866--MA0493.1.Klf1	chr7	63987038	63987048	-	0.000	0.000	Merged-chr7-63987101-39
NR58235--MA0599.1.KLF5	chr7	15922404	15922413	-	0.000	0.000	Merged-chr7-15922241-103
NR48704--MA0742.1.Klf12	chr4	141793532	141793546	-	0.000	0.000	Merged-chr4-141793612-90
NR38725--MA0599.1.KLF5	chr2	131233915	131233924	+	0.000	0.000	Merged-chr2-131234009-67
NR29340--MA1107.1.KLF9	chr17	33998962	33998974	-	0.000	0.000	Merged-chr17-33999093-34
NR18878--MA1107.1.KLF9	chr13	107095395	107095407	-	0.000	0.000	Merged-chr13-107095527-25
NR56861--MA0599.1.KLF5	chr6	120206733	120206742	+	0.000	0.000	Merged-chr6-120206801-39
NR9518--MA0741.1.KLF16	chr10	128270503	128270513	-	0.000	0.000	Merged-chr10-128270552-51
NR45762--MA0741.1.KLF16	chr4	41348062	41348072	+	0.000	0.000	Merged-chr4-41348000-22
NR60370--MA0599.1.KLF5	chr7	83631954	83631963	-	0.000	0.000	Merged-chr7-83631925-52
NR65336--MA0599.1.KLF5	chr8	123805804	123805813	+	0.000	0.000	Merged-chr8-123805891-37
NR45167--MA0657.1.KLF13	chr4	10912878	10912895	+	0.000	0.000	Merged-chr4-10912852-21
NR8278--MA0741.1.KLF16	chr10	99284977	99284987	+	0.000	0.000	Merged-chr10-99284943-24
NR53813--MA0740.1.KLF14	chr5	146824682	146824695	+	0.000	0.000	Merged-chr5-146824723-50
NR68385--MA1107.1.KLF9	chr9	122271991	122272003	+	0.000	0.000	Merged-chr9-122271996-35
NR68309--MA0657.1.KLF13	chr9	120110772	120110789	+	0.000	0.000	Merged-chr9-120110661-68
NR33875--MA0741.1.KLF16	chr19	5457574	5457584	-	0.000	0.000	Merged-chr19-5457359-63
NR25415--MA1107.1.KLF9	chr15	102225222	102225234	+	0.000	0.000	Merged-chr15-102225119-79
NR1059--MA0599.1.KLF5	chr1	52630918	52630927	+	0.000	0.000	Merged-chr1-52631121-87
NR52801--MA0493.1.Klf1	chr5	124497061	124497071	+	0.000	0.000	Merged-chr5-124497096-41
NR13092--MA0740.1.KLF14	chr12	4038978	4038991	+	0.000	0.000	Merged-chr12-4038819-48
NR10984--MA0599.1.KLF5	chr11	62879338	62879347	+	0.000	0.000	Merged-chr11-62879529-68
NR4015--MA0740.1.KLF14	chr1	167339537	167339550	-	0.000	0.000	Merged-chr1-167339598-12
NR53596--MA0599.1.KLF5	chr5	140609763	140609772	+	0.000	0.000	Merged-chr5-140609850-28
NR69363--MA1107.1.KLF9	chrX	136761503	136761515	-	0.000	0.000	Merged-chrX-136761493-40
NR24362--MA0599.1.KLF5	chr15	79209166	79209175	-	0.000	0.000	Merged-chr15-79209220-43
NR36798--MA0742.1.Klf12	chr2	57253108	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR7424--MA0741.1.KLF16	chr10	79767155	79767165	-	0.000	0.000	Merged-chr10-79767054-76
NR66859--MA1107.1.KLF9	chr9	65535563	65535575	-	0.000	0.000	Merged-chr9-65535495-68
NR11478--MA0740.1.KLF14	chr11	78246245	78246258	-	0.000	0.000	Merged-chr11-78245964-87
NR55976--MA1107.1.KLF9	chr6	89286771	89286783	+	0.000	0.000	Merged-chr6-89286978-37
NR4560--MA1107.1.KLF9	chr1	180256288	180256300	+	0.000	0.000	Merged-chr1-180256121-75
NR40357--MA0741.1.KLF16	chr2	177840180	177840190	+	0.000	0.000	Merged-chr2-177840278-65
NR10411--MA0599.1.KLF5	chr11	40763642	40763651	+	0.000	0.000	Merged-chr11-40763630-27
NR67856--MA0599.1.KLF5	chr9	106453793	106453802	-	0.000	0.000	Merged-chr9-106453760-51
NR53362--MA1107.1.KLF9	chr5	137032886	137032898	+	0.000	0.000	Merged-chr5-137032758-64
NR65457--MA0599.1.KLF5	chr8	127814961	127814970	+	0.000	0.000	Merged-chr8-127815081-25
NR46481--MA0493.1.Klf1	chr4	62634180	62634190	-	0.000	0.000	Merged-chr4-62634288-50
NR33513--MA0599.1.KLF5	chr18	82855832	82855841	+	0.000	0.000	Merged-chr18-82855874-59
NR623--MA0741.1.KLF16	chr1	33669814	33669824	+	0.000	0.000	Merged-chr1-33670063-93
NR17246--MA0740.1.KLF14	chr13	59557397	59557410	-	0.000	0.000	Merged-chr13-59557232-89
NR20795--MA0599.1.KLF5	chr14	53364156	53364165	-	0.000	0.000	Merged-chr14-53364139-16
NR34388--MA0599.1.KLF5	chr19	34475188	34475197	+	0.000	0.000	Merged-chr19-34475070-71
NR32069--MA0493.1.Klf1	chr18	35740221	35740231	-	0.000	0.000	Merged-chr18-35740183-57
NR62871--MA1107.1.KLF9	chr8	36223295	36223307	+	0.000	0.000	Merged-chr8-36223290-29
NR46996--MA0741.1.KLF16	chr4	87370037	87370047	+	0.000	0.000	Merged-chr4-87369873-7
NR58113--MA1107.1.KLF9	chr7	6343624	6343636	+	0.000	0.000	Merged-chr7-6343741-28
NR67250--MA0741.1.KLF16	chr9	83446123	83446133	+	0.000	0.000	Merged-chr9-83446152-4
NR38603--MA1107.1.KLF9	chr2	128061288	128061300	+	0.000	0.000	Merged-chr2-128061246-44
NR36789--MA0741.1.KLF16	chr2	57116815	57116825	-	0.000	0.000	Merged-chr2-57116903-105
NR30695--MA0493.1.Klf1	chr17	78916594	78916604	-	0.000	0.000	Merged-chr17-78916603-61
NR49084--MA0740.1.KLF14	chr4	152130751	152130764	+	0.000	0.000	Merged-chr4-152130617-6
NR43682--MA0599.1.KLF5	chr3	129533718	129533727	+	0.000	0.000	Merged-chr3-129533518-164
NR30470--MA0039.3.KLF4	chr17	71552187	71552197	-	0.000	0.000	Merged-chr17-71552127-66
NR63049--MA0599.1.KLF5	chr8	45934776	45934785	+	0.000	0.000	Merged-chr8-45934835-41
NR52031--MA0493.1.Klf1	chr5	107987175	107987185	+	0.000	0.000	Merged-chr5-107987053-156
NR9627--MA0741.1.KLF16	chr11	3335914	3335924	-	0.000	0.000	Merged-chr11-3336028-55
NR65094--MA0741.1.KLF16	chr8	120276529	120276539	-	0.000	0.000	Merged-chr8-120276586-37
NR39895--MA0741.1.KLF16	chr2	166786852	166786862	-	0.000	0.000	Merged-chr2-166786664-60
NR1917--MA0039.3.KLF4	chr1	88267861	88267871	+	0.000	0.000	Merged-chr1-88267879-42
NR20561--MA1107.1.KLF9	chr14	45389002	45389014	-	0.000	0.000	Merged-chr14-45388877-116
NR60463--MA1107.1.KLF9	chr7	89308414	89308426	-	0.000	0.000	Merged-chr7-89308449-38
NR13680--MA0493.1.Klf1	chr12	30911753	30911763	-	0.000	0.000	Merged-chr12-30911736-104
NR24759--MA0039.3.KLF4	chr15	86064998	86065008	-	0.000	0.000	Merged-chr15-86064998-16
NR25312--MA1107.1.KLF9	chr15	99651786	99651798	+	0.000	0.000	Merged-chr15-99651629-44
NR68027--MA0741.1.KLF16	chr9	110461494	110461504	-	0.000	0.000	Merged-chr9-110461339-53
NR58333--MA0493.1.Klf1	chr7	16844092	16844102	-	0.000	0.000	Merged-chr7-16844063-21
NR44875--MA0599.1.KLF5	chr3	157627573	157627582	-	0.000	0.000	Merged-chr3-157627729-20
NR12931--MA0599.1.KLF5	chr11	118086200	118086209	-	0.000	0.000	Merged-chr11-118086043-2
NR26524--MA0599.1.KLF5	chr16	36588179	36588188	-	0.000	0.000	Merged-chr16-36588182-35
NR66426--MA0599.1.KLF5	chr9	47719903	47719912	-	0.000	0.000	Merged-chr9-47720030-6
NR24689--MA0599.1.KLF5	chr15	84663195	84663204	+	0.000	0.000	Merged-chr15-84663201-26
NR45704--MA1107.1.KLF9	chr4	40680618	40680630	-	0.000	0.000	Merged-chr4-40680682-21
NR66791--MA0741.1.KLF16	chr9	63124366	63124376	+	0.000	0.000	Merged-chr9-63124202-41
NR61134--MA0741.1.KLF16	chr7	115369851	115369861	-	0.000	0.000	Merged-chr7-115369968-2
NR50953--MA0742.1.Klf12	chr5	65436003	65436017	-	0.000	0.000	Merged-chr5-65436020-62
NR28904--MA1107.1.KLF9	chr17	24896473	24896485	+	0.000	0.000	Merged-chr17-24896442-47
NR13528--MA0493.1.Klf1	chr12	24652139	24652149	-	0.000	0.000	Merged-chr12-24652044-2
NR12859--MA0741.1.KLF16	chr11	117308123	117308133	-	0.000	0.000	Merged-chr11-117308232-42
NR66315--MA0740.1.KLF14	chr9	44407327	44407340	+	0.000	0.000	Merged-chr9-44407365-76
NR56855--MA0741.1.KLF16	chr6	120112538	120112548	-	0.000	0.000	Merged-chr6-120112379-94
NR52814--MA1107.1.KLF9	chr5	124862555	124862567	-	0.000	0.000	Merged-chr5-124862344-168
NR10523--MA0599.1.KLF5	chr11	50174827	50174836	-	0.000	0.000	Merged-chr11-50174775-60
NR36072--MA0740.1.KLF14	chr2	32288142	32288155	+	0.000	0.000	Merged-chr2-32288192-62
NR14864--MA0493.1.Klf1	chr12	85973778	85973788	+	0.000	0.000	Merged-chr12-85973794-44
NR44031--MA0741.1.KLF16	chr3	139075249	139075259	-	0.000	0.000	Merged-chr3-139075106-131
NR28162--MA0599.1.KLF5	chr17	3230416	3230425	+	0.000	0.000	Merged-chr17-3230389-26
NR11587--MA0740.1.KLF14	chr11	80477009	80477022	-	0.000	0.000	Merged-chr11-80476975-74
NR67910--MA0742.1.Klf12	chr9	107526845	107526859	-	0.000	0.000	Merged-chr9-107526799-38
NR16947--MA0741.1.KLF16	chr13	49248190	49248200	-	0.000	0.000	Merged-chr13-49248043-74
NR11379--MA1107.1.KLF9	chr11	76399212	76399224	+	0.000	0.000	Merged-chr11-76399136-77
NR51618--MA0599.1.KLF5	chr5	93093078	93093087	+	0.000	0.000	Merged-chr5-93092914-8
NR34961--MA0599.1.KLF5	chr19	57360949	57360958	+	0.000	0.000	Merged-chr19-57361016-100
NR6942--MA0493.1.Klf1	chr10	67285392	67285402	-	0.000	0.000	Merged-chr10-67285223-89
NR2940--MA1107.1.KLF9	chr1	134106696	134106708	+	0.000	0.000	Merged-chr1-134106892-31
NR16610--MA0599.1.KLF5	chr13	32338742	32338751	+	0.000	0.000	Merged-chr13-32338674-80
NR40195--MA0741.1.KLF16	chr2	172478091	172478101	-	0.000	0.000	Merged-chr2-172477901-35
NR40398--MA1107.1.KLF9	chr2	178593196	178593208	+	0.000	0.000	Merged-chr2-178593347-6
NR55058--MA0039.3.KLF4	chr6	48554902	48554912	+	0.000	0.000	Merged-chr6-48554837-61
NR14721--MA0657.1.KLF13	chr12	81595178	81595195	-	0.000	0.000	Merged-chr12-81595167-52
NR48785--MA0741.1.KLF16	chr4	145353998	145354008	+	0.000	0.000	Merged-chr4-145353914-49
NR24665--MA0039.3.KLF4	chr15	84212270	84212280	-	0.000	0.000	Merged-chr15-84212289-37
NR11707--MA0599.1.KLF5	chr11	87987543	87987552	+	0.000	0.000	Merged-chr11-87987352-78
NR25314--MA0741.1.KLF16	chr15	99702262	99702272	-	0.000	0.000	Merged-chr15-99702299-64
NR20225--MA0740.1.KLF14	chr14	32492707	32492720	+	0.000	0.000	Merged-chr14-32492758-31
NR56712--MA0741.1.KLF16	chr6	115853412	115853422	+	0.000	0.000	Merged-chr6-115853380-61
NR29416--MA0039.3.KLF4	chr17	35165033	35165043	-	0.000	0.000	Merged-chr17-35165046-91
NR4669--MA0599.1.KLF5	chr1	184034411	184034420	+	0.000	0.000	Merged-chr1-184034226-93
NR49193--MA0740.1.KLF14	chr4	155563489	155563502	+	0.000	0.000	Merged-chr4-155563706-85
NR61429--MA0599.1.KLF5	chr7	126884883	126884892	-	0.000	0.000	Merged-chr7-126884820-52
NR12009--MA0599.1.KLF5	chr11	97280609	97280618	-	0.000	0.000	Merged-chr11-97280419-65
NR15368--MA0742.1.Klf12	chr12	103532346	103532360	-	0.000	0.000	Merged-chr12-103532380-77
NR8580--MA0493.1.Klf1	chr10	107858901	107858911	-	0.000	0.000	Merged-chr10-107858878-12
NR42659--MA0493.1.Klf1	chr3	94456698	94456708	+	0.000	0.000	Merged-chr3-94456653-34
NR53595--MA1107.1.KLF9	chr5	140608393	140608405	+	0.000	0.000	Merged-chr5-140608276-19
NR63809--MA1107.1.KLF9	chr8	71668273	71668285	-	0.000	0.000	Merged-chr8-71668308-31
NR48079--MA0493.1.Klf1	chr4	129640809	129640819	+	0.000	0.000	Merged-chr4-129640903-73
NR59638--MA0493.1.Klf1	chr7	55962535	55962545	+	0.000	0.000	Merged-chr7-55962435-67
NR36241--MA0599.1.KLF5	chr2	34938775	34938784	-	0.000	0.000	Merged-chr2-34938971-69
NR53923--MA0599.1.KLF5	chr5	149334365	149334374	-	0.000	0.000	Merged-chr5-149334364-20
NR5095--MA1107.1.KLF9	chr1	193349930	193349942	-	0.000	0.000	Merged-chr1-193349952-15
NR54798--MA0599.1.KLF5	chr6	38299279	38299288	+	0.000	0.000	Merged-chr6-38299066-52
NR59343--MA0599.1.KLF5	chr7	43466001	43466010	-	0.000	0.000	Merged-chr7-43465924-112
NR28274--MA0599.1.KLF5	chr17	6661311	6661320	-	0.000	0.000	Merged-chr17-6661464-30
NR35839--MA0741.1.KLF16	chr2	26910666	26910676	+	0.000	0.000	Merged-chr2-26910694-72
NR68852--MA0599.1.KLF5	chrX	50635307	50635316	+	0.000	0.000	Merged-chrX-50635232-33
NR48708--MA0741.1.KLF16	chr4	141793535	141793545	-	0.000	0.000	Merged-chr4-141793612-90
NR53904--MA1107.1.KLF9	chr5	148959560	148959572	-	0.000	0.000	Merged-chr5-148959732-5
NR15359--MA0741.1.KLF16	chr12	103338464	103338474	+	0.000	0.000	Merged-chr12-103338377-34
NR50890--MA0493.1.Klf1	chr5	64651647	64651657	-	0.000	0.000	Merged-chr5-64651532-36
