#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR6358--MA0036.3.GATA2	chr8	36130498	36130508	-	0.000	0.000	Merged-chr8-36130475-35
NR5556--MA0140.2.GATA1::TAL1	chr6	85357163	85357180	+	0.000	0.000	Merged-chr6-85357195-19
NR2460--MA0037.3.GATA3	chr15	59010878	59010885	-	0.000	0.000	Merged-chr15-59010782-34
NR6196--MA0036.3.GATA2	chr7	123378037	123378047	+	0.000	0.000	Merged-chr7-123378098-56
NR1828--MA0037.3.GATA3	chr13	64315647	64315654	+	0.000	0.000	Merged-chr13-64315696-19
NR6663--MA0140.2.GATA1::TAL1	chr9	32750274	32750291	-	0.000	0.000	Merged-chr9-32750303-3
NR1777--MA0036.3.GATA2	chr13	52801100	52801110	-	0.000	0.000	Merged-chr13-52800951-49
NR3800--MA0766.1.GATA5	chr2	104763430	104763437	+	0.000	0.000	Merged-chr2-104763396-33
NR1666--MA0037.3.GATA3	chr13	20094995	20095002	-	0.000	0.000	Merged-chr13-20095026-36
NR362--MA0037.3.GATA3	chr1	151973294	151973301	+	0.000	0.000	Merged-chr1-151973357-25
NR3847--MA0766.1.GATA5	chr2	115515297	115515304	+	0.000	0.000	Merged-chr2-115515190-3
NR358--MA0482.1.Gata4	chr1	151457355	151457365	-	0.000	0.000	Merged-chr1-151457268-30
NR4262--MA1104.1.GATA6	chr3	84477725	84477737	+	0.000	0.000	Merged-chr3-84477603-8,Merged-chr3-84477916-1
NR2853--MA1104.1.GATA6	chr16	92904089	92904101	-	0.000	0.000	Merged-chr16-92904166-16
NR6557--MA0482.1.Gata4	chr8	120828259	120828269	-	0.000	0.000	Merged-chr8-120828445-28
NR3152--MA0140.2.GATA1::TAL1	chr18	19511695	19511712	-	0.000	0.000	Merged-chr18-19511551-17
NR5888--MA0766.1.GATA5	chr7	19086251	19086258	+	0.000	0.000	Merged-chr7-19086207-16
NR1591--MA0766.1.GATA5	chr12	116200553	116200560	+	0.000	0.000	Merged-chr12-116200493-21
NR405--MA0140.2.GATA1::TAL1	chr1	160777070	160777087	-	0.000	0.000	Merged-chr1-160777141-20
NR45--MA0037.3.GATA3	chr1	36684300	36684307	+	0.000	0.000	Merged-chr1-36684318-20
NR1243--MA0766.1.GATA5	chr11	101658281	101658288	-	0.000	0.000	Merged-chr11-101658454-78
NR4480--MA1104.1.GATA6	chr3	142281016	142281028	-	0.000	0.000	Merged-chr3-142281213-32
NR6133--MA0035.3.Gata1	chr7	113419585	113419595	-	0.000	0.000	Merged-chr7-113419557-35
NR4638--MA0482.1.Gata4	chr4	55489298	55489308	+	0.000	0.000	Merged-chr4-55489276-54
NR3380--MA0766.1.GATA5	chr19	8019665	8019672	-	0.000	0.000	Merged-chr19-8019847-106
NR2687--MA0482.1.Gata4	chr16	27388012	27388022	+	0.000	0.000	Merged-chr16-27388094-20
NR2958--MA0482.1.Gata4	chr17	34628039	34628049	+	0.000	0.000	Merged-chr17-34628097-3
NR4798--MA1104.1.GATA6	chr4	122872200	122872212	-	0.000	0.000	Merged-chr4-122872187-66
NR5191--MA0037.3.GATA3	chr5	100570889	100570896	-	0.000	0.000	Merged-chr5-100570837-10
NR3232--MA0035.3.Gata1	chr18	56888876	56888886	+	0.000	0.000	Merged-chr18-56889017-47
NR4604--MA0482.1.Gata4	chr4	33189443	33189453	+	0.000	0.000	Merged-chr4-33189254-36
NR3131--MA0036.3.GATA2	chr17	86496072	86496082	+	0.000	0.000	Merged-chr17-86495952-1
NR3229--MA0037.3.GATA3	chr18	56714570	56714577	-	0.000	0.000	Merged-chr18-56714625-64
NR6417--MA0035.3.Gata1	chr8	83715200	83715210	-	0.000	0.000	Merged-chr8-83715259-53
NR3383--MA0036.3.GATA2	chr19	10816013	10816023	+	0.000	0.000	Merged-chr19-10816124-38
NR1831--MA0036.3.GATA2	chr13	64315645	64315655	-	0.000	0.000	Merged-chr13-64315696-19
NR2143--MA0482.1.Gata4	chr14	53132507	53132517	+	0.000	0.000	Merged-chr14-53132661-29
NR2024--MA0035.3.Gata1	chr13	117216215	117216225	+	0.000	0.000	Merged-chr13-117216189-53
NR2736--MA0037.3.GATA3	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
NR5976--MA0766.1.GATA5	chr7	58731046	58731053	-	0.000	0.000	Merged-chr7-58731125-46
NR7059--MA0037.3.GATA3	chrX	169973354	169973361	-	0.000	0.000	Merged-chrX-169973362-71
NR6728--MA1104.1.GATA6	chr9	63785708	63785720	-	0.000	0.000	Merged-chr9-63785726-16
NR1050--MA0036.3.GATA2	chr11	63148509	63148519	+	0.000	0.000	Merged-chr11-63148506-21
NR6135--MA0482.1.Gata4	chr7	113572975	113572985	-	0.000	0.000	Merged-chr7-113573033-33
NR4068--MA0140.2.GATA1::TAL1	chr2	165854780	165854797	-	0.000	0.000	Merged-chr2-165854688-17
NR4982--MA0037.3.GATA3	chr5	23894287	23894294	-	0.000	0.000	Merged-chr5-23894337-39
NR1521--MA0140.2.GATA1::TAL1	chr12	103434689	103434706	+	0.000	0.000	Merged-chr12-103434855-2
NR839--MA0482.1.Gata4	chr10	107941789	107941799	-	0.000	0.000	Merged-chr10-107941661-64
NR3904--MA0036.3.GATA2	chr2	129385621	129385631	+	0.000	0.000	Merged-chr2-129385556-29
NR154--MA0482.1.Gata4	chr1	74726885	74726895	+	0.000	0.000	Merged-chr1-74726770-27
NR1733--MA1104.1.GATA6	chr13	41683052	41683064	-	0.000	0.000	Merged-chr13-41683049-20
NR602--MA0140.2.GATA1::TAL1	chr10	8214084	8214101	-	0.000	0.000	Merged-chr10-8214078-56
NR6029--MA0035.3.Gata1	chr7	90007379	90007389	-	0.000	0.000	Merged-chr7-90007418-46
NR3614--MA0482.1.Gata4	chr2	31082841	31082851	-	0.000	0.000	Merged-chr2-31082849-41
NR3700--MA0035.3.Gata1	chr2	65161483	65161493	-	0.000	0.000	Merged-chr2-65161328-1
NR3426--MA0037.3.GATA3	chr19	29367426	29367433	+	0.000	0.000	Merged-chr19-29367376-49
NR5480--MA0482.1.Gata4	chr6	42245804	42245814	+	0.000	0.000	Merged-chr6-42245976-48
NR119--MA0766.1.GATA5	chr1	64956882	64956889	-	0.000	0.000	Merged-chr1-64956845-95
NR7041--MA0035.3.Gata1	chrX	153375287	153375297	+	0.000	0.000	Merged-chrX-153375365-26
NR1310--MA0766.1.GATA5	chr11	117109712	117109719	-	0.000	0.000	Merged-chr11-117109823-31
NR709--MA0482.1.Gata4	chr10	67065797	67065807	+	0.000	0.000	Merged-chr10-67065679-35
NR3631--MA1104.1.GATA6	chr2	44425756	44425768	-	0.000	0.000	Merged-chr2-44425815-56
NR6114--MA0482.1.Gata4	chr7	112136763	112136773	+	0.000	0.000	Merged-chr7-112136797-13
NR2186--MA1104.1.GATA6	chr14	62017493	62017505	-	0.000	0.000	Merged-chr14-62017258-33
NR943--MA0766.1.GATA5	chr11	6568134	6568141	-	0.000	0.000	Merged-chr11-6568162-40
NR1357--MA0766.1.GATA5	chr12	32183055	32183062	-	0.000	0.000	Merged-chr12-32183013-17
NR1628--MA0766.1.GATA5	chr13	8457041	8457048	-	0.000	0.000	Merged-chr13-8457184-81
NR1030--MA0140.2.GATA1::TAL1	chr11	53656983	53657000	+	0.000	0.000	Merged-chr11-53657053-47
NR6366--MA0482.1.Gata4	chr8	45410457	45410467	+	0.000	0.000	Merged-chr8-45410262-39
NR391--MA0140.2.GATA1::TAL1	chr1	155558225	155558242	+	0.000	0.000	Merged-chr1-155558323-75
NR5435--MA0036.3.GATA2	chr6	31169516	31169526	-	0.000	0.000	Merged-chr6-31169603-23
NR5122--MA0035.3.Gata1	chr5	92375116	92375126	+	0.000	0.000	Merged-chr5-92374946-3
NR3442--MA0035.3.Gata1	chr19	31210683	31210693	+	0.000	0.000	Merged-chr19-31210653-54
NR4609--MA0482.1.Gata4	chr4	35006656	35006666	-	0.000	0.000	Merged-chr4-35006607-36
NR5968--MA0766.1.GATA5	chr7	51750390	51750397	+	0.000	0.000	Merged-chr7-51750437-26
NR5764--MA0482.1.Gata4	chr6	129997694	129997704	+	0.000	0.000	Merged-chr6-129997694-33
NR660--MA0037.3.GATA3	chr10	39315667	39315674	-	0.000	0.000	Merged-chr10-39315634-10
NR433--MA0140.2.GATA1::TAL1	chr1	165763682	165763699	-	0.000	0.000	Merged-chr1-165763682-102
NR2125--MA0035.3.Gata1	chr14	45155708	45155718	-	0.000	0.000	Merged-chr14-45155731-26
NR6402--MA0037.3.GATA3	chr8	75082611	75082618	+	0.000	0.000	Merged-chr8-75082480-28
NR359--MA1104.1.GATA6	chr1	151457355	151457367	+	0.000	0.000	Merged-chr1-151457268-30
NR3822--MA0035.3.Gata1	chr2	109221681	109221691	-	0.000	0.000	Merged-chr2-109221711-13
NR6127--MA0482.1.Gata4	chr7	113263190	113263200	+	0.000	0.000	Merged-chr7-113263148-32
NR1836--MA0036.3.GATA2	chr13	67332555	67332565	-	0.000	0.000	Merged-chr13-67332541-54
NR3134--MA0037.3.GATA3	chr17	86880653	86880660	-	0.000	0.000	Merged-chr17-86880662-37
NR6511--MA0037.3.GATA3	chr8	115436487	115436494	+	0.000	0.000	Merged-chr8-115436321-24
NR4626--MA0037.3.GATA3	chr4	43973613	43973620	-	0.000	0.000	Merged-chr4-43973629-28
NR421--MA0037.3.GATA3	chr1	164366711	164366718	-	0.000	0.000	Merged-chr1-164366862-30
NR1945--MA0036.3.GATA2	chr13	102906187	102906197	+	0.000	0.000	Merged-chr13-102906338-96
NR3610--MA1104.1.GATA6	chr2	31081557	31081569	+	0.000	0.000	Merged-chr2-31081632-31
NR4208--MA0482.1.Gata4	chr3	52878543	52878553	+	0.000	0.000	Merged-chr3-52878450-55
NR5567--MA0766.1.GATA5	chr6	87725555	87725562	-	0.000	0.000	Merged-chr6-87725596-14
NR739--MA0037.3.GATA3	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR4464--MA0037.3.GATA3	chr3	137969288	137969295	-	0.000	0.000	Merged-chr3-137969157-49
NR2688--MA1104.1.GATA6	chr16	27388010	27388022	-	0.000	0.000	Merged-chr16-27388094-20
NR2959--MA1104.1.GATA6	chr17	34628037	34628049	-	0.000	0.000	Merged-chr17-34628097-3
NR5220--MA0482.1.Gata4	chr5	105239866	105239876	-	0.000	0.000	Merged-chr5-105239792-56
NR577--MA0037.3.GATA3	chr1	193504247	193504254	-	0.000	0.000	Merged-chr1-193504055-24
NR3739--MA0035.3.Gata1	chr2	91876528	91876538	+	0.000	0.000	Merged-chr2-91876592-59
NR163--MA0037.3.GATA3	chr1	78682599	78682606	-	0.000	0.000	Merged-chr1-78682425-23
NR3853--MA0766.1.GATA5	chr2	115855978	115855985	-	0.000	0.000	Merged-chr2-115856078-28
NR1764--MA0482.1.Gata4	chr13	51677052	51677062	+	0.000	0.000	Merged-chr13-51677073-51
NR3801--MA0035.3.Gata1	chr2	104763428	104763438	-	0.000	0.000	Merged-chr2-104763396-33
NR4908--MA0140.2.GATA1::TAL1	chr4	150517583	150517600	+	0.000	0.000	Merged-chr4-150517532-35
NR3910--MA0140.2.GATA1::TAL1	chr2	132669374	132669391	-	0.000	0.000	Merged-chr2-132669439-31
NR4155--MA0482.1.Gata4	chr3	14944898	14944908	+	0.000	0.000	Merged-chr3-14944781-17
NR4605--MA1104.1.GATA6	chr4	33189441	33189453	-	0.000	0.000	Merged-chr4-33189254-36
NR5528--MA0035.3.Gata1	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR3848--MA0035.3.Gata1	chr2	115515295	115515305	-	0.000	0.000	Merged-chr2-115515190-3
NR1897--MA0035.3.Gata1	chr13	92629849	92629859	-	0.000	0.000	Merged-chr13-92629769-12
NR1206--MA0766.1.GATA5	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR6742--MA0037.3.GATA3	chr9	69073402	69073409	-	0.000	0.000	Merged-chr9-69073494-25
NR2159--MA0036.3.GATA2	chr14	54227577	54227587	-	0.000	0.000	Merged-chr14-54227788-83
NR3595--MA0766.1.GATA5	chr2	22864715	22864722	+	0.000	0.000	Merged-chr2-22864790-24
NR1066--MA0037.3.GATA3	chr11	70265525	70265532	-	0.000	0.000	Merged-chr11-70265494-15
NR5889--MA0035.3.Gata1	chr7	19086249	19086259	-	0.000	0.000	Merged-chr7-19086207-16
NR2829--MA0037.3.GATA3	chr16	89849289	89849296	+	0.000	0.000	Merged-chr16-89849155-62
NR1491--MA0036.3.GATA2	chr12	99544690	99544700	-	0.000	0.000	Merged-chr12-99544732-47
NR6851--MA0037.3.GATA3	chr9	102867024	102867031	+	0.000	0.000	Merged-chr9-102867048-29
NR4889--MA0140.2.GATA1::TAL1	chr4	147848240	147848257	-	0.000	0.000	Merged-chr4-147848412-69
NR6279--MA1104.1.GATA6	chr8	8381937	8381949	-	0.000	0.000	Merged-chr8-8381887-4
NR3381--MA0035.3.Gata1	chr19	8019664	8019674	+	0.000	0.000	Merged-chr19-8019847-106
NR1767--MA0035.3.Gata1	chr13	51677051	51677061	+	0.000	0.000	Merged-chr13-51677073-51
NR5026--MA0036.3.GATA2	chr5	36722517	36722527	-	0.000	0.000	Merged-chr5-36722614-37
NR6008--MA0036.3.GATA2	chr7	80166890	80166900	+	0.000	0.000	Merged-chr7-80166871-28
NR1937--MA0036.3.GATA2	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR3869--MA0036.3.GATA2	chr2	119251032	119251042	+	0.000	0.000	Merged-chr2-119251076-33
NR6593--MA0037.3.GATA3	chr8	127963050	127963057	+	0.000	0.000	Merged-chr8-127963000-27
NR155--MA1104.1.GATA6	chr1	74726883	74726895	-	0.000	0.000	Merged-chr1-74726770-27
NR4309--MA0482.1.Gata4	chr3	96675627	96675637	+	0.000	0.000	Merged-chr3-96675499-26
NR4294--MA0037.3.GATA3	chr3	89906214	89906221	-	0.000	0.000	Merged-chr3-89906356-37
NR1023--MA0766.1.GATA5	chr11	51760533	51760540	+	0.000	0.000	Merged-chr11-51760433-27
NR3615--MA1104.1.GATA6	chr2	31082841	31082853	+	0.000	0.000	Merged-chr2-31082849-41
NR952--MA0035.3.Gata1	chr11	12072674	12072684	+	0.000	0.000	Merged-chr11-12072507-15
NR137--MA0140.2.GATA1::TAL1	chr1	69545441	69545458	+	0.000	0.000	Merged-chr1-69544965-96
NR580--MA0036.3.GATA2	chr1	193504246	193504256	+	0.000	0.000	Merged-chr1-193504055-24
NR2972--MA0766.1.GATA5	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR4260--MA0037.3.GATA3	chr3	84477728	84477735	+	0.000	0.000	Merged-chr3-84477603-8,Merged-chr3-84477916-1
NR1614--MA0140.2.GATA1::TAL1	chr13	5408608	5408625	-	0.000	0.000	Merged-chr13-5408640-54
NR5311--MA0035.3.Gata1	chr5	140151348	140151358	-	0.000	0.000	Merged-chr5-140151320-8
NR5977--MA0035.3.Gata1	chr7	58731045	58731055	+	0.000	0.000	Merged-chr7-58731125-46
NR3453--MA1104.1.GATA6	chr19	32755814	32755826	+	0.000	0.000	Merged-chr19-32755999-1
NR975--MA0140.2.GATA1::TAL1	chr11	22824247	22824264	+	0.000	0.000	Merged-chr11-22824173-55
NR3797--MA0482.1.Gata4	chr2	104763427	104763437	-	0.000	0.000	Merged-chr2-104763396-33
NR6188--MA0482.1.Gata4	chr7	122390321	122390331	+	0.000	0.000	Merged-chr7-122390315-39
NR5472--MA0766.1.GATA5	chr6	41118795	41118802	+	0.000	0.000	Merged-chr6-41118606-52
NR1329--MA0037.3.GATA3	chr12	16185623	16185630	-	0.000	0.000	Merged-chr12-16185844-40
NR6239--MA0036.3.GATA2	chr7	132765248	132765258	-	0.000	0.000	Merged-chr7-132765248-56
NR5869--MA0140.2.GATA1::TAL1	chr7	16201245	16201262	+	0.000	0.000	Merged-chr7-16201318-27
NR5765--MA1104.1.GATA6	chr6	129997692	129997704	-	0.000	0.000	Merged-chr6-129997694-33
NR5196--MA0035.3.Gata1	chr5	100570888	100570898	+	0.000	0.000	Merged-chr5-100570837-10
NR2388--MA0037.3.GATA3	chr15	9533708	9533715	-	0.000	0.000	Merged-chr15-9533546-44
NR2832--MA0036.3.GATA2	chr16	89849287	89849297	-	0.000	0.000	Merged-chr16-89849155-62
NR1488--MA0035.3.Gata1	chr12	98602220	98602230	-	0.000	0.000	Merged-chr12-98602362-21
NR3077--MA0766.1.GATA5	chr17	72182564	72182571	-	0.000	0.000	Merged-chr17-72182433-18
NR2981--MA0140.2.GATA1::TAL1	chr17	46866985	46867002	+	0.000	0.000	Merged-chr17-46867008-5
NR5300--MA0482.1.Gata4	chr5	137787615	137787625	-	0.000	0.000	Merged-chr5-137787536-7
NR4796--MA0037.3.GATA3	chr4	122872202	122872209	-	0.000	0.000	Merged-chr4-122872187-66
NR1643--MA1104.1.GATA6	chr13	13730039	13730051	+	0.000	0.000	Merged-chr13-13729900-19
NR5112--MA1104.1.GATA6	chr5	90612253	90612265	+	0.000	0.000	Merged-chr5-90612116-89
NR3228--MA0140.2.GATA1::TAL1	chr18	56455769	56455786	-	0.000	0.000	Merged-chr18-56455831-43
NR811--MA0482.1.Gata4	chr10	96201431	96201441	-	0.000	0.000	Merged-chr10-96201472-66
NR1311--MA0035.3.Gata1	chr11	117109711	117109721	+	0.000	0.000	Merged-chr11-117109823-31
NR3566--MA0766.1.GATA5	chr2	13760574	13760581	+	0.000	0.000	Merged-chr2-13760550-51
NR6598--MA1104.1.GATA6	chr8	128484954	128484966	+	0.000	0.000	Merged-chr8-128484849-18
NR944--MA0035.3.Gata1	chr11	6568133	6568143	+	0.000	0.000	Merged-chr11-6568162-40
NR4139--MA0482.1.Gata4	chr2	181497622	181497632	+	0.000	0.000	Merged-chr2-181497766-4
NR1358--MA0035.3.Gata1	chr12	32183054	32183064	+	0.000	0.000	Merged-chr12-32183013-17
NR5488--MA0036.3.GATA2	chr6	50387874	50387884	-	0.000	0.000	Merged-chr6-50387910-30
NR1629--MA0035.3.Gata1	chr13	8457040	8457050	+	0.000	0.000	Merged-chr13-8457184-81
NR843--MA0036.3.GATA2	chr10	108406936	108406946	-	0.000	0.000	Merged-chr10-108407108-16
NR6485--MA0140.2.GATA1::TAL1	chr8	107164420	107164437	-	0.000	0.000	Merged-chr8-107164486-19
NR4937--MA0037.3.GATA3	chr5	3512857	3512864	+	0.000	0.000	Merged-chr5-3512789-22
NR4905--MA0036.3.GATA2	chr4	150517581	150517591	+	0.000	0.000	Merged-chr4-150517532-35
NR5969--MA0035.3.Gata1	chr7	51750388	51750398	-	0.000	0.000	Merged-chr7-51750437-26
NR1765--MA1104.1.GATA6	chr13	51677050	51677062	-	0.000	0.000	Merged-chr13-51677073-51
NR2767--MA0140.2.GATA1::TAL1	chr16	55754440	55754457	-	0.000	0.000	Merged-chr16-55754578-52
NR5945--MA0482.1.Gata4	chr7	44344789	44344799	-	0.000	0.000	Merged-chr7-44344765-20
NR3123--MA0482.1.Gata4	chr17	86038315	86038325	+	0.000	0.000	Merged-chr17-86038391-20
NR5555--MA0035.3.Gata1	chr6	85357161	85357171	+	0.000	0.000	Merged-chr6-85357195-19
NR891--MA0035.3.Gata1	chr10	121640514	121640524	+	0.000	0.000	Merged-chr10-121640592-32
NR1146--MA0140.2.GATA1::TAL1	chr11	82417273	82417290	+	0.000	0.000	Merged-chr11-82417240-10
NR1552--MA0482.1.Gata4	chr12	114313379	114313389	+	0.000	0.000	Merged-chr12-114313437-14
NR543--MA0035.3.Gata1	chr1	189586412	189586422	+	0.000	0.000	Merged-chr1-189586446-31
NR814--MA0035.3.Gata1	chr10	96201432	96201442	-	0.000	0.000	Merged-chr10-96201472-66
NR5358--MA0036.3.GATA2	chr5	147063477	147063487	+	0.000	0.000	Merged-chr5-147063758-85
NR442--MA0036.3.GATA2	chr1	165985895	165985905	-	0.000	0.000	Merged-chr1-165985990-54
NR1332--MA0036.3.GATA2	chr12	16185622	16185632	+	0.000	0.000	Merged-chr12-16185844-40
NR5706--MA0482.1.Gata4	chr6	122804674	122804684	+	0.000	0.000	Merged-chr6-122804652-39
NR786--MA0140.2.GATA1::TAL1	chr10	93124463	93124480	-	0.000	0.000	Merged-chr10-93124386-49
NR1731--MA0037.3.GATA3	chr13	41683054	41683061	-	0.000	0.000	Merged-chr13-41683049-20
NR2171--MA0037.3.GATA3	chr14	57713188	57713195	+	0.000	0.000	Merged-chr14-57713043-44
NR3407--MA0482.1.Gata4	chr19	16418579	16418589	+	0.000	0.000	Merged-chr19-16418552-32
NR381--MA0035.3.Gata1	chr1	153847115	153847125	-	0.000	0.000	Merged-chr1-153847127-37
NR1727--MA0482.1.Gata4	chr13	41097617	41097627	-	0.000	0.000	Merged-chr13-41097728-40
NR5738--MA0036.3.GATA2	chr6	128843984	128843994	+	0.000	0.000	Merged-chr6-128843932-5
NR2391--MA0036.3.GATA2	chr15	9533707	9533717	+	0.000	0.000	Merged-chr15-9533546-44
NR5053--MA0036.3.GATA2	chr5	51853609	51853619	-	0.000	0.000	Merged-chr5-51853758-22
NR5130--MA0482.1.Gata4	chr5	93093279	93093289	+	0.000	0.000	Merged-chr5-93093423-108
NR5677--MA0035.3.Gata1	chr6	116229107	116229117	+	0.000	0.000	Merged-chr6-116228954-22
NR670--MA0766.1.GATA5	chr10	39613038	39613045	-	0.000	0.000	Merged-chr10-39613248-57
NR3306--MA0766.1.GATA5	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR1074--MA0036.3.GATA2	chr11	70594811	70594821	+	0.000	0.000	Merged-chr11-70594778-39
NR2555--MA0140.2.GATA1::TAL1	chr15	94452970	94452987	+	0.000	0.000	Merged-chr15-94453103-20
NR665--MA0035.3.Gata1	chr10	39315666	39315676	+	0.000	0.000	Merged-chr10-39315634-10
NR936--MA0035.3.Gata1	chr11	4343972	4343982	+	0.000	0.000	Merged-chr11-4344147-20
NR5709--MA0035.3.Gata1	chr6	122804673	122804683	+	0.000	0.000	Merged-chr6-122804652-39
NR7027--MA0766.1.GATA5	chrX	140537799	140537806	-	0.000	0.000	Merged-chrX-140537922-35
NR5337--MA0036.3.GATA2	chr5	144964170	144964180	-	0.000	0.000	Merged-chr5-144963961-18
NR702--MA0766.1.GATA5	chr10	60831731	60831738	-	0.000	0.000	Merged-chr10-60831602-50
NR5322--MA1104.1.GATA6	chr5	142407428	142407440	+	0.000	0.000	Merged-chr5-142407567-12
NR1106--MA0036.3.GATA2	chr11	75472995	75473005	-	0.000	0.000	Merged-chr11-75472911-35
NR2261--MA0036.3.GATA2	chr14	78687947	78687957	+	0.000	0.000	Merged-chr14-78687892-42
NR3038--MA0036.3.GATA2	chr17	56291309	56291319	+	0.000	0.000	Merged-chr17-56291357-21
NR3115--MA0482.1.Gata4	chr17	83307284	83307294	+	0.000	0.000	Merged-chr17-83307130-30
NR3495--MA0036.3.GATA2	chr19	53185683	53185693	+	0.000	0.000	Merged-chr19-53185705-40
NR357--MA0037.3.GATA3	chr1	151457358	151457365	+	0.000	0.000	Merged-chr1-151457268-30
NR2471--MA0035.3.Gata1	chr15	60132890	60132900	-	0.000	0.000	Merged-chr15-60132913-50
NR3572--MA0482.1.Gata4	chr2	17644733	17644743	-	0.000	0.000	Merged-chr2-17644831-25
NR4419--MA0037.3.GATA3	chr3	132791516	132791523	+	0.000	0.000	Merged-chr3-132791387-40
NR4349--MA0482.1.Gata4	chr3	109433528	109433538	+	0.000	0.000	Merged-chr3-109433404-19
NR4210--MA0037.3.GATA3	chr3	55744018	55744025	-	0.000	0.000	Merged-chr3-55744037-44
NR2299--MA0140.2.GATA1::TAL1	chr14	100222434	100222451	+	0.000	0.000	Merged-chr14-100222353-13
NR3798--MA1104.1.GATA6	chr2	104763427	104763439	+	0.000	0.000	Merged-chr2-104763396-33
NR1130--MA0482.1.Gata4	chr11	79207970	79207980	+	0.000	0.000	Merged-chr11-79207824-18
NR938--MA0140.2.GATA1::TAL1	chr11	6391828	6391845	-	0.000	0.000	Merged-chr11-6391694-31
NR5207--MA0036.3.GATA2	chr5	100953769	100953779	-	0.000	0.000	Merged-chr5-100953880-8
NR5587--MA1104.1.GATA6	chr6	90435054	90435066	-	0.000	0.000	Merged-chr6-90435288-28
NR3113--MA0036.3.GATA2	chr17	83307182	83307192	-	0.000	0.000	Merged-chr17-83307130-30
NR3789--MA0766.1.GATA5	chr2	103656271	103656278	-	0.000	0.000	Merged-chr2-103656122-30
NR2960--MA0035.3.Gata1	chr17	34628038	34628048	+	0.000	0.000	Merged-chr17-34628097-3
NR4512--MA0140.2.GATA1::TAL1	chr3	145942064	145942081	-	0.000	0.000	Merged-chr3-145942154-31
NR3256--MA0140.2.GATA1::TAL1	chr18	62092675	62092692	-	0.000	0.000	Merged-chr18-62092853-21
NR5301--MA1104.1.GATA6	chr5	137787615	137787627	+	0.000	0.000	Merged-chr5-137787536-7
NR1279--MA0140.2.GATA1::TAL1	chr11	110919281	110919298	-	0.000	0.000	Merged-chr11-110919203-38
NR3027--MA0766.1.GATA5	chr17	52150040	52150047	-	0.000	0.000	Merged-chr17-52149947-112
NR1024--MA0035.3.Gata1	chr11	51760531	51760541	-	0.000	0.000	Merged-chr11-51760433-27
NR4603--MA0037.3.GATA3	chr4	33189443	33189450	-	0.000	0.000	Merged-chr4-33189254-36
NR3136--MA0766.1.GATA5	chr17	86880653	86880660	-	0.000	0.000	Merged-chr17-86880662-37
NR812--MA1104.1.GATA6	chr10	96201431	96201443	+	0.000	0.000	Merged-chr10-96201472-66
NR445--MA0037.3.GATA3	chr1	165988794	165988801	+	0.000	0.000	Merged-chr1-165988939-8
NR6877--MA0140.2.GATA1::TAL1	chr9	107950907	107950924	+	0.000	0.000	Merged-chr9-107950952-46
NR1775--MA0482.1.Gata4	chr13	52801099	52801109	-	0.000	0.000	Merged-chr13-52800951-49
NR4578--MA0140.2.GATA1::TAL1	chr4	6934637	6934654	+	0.000	0.000	Merged-chr4-6934910-50
NR1294--MA0766.1.GATA5	chr11	115746912	115746919	-	0.000	0.000	Merged-chr11-115746671-90
NR5566--MA1104.1.GATA6	chr6	87725553	87725565	-	0.000	0.000	Merged-chr6-87725596-14
NR1090--MA0482.1.Gata4	chr11	73267090	73267100	+	0.000	0.000	Merged-chr11-73267242-14
NR3015--MA1104.1.GATA6	chr17	51807399	51807411	+	0.000	0.000	Merged-chr17-51807386-3
NR803--MA0766.1.GATA5	chr10	95971102	95971109	-	0.000	0.000	Merged-chr10-95971075-85
NR6025--MA0037.3.GATA3	chr7	90007381	90007388	+	0.000	0.000	Merged-chr7-90007418-46
NR2362--MA0036.3.GATA2	chr14	121423097	121423107	-	0.000	0.000	Merged-chr14-121422910-45
NR6041--MA0140.2.GATA1::TAL1	chr7	96839078	96839095	+	0.000	0.000	Merged-chr7-96839121-24
NR1289--MA0035.3.Gata1	chr11	115564107	115564117	-	0.000	0.000	Merged-chr11-115564290-52
NR4846--MA0766.1.GATA5	chr4	145312628	145312635	+	0.000	0.000	Merged-chr4-145312696-44
NR1536--MA0482.1.Gata4	chr12	108646505	108646515	+	0.000	0.000	Merged-chr12-108646363-75
NR2962--MA0482.1.Gata4	chr17	35910100	35910110	+	0.000	0.000	Merged-chr17-35910117-56
