#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR40202--MA0039.3.KLF4	chr4	41303859	41303869	-	0.000	0.000	Merged-chr4-41303993-1
NR56492--MA0657.1.KLF13	chr7	141006654	141006671	-	0.000	0.000	Merged-chr7-141006658-12
NR59388--MA1107.1.KLF9	chr8	115618445	115618457	-	0.000	0.000	Merged-chr8-115618419-52
NR38748--MA0740.1.KLF14	chr3	131110261	131110274	-	0.000	0.000	Merged-chr3-131110145-3
NR60739--MA0599.1.KLF5	chr9	35116877	35116886	-	0.000	0.000	Merged-chr9-35117076-156
NR40132--MA0599.1.KLF5	chr4	35225904	35225913	+	0.000	0.000	Merged-chr4-35225977-93
NR4930--MA0741.1.KLF16	chr10	44368929	44368939	-	0.000	0.000	Merged-chr10-44368737-26
NR61193--MA0599.1.KLF5	chr9	53773805	53773814	+	0.000	0.000	Merged-chr9-53773717-9
NR63449--MA0599.1.KLF5	chr9	119340065	119340074	+	0.000	0.000	Merged-chr9-119339966-60
NR52431--MA0493.1.Klf1	chr7	16295678	16295688	+	0.000	0.000	Merged-chr7-16295835-16
NR22120--MA1107.1.KLF9	chr15	98927711	98927723	+	0.000	0.000	Merged-chr15-98927787-24
NR26942--MA0741.1.KLF16	chr17	74295577	74295587	+	0.000	0.000	Merged-chr17-74295561-5
NR9938--MA0741.1.KLF16	chr11	80081060	80081070	-	0.000	0.000	Merged-chr11-80080950-54
NR57149--MA0741.1.KLF16	chr8	27023838	27023848	-	0.000	0.000	Merged-chr8-27023676-72
NR63573--MA1107.1.KLF9	chr9	120476405	120476417	+	0.000	0.000	Merged-chr9-120476447-20
NR52690--MA1107.1.KLF9	chr7	24369930	24369942	-	0.000	0.000	Merged-chr7-24370030-56
NR34144--MA0742.1.Klf12	chr2	128817958	128817972	+	0.000	0.000	Merged-chr2-128818111-117
NR26587--MA1107.1.KLF9	chr17	56905171	56905183	+	0.000	0.000	Merged-chr17-56905051-10
NR22088--MA0740.1.KLF14	chr15	98728175	98728188	-	0.000	0.000	Merged-chr15-98728107-26
NR25497--MA0741.1.KLF16	chr17	28488306	28488316	+	0.000	0.000	Merged-chr17-28488439-21
NR39873--MA0039.3.KLF4	chr4	11769336	11769346	+	0.000	0.000	Merged-chr4-11769375-29
NR18957--MA0599.1.KLF5	chr14	75131076	75131085	+	0.000	0.000	Merged-chr14-75131133-67
NR25768--MA0741.1.KLF16	chr17	33629372	33629382	+	0.000	0.000	Merged-chr17-33629191-60
NR53384--MA0742.1.Klf12	chr7	35649359	35649373	+	0.000	0.000	Merged-chr7-35649353-2
NR48639--MA0741.1.KLF16	chr6	28261739	28261749	-	0.000	0.000	Merged-chr6-28261790-122
NR38109--MA0599.1.KLF5	chr3	108017887	108017896	+	0.000	0.000	Merged-chr3-108018056-86
NR18872--MA0741.1.KLF16	chr14	73290097	73290107	-	0.000	0.000	Merged-chr14-73290096-39
NR4929--MA1107.1.KLF9	chr10	44368843	44368855	+	0.000	0.000	Merged-chr10-44368737-26
NR27565--MA1107.1.KLF9	chr18	4279461	4279473	+	0.000	0.000	Merged-chr18-4279320-20
NR64203--MA0599.1.KLF5	chrX	48424851	48424860	-	0.000	0.000	Merged-chrX-48424908-65
NR45362--MA0599.1.KLF5	chr5	77372894	77372903	+	0.000	0.000	Merged-chr5-77372984-43
NR24640--MA1107.1.KLF9	chr17	5748062	5748074	-	0.000	0.000	Merged-chr17-5748141-46
NR16050--MA0741.1.KLF16	chr13	73937742	73937752	+	0.000	0.000	Merged-chr13-73937981-89
NR54195--MA0599.1.KLF5	chr7	78730006	78730015	+	0.000	0.000	Merged-chr7-78729978-9
NR52664--MA0741.1.KLF16	chr7	19790020	19790030	+	0.000	0.000	Merged-chr7-19790098-49
NR47403--MA0599.1.KLF5	chr5	136147189	136147198	+	0.000	0.000	Merged-chr5-136147048-39
NR44408--MA0741.1.KLF16	chr5	33336070	33336080	-	0.000	0.000	Merged-chr5-33336162-4
NR2360--MA0741.1.KLF16	chr1	149758497	149758507	-	0.000	0.000	Merged-chr1-149758666-31
NR11059--MA0741.1.KLF16	chr11	105126377	105126387	+	0.000	0.000	Merged-chr11-105126391-86
NR40459--MA0599.1.KLF5	chr4	45403106	45403115	-	0.000	0.000	Merged-chr4-45403104-68
NR52459--MA0741.1.KLF16	chr7	16783490	16783500	-	0.000	0.000	Merged-chr7-16783425-42
NR21483--MA0493.1.Klf1	chr15	85982312	85982322	+	0.000	0.000	Merged-chr15-85982300-69
NR35076--MA0493.1.Klf1	chr2	156730763	156730773	+	0.000	0.000	Merged-chr2-156730705-70
NR9376--MA0493.1.Klf1	chr11	69919801	69919811	+	0.000	0.000	Merged-chr11-69919909-46
NR2902--MA0741.1.KLF16	chr1	165813000	165813010	+	0.000	0.000	Merged-chr1-165812825-36
NR53301--MA1107.1.KLF9	chr7	34389096	34389108	-	0.000	0.000	Merged-chr7-34389125-149
NR40244--MA0599.1.KLF5	chr4	41723170	41723179	-	0.000	0.000	Merged-chr4-41723185-51
NR31617--MA0599.1.KLF5	chr2	27475878	27475887	-	0.000	0.000	Merged-chr2-27475831-84
NR9296--MA0599.1.KLF5	chr11	69094967	69094976	-	0.000	0.000	Merged-chr11-69095094-65
NR40920--MA0599.1.KLF5	chr4	82513235	82513244	+	0.000	0.000	Merged-chr4-82513258-36
NR11010--MA0599.1.KLF5	chr11	103102930	103102939	-	0.000	0.000	Merged-chr11-103102896-73
NR43916--MA0493.1.Klf1	chr5	3543823	3543833	-	0.000	0.000	Merged-chr5-3543963-58
NR8627--MA0599.1.KLF5	chr11	49100585	49100594	-	0.000	0.000	Merged-chr11-49100506-9
NR55253--MA0493.1.Klf1	chr7	113572968	113572978	-	0.000	0.000	Merged-chr7-113573033-33
NR772--MA0741.1.KLF16	chr1	59670604	59670614	+	0.000	0.000	Merged-chr1-59670635-93
NR52463--MA0599.1.KLF5	chr7	16828037	16828046	-	0.000	0.000	Merged-chr7-16827987-1
NR56481--MA0741.1.KLF16	chr7	140941530	140941540	+	0.000	0.000	Merged-chr7-140941728-63
NR22931--MA0740.1.KLF14	chr16	18629999	18630012	+	0.000	0.000	Merged-chr16-18629825-18
NR37161--MA1107.1.KLF9	chr3	84066172	84066184	+	0.000	0.000	Merged-chr3-84066023-34
NR49256--MA0599.1.KLF5	chr6	52640399	52640408	-	0.000	0.000	Merged-chr6-52640387-58
NR38018--MA0741.1.KLF16	chr3	105704898	105704908	+	0.000	0.000	Merged-chr3-105704887-86
NR1457--MA0741.1.KLF16	chr1	91507357	91507367	+	0.000	0.000	Merged-chr1-91507469-20
NR23425--MA1107.1.KLF9	chr16	38713524	38713536	+	0.000	0.000	Merged-chr16-38713615-5
NR48926--MA1107.1.KLF9	chr6	40325572	40325584	-	0.000	0.000	Merged-chr6-40325371-77
NR5594--MA0493.1.Klf1	chr10	76468903	76468913	+	0.000	0.000	Merged-chr10-76468895-48
NR28379--MA0740.1.KLF14	chr18	60681074	60681087	-	0.000	0.000	Merged-chr18-60681033-32
NR49380--MA1107.1.KLF9	chr6	58844598	58844610	-	0.000	0.000	Merged-chr6-58844366-72
NR21036--MA0599.1.KLF5	chr15	78581517	78581526	-	0.000	0.000	Merged-chr15-78581743-66
NR55840--MA0599.1.KLF5	chr7	127244454	127244463	+	0.000	0.000	Merged-chr7-127244446-56
NR53521--MA0493.1.Klf1	chr7	43798213	43798223	-	0.000	0.000	Merged-chr7-43798214-3
NR11784--MA0493.1.Klf1	chr11	118212779	118212789	-	0.000	0.000	Merged-chr11-118212846-19
NR9776--MA0741.1.KLF16	chr11	77793279	77793289	-	0.000	0.000	Merged-chr11-77793381-46
NR10942--MA0742.1.Klf12	chr11	102295409	102295423	-	0.000	0.000	Merged-chr11-102295518-39
NR33813--MA0742.1.Klf12	chr2	120027451	120027465	-	0.000	0.000	Merged-chr2-120027547-78
NR25297--MA0599.1.KLF5	chr17	26095514	26095523	+	0.000	0.000	Merged-chr17-26095399-13
NR44477--MA1107.1.KLF9	chr5	35105750	35105762	+	0.000	0.000	Merged-chr5-35105769-58
NR39715--MA0741.1.KLF16	chr3	157565194	157565204	-	0.000	0.000	Merged-chr3-157565374-32
NR24628--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR60843--MA0741.1.KLF16	chr9	40469751	40469761	+	0.000	0.000	Merged-chr9-40469723-18
NR7225--MA0741.1.KLF16	chr10	117629432	117629442	-	0.000	0.000	Merged-chr10-117629481-71
NR31881--MA0599.1.KLF5	chr2	32312404	32312413	+	0.000	0.000	Merged-chr2-32312482-34
NR50907--MA0741.1.KLF16	chr6	124805817	124805827	-	0.000	0.000	Merged-chr6-124805887-69
NR33236--MA1107.1.KLF9	chr2	92393028	92393040	-	0.000	0.000	Merged-chr2-92392954-19
NR43740--MA0741.1.KLF16	chr4	155066873	155066883	+	0.000	0.000	Merged-chr4-155066874-90
NR60757--MA0599.1.KLF5	chr9	35267873	35267882	+	0.000	0.000	Merged-chr9-35267838-70
NR63322--MA0039.3.KLF4	chr9	118059294	118059304	+	0.000	0.000	Merged-chr9-118059304-13
NR60542--MA0599.1.KLF5	chr9	22468357	22468366	-	0.000	0.000	Merged-chr9-22468507-1
NR34233--MA0599.1.KLF5	chr2	131186880	131186889	+	0.000	0.000	Merged-chr2-131186955-76
NR41987--MA0493.1.Klf1	chr4	128727549	128727559	+	0.000	0.000	Merged-chr4-128727871-94
NR59734--MA0599.1.KLF5	chr8	121578869	121578878	+	0.000	0.000	Merged-chr8-121578886-116
NR2212--MA1107.1.KLF9	chr1	136707561	136707573	-	0.000	0.000	Merged-chr1-136707647-26
NR6698--MA0599.1.KLF5	chr10	98842017	98842026	+	0.000	0.000	Merged-chr10-98841922-40
NR8872--MA1107.1.KLF9	chr11	54802290	54802302	-	0.000	0.000	Merged-chr11-54802192-79
NR35604--MA0657.1.KLF13	chr2	167775182	167775199	-	0.000	0.000	Merged-chr2-167775389-53
NR33230--MA0740.1.KLF14	chr2	92393027	92393040	-	0.000	0.000	Merged-chr2-92392954-19
NR15638--MA0740.1.KLF14	chr13	56522517	56522530	+	0.000	0.000	Merged-chr13-56522495-59
NR52575--MA0599.1.KLF5	chr7	19272272	19272281	+	0.000	0.000	Merged-chr7-19272089-134
NR13021--MA0740.1.KLF14	chr12	70937780	70937793	+	0.000	0.000	Merged-chr12-70937913-56
NR21375--MA0741.1.KLF16	chr15	83474242	83474252	+	0.000	0.000	Merged-chr15-83474258-63
NR6019--MA0740.1.KLF14	chr10	80577530	80577543	-	0.000	0.000	Merged-chr10-80577794-170
NR31821--MA0740.1.KLF14	chr2	31572542	31572555	-	0.000	0.000	Merged-chr2-31572734-38
NR27672--MA0039.3.KLF4	chr18	14985638	14985648	+	0.000	0.000	Merged-chr18-14985821-9
NR52297--MA0741.1.KLF16	chr7	4996240	4996250	-	0.000	0.000	Merged-chr7-4996162-39
NR37610--MA0599.1.KLF5	chr3	95893796	95893805	+	0.000	0.000	Merged-chr3-95893848-52
NR46729--MA0742.1.Klf12	chr5	122850145	122850159	+	0.000	0.000	Merged-chr5-122850180-68
NR23537--MA1107.1.KLF9	chr16	49848862	49848874	-	0.000	0.000	Merged-chr16-49848808-26
NR41334--MA0599.1.KLF5	chr4	106935044	106935053	-	0.000	0.000	Merged-chr4-106934885-1
NR50888--MA0741.1.KLF16	chr6	124260642	124260652	-	0.000	0.000	Merged-chr6-124260789-19
NR4065--MA1107.1.KLF9	chr1	193349924	193349936	-	0.000	0.000	Merged-chr1-193349952-15
NR29643--MA0599.1.KLF5	chr19	7019542	7019551	+	0.000	0.000	Merged-chr19-7019404-60
NR12100--MA0599.1.KLF5	chr12	3871188	3871197	+	0.000	0.000	Merged-chr12-3871224-57
NR29982--MA1107.1.KLF9	chr19	21771975	21771987	-	0.000	0.000	Merged-chr19-21771815-24
NR40583--MA0740.1.KLF14	chr4	48124898	48124911	+	0.000	0.000	Merged-chr4-48124934-68
NR50843--MA0599.1.KLF5	chr6	121238499	121238508	-	0.000	0.000	Merged-chr6-121238480-29
NR59053--MA0493.1.Klf1	chr8	106211013	106211023	+	0.000	0.000	Merged-chr8-106210878-81
NR35465--MA0741.1.KLF16	chr2	165982652	165982662	+	0.000	0.000	Merged-chr2-165982856-79
NR53892--MA1107.1.KLF9	chr7	55890160	55890172	+	0.000	0.000	Merged-chr7-55890160-26
NR58519--MA0599.1.KLF5	chr8	84982953	84982962	-	0.000	0.000	Merged-chr8-84982804-9
NR25160--MA0740.1.KLF14	chr17	24141600	24141613	+	0.000	0.000	Merged-chr17-24141488-83
NR25194--MA0599.1.KLF5	chr17	24344897	24344906	-	0.000	0.000	Merged-chr17-24344874-27
NR10043--MA0741.1.KLF16	chr11	83039454	83039464	-	0.000	0.000	Merged-chr11-83039455-22
NR25702--MA0740.1.KLF14	chr17	32201234	32201247	-	0.000	0.000	Merged-chr17-32201258-15
NR27946--MA0742.1.Klf12	chr18	35598581	35598595	-	0.000	0.000	Merged-chr18-35598780-102
NR19277--MA0599.1.KLF5	chr14	101608884	101608893	-	0.000	0.000	Merged-chr14-101608763-110
NR56927--MA0741.1.KLF16	chr8	13785952	13785962	-	0.000	0.000	Merged-chr8-13785827-81
NR18091--MA0741.1.KLF16	chr14	47568470	47568480	-	0.000	0.000	Merged-chr14-47568394-68
NR46178--MA0741.1.KLF16	chr5	112386136	112386146	-	0.000	0.000	Merged-chr5-112386154-2
NR41089--MA0740.1.KLF14	chr4	89307154	89307167	+	0.000	0.000	Merged-chr4-89307188-5
NR40262--MA0599.1.KLF5	chr4	41773636	41773645	+	0.000	0.000	Merged-chr4-41773956-119
NR65077--MA1107.1.KLF9	chrX	169973429	169973441	+	0.000	0.000	Merged-chrX-169973362-71
NR49569--MA0493.1.Klf1	chr6	71831274	71831284	+	0.000	0.000	Merged-chr6-71831173-2
NR2992--MA0741.1.KLF16	chr1	167339594	167339604	-	0.000	0.000	Merged-chr1-167339598-12
NR21866--MA0740.1.KLF14	chr15	94566100	94566113	+	0.000	0.000	Merged-chr15-94566031-29
NR39824--MA0741.1.KLF16	chr4	8838865	8838875	+	0.000	0.000	Merged-chr4-8838748-37
NR16748--MA0741.1.KLF16	chr13	104937959	104937969	-	0.000	0.000	Merged-chr13-104937983-19
NR4489--MA0742.1.Klf12	chr10	20312456	20312470	+	0.000	0.000	Merged-chr10-20312484-116
NR14620--MA0599.1.KLF5	chr13	3538109	3538118	+	0.000	0.000	Merged-chr13-3538134-102
NR58793--MA0741.1.KLF16	chr8	95012336	95012346	-	0.000	0.000	Merged-chr8-95012536-10
NR262--MA0741.1.KLF16	chr1	33757776	33757786	+	0.000	0.000	Merged-chr1-33757596-76
NR42609--MA0657.1.KLF13	chr4	135946417	135946434	+	0.000	0.000	Merged-chr4-135946528-48
NR8411--MA1107.1.KLF9	chr11	32582966	32582978	+	0.000	0.000	Merged-chr11-32583029-49
NR10171--MA0599.1.KLF5	chr11	87595607	87595616	+	0.000	0.000	Merged-chr11-87595611-9
NR30028--MA0740.1.KLF14	chr19	23273968	23273981	+	0.000	0.000	Merged-chr19-23273759-64
NR54291--MA0741.1.KLF16	chr7	80294380	80294390	-	0.000	0.000	Merged-chr7-80294519-58
NR8179--MA0493.1.Klf1	chr11	20532412	20532422	+	0.000	0.000	Merged-chr11-20532387-59
NR10566--MA0741.1.KLF16	chr11	97362287	97362297	+	0.000	0.000	Merged-chr11-97362524-68
NR29069--MA1107.1.KLF9	chr18	80224433	80224445	+	0.000	0.000	Merged-chr18-80224575-23
NR3093--MA0742.1.Klf12	chr1	171390339	171390353	+	0.000	0.000	Merged-chr1-171390239-45
NR61838--MA0599.1.KLF5	chr9	73176866	73176875	-	0.000	0.000	Merged-chr9-73176903-12
NR15476--MA0740.1.KLF14	chr13	52929727	52929740	+	0.000	0.000	Merged-chr13-52929606-61
NR64564--MA0741.1.KLF16	chrX	101274020	101274030	+	0.000	0.000	Merged-chrX-101274015-74
NR53665--MA0599.1.KLF5	chr7	45589504	45589513	-	0.000	0.000	Merged-chr7-45589347-36
NR31930--MA0740.1.KLF14	chr2	32847288	32847301	-	0.000	0.000	Merged-chr2-32847236-54
NR4800--MA0741.1.KLF16	chr10	40171485	40171495	-	0.000	0.000	Merged-chr10-40171372-15
NR45492--MA0599.1.KLF5	chr5	92000936	92000945	+	0.000	0.000	Merged-chr5-92000971-27
NR36294--MA0742.1.Klf12	chr3	8964136	8964150	+	0.000	0.000	Merged-chr3-8964131-34
NR55241--MA0740.1.KLF14	chr7	113369448	113369461	-	0.000	0.000	Merged-chr7-113369471-104
NR54723--MA0493.1.Klf1	chr7	99182780	99182790	-	0.000	0.000	Merged-chr7-99182845-58
NR2915--MA0741.1.KLF16	chr1	165849173	165849183	-	0.000	0.000	Merged-chr1-165849058-42
NR62816--MA0599.1.KLF5	chr9	107950810	107950819	+	0.000	0.000	Merged-chr9-107950952-46
NR37525--MA0741.1.KLF16	chr3	94456699	94456709	+	0.000	0.000	Merged-chr3-94456653-34
NR50965--MA0740.1.KLF14	chr6	125239717	125239730	+	0.000	0.000	Merged-chr6-125239634-12
NR990--MA0741.1.KLF16	chr1	74304208	74304218	+	0.000	0.000	Merged-chr1-74304047-56
NR58174--MA0741.1.KLF16	chr8	72163001	72163011	+	0.000	0.000	Merged-chr8-72162977-17
NR27047--MA0741.1.KLF16	chr17	80091951	80091961	-	0.000	0.000	Merged-chr17-80091984-12
NR54643--MA0599.1.KLF5	chr7	97598727	97598736	-	0.000	0.000	Merged-chr7-97598749-18
NR22976--MA0741.1.KLF16	chr16	20621513	20621523	-	0.000	0.000	Merged-chr16-20621761-89
NR15481--MA0493.1.Klf1	chr13	52929727	52929737	+	0.000	0.000	Merged-chr13-52929606-61
NR17760--MA0741.1.KLF16	chr14	27429467	27429477	+	0.000	0.000	Merged-chr14-27429180-117
NR61044--MA0741.1.KLF16	chr9	45241579	45241589	-	0.000	0.000	Merged-chr9-45241570-21
NR48726--MA0599.1.KLF5	chr6	30175554	30175563	-	0.000	0.000	Merged-chr6-30175579-9
NR20630--MA0741.1.KLF16	chr15	63998130	63998140	-	0.000	0.000	Merged-chr15-63998072-85
NR1329--MA0493.1.Klf1	chr1	88267859	88267869	+	0.000	0.000	Merged-chr1-88267879-42
NR26284--MA0599.1.KLF5	chr17	47272495	47272504	-	0.000	0.000	Merged-chr17-47272458-17
NR17679--MA0740.1.KLF14	chr14	25534250	25534263	-	0.000	0.000	Merged-chr14-25534315-15
NR53254--MA0742.1.Klf12	chr7	31028803	31028817	+	0.000	0.000	Merged-chr7-31028766-21
NR59733--MA1107.1.KLF9	chr8	121573581	121573593	+	0.000	0.000	Merged-chr8-121573521-19
NR61077--MA0599.1.KLF5	chr9	46283011	46283020	+	0.000	0.000	Merged-chr9-46282956-57
NR17996--MA1107.1.KLF9	chr14	43263416	43263428	-	0.000	0.000	Merged-chr14-43263228-18
NR20506--MA0599.1.KLF5	chr15	58655124	58655133	+	0.000	0.000	Merged-chr15-58655104-54
NR52235--MA0599.1.KLF5	chr7	4651728	4651737	-	0.000	0.000	Merged-chr7-4651775-26
NR10498--MA0599.1.KLF5	chr11	95834562	95834571	+	0.000	0.000	Merged-chr11-95834511-50
NR8229--MA0742.1.Klf12	chr11	21220847	21220861	-	0.000	0.000	Merged-chr11-21220663-98
NR38768--MA0742.1.Klf12	chr3	131272102	131272116	+	0.000	0.000	Merged-chr3-131271947-79
NR58617--MA0493.1.Klf1	chr8	88647317	88647327	-	0.000	0.000	Merged-chr8-88647358-34
NR44575--MA0740.1.KLF14	chr5	36945296	36945309	+	0.000	0.000	Merged-chr5-36945334-10
NR31409--MA0741.1.KLF16	chr2	19622140	19622150	-	0.000	0.000	Merged-chr2-19622223-29
NR26317--MA0740.1.KLF14	chr17	47611529	47611542	-	0.000	0.000	Merged-chr17-47611424-64
NR52805--MA0741.1.KLF16	chr7	25316870	25316880	+	0.000	0.000	Merged-chr7-25316715-33
NR11102--MA0740.1.KLF14	chr11	106273029	106273042	+	0.000	0.000	Merged-chr11-106272877-78
NR44473--MA0742.1.Klf12	chr5	35105750	35105764	+	0.000	0.000	Merged-chr5-35105769-58
NR52902--MA0599.1.KLF5	chr7	27361548	27361557	+	0.000	0.000	Merged-chr7-27361571-54
NR8066--MA0039.3.KLF4	chr11	11573947	11573957	-	0.000	0.000	Merged-chr11-11573827-37
NR8076--MA0493.1.Klf1	chr11	11763269	11763279	-	0.000	0.000	Merged-chr11-11763344-40
NR13617--MA0742.1.Klf12	chr12	94083629	94083643	+	0.000	0.000	Merged-chr12-94083592-14
NR11556--MA0493.1.Klf1	chr11	115708615	115708625	+	0.000	0.000	Merged-chr11-115708587-76
NR61049--MA1107.1.KLF9	chr9	45853920	45853932	-	0.000	0.000	Merged-chr9-45853850-3
NR43285--MA0493.1.Klf1	chr4	148682905	148682915	-	0.000	0.000	Merged-chr4-148682863-1
NR59873--MA0599.1.KLF5	chr8	122870524	122870533	-	0.000	0.000	Merged-chr8-122870569-43
NR16307--MA0493.1.Klf1	chr13	91267742	91267752	+	0.000	0.000	Merged-chr13-91267603-15
NR55808--MA1107.1.KLF9	chr7	127031475	127031487	-	0.000	0.000	Merged-chr7-127031596-19
NR23775--MA0493.1.Klf1	chr16	64800651	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR64220--MA1107.1.KLF9	chrX	48454217	48454229	+	0.000	0.000	Merged-chrX-48454297-63
NR60887--MA0599.1.KLF5	chr9	42418926	42418935	-	0.000	0.000	Merged-chr9-42418757-6
NR23550--MA0039.3.KLF4	chr16	49855558	49855568	-	0.000	0.000	Merged-chr16-49855465-142
NR22953--MA0657.1.KLF13	chr16	20014186	20014203	-	0.000	0.000	Merged-chr16-20014341-12
NR12951--MA0657.1.KLF13	chr12	69228210	69228227	+	0.000	0.000	Merged-chr12-69228126-55
NR56622--MA0741.1.KLF16	chr7	142462967	142462977	+	0.000	0.000	Merged-chr7-142462781-62
NR5953--MA0599.1.KLF5	chr10	80387680	80387689	+	0.000	0.000	Merged-chr10-80387709-52
NR10675--MA0741.1.KLF16	chr11	98510248	98510258	-	0.000	0.000	Merged-chr11-98510270-21
NR24524--MA1107.1.KLF9	chr16	97279239	97279251	-	0.000	0.000	Merged-chr16-97279097-24
NR20948--MA0741.1.KLF16	chr15	76698096	76698106	+	0.000	0.000	Merged-chr15-76698046-57
NR708--MA0741.1.KLF16	chr1	57377626	57377636	+	0.000	0.000	Merged-chr1-57377842-99
NR56417--MA0741.1.KLF16	chr7	139973288	139973298	-	0.000	0.000	Merged-chr7-139973198-14
NR44916--MA1107.1.KLF9	chr5	64684279	64684291	+	0.000	0.000	Merged-chr5-64684447-46
NR47626--MA1107.1.KLF9	chr5	139377551	139377563	-	0.000	0.000	Merged-chr5-139377554-24
NR10541--MA0742.1.Klf12	chr11	97146089	97146103	-	0.000	0.000	Merged-chr11-97146058-3
NR9646--MA0741.1.KLF16	chr11	75348362	75348372	+	0.000	0.000	Merged-chr11-75348479-53
NR49292--MA0599.1.KLF5	chr6	54849680	54849689	-	0.000	0.000	Merged-chr6-54849565-61
NR44259--MA0741.1.KLF16	chr5	24842610	24842620	+	0.000	0.000	Merged-chr5-24842624-94
NR40128--MA0599.1.KLF5	chr4	35225865	35225874	+	0.000	0.000	Merged-chr4-35225977-93
NR15549--MA0742.1.Klf12	chr13	54694187	54694201	+	0.000	0.000	Merged-chr13-54694129-87
NR59845--MA1107.1.KLF9	chr8	122712171	122712183	-	0.000	0.000	Merged-chr8-122712057-14
NR59069--MA0742.1.Klf12	chr8	106633490	106633504	-	0.000	0.000	Merged-chr8-106633550-26
NR21072--MA0599.1.KLF5	chr15	78926664	78926673	-	0.000	0.000	Merged-chr15-78926468-45
NR36296--MA0493.1.Klf1	chr3	8964136	8964146	+	0.000	0.000	Merged-chr3-8964131-34
NR45890--MA0741.1.KLF16	chr5	105649550	105649560	+	0.000	0.000	Merged-chr5-105649431-102
NR35627--MA0493.1.Klf1	chr2	167959746	167959756	+	0.000	0.000	Merged-chr2-167959658-81
NR63569--MA1107.1.KLF9	chr9	120476331	120476343	+	0.000	0.000	Merged-chr9-120476447-20
NR2006--MA0740.1.KLF14	chr1	131911152	131911165	+	0.000	0.000	Merged-chr1-131910847-123
NR1485--MA1107.1.KLF9	chr1	92934601	92934613	+	0.000	0.000	Merged-chr1-92934490-65
NR15155--MA0599.1.KLF5	chr13	38503600	38503609	+	0.000	0.000	Merged-chr13-38503650-43
NR4195--MA1107.1.KLF9	chr10	5805603	5805615	+	0.000	0.000	Merged-chr10-5805785-87
NR29087--MA1107.1.KLF9	chr18	80609767	80609779	+	0.000	0.000	Merged-chr18-80609939-56
NR55416--MA0740.1.KLF14	chr7	118533054	118533067	+	0.000	0.000	Merged-chr7-118533138-91
NR18817--MA0039.3.KLF4	chr14	70781377	70781387	-	0.000	0.000	Merged-chr14-70781292-78
NR14883--MA0657.1.KLF13	chr13	23556209	23556226	-	0.000	0.000	Merged-chr13-23556170-26
NR14825--MA1107.1.KLF9	chr13	20093613	20093625	-	0.000	0.000	Merged-chr13-20093624-50
NR19281--MA0493.1.Klf1	chr14	101640482	101640492	+	0.000	0.000	Merged-chr14-101640435-68
NR6236--MA1107.1.KLF9	chr10	82780504	82780516	-	0.000	0.000	Merged-chr10-82780687-69
NR7313--MA0493.1.Klf1	chr10	118470799	118470809	-	0.000	0.000	Merged-chr10-118470709-40
NR53092--MA0742.1.Klf12	chr7	29211089	29211103	+	0.000	0.000	Merged-chr7-29210973-1
NR56393--MA0599.1.KLF5	chr7	139905678	139905687	+	0.000	0.000	Merged-chr7-139905769-63
NR35749--MA0741.1.KLF16	chr2	170133615	170133625	+	0.000	0.000	Merged-chr2-170133642-36
NR10261--MA0741.1.KLF16	chr11	88864499	88864509	+	0.000	0.000	Merged-chr11-88864546-48
NR8178--MA0039.3.KLF4	chr11	20532414	20532424	+	0.000	0.000	Merged-chr11-20532387-59
NR4523--MA0599.1.KLF5	chr10	21268997	21269006	-	0.000	0.000	Merged-chr10-21269012-32
NR30562--MA1107.1.KLF9	chr19	46970287	46970299	+	0.000	0.000	Merged-chr19-46970347-33
NR56115--MA0493.1.Klf1	chr7	132772647	132772657	-	0.000	0.000	Merged-chr7-132772585-7
NR61837--MA1107.1.KLF9	chr9	73176849	73176861	-	0.000	0.000	Merged-chr9-73176903-12
NR64801--MA0741.1.KLF16	chrX	142228659	142228669	+	0.000	0.000	Merged-chrX-142228756-3
NR24645--MA1107.1.KLF9	chr17	5748072	5748084	-	0.000	0.000	Merged-chr17-5748141-46
NR38924--MA0599.1.KLF5	chr3	135417974	135417983	+	0.000	0.000	Merged-chr3-135417903-41
NR64547--MA1107.1.KLF9	chrX	101163432	101163444	-	0.000	0.000	Merged-chrX-101163696-15
NR32603--MA1107.1.KLF9	chr2	69043510	69043522	-	0.000	0.000	Merged-chr2-69043604-35
NR14153--MA0039.3.KLF4	chr12	108835932	108835942	+	0.000	0.000	Merged-chr12-108835970-60
NR15237--MA0740.1.KLF14	chr13	43261469	43261482	+	0.000	0.000	Merged-chr13-43261701-66
NR54323--MA0741.1.KLF16	chr7	80782368	80782378	-	0.000	0.000	Merged-chr7-80782374-50
NR61622--MA1107.1.KLF9	chr9	66505737	66505749	-	0.000	0.000	Merged-chr9-66505646-32
