#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR53903--MA0741.1.KLF16	chr5	148959563	148959573	-	0.000	0.000	Merged-chr5-148959732-5
NR57422--MA1107.1.KLF9	chr6	136967754	136967766	-	0.000	0.000	Merged-chr6-136967705-9
NR33482--MA0599.1.KLF5	chr18	81515519	81515528	+	0.000	0.000	Merged-chr18-81515647-6
NR61954--MA0741.1.KLF16	chr7	142354082	142354092	+	0.000	0.000	Merged-chr7-142354183-49
NR37315--MA0742.1.Klf12	chr2	76648079	76648093	+	0.000	0.000	Merged-chr2-76648077-91
NR56799--MA0599.1.KLF5	chr6	119199111	119199120	+	0.000	0.000	Merged-chr6-119199024-52
NR29400--MA0599.1.KLF5	chr17	35051319	35051328	+	0.000	0.000	Merged-chr17-35051326-6
NR35635--MA0742.1.Klf12	chr2	19622209	19622223	-	0.000	0.000	Merged-chr2-19622223-29
NR46531--MA0741.1.KLF16	chr4	63544791	63544801	-	0.000	0.000	Merged-chr4-63544778-69
NR63989--MA0493.1.Klf1	chr8	79639137	79639147	-	0.000	0.000	Merged-chr8-79639184-10
NR39999--MA0599.1.KLF5	chr2	168590370	168590379	-	0.000	0.000	Merged-chr2-168590247-214
NR8093--MA0599.1.KLF5	chr10	93225996	93226005	+	0.000	0.000	Merged-chr10-93225944-30
NR41442--MA0740.1.KLF14	chr3	40894235	40894248	-	0.000	0.000	Merged-chr3-40894272-62
NR62697--MA1107.1.KLF9	chr8	31187568	31187580	-	0.000	0.000	Merged-chr8-31187403-16
NR65068--MA0599.1.KLF5	chr8	119898136	119898145	+	0.000	0.000	Merged-chr8-119898204-29
NR26051--MA0741.1.KLF16	chr16	18073768	18073778	-	0.000	0.000	Merged-chr16-18073888-8
NR52187--MA0741.1.KLF16	chr5	112276446	112276456	-	0.000	0.000	Merged-chr5-112276606-72
NR40314--MA0493.1.Klf1	chr2	174415757	174415767	+	0.000	0.000	Merged-chr2-174415920-60
NR53855--MA1107.1.KLF9	chr5	147431338	147431350	-	0.000	0.000	Merged-chr5-147431237-9
NR52458--MA0741.1.KLF16	chr5	117287646	117287656	+	0.000	0.000	Merged-chr5-117287576-66
NR65771--MA0741.1.KLF16	chr9	21136618	21136628	-	0.000	0.000	Merged-chr9-21136453-63
NR54004--MA0742.1.Klf12	chr6	4087040	4087054	-	0.000	0.000	Merged-chr6-4086905-51
NR39181--MA0742.1.Klf12	chr2	146606366	146606380	-	0.000	0.000	Merged-chr2-146606447-27
NR44668--MA0742.1.Klf12	chr3	152714092	152714106	+	0.000	0.000	Merged-chr3-152714247-60
NR24437--MA0741.1.KLF16	chr15	80192525	80192535	+	0.000	0.000	Merged-chr15-80192413-58
NR29618--MA0740.1.KLF14	chr17	44569345	44569358	+	0.000	0.000	Merged-chr17-44569444-63
NR52739--MA0493.1.Klf1	chr5	123907169	123907179	+	0.000	0.000	Merged-chr5-123907214-53
NR24557--MA0657.1.KLF13	chr15	81960930	81960947	-	0.000	0.000	Merged-chr15-81960727-98
NR15547--MA0493.1.Klf1	chr12	110506243	110506253	-	0.000	0.000	Merged-chr12-110506270-12
NR48720--MA0599.1.KLF5	chr4	141793695	141793704	-	0.000	0.000	Merged-chr4-141793612-90
NR1323--MA0493.1.Klf1	chr1	64956762	64956772	+	0.000	0.000	Merged-chr1-64956845-95
NR14255--MA1107.1.KLF9	chr12	59170021	59170033	+	0.000	0.000	Merged-chr12-59170039-43
NR38190--MA0741.1.KLF16	chr2	117438826	117438836	-	0.000	0.000	Merged-chr2-117438903-91
NR34308--MA0599.1.KLF5	chr19	29325359	29325368	+	0.000	0.000	Merged-chr19-29325284-39
NR58692--MA0742.1.Klf12	chr7	25155909	25155923	+	0.000	0.000	Merged-chr7-25155994-40
NR25863--MA0741.1.KLF16	chr16	10969310	10969320	-	0.000	0.000	Merged-chr16-10969472-37
NR9062--MA0599.1.KLF5	chr10	119031491	119031500	+	0.000	0.000	Merged-chr10-119031618-2
NR14040--MA1107.1.KLF9	chr12	52006547	52006559	-	0.000	0.000	Merged-chr12-52006433-52
NR20206--MA0741.1.KLF16	chr14	31684571	31684581	-	0.000	0.000	Merged-chr14-31684671-64
NR33879--MA0039.3.KLF4	chr19	5529573	5529583	+	0.000	0.000	Merged-chr19-5529616-39
NR41997--MA0741.1.KLF16	chr3	65957689	65957699	+	0.000	0.000	Merged-chr3-65957494-4
NR24841--MA0493.1.Klf1	chr15	88862062	88862072	+	0.000	0.000	Merged-chr15-88862154-76
NR11088--MA0039.3.KLF4	chr11	69095011	69095021	-	0.000	0.000	Merged-chr11-69095094-65
NR67443--MA0039.3.KLF4	chr9	92374643	92374653	-	0.000	0.000	Merged-chr9-92374703-37
NR891--MA0039.3.KLF4	chr1	43070957	43070967	+	0.000	0.000	Merged-chr1-43070918-20
NR66919--MA0599.1.KLF5	chr9	67840317	67840326	-	0.000	0.000	Merged-chr9-67840387-69
NR6308--MA0741.1.KLF16	chr10	42699281	42699291	+	0.000	0.000	Merged-chr10-42699170-35
NR7545--MA0599.1.KLF5	chr10	80539297	80539306	-	0.000	0.000	Merged-chr10-80539129-37
NR13059--MA0599.1.KLF5	chr11	121847867	121847876	-	0.000	0.000	Merged-chr11-121848040-41
NR31951--MA0493.1.Klf1	chr18	33213961	33213971	+	0.000	0.000	Merged-chr18-33213882-74
NR8951--MA0039.3.KLF4	chr10	117651287	117651297	-	0.000	0.000	Merged-chr10-117651194-26
NR52012--MA0740.1.KLF14	chr5	107597690	107597703	+	0.000	0.000	Merged-chr5-107597762-77
NR61934--MA1107.1.KLF9	chr7	141579227	141579239	-	0.000	0.000	Merged-chr7-141579078-48
NR47733--MA0740.1.KLF14	chr4	120287784	120287797	-	0.000	0.000	Merged-chr4-120287807-68
NR68956--MA0741.1.KLF16	chrX	71492869	71492879	-	0.000	0.000	Merged-chrX-71492883-59
NR37255--MA0740.1.KLF14	chr2	73386573	73386586	+	0.000	0.000	Merged-chr2-73386455-80
NR66596--MA0493.1.Klf1	chr9	56506673	56506683	+	0.000	0.000	Merged-chr9-56506504-89
NR14655--MA0740.1.KLF14	chr12	79006882	79006895	+	0.000	0.000	Merged-chr12-79007002-75
NR152--MA0741.1.KLF16	chr1	9700457	9700467	-	0.000	0.000	Merged-chr1-9700584-90
NR49786--MA0039.3.KLF4	chr5	20845385	20845395	+	0.000	0.000	Merged-chr5-20845245-18
NR66134--MA0741.1.KLF16	chr9	35267836	35267846	+	0.000	0.000	Merged-chr9-35267838-70
NR53536--MA0741.1.KLF16	chr5	139736491	139736501	+	0.000	0.000	Merged-chr5-139736342-40
NR20187--MA0741.1.KLF16	chr14	31131151	31131161	-	0.000	0.000	Merged-chr14-31131067-27
NR48444--MA0740.1.KLF14	chr4	136060047	136060060	-	0.000	0.000	Merged-chr4-136060160-34
NR39538--MA0599.1.KLF5	chr2	156730798	156730807	-	0.000	0.000	Merged-chr2-156730705-70
NR11112--MA0599.1.KLF5	chr11	69401435	69401444	+	0.000	0.000	Merged-chr11-69401473-44
NR68557--MA0599.1.KLF5	chrX	11999252	11999261	+	0.000	0.000	Merged-chrX-11999203-45
NR53609--MA1107.1.KLF9	chr5	140636804	140636816	+	0.000	0.000	Merged-chr5-140636895-23
NR48239--MA0740.1.KLF14	chr4	133241469	133241482	-	0.000	0.000	Merged-chr4-133241411-59
NR28950--MA0740.1.KLF14	chr17	26069585	26069598	+	0.000	0.000	Merged-chr17-26069503-58
NR52565--MA0599.1.KLF5	chr5	120577126	120577135	+	0.000	0.000	Merged-chr5-120577035-13
NR48137--MA0742.1.Klf12	chr4	130520535	130520549	-	0.000	0.000	Merged-chr4-130520365-48
NR59157--MA0740.1.KLF14	chr7	35333916	35333929	-	0.000	0.000	Merged-chr7-35333987-100
NR39519--MA1107.1.KLF9	chr2	156196677	156196689	-	0.000	0.000	Merged-chr2-156196758-68
NR34753--MA0741.1.KLF16	chr19	46761489	46761499	+	0.000	0.000	Merged-chr19-46761432-95
NR18289--MA0599.1.KLF5	chr13	91223978	91223987	-	0.000	0.000	Merged-chr13-91224009-83
NR58732--MA0493.1.Klf1	chr7	25627339	25627349	+	0.000	0.000	Merged-chr7-25627360-20
NR26923--MA0599.1.KLF5	chr16	56075454	56075463	+	0.000	0.000	Merged-chr16-56075692-109
NR16019--MA0741.1.KLF16	chr13	8385550	8385560	+	0.000	0.000	Merged-chr13-8385507-1
NR9688--MA0742.1.Klf12	chr11	4218149	4218163	-	0.000	0.000	Merged-chr11-4218223-50
NR16780--MA0493.1.Klf1	chr13	40922444	40922454	-	0.000	0.000	Merged-chr13-40922316-2,Merged-chr13-40922608-25
NR66610--MA0599.1.KLF5	chr9	57076190	57076199	-	0.000	0.000	Merged-chr9-57076336-141
NR64089--MA1107.1.KLF9	chr8	83768641	83768653	-	0.000	0.000	Merged-chr8-83768833-20
NR14512--MA0740.1.KLF14	chr12	72536306	72536319	-	0.000	0.000	Merged-chr12-72536304-66
NR19249--MA0740.1.KLF14	chr13	117220697	117220710	+	0.000	0.000	Merged-chr13-117220840-63
NR18956--MA0599.1.KLF5	chr13	108316275	108316284	+	0.000	0.000	Merged-chr13-108316339-65
NR44025--MA0599.1.KLF5	chr3	139075240	139075249	-	0.000	0.000	Merged-chr3-139075106-131
NR48356--MA0039.3.KLF4	chr4	134767179	134767189	-	0.000	0.000	Merged-chr4-134767193-7
NR38570--MA0741.1.KLF16	chr2	127335974	127335984	+	0.000	0.000	Merged-chr2-127336140-52
NR61297--MA0740.1.KLF14	chr7	121034621	121034634	+	0.000	0.000	Merged-chr7-121034758-80
NR53534--MA0599.1.KLF5	chr5	139736491	139736500	+	0.000	0.000	Merged-chr5-139736342-40
NR66928--MA0741.1.KLF16	chr9	69073445	69073455	-	0.000	0.000	Merged-chr9-69073494-25
NR34979--MA0493.1.Klf1	chr19	58097325	58097335	-	0.000	0.000	Merged-chr19-58097459-44
NR43754--MA0740.1.KLF14	chr3	131272065	131272078	-	0.000	0.000	Merged-chr3-131271947-79
NR51713--MA0741.1.KLF16	chr5	96990704	96990714	-	0.000	0.000	Merged-chr5-96990741-12
NR1089--MA0741.1.KLF16	chr1	54914509	54914519	-	0.000	0.000	Merged-chr1-54914560-13
NR11582--MA0599.1.KLF5	chr11	80301618	80301627	+	0.000	0.000	Merged-chr11-80301422-73
NR20066--MA0599.1.KLF5	chr14	25505126	25505135	-	0.000	0.000	Merged-chr14-25505314-24
NR19934--MA0599.1.KLF5	chr14	20546230	20546239	+	0.000	0.000	Merged-chr14-20546209-85
NR9647--MA0740.1.KLF14	chr11	3539330	3539343	+	0.000	0.000	Merged-chr11-3539398-47
NR34405--MA0741.1.KLF16	chr19	34846573	34846583	-	0.000	0.000	Merged-chr19-34846685-64
NR32183--MA0741.1.KLF16	chr18	39009090	39009100	-	0.000	0.000	Merged-chr18-39009323-57
NR45548--MA1107.1.KLF9	chr4	32388038	32388050	+	0.000	0.000	Merged-chr4-32387941-10
NR60974--MA1107.1.KLF9	chr7	107659438	107659450	-	0.000	0.000	Merged-chr7-107659322-39
NR12560--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR15270--MA0599.1.KLF5	chr12	100856453	100856462	+	0.000	0.000	Merged-chr12-100856491-28
NR28748--MA1107.1.KLF9	chr17	21474862	21474874	-	0.000	0.000	Merged-chr17-21475108-14
NR55109--MA0493.1.Klf1	chr6	50110139	50110149	-	0.000	0.000	Merged-chr6-50110247-81
NR42478--MA0742.1.Klf12	chr3	88716848	88716862	+	0.000	0.000	Merged-chr3-88716875-51
NR30774--MA0741.1.KLF16	chr17	80479369	80479379	-	0.000	0.000	Merged-chr17-80479567-11
NR12960--MA0741.1.KLF16	chr11	119041081	119041091	+	0.000	0.000	Merged-chr11-119041092-76
NR49255--MA0599.1.KLF5	chr4	156033114	156033123	-	0.000	0.000	Merged-chr4-156033433-76
NR66514--MA0741.1.KLF16	chr9	51020525	51020535	+	0.000	0.000	Merged-chr9-51020554-22
NR47961--MA0493.1.Klf1	chr4	126556926	126556936	-	0.000	0.000	Merged-chr4-126557087-49
NR65072--MA0493.1.Klf1	chr8	120078309	120078319	+	0.000	0.000	Merged-chr8-120078339-32
NR15351--MA0741.1.KLF16	chr12	102743896	102743906	-	0.000	0.000	Merged-chr12-102743719-52
NR22638--MA0657.1.KLF13	chr15	5116484	5116501	+	0.000	0.000	Merged-chr15-5116701-74
NR56875--MA0740.1.KLF14	chr6	120916865	120916878	+	0.000	0.000	Merged-chr6-120916830-68
NR23673--MA0741.1.KLF16	chr15	51877333	51877343	+	0.000	0.000	Merged-chr15-51877462-54
NR59142--MA0741.1.KLF16	chr7	34389627	34389637	+	0.000	0.000	Merged-chr7-34389723-13
NR36179--MA0599.1.KLF5	chr2	33371151	33371160	+	0.000	0.000	Merged-chr2-33371227-82
NR18167--MA1107.1.KLF9	chr13	89454727	89454739	-	0.000	0.000	Merged-chr13-89454773-11
NR42978--MA0599.1.KLF5	chr3	103102625	103102634	-	0.000	0.000	Merged-chr3-103102606-96
NR24627--MA0599.1.KLF5	chr15	83350009	83350018	+	0.000	0.000	Merged-chr15-83350192-58
NR33593--MA1107.1.KLF9	chr18	84859618	84859630	+	0.000	0.000	Merged-chr18-84859622-32
NR17399--MA0039.3.KLF4	chr13	64161801	64161811	-	0.000	0.000	Merged-chr13-64161873-63
NR13910--MA0740.1.KLF14	chr12	40445943	40445956	+	0.000	0.000	Merged-chr12-40446006-78
NR11120--MA0741.1.KLF16	chr11	69410807	69410817	+	0.000	0.000	Merged-chr11-69410612-81
NR20258--MA0493.1.Klf1	chr14	33099320	33099330	+	0.000	0.000	Merged-chr14-33099452-34
NR36846--MA0599.1.KLF5	chr2	59647197	59647206	-	0.000	0.000	Merged-chr2-59647152-67
NR11039--MA0740.1.KLF14	chr11	67025085	67025098	+	0.000	0.000	Merged-chr11-67025090-52
NR53231--MA0741.1.KLF16	chr5	135168705	135168715	-	0.000	0.000	Merged-chr5-135168605-69
NR56337--MA1107.1.KLF9	chr6	101524044	101524056	+	0.000	0.000	Merged-chr6-101523995-1
NR22943--MA0740.1.KLF14	chr15	25696039	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR45966--MA0657.1.KLF13	chr4	45018579	45018596	-	0.000	0.000	Merged-chr4-45018744-59
NR43592--MA0740.1.KLF14	chr3	126660886	126660899	+	0.000	0.000	Merged-chr3-126660767-126
NR14722--MA0599.1.KLF5	chr12	81595212	81595221	-	0.000	0.000	Merged-chr12-81595167-52
NR45441--MA0742.1.Klf12	chr4	26346666	26346680	-	0.000	0.000	Merged-chr4-26346644-81
NR43761--MA0742.1.Klf12	chr3	131272102	131272116	+	0.000	0.000	Merged-chr3-131271947-79
NR66843--MA0599.1.KLF5	chr9	65294271	65294280	-	0.000	0.000	Merged-chr9-65294356-65
NR716--MA0742.1.Klf12	chr1	36691383	36691397	+	0.000	0.000	Merged-chr1-36691498-50
NR54605--MA1107.1.KLF9	chr6	29473969	29473981	-	0.000	0.000	Merged-chr6-29474137-48
NR52057--MA0741.1.KLF16	chr5	110101925	110101935	-	0.000	0.000	Merged-chr5-110101957-4
NR35416--MA0599.1.KLF5	chr2	13575063	13575072	+	0.000	0.000	Merged-chr2-13575035-10
NR24090--MA0657.1.KLF13	chr15	75678794	75678811	+	0.000	0.000	Merged-chr15-75678935-117
NR2863--MA0740.1.KLF14	chr1	131827920	131827933	+	0.000	0.000	Merged-chr1-131828072-77
NR55163--MA0741.1.KLF16	chr6	52191779	52191789	+	0.000	0.000	Merged-chr6-52191955-39
NR57306--MA1107.1.KLF9	chr6	134256559	134256571	+	0.000	0.000	Merged-chr6-134256563-23
NR36822--MA0039.3.KLF4	chr2	59167111	59167121	+	0.000	0.000	Merged-chr2-59167123-35
NR68032--MA0741.1.KLF16	chr9	110896831	110896841	-	0.000	0.000	Merged-chr9-110896831-29
NR18616--MA0599.1.KLF5	chr13	100744700	100744709	+	0.000	0.000	Merged-chr13-100744526-62
NR14397--MA0740.1.KLF14	chr12	69227896	69227909	+	0.000	0.000	Merged-chr12-69228126-55
NR36076--MA0599.1.KLF5	chr2	32363330	32363339	-	0.000	0.000	Merged-chr2-32363133-65
NR37268--MA0740.1.KLF14	chr2	74705502	74705515	+	0.000	0.000	Merged-chr2-74705450-39
NR47974--MA1107.1.KLF9	chr4	127125988	127126000	-	0.000	0.000	Merged-chr4-127126078-44
NR50243--MA0742.1.Klf12	chr5	34949368	34949382	+	0.000	0.000	Merged-chr5-34949325-82
NR8939--MA0493.1.Klf1	chr10	117627736	117627746	+	0.000	0.000	Merged-chr10-117627744-48
NR24839--MA0742.1.Klf12	chr15	88862062	88862076	+	0.000	0.000	Merged-chr15-88862154-76
NR59854--MA0599.1.KLF5	chr7	63939860	63939869	+	0.000	0.000	Merged-chr7-63939782-2
NR33347--MA1107.1.KLF9	chr18	77072743	77072755	+	0.000	0.000	Merged-chr18-77072792-44
NR40261--MA0599.1.KLF5	chr2	173659729	173659738	-	0.000	0.000	Merged-chr2-173659827-104
NR25174--MA1107.1.KLF9	chr15	96684759	96684771	+	0.000	0.000	Merged-chr15-96684531-29
NR6951--MA0740.1.KLF14	chr10	67582056	67582069	-	0.000	0.000	Merged-chr10-67582122-21
NR37134--MA0493.1.Klf1	chr2	70838775	70838785	+	0.000	0.000	Merged-chr2-70838733-21
NR52560--MA0493.1.Klf1	chr5	120511175	120511185	-	0.000	0.000	Merged-chr5-120511260-45
NR52695--MA0599.1.KLF5	chr5	123016172	123016181	-	0.000	0.000	Merged-chr5-123016010-9
NR565--MA1107.1.KLF9	chr1	31616443	31616455	-	0.000	0.000	Merged-chr1-31616471-4
NR37393--MA1107.1.KLF9	chr2	78750720	78750732	-	0.000	0.000	Merged-chr2-78750883-2
NR35895--MA0599.1.KLF5	chr2	28640949	28640958	+	0.000	0.000	Merged-chr2-28641113-91
NR24493--MA0741.1.KLF16	chr15	81190778	81190788	+	0.000	0.000	Merged-chr15-81190836-57
NR11895--MA0741.1.KLF16	chr11	95261266	95261276	-	0.000	0.000	Merged-chr11-95261394-7
NR26239--MA0741.1.KLF16	chr16	24393337	24393347	+	0.000	0.000	Merged-chr16-24393324-125
NR57231--MA0599.1.KLF5	chr6	130627286	130627295	+	0.000	0.000	Merged-chr6-130627344-1
NR68284--MA0741.1.KLF16	chr9	119937563	119937573	+	0.000	0.000	Merged-chr9-119937527-45
NR2818--MA0741.1.KLF16	chr1	130716033	130716043	-	0.000	0.000	Merged-chr1-130715928-54
NR61846--MA0599.1.KLF5	chr7	140857399	140857408	-	0.000	0.000	Merged-chr7-140857448-6
NR54717--MA1107.1.KLF9	chr6	34385220	34385232	-	0.000	0.000	Merged-chr6-34385060-9
NR39845--MA0742.1.Klf12	chr2	165326495	165326509	+	0.000	0.000	Merged-chr2-165326643-68
NR32215--MA0741.1.KLF16	chr18	39801158	39801168	+	0.000	0.000	Merged-chr18-39801283-11
NR61631--MA0599.1.KLF5	chr7	132576464	132576473	+	0.000	0.000	Merged-chr7-132576269-107
NR1803--MA0599.1.KLF5	chr1	84839175	84839184	+	0.000	0.000	Merged-chr1-84839421-169
NR53135--MA0741.1.KLF16	chr5	134437538	134437548	+	0.000	0.000	Merged-chr5-134437601-35
NR30535--MA0741.1.KLF16	chr17	72836340	72836350	-	0.000	0.000	Merged-chr17-72836512-10
NR43972--MA0740.1.KLF14	chr3	137623757	137623770	-	0.000	0.000	Merged-chr3-137623854-47
NR53406--MA0741.1.KLF16	chr5	137533589	137533599	+	0.000	0.000	Merged-chr5-137533458-74
NR61933--MA0741.1.KLF16	chr7	141579228	141579238	-	0.000	0.000	Merged-chr7-141579078-48
NR36934--MA0039.3.KLF4	chr2	61755187	61755197	+	0.000	0.000	Merged-chr2-61755182-23
NR21034--MA1107.1.KLF9	chr14	59397080	59397092	-	0.000	0.000	Merged-chr14-59397210-50
NR38822--MA0740.1.KLF14	chr2	132687112	132687125	+	0.000	0.000	Merged-chr2-132687004-41
NR49921--MA1107.1.KLF9	chr5	24423571	24423583	+	0.000	0.000	Merged-chr5-24423684-50
NR4684--MA0741.1.KLF16	chr1	184732725	184732735	-	0.000	0.000	Merged-chr1-184732542-127
NR69029--MA0740.1.KLF14	chrX	75084985	75084998	+	0.000	0.000	Merged-chrX-75084750-60
NR7553--MA1107.1.KLF9	chr10	80539314	80539326	-	0.000	0.000	Merged-chr10-80539129-37
NR66274--MA0493.1.Klf1	chr9	44043307	44043317	+	0.000	0.000	Merged-chr9-44043404-33
NR7790--MA0741.1.KLF16	chr10	83360082	83360092	+	0.000	0.000	Merged-chr10-83360220-61
NR31540--MA0599.1.KLF5	chr18	13970607	13970616	-	0.000	0.000	Merged-chr18-13970572-11
NR41994--MA0039.3.KLF4	chr3	65929633	65929643	+	0.000	0.000	Merged-chr3-65929899-83
NR52557--MA0657.1.KLF13	chr5	120511169	120511186	-	0.000	0.000	Merged-chr5-120511260-45
NR55543--MA0741.1.KLF16	chr6	71632836	71632846	+	0.000	0.000	Merged-chr6-71633001-103
NR32196--MA0741.1.KLF16	chr18	39084145	39084155	-	0.000	0.000	Merged-chr18-39084006-14
NR35719--MA0039.3.KLF4	chr2	23572002	23572012	+	0.000	0.000	Merged-chr2-23571893-78
NR33080--MA0740.1.KLF14	chr18	69344462	69344475	+	0.000	0.000	Merged-chr18-69344405-52
NR66527--MA0741.1.KLF16	chr9	53384405	53384415	-	0.000	0.000	Merged-chr9-53384323-51
NR23215--MA0599.1.KLF5	chr15	36283235	36283244	+	0.000	0.000	Merged-chr15-36282913-112
NR34437--MA1107.1.KLF9	chr19	36409554	36409566	-	0.000	0.000	Merged-chr19-36409790-61
NR56575--MA0493.1.Klf1	chr6	112089828	112089838	+	0.000	0.000	Merged-chr6-112089999-2
NR4270--MA0741.1.KLF16	chr1	172549532	172549542	-	0.000	0.000	Merged-chr1-172549592-17
NR33417--MA0740.1.KLF14	chr18	80200697	80200710	-	0.000	0.000	Merged-chr18-80200692-56
NR54614--MA1107.1.KLF9	chr6	29474062	29474074	+	0.000	0.000	Merged-chr6-29474137-48
NR4625--MA0599.1.KLF5	chr1	181256925	181256934	-	0.000	0.000	Merged-chr1-181256937-103
NR67163--MA0599.1.KLF5	chr9	80066898	80066907	-	0.000	0.000	Merged-chr9-80066862-3
NR10139--MA0599.1.KLF5	chr11	23257530	23257539	-	0.000	0.000	Merged-chr11-23257441-61
NR54608--MA0740.1.KLF14	chr6	29474062	29474075	+	0.000	0.000	Merged-chr6-29474137-48
NR28765--MA0742.1.Klf12	chr17	21733985	21733999	-	0.000	0.000	Merged-chr17-21733799-41
NR11972--MA0740.1.KLF14	chr11	96789532	96789545	-	0.000	0.000	Merged-chr11-96789293-51
NR11475--MA0599.1.KLF5	chr11	78189434	78189443	-	0.000	0.000	Merged-chr11-78189285-25
NR49956--MA0742.1.Klf12	chr5	24685635	24685649	+	0.000	0.000	Merged-chr5-24685796-115
NR39686--MA0599.1.KLF5	chr2	160731694	160731703	+	0.000	0.000	Merged-chr2-160731444-61
NR9500--MA1107.1.KLF9	chr10	128094778	128094790	-	0.000	0.000	Merged-chr10-128094692-20
NR33365--MA1107.1.KLF9	chr18	77743802	77743814	-	0.000	0.000	Merged-chr18-77743762-23
NR53418--MA0599.1.KLF5	chr5	137721048	137721057	+	0.000	0.000	Merged-chr5-137721139-55
NR37132--MA0742.1.Klf12	chr2	70838775	70838789	+	0.000	0.000	Merged-chr2-70838733-21
NR68427--MA0493.1.Klf1	chr9	123478654	123478664	+	0.000	0.000	Merged-chr9-123478812-84
NR45183--MA0742.1.Klf12	chr4	11076228	11076242	+	0.000	0.000	Merged-chr4-11076222-62
NR9053--MA0493.1.Klf1	chr10	118813768	118813778	-	0.000	0.000	Merged-chr10-118813922-11
NR62026--MA1107.1.KLF9	chr7	144553975	144553987	-	0.000	0.000	Merged-chr7-144553854-62
NR33750--MA0741.1.KLF16	chr19	3575751	3575761	+	0.000	0.000	Merged-chr19-3575906-73
NR6744--MA0741.1.KLF16	chr10	60346799	60346809	+	0.000	0.000	Merged-chr10-60346910-89
NR40260--MA1107.1.KLF9	chr2	173659684	173659696	+	0.000	0.000	Merged-chr2-173659827-104
NR58880--MA0493.1.Klf1	chr7	28598229	28598239	-	0.000	0.000	Merged-chr7-28598236-46
NR66973--MA0599.1.KLF5	chr9	71485591	71485600	-	0.000	0.000	Merged-chr9-71485766-75
NR34343--MA1107.1.KLF9	chr19	32266922	32266934	+	0.000	0.000	Merged-chr19-32266743-101
NR10696--MA0742.1.Klf12	chr11	54956165	54956179	-	0.000	0.000	Merged-chr11-54956037-55
NR35410--MA0039.3.KLF4	chr2	13575018	13575028	-	0.000	0.000	Merged-chr2-13575035-10
NR20956--MA1107.1.KLF9	chr14	56296979	56296991	-	0.000	0.000	Merged-chr14-56296830-101
NR12783--MA1107.1.KLF9	chr11	116377472	116377484	-	0.000	0.000	Merged-chr11-116377399-54
NR9396--MA0742.1.Klf12	chr10	127211636	127211650	-	0.000	0.000	Merged-chr10-127211540-55
NR30580--MA0599.1.KLF5	chr17	73822306	73822315	-	0.000	0.000	Merged-chr17-73822361-73
NR47964--MA0740.1.KLF14	chr4	126967999	126968012	-	0.000	0.000	Merged-chr4-126967964-77
NR2308--MA0741.1.KLF16	chr1	106037227	106037237	-	0.000	0.000	Merged-chr1-106037167-27
NR29629--MA0599.1.KLF5	chr17	45298536	45298545	-	0.000	0.000	Merged-chr17-45298437-3
NR45445--MA0741.1.KLF16	chr4	26346903	26346913	-	0.000	0.000	Merged-chr4-26346644-81
NR40480--MA0493.1.Klf1	chr2	180024848	180024858	+	0.000	0.000	Merged-chr2-180024959-69
NR7447--MA0599.1.KLF5	chr10	79919623	79919632	-	0.000	0.000	Merged-chr10-79919625-6
NR52327--MA1107.1.KLF9	chr5	114380540	114380552	+	0.000	0.000	Merged-chr5-114380529-85
NR66094--MA0741.1.KLF16	chr9	32702931	32702941	-	0.000	0.000	Merged-chr9-32703041-5
NR35140--MA0740.1.KLF14	chr2	5404021	5404034	-	0.000	0.000	Merged-chr2-5404009-10
NR30222--MA0599.1.KLF5	chr17	64331966	64331975	+	0.000	0.000	Merged-chr17-64332180-104
NR66292--MA0493.1.Klf1	chr9	44305641	44305651	+	0.000	0.000	Merged-chr9-44305753-50
NR28071--MA0741.1.KLF16	chr16	96089728	96089738	+	0.000	0.000	Merged-chr16-96089683-18
NR33814--MA0599.1.KLF5	chr19	4338330	4338339	-	0.000	0.000	Merged-chr19-4338387-4
NR12993--MA0039.3.KLF4	chr11	119671196	119671206	-	0.000	0.000	Merged-chr11-119671227-50
NR30762--MA0742.1.Klf12	chr17	80441894	80441908	-	0.000	0.000	Merged-chr17-80441791-30
NR47407--MA0599.1.KLF5	chr4	107879685	107879694	-	0.000	0.000	Merged-chr4-107879747-57
NR48097--MA0742.1.Klf12	chr4	129793968	129793982	-	0.000	0.000	Merged-chr4-129793960-55
NR47746--MA1107.1.KLF9	chr4	120288020	120288032	+	0.000	0.000	Merged-chr4-120287807-68
NR150--MA0599.1.KLF5	chr1	9700458	9700467	-	0.000	0.000	Merged-chr1-9700584-90
NR8989--MA0599.1.KLF5	chr10	118083257	118083266	+	0.000	0.000	Merged-chr10-118083304-59
NR36664--MA0741.1.KLF16	chr2	52315732	52315742	-	0.000	0.000	Merged-chr2-52315890-51
