#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR6815--MA0002.2.RUNX1	chr4	152173245	152173255	-	0.000	0.000	Merged-chr4-152173151-13
NR3789--MA0511.2.RUNX2	chr16	57231581	57231589	+	0.000	0.000	Merged-chr16-57231478-49
NR5452--MA0684.1.RUNX3	chr2	149283457	149283466	+	0.000	0.000	Merged-chr2-149283481-12
NR8681--MA0002.2.RUNX1	chr8	57540439	57540449	-	0.000	0.000	Merged-chr8-57540400-20
NR1073--MA0002.2.RUNX1	chr10	67658076	67658086	+	0.000	0.000	Merged-chr10-67657975-87
NR3646--MA0511.2.RUNX2	chr16	21689352	21689360	+	0.000	0.000	Merged-chr16-21689391-19
NR2836--MA0002.2.RUNX1	chr14	16256333	16256343	-	0.000	0.000	Merged-chr14-16256161-59
NR9414--MA0511.2.RUNX2	chr9	124425799	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR977--MA0002.2.RUNX1	chr10	39005776	39005786	-	0.000	0.000	Merged-chr10-39005753-18
NR5783--MA0511.2.RUNX2	chr3	52555268	52555276	-	0.000	0.000	Merged-chr3-52555195-52
NR4973--MA0002.2.RUNX1	chr2	22805729	22805739	+	0.000	0.000	Merged-chr2-22805681-51
NR7093--MA0002.2.RUNX1	chr5	72636227	72636237	+	0.000	0.000	Merged-chr5-72636293-57
NR1996--MA0684.1.RUNX3	chr12	73580909	73580918	+	0.000	0.000	Merged-chr12-73581050-7
NR4830--MA0002.2.RUNX1	chr19	36083077	36083087	+	0.000	0.000	Merged-chr19-36083098-3
NR7887--MA0002.2.RUNX1	chr6	125355266	125355276	+	0.000	0.000	Merged-chr6-125355418-28
NR9301--MA0684.1.RUNX3	chr9	96785404	96785413	+	0.000	0.000	Merged-chr9-96785400-18
NR9219--MA0002.2.RUNX1	chr9	83324582	83324592	+	0.000	0.000	Merged-chr9-83324607-4
NR7668--MA0684.1.RUNX3	chr6	72190328	72190337	+	0.000	0.000	Merged-chr6-72190479-35
NR8921--MA0511.2.RUNX2	chr8	124242430	124242438	-	0.000	0.000	Merged-chr8-124242348-54
NR3371--MA0684.1.RUNX3	chr15	51843860	51843869	+	0.000	0.000	Merged-chr15-51844000-32
NR3166--MA0684.1.RUNX3	chr14	118681224	118681233	-	0.000	0.000	Merged-chr14-118681179-25
NR5130--MA0511.2.RUNX2	chr2	59488408	59488416	+	0.000	0.000	Merged-chr2-59488284-24
NR9328--MA0002.2.RUNX1	chr9	107280571	107280581	-	0.000	0.000	Merged-chr9-107280639-112
NR1565--MA0511.2.RUNX2	chr11	73131193	73131201	-	0.000	0.000	Merged-chr11-73131233-35
NR1343--MA0684.1.RUNX3	chr11	3157497	3157506	-	0.000	0.000	Merged-chr11-3157744-93
NR4720--MA0684.1.RUNX3	chr18	84302688	84302697	+	0.000	0.000	Merged-chr18-84302803-33
NR6523--MA0002.2.RUNX1	chr4	70410407	70410417	-	0.000	0.000	Merged-chr4-70410445-57
NR3497--MA0511.2.RUNX2	chr15	82224376	82224384	+	0.000	0.000	Merged-chr15-82224462-30
NR2958--MA0002.2.RUNX1	chr14	54227640	54227650	-	0.000	0.000	Merged-chr14-54227788-83
NR5078--MA0002.2.RUNX1	chr2	52378698	52378708	+	0.000	0.000	Merged-chr2-52378804-68
NR7856--MA0511.2.RUNX2	chr6	120081903	120081911	-	0.000	0.000	Merged-chr6-120081758-25
NR1118--MA0002.2.RUNX1	chr10	80115529	80115539	-	0.000	0.000	Merged-chr10-80115494-86
NR4681--MA0002.2.RUNX1	chr18	77072632	77072642	+	0.000	0.000	Merged-chr18-77072792-44
NR7886--MA0684.1.RUNX3	chr6	124898450	124898459	-	0.000	0.000	Merged-chr6-124898421-2
NR2673--MA0684.1.RUNX3	chr13	108390807	108390816	-	0.000	0.000	Merged-chr13-108390764-33
NR4952--MA0002.2.RUNX1	chr2	19344823	19344833	+	0.000	0.000	Merged-chr2-19344795-21
NR3006--MA0511.2.RUNX2	chr14	69979175	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR7965--MA0511.2.RUNX2	chr6	136683866	136683874	+	0.000	0.000	Merged-chr6-136683885-26
NR1104--MA0684.1.RUNX3	chr10	73889370	73889379	-	0.000	0.000	Merged-chr10-73889444-2
NR1849--MA0511.2.RUNX2	chr12	21451579	21451587	+	0.000	0.000	Merged-chr12-21451589-67
NR1356--MA0684.1.RUNX3	chr11	4206049	4206058	+	0.000	0.000	Merged-chr11-4206247-48
NR4790--MA0002.2.RUNX1	chr19	18603144	18603154	+	0.000	0.000	Merged-chr19-18603214-44
NR5296--MA0002.2.RUNX1	chr2	112507523	112507533	+	0.000	0.000	Merged-chr2-112507413-30
NR9278--MA0511.2.RUNX2	chr9	94621079	94621087	-	0.000	0.000	Merged-chr9-94620917-97
NR9056--MA0684.1.RUNX3	chr9	37576668	37576677	+	0.000	0.000	Merged-chr9-37576736-24
NR1687--MA0511.2.RUNX2	chr11	104630525	104630533	-	0.000	0.000	Merged-chr11-104630373-60
NR5153--MA0002.2.RUNX1	chr2	62332033	62332043	+	0.000	0.000	Merged-chr2-62332140-9
NR4842--MA0684.1.RUNX3	chr19	43689771	43689780	-	0.000	0.000	Merged-chr19-43689682-56
NR6645--MA0002.2.RUNX1	chr4	108987773	108987783	-	0.000	0.000	Merged-chr4-108987548-41
NR7627--MA0002.2.RUNX1	chr6	60940542	60940552	-	0.000	0.000	Merged-chr6-60940563-22
NR6502--MA0002.2.RUNX1	chr4	63214340	63214350	-	0.000	0.000	Merged-chr4-63214492-2
NR7342--MA0684.1.RUNX3	chr5	136199097	136199106	-	0.000	0.000	Merged-chr5-136198958-58
NR6710--MA0511.2.RUNX2	chr4	134041640	134041648	+	0.000	0.000	Merged-chr4-134041766-28
NR1078--MA0002.2.RUNX1	chr10	68673689	68673699	+	0.000	0.000	Merged-chr10-68673774-53
NR6611--MA0002.2.RUNX1	chr4	98035535	98035545	+	0.000	0.000	Merged-chr4-98035513-10
NR3585--MA0511.2.RUNX2	chr16	4584024	4584032	+	0.000	0.000	Merged-chr16-4584045-35
NR9397--MA0002.2.RUNX1	chr9	120054930	120054940	-	0.000	0.000	Merged-chr9-120055033-46
NR9002--MA0002.2.RUNX1	chr9	16400680	16400690	-	0.000	0.000	Merged-chr9-16400607-2
NR1305--MA0511.2.RUNX2	chr10	121189337	121189345	+	0.000	0.000	Merged-chr10-121189304-59
NR9148--MA0511.2.RUNX2	chr9	66504137	66504145	-	0.000	0.000	Merged-chr9-66504076-31
NR2361--MA0002.2.RUNX1	chr13	33957198	33957208	-	0.000	0.000	Merged-chr13-33957078-33
NR1143--MA0511.2.RUNX2	chr10	84897547	84897555	+	0.000	0.000	Merged-chr10-84897526-62
NR2013--MA0002.2.RUNX1	chr12	76376820	76376830	+	0.000	0.000	Merged-chr12-76376904-35
NR5218--MA0684.1.RUNX3	chr2	79550561	79550570	-	0.000	0.000	Merged-chr2-79550583-34
NR5275--MA0002.2.RUNX1	chr2	102874128	102874138	+	0.000	0.000	Merged-chr2-102874098-65
NR8381--MA0002.2.RUNX1	chr7	105554388	105554398	+	0.000	0.000	Merged-chr7-105554530-56
NR4421--MA0002.2.RUNX1	chr18	4295245	4295255	-	0.000	0.000	Merged-chr18-4295238-102
NR9429--MA0002.2.RUNX1	chrX	17365284	17365294	+	0.000	0.000	Merged-chrX-17365333-21
NR3247--MA0002.2.RUNX1	chr15	12924016	12924026	+	0.000	0.000	Merged-chr15-12923985-15
NR9287--MA0684.1.RUNX3	chr9	94993741	94993750	+	0.000	0.000	Merged-chr9-94993790-30
NR4673--MA0002.2.RUNX1	chr18	75541214	75541224	-	0.000	0.000	Merged-chr18-75541168-25
NR7878--MA0684.1.RUNX3	chr6	122804610	122804619	+	0.000	0.000	Merged-chr6-122804652-39
NR633--MA0511.2.RUNX2	chr1	165775760	165775768	-	0.000	0.000	Merged-chr1-165775812-17
NR2936--MA0684.1.RUNX3	chr14	45155696	45155705	+	0.000	0.000	Merged-chr14-45155731-26
NR3376--MA0684.1.RUNX3	chr15	52928615	52928624	+	0.000	0.000	Merged-chr15-52928656-21
NR8761--MA0002.2.RUNX1	chr8	84813284	84813294	+	0.000	0.000	Merged-chr8-84813219-19
NR263--MA0002.2.RUNX1	chr1	74249027	74249037	+	0.000	0.000	Merged-chr1-74249152-57
NR534--MA0002.2.RUNX1	chr1	144086339	144086349	+	0.000	0.000	Merged-chr1-144086303-34
NR9144--MA0684.1.RUNX3	chr9	66274930	66274939	+	0.000	0.000	Merged-chr9-66274857-15
NR9415--MA0684.1.RUNX3	chr9	124425798	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR4881--MA0511.2.RUNX2	chr2	3910639	3910647	+	0.000	0.000	Merged-chr2-3910596-12
NR2916--MA0002.2.RUNX1	chr14	36868993	36869003	-	0.000	0.000	Merged-chr14-36868974-3
NR6733--MA0002.2.RUNX1	chr4	136106913	136106923	-	0.000	0.000	Merged-chr4-136106995-34
NR4577--MA0002.2.RUNX1	chr18	56413120	56413130	+	0.000	0.000	Merged-chr18-56413005-50
NR3485--MA0684.1.RUNX3	chr15	79932477	79932486	+	0.000	0.000	Merged-chr15-79932596-65
NR8936--MA0002.2.RUNX1	chr8	125871031	125871041	-	0.000	0.000	Merged-chr8-125871015-13
NR3359--MA0511.2.RUNX2	chr15	50402756	50402764	-	0.000	0.000	Merged-chr15-50402763-30
NR5145--MA0002.2.RUNX1	chr2	60845517	60845527	+	0.000	0.000	Merged-chr2-60845573-40
NR895--MA0002.2.RUNX1	chr10	17797004	17797014	-	0.000	0.000	Merged-chr10-17797209-6
NR4957--MA0002.2.RUNX1	chr2	19734663	19734673	+	0.000	0.000	Merged-chr2-19734692-8
NR2611--MA0002.2.RUNX1	chr13	97681987	97681997	-	0.000	0.000	Merged-chr13-97682077-4
NR7348--MA0002.2.RUNX1	chr5	138085493	138085503	+	0.000	0.000	Merged-chr5-138085334-61
NR3117--MA0002.2.RUNX1	chr14	105480283	105480293	+	0.000	0.000	Merged-chr14-105480266-22
NR5148--MA0511.2.RUNX2	chr2	61514185	61514193	-	0.000	0.000	Merged-chr2-61514287-58
NR2740--MA0684.1.RUNX3	chr13	117211517	117211526	-	0.000	0.000	Merged-chr13-117211586-48
NR4814--MA0002.2.RUNX1	chr19	27967814	27967824	-	0.000	0.000	Merged-chr19-27967760-35
NR2863--MA0002.2.RUNX1	chr14	20885307	20885317	+	0.000	0.000	Merged-chr14-20885499-75
NR1566--MA0684.1.RUNX3	chr11	73131192	73131201	-	0.000	0.000	Merged-chr11-73131233-35
NR8631--MA0002.2.RUNX1	chr8	31123526	31123536	+	0.000	0.000	Merged-chr8-31123527-1
NR6680--MA0002.2.RUNX1	chr4	126256483	126256493	+	0.000	0.000	Merged-chr4-126256366-61
NR2720--MA0002.2.RUNX1	chr13	113101023	113101033	+	0.000	0.000	Merged-chr13-113101113-35
NR5191--MA0511.2.RUNX2	chr2	75638326	75638334	-	0.000	0.000	Merged-chr2-75638306-35
NR6061--MA0002.2.RUNX1	chr3	121444167	121444177	+	0.000	0.000	Merged-chr3-121444097-11
NR1897--MA0511.2.RUNX2	chr12	36931653	36931661	-	0.000	0.000	Merged-chr12-36931553-8
NR6954--MA0511.2.RUNX2	chr5	31964052	31964060	-	0.000	0.000	Merged-chr5-31963887-11
NR9345--MA0511.2.RUNX2	chr9	108827249	108827257	+	0.000	0.000	Merged-chr9-108827209-27
NR6584--MA0002.2.RUNX1	chr4	89875745	89875755	-	0.000	0.000	Merged-chr4-89875945-52
NR9246--MA0002.2.RUNX1	chr9	86624344	86624354	+	0.000	0.000	Merged-chr9-86624608-86
NR4699--MA0002.2.RUNX1	chr18	79297926	79297936	-	0.000	0.000	Merged-chr18-79298014-36
NR8935--MA0684.1.RUNX3	chr8	125725664	125725673	-	0.000	0.000	Merged-chr8-125725496-61
NR494--MA0002.2.RUNX1	chr1	134509934	134509944	-	0.000	0.000	Merged-chr1-134510173-41
NR765--MA0002.2.RUNX1	chr1	189855827	189855837	+	0.000	0.000	Merged-chr1-189855745-11
NR4433--MA0684.1.RUNX3	chr18	5990006	5990015	+	0.000	0.000	Merged-chr18-5989979-54
NR3020--MA0511.2.RUNX2	chr14	73290034	73290042	-	0.000	0.000	Merged-chr14-73290096-39
NR6792--MA0511.2.RUNX2	chr4	148102322	148102330	-	0.000	0.000	Merged-chr4-148102321-24
NR351--MA0002.2.RUNX1	chr1	88587508	88587518	-	0.000	0.000	Merged-chr1-88587471-60
NR6693--MA0002.2.RUNX1	chr4	129794116	129794126	+	0.000	0.000	Merged-chr4-129793960-55
NR3368--MA0684.1.RUNX3	chr15	50841965	50841974	+	0.000	0.000	Merged-chr15-50841998-15
NR1688--MA0684.1.RUNX3	chr11	104630524	104630533	-	0.000	0.000	Merged-chr11-104630373-60
NR6202--MA0002.2.RUNX1	chr3	146686721	146686731	+	0.000	0.000	Merged-chr3-146686610-31
NR5127--MA0511.2.RUNX2	chr2	59160685	59160693	+	0.000	0.000	Merged-chr2-59160665-10
NR655--MA0684.1.RUNX3	chr1	171778191	171778200	+	0.000	0.000	Merged-chr1-171778353-20
NR4651--MA0684.1.RUNX3	chr18	70633836	70633845	+	0.000	0.000	Merged-chr18-70633740-34
NR8690--MA0511.2.RUNX2	chr8	61426326	61426334	+	0.000	0.000	Merged-chr8-61426321-97
NR9196--MA0511.2.RUNX2	chr9	79810687	79810695	+	0.000	0.000	Merged-chr9-79810670-36
NR8862--MA0002.2.RUNX1	chr8	114879897	114879907	+	0.000	0.000	Merged-chr8-114879936-19
NR635--MA0002.2.RUNX1	chr1	165788716	165788726	-	0.000	0.000	Merged-chr1-165788733-30
NR3920--MA0002.2.RUNX1	chr16	89960552	89960562	-	0.000	0.000	Merged-chr16-89960655-20
NR8657--MA0002.2.RUNX1	chr8	36319284	36319294	+	0.000	0.000	Merged-chr8-36319399-12
NR8928--MA0002.2.RUNX1	chr8	124317962	124317972	+	0.000	0.000	Merged-chr8-124317867-82
NR9368--MA0002.2.RUNX1	chr9	115561375	115561385	+	0.000	0.000	Merged-chr9-115561296-46
NR3334--MA0684.1.RUNX3	chr15	41846675	41846684	-	0.000	0.000	Merged-chr15-41846585-48
NR9102--MA0684.1.RUNX3	chr9	51239013	51239022	-	0.000	0.000	Merged-chr9-51239066-41
NR8865--MA0511.2.RUNX2	chr8	115110655	115110663	-	0.000	0.000	Merged-chr8-115110593-29
NR7069--MA0002.2.RUNX1	chr5	66200209	66200219	-	0.000	0.000	Merged-chr5-66200219-43
NR8643--MA0684.1.RUNX3	chr8	34689158	34689167	+	0.000	0.000	Merged-chr8-34689039-1
NR6692--MA0684.1.RUNX3	chr4	129573692	129573701	+	0.000	0.000	Merged-chr4-129573644-36
NR473--MA0002.2.RUNX1	chr1	128057441	128057451	+	0.000	0.000	Merged-chr1-128057377-21
NR539--MA0002.2.RUNX1	chr1	144355776	144355786	+	0.000	0.000	Merged-chr1-144355940-45
NR5345--MA0511.2.RUNX2	chr2	128153204	128153212	-	0.000	0.000	Merged-chr2-128153146-97
NR7326--MA0684.1.RUNX3	chr5	130139568	130139577	-	0.000	0.000	Merged-chr5-130139526-15
NR254--MA0684.1.RUNX3	chr1	72123868	72123877	-	0.000	0.000	Merged-chr1-72123822-28
NR8875--MA0002.2.RUNX1	chr8	116635507	116635517	-	0.000	0.000	Merged-chr8-116635370-35
NR648--MA0002.2.RUNX1	chr1	170167995	170168005	-	0.000	0.000	Merged-chr1-170167960-28
NR5454--MA0511.2.RUNX2	chr2	150307354	150307362	+	0.000	0.000	Merged-chr2-150307166-50
NR6576--MA0002.2.RUNX1	chr4	88115655	88115665	+	0.000	0.000	Merged-chr4-88115597-29
NR33--MA0684.1.RUNX3	chr1	10325539	10325548	+	0.000	0.000	Merged-chr1-10325689-27
NR9238--MA0002.2.RUNX1	chr9	86103760	86103770	-	0.000	0.000	Merged-chr9-86103730-10
NR634--MA0684.1.RUNX3	chr1	165775759	165775768	-	0.000	0.000	Merged-chr1-165775812-17
NR905--MA0684.1.RUNX3	chr10	19209818	19209827	-	0.000	0.000	Merged-chr10-19209945-33
NR9367--MA0684.1.RUNX3	chr9	115468813	115468822	-	0.000	0.000	Merged-chr9-115468882-11
NR2202--MA0002.2.RUNX1	chr12	116138977	116138987	-	0.000	0.000	Merged-chr12-116138953-46
NR343--MA0002.2.RUNX1	chr1	87866839	87866849	-	0.000	0.000	Merged-chr1-87866806-30
NR6685--MA0002.2.RUNX1	chr4	128981331	128981341	+	0.000	0.000	Merged-chr4-128981305-55
NR2725--MA0002.2.RUNX1	chr13	113816054	113816064	-	0.000	0.000	Merged-chr13-113816059-33
NR8765--MA0684.1.RUNX3	chr8	86708144	86708153	-	0.000	0.000	Merged-chr8-86708082-46
NR809--MA0684.1.RUNX3	chr10	7010150	7010159	-	0.000	0.000	Merged-chr10-7010045-3
NR1428--MA0684.1.RUNX3	chr11	23895189	23895198	+	0.000	0.000	Merged-chr11-23895128-57
NR9476--MA0684.1.RUNX3	chrX	57196487	57196496	-	0.000	0.000	Merged-chrX-57196423-53
NR6813--MA0002.2.RUNX1	chr4	150964761	150964771	-	0.000	0.000	Merged-chr4-150964729-1
NR8844--MA0511.2.RUNX2	chr8	110988280	110988288	-	0.000	0.000	Merged-chr8-110988305-13
NR4657--MA0002.2.RUNX1	chr18	73548755	73548765	+	0.000	0.000	Merged-chr18-73548790-35
NR7319--MA0002.2.RUNX1	chr5	125475880	125475890	+	0.000	0.000	Merged-chr5-125475935-61
NR9128--MA0684.1.RUNX3	chr9	58280707	58280716	-	0.000	0.000	Merged-chr9-58280700-28
NR2358--MA0002.2.RUNX1	chr13	33080538	33080548	+	0.000	0.000	Merged-chr13-33080550-2
NR5940--MA0002.2.RUNX1	chr3	88775107	88775117	+	0.000	0.000	Merged-chr3-88775263-42
NR8997--MA0002.2.RUNX1	chr9	15582170	15582180	-	0.000	0.000	Merged-chr9-15582230-13
NR499--MA0002.2.RUNX1	chr1	135019166	135019176	-	0.000	0.000	Merged-chr1-135019182-17
NR6446--MA0002.2.RUNX1	chr4	53826422	53826432	+	0.000	0.000	Merged-chr4-53826364-82
NR2692--MA0684.1.RUNX3	chr13	109190439	109190448	-	0.000	0.000	Merged-chr13-109190361-18
NR6717--MA0002.2.RUNX1	chr4	134511126	134511136	+	0.000	0.000	Merged-chr4-134511089-32
NR4495--MA0002.2.RUNX1	chr18	37956390	37956400	-	0.000	0.000	Merged-chr18-37956293-26
NR8649--MA0002.2.RUNX1	chr8	35628485	35628495	+	0.000	0.000	Merged-chr8-35628375-52
NR9237--MA0684.1.RUNX3	chr9	85671751	85671760	-	0.000	0.000	Merged-chr9-85671881-60
NR2672--MA0002.2.RUNX1	chr13	108390806	108390816	+	0.000	0.000	Merged-chr13-108390764-33
NR8605--MA0511.2.RUNX2	chr8	22728940	22728948	+	0.000	0.000	Merged-chr8-22728865-15
NR1597--MA0511.2.RUNX2	chr11	79520075	79520083	-	0.000	0.000	Merged-chr11-79520137-35
NR2196--MA0002.2.RUNX1	chr12	115691868	115691878	+	0.000	0.000	Merged-chr12-115691944-41
NR5129--MA0002.2.RUNX1	chr2	59167121	59167131	-	0.000	0.000	Merged-chr2-59167123-35
NR3178--MA0002.2.RUNX1	chr14	118950746	118950756	-	0.000	0.000	Merged-chr14-118950797-17
NR6284--MA0002.2.RUNX1	chr4	8666943	8666953	-	0.000	0.000	Merged-chr4-8666905-29
NR2596--MA0684.1.RUNX3	chr13	95892234	95892243	+	0.000	0.000	Merged-chr13-95891948-150
NR6240--MA0511.2.RUNX2	chr3	154509584	154509592	-	0.000	0.000	Merged-chr3-154509671-9
NR8692--MA0002.2.RUNX1	chr8	61451113	61451123	+	0.000	0.000	Merged-chr8-61451013-86
NR8906--MA0684.1.RUNX3	chr8	120396888	120396897	-	0.000	0.000	Merged-chr8-120396987-32
NR2675--MA0511.2.RUNX2	chr13	108667273	108667281	-	0.000	0.000	Merged-chr13-108667281-5
NR2946--MA0511.2.RUNX2	chr14	52338913	52338921	-	0.000	0.000	Merged-chr14-52338882-26
NR8758--MA0002.2.RUNX1	chr8	83740326	83740336	-	0.000	0.000	Merged-chr8-83740218-49
NR4190--MA0002.2.RUNX1	chr17	35997109	35997119	+	0.000	0.000	Merged-chr17-35997233-37
NR9198--MA0002.2.RUNX1	chr9	79810687	79810697	-	0.000	0.000	Merged-chr9-79810670-36
NR8073--MA0002.2.RUNX1	chr6	149348299	149348309	-	0.000	0.000	Merged-chr6-149348388-7
NR6935--MA0002.2.RUNX1	chr5	24393606	24393616	-	0.000	0.000	Merged-chr5-24393621-16
NR1722--MA0002.2.RUNX1	chr11	115231721	115231731	-	0.000	0.000	Merged-chr11-115231746-46
NR3038--MA0511.2.RUNX2	chr14	78356899	78356907	-	0.000	0.000	Merged-chr14-78356893-53
NR5367--MA0684.1.RUNX3	chr2	132643378	132643387	-	0.000	0.000	Merged-chr2-132643452-47
NR180--MA0684.1.RUNX3	chr1	55372863	55372872	+	0.000	0.000	Merged-chr1-55372833-8
NR9011--MA0511.2.RUNX2	chr9	22155687	22155695	-	0.000	0.000	Merged-chr9-22155812-33
NR8744--MA0684.1.RUNX3	chr8	77630399	77630408	-	0.000	0.000	Merged-chr8-77630286-33
NR8996--MA0684.1.RUNX3	chr9	15045569	15045578	-	0.000	0.000	Merged-chr9-15045417-72
NR8453--MA0002.2.RUNX1	chr7	123355109	123355119	-	0.000	0.000	Merged-chr7-123355107-50
NR226--MA0002.2.RUNX1	chr1	66896355	66896365	+	0.000	0.000	Merged-chr1-66896467-67
NR4494--MA0684.1.RUNX3	chr18	37877745	37877754	-	0.000	0.000	Merged-chr18-37877604-30
NR4765--MA0684.1.RUNX3	chr19	8592422	8592431	+	0.000	0.000	Merged-chr19-8592238-38
NR6839--MA0002.2.RUNX1	chr4	156196649	156196659	-	0.000	0.000	Merged-chr4-156196778-4
NR8310--MA0002.2.RUNX1	chr7	78566849	78566859	+	0.000	0.000	Merged-chr7-78566867-22
NR478--MA0002.2.RUNX1	chr1	128614921	128614931	+	0.000	0.000	Merged-chr1-128615083-92
NR2959--MA0511.2.RUNX2	chr14	54231331	54231339	+	0.000	0.000	Merged-chr14-54231287-11
NR6425--MA0002.2.RUNX1	chr4	46152065	46152075	-	0.000	0.000	Merged-chr4-46152127-36
NR705--MA0511.2.RUNX2	chr1	178867759	178867767	+	0.000	0.000	Merged-chr1-178867778-2
NR5128--MA0684.1.RUNX3	chr2	59160685	59160694	+	0.000	0.000	Merged-chr2-59160665-10
NR2052--MA0684.1.RUNX3	chr12	86687062	86687071	-	0.000	0.000	Merged-chr12-86687051-28
NR4997--MA0002.2.RUNX1	chr2	30728265	30728275	+	0.000	0.000	Merged-chr2-30728122-10
NR4682--MA0511.2.RUNX2	chr18	77767860	77767868	-	0.000	0.000	Merged-chr18-77767671-52
NR6411--MA0684.1.RUNX3	chr4	40845072	40845081	-	0.000	0.000	Merged-chr4-40845013-13
NR5188--MA0511.2.RUNX2	chr2	75638278	75638286	-	0.000	0.000	Merged-chr2-75638306-35
NR2698--MA0002.2.RUNX1	chr13	109845030	109845040	+	0.000	0.000	Merged-chr13-109845162-65
NR8072--MA0684.1.RUNX3	chr6	149307984	149307993	-	0.000	0.000	Merged-chr6-149307945-23
NR116--MA0684.1.RUNX3	chr1	37473509	37473518	+	0.000	0.000	Merged-chr1-37473461-33
NR573--MA0684.1.RUNX3	chr1	150396149	150396158	+	0.000	0.000	Merged-chr1-150396130-66
NR696--MA0002.2.RUNX1	chr1	177257423	177257433	-	0.000	0.000	Merged-chr1-177257476-7
NR7248--MA0511.2.RUNX2	chr5	111273868	111273876	+	0.000	0.000	Merged-chr5-111273731-20
NR2812--MA0684.1.RUNX3	chr14	10593655	10593664	+	0.000	0.000	Merged-chr14-10593654-13
NR4966--MA0511.2.RUNX2	chr2	21223170	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR9308--MA0511.2.RUNX2	chr9	98616577	98616585	-	0.000	0.000	Merged-chr9-98616546-17
NR6153--MA0684.1.RUNX3	chr3	142437065	142437074	+	0.000	0.000	Merged-chr3-142437047-18
NR6276--MA0002.2.RUNX1	chr4	6924977	6924987	-	0.000	0.000	Merged-chr4-6924913-49
NR6547--MA0002.2.RUNX1	chr4	83273863	83273873	+	0.000	0.000	Merged-chr4-83273873-49
NR9209--MA0002.2.RUNX1	chr9	81864010	81864020	+	0.000	0.000	Merged-chr9-81863870-55
NR2045--MA0002.2.RUNX1	chr12	85430466	85430476	+	0.000	0.000	Merged-chr12-85430592-32
NR8561--MA0684.1.RUNX3	chr8	14090520	14090529	-	0.000	0.000	Merged-chr8-14090395-62
NR186--MA0002.2.RUNX1	chr1	57377523	57377533	-	0.000	0.000	Merged-chr1-57377842-99
NR8955--MA0002.2.RUNX1	chr9	7221654	7221664	+	0.000	0.000	Merged-chr9-7221574-61
NR2938--MA0511.2.RUNX2	chr14	45691009	45691017	-	0.000	0.000	Merged-chr14-45690982-41
NR9067--MA0684.1.RUNX3	chr9	41116119	41116128	-	0.000	0.000	Merged-chr9-41116264-54
NR1791--MA0002.2.RUNX1	chr12	8208225	8208235	+	0.000	0.000	Merged-chr12-8208226-52
NR9338--MA0684.1.RUNX3	chr9	108146614	108146623	-	0.000	0.000	Merged-chr9-108146589-26
NR6799--MA0002.2.RUNX1	chr4	149856497	149856507	+	0.000	0.000	Merged-chr4-149856656-49
NR6755--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR2568--MA0002.2.RUNX1	chr13	91541193	91541203	+	0.000	0.000	Merged-chr13-91541138-52
NR8270--MA0002.2.RUNX1	chr7	68127946	68127956	+	0.000	0.000	Merged-chr7-68127930-13
NR6656--MA0002.2.RUNX1	chr4	116168871	116168881	-	0.000	0.000	Merged-chr4-116168946-31
NR6927--MA0002.2.RUNX1	chr5	23394519	23394529	-	0.000	0.000	Merged-chr5-23394422-14
NR2031--MA0684.1.RUNX3	chr12	79429965	79429974	-	0.000	0.000	Merged-chr12-79430089-33
NR6612--MA0511.2.RUNX2	chr4	98113776	98113784	-	0.000	0.000	Merged-chr4-98113853-12
NR8941--MA0684.1.RUNX3	chr8	127655683	127655692	-	0.000	0.000	Merged-chr8-127655779-25
NR5802--MA0002.2.RUNX1	chr3	58581721	58581731	+	0.000	0.000	Merged-chr3-58581767-20
NR3580--MA0002.2.RUNX1	chr15	103258351	103258361	-	0.000	0.000	Merged-chr15-103258343-65
NR2677--MA0002.2.RUNX1	chr13	108667264	108667274	+	0.000	0.000	Merged-chr13-108667281-5
NR2948--MA0002.2.RUNX1	chr14	52427893	52427903	-	0.000	0.000	Merged-chr14-52427807-17
NR8051--MA0684.1.RUNX3	chr6	146434409	146434418	+	0.000	0.000	Merged-chr6-146434496-35
NR2362--MA0511.2.RUNX2	chr13	33965143	33965151	-	0.000	0.000	Merged-chr13-33965220-126
NR7099--MA0511.2.RUNX2	chr5	74126466	74126474	+	0.000	0.000	Merged-chr5-74126578-67
NR4565--MA0511.2.RUNX2	chr18	54940565	54940573	+	0.000	0.000	Merged-chr18-54940674-40
NR4836--MA0511.2.RUNX2	chr19	41874495	41874503	+	0.000	0.000	Merged-chr19-41874574-30
NR8031--MA0002.2.RUNX1	chr6	143751326	143751336	+	0.000	0.000	Merged-chr6-143751233-79
