#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR9433--MA0495.2.MAFF	chr5	76565520	76565540	+	0.000	0.000	Merged-chr5-76565486-34
NR4358--MA0591.1.Bach1::Mafk	chr15	72859524	72859538	-	0.000	0.000	Merged-chr15-72859470-25
NR8962--MA0501.1.MAF::NFE2	chr4	136081836	136081850	+	0.000	0.000	Merged-chr4-136081901-45
NR9317--MA0089.1.MAFG::NFE2L1	chr5	33335609	33335614	+	0.000	0.000	Merged-chr5-33335620-54
NR4865--MA0496.2.MAFK	chr16	52418694	52418712	+	0.000	0.000	Merged-chr16-52418568-49
NR7043--MA0089.1.MAFG::NFE2L1	chr2	118660077	118660082	+	0.000	0.000	Merged-chr2-118660101-45
NR12326--MA0496.2.MAFK	chr9	48538399	48538417	-	0.000	0.000	Merged-chr9-48538454-59
NR5099--MA0089.1.MAFG::NFE2L1	chr16	95983806	95983811	-	0.000	0.000	Merged-chr16-95983924-16
NR2487--MA0089.1.MAFG::NFE2L1	chr12	17373772	17373777	+	0.000	0.000	Merged-chr12-17373480-96
NR2372--MA0089.1.MAFG::NFE2L1	chr11	117109852	117109857	+	0.000	0.000	Merged-chr11-117109823-31
NR9778--MA0495.2.MAFF	chr5	134489798	134489818	+	0.000	0.000	Merged-chr5-134489767-10
NR3897--MA0591.1.Bach1::Mafk	chr14	68044964	68044978	-	0.000	0.000	Merged-chr14-68044800-35
NR4848--MA0089.1.MAFG::NFE2L1	chr16	52056338	52056343	-	0.000	0.000	Merged-chr16-52056435-19
NR6079--MA0591.1.Bach1::Mafk	chr19	8997799	8997813	-	0.000	0.000	Merged-chr19-8997882-60
NR8852--MA0089.1.MAFG::NFE2L1	chr4	120044808	120044813	-	0.000	0.000	Merged-chr4-120044912-16
NR10987--MA0089.1.MAFG::NFE2L1	chr7	44528080	44528085	-	0.000	0.000	Merged-chr7-44527953-37
NR4733--MA0089.1.MAFG::NFE2L1	chr16	30678489	30678494	+	0.000	0.000	Merged-chr16-30678432-4
NR9163--MA0591.1.Bach1::Mafk	chr5	3801151	3801165	+	0.000	0.000	Merged-chr5-3801025-12
NR12151--MA0089.1.MAFG::NFE2L1	chr8	127331975	127331980	-	0.000	0.000	Merged-chr8-127331897-21
NR955--MA0495.2.MAFF	chr1	182101795	182101815	-	0.000	0.000	Merged-chr1-182101708-11
NR2083--MA0089.1.MAFG::NFE2L1	chr11	77446737	77446742	-	0.000	0.000	Merged-chr11-77446738-31
NR9743--MA0501.1.MAF::NFE2	chr5	124637466	124637480	-	0.000	0.000	Merged-chr5-124637524-49
NR8133--MA0495.2.MAFF	chr3	135604825	135604845	+	0.000	0.000	Merged-chr3-135604723-37
NR2164--MA0117.2.Mafb	chr11	90464107	90464118	-	0.000	0.000	Merged-chr11-90464265-32
NR5864--MA0089.1.MAFG::NFE2L1	chr18	65327387	65327392	-	0.000	0.000	Merged-chr18-65327246-34
NR8238--MA0659.1.MAFG	chr3	146063412	146063432	-	0.000	0.000	Merged-chr3-146063322-20
NR2298--MA0089.1.MAFG::NFE2L1	chr11	109357021	109357026	-	0.000	0.000	Merged-chr11-109356957-22
NR1363--MA0591.1.Bach1::Mafk	chr10	61383382	61383396	+	0.000	0.000	Merged-chr10-61383375-39
NR10104--MA0089.1.MAFG::NFE2L1	chr6	58640370	58640375	+	0.000	0.000	Merged-chr6-58640552-47
NR6607--MA0501.1.MAF::NFE2	chr2	53668775	53668789	+	0.000	0.000	Merged-chr2-53668715-25
NR4105--MA0495.2.MAFF	chr14	118796408	118796428	+	0.000	0.000	Merged-chr14-118796395-16
NR10077--MA0501.1.MAF::NFE2	chr6	52306086	52306100	-	0.000	0.000	Merged-chr6-52306168-25
NR12812--MA0117.2.Mafb	chr9	121925157	121925168	-	0.000	0.000	Merged-chr9-121925182-15
NR2247--MA0496.2.MAFK	chr11	103774035	103774053	+	0.000	0.000	Merged-chr11-103774005-26
NR3033--MA0495.2.MAFF	chr13	5769747	5769767	-	0.000	0.000	Merged-chr13-5769839-23
NR1556--MA0089.1.MAFG::NFE2L1	chr10	94913476	94913481	+	0.000	0.000	Merged-chr10-94913400-13
NR720--MA0501.1.MAF::NFE2	chr1	155029375	155029389	-	0.000	0.000	Merged-chr1-155029443-27
NR2169--MA0591.1.Bach1::Mafk	chr11	90576720	90576734	+	0.000	0.000	Merged-chr11-90576690-20
NR6488--MA0591.1.Bach1::Mafk	chr2	31239514	31239528	+	0.000	0.000	Merged-chr2-31239481-10
NR8240--MA0496.2.MAFK	chr3	146063413	146063431	-	0.000	0.000	Merged-chr3-146063322-20
NR4342--MA0089.1.MAFG::NFE2L1	chr15	67145671	67145676	-	0.000	0.000	Merged-chr15-67145484-28
NR12380--MA0496.2.MAFK	chr9	57766134	57766152	-	0.000	0.000	Merged-chr9-57766048-3
NR4103--MA0591.1.Bach1::Mafk	chr14	118709873	118709887	+	0.000	0.000	Merged-chr14-118709896-7
NR9415--MA0089.1.MAFG::NFE2L1	chr5	73199824	73199829	-	0.000	0.000	Merged-chr5-73199876-43
NR3051--MA0495.2.MAFF	chr13	12210426	12210446	-	0.000	0.000	Merged-chr13-12210470-24
NR10561--MA0659.1.MAFG	chr6	128345840	128345860	+	0.000	0.000	Merged-chr6-128345779-18
NR7833--MA0117.2.Mafb	chr3	89250549	89250560	+	0.000	0.000	Merged-chr3-89250678-9
NR149--MA0496.2.MAFK	chr1	52274429	52274447	-	0.000	0.000	Merged-chr1-52274408-12
NR2283--MA0089.1.MAFG::NFE2L1	chr11	108098536	108098541	+	0.000	0.000	Merged-chr11-108098538-36
NR6490--MA0591.1.Bach1::Mafk	chr2	32150988	32151002	+	0.000	0.000	Merged-chr2-32151176-48
NR8135--MA0117.2.Mafb	chr3	135604825	135604836	+	0.000	0.000	Merged-chr3-135604723-37
NR7227--MA0501.1.MAF::NFE2	chr2	144658319	144658333	+	0.000	0.000	Merged-chr2-144658440-5
NR4191--MA0591.1.Bach1::Mafk	chr15	28081379	28081393	+	0.000	0.000	Merged-chr15-28081319-36
NR2989--MA0089.1.MAFG::NFE2L1	chr12	117712719	117712724	-	0.000	0.000	Merged-chr12-117712681-21
NR2171--MA0496.2.MAFK	chr11	90576718	90576736	+	0.000	0.000	Merged-chr11-90576690-20
NR1180--MA0501.1.MAF::NFE2	chr10	15300269	15300283	-	0.000	0.000	Merged-chr10-15300322-38
NR4122--MA0501.1.MAF::NFE2	chr14	121710267	121710281	+	0.000	0.000	Merged-chr14-121710333-21
NR4153--MA0089.1.MAFG::NFE2L1	chr15	8451268	8451273	+	0.000	0.000	Merged-chr15-8451277-34
NR8679--MA0496.2.MAFK	chr4	95162624	95162642	-	0.000	0.000	Merged-chr4-95162673-9
NR2019--MA0089.1.MAFG::NFE2L1	chr11	63873441	63873446	-	0.000	0.000	Merged-chr11-63873500-16
NR10472--MA0591.1.Bach1::Mafk	chr6	120190601	120190615	-	0.000	0.000	Merged-chr6-120190573-26
NR395--MA0089.1.MAFG::NFE2L1	chr1	91298233	91298238	+	0.000	0.000	Merged-chr1-91298212-56
NR2585--MA0089.1.MAFG::NFE2L1	chr12	54353155	54353160	-	0.000	0.000	Merged-chr12-54353201-29
NR8585--MA0496.2.MAFK	chr4	63840668	63840686	-	0.000	0.000	Merged-chr4-63840637-20
NR2961--MA0089.1.MAFG::NFE2L1	chr12	115813183	115813188	-	0.000	0.000	Merged-chr12-115813006-23
NR2094--MA0089.1.MAFG::NFE2L1	chr11	79339688	79339693	-	0.000	0.000	Merged-chr11-79339786-62
NR4946--MA0089.1.MAFG::NFE2L1	chr16	76354384	76354389	+	0.000	0.000	Merged-chr16-76354540-16
NR28--MA0591.1.Bach1::Mafk	chr1	15805645	15805659	-	0.000	0.000	Merged-chr1-15805786-61
NR12899--MA0591.1.Bach1::Mafk	chrX	77509296	77509310	+	0.000	0.000	Merged-chrX-77509424-59
NR7724--MA0591.1.Bach1::Mafk	chr3	55652424	55652438	-	0.000	0.000	Merged-chr3-55652514-31
NR279--MA0496.2.MAFK	chr1	74398275	74398293	-	0.000	0.000	Merged-chr1-74398237-10
NR10751--MA0591.1.Bach1::Mafk	chr6	144444687	144444701	-	0.000	0.000	Merged-chr6-144444692-25
NR6083--MA0496.2.MAFK	chr19	8997797	8997815	-	0.000	0.000	Merged-chr19-8997882-60
NR6750--MA0496.2.MAFK	chr2	83700796	83700814	-	0.000	0.000	Merged-chr2-83700891-43
NR6701--MA0089.1.MAFG::NFE2L1	chr2	71837912	71837917	+	0.000	0.000	Merged-chr2-71837940-9
NR10890--MA0496.2.MAFK	chr7	16343736	16343754	-	0.000	0.000	Merged-chr7-16343810-22
NR8959--MA0501.1.MAF::NFE2	chr4	135493523	135493537	-	0.000	0.000	Merged-chr4-135493487-11
NR6696--MA0501.1.MAF::NFE2	chr2	70119046	70119060	+	0.000	0.000	Merged-chr2-70118902-52
NR1843--MA0089.1.MAFG::NFE2L1	chr11	16956633	16956638	+	0.000	0.000	Merged-chr11-16956809-36
NR10680--MA0501.1.MAF::NFE2	chr6	140305667	140305681	+	0.000	0.000	Merged-chr6-140305740-13
NR5854--MA0501.1.MAF::NFE2	chr18	64516556	64516570	+	0.000	0.000	Merged-chr18-64516532-71
NR6412--MA0089.1.MAFG::NFE2L1	chr2	14055737	14055742	-	0.000	0.000	Merged-chr2-14055781-42
NR11131--MA0089.1.MAFG::NFE2L1	chr7	80368912	80368917	-	0.000	0.000	Merged-chr7-80368780-1
NR2483--MA0089.1.MAFG::NFE2L1	chr12	16474577	16474582	+	0.000	0.000	Merged-chr12-16474710-17
NR9140--MA0117.2.Mafb	chr4	154981802	154981813	-	0.000	0.000	Merged-chr4-154981680-18
NR4376--MA0659.1.MAFG	chr15	73268469	73268489	-	0.000	0.000	Merged-chr15-73268336-36
NR10570--MA0117.2.Mafb	chr6	128766965	128766976	-	0.000	0.000	Merged-chr6-128766936-56
NR1650--MA0501.1.MAF::NFE2	chr10	111378299	111378313	+	0.000	0.000	Merged-chr10-111378501-63
NR6191--MA0591.1.Bach1::Mafk	chr19	36364977	36364991	-	0.000	0.000	Merged-chr19-36364955-22
NR414--MA0495.2.MAFF	chr1	94497025	94497045	-	0.000	0.000	Merged-chr1-94497080-23
NR9702--MA0089.1.MAFG::NFE2L1	chr5	118332389	118332394	+	0.000	0.000	Merged-chr5-118332202-59
NR2300--MA0591.1.Bach1::Mafk	chr11	109434796	109434810	-	0.000	0.000	Merged-chr11-109434619-26
NR8142--MA0496.2.MAFK	chr3	135604826	135604844	+	0.000	0.000	Merged-chr3-135604723-37
NR1281--MA0591.1.Bach1::Mafk	chr10	42031179	42031193	+	0.000	0.000	Merged-chr10-42031220-30
NR3424--MA0089.1.MAFG::NFE2L1	chr13	96465417	96465422	+	0.000	0.000	Merged-chr13-96465577-16
NR8848--MA0501.1.MAF::NFE2	chr4	119921452	119921466	-	0.000	0.000	Merged-chr4-119921315-32
NR1648--MA0117.2.Mafb	chr10	111378302	111378313	-	0.000	0.000	Merged-chr10-111378501-63
NR10473--MA0501.1.MAF::NFE2	chr6	120190598	120190612	-	0.000	0.000	Merged-chr6-120190573-26
NR5860--MA0089.1.MAFG::NFE2L1	chr18	65022162	65022167	+	0.000	0.000	Merged-chr18-65022239-24
NR6643--MA0496.2.MAFK	chr2	61454516	61454534	-	0.000	0.000	Merged-chr2-61454563-42
NR1666--MA0117.2.Mafb	chr10	111719771	111719782	+	0.000	0.000	Merged-chr10-111719810-23
NR6417--MA0117.2.Mafb	chr2	17363516	17363527	-	0.000	0.000	Merged-chr2-17363664-55
NR2185--MA0496.2.MAFK	chr11	94370922	94370940	+	0.000	0.000	Merged-chr11-94371007-27
NR10215--MA0591.1.Bach1::Mafk	chr6	83478974	83478988	-	0.000	0.000	Merged-chr6-83478852-15
NR8819--MA0495.2.MAFF	chr4	116018506	116018526	+	0.000	0.000	Merged-chr4-116018460-3
NR1602--MA0591.1.Bach1::Mafk	chr10	99221681	99221695	-	0.000	0.000	Merged-chr10-99221651-27
NR5671--MA0089.1.MAFG::NFE2L1	chr18	32598298	32598303	-	0.000	0.000	Merged-chr18-32598271-33
NR2635--MA0117.2.Mafb	chr12	79130743	79130754	+	0.000	0.000	Merged-chr12-79130814-35
NR736--MA0496.2.MAFK	chr1	156674418	156674436	-	0.000	0.000	Merged-chr1-156674616-3
NR12744--MA0495.2.MAFF	chr9	116319684	116319704	-	0.000	0.000	Merged-chr9-116319642-35
NR7462--MA0501.1.MAF::NFE2	chr2	168525598	168525612	-	0.000	0.000	Merged-chr2-168525389-54
NR6236--MA0089.1.MAFG::NFE2L1	chr19	46338811	46338816	+	0.000	0.000	Merged-chr19-46338710-45
NR8961--MA0089.1.MAFG::NFE2L1	chr4	135946566	135946571	-	0.000	0.000	Merged-chr4-135946528-48
NR493--MA0089.1.MAFG::NFE2L1	chr1	119913076	119913081	+	0.000	0.000	Merged-chr1-119913218-55
NR10007--MA0501.1.MAF::NFE2	chr6	33004675	33004689	+	0.000	0.000	Merged-chr6-33004502-19
NR6448--MA0591.1.Bach1::Mafk	chr2	25395771	25395785	-	0.000	0.000	Merged-chr2-25395887-13
NR813--MA0501.1.MAF::NFE2	chr1	163898668	163898682	-	0.000	0.000	Merged-chr1-163898534-41
NR577--MA0591.1.Bach1::Mafk	chr1	134106866	134106880	-	0.000	0.000	Merged-chr1-134106892-31
NR10251--MA0501.1.MAF::NFE2	chr6	90422837	90422851	-	0.000	0.000	Merged-chr6-90422836-47
NR2535--MA0495.2.MAFF	chr12	33380191	33380211	+	0.000	0.000	Merged-chr12-33380156-47
NR7041--MA0591.1.Bach1::Mafk	chr2	118491264	118491278	+	0.000	0.000	Merged-chr2-118491236-48
NR12322--MA0591.1.Bach1::Mafk	chr9	48538401	48538415	-	0.000	0.000	Merged-chr9-48538454-59
NR7771--MA0117.2.Mafb	chr3	67573197	67573208	-	0.000	0.000	Merged-chr3-67573176-41
NR11042--MA0089.1.MAFG::NFE2L1	chr7	63855469	63855474	+	0.000	0.000	Merged-chr7-63855466-25
NR4944--MA0591.1.Bach1::Mafk	chr16	76341851	76341865	-	0.000	0.000	Merged-chr16-76341927-28
NR2792--MA0659.1.MAFG	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR8097--MA0501.1.MAF::NFE2	chr3	130905293	130905307	+	0.000	0.000	Merged-chr3-130905343-29
NR969--MA0496.2.MAFK	chr1	182528173	182528191	+	0.000	0.000	Merged-chr1-182528373-67
NR1565--MA0089.1.MAFG::NFE2L1	chr10	95914631	95914636	-	0.000	0.000	Merged-chr10-95914776-60
NR2506--MA0089.1.MAFG::NFE2L1	chr12	28829700	28829705	-	0.000	0.000	Merged-chr12-28829718-31
NR3811--MA0089.1.MAFG::NFE2L1	chr14	55745690	55745695	+	0.000	0.000	Merged-chr14-55745715-52
NR11444--MA0495.2.MAFF	chr7	125638806	125638826	+	0.000	0.000	Merged-chr7-125638939-46
NR3174--MA0591.1.Bach1::Mafk	chr13	45624151	45624165	-	0.000	0.000	Merged-chr13-45624002-39
NR7171--MA0591.1.Bach1::Mafk	chr2	132874103	132874117	+	0.000	0.000	Merged-chr2-132874056-29
NR5305--MA0089.1.MAFG::NFE2L1	chr17	35969932	35969937	+	0.000	0.000	Merged-chr17-35969818-62
NR3929--MA0496.2.MAFK	chr14	70767711	70767729	-	0.000	0.000	Merged-chr14-70767609-24
NR7048--MA0501.1.MAF::NFE2	chr2	119251075	119251089	-	0.000	0.000	Merged-chr2-119251076-33
NR3924--MA0591.1.Bach1::Mafk	chr14	70287490	70287504	-	0.000	0.000	Merged-chr14-70287567-29
NR10564--MA0496.2.MAFK	chr6	128345841	128345859	+	0.000	0.000	Merged-chr6-128345779-18
NR9135--MA0089.1.MAFG::NFE2L1	chr4	154207536	154207541	-	0.000	0.000	Merged-chr4-154207507-28
NR1706--MA0501.1.MAF::NFE2	chr10	118166280	118166294	-	0.000	0.000	Merged-chr10-118166257-15
NR2883--MA0089.1.MAFG::NFE2L1	chr12	112113807	112113812	-	0.000	0.000	Merged-chr12-112113914-27
NR2096--MA0496.2.MAFK	chr11	79398489	79398507	-	0.000	0.000	Merged-chr11-79398610-8
NR7888--MA0501.1.MAF::NFE2	chr3	96269601	96269615	+	0.000	0.000	Merged-chr3-96269426-97
NR12286--MA0089.1.MAFG::NFE2L1	chr9	40814174	40814179	+	0.000	0.000	Merged-chr9-40814234-32
NR780--MA0089.1.MAFG::NFE2L1	chr1	161436811	161436816	-	0.000	0.000	Merged-chr1-161436721-21
NR5923--MA0117.2.Mafb	chr18	74991226	74991237	-	0.000	0.000	Merged-chr18-74991256-33
NR3732--MA0496.2.MAFK	chr14	33400262	33400280	-	0.000	0.000	Merged-chr14-33400156-27
NR4690--MA0591.1.Bach1::Mafk	chr16	20622513	20622527	-	0.000	0.000	Merged-chr16-20622479-9
NR7725--MA0501.1.MAF::NFE2	chr3	55652421	55652435	-	0.000	0.000	Merged-chr3-55652514-31
NR2619--MA0089.1.MAFG::NFE2L1	chr12	73648002	73648007	+	0.000	0.000	Merged-chr12-73647879-51
NR4851--MA0117.2.Mafb	chr16	52108057	52108068	-	0.000	0.000	Merged-chr16-52108040-37
NR4710--MA0496.2.MAFK	chr16	23262324	23262342	-	0.000	0.000	Merged-chr16-23262371-32
NR3684--MA0501.1.MAF::NFE2	chr14	16170379	16170393	+	0.000	0.000	Merged-chr14-16170468-26
NR3177--MA0496.2.MAFK	chr13	45624149	45624167	+	0.000	0.000	Merged-chr13-45624002-39
NR9879--MA0501.1.MAF::NFE2	chr5	147063447	147063461	-	0.000	0.000	Merged-chr5-147063758-85
NR1563--MA0591.1.Bach1::Mafk	chr10	95476147	95476161	-	0.000	0.000	Merged-chr10-95476158-26
NR11613--MA0501.1.MAF::NFE2	chr8	11008971	11008985	+	0.000	0.000	Merged-chr8-11009107-63
NR6825--MA0089.1.MAFG::NFE2L1	chr2	101797055	101797060	+	0.000	0.000	Merged-chr2-101797047-103
NR2489--MA0501.1.MAF::NFE2	chr12	17373773	17373787	+	0.000	0.000	Merged-chr12-17373480-96
NR4259--MA0591.1.Bach1::Mafk	chr15	58823463	58823477	+	0.000	0.000	Merged-chr15-58823489-98
NR10477--MA0117.2.Mafb	chr6	120932824	120932835	+	0.000	0.000	Merged-chr6-120932885-30
NR4060--MA0089.1.MAFG::NFE2L1	chr14	104517095	104517100	+	0.000	0.000	Merged-chr14-104517244-7
NR8642--MA0117.2.Mafb	chr4	88998479	88998490	+	0.000	0.000	Merged-chr4-88998396-38
NR12344--MA0501.1.MAF::NFE2	chr9	51961322	51961336	+	0.000	0.000	Merged-chr9-51961362-1
NR4766--MA0089.1.MAFG::NFE2L1	chr16	36627078	36627083	+	0.000	0.000	Merged-chr16-36627003-31
NR793--MA0089.1.MAFG::NFE2L1	chr1	162557486	162557491	-	0.000	0.000	Merged-chr1-162557712-25
NR112--MA0089.1.MAFG::NFE2L1	chr1	43299542	43299547	-	0.000	0.000	Merged-chr1-43299668-27
NR3722--MA0089.1.MAFG::NFE2L1	chr14	27560699	27560704	-	0.000	0.000	Merged-chr14-27560598-17
NR11140--MA0089.1.MAFG::NFE2L1	chr7	80828641	80828646	-	0.000	0.000	Merged-chr7-80828687-47
NR2492--MA0089.1.MAFG::NFE2L1	chr12	17881646	17881651	-	0.000	0.000	Merged-chr12-17881825-74
NR10016--MA0117.2.Mafb	chr6	34869617	34869628	-	0.000	0.000	Merged-chr6-34869594-48
NR117--MA0659.1.MAFG	chr1	43478149	43478169	+	0.000	0.000	Merged-chr1-43478113-25
NR4379--MA0496.2.MAFK	chr15	73268470	73268488	-	0.000	0.000	Merged-chr15-73268336-36
NR1371--MA0591.1.Bach1::Mafk	chr10	62590342	62590356	+	0.000	0.000	Merged-chr10-62590420-43
NR1134--MA0591.1.Bach1::Mafk	chr10	6953282	6953296	+	0.000	0.000	Merged-chr10-6953351-6
NR9806--MA0496.2.MAFK	chr5	136550857	136550875	+	0.000	0.000	Merged-chr5-136550897-14
NR6688--MA0591.1.Bach1::Mafk	chr2	68884777	68884791	-	0.000	0.000	Merged-chr2-68884857-23
NR13010--MA0089.1.MAFG::NFE2L1	chrX	159828073	159828078	-	0.000	0.000	Merged-chrX-159827956-1
NR1212--MA0501.1.MAF::NFE2	chr10	21552994	21553008	+	0.000	0.000	Merged-chr10-21553167-27
NR5291--MA0089.1.MAFG::NFE2L1	chr17	35121402	35121407	+	0.000	0.000	Merged-chr17-35121514-61
NR5142--MA0496.2.MAFK	chr17	5885081	5885099	-	0.000	0.000	Merged-chr17-5885218-3
NR10489--MA0495.2.MAFF	chr6	122291984	122292004	-	0.000	0.000	Merged-chr6-122292043-61
NR10513--MA0089.1.MAFG::NFE2L1	chr6	125215542	125215547	-	0.000	0.000	Merged-chr6-125215615-63
NR2113--MA0089.1.MAFG::NFE2L1	chr11	82425651	82425656	+	0.000	0.000	Merged-chr11-82425638-6
NR1360--MA0501.1.MAF::NFE2	chr10	60760476	60760490	+	0.000	0.000	Merged-chr10-60760629-44
NR11659--MA0496.2.MAFK	chr8	22537098	22537116	+	0.000	0.000	Merged-chr8-22537059-19
NR1264--MA0501.1.MAF::NFE2	chr10	39765057	39765071	+	0.000	0.000	Merged-chr10-39764888-24
NR2327--MA0117.2.Mafb	chr11	113865954	113865965	+	0.000	0.000	Merged-chr11-113865875-24
NR6588--MA0117.2.Mafb	chr2	50813941	50813952	-	0.000	0.000	Merged-chr2-50813926-46
NR1589--MA0089.1.MAFG::NFE2L1	chr10	98861677	98861682	-	0.000	0.000	Merged-chr10-98861710-33
NR4664--MA0089.1.MAFG::NFE2L1	chr16	16896692	16896697	-	0.000	0.000	Merged-chr16-16896631-55
NR8292--MA0089.1.MAFG::NFE2L1	chr3	152355620	152355625	-	0.000	0.000	Merged-chr3-152355609-21
NR10961--MA0659.1.MAFG	chr7	35647506	35647526	+	0.000	0.000	Merged-chr7-35647371-69
NR10183--MA0501.1.MAF::NFE2	chr6	72407393	72407407	-	0.000	0.000	Merged-chr6-72407368-35
NR260--MA0117.2.Mafb	chr1	72718983	72718994	+	0.000	0.000	Merged-chr1-72719042-27
NR3775--MA0117.2.Mafb	chr14	47533824	47533835	-	0.000	0.000	Merged-chr14-47533897-41
NR11930--MA0659.1.MAFG	chr8	104239684	104239704	-	0.000	0.000	Merged-chr8-104239709-64
NR12309--MA0089.1.MAFG::NFE2L1	chr9	44986730	44986735	+	0.000	0.000	Merged-chr9-44986606-109
NR11118--MA0495.2.MAFF	chr7	79301003	79301023	-	0.000	0.000	Merged-chr7-79300921-71
NR3842--MA0591.1.Bach1::Mafk	chr14	60705218	60705232	-	0.000	0.000	Merged-chr14-60705209-36
NR1347--MA0496.2.MAFK	chr10	58383471	58383489	-	0.000	0.000	Merged-chr10-58383440-43
NR1132--MA0496.2.MAFK	chr10	4612380	4612398	-	0.000	0.000	Merged-chr10-4612370-85
NR6700--MA0117.2.Mafb	chr2	71274641	71274652	-	0.000	0.000	Merged-chr2-71274822-52
NR10914--MA0496.2.MAFK	chr7	25107336	25107354	+	0.000	0.000	Merged-chr7-25107253-25
NR4431--MA0659.1.MAFG	chr15	79328209	79328229	-	0.000	0.000	Merged-chr15-79328273-51
NR9287--MA0496.2.MAFK	chr5	24261061	24261079	-	0.000	0.000	Merged-chr5-24261246-22
NR4859--MA0495.2.MAFF	chr16	52418693	52418713	-	0.000	0.000	Merged-chr16-52418568-49
NR3848--MA0089.1.MAFG::NFE2L1	chr14	61046558	61046563	+	0.000	0.000	Merged-chr14-61046434-63
NR4839--MA0501.1.MAF::NFE2	chr16	50201781	50201795	-	0.000	0.000	Merged-chr16-50201808-40
NR2795--MA0496.2.MAFK	chr12	102588573	102588591	+	0.000	0.000	Merged-chr12-102588735-27
NR272--MA0495.2.MAFF	chr1	74398274	74398294	+	0.000	0.000	Merged-chr1-74398237-10
NR4777--MA0089.1.MAFG::NFE2L1	chr16	38017132	38017137	+	0.000	0.000	Merged-chr16-38017190-20
NR6432--MA0089.1.MAFG::NFE2L1	chr2	19344838	19344843	-	0.000	0.000	Merged-chr2-19344795-21
NR624--MA0591.1.Bach1::Mafk	chr1	137898615	137898629	+	0.000	0.000	Merged-chr1-137898663-56
NR8524--MA0496.2.MAFK	chr4	56091229	56091247	-	0.000	0.000	Merged-chr4-56091042-1
NR914--MA0117.2.Mafb	chr1	177521696	177521707	-	0.000	0.000	Merged-chr1-177521722-5
NR7389--MA0591.1.Bach1::Mafk	chr2	163155372	163155386	+	0.000	0.000	Merged-chr2-163155228-25
NR6391--MA0591.1.Bach1::Mafk	chr2	10024545	10024559	-	0.000	0.000	Merged-chr2-10024427-23
NR10050--MA0496.2.MAFK	chr6	48693757	48693775	+	0.000	0.000	Merged-chr6-48693973-35
NR11752--MA0501.1.MAF::NFE2	chr8	65443359	65443373	+	0.000	0.000	Merged-chr8-65443536-30
NR3068--MA0089.1.MAFG::NFE2L1	chr13	18717296	18717301	+	0.000	0.000	Merged-chr13-18717386-51
NR12232--MA0117.2.Mafb	chr9	21161629	21161640	+	0.000	0.000	Merged-chr9-21161494-64
NR2343--MA0496.2.MAFK	chr11	115463666	115463684	-	0.000	0.000	Merged-chr11-115463666-29
NR10169--MA0659.1.MAFG	chr6	70714455	70714475	-	0.000	0.000	Merged-chr6-70714490-34
NR1285--MA0495.2.MAFF	chr10	42277380	42277400	+	0.000	0.000	Merged-chr10-42277401-64
NR5518--MA0591.1.Bach1::Mafk	chr17	84148985	84148999	-	0.000	0.000	Merged-chr17-84148977-32
NR7287--MA0089.1.MAFG::NFE2L1	chr2	150362521	150362526	+	0.000	0.000	Merged-chr2-150362676-64
NR1876--MA0089.1.MAFG::NFE2L1	chr11	23754468	23754473	+	0.000	0.000	Merged-chr11-23754497-34
NR4951--MA0089.1.MAFG::NFE2L1	chr16	76901180	76901185	-	0.000	0.000	Merged-chr16-76901209-11
NR2114--MA0591.1.Bach1::Mafk	chr11	82425781	82425795	-	0.000	0.000	Merged-chr11-82425638-6
NR10900--MA0089.1.MAFG::NFE2L1	chr7	19458311	19458316	-	0.000	0.000	Merged-chr7-19458487-104
NR7109--MA0591.1.Bach1::Mafk	chr2	128465764	128465778	+	0.000	0.000	Merged-chr2-128465659-44
NR10612--MA0117.2.Mafb	chr6	134348651	134348662	-	0.000	0.000	Merged-chr6-134348726-53
NR6445--MA0089.1.MAFG::NFE2L1	chr2	24776396	24776401	+	0.000	0.000	Merged-chr2-24776490-30
NR4425--MA0495.2.MAFF	chr15	79328209	79328229	+	0.000	0.000	Merged-chr15-79328273-51
NR562--MA0591.1.Bach1::Mafk	chr1	131384554	131384568	-	0.000	0.000	Merged-chr1-131384650-38
NR11545--MA0501.1.MAF::NFE2	chr7	139295822	139295836	-	0.000	0.000	Merged-chr7-139295944-32
NR7598--MA0659.1.MAFG	chr3	8971766	8971786	-	0.000	0.000	Merged-chr3-8971852-23
NR12244--MA0495.2.MAFF	chr9	24517085	24517105	+	0.000	0.000	Merged-chr9-24516952-28
NR11165--MA0659.1.MAFG	chr7	83597297	83597317	+	0.000	0.000	Merged-chr7-83597333-20
NR9979--MA0117.2.Mafb	chr6	29348047	29348058	-	0.000	0.000	Merged-chr6-29348020-58
NR12134--MA0659.1.MAFG	chr8	126686967	126686987	+	0.000	0.000	Merged-chr8-126687126-29
