#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR7216--MA0002.2.RUNX1	chr5	103720193	103720203	+	0.000	0.000	Merged-chr5-103720100-12
NR6691--MA0002.2.RUNX1	chr4	129573692	129573702	-	0.000	0.000	Merged-chr4-129573644-36
NR6962--MA0002.2.RUNX1	chr5	34520859	34520869	+	0.000	0.000	Merged-chr5-34520950-23
NR4239--MA0684.1.RUNX3	chr17	52125414	52125423	-	0.000	0.000	Merged-chr17-52125389-32
NR4140--MA0002.2.RUNX1	chr17	28015636	28015646	+	0.000	0.000	Merged-chr17-28015703-1
NR7345--MA0684.1.RUNX3	chr5	137338477	137338486	-	0.000	0.000	Merged-chr5-137338498-22
NR7197--MA0002.2.RUNX1	chr5	100585346	100585356	-	0.000	0.000	Merged-chr5-100585262-59
NR1163--MA0684.1.RUNX3	chr10	88420838	88420847	-	0.000	0.000	Merged-chr10-88420922-64
NR4811--MA0684.1.RUNX3	chr19	26646306	26646315	-	0.000	0.000	Merged-chr19-26646309-47
NR3859--MA0511.2.RUNX2	chr16	76334571	76334579	+	0.000	0.000	Merged-chr16-76334595-11
NR5522--MA0684.1.RUNX3	chr2	167996051	167996060	-	0.000	0.000	Merged-chr2-167996083-9
NR7325--MA0002.2.RUNX1	chr5	130139567	130139577	+	0.000	0.000	Merged-chr5-130139526-15
NR3095--MA0684.1.RUNX3	chr14	101842696	101842705	+	0.000	0.000	Merged-chr14-101842574-67
NR3716--MA0511.2.RUNX2	chr16	36588197	36588205	+	0.000	0.000	Merged-chr16-36588182-35
NR7848--MA0002.2.RUNX1	chr6	119451208	119451218	-	0.000	0.000	Merged-chr6-119451010-23
NR1067--MA0684.1.RUNX3	chr10	67186073	67186082	-	0.000	0.000	Merged-chr10-67185842-58
NR776--MA0002.2.RUNX1	chr1	193181245	193181255	+	0.000	0.000	Merged-chr1-193181317-39
NR1609--MA0684.1.RUNX3	chr11	82183451	82183460	-	0.000	0.000	Merged-chr11-82183511-55
NR4772--MA0002.2.RUNX1	chr19	11362201	11362211	-	0.000	0.000	Merged-chr19-11362084-57
NR3697--MA0511.2.RUNX2	chr16	32430852	32430860	-	0.000	0.000	Merged-chr16-32431022-65
NR7106--MA0684.1.RUNX3	chr5	75791956	75791965	+	0.000	0.000	Merged-chr5-75792010-32
NR32--MA0002.2.RUNX1	chr1	10325539	10325549	-	0.000	0.000	Merged-chr1-10325689-27
NR1146--MA0511.2.RUNX2	chr10	85035481	85035489	-	0.000	0.000	Merged-chr10-85035484-19
NR3746--MA0684.1.RUNX3	chr16	45224874	45224883	-	0.000	0.000	Merged-chr16-45224800-5
NR5278--MA0002.2.RUNX1	chr2	102948327	102948337	-	0.000	0.000	Merged-chr2-102948525-77
NR5549--MA0002.2.RUNX1	chr2	173455381	173455391	+	0.000	0.000	Merged-chr2-173455329-43
NR904--MA0002.2.RUNX1	chr10	19209817	19209827	+	0.000	0.000	Merged-chr10-19209945-33
NR3554--MA0511.2.RUNX2	chr15	97455695	97455703	-	0.000	0.000	Merged-chr15-97455795-23
NR9366--MA0002.2.RUNX1	chr9	115468812	115468822	+	0.000	0.000	Merged-chr9-115468882-11
NR6931--MA0511.2.RUNX2	chr5	23637511	23637519	+	0.000	0.000	Merged-chr5-23637519-38
NR4980--MA0511.2.RUNX2	chr2	25426799	25426807	-	0.000	0.000	Merged-chr2-25426860-48
NR7371--MA0511.2.RUNX2	chr5	144221511	144221519	+	0.000	0.000	Merged-chr5-144221643-44
NR1652--MA0684.1.RUNX3	chr11	97315643	97315652	-	0.000	0.000	Merged-chr11-97315787-53
NR6561--MA0002.2.RUNX1	chr4	84977492	84977502	+	0.000	0.000	Merged-chr4-84977391-25
NR7215--MA0684.1.RUNX3	chr5	103693347	103693356	-	0.000	0.000	Merged-chr5-103693380-4
NR8419--MA0511.2.RUNX2	chr7	117433803	117433811	+	0.000	0.000	Merged-chr7-117433722-72
NR7272--MA0002.2.RUNX1	chr5	115722713	115722723	-	0.000	0.000	Merged-chr5-115722586-6
NR5806--MA0684.1.RUNX3	chr3	59101876	59101885	-	0.000	0.000	Merged-chr3-59101725-81
NR3855--MA0684.1.RUNX3	chr16	75984026	75984035	-	0.000	0.000	Merged-chr16-75984013-36
NR3663--MA0511.2.RUNX2	chr16	23838336	23838344	-	0.000	0.000	Merged-chr16-23838386-46
NR9475--MA0002.2.RUNX1	chrX	57196486	57196496	+	0.000	0.000	Merged-chrX-57196423-53
NR3934--MA0511.2.RUNX2	chr16	92038190	92038198	+	0.000	0.000	Merged-chr16-92038114-2
NR1112--MA0511.2.RUNX2	chr10	77627624	77627632	-	0.000	0.000	Merged-chr10-77627731-24
NR2853--MA0002.2.RUNX1	chr14	20503199	20503209	-	0.000	0.000	Merged-chr14-20503247-33
NR9431--MA0511.2.RUNX2	chrX	17521350	17521358	+	0.000	0.000	Merged-chrX-17521323-26
NR4169--MA0511.2.RUNX2	chr17	34210707	34210715	-	0.000	0.000	Merged-chr17-34210763-36
NR994--MA0002.2.RUNX1	chr10	41474120	41474130	+	0.000	0.000	Merged-chr10-41474054-14
NR8621--MA0002.2.RUNX1	chr8	25949095	25949105	-	0.000	0.000	Merged-chr8-25949044-65
NR123--MA0002.2.RUNX1	chr1	38902689	38902699	+	0.000	0.000	Merged-chr1-38902794-5
NR4933--MA0684.1.RUNX3	chr2	16568288	16568297	-	0.000	0.000	Merged-chr2-16568402-24
NR1679--MA0002.2.RUNX1	chr11	102317762	102317772	+	0.000	0.000	Merged-chr11-102317551-136
NR9332--MA0002.2.RUNX1	chr9	107644720	107644730	-	0.000	0.000	Merged-chr9-107644761-45
NR9127--MA0002.2.RUNX1	chr9	58280706	58280716	+	0.000	0.000	Merged-chr9-58280700-28
NR5496--MA0002.2.RUNX1	chr2	160756899	160756909	+	0.000	0.000	Merged-chr2-160756885-65
NR851--MA0002.2.RUNX1	chr10	12985259	12985269	-	0.000	0.000	Merged-chr10-12985296-24
NR375--MA0002.2.RUNX1	chr1	92469137	92469147	-	0.000	0.000	Merged-chr1-92469061-38
NR9256--MA0684.1.RUNX3	chr9	90259714	90259723	+	0.000	0.000	Merged-chr9-90259820-55
NR9584--MA0002.2.RUNX1	chrX	159080706	159080716	-	0.000	0.000	Merged-chrX-159080720-54
NR3567--MA0511.2.RUNX2	chr15	100461458	100461466	-	0.000	0.000	Merged-chr15-100461368-57
NR602--MA0511.2.RUNX2	chr1	161396534	161396542	-	0.000	0.000	Merged-chr1-161396646-31
NR2691--MA0002.2.RUNX1	chr13	109190438	109190448	+	0.000	0.000	Merged-chr13-109190361-18
NR1221--MA0511.2.RUNX2	chr10	99416940	99416948	+	0.000	0.000	Merged-chr10-99417083-63
NR2962--MA0002.2.RUNX1	chr14	55106333	55106343	+	0.000	0.000	Merged-chr14-55106427-54
NR8730--MA0002.2.RUNX1	chr8	71988593	71988603	-	0.000	0.000	Merged-chr8-71988666-16
NR6007--MA0684.1.RUNX3	chr3	105929811	105929820	+	0.000	0.000	Merged-chr3-105929988-8
NR9236--MA0002.2.RUNX1	chr9	85671750	85671760	+	0.000	0.000	Merged-chr9-85671881-60
NR5277--MA0684.1.RUNX3	chr2	102913220	102913229	-	0.000	0.000	Merged-chr2-102913155-52
NR7827--MA0002.2.RUNX1	chr6	113681490	113681500	+	0.000	0.000	Merged-chr6-113681431-40
NR6801--MA0511.2.RUNX2	chr4	150269502	150269510	+	0.000	0.000	Merged-chr4-150269601-64
NR632--MA0684.1.RUNX3	chr1	165700782	165700791	+	0.000	0.000	Merged-chr1-165701022-97
NR1251--MA0684.1.RUNX3	chr10	107869158	107869167	+	0.000	0.000	Merged-chr10-107868994-49
NR3947--MA0511.2.RUNX2	chr16	93585976	93585984	-	0.000	0.000	Merged-chr16-93586026-137
NR1330--MA0511.2.RUNX2	chr10	128270429	128270437	-	0.000	0.000	Merged-chr10-128270552-51
NR2200--MA0002.2.RUNX1	chr12	116000007	116000017	+	0.000	0.000	Merged-chr12-116000112-33
NR341--MA0002.2.RUNX1	chr1	87607792	87607802	-	0.000	0.000	Merged-chr1-87607643-76
NR1298--MA0684.1.RUNX3	chr10	120189409	120189418	+	0.000	0.000	Merged-chr10-120189510-27
NR7271--MA0684.1.RUNX3	chr5	115516845	115516854	+	0.000	0.000	Merged-chr5-115516638-85
NR7394--MA0002.2.RUNX1	chr5	149080639	149080649	+	0.000	0.000	Merged-chr5-149080540-39
NR3328--MA0511.2.RUNX2	chr15	41846517	41846525	-	0.000	0.000	Merged-chr15-41846585-48
NR2181--MA0002.2.RUNX1	chr12	115293853	115293863	-	0.000	0.000	Merged-chr12-115293953-33
NR1377--MA0511.2.RUNX2	chr11	10276429	10276437	-	0.000	0.000	Merged-chr11-10276392-45
NR3040--MA0684.1.RUNX3	chr14	78356898	78356907	-	0.000	0.000	Merged-chr14-78356893-53
NR741--MA0684.1.RUNX3	chr1	187348590	187348599	-	0.000	0.000	Merged-chr1-187348669-52
NR9202--MA0002.2.RUNX1	chr9	80266694	80266704	+	0.000	0.000	Merged-chr9-80266579-55
NR5366--MA0002.2.RUNX1	chr2	132643377	132643387	+	0.000	0.000	Merged-chr2-132643452-47
NR3358--MA0684.1.RUNX3	chr15	50048797	50048806	-	0.000	0.000	Merged-chr15-50048880-3
NR8743--MA0002.2.RUNX1	chr8	77630398	77630408	+	0.000	0.000	Merged-chr8-77630286-33
NR5988--MA0511.2.RUNX2	chr3	103206571	103206579	+	0.000	0.000	Merged-chr3-103206656-43
NR2290--MA0002.2.RUNX1	chr13	12521851	12521861	+	0.000	0.000	Merged-chr13-12521905-15
NR8995--MA0002.2.RUNX1	chr9	15045568	15045578	+	0.000	0.000	Merged-chr9-15045417-72
NR1658--MA0002.2.RUNX1	chr11	97728537	97728547	-	0.000	0.000	Merged-chr11-97728662-57
NR6715--MA0002.2.RUNX1	chr4	134460580	134460590	-	0.000	0.000	Merged-chr4-134460498-5
NR4764--MA0002.2.RUNX1	chr19	8592429	8592439	-	0.000	0.000	Merged-chr19-8592238-38
NR9391--MA0511.2.RUNX2	chr9	119744091	119744099	+	0.000	0.000	Merged-chr9-119744132-67
NR1121--MA0684.1.RUNX3	chr10	80610301	80610310	-	0.000	0.000	Merged-chr10-80610277-9
NR8852--MA0002.2.RUNX1	chr8	111821359	111821369	-	0.000	0.000	Merged-chr8-111821367-66
NR9292--MA0002.2.RUNX1	chr9	96350785	96350795	-	0.000	0.000	Merged-chr9-96350613-81
NR3275--MA0511.2.RUNX2	chr15	30610701	30610709	-	0.000	0.000	Merged-chr15-30610791-61
NR2670--MA0002.2.RUNX1	chr13	108303436	108303446	+	0.000	0.000	Merged-chr13-108303499-73
NR5004--MA0684.1.RUNX3	chr2	30897091	30897100	+	0.000	0.000	Merged-chr2-30897276-26
NR3324--MA0684.1.RUNX3	chr15	40131071	40131080	-	0.000	0.000	Merged-chr15-40131241-26
NR4972--MA0511.2.RUNX2	chr2	22805731	22805739	-	0.000	0.000	Merged-chr2-22805681-51
NR7092--MA0511.2.RUNX2	chr5	72636229	72636237	-	0.000	0.000	Merged-chr5-72636293-57
NR1644--MA0684.1.RUNX3	chr11	94591604	94591613	+	0.000	0.000	Merged-chr11-94591721-35
NR5190--MA0684.1.RUNX3	chr2	75638277	75638286	-	0.000	0.000	Merged-chr2-75638306-35
NR2051--MA0002.2.RUNX1	chr12	86687061	86687071	+	0.000	0.000	Merged-chr12-86687051-28
NR7059--MA0002.2.RUNX1	chr5	62791372	62791382	+	0.000	0.000	Merged-chr5-62791238-58
NR7220--MA0511.2.RUNX2	chr5	105244902	105244910	+	0.000	0.000	Merged-chr5-105244982-37
NR6953--MA0684.1.RUNX3	chr5	31831715	31831724	+	0.000	0.000	Merged-chr5-31831785-25
NR8756--MA0002.2.RUNX1	chr8	81766165	81766175	-	0.000	0.000	Merged-chr8-81766244-47
NR3655--MA0511.2.RUNX2	chr16	22466505	22466513	+	0.000	0.000	Merged-chr16-22466658-43
NR9467--MA0002.2.RUNX1	chrX	52760335	52760345	-	0.000	0.000	Merged-chrX-52760494-47
NR5779--MA0684.1.RUNX3	chr3	52498989	52498998	-	0.000	0.000	Merged-chr3-52498930-55
NR2845--MA0002.2.RUNX1	chr14	18301817	18301827	-	0.000	0.000	Merged-chr14-18301823-12
NR5236--MA0002.2.RUNX1	chr2	84827248	84827258	+	0.000	0.000	Merged-chr2-84827189-69
NR1482--MA0684.1.RUNX3	chr11	45851844	45851853	+	0.000	0.000	Merged-chr11-45851965-10
NR115--MA0002.2.RUNX1	chr1	37473509	37473519	-	0.000	0.000	Merged-chr1-37473461-33
NR9201--MA0684.1.RUNX3	chr9	79810696	79810705	+	0.000	0.000	Merged-chr9-79810670-36
NR720--MA0684.1.RUNX3	chr1	181117360	181117369	+	0.000	0.000	Merged-chr1-181117384-24
NR572--MA0002.2.RUNX1	chr1	150396149	150396159	-	0.000	0.000	Merged-chr1-150396130-66
NR2954--MA0002.2.RUNX1	chr14	54122127	54122137	+	0.000	0.000	Merged-chr14-54122024-10
NR5017--MA0684.1.RUNX3	chr2	32062951	32062960	+	0.000	0.000	Merged-chr2-32063200-64
NR9532--MA0511.2.RUNX2	chrX	101734130	101734138	-	0.000	0.000	Merged-chrX-101734120-41
NR9105--MA0684.1.RUNX3	chr9	51402044	51402053	-	0.000	0.000	Merged-chr9-51401998-48
NR2811--MA0002.2.RUNX1	chr14	10593655	10593665	-	0.000	0.000	Merged-chr14-10593654-13
NR1736--MA0511.2.RUNX2	chr11	117872115	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR952--MA0002.2.RUNX1	chr10	34118015	34118025	-	0.000	0.000	Merged-chr10-34117997-36
NR1309--MA0684.1.RUNX3	chr10	121189373	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR6152--MA0002.2.RUNX1	chr3	142437065	142437075	-	0.000	0.000	Merged-chr3-142437047-18
NR7134--MA0002.2.RUNX1	chr5	88554272	88554282	-	0.000	0.000	Merged-chr5-88554189-89
NR9370--MA0511.2.RUNX2	chr9	115611929	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR5249--MA0002.2.RUNX1	chr2	91042847	91042857	-	0.000	0.000	Merged-chr2-91042928-59
NR2321--MA0684.1.RUNX3	chr13	21735149	21735158	+	0.000	0.000	Merged-chr13-21734996-112
NR4600--MA0002.2.RUNX1	chr18	61571011	61571021	-	0.000	0.000	Merged-chr18-61571068-18
NR7058--MA0684.1.RUNX3	chr5	62772103	62772112	+	0.000	0.000	Merged-chr5-62772215-28
NR7613--MA0511.2.RUNX2	chr6	58881090	58881098	+	0.000	0.000	Merged-chr6-58880983-47
NR2400--MA0511.2.RUNX2	chr13	45876563	45876571	+	0.000	0.000	Merged-chr13-45876609-5
NR9195--MA0684.1.RUNX3	chr9	78074229	78074238	+	0.000	0.000	Merged-chr9-78074095-46
NR2030--MA0002.2.RUNX1	chr12	79429964	79429974	+	0.000	0.000	Merged-chr12-79430089-33
NR7309--MA0002.2.RUNX1	chr5	124079218	124079228	+	0.000	0.000	Merged-chr5-124079181-11
NR8464--MA0002.2.RUNX1	chr7	126470333	126470343	+	0.000	0.000	Merged-chr7-126470347-45
NR7643--MA0684.1.RUNX3	chr6	65590408	65590417	-	0.000	0.000	Merged-chr6-65590340-6
NR4233--MA0002.2.RUNX1	chr17	51789392	51789402	-	0.000	0.000	Merged-chr17-51789354-14
NR4899--MA0002.2.RUNX1	chr2	9689685	9689695	+	0.000	0.000	Merged-chr2-9689730-31
NR6641--MA0002.2.RUNX1	chr4	106932990	106933000	-	0.000	0.000	Merged-chr4-106932798-2
NR7895--MA0684.1.RUNX3	chr6	127307410	127307419	-	0.000	0.000	Merged-chr6-127307394-44
NR4904--MA0684.1.RUNX3	chr2	11040240	11040249	+	0.000	0.000	Merged-chr2-11040200-20
NR2682--MA0684.1.RUNX3	chr13	108667278	108667287	-	0.000	0.000	Merged-chr13-108667281-5
NR1779--MA0684.1.RUNX3	chr11	120628083	120628092	+	0.000	0.000	Merged-chr11-120628073-36
NR9161--MA0684.1.RUNX3	chr9	70080177	70080186	-	0.000	0.000	Merged-chr9-70080238-33
NR9284--MA0002.2.RUNX1	chr9	94668705	94668715	+	0.000	0.000	Merged-chr9-94668774-42
NR2810--MA0684.1.RUNX3	chr14	10368324	10368333	-	0.000	0.000	Merged-chr14-10368196-11
NR7399--MA0002.2.RUNX1	chr5	149364295	149364305	+	0.000	0.000	Merged-chr5-149364419-5
NR1636--MA0684.1.RUNX3	chr11	89100993	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR8701--MA0002.2.RUNX1	chr8	64805444	64805454	+	0.000	0.000	Merged-chr8-64805470-51
NR19--MA0511.2.RUNX2	chr1	7147198	7147206	+	0.000	0.000	Merged-chr1-7147128-26
NR9479--MA0684.1.RUNX3	chrX	57310109	57310118	-	0.000	0.000	Merged-chrX-57310232-22
NR6545--MA0002.2.RUNX1	chr4	83234294	83234304	-	0.000	0.000	Merged-chr4-83234214-31
NR9492--MA0511.2.RUNX2	chrX	71492680	71492688	+	0.000	0.000	Merged-chrX-71492883-59
NR603--MA0684.1.RUNX3	chr1	161396533	161396542	-	0.000	0.000	Merged-chr1-161396646-31
NR1222--MA0684.1.RUNX3	chr10	99416940	99416949	+	0.000	0.000	Merged-chr10-99417083-63
NR3025--MA0002.2.RUNX1	chr14	74359911	74359921	+	0.000	0.000	Merged-chr14-74359842-6
NR1017--MA0684.1.RUNX3	chr10	53889737	53889746	-	0.000	0.000	Merged-chr10-53889619-14
NR6131--MA0002.2.RUNX1	chr3	138275270	138275280	+	0.000	0.000	Merged-chr3-138275247-64
NR5327--MA0511.2.RUNX2	chr2	119157084	119157092	-	0.000	0.000	Merged-chr2-119156876-75
NR2566--MA0002.2.RUNX1	chr13	90967739	90967749	-	0.000	0.000	Merged-chr13-90967721-28
NR62--MA0511.2.RUNX2	chr1	16228098	16228106	-	0.000	0.000	Merged-chr1-16228179-38
NR8810--MA0002.2.RUNX1	chr8	104251238	104251248	+	0.000	0.000	Merged-chr8-104251207-84
NR6925--MA0002.2.RUNX1	chr5	23387127	23387137	-	0.000	0.000	Merged-chr5-23387051-61
NR2300--MA0684.1.RUNX3	chr13	13729841	13729850	-	0.000	0.000	Merged-chr13-13729900-19
NR1282--MA0511.2.RUNX2	chr10	118407016	118407024	+	0.000	0.000	Merged-chr10-118407091-36
NR7308--MA0684.1.RUNX3	chr5	124022335	124022344	-	0.000	0.000	Merged-chr5-124022476-27
NR3028--MA0511.2.RUNX2	chr14	75069000	75069008	-	0.000	0.000	Merged-chr14-75068888-3
NR3011--MA0684.1.RUNX3	chr14	70065880	70065889	+	0.000	0.000	Merged-chr14-70065995-72
NR9396--MA0511.2.RUNX2	chr9	120054930	120054938	+	0.000	0.000	Merged-chr9-120055033-46
NR3534--MA0684.1.RUNX3	chr15	93302037	93302046	-	0.000	0.000	Merged-chr15-93302109-22
NR8320--MA0684.1.RUNX3	chr7	80450004	80450013	+	0.000	0.000	Merged-chr7-80450087-44
NR421--MA0002.2.RUNX1	chr1	106612882	106612892	-	0.000	0.000	Merged-chr1-106612861-63
NR7368--MA0511.2.RUNX2	chr5	142404506	142404514	+	0.000	0.000	Merged-chr5-142404531-8
NR216--MA0002.2.RUNX1	chr1	64108807	64108817	+	0.000	0.000	Merged-chr1-64108911-33
NR9110--MA0511.2.RUNX2	chr9	54612827	54612835	-	0.000	0.000	Merged-chr9-54612864-43
NR8695--MA0002.2.RUNX1	chr8	61928155	61928165	+	0.000	0.000	Merged-chr8-61928211-74
NR9283--MA0684.1.RUNX3	chr9	94659984	94659993	-	0.000	0.000	Merged-chr9-94659852-5
NR5069--MA0511.2.RUNX2	chr2	48374447	48374455	+	0.000	0.000	Merged-chr2-48374556-9
NR8651--MA0511.2.RUNX2	chr8	35651036	35651044	-	0.000	0.000	Merged-chr8-35650941-17
NR4735--MA0002.2.RUNX1	chr18	89627025	89627035	-	0.000	0.000	Merged-chr18-89627032-39
NR5323--MA0684.1.RUNX3	chr2	117996365	117996374	+	0.000	0.000	Merged-chr2-117996446-10
NR1043--MA0511.2.RUNX2	chr10	59793005	59793013	+	0.000	0.000	Merged-chr10-59792922-6
NR1314--MA0511.2.RUNX2	chr10	122652216	122652224	+	0.000	0.000	Merged-chr10-122652152-42
NR4420--MA0511.2.RUNX2	chr18	4295245	4295253	+	0.000	0.000	Merged-chr18-4295238-102
NR9428--MA0511.2.RUNX2	chrX	17365286	17365294	-	0.000	0.000	Merged-chrX-17365333-21
NR2370--MA0002.2.RUNX1	chr13	35871294	35871304	-	0.000	0.000	Merged-chr13-35871308-48
NR1837--MA0511.2.RUNX2	chr12	17511244	17511252	-	0.000	0.000	Merged-chr12-17511273-48
NR4672--MA0511.2.RUNX2	chr18	75541214	75541222	+	0.000	0.000	Merged-chr18-75541168-25
NR725--MA0684.1.RUNX3	chr1	181860900	181860909	-	0.000	0.000	Merged-chr1-181860828-54
NR2992--MA0511.2.RUNX2	chr14	65102596	65102604	+	0.000	0.000	Merged-chr14-65102691-41
NR848--MA0002.2.RUNX1	chr10	12842824	12842834	+	0.000	0.000	Merged-chr10-12842715-46
NR8760--MA0511.2.RUNX2	chr8	84813286	84813294	-	0.000	0.000	Merged-chr8-84813219-19
NR262--MA0511.2.RUNX2	chr1	74249029	74249037	-	0.000	0.000	Merged-chr1-74249152-57
NR2022--MA0002.2.RUNX1	chr12	77130677	77130687	-	0.000	0.000	Merged-chr12-77130787-68
NR163--MA0002.2.RUNX1	chr1	52019867	52019877	+	0.000	0.000	Merged-chr1-52019898-50
NR3355--MA0511.2.RUNX2	chr15	49942912	49942920	+	0.000	0.000	Merged-chr15-49942988-6
NR9167--MA0002.2.RUNX1	chr9	70524498	70524508	-	0.000	0.000	Merged-chr9-70524539-1
NR4701--MA0002.2.RUNX1	chr18	80280597	80280607	-	0.000	0.000	Merged-chr18-80280568-28
NR3626--MA0511.2.RUNX2	chr16	14088508	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR4225--MA0002.2.RUNX1	chr17	50071769	50071779	+	0.000	0.000	Merged-chr17-50071769-42
NR6732--MA0511.2.RUNX2	chr4	136106913	136106921	+	0.000	0.000	Merged-chr4-136106995-34
NR9296--MA0684.1.RUNX3	chr9	96583332	96583341	-	0.000	0.000	Merged-chr9-96583315-51
NR1327--MA0511.2.RUNX2	chr10	127107687	127107695	-	0.000	0.000	Merged-chr10-127107710-55
NR5144--MA0511.2.RUNX2	chr2	60845519	60845527	-	0.000	0.000	Merged-chr2-60845573-40
NR943--MA0684.1.RUNX3	chr10	30716231	30716240	-	0.000	0.000	Merged-chr10-30716378-49
NR4956--MA0511.2.RUNX2	chr2	19734665	19734673	-	0.000	0.000	Merged-chr2-19734692-8
NR2610--MA0511.2.RUNX2	chr13	97681987	97681995	+	0.000	0.000	Merged-chr13-97682077-4
NR7347--MA0511.2.RUNX2	chr5	138085495	138085503	-	0.000	0.000	Merged-chr5-138085334-61
NR1628--MA0684.1.RUNX3	chr11	87240397	87240406	+	0.000	0.000	Merged-chr11-87240422-3
NR5001--MA0511.2.RUNX2	chr2	30897091	30897099	+	0.000	0.000	Merged-chr2-30897276-26
NR6742--MA0002.2.RUNX1	chr4	138257420	138257430	-	0.000	0.000	Merged-chr4-138257384-22
NR8551--MA0684.1.RUNX3	chr8	13686689	13686698	-	0.000	0.000	Merged-chr8-13686705-81
NR652--MA0002.2.RUNX1	chr1	171222657	171222667	+	0.000	0.000	Merged-chr1-171222616-56
NR2862--MA0511.2.RUNX2	chr14	20885309	20885317	-	0.000	0.000	Merged-chr14-20885499-75
NR7599--MA0511.2.RUNX2	chr6	52965624	52965632	-	0.000	0.000	Merged-chr6-52965594-53
NR8945--MA0002.2.RUNX1	chr8	127968156	127968166	-	0.000	0.000	Merged-chr8-127968270-33
NR1066--MA0002.2.RUNX1	chr10	67186072	67186082	+	0.000	0.000	Merged-chr10-67185842-58
NR8630--MA0511.2.RUNX2	chr8	31123528	31123536	-	0.000	0.000	Merged-chr8-31123527-1
NR8901--MA0511.2.RUNX2	chr8	119914363	119914371	-	0.000	0.000	Merged-chr8-119914410-20
NR9070--MA0511.2.RUNX2	chr9	42158806	42158814	+	0.000	0.000	Merged-chr9-42158908-46
NR7105--MA0002.2.RUNX1	chr5	75791956	75791966	-	0.000	0.000	Merged-chr5-75792010-32
NR6745--MA0511.2.RUNX2	chr4	140948261	140948269	+	0.000	0.000	Merged-chr4-140948211-54
NR5776--MA0511.2.RUNX2	chr3	52498990	52498998	-	0.000	0.000	Merged-chr3-52498930-55
NR6375--MA0002.2.RUNX1	chr4	32291726	32291736	+	0.000	0.000	Merged-chr4-32291576-26
NR2892--MA0684.1.RUNX3	chr14	30675111	30675120	+	0.000	0.000	Merged-chr14-30675172-26
NR4300--MA0002.2.RUNX1	chr17	66235355	66235365	+	0.000	0.000	Merged-chr17-66235388-32
NR7313--MA0511.2.RUNX2	chr5	125339640	125339648	+	0.000	0.000	Merged-chr5-125339591-35
NR9166--MA0684.1.RUNX3	chr9	70524446	70524455	-	0.000	0.000	Merged-chr9-70524539-1
NR1890--MA0002.2.RUNX1	chr12	36019761	36019771	+	0.000	0.000	Merged-chr12-36019766-41
NR512--MA0511.2.RUNX2	chr1	138136593	138136601	-	0.000	0.000	Merged-chr1-138136631-55
NR2872--MA0002.2.RUNX1	chr14	25421961	25421971	-	0.000	0.000	Merged-chr14-25421957-44
NR6854--MA0511.2.RUNX2	chr5	8075408	8075416	+	0.000	0.000	Merged-chr5-8075370-38
NR2667--MA0002.2.RUNX1	chr13	107897467	107897477	-	0.000	0.000	Merged-chr13-107897363-37
NR685--MA0684.1.RUNX3	chr1	175602475	175602484	+	0.000	0.000	Merged-chr1-175602466-27
NR9245--MA0511.2.RUNX2	chr9	86624346	86624354	-	0.000	0.000	Merged-chr9-86624608-86
NR7294--MA0511.2.RUNX2	chr5	120775838	120775846	-	0.000	0.000	Merged-chr5-120775735-65
NR8911--MA0002.2.RUNX1	chr8	122937584	122937594	-	0.000	0.000	Merged-chr8-122937627-31
NR9146--MA0002.2.RUNX1	chr9	66280658	66280668	-	0.000	0.000	Merged-chr9-66280621-39
NR4204--MA0002.2.RUNX1	chr17	44690607	44690617	+	0.000	0.000	Merged-chr17-44690721-49
NR350--MA0511.2.RUNX2	chr1	88587508	88587516	+	0.000	0.000	Merged-chr1-88587471-60
NR4932--MA0002.2.RUNX1	chr2	16568287	16568297	+	0.000	0.000	Merged-chr2-16568402-24
NR8421--MA0684.1.RUNX3	chr7	117433803	117433812	+	0.000	0.000	Merged-chr7-117433722-72
NR4979--MA0002.2.RUNX1	chr2	24679382	24679392	+	0.000	0.000	Merged-chr2-24679385-9
NR1336--MA0684.1.RUNX3	chr10	128991150	128991159	-	0.000	0.000	Merged-chr10-128991197-23
NR4171--MA0684.1.RUNX3	chr17	34210706	34210715	-	0.000	0.000	Merged-chr17-34210763-36
NR9192--MA0511.2.RUNX2	chr9	77966100	77966108	-	0.000	0.000	Merged-chr9-77966049-24
NR7227--MA0002.2.RUNX1	chr5	105642689	105642699	+	0.000	0.000	Merged-chr5-105642805-64
NR6201--MA0511.2.RUNX2	chr3	146686723	146686731	-	0.000	0.000	Merged-chr3-146686610-31
NR4965--MA0684.1.RUNX3	chr2	21222924	21222933	+	0.000	0.000	Merged-chr2-21222970-39
