#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR5294--MA0037.3.GATA3	chr5	118069585	118069592	+	0.000	0.000	Merged-chr5-118069472-39
NR3592--MA0766.1.GATA5	chr19	40267569	40267576	-	0.000	0.000	Merged-chr19-40267576-38
NR4936--MA0035.3.Gata1	chr4	124769255	124769265	-	0.000	0.000	Merged-chr4-124769177-27
NR6777--MA0766.1.GATA5	chr9	69073402	69073409	-	0.000	0.000	Merged-chr9-69073494-25
NR1857--MA0037.3.GATA3	chr13	43191941	43191948	-	0.000	0.000	Merged-chr13-43191968-21
NR6249--MA0035.3.Gata1	chr7	125472208	125472218	+	0.000	0.000	Merged-chr7-125472313-74
NR4569--MA0035.3.Gata1	chr3	133332578	133332588	+	0.000	0.000	Merged-chr3-133332565-72
NR483--MA0482.1.Gata4	chr1	170853677	170853687	-	0.000	0.000	Merged-chr1-170853758-47
NR549--MA0482.1.Gata4	chr1	181842528	181842538	+	0.000	0.000	Merged-chr1-181842712-4
NR7006--MA0037.3.GATA3	chr9	108832555	108832562	+	0.000	0.000	Merged-chr9-108832464-53
NR5531--MA0037.3.GATA3	chr6	67184856	67184863	+	0.000	0.000	Merged-chr6-67184785-39
NR3232--MA0037.3.GATA3	chr18	23913297	23913304	-	0.000	0.000	Merged-chr18-23913382-65
NR4383--MA0482.1.Gata4	chr3	79248515	79248525	-	0.000	0.000	Merged-chr3-79248582-102
NR71--MA0140.2.GATA1::TAL1	chr1	61402631	61402648	+	0.000	0.000	Merged-chr1-61402618-25
NR2379--MA0035.3.Gata1	chr14	79557827	79557837	-	0.000	0.000	Merged-chr14-79557870-40
NR6376--MA0766.1.GATA5	chr8	27192328	27192335	+	0.000	0.000	Merged-chr8-27192491-24
NR101--MA0482.1.Gata4	chr1	74726966	74726976	+	0.000	0.000	Merged-chr1-74726770-27
NR3561--MA0036.3.GATA2	chr19	29367424	29367434	-	0.000	0.000	Merged-chr19-29367376-49
NR2786--MA1104.1.GATA6	chr16	49774801	49774813	-	0.000	0.000	Merged-chr16-49774880-113
NR3659--MA0037.3.GATA3	chr19	57104563	57104570	-	0.000	0.000	Merged-chr19-57104437-7
NR4348--MA0766.1.GATA5	chr3	59114100	59114107	-	0.000	0.000	Merged-chr3-59114221-20
NR880--MA0037.3.GATA3	chr10	95894279	95894286	+	0.000	0.000	Merged-chr10-95894302-1
NR1294--MA0037.3.GATA3	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR5722--MA0035.3.Gata1	chr6	129284595	129284605	+	0.000	0.000	Merged-chr6-129284661-64
NR486--MA0035.3.Gata1	chr1	170853678	170853688	-	0.000	0.000	Merged-chr1-170853758-47
NR6731--MA1104.1.GATA6	chr9	48448115	48448127	-	0.000	0.000	Merged-chr9-48448010-22
NR6127--MA0036.3.GATA2	chr7	101027844	101027854	+	0.000	0.000	Merged-chr7-101027827-19
NR138--MA0035.3.Gata1	chr1	86344522	86344532	+	0.000	0.000	Merged-chr1-86344486-59
NR2500--MA0037.3.GATA3	chr15	19857647	19857654	-	0.000	0.000	Merged-chr15-19857574-17
NR5286--MA0037.3.GATA3	chr5	115755111	115755118	+	0.000	0.000	Merged-chr5-115755148-41
NR6337--MA0035.3.Gata1	chr7	143649722	143649732	+	0.000	0.000	Merged-chr7-143649559-54
NR5828--MA0037.3.GATA3	chr6	142809494	142809501	+	0.000	0.000	Merged-chr6-142809719-29
NR3574--MA0036.3.GATA2	chr19	32755815	32755825	-	0.000	0.000	Merged-chr19-32755999-1
NR3431--MA0036.3.GATA2	chr18	79353029	79353039	-	0.000	0.000	Merged-chr18-79353064-26
NR5000--MA0037.3.GATA3	chr4	145312628	145312635	+	0.000	0.000	Merged-chr4-145312696-44
NR4793--MA1104.1.GATA6	chr4	40183010	40183022	-	0.000	0.000	Merged-chr4-40183077-21
NR3760--MA0482.1.Gata4	chr2	31081557	31081567	-	0.000	0.000	Merged-chr2-31081632-31
NR383--MA1104.1.GATA6	chr1	153847114	153847126	+	0.000	0.000	Merged-chr1-153847127-37
NR4394--MA0036.3.GATA2	chr3	84093107	84093117	-	0.000	0.000	Merged-chr3-84093112-19
NR3513--MA0140.2.GATA1::TAL1	chr19	11414186	11414203	+	0.000	0.000	Merged-chr19-11414241-16
NR2600--MA0140.2.GATA1::TAL1	chr15	79397034	79397051	-	0.000	0.000	Merged-chr15-79396966-23
NR1665--MA0766.1.GATA5	chr12	107362207	107362214	+	0.000	0.000	Merged-chr12-107362270-34
NR879--MA0035.3.Gata1	chr10	95746062	95746072	+	0.000	0.000	Merged-chr10-95746044-53
NR1911--MA1104.1.GATA6	chr13	66991736	66991748	+	0.000	0.000	Merged-chr13-66991703-16
NR4968--MA1104.1.GATA6	chr4	134746202	134746214	-	0.000	0.000	Merged-chr4-134746190-17
NR5618--MA0140.2.GATA1::TAL1	chr6	108448316	108448333	+	0.000	0.000	Merged-chr6-108448378-58
NR1512--MA0036.3.GATA2	chr12	41852217	41852227	+	0.000	0.000	Merged-chr12-41852230-53
NR3127--MA0140.2.GATA1::TAL1	chr17	70886909	70886926	+	0.000	0.000	Merged-chr17-70886838-34
NR287--MA1104.1.GATA6	chr1	131638413	131638425	+	0.000	0.000	Merged-chr1-131638408-68
NR159--MA0036.3.GATA2	chr1	91099024	91099034	+	0.000	0.000	Merged-chr1-91099031-34
NR4155--MA0036.3.GATA2	chr2	150918985	150918995	+	0.000	0.000	Merged-chr2-150918832-31
NR3040--MA0766.1.GATA5	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR4934--MA1104.1.GATA6	chr4	124769254	124769266	+	0.000	0.000	Merged-chr4-124769177-27
NR2185--MA0482.1.Gata4	chr14	16373046	16373056	-	0.000	0.000	Merged-chr14-16372999-30
NR1212--MA0035.3.Gata1	chr11	79207969	79207979	+	0.000	0.000	Merged-chr11-79207824-18
NR5169--MA0037.3.GATA3	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR5623--MA0766.1.GATA5	chr6	108540524	108540531	+	0.000	0.000	Merged-chr6-108540679-20
NR183--MA0482.1.Gata4	chr1	94035513	94035523	+	0.000	0.000	Merged-chr1-94035484-87
NR4178--MA0766.1.GATA5	chr2	156882818	156882825	-	0.000	0.000	Merged-chr2-156882642-42
NR6104--MA1104.1.GATA6	chr7	90007378	90007390	+	0.000	0.000	Merged-chr7-90007418-46
NR6948--MA0035.3.Gata1	chr9	95289191	95289201	-	0.000	0.000	Merged-chr9-95289296-28
NR904--MA0037.3.GATA3	chr10	99194849	99194856	-	0.000	0.000	Merged-chr10-99194642-78
NR6172--MA0766.1.GATA5	chr7	110204279	110204286	-	0.000	0.000	Merged-chr7-110204373-3
NR1871--MA1104.1.GATA6	chr13	46360721	46360733	+	0.000	0.000	Merged-chr13-46360893-14
NR1844--MA0035.3.Gata1	chr13	37325800	37325810	+	0.000	0.000	Merged-chr13-37325634-26
NR4134--MA0036.3.GATA2	chr2	146416548	146416558	+	0.000	0.000	Merged-chr2-146416561-24
NR6828--MA0482.1.Gata4	chr9	80057984	80057994	+	0.000	0.000	Merged-chr9-80057847-17
NR5728--MA0140.2.GATA1::TAL1	chr6	129705222	129705239	-	0.000	0.000	Merged-chr6-129705074-15
NR5831--MA0036.3.GATA2	chr6	142809492	142809502	-	0.000	0.000	Merged-chr6-142809719-29
NR3041--MA0037.3.GATA3	chr17	36414628	36414635	-	0.000	0.000	Merged-chr17-36414652-17
NR2326--MA0482.1.Gata4	chr14	60131692	60131702	+	0.000	0.000	Merged-chr14-60131750-51
NR3362--MA0035.3.Gata1	chr18	67768397	67768407	+	0.000	0.000	Merged-chr18-67768535-29
NR6024--MA0035.3.Gata1	chr7	67500441	67500451	-	0.000	0.000	Merged-chr7-67500556-27
NR2188--MA0035.3.Gata1	chr14	16373047	16373057	-	0.000	0.000	Merged-chr14-16372999-30
NR3088--MA0140.2.GATA1::TAL1	chr17	51904162	51904179	-	0.000	0.000	Merged-chr17-51904088-32
NR4666--MA0140.2.GATA1::TAL1	chr3	145663512	145663529	-	0.000	0.000	Merged-chr3-145663343-1
NR7085--MA0140.2.GATA1::TAL1	chrX	7423020	7423037	+	0.000	0.000	Merged-chrX-7422992-35
NR2368--MA0766.1.GATA5	chr14	78436730	78436737	+	0.000	0.000	Merged-chr14-78436741-6
NR499--MA0036.3.GATA2	chr1	172526890	172526900	+	0.000	0.000	Merged-chr1-172526755-50
NR484--MA1104.1.GATA6	chr1	170853677	170853689	+	0.000	0.000	Merged-chr1-170853758-47
NR1899--MA0036.3.GATA2	chr13	63261425	63261435	+	0.000	0.000	Merged-chr13-63261451-54
NR7033--MA0037.3.GATA3	chr9	114426451	114426458	-	0.000	0.000	Merged-chr9-114426433-16
NR7001--MA0036.3.GATA2	chr9	107676232	107676242	+	0.000	0.000	Merged-chr9-107676090-54
NR4638--MA0482.1.Gata4	chr3	138334346	138334356	+	0.000	0.000	Merged-chr3-138334424-50
NR2544--MA0482.1.Gata4	chr15	59010878	59010888	+	0.000	0.000	Merged-chr15-59010782-34
NR4399--MA0036.3.GATA2	chr3	84772178	84772188	-	0.000	0.000	Merged-chr3-84772067-31
NR4384--MA1104.1.GATA6	chr3	79248515	79248527	+	0.000	0.000	Merged-chr3-79248582-102
NR4926--MA1104.1.GATA6	chr4	123577772	123577784	+	0.000	0.000	Merged-chr4-123577716-54
NR2677--MA0035.3.Gata1	chr15	103339525	103339535	+	0.000	0.000	Merged-chr15-103339534-3
NR1180--MA0036.3.GATA2	chr11	70594811	70594821	+	0.000	0.000	Merged-chr11-70594778-39
NR6469--MA0766.1.GATA5	chr8	94802600	94802607	+	0.000	0.000	Merged-chr8-94802531-14
NR4779--MA0036.3.GATA2	chr4	33189442	33189452	+	0.000	0.000	Merged-chr4-33189254-36
NR5958--MA0035.3.Gata1	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR327--MA0035.3.Gata1	chr1	143319751	143319761	+	0.000	0.000	Merged-chr1-143319719-34
NR2832--MA0037.3.GATA3	chr16	66086702	66086709	-	0.000	0.000	Merged-chr16-66086640-17
NR6374--MA0482.1.Gata4	chr8	27192325	27192335	-	0.000	0.000	Merged-chr8-27192491-24
NR3593--MA0035.3.Gata1	chr19	40267568	40267578	+	0.000	0.000	Merged-chr19-40267576-38
NR6169--MA0482.1.Gata4	chr7	110204279	110204289	+	0.000	0.000	Merged-chr7-110204373-3
NR4489--MA0482.1.Gata4	chr3	109456496	109456506	-	0.000	0.000	Merged-chr3-109456576-4
NR4350--MA0037.3.GATA3	chr3	60788288	60788295	-	0.000	0.000	Merged-chr3-60788099-46
NR6778--MA0035.3.Gata1	chr9	69073401	69073411	+	0.000	0.000	Merged-chr9-69073494-25
NR2322--MA0037.3.GATA3	chr14	60072723	60072730	-	0.000	0.000	Merged-chr14-60072713-24
NR2318--MA0482.1.Gata4	chr14	59943445	59943455	+	0.000	0.000	Merged-chr14-59943344-19
NR4378--MA0036.3.GATA2	chr3	79128064	79128074	-	0.000	0.000	Merged-chr3-79127993-19
NR3996--MA0482.1.Gata4	chr2	106985121	106985131	+	0.000	0.000	Merged-chr2-106985167-21
NR1701--MA0036.3.GATA2	chr12	113414680	113414690	+	0.000	0.000	Merged-chr12-113414554-11
NR6438--MA0036.3.GATA2	chr8	81766179	81766189	-	0.000	0.000	Merged-chr8-81766244-47
NR839--MA0482.1.Gata4	chr10	82811968	82811978	+	0.000	0.000	Merged-chr10-82812084-42
NR3761--MA1104.1.GATA6	chr2	31081557	31081569	+	0.000	0.000	Merged-chr2-31081632-31
NR3192--MA0035.3.Gata1	chr17	83307182	83307192	-	0.000	0.000	Merged-chr17-83307130-30
NR967--MA0140.2.GATA1::TAL1	chr10	116397731	116397748	-	0.000	0.000	Merged-chr10-116397793-21
NR5313--MA0036.3.GATA2	chr5	124022516	124022526	+	0.000	0.000	Merged-chr5-124022476-27
NR1487--MA0766.1.GATA5	chr12	32183055	32183062	-	0.000	0.000	Merged-chr12-32183013-17
NR6532--MA1104.1.GATA6	chr8	114888903	114888915	+	0.000	0.000	Merged-chr8-114888790-56
NR5161--MA0766.1.GATA5	chr5	53566530	53566537	-	0.000	0.000	Merged-chr5-53566690-62
NR4349--MA0035.3.Gata1	chr3	59114099	59114109	+	0.000	0.000	Merged-chr3-59114221-20
NR5894--MA0482.1.Gata4	chr7	6127302	6127312	+	0.000	0.000	Merged-chr7-6127268-44
NR53--MA0035.3.Gata1	chr1	44101606	44101616	-	0.000	0.000	Merged-chr1-44101717-6
NR1867--MA0766.1.GATA5	chr13	45935913	45935920	-	0.000	0.000	Merged-chr13-45936077-39
NR1663--MA0482.1.Gata4	chr12	107362204	107362214	-	0.000	0.000	Merged-chr12-107362270-34
NR6047--MA0766.1.GATA5	chr7	78583904	78583911	+	0.000	0.000	Merged-chr7-78583930-15
NR6022--MA1104.1.GATA6	chr7	67500440	67500452	+	0.000	0.000	Merged-chr7-67500556-27
NR3333--MA0035.3.Gata1	chr18	56888876	56888886	+	0.000	0.000	Merged-chr18-56889017-47
NR2186--MA1104.1.GATA6	chr14	16373046	16373058	+	0.000	0.000	Merged-chr14-16372999-30
NR2549--MA0482.1.Gata4	chr15	60132889	60132899	-	0.000	0.000	Merged-chr15-60132913-50
NR5536--MA0035.3.Gata1	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR3928--MA0140.2.GATA1::TAL1	chr2	90583727	90583744	-	0.000	0.000	Merged-chr2-90583818-37
NR5911--MA0036.3.GATA2	chr7	16001894	16001904	-	0.000	0.000	Merged-chr7-16001989-41
NR5671--MA0140.2.GATA1::TAL1	chr6	119377795	119377812	-	0.000	0.000	Merged-chr6-119377867-30
NR184--MA1104.1.GATA6	chr1	94035511	94035523	-	0.000	0.000	Merged-chr1-94035484-87
NR455--MA1104.1.GATA6	chr1	165730169	165730181	+	0.000	0.000	Merged-chr1-165730262-25
NR5788--MA0035.3.Gata1	chr6	136743839	136743849	-	0.000	0.000	Merged-chr6-136743937-14
NR4067--MA0482.1.Gata4	chr2	132021375	132021385	+	0.000	0.000	Merged-chr2-132021248-83
NR1390--MA0036.3.GATA2	chr11	109822474	109822484	+	0.000	0.000	Merged-chr11-109822566-4
NR4128--MA0766.1.GATA5	chr2	144300385	144300392	+	0.000	0.000	Merged-chr2-144300316-30
NR6980--MA0766.1.GATA5	chr9	103624593	103624600	-	0.000	0.000	Merged-chr9-103624813-32
NR3551--MA0035.3.Gata1	chr19	20876096	20876106	-	0.000	0.000	Merged-chr19-20876096-16
NR3245--MA0036.3.GATA2	chr18	34783578	34783588	+	0.000	0.000	Merged-chr18-34783714-45
NR5483--MA0035.3.Gata1	chr6	35380105	35380115	+	0.000	0.000	Merged-chr6-35380025-41
NR3501--MA1104.1.GATA6	chr19	5094350	5094362	+	0.000	0.000	Merged-chr19-5094459-12
NR2991--MA0036.3.GATA2	chr17	18558831	18558841	-	0.000	0.000	Merged-chr17-18558777-104
NR835--MA0037.3.GATA3	chr10	82666662	82666669	-	0.000	0.000	Merged-chr10-82666640-30
NR5730--MA0482.1.Gata4	chr6	129997694	129997704	+	0.000	0.000	Merged-chr6-129997694-33
NR2327--MA1104.1.GATA6	chr14	60131690	60131702	-	0.000	0.000	Merged-chr14-60131750-51
NR3931--MA0035.3.Gata1	chr2	91876528	91876538	+	0.000	0.000	Merged-chr2-91876592-59
NR5066--MA0037.3.GATA3	chr4	156022069	156022076	-	0.000	0.000	Merged-chr4-156022073-120
NR2759--MA0140.2.GATA1::TAL1	chr16	32638588	32638605	-	0.000	0.000	Merged-chr16-32638711-24
NR3635--MA0766.1.GATA5	chr19	53185684	53185691	-	0.000	0.000	Merged-chr19-53185705-40
NR563--MA0140.2.GATA1::TAL1	chr1	184573494	184573511	-	0.000	0.000	Merged-chr1-184573445-38
NR5491--MA0036.3.GATA2	chr6	39341882	39341892	-	0.000	0.000	Merged-chr6-39341975-16
NR3038--MA0037.3.GATA3	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR1270--MA0766.1.GATA5	chr11	94265731	94265738	+	0.000	0.000	Merged-chr11-94265551-26
NR2784--MA0037.3.GATA3	chr16	49774803	49774810	-	0.000	0.000	Merged-chr16-49774880-113
NR1403--MA0482.1.Gata4	chr11	113574272	113574282	-	0.000	0.000	Merged-chr11-113574265-17
NR7104--MA0766.1.GATA5	chrX	42343745	42343752	-	0.000	0.000	Merged-chrX-42343636-58
NR4639--MA1104.1.GATA6	chr3	138334344	138334356	-	0.000	0.000	Merged-chr3-138334424-50
NR1793--MA0766.1.GATA5	chr13	20094995	20095002	-	0.000	0.000	Merged-chr13-20095026-36
NR2366--MA0482.1.Gata4	chr14	78436727	78436737	-	0.000	0.000	Merged-chr14-78436741-6
NR2545--MA1104.1.GATA6	chr15	59010876	59010888	-	0.000	0.000	Merged-chr15-59010782-34
NR3986--MA0036.3.GATA2	chr2	104763428	104763438	-	0.000	0.000	Merged-chr2-104763396-33
NR5624--MA0035.3.Gata1	chr6	108540522	108540532	-	0.000	0.000	Merged-chr6-108540679-20
NR2688--MA0037.3.GATA3	chr16	10814979	10814986	+	0.000	0.000	Merged-chr16-10815093-30
NR4179--MA0035.3.Gata1	chr2	156882817	156882827	+	0.000	0.000	Merged-chr2-156882642-42
NR1302--MA0766.1.GATA5	chr11	98487790	98487797	+	0.000	0.000	Merged-chr11-98487809-30
NR7073--MA0037.3.GATA3	chr9	122248087	122248094	+	0.000	0.000	Merged-chr9-122247991-34
NR6629--MA0482.1.Gata4	chr8	127589470	127589480	+	0.000	0.000	Merged-chr8-127589399-43
NR1140--MA0766.1.GATA5	chr11	53656982	53656989	-	0.000	0.000	Merged-chr11-53657053-47
NR1187--MA0766.1.GATA5	chr11	72550344	72550351	-	0.000	0.000	Merged-chr11-72550348-34
NR1730--MA0482.1.Gata4	chr12	118255859	118255869	-	0.000	0.000	Merged-chr12-118255780-45
NR6375--MA1104.1.GATA6	chr8	27192325	27192337	+	0.000	0.000	Merged-chr8-27192491-24
NR5480--MA0766.1.GATA5	chr6	33051811	33051818	+	0.000	0.000	Merged-chr6-33051908-11
NR381--MA0037.3.GATA3	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR6119--MA0482.1.Gata4	chr7	100449172	100449182	+	0.000	0.000	Merged-chr7-100449076-60
NR882--MA0766.1.GATA5	chr10	95894279	95894286	+	0.000	0.000	Merged-chr10-95894302-1
NR2369--MA0035.3.Gata1	chr14	79530327	79530337	-	0.000	0.000	Merged-chr14-79530350-57
NR1296--MA0766.1.GATA5	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR1286--MA0036.3.GATA2	chr11	96075701	96075711	+	0.000	0.000	Merged-chr11-96075825-57
NR24--MA0035.3.Gata1	chr1	36684298	36684308	-	0.000	0.000	Merged-chr1-36684318-20
NR285--MA0037.3.GATA3	chr1	131638416	131638423	+	0.000	0.000	Merged-chr1-131638408-68
NR2319--MA1104.1.GATA6	chr14	59943443	59943455	-	0.000	0.000	Merged-chr14-59943344-19
NR4277--MA0482.1.Gata4	chr3	9867514	9867524	-	0.000	0.000	Merged-chr3-9867662-24
NR3075--MA0036.3.GATA2	chr17	48332828	48332838	+	0.000	0.000	Merged-chr17-48332786-43
NR3423--MA0482.1.Gata4	chr18	79257454	79257464	-	0.000	0.000	Merged-chr18-79257508-110
NR3997--MA1104.1.GATA6	chr2	106985119	106985131	-	0.000	0.000	Merged-chr2-106985167-21
NR5135--MA0036.3.GATA2	chr5	36722517	36722527	-	0.000	0.000	Merged-chr5-36722614-37
NR5406--MA0036.3.GATA2	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR2106--MA0482.1.Gata4	chr13	107461434	107461444	+	0.000	0.000	Merged-chr13-107461269-28
NR500--MA0766.1.GATA5	chr1	172526891	172526898	-	0.000	0.000	Merged-chr1-172526755-50
NR885--MA0036.3.GATA2	chr10	96201432	96201442	-	0.000	0.000	Merged-chr10-96201472-66
NR3726--MA0036.3.GATA2	chr2	17644924	17644934	-	0.000	0.000	Merged-chr2-17644831-25
NR5668--MA0766.1.GATA5	chr6	117166985	117166992	+	0.000	0.000	Merged-chr6-117167105-10
NR3051--MA0766.1.GATA5	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR5940--MA0482.1.Gata4	chr7	27933591	27933601	-	0.000	0.000	Merged-chr7-27933719-74
NR3394--MA0035.3.Gata1	chr18	70643708	70643718	-	0.000	0.000	Merged-chr18-70643793-15
NR1233--MA0482.1.Gata4	chr11	85454135	85454145	-	0.000	0.000	Merged-chr11-85454065-23
NR5895--MA1104.1.GATA6	chr7	6127300	6127312	-	0.000	0.000	Merged-chr7-6127268-44
NR1664--MA1104.1.GATA6	chr12	107362204	107362216	+	0.000	0.000	Merged-chr12-107362270-34
NR2691--MA0036.3.GATA2	chr16	10814977	10814987	-	0.000	0.000	Merged-chr16-10815093-30
NR5353--MA0036.3.GATA2	chr5	137787616	137787626	-	0.000	0.000	Merged-chr5-137787536-7
NR3683--MA0766.1.GATA5	chr19	59926171	59926178	-	0.000	0.000	Merged-chr19-59926305-20
NR513--MA0766.1.GATA5	chr1	175631875	175631882	+	0.000	0.000	Merged-chr1-175631822-65
NR1865--MA0482.1.Gata4	chr13	45935913	45935923	+	0.000	0.000	Merged-chr13-45936077-39
NR3099--MA0140.2.GATA1::TAL1	chr17	57031707	57031724	-	0.000	0.000	Merged-chr17-57031784-94
NR738--MA0140.2.GATA1::TAL1	chr10	41978595	41978612	+	0.000	0.000	Merged-chr10-41978788-45
NR3402--MA0482.1.Gata4	chr18	73765132	73765142	+	0.000	0.000	Merged-chr18-73765273-28
NR3883--MA0035.3.Gata1	chr2	72282907	72282917	-	0.000	0.000	Merged-chr2-72282934-17
NR2109--MA0035.3.Gata1	chr13	107461433	107461443	+	0.000	0.000	Merged-chr13-107461269-28
NR3925--MA0482.1.Gata4	chr2	90583735	90583745	-	0.000	0.000	Merged-chr2-90583818-37
NR819--MA0037.3.GATA3	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR1416--MA0766.1.GATA5	chr11	115746912	115746919	-	0.000	0.000	Merged-chr11-115746671-90
NR4269--MA0482.1.Gata4	chr2	181319880	181319890	+	0.000	0.000	Merged-chr2-181319811-50
NR1488--MA0035.3.Gata1	chr12	32183054	32183064	+	0.000	0.000	Merged-chr12-32183013-17
NR7165--MA0766.1.GATA5	chrX	167131029	167131036	-	0.000	0.000	Merged-chrX-167131211-21
NR5731--MA1104.1.GATA6	chr6	129997692	129997704	-	0.000	0.000	Merged-chr6-129997694-33
NR4382--MA0037.3.GATA3	chr3	79248518	79248525	+	0.000	0.000	Merged-chr3-79248582-102
NR5162--MA0035.3.Gata1	chr5	53566529	53566539	+	0.000	0.000	Merged-chr5-53566690-62
NR4849--MA0140.2.GATA1::TAL1	chr4	89486077	89486094	-	0.000	0.000	Merged-chr4-89486149-23
NR3548--MA0035.3.Gata1	chr19	17264669	17264679	-	0.000	0.000	Merged-chr19-17264970-50
NR5159--MA0037.3.GATA3	chr5	53566530	53566537	-	0.000	0.000	Merged-chr5-53566690-62
NR1868--MA0035.3.Gata1	chr13	45935912	45935922	+	0.000	0.000	Merged-chr13-45936077-39
NR3391--MA0766.1.GATA5	chr18	70478126	70478133	-	0.000	0.000	Merged-chr18-70478078-27
NR1101--MA0036.3.GATA2	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR4510--MA0037.3.GATA3	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR734--MA0036.3.GATA2	chr10	40451941	40451951	+	0.000	0.000	Merged-chr10-40451996-39
NR2637--MA0140.2.GATA1::TAL1	chr15	93751199	93751216	-	0.000	0.000	Merged-chr15-93751087-35
NR1404--MA1104.1.GATA6	chr11	113574272	113574284	+	0.000	0.000	Merged-chr11-113574265-17
NR6048--MA0035.3.Gata1	chr7	78583902	78583912	-	0.000	0.000	Merged-chr7-78583930-15
NR1861--MA1104.1.GATA6	chr13	44089106	44089118	-	0.000	0.000	Merged-chr13-44088979-30
NR2367--MA1104.1.GATA6	chr14	78436727	78436739	+	0.000	0.000	Merged-chr14-78436741-6
NR1289--MA0037.3.GATA3	chr11	96441665	96441672	+	0.000	0.000	Merged-chr11-96441741-50
NR2069--MA0035.3.Gata1	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR5626--MA0766.1.GATA5	chr6	108606934	108606941	-	0.000	0.000	Merged-chr6-108607013-11
NR5616--MA0036.3.GATA2	chr6	108168406	108168416	-	0.000	0.000	Merged-chr6-108168461-115
NR4981--MA0140.2.GATA1::TAL1	chr4	141099154	141099171	+	0.000	0.000	Merged-chr4-141099118-11
NR3650--MA1104.1.GATA6	chr19	55688657	55688669	-	0.000	0.000	Merged-chr19-55688769-29
NR80--MA0036.3.GATA2	chr1	67061439	67061449	-	0.000	0.000	Merged-chr1-67061660-57
NR1210--MA0140.2.GATA1::TAL1	chr11	79132071	79132088	-	0.000	0.000	Merged-chr11-79132078-52
NR1918--MA0766.1.GATA5	chr13	67332557	67332564	+	0.000	0.000	Merged-chr13-67332541-54
NR6981--MA0035.3.Gata1	chr9	103624592	103624602	+	0.000	0.000	Merged-chr9-103624813-32
NR4701--MA0035.3.Gata1	chr3	154779187	154779197	-	0.000	0.000	Merged-chr3-154778992-62
NR1695--MA0482.1.Gata4	chr12	112873583	112873593	-	0.000	0.000	Merged-chr12-112873696-18
NR5977--MA0036.3.GATA2	chr7	45592269	45592279	+	0.000	0.000	Merged-chr7-45592111-34
NR5106--MA0036.3.GATA2	chr5	21369074	21369084	-	0.000	0.000	Merged-chr5-21368960-21
NR1460--MA1104.1.GATA6	chr12	14086784	14086796	-	0.000	0.000	Merged-chr12-14086767-28
NR1731--MA1104.1.GATA6	chr12	118255859	118255871	+	0.000	0.000	Merged-chr12-118255780-45
NR5358--MA0036.3.GATA2	chr5	138657963	138657973	+	0.000	0.000	Merged-chr5-138657986-28
NR5629--MA0036.3.GATA2	chr6	108607017	108607027	+	0.000	0.000	Merged-chr6-108607013-11
NR5164--MA0482.1.Gata4	chr5	53605613	53605623	-	0.000	0.000	Merged-chr5-53605625-25
NR1159--MA0037.3.GATA3	chr11	64037641	64037648	+	0.000	0.000	Merged-chr11-64037767-32
NR3636--MA0035.3.Gata1	chr19	53185683	53185693	+	0.000	0.000	Merged-chr19-53185705-40
NR1956--MA0035.3.Gata1	chr13	81794146	81794156	+	0.000	0.000	Merged-chr13-81793987-36
NR1185--MA0482.1.Gata4	chr11	72550344	72550354	+	0.000	0.000	Merged-chr11-72550348-34
NR3575--MA0140.2.GATA1::TAL1	chr19	32926371	32926388	-	0.000	0.000	Merged-chr19-32926300-25
NR1271--MA0035.3.Gata1	chr11	94265729	94265739	-	0.000	0.000	Merged-chr11-94265551-26
NR7105--MA0035.3.Gata1	chrX	42343744	42343754	+	0.000	0.000	Merged-chrX-42343636-58
NR4613--MA0036.3.GATA2	chr3	136725868	136725878	+	0.000	0.000	Merged-chr3-136725981-1
NR4278--MA1104.1.GATA6	chr3	9867514	9867526	+	0.000	0.000	Merged-chr3-9867662-24
NR3424--MA1104.1.GATA6	chr18	79257454	79257466	+	0.000	0.000	Merged-chr18-79257508-110
