#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR53244--MA0599.1.KLF5	chr6	135150456	135150465	-	0.000	0.000	Merged-chr6-135150450-14
NR32522--MA1107.1.KLF9	chr2	4864565	4864577	+	0.000	0.000	Merged-chr2-4864669-14
NR43982--MA0039.3.KLF4	chr4	133169706	133169716	-	0.000	0.000	Merged-chr4-133169752-57
NR46115--MA1107.1.KLF9	chr5	32089528	32089540	-	0.000	0.000	Merged-chr5-32089637-4
NR4638--MA1107.1.KLF9	chr10	17550159	17550171	-	0.000	0.000	Merged-chr10-17550297-37
NR38336--MA0741.1.KLF16	chr3	55439029	55439039	-	0.000	0.000	Merged-chr3-55438945-98
NR5715--MA0493.1.Klf1	chr10	71399679	71399689	+	0.000	0.000	Merged-chr10-71399794-69
NR54199--MA0741.1.KLF16	chr7	4996088	4996098	-	0.000	0.000	Merged-chr7-4996162-39
NR52914--MA1107.1.KLF9	chr6	127767588	127767600	+	0.000	0.000	Merged-chr6-127767567-1
NR26605--MA1107.1.KLF9	chr17	29193443	29193455	+	0.000	0.000	Merged-chr17-29193494-23
NR11292--MA0599.1.KLF5	chr11	99549733	99549742	-	0.000	0.000	Merged-chr11-99549700-12
NR6117--MA0741.1.KLF16	chr10	80330034	80330044	+	0.000	0.000	Merged-chr10-80329943-52
NR36385--MA0741.1.KLF16	chr2	156048158	156048168	+	0.000	0.000	Merged-chr2-156048181-10
NR4423--MA1107.1.KLF9	chr1	194626246	194626258	+	0.000	0.000	Merged-chr1-194626204-2
NR51870--MA0599.1.KLF5	chr6	89286969	89286978	-	0.000	0.000	Merged-chr6-89286978-37
NR51807--MA0493.1.Klf1	chr6	87672340	87672350	-	0.000	0.000	Merged-chr6-87672210-53
NR48743--MA0493.1.Klf1	chr5	125444711	125444721	+	0.000	0.000	Merged-chr5-125444595-53
NR64272--MA0742.1.Klf12	chr9	101251889	101251903	+	0.000	0.000	Merged-chr9-101251656-72
NR3665--MA0493.1.Klf1	chr1	180331519	180331529	+	0.000	0.000	Merged-chr1-180331700-3
NR50515--MA1107.1.KLF9	chr6	17901355	17901367	-	0.000	0.000	Merged-chr6-17901265-19
NR54438--MA0740.1.KLF14	chr7	16891758	16891771	+	0.000	0.000	Merged-chr7-16891959-60
NR23448--MA0493.1.Klf1	chr15	102510848	102510858	-	0.000	0.000	Merged-chr15-102510806-31
NR26449--MA0741.1.KLF16	chr17	27203252	27203262	-	0.000	0.000	Merged-chr17-27203411-4
NR33039--MA1107.1.KLF9	chr2	26910665	26910677	+	0.000	0.000	Merged-chr2-26910694-72
NR34976--MA0741.1.KLF16	chr2	114260756	114260766	-	0.000	0.000	Merged-chr2-114260586-35
NR41584--MA0493.1.Klf1	chr4	20033081	20033091	+	0.000	0.000	Merged-chr4-20033263-40
NR34673--MA0740.1.KLF14	chr2	93822587	93822600	+	0.000	0.000	Merged-chr2-93822522-65
NR11273--MA1107.1.KLF9	chr11	99132667	99132679	-	0.000	0.000	Merged-chr11-99132520-18
NR47369--MA0741.1.KLF16	chr5	99728258	99728268	+	0.000	0.000	Merged-chr5-99728250-10
NR29893--MA0493.1.Klf1	chr18	65512463	65512473	-	0.000	0.000	Merged-chr18-65512491-27
NR17316--MA0493.1.Klf1	chr13	99411959	99411969	+	0.000	0.000	Merged-chr13-99411845-11
NR60684--MA1107.1.KLF9	chr8	110939401	110939413	-	0.000	0.000	Merged-chr8-110939286-87
NR32877--MA0599.1.KLF5	chr2	24919647	24919656	-	0.000	0.000	Merged-chr2-24919565-66
NR25748--MA1107.1.KLF9	chr17	7169948	7169960	-	0.000	0.000	Merged-chr17-7169938-73
NR28458--MA1107.1.KLF9	chr17	83962385	83962397	-	0.000	0.000	Merged-chr17-83962244-10
NR61872--MA0741.1.KLF16	chr9	21167778	21167788	+	0.000	0.000	Merged-chr9-21167831-1
NR6276--MA1107.1.KLF9	chr10	80848715	80848727	+	0.000	0.000	Merged-chr10-80848752-35
NR36993--MA0039.3.KLF4	chr2	167485911	167485921	-	0.000	0.000	Merged-chr2-167485904-9
NR27128--MA0740.1.KLF14	chr17	36083545	36083558	+	0.000	0.000	Merged-chr17-36083529-56
NR61681--MA0599.1.KLF5	chr8	128654935	128654944	-	0.000	0.000	Merged-chr8-128654839-29
NR26069--MA0599.1.KLF5	chr17	19435239	19435248	+	0.000	0.000	Merged-chr17-19435269-18
NR66214--MA0741.1.KLF16	chrX	74305047	74305057	+	0.000	0.000	Merged-chrX-74305179-50
NR37628--MA0599.1.KLF5	chr2	180437436	180437445	-	0.000	0.000	Merged-chr2-180437608-75
NR14650--MA1107.1.KLF9	chr12	108275619	108275631	-	0.000	0.000	Merged-chr12-108275445-64
NR3351--MA1107.1.KLF9	chr1	172501169	172501181	-	0.000	0.000	Merged-chr1-172501169-211
NR6369--MA0741.1.KLF16	chr10	81357425	81357435	+	0.000	0.000	Merged-chr10-81357608-63
NR6943--MA1107.1.KLF9	chr10	98785669	98785681	+	0.000	0.000	Merged-chr10-98785565-23
NR61662--MA1107.1.KLF9	chr8	128421100	128421112	-	0.000	0.000	Merged-chr8-128420826-46
NR64033--MA0599.1.KLF5	chr9	92274696	92274705	-	0.000	0.000	Merged-chr9-92274591-56
NR22081--MA0599.1.KLF5	chr15	80930426	80930435	-	0.000	0.000	Merged-chr15-80930587-88
NR44835--MA0741.1.KLF16	chr4	145211059	145211069	+	0.000	0.000	Merged-chr4-145211090-87
NR42884--MA0741.1.KLF16	chr4	106679046	106679056	+	0.000	0.000	Merged-chr4-106678973-52
NR11757--MA0741.1.KLF16	chr11	106723150	106723160	-	0.000	0.000	Merged-chr11-106723126-20
NR39538--MA0740.1.KLF14	chr3	105704890	105704903	+	0.000	0.000	Merged-chr3-105704887-86
NR21830--MA0742.1.Klf12	chr15	77842394	77842408	+	0.000	0.000	Merged-chr15-77842225-62
NR55277--MA0741.1.KLF16	chr7	38085150	38085160	-	0.000	0.000	Merged-chr7-38085350-130
NR39165--MA0742.1.Klf12	chr3	96670273	96670287	-	0.000	0.000	Merged-chr3-96670226-48
NR47224--MA0599.1.KLF5	chr5	92245585	92245594	-	0.000	0.000	Merged-chr5-92245649-42
NR54629--MA0493.1.Klf1	chr7	19819226	19819236	-	0.000	0.000	Merged-chr7-19819165-4
NR55873--MA0657.1.KLF13	chr7	66292236	66292253	-	0.000	0.000	Merged-chr7-66292206-13
NR19621--MA0493.1.Klf1	chr14	72983655	72983665	-	0.000	0.000	Merged-chr14-72983519-34
NR41490--MA0493.1.Klf1	chr4	9669124	9669134	+	0.000	0.000	Merged-chr4-9669090-69
NR66991--MA0493.1.Klf1	chrX	166661470	166661480	-	0.000	0.000	Merged-chrX-166661565-108
NR3213--MA0493.1.Klf1	chr1	169531491	169531501	-	0.000	0.000	Merged-chr1-169531770-70
NR5871--MA1107.1.KLF9	chr10	77606568	77606580	+	0.000	0.000	Merged-chr10-77606503-166
NR8950--MA0740.1.KLF14	chr11	33147974	33147987	+	0.000	0.000	Merged-chr11-33147924-149
NR51624--MA0599.1.KLF5	chr6	83033473	83033482	-	0.000	0.000	Merged-chr6-83033579-6
NR34281--MA1107.1.KLF9	chr2	74681776	74681788	-	0.000	0.000	Merged-chr2-74681883-2
NR19880--MA1107.1.KLF9	chr14	84443462	84443474	-	0.000	0.000	Merged-chr14-84443299-57
NR32814--MA0742.1.Klf12	chr2	22744462	22744476	-	0.000	0.000	Merged-chr2-22744632-58
NR3835--MA0741.1.KLF16	chr1	183180652	183180662	-	0.000	0.000	Merged-chr1-183180587-56
NR31777--MA1107.1.KLF9	chr19	42129075	42129087	-	0.000	0.000	Merged-chr19-42129370-104
NR6129--MA0493.1.Klf1	chr10	80371802	80371812	-	0.000	0.000	Merged-chr10-80371641-4
NR33085--MA0740.1.KLF14	chr2	28445300	28445313	-	0.000	0.000	Merged-chr2-28445231-10
NR57044--MA0599.1.KLF5	chr7	114088139	114088148	+	0.000	0.000	Merged-chr7-114088152-53
NR13894--MA0741.1.KLF16	chr12	84851596	84851606	+	0.000	0.000	Merged-chr12-84851532-12
NR6049--MA0599.1.KLF5	chr10	80053602	80053611	-	0.000	0.000	Merged-chr10-80053843-82
NR66553--MA0599.1.KLF5	chrX	133689118	133689127	-	0.000	0.000	Merged-chrX-133688960-40
NR58666--MA0493.1.Klf1	chr8	15018751	15018761	+	0.000	0.000	Merged-chr8-15018606-116
NR62506--MA0741.1.KLF16	chr9	44708542	44708552	-	0.000	0.000	Merged-chr9-44708535-22
NR36733--MA0740.1.KLF14	chr2	164486622	164486635	+	0.000	0.000	Merged-chr2-164486529-34
NR26558--MA0741.1.KLF16	chr17	28516096	28516106	-	0.000	0.000	Merged-chr17-28516201-30
NR52028--MA0741.1.KLF16	chr6	97300923	97300933	-	0.000	0.000	Merged-chr6-97300820-20
NR7385--MA0599.1.KLF5	chr10	116656400	116656409	+	0.000	0.000	Merged-chr10-116656270-6
NR24313--MA0039.3.KLF4	chr16	34690562	34690572	-	0.000	0.000	Merged-chr16-34690700-62
NR22478--MA0039.3.KLF4	chr15	89128485	89128495	+	0.000	0.000	Merged-chr15-89128599-54
NR22488--MA0493.1.Klf1	chr15	89149573	89149583	+	0.000	0.000	Merged-chr15-89149704-89
NR57924--MA0740.1.KLF14	chr7	136894428	136894441	+	0.000	0.000	Merged-chr7-136894538-85
NR14404--MA1107.1.KLF9	chr12	104352080	104352092	-	0.000	0.000	Merged-chr12-104352181-11
NR57016--MA1107.1.KLF9	chr7	113706171	113706183	+	0.000	0.000	Merged-chr7-113706067-2
NR24998--MA0657.1.KLF13	chr16	87597698	87597715	-	0.000	0.000	Merged-chr16-87597793-27
NR33076--MA0599.1.KLF5	chr2	27442307	27442316	+	0.000	0.000	Merged-chr2-27442428-51
NR8092--MA0741.1.KLF16	chr10	127607316	127607326	-	0.000	0.000	Merged-chr10-127607308-16
NR2732--MA0742.1.Klf12	chr1	156474375	156474389	+	0.000	0.000	Merged-chr1-156474258-59
NR5733--MA0493.1.Klf1	chr10	74967330	74967340	+	0.000	0.000	Merged-chr10-74967177-57
NR13566--MA0599.1.KLF5	chr12	71577482	71577491	-	0.000	0.000	Merged-chr12-71577475-38
NR51149--MA0493.1.Klf1	chr6	51544498	51544508	+	0.000	0.000	Merged-chr6-51544589-23
NR22793--MA0742.1.Klf12	chr15	95838545	95838559	-	0.000	0.000	Merged-chr15-95838556-4
NR28575--MA0493.1.Klf1	chr17	85800163	85800173	-	0.000	0.000	Merged-chr17-85800006-20
NR7909--MA0599.1.KLF5	chr10	123075822	123075831	+	0.000	0.000	Merged-chr10-123075905-2
NR34339--MA0039.3.KLF4	chr2	76648052	76648062	+	0.000	0.000	Merged-chr2-76648077-91
NR33960--MA0741.1.KLF16	chr2	61402414	61402424	-	0.000	0.000	Merged-chr2-61402469-66
NR33213--MA0740.1.KLF14	chr2	30286408	30286421	-	0.000	0.000	Merged-chr2-30286345-59
NR60578--MA0599.1.KLF5	chr8	106292671	106292680	+	0.000	0.000	Merged-chr8-106292794-10
NR8500--MA0742.1.Klf12	chr11	5691166	5691180	+	0.000	0.000	Merged-chr11-5691114-14
NR23251--MA0493.1.Klf1	chr15	100984092	100984102	-	0.000	0.000	Merged-chr15-100983947-40
NR51530--MA0599.1.KLF5	chr6	72439618	72439627	+	0.000	0.000	Merged-chr6-72439486-142
NR44401--MA1107.1.KLF9	chr4	137714170	137714182	-	0.000	0.000	Merged-chr4-137714339-14
NR9975--MA0039.3.KLF4	chr11	70473450	70473460	-	0.000	0.000	Merged-chr11-70473545-6
NR33939--MA1107.1.KLF9	chr2	60880805	60880817	+	0.000	0.000	Merged-chr2-60880763-2
NR34054--MA0599.1.KLF5	chr2	68289276	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR43778--MA0599.1.KLF5	chr4	129741524	129741533	-	0.000	0.000	Merged-chr4-129741431-1
NR62758--MA0741.1.KLF16	chr9	54917264	54917274	+	0.000	0.000	Merged-chr9-54917219-48
NR612--MA0599.1.KLF5	chr1	52500595	52500604	-	0.000	0.000	Merged-chr1-52500431-96
NR9855--MA0741.1.KLF16	chr11	69266486	69266496	+	0.000	0.000	Merged-chr11-69266485-18
NR34195--MA0741.1.KLF16	chr2	73060127	73060137	+	0.000	0.000	Merged-chr2-73059981-18
NR64304--MA0742.1.Klf12	chr9	103092407	103092421	-	0.000	0.000	Merged-chr9-103092391-37
NR57337--MA0741.1.KLF16	chr7	122067185	122067195	+	0.000	0.000	Merged-chr7-122067186-72
NR6294--MA1107.1.KLF9	chr10	81037317	81037329	+	0.000	0.000	Merged-chr10-81037291-52
NR29521--MA0741.1.KLF16	chr18	50065181	50065191	-	0.000	0.000	Merged-chr18-50064967-11
NR35390--MA0599.1.KLF5	chr2	126707267	126707276	+	0.000	0.000	Merged-chr2-126707340-53
NR37128--MA0741.1.KLF16	chr2	169632461	169632471	+	0.000	0.000	Merged-chr2-169632504-26
NR42776--MA0039.3.KLF4	chr4	101235188	101235198	+	0.000	0.000	Merged-chr4-101235092-24
NR7497--MA0599.1.KLF5	chr10	117651142	117651151	-	0.000	0.000	Merged-chr10-117651194-26
NR2779--MA0742.1.Klf12	chr1	157458567	157458581	+	0.000	0.000	Merged-chr1-157458519-40
NR3673--MA0741.1.KLF16	chr1	180548102	180548112	-	0.000	0.000	Merged-chr1-180548194-33
NR17905--MA0741.1.KLF16	chr13	112551821	112551831	+	0.000	0.000	Merged-chr13-112551755-26
NR13687--MA0599.1.KLF5	chr12	76532993	76533002	+	0.000	0.000	Merged-chr12-76533132-4
NR15683--MA0741.1.KLF16	chr13	28762741	28762751	-	0.000	0.000	Merged-chr13-28762755-10
NR485--MA0039.3.KLF4	chr1	39918290	39918300	-	0.000	0.000	Merged-chr1-39918240-76
NR33194--MA0740.1.KLF14	chr2	30178514	30178527	-	0.000	0.000	Merged-chr2-30178500-45
NR3217--MA1107.1.KLF9	chr1	169969297	169969309	+	0.000	0.000	Merged-chr1-169969262-62
NR17429--MA0741.1.KLF16	chr13	101706576	101706586	+	0.000	0.000	Merged-chr13-101706581-30
NR61886--MA1107.1.KLF9	chr9	21196450	21196462	-	0.000	0.000	Merged-chr9-21196368-25
NR35577--MA1107.1.KLF9	chr2	131204717	131204729	+	0.000	0.000	Merged-chr2-131204704-19
NR25209--MA0740.1.KLF14	chr16	92301326	92301339	+	0.000	0.000	Merged-chr16-92301318-57
NR37618--MA1107.1.KLF9	chr2	180307989	180308001	+	0.000	0.000	Merged-chr2-180307978-23
NR31661--MA0741.1.KLF16	chr19	38746128	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR59745--MA0741.1.KLF16	chr8	71382077	71382087	-	0.000	0.000	Merged-chr8-71381982-56
NR32509--MA1107.1.KLF9	chr2	3664423	3664435	-	0.000	0.000	Merged-chr2-3664292-19
NR23405--MA0741.1.KLF16	chr15	102234201	102234211	+	0.000	0.000	Merged-chr15-102234091-17
NR53016--MA0599.1.KLF5	chr6	129049281	129049290	-	0.000	0.000	Merged-chr6-129049251-27
NR51722--MA0493.1.Klf1	chr6	85075160	85075170	+	0.000	0.000	Merged-chr6-85075148-16
NR44449--MA0740.1.KLF14	chr4	138262483	138262496	+	0.000	0.000	Merged-chr4-138262353-56
NR29773--MA0741.1.KLF16	chr18	61459486	61459496	+	0.000	0.000	Merged-chr18-61459524-23
NR62525--MA0599.1.KLF5	chr9	44873743	44873752	+	0.000	0.000	Merged-chr9-44873882-32
NR60459--MA0741.1.KLF16	chr8	104565159	104565169	-	0.000	0.000	Merged-chr8-104565019-56
NR13935--MA0742.1.Klf12	chr12	86800990	86801004	-	0.000	0.000	Merged-chr12-86801088-15
NR51981--MA1107.1.KLF9	chr6	91878066	91878078	-	0.000	0.000	Merged-chr6-91878167-58
NR24853--MA0742.1.Klf12	chr16	76200496	76200510	+	0.000	0.000	Merged-chr16-76200376-20
NR40279--MA1107.1.KLF9	chr3	131157636	131157648	-	0.000	0.000	Merged-chr3-131157614-46
NR39050--MA1107.1.KLF9	chr3	95135829	95135841	-	0.000	0.000	Merged-chr3-95135773-59
NR53834--MA0741.1.KLF16	chr6	145002398	145002408	-	0.000	0.000	Merged-chr6-145002461-23
NR66571--MA0599.1.KLF5	chrX	134276978	134276987	+	0.000	0.000	Merged-chrX-134276833-55
NR8711--MA0740.1.KLF14	chr11	20561463	20561476	-	0.000	0.000	Merged-chr11-20561447-13
NR38411--MA0741.1.KLF16	chr3	62338940	62338950	-	0.000	0.000	Merged-chr3-62339060-22
NR879--MA0740.1.KLF14	chr1	64737867	64737880	+	0.000	0.000	Merged-chr1-64737763-173
NR64276--MA0741.1.KLF16	chr9	101251870	101251880	+	0.000	0.000	Merged-chr9-101251656-72
NR20080--MA0742.1.Klf12	chr14	101879180	101879194	+	0.000	0.000	Merged-chr14-101879110-69
NR12042--MA0599.1.KLF5	chr11	114079606	114079615	-	0.000	0.000	Merged-chr11-114079654-1
NR46462--MA0741.1.KLF16	chr5	45669765	45669775	+	0.000	0.000	Merged-chr5-45669606-116
NR63166--MA1107.1.KLF9	chr9	64564727	64564739	+	0.000	0.000	Merged-chr9-64564548-10
NR40946--MA1107.1.KLF9	chr3	148488426	148488438	+	0.000	0.000	Merged-chr3-148488399-75
NR12381--MA1107.1.KLF9	chr11	117809642	117809654	-	0.000	0.000	Merged-chr11-117809789-20
NR28916--MA0599.1.KLF5	chr18	12643259	12643268	+	0.000	0.000	Merged-chr18-12643158-2
NR64378--MA0599.1.KLF5	chr9	104337793	104337802	-	0.000	0.000	Merged-chr9-104337728-48
NR55606--MA0039.3.KLF4	chr7	47104248	47104258	-	0.000	0.000	Merged-chr7-47104097-36
NR22281--MA0039.3.KLF4	chr15	83564471	83564481	-	0.000	0.000	Merged-chr15-83564488-10
NR49692--MA0740.1.KLF14	chr5	141241508	141241521	-	0.000	0.000	Merged-chr5-141241462-54
NR50507--MA0493.1.Klf1	chr6	17307666	17307676	-	0.000	0.000	Merged-chr6-17307561-30
NR23928--MA0741.1.KLF16	chr16	18629937	18629947	+	0.000	0.000	Merged-chr16-18629825-18
NR15297--MA1107.1.KLF9	chr12	119148007	119148019	-	0.000	0.000	Merged-chr12-119148040-28
NR28838--MA0740.1.KLF14	chr18	5819883	5819896	+	0.000	0.000	Merged-chr18-5820020-28
NR54189--MA0657.1.KLF13	chr7	4964458	4964475	+	0.000	0.000	Merged-chr7-4964465-28
NR10874--MA0599.1.KLF5	chr11	94211083	94211092	+	0.000	0.000	Merged-chr11-94211019-172
NR53002--MA0493.1.Klf1	chr6	128852990	128853000	+	0.000	0.000	Merged-chr6-128852954-26
NR38736--MA0599.1.KLF5	chr3	87385418	87385427	-	0.000	0.000	Merged-chr3-87385488-4
NR4773--MA0742.1.Klf12	chr10	21908880	21908894	-	0.000	0.000	Merged-chr10-21908729-44
NR47239--MA0741.1.KLF16	chr5	92967512	92967522	+	0.000	0.000	Merged-chr5-92967427-8
NR60013--MA0740.1.KLF14	chr8	83442676	83442689	-	0.000	0.000	Merged-chr8-83442554-54
NR33075--MA1107.1.KLF9	chr2	27438483	27438495	+	0.000	0.000	Merged-chr2-27438518-5
NR30908--MA0599.1.KLF5	chr19	6297862	6297871	-	0.000	0.000	Merged-chr19-6297756-37
NR12383--MA0740.1.KLF14	chr11	117810601	117810614	-	0.000	0.000	Merged-chr11-117810460-86
NR61471--MA0741.1.KLF16	chr8	125727533	125727543	-	0.000	0.000	Merged-chr8-125727602-12
NR55302--MA1107.1.KLF9	chr7	38236942	38236954	+	0.000	0.000	Merged-chr7-38237245-30
NR22927--MA0740.1.KLF14	chr15	98167840	98167853	+	0.000	0.000	Merged-chr15-98167848-50
NR13350--MA1107.1.KLF9	chr12	55389960	55389972	+	0.000	0.000	Merged-chr12-55389811-31
NR33403--MA0599.1.KLF5	chr2	32312426	32312435	+	0.000	0.000	Merged-chr2-32312482-34
NR43576--MA0740.1.KLF14	chr4	126046993	126047006	+	0.000	0.000	Merged-chr4-126047082-53
NR5519--MA0599.1.KLF5	chr10	62726133	62726142	-	0.000	0.000	Merged-chr10-62726030-37
NR54464--MA0599.1.KLF5	chr7	17056206	17056215	-	0.000	0.000	Merged-chr7-17056338-38
NR57174--MA0599.1.KLF5	chr7	118470639	118470648	-	0.000	0.000	Merged-chr7-118470727-6
NR25230--MA0599.1.KLF5	chr16	93153252	93153261	+	0.000	0.000	Merged-chr16-93153200-34
NR836--MA0599.1.KLF5	chr1	61016827	61016836	+	0.000	0.000	Merged-chr1-61016858-25
NR8568--MA1107.1.KLF9	chr11	6655177	6655189	-	0.000	0.000	Merged-chr11-6655201-10
NR36112--MA0741.1.KLF16	chr2	150910398	150910408	+	0.000	0.000	Merged-chr2-150910563-2
NR43303--MA0493.1.Klf1	chr4	119733651	119733661	-	0.000	0.000	Merged-chr4-119733692-69
NR41468--MA0493.1.Klf1	chr4	8755511	8755521	-	0.000	0.000	Merged-chr4-8755555-15
NR20669--MA0742.1.Klf12	chr15	6554960	6554974	-	0.000	0.000	Merged-chr15-6554904-39
NR44178--MA0493.1.Klf1	chr4	134879789	134879799	-	0.000	0.000	Merged-chr4-134879674-31
NR10389--MA0039.3.KLF4	chr11	79613923	79613933	+	0.000	0.000	Merged-chr11-79613917-10
NR43223--MA0599.1.KLF5	chr4	118060378	118060387	+	0.000	0.000	Merged-chr4-118060227-12
NR9469--MA0740.1.KLF14	chr11	58239298	58239311	+	0.000	0.000	Merged-chr11-58239488-46
NR57841--MA0599.1.KLF5	chr7	133776805	133776814	+	0.000	0.000	Merged-chr7-133776611-71
NR26371--MA0742.1.Klf12	chr17	26414767	26414781	+	0.000	0.000	Merged-chr17-26414868-28
NR34795--MA0740.1.KLF14	chr2	103657893	103657906	-	0.000	0.000	Merged-chr2-103657968-40
NR24453--MA0493.1.Klf1	chr16	44210824	44210834	+	0.000	0.000	Merged-chr16-44210859-20
NR602--MA1107.1.KLF9	chr1	46894825	46894837	+	0.000	0.000	Merged-chr1-46894648-40
NR13490--MA0599.1.KLF5	chr12	69724876	69724885	+	0.000	0.000	Merged-chr12-69724974-63
NR24859--MA0740.1.KLF14	chr16	76283301	76283314	+	0.000	0.000	Merged-chr16-76283420-1
NR52037--MA1107.1.KLF9	chr6	97447099	97447111	+	0.000	0.000	Merged-chr6-97447180-22
NR5863--MA0493.1.Klf1	chr10	77606499	77606509	+	0.000	0.000	Merged-chr10-77606503-166
NR7496--MA1107.1.KLF9	chr10	117651103	117651115	-	0.000	0.000	Merged-chr10-117651194-26
NR26753--MA1107.1.KLF9	chr17	31753548	31753560	+	0.000	0.000	Merged-chr17-31753653-23
NR11377--MA0493.1.Klf1	chr11	101199803	101199813	-	0.000	0.000	Merged-chr11-101199720-6
NR53911--MA0740.1.KLF14	chr6	145992967	145992980	+	0.000	0.000	Merged-chr6-145993129-56
NR8573--MA0493.1.Klf1	chr11	6658465	6658475	-	0.000	0.000	Merged-chr11-6658459-18
NR32527--MA1107.1.KLF9	chr2	4864575	4864587	+	0.000	0.000	Merged-chr2-4864669-14
NR3287--MA0740.1.KLF14	chr1	171643808	171643821	-	0.000	0.000	Merged-chr1-171643793-46
NR43096--MA0039.3.KLF4	chr4	115057271	115057281	-	0.000	0.000	Merged-chr4-115057224-34
NR50663--MA1107.1.KLF9	chr6	30175552	30175564	-	0.000	0.000	Merged-chr6-30175579-9
NR56129--MA0741.1.KLF16	chr7	80167001	80167011	+	0.000	0.000	Merged-chr7-80166871-28
NR42151--MA0599.1.KLF5	chr4	46650225	46650234	+	0.000	0.000	Merged-chr4-46650246-65
NR54440--MA0039.3.KLF4	chr7	16891760	16891770	+	0.000	0.000	Merged-chr7-16891959-60
NR66198--MA0039.3.KLF4	chrX	74244123	74244133	+	0.000	0.000	Merged-chrX-74244129-60
NR59506--MA0741.1.KLF16	chr8	68837952	68837962	-	0.000	0.000	Merged-chr8-68837841-13
NR57356--MA0039.3.KLF4	chr7	122668140	122668150	+	0.000	0.000	Merged-chr7-122668132-6
NR10319--MA0742.1.Klf12	chr11	78246244	78246258	-	0.000	0.000	Merged-chr11-78245964-87
NR13901--MA0742.1.Klf12	chr12	85339458	85339472	-	0.000	0.000	Merged-chr12-85339302-60
NR47348--MA0741.1.KLF16	chr5	99252868	99252878	+	0.000	0.000	Merged-chr5-99252869-81
NR5416--MA0599.1.KLF5	chr10	61233350	61233359	+	0.000	0.000	Merged-chr10-61233317-40
NR39146--MA0657.1.KLF13	chr3	96575084	96575101	+	0.000	0.000	Merged-chr3-96575084-6
NR65920--MA0599.1.KLF5	chrX	38635160	38635169	-	0.000	0.000	Merged-chrX-38635204-84
NR63601--MA0493.1.Klf1	chr9	77966057	77966067	+	0.000	0.000	Merged-chr9-77966049-24
NR50662--MA0741.1.KLF16	chr6	30175553	30175563	-	0.000	0.000	Merged-chr6-30175579-9
NR21952--MA0742.1.Klf12	chr15	79229182	79229196	-	0.000	0.000	Merged-chr15-79229284-51
NR64466--MA0039.3.KLF4	chr9	106430937	106430947	+	0.000	0.000	Merged-chr9-106430870-17
NR26893--MA0599.1.KLF5	chr17	33930869	33930878	+	0.000	0.000	Merged-chr17-33930835-34
NR3017--MA0599.1.KLF5	chr1	165174145	165174154	+	0.000	0.000	Merged-chr1-165174283-37
NR11474--MA0742.1.Klf12	chr11	102295409	102295423	-	0.000	0.000	Merged-chr11-102295518-39
NR55995--MA0657.1.KLF13	chr7	73771830	73771847	-	0.000	0.000	Merged-chr7-73771720-13
NR55600--MA0657.1.KLF13	chr7	47104244	47104261	-	0.000	0.000	Merged-chr7-47104097-36
NR40964--MA1107.1.KLF9	chr3	148799635	148799647	+	0.000	0.000	Merged-chr3-148799603-2
NR1723--MA0493.1.Klf1	chr1	120233860	120233870	-	0.000	0.000	Merged-chr1-120234014-4
NR12266--MA0599.1.KLF5	chr11	116624294	116624303	-	0.000	0.000	Merged-chr11-116624122-60
NR37418--MA0599.1.KLF5	chr2	173659729	173659738	-	0.000	0.000	Merged-chr2-173659827-104
NR14440--MA1107.1.KLF9	chr12	104998155	104998167	+	0.000	0.000	Merged-chr12-104998025-20
NR58344--MA0493.1.Klf1	chr7	143649733	143649743	-	0.000	0.000	Merged-chr7-143649559-54
NR49780--MA0599.1.KLF5	chr5	142440812	142440821	+	0.000	0.000	Merged-chr5-142441069-143
NR1982--MA1107.1.KLF9	chr1	131161255	131161267	-	0.000	0.000	Merged-chr1-131161352-21
NR23352--MA0741.1.KLF16	chr15	102106555	102106565	+	0.000	0.000	Merged-chr15-102106649-15
NR11283--MA0493.1.Klf1	chr11	99163371	99163381	-	0.000	0.000	Merged-chr11-99163230-42
NR7269--MA0599.1.KLF5	chr10	115235703	115235712	-	0.000	0.000	Merged-chr10-115235700-12
NR41266--MA1107.1.KLF9	chr3	154683885	154683897	-	0.000	0.000	Merged-chr3-154683777-15
NR62628--MA0741.1.KLF16	chr9	50438204	50438214	+	0.000	0.000	Merged-chr9-50438268-18
NR18692--MA1107.1.KLF9	chr14	31398285	31398297	-	0.000	0.000	Merged-chr14-31398460-1
NR41809--MA0599.1.KLF5	chr4	41295619	41295628	+	0.000	0.000	Merged-chr4-41295781-15
NR11465--MA0741.1.KLF16	chr11	102097170	102097180	+	0.000	0.000	Merged-chr11-102097167-18
NR52323--MA0740.1.KLF14	chr6	113661650	113661663	-	0.000	0.000	Merged-chr6-113661383-125
