#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR6207--MA0036.3.GATA2	chr6	29279097	29279107	-	0.000	0.000	Merged-chr6-29279043-26
NR3898--MA0035.3.Gata1	chr19	4119834	4119844	-	0.000	0.000	Merged-chr19-4119891-46
NR7633--MA0036.3.GATA2	chr9	61860471	61860481	-	0.000	0.000	Merged-chr9-61860455-30
NR4604--MA0482.1.Gata4	chr2	144198961	144198971	-	0.000	0.000	Merged-chr2-144198804-26
NR4493--MA1104.1.GATA6	chr2	125214596	125214608	-	0.000	0.000	Merged-chr2-125214795-24
NR5820--MA0766.1.GATA5	chr5	32488279	32488286	+	0.000	0.000	Merged-chr5-32488180-22
NR7691--MA0482.1.Gata4	chr9	80318150	80318160	+	0.000	0.000	Merged-chr9-80318250-48
NR1974--MA0036.3.GATA2	chr13	53374449	53374459	-	0.000	0.000	Merged-chr13-53374422-32
NR6122--MA0482.1.Gata4	chr5	143133104	143133114	+	0.000	0.000	Merged-chr5-143133108-49
NR3612--MA0035.3.Gata1	chr17	87514005	87514015	-	0.000	0.000	Merged-chr17-87513976-28
NR7808--MA0036.3.GATA2	chr9	100522271	100522281	-	0.000	0.000	Merged-chr9-100522209-27
NR5586--MA0036.3.GATA2	chr4	124769255	124769265	-	0.000	0.000	Merged-chr4-124769177-27
NR1387--MA0037.3.GATA3	chr11	108911013	108911020	-	0.000	0.000	Merged-chr11-108910906-74
NR3593--MA0035.3.Gata1	chr17	84241679	84241689	+	0.000	0.000	Merged-chr17-84241728-6
NR6916--MA0482.1.Gata4	chr7	84645155	84645165	-	0.000	0.000	Merged-chr7-84644943-16
NR6410--MA1104.1.GATA6	chr6	99801065	99801077	-	0.000	0.000	Merged-chr6-99800956-8
NR1464--MA0036.3.GATA2	chr12	16901174	16901184	+	0.000	0.000	Merged-chr12-16901091-18
NR4869--MA0482.1.Gata4	chr3	60565325	60565335	+	0.000	0.000	Merged-chr3-60565389-13
NR4378--MA0036.3.GATA2	chr2	92192027	92192037	-	0.000	0.000	Merged-chr2-92192158-30
NR909--MA1104.1.GATA6	chr10	95898579	95898591	+	0.000	0.000	Merged-chr10-95898728-13
NR7960--MA0036.3.GATA2	chrX	106171388	106171398	-	0.000	0.000	Merged-chrX-106171533-49
NR7494--MA0766.1.GATA5	chr9	15029165	15029172	+	0.000	0.000	Merged-chr9-15029277-27
NR7622--MA0766.1.GATA5	chr9	54614615	54614622	+	0.000	0.000	Merged-chr9-54614475-15
NR2335--MA1104.1.GATA6	chr14	30675115	30675127	+	0.000	0.000	Merged-chr14-30675172-26
NR6719--MA0766.1.GATA5	chr7	6127302	6127309	-	0.000	0.000	Merged-chr7-6127268-44
NR568--MA0482.1.Gata4	chr1	181842528	181842538	+	0.000	0.000	Merged-chr1-181842712-4
NR3394--MA0037.3.GATA3	chr17	13655026	13655033	+	0.000	0.000	Merged-chr17-13654932-70
NR2013--MA0482.1.Gata4	chr13	63885647	63885657	-	0.000	0.000	Merged-chr13-63885791-1
NR1435--MA0035.3.Gata1	chr12	3427691	3427701	+	0.000	0.000	Merged-chr12-3427631-4
NR3962--MA0482.1.Gata4	chr19	29641362	29641372	+	0.000	0.000	Merged-chr19-29641308-66
NR6148--MA0482.1.Gata4	chr5	147159593	147159603	-	0.000	0.000	Merged-chr5-147159547-44
NR4739--MA0482.1.Gata4	chr2	173018134	173018144	+	0.000	0.000	Merged-chr2-173018174-48
NR5703--MA0766.1.GATA5	chr4	148638466	148638473	+	0.000	0.000	Merged-chr4-148638535-16
NR4918--MA1104.1.GATA6	chr3	69177417	69177429	-	0.000	0.000	Merged-chr3-69177555-55
NR3569--MA0037.3.GATA3	chr17	80323832	80323839	-	0.000	0.000	Merged-chr17-80323753-51
NR999--MA0037.3.GATA3	chr10	120183062	120183069	-	0.000	0.000	Merged-chr10-120183053-23
NR3902--MA1104.1.GATA6	chr19	5802462	5802474	-	0.000	0.000	Merged-chr19-5802452-32
NR4342--MA1104.1.GATA6	chr2	84887894	84887906	-	0.000	0.000	Merged-chr2-84887926-27
NR5834--MA1104.1.GATA6	chr5	36140702	36140714	-	0.000	0.000	Merged-chr5-36140594-4,Merged-chr5-36140888-1
NR6637--MA0482.1.Gata4	chr6	140598741	140598751	+	0.000	0.000	Merged-chr6-140598794-45
NR2016--MA0035.3.Gata1	chr13	63885648	63885658	-	0.000	0.000	Merged-chr13-63885791-1
NR1390--MA0036.3.GATA2	chr11	108910989	108910999	+	0.000	0.000	Merged-chr11-108910906-74
NR6746--MA0482.1.Gata4	chr7	19332941	19332951	+	0.000	0.000	Merged-chr7-19332998-44
NR1143--MA0035.3.Gata1	chr11	36001078	36001088	+	0.000	0.000	Merged-chr11-36000971-2
NR6948--MA0140.2.GATA1::TAL1	chr7	92903842	92903859	-	0.000	0.000	Merged-chr7-92903803-41
NR1395--MA0035.3.Gata1	chr11	108911012	108911022	+	0.000	0.000	Merged-chr11-108910906-74
NR3516--MA0036.3.GATA2	chr17	63404211	63404221	-	0.000	0.000	Merged-chr17-63404255-16
NR5382--MA0036.3.GATA2	chr4	58236136	58236146	-	0.000	0.000	Merged-chr4-58236026-17
NR2029--MA0035.3.Gata1	chr13	66991737	66991747	-	0.000	0.000	Merged-chr13-66991703-16
NR2880--MA0037.3.GATA3	chr15	91616651	91616658	+	0.000	0.000	Merged-chr15-91616695-12
NR5406--MA0035.3.Gata1	chr4	62636267	62636277	+	0.000	0.000	Merged-chr4-62636315-14
NR1096--MA0140.2.GATA1::TAL1	chr11	11726097	11726114	-	0.000	0.000	Merged-chr11-11726036-106
NR5034--MA0036.3.GATA2	chr3	115704681	115704691	-	0.000	0.000	Merged-chr3-115704719-34
NR5305--MA0036.3.GATA2	chr4	11610147	11610157	-	0.000	0.000	Merged-chr4-11610147-18
NR1945--MA0036.3.GATA2	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR1479--MA0766.1.GATA5	chr12	28699759	28699766	-	0.000	0.000	Merged-chr12-28699931-23
NR325--MA1104.1.GATA6	chr1	125466893	125466905	+	0.000	0.000	Merged-chr1-125466833-56
NR4930--MA0140.2.GATA1::TAL1	chr3	79177880	79177897	-	0.000	0.000	Merged-chr3-79177806-73
NR577--MA1104.1.GATA6	chr1	184016502	184016514	-	0.000	0.000	Merged-chr1-184016575-13
NR5143--MA0036.3.GATA2	chr3	136611952	136611962	-	0.000	0.000	Merged-chr3-136611929-48
NR3473--MA0766.1.GATA5	chr17	44893787	44893794	+	0.000	0.000	Merged-chr17-44893726-24
NR45--MA0035.3.Gata1	chr1	36069477	36069487	-	0.000	0.000	Merged-chr1-36069573-10
NR580--MA0035.3.Gata1	chr1	184016503	184016513	+	0.000	0.000	Merged-chr1-184016575-13
NR2545--MA1104.1.GATA6	chr14	79557826	79557838	+	0.000	0.000	Merged-chr14-79557870-40
NR5743--MA0482.1.Gata4	chr5	8489971	8489981	+	0.000	0.000	Merged-chr5-8489877-17
NR1706--MA0036.3.GATA2	chr12	92976671	92976681	+	0.000	0.000	Merged-chr12-92976529-13
NR5624--MA0035.3.Gata1	chr4	134924547	134924557	+	0.000	0.000	Merged-chr4-134924520-27
NR1241--MA0482.1.Gata4	chr11	70240049	70240059	+	0.000	0.000	Merged-chr11-70239985-43
NR6064--MA0035.3.Gata1	chr5	114681320	114681330	-	0.000	0.000	Merged-chr5-114681129-21
NR159--MA0482.1.Gata4	chr1	84817774	84817784	-	0.000	0.000	Merged-chr1-84817778-11
NR7670--MA0766.1.GATA5	chr9	72465984	72465991	+	0.000	0.000	Merged-chr9-72465991-47
NR7465--MA0766.1.GATA5	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR735--MA0140.2.GATA1::TAL1	chr10	34297540	34297557	+	0.000	0.000	Merged-chr10-34297700-62
NR2008--MA0035.3.Gata1	chr13	63249804	63249814	+	0.000	0.000	Merged-chr13-63249838-84
NR7521--MA0140.2.GATA1::TAL1	chr9	32495834	32495851	-	0.000	0.000	Merged-chr9-32495799-63
NR6123--MA1104.1.GATA6	chr5	143133102	143133114	-	0.000	0.000	Merged-chr5-143133108-49
NR1847--MA1104.1.GATA6	chr12	118255859	118255871	+	0.000	0.000	Merged-chr12-118255780-45
NR4238--MA1104.1.GATA6	chr2	58481476	58481488	+	0.000	0.000	Merged-chr2-58481590-14
NR795--MA0037.3.GATA3	chr10	62327715	62327722	+	0.000	0.000	Merged-chr10-62327638-49
NR1392--MA0766.1.GATA5	chr11	108910990	108910997	-	0.000	0.000	Merged-chr11-108910906-74
NR1869--MA0140.2.GATA1::TAL1	chr13	4110538	4110555	+	0.000	0.000	Merged-chr13-4110676-26
NR1448--MA0036.3.GATA2	chr12	12172555	12172565	+	0.000	0.000	Merged-chr12-12172464-29
NR1433--MA1104.1.GATA6	chr12	3427690	3427702	-	0.000	0.000	Merged-chr12-3427631-4
NR3697--MA0140.2.GATA1::TAL1	chr18	46013357	46013374	-	0.000	0.000	Merged-chr18-46013388-48
NR630--MA0766.1.GATA5	chr10	4079706	4079713	+	0.000	0.000	Merged-chr10-4079812-35
NR2492--MA0037.3.GATA3	chr14	66241477	66241484	-	0.000	0.000	Merged-chr14-66241484-22
NR3609--MA0035.3.Gata1	chr17	87036795	87036805	-	0.000	0.000	Merged-chr17-87036710-20
NR2319--MA1104.1.GATA6	chr14	27562726	27562738	+	0.000	0.000	Merged-chr14-27562668-44
NR6232--MA0037.3.GATA3	chr6	41104187	41104194	+	0.000	0.000	Merged-chr6-41104184-15
NR3718--MA0035.3.Gata1	chr18	49982267	49982277	+	0.000	0.000	Merged-chr18-49982392-61
NR7291--MA1104.1.GATA6	chr8	81695135	81695147	-	0.000	0.000	Merged-chr8-81695130-10
NR5559--MA0766.1.GATA5	chr4	117478334	117478341	+	0.000	0.000	Merged-chr4-117478210-39
NR1210--MA0035.3.Gata1	chr11	64086046	64086056	+	0.000	0.000	Merged-chr11-64086070-15
NR2014--MA1104.1.GATA6	chr13	63885647	63885659	+	0.000	0.000	Merged-chr13-63885791-1
NR3547--MA0140.2.GATA1::TAL1	chr17	71491185	71491202	+	0.000	0.000	Merged-chr17-71491103-50
NR1647--MA0482.1.Gata4	chr12	85373992	85374002	+	0.000	0.000	Merged-chr12-85374108-4
NR1918--MA0482.1.Gata4	chr13	35129616	35129626	+	0.000	0.000	Merged-chr13-35129636-40
NR3988--MA0766.1.GATA5	chr19	34662097	34662104	-	0.000	0.000	Merged-chr19-34662258-37
NR700--MA0035.3.Gata1	chr10	21975619	21975629	+	0.000	0.000	Merged-chr10-21975536-24
NR6149--MA1104.1.GATA6	chr5	147159593	147159605	+	0.000	0.000	Merged-chr5-147159547-44
NR4422--MA0037.3.GATA3	chr2	106985121	106985128	-	0.000	0.000	Merged-chr2-106985167-21
NR7176--MA0036.3.GATA2	chr8	27137212	27137222	+	0.000	0.000	Merged-chr8-27137178-38
NR7728--MA0766.1.GATA5	chr9	86579815	86579822	-	0.000	0.000	Merged-chr9-86579809-9
NR1366--MA0035.3.Gata1	chr11	106439013	106439023	+	0.000	0.000	Merged-chr11-106438995-31
NR3421--MA0036.3.GATA2	chr17	27323302	27323312	+	0.000	0.000	Merged-chr17-27323176-36
NR2077--MA0035.3.Gata1	chr13	91882370	91882380	+	0.000	0.000	Merged-chr13-91882258-26
NR6830--MA0037.3.GATA3	chr7	45510504	45510511	-	0.000	0.000	Merged-chr7-45510367-63
NR4504--MA0140.2.GATA1::TAL1	chr2	128366007	128366024	-	0.000	0.000	Merged-chr2-128365920-27
NR4004--MA0482.1.Gata4	chr19	57477221	57477231	+	0.000	0.000	Merged-chr19-57477375-13
NR5701--MA0482.1.Gata4	chr4	148638463	148638473	-	0.000	0.000	Merged-chr4-148638535-16
NR3182--MA1104.1.GATA6	chr16	58670208	58670220	-	0.000	0.000	Merged-chr16-58670422-58
NR3099--MA0140.2.GATA1::TAL1	chr16	48745689	48745706	+	0.000	0.000	Merged-chr16-48745701-29
NR3054--MA0036.3.GATA2	chr16	44356422	44356432	+	0.000	0.000	Merged-chr16-44356525-24
NR3325--MA0036.3.GATA2	chr17	3209753	3209763	+	0.000	0.000	Merged-chr17-3209784-17
NR4849--MA0037.3.GATA3	chr3	52298748	52298755	-	0.000	0.000	Merged-chr3-52298855-38
NR6638--MA1104.1.GATA6	chr6	140598739	140598751	-	0.000	0.000	Merged-chr6-140598794-45
NR2851--MA0140.2.GATA1::TAL1	chr15	78835258	78835275	-	0.000	0.000	Merged-chr15-78835387-37
NR612--MA0036.3.GATA2	chr1	192693232	192693242	-	0.000	0.000	Merged-chr1-192693207-29
NR7495--MA0035.3.Gata1	chr9	15029163	15029173	-	0.000	0.000	Merged-chr9-15029277-27
NR7623--MA0035.3.Gata1	chr9	54614613	54614623	-	0.000	0.000	Merged-chr9-54614475-15
NR5738--MA0035.3.Gata1	chr4	154798017	154798027	-	0.000	0.000	Merged-chr4-154798011-18
NR7123--MA0482.1.Gata4	chr8	8685730	8685740	-	0.000	0.000	Merged-chr8-8685770-4
NR5908--MA0036.3.GATA2	chr5	71903683	71903693	+	0.000	0.000	Merged-chr5-71903621-28
NR6750--MA0035.3.Gata1	chr7	19332940	19332950	+	0.000	0.000	Merged-chr7-19332998-44
NR7375--MA0482.1.Gata4	chr8	111573602	111573612	+	0.000	0.000	Merged-chr8-111573415-1
NR5823--MA0482.1.Gata4	chr5	32950842	32950852	+	0.000	0.000	Merged-chr5-32950856-18
NR5704--MA0035.3.Gata1	chr4	148638464	148638474	-	0.000	0.000	Merged-chr4-148638535-16
NR1321--MA0482.1.Gata4	chr11	96993116	96993126	+	0.000	0.000	Merged-chr11-96993116-10
NR5998--MA0036.3.GATA2	chr5	97400176	97400186	+	0.000	0.000	Merged-chr5-97400055-3
NR5603--MA0036.3.GATA2	chr4	129276508	129276518	-	0.000	0.000	Merged-chr4-129276649-33
NR1777--MA0766.1.GATA5	chr12	112606011	112606018	-	0.000	0.000	Merged-chr12-112605824-36
NR6999--MA0140.2.GATA1::TAL1	chr7	113242009	113242026	+	0.000	0.000	Merged-chr7-113241990-10
NR1363--MA0766.1.GATA5	chr11	106438888	106438895	-	0.000	0.000	Merged-chr11-106438995-31
NR2959--MA0140.2.GATA1::TAL1	chr16	7419927	7419944	+	0.000	0.000	Merged-chr16-7419949-42
NR875--MA0037.3.GATA3	chr10	85411169	85411176	+	0.000	0.000	Merged-chr10-85411172-67
NR7516--MA0482.1.Gata4	chr9	32495842	32495852	-	0.000	0.000	Merged-chr9-32495799-63
NR2069--MA0035.3.Gata1	chr13	85505144	85505154	+	0.000	0.000	Merged-chr13-85505133-53
NR5894--MA0140.2.GATA1::TAL1	chr5	64472609	64472626	+	0.000	0.000	Merged-chr5-64472447-77
NR5345--MA0036.3.GATA2	chr4	41569652	41569662	+	0.000	0.000	Merged-chr4-41569502-63
NR4501--MA0766.1.GATA5	chr2	127923473	127923480	-	0.000	0.000	Merged-chr2-127923410-36
NR7558--MA0766.1.GATA5	chr9	41118252	41118259	+	0.000	0.000	Merged-chr9-41118206-38
NR1637--MA0036.3.GATA2	chr12	84773166	84773176	+	0.000	0.000	Merged-chr12-84773092-54
NR4610--MA0766.1.GATA5	chr2	144217581	144217588	+	0.000	0.000	Merged-chr2-144217495-19
NR3917--MA0482.1.Gata4	chr19	12805881	12805891	-	0.000	0.000	Merged-chr19-12806193-62
NR5783--MA0482.1.Gata4	chr5	24505729	24505739	+	0.000	0.000	Merged-chr5-24505685-17
NR3436--MA0766.1.GATA5	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR1475--MA0036.3.GATA2	chr12	28589597	28589607	+	0.000	0.000	Merged-chr12-28589573-34
NR1460--MA1104.1.GATA6	chr12	16258474	16258486	+	0.000	0.000	Merged-chr12-16258722-16
NR1347--MA0482.1.Gata4	chr11	100545861	100545871	+	0.000	0.000	Merged-chr11-100545700-39
NR4166--MA0140.2.GATA1::TAL1	chr2	43739405	43739422	+	0.000	0.000	Merged-chr2-43739518-2
NR3545--MA0766.1.GATA5	chr17	71491184	71491191	-	0.000	0.000	Merged-chr17-71491103-50
NR549--MA0140.2.GATA1::TAL1	chr1	177676552	177676569	-	0.000	0.000	Merged-chr1-177676690-44
NR5829--MA0140.2.GATA1::TAL1	chr5	33438302	33438319	+	0.000	0.000	Merged-chr5-33438418-12
NR7519--MA0035.3.Gata1	chr9	32495843	32495853	-	0.000	0.000	Merged-chr9-32495799-63
NR652--MA0035.3.Gata1	chr10	12806116	12806126	+	0.000	0.000	Merged-chr10-12806040-40
NR5477--MA0766.1.GATA5	chr4	86725372	86725379	-	0.000	0.000	Merged-chr4-86725378-12
NR4916--MA0037.3.GATA3	chr3	69177419	69177426	-	0.000	0.000	Merged-chr3-69177555-55
NR3474--MA0035.3.Gata1	chr17	44893785	44893795	-	0.000	0.000	Merged-chr17-44893726-24
NR4099--MA0482.1.Gata4	chr2	25111313	25111323	+	0.000	0.000	Merged-chr2-25111409-51
NR4875--MA0766.1.GATA5	chr3	60565494	60565501	+	0.000	0.000	Merged-chr3-60565389-13
NR2598--MA0140.2.GATA1::TAL1	chr14	103017227	103017244	-	0.000	0.000	Merged-chr14-103017290-44
NR3896--MA0036.3.GATA2	chr19	4119834	4119844	-	0.000	0.000	Merged-chr19-4119891-46
NR2704--MA0140.2.GATA1::TAL1	chr15	10716090	10716107	+	0.000	0.000	Merged-chr15-10716063-12
NR3900--MA0037.3.GATA3	chr19	5802464	5802471	-	0.000	0.000	Merged-chr19-5802452-32
NR7466--MA0035.3.Gata1	chr9	5311521	5311531	+	0.000	0.000	Merged-chr9-5311572-34
NR4340--MA0037.3.GATA3	chr2	84887896	84887903	-	0.000	0.000	Merged-chr2-84887926-27
NR7442--MA0482.1.Gata4	chr8	126210245	126210255	+	0.000	0.000	Merged-chr8-126210143-17
NR5736--MA1104.1.GATA6	chr4	154798016	154798028	+	0.000	0.000	Merged-chr4-154798011-18
NR1326--MA0482.1.Gata4	chr11	98660771	98660781	-	0.000	0.000	Merged-chr11-98660794-12
NR7668--MA1104.1.GATA6	chr9	72465981	72465993	+	0.000	0.000	Merged-chr9-72465991-47
NR5895--MA0035.3.Gata1	chr5	64919119	64919129	-	0.000	0.000	Merged-chr5-64918962-32
NR1578--MA0482.1.Gata4	chr12	70999793	70999803	-	0.000	0.000	Merged-chr12-70999631-61
NR631--MA0035.3.Gata1	chr10	4079704	4079714	-	0.000	0.000	Merged-chr10-4079812-35
NR1196--MA0036.3.GATA2	chr11	58948839	58948849	-	0.000	0.000	Merged-chr11-58948790-70
NR1738--MA0036.3.GATA2	chr12	104067615	104067625	+	0.000	0.000	Merged-chr12-104067684-35
NR5284--MA0036.3.GATA2	chr3	159509171	159509181	+	0.000	0.000	Merged-chr3-159509158-33
NR1324--MA0036.3.GATA2	chr11	98497544	98497554	+	0.000	0.000	Merged-chr11-98497586-22
NR5242--MA0035.3.Gata1	chr3	149474490	149474500	-	0.000	0.000	Merged-chr3-149474598-6
NR7758--MA0036.3.GATA2	chr9	95113474	95113484	+	0.000	0.000	Merged-chr9-95113538-34
NR2816--MA0036.3.GATA2	chr15	67410169	67410179	-	0.000	0.000	Merged-chr15-67410100-57
NR323--MA0037.3.GATA3	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR1576--MA0036.3.GATA2	chr12	70232401	70232411	+	0.000	0.000	Merged-chr12-70232391-28
NR3062--MA0482.1.Gata4	chr16	44965406	44965416	-	0.000	0.000	Merged-chr16-44965339-61
NR575--MA0037.3.GATA3	chr1	184016504	184016511	-	0.000	0.000	Merged-chr1-184016575-13
NR4169--MA0140.2.GATA1::TAL1	chr2	44528755	44528772	+	0.000	0.000	Merged-chr2-44528768-19
NR7852--MA1104.1.GATA6	chr9	105689626	105689638	-	0.000	0.000	Merged-chr9-105689631-24
NR2543--MA0037.3.GATA3	chr14	79557829	79557836	+	0.000	0.000	Merged-chr14-79557870-40
NR102--MA0140.2.GATA1::TAL1	chr1	69555812	69555829	+	0.000	0.000	Merged-chr1-69555862-39
NR7258--MA0766.1.GATA5	chr8	69168494	69168501	+	0.000	0.000	Merged-chr8-69168549-18
NR7325--MA0482.1.Gata4	chr8	91073944	91073954	-	0.000	0.000	Merged-chr8-91073966-44
NR2763--MA0036.3.GATA2	chr15	41429627	41429637	-	0.000	0.000	Merged-chr15-41429607-8
NR3280--MA0482.1.Gata4	chr16	92307631	92307641	-	0.000	0.000	Merged-chr16-92307633-7
NR2721--MA0035.3.Gata1	chr15	25673748	25673758	+	0.000	0.000	Merged-chr15-25673661-24
NR7729--MA0035.3.Gata1	chr9	86579814	86579824	+	0.000	0.000	Merged-chr9-86579809-9
NR4603--MA0037.3.GATA3	chr2	144198964	144198971	+	0.000	0.000	Merged-chr2-144198804-26
NR1000--MA0482.1.Gata4	chr10	120183062	120183072	+	0.000	0.000	Merged-chr10-120183053-23
NR2473--MA0140.2.GATA1::TAL1	chr14	61758887	61758904	-	0.000	0.000	Merged-chr14-61758817-7
NR7224--MA0766.1.GATA5	chr8	46859564	46859571	-	0.000	0.000	Merged-chr8-46859659-64
NR6121--MA0037.3.GATA3	chr5	143133104	143133111	-	0.000	0.000	Merged-chr5-143133108-49
NR1845--MA0037.3.GATA3	chr12	118255862	118255869	+	0.000	0.000	Merged-chr12-118255780-45
NR3065--MA0035.3.Gata1	chr16	44965407	44965417	-	0.000	0.000	Merged-chr16-44965339-61
NR742--MA0482.1.Gata4	chr10	39488317	39488327	-	0.000	0.000	Merged-chr10-39488240-32
NR3978--MA0482.1.Gata4	chr19	32998969	32998979	-	0.000	0.000	Merged-chr19-32999080-29
NR1361--MA0482.1.Gata4	chr11	106438888	106438898	+	0.000	0.000	Merged-chr11-106438995-31
NR1427--MA0482.1.Gata4	chr11	116077057	116077067	+	0.000	0.000	Merged-chr11-116076989-9
NR2853--MA0482.1.Gata4	chr15	79729230	79729240	+	0.000	0.000	Merged-chr15-79729133-34
NR3944--MA0140.2.GATA1::TAL1	chr19	25360755	25360772	-	0.000	0.000	Merged-chr19-25360847-26
NR3216--MA0482.1.Gata4	chr16	66086702	66086712	+	0.000	0.000	Merged-chr16-66086640-17
NR2962--MA0482.1.Gata4	chr16	8640131	8640141	-	0.000	0.000	Merged-chr16-8639905-53
NR729--MA0037.3.GATA3	chr10	34096576	34096583	+	0.000	0.000	Merged-chr10-34096665-20
NR3283--MA0035.3.Gata1	chr16	92307632	92307642	-	0.000	0.000	Merged-chr16-92307633-7
NR2323--MA0140.2.GATA1::TAL1	chr14	27562718	27562735	-	0.000	0.000	Merged-chr14-27562668-44
NR3918--MA1104.1.GATA6	chr19	12805881	12805893	+	0.000	0.000	Merged-chr19-12806193-62
NR6660--MA0035.3.Gata1	chr6	142567727	142567737	+	0.000	0.000	Merged-chr6-142567710-6
NR5386--MA0140.2.GATA1::TAL1	chr4	59278701	59278718	+	0.000	0.000	Merged-chr4-59278599-46
NR5784--MA1104.1.GATA6	chr5	24505727	24505739	-	0.000	0.000	Merged-chr5-24505685-17
NR7437--MA0035.3.Gata1	chr8	124658088	124658098	+	0.000	0.000	Merged-chr8-124658101-13
NR6635--MA0766.1.GATA5	chr6	140548054	140548061	-	0.000	0.000	Merged-chr6-140548189-34
NR1839--MA0036.3.GATA2	chr12	116932354	116932364	+	0.000	0.000	Merged-chr12-116932315-2
NR4955--MA0766.1.GATA5	chr3	84570697	84570704	-	0.000	0.000	Merged-chr3-84570776-21
NR365--MA0035.3.Gata1	chr1	133571485	133571495	-	0.000	0.000	Merged-chr1-133571423-3
NR1255--MA0035.3.Gata1	chr11	74371770	74371780	-	0.000	0.000	Merged-chr11-74371741-4
NR5385--MA0036.3.GATA2	chr4	59204658	59204668	+	0.000	0.000	Merged-chr4-59204829-36
NR567--MA0037.3.GATA3	chr1	180988015	180988022	-	0.000	0.000	Merged-chr1-180987901-35
NR1154--MA0036.3.GATA2	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR1967--MA0037.3.GATA3	chr13	52922198	52922205	+	0.000	0.000	Merged-chr13-52922066-27
NR4260--MA0036.3.GATA2	chr2	65552088	65552098	-	0.000	0.000	Merged-chr2-65551988-12
NR1778--MA0035.3.Gata1	chr12	112606010	112606020	+	0.000	0.000	Merged-chr12-112605824-36
NR5106--MA0140.2.GATA1::TAL1	chr3	129536343	129536360	-	0.000	0.000	Merged-chr3-129536427-52
NR131--MA0766.1.GATA5	chr1	79752490	79752497	+	0.000	0.000	Merged-chr1-79752241-78
NR6744--MA0766.1.GATA5	chr7	19093680	19093687	-	0.000	0.000	Merged-chr7-19093740-100
NR745--MA0035.3.Gata1	chr10	39488318	39488328	-	0.000	0.000	Merged-chr10-39488240-32
NR7046--MA0482.1.Gata4	chr7	125281540	125281550	-	0.000	0.000	Merged-chr7-125281590-1
NR6147--MA0037.3.GATA3	chr5	147159596	147159603	+	0.000	0.000	Merged-chr5-147159547-44
NR3020--MA0482.1.Gata4	chr16	27395273	27395283	+	0.000	0.000	Merged-chr16-27395267-15
NR6986--MA0036.3.GATA2	chr7	108943831	108943841	-	0.000	0.000	Merged-chr7-108943832-1
NR3957--MA0482.1.Gata4	chr19	29418706	29418716	+	0.000	0.000	Merged-chr19-29418635-70
NR4738--MA0037.3.GATA3	chr2	173018134	173018141	-	0.000	0.000	Merged-chr2-173018174-48
NR4706--MA0036.3.GATA2	chr2	163229299	163229309	-	0.000	0.000	Merged-chr2-163229277-53
NR4021--MA0036.3.GATA2	chr2	3764477	3764487	+	0.000	0.000	Merged-chr2-3764311-29
NR3180--MA0037.3.GATA3	chr16	58670210	58670217	-	0.000	0.000	Merged-chr16-58670422-58
NR4645--MA0140.2.GATA1::TAL1	chr2	150869656	150869673	+	0.000	0.000	Merged-chr2-150869596-45
NR5061--MA0482.1.Gata4	chr3	121689284	121689294	-	0.000	0.000	Merged-chr3-121689232-23
NR4502--MA0035.3.Gata1	chr2	127923472	127923482	+	0.000	0.000	Merged-chr2-127923410-36
NR7559--MA0035.3.Gata1	chr9	41118250	41118260	-	0.000	0.000	Merged-chr9-41118206-38
NR6151--MA0140.2.GATA1::TAL1	chr5	148373400	148373417	-	0.000	0.000	Merged-chr5-148373511-17
NR4411--MA0766.1.GATA5	chr2	102812794	102812801	+	0.000	0.000	Merged-chr2-102812992-26
NR7806--MA0482.1.Gata4	chr9	100522270	100522280	-	0.000	0.000	Merged-chr9-100522209-27
NR5584--MA0482.1.Gata4	chr4	124769254	124769264	-	0.000	0.000	Merged-chr4-124769177-27
NR6636--MA0037.3.GATA3	chr6	140598741	140598748	-	0.000	0.000	Merged-chr6-140598794-45
NR4611--MA0035.3.Gata1	chr2	144217579	144217589	-	0.000	0.000	Merged-chr2-144217495-19
NR2845--MA0482.1.Gata4	chr15	78514704	78514714	-	0.000	0.000	Merged-chr15-78514847-17
NR3285--MA0482.1.Gata4	chr16	92641310	92641320	-	0.000	0.000	Merged-chr16-92641253-41
NR1209--MA0766.1.GATA5	chr11	64086047	64086054	-	0.000	0.000	Merged-chr11-64086070-15
NR7987--MA0140.2.GATA1::TAL1	chrX	136993116	136993133	-	0.000	0.000	Merged-chrX-136993018-95
NR3437--MA0035.3.Gata1	chr17	32350600	32350610	+	0.000	0.000	Merged-chr17-32350599-47
