#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR20258--MA0493.1.Klf1	chr14	33099320	33099330	+	0.000	0.000	Merged-chr14-33099452-34
NR38344--MA1107.1.KLF9	chr2	120094307	120094319	-	0.000	0.000	Merged-chr2-120094273-12
NR11039--MA0740.1.KLF14	chr11	67025085	67025098	+	0.000	0.000	Merged-chr11-67025090-52
NR67700--MA0599.1.KLF5	chr9	101251791	101251800	+	0.000	0.000	Merged-chr9-101251656-72
NR68575--MA0599.1.KLF5	chrX	12088537	12088546	-	0.000	0.000	Merged-chrX-12088675-73
NR22352--MA1107.1.KLF9	chr14	119007573	119007585	+	0.000	0.000	Merged-chr14-119007466-85
NR24521--MA0742.1.Klf12	chr15	81522129	81522143	+	0.000	0.000	Merged-chr15-81522350-9
NR37016--MA0740.1.KLF14	chr2	65567733	65567746	-	0.000	0.000	Merged-chr2-65567676-20
NR14416--MA0740.1.KLF14	chr12	69461954	69461967	+	0.000	0.000	Merged-chr12-69461998-25
NR22943--MA0740.1.KLF14	chr15	25696039	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR66100--MA0741.1.KLF16	chr9	32728396	32728406	-	0.000	0.000	Merged-chr9-32728530-9
NR41986--MA0493.1.Klf1	chr3	65528335	65528345	+	0.000	0.000	Merged-chr3-65528577-171
NR45966--MA0657.1.KLF13	chr4	45018579	45018596	-	0.000	0.000	Merged-chr4-45018744-59
NR43592--MA0740.1.KLF14	chr3	126660886	126660899	+	0.000	0.000	Merged-chr3-126660767-126
NR14722--MA0599.1.KLF5	chr12	81595212	81595221	-	0.000	0.000	Merged-chr12-81595167-52
NR45441--MA0742.1.Klf12	chr4	26346666	26346680	-	0.000	0.000	Merged-chr4-26346644-81
NR57334--MA0599.1.KLF5	chr6	135167962	135167971	-	0.000	0.000	Merged-chr6-135168143-37
NR68556--MA1107.1.KLF9	chrX	11807626	11807638	-	0.000	0.000	Merged-chrX-11807540-17
NR37487--MA1107.1.KLF9	chr2	83929607	83929619	-	0.000	0.000	Merged-chr2-83929608-43
NR61099--MA0742.1.Klf12	chr7	114276174	114276188	-	0.000	0.000	Merged-chr7-114276213-86
NR68341--MA1107.1.KLF9	chr9	120691792	120691804	-	0.000	0.000	Merged-chr9-120691973-52
NR3015--MA0742.1.Klf12	chr1	136119098	136119112	-	0.000	0.000	Merged-chr1-136119041-6
NR61058--MA0599.1.KLF5	chr7	112225782	112225791	-	0.000	0.000	Merged-chr7-112225883-54
NR716--MA0742.1.Klf12	chr1	36691383	36691397	+	0.000	0.000	Merged-chr1-36691498-50
NR54576--MA0740.1.KLF14	chr6	28421776	28421789	-	0.000	0.000	Merged-chr6-28421757-53
NR54605--MA1107.1.KLF9	chr6	29473969	29473981	-	0.000	0.000	Merged-chr6-29474137-48
NR25282--MA0493.1.Klf1	chr15	99276217	99276227	-	0.000	0.000	Merged-chr15-99276334-34
NR52057--MA0741.1.KLF16	chr5	110101925	110101935	-	0.000	0.000	Merged-chr5-110101957-4
NR35416--MA0599.1.KLF5	chr2	13575063	13575072	+	0.000	0.000	Merged-chr2-13575035-10
NR2863--MA0740.1.KLF14	chr1	131827920	131827933	+	0.000	0.000	Merged-chr1-131828072-77
NR6105--MA1107.1.KLF9	chr10	37250058	37250070	+	0.000	0.000	Merged-chr10-37249909-39
NR55050--MA1107.1.KLF9	chr6	48395580	48395592	+	0.000	0.000	Merged-chr6-48395696-62
NR57306--MA1107.1.KLF9	chr6	134256559	134256571	+	0.000	0.000	Merged-chr6-134256563-23
NR15569--MA1107.1.KLF9	chr12	110771027	110771039	-	0.000	0.000	Merged-chr12-110770987-31
NR4607--MA0599.1.KLF5	chr1	180936895	180936904	-	0.000	0.000	Merged-chr1-180936862-28
NR18616--MA0599.1.KLF5	chr13	100744700	100744709	+	0.000	0.000	Merged-chr13-100744526-62
NR37268--MA0740.1.KLF14	chr2	74705502	74705515	+	0.000	0.000	Merged-chr2-74705450-39
NR35793--MA0740.1.KLF14	chr2	26237437	26237450	+	0.000	0.000	Merged-chr2-26237317-65
NR47974--MA1107.1.KLF9	chr4	127125988	127126000	-	0.000	0.000	Merged-chr4-127126078-44
NR50243--MA0742.1.Klf12	chr5	34949368	34949382	+	0.000	0.000	Merged-chr5-34949325-82
NR16566--MA0599.1.KLF5	chr13	30186465	30186474	-	0.000	0.000	Merged-chr13-30186492-12
NR30851--MA0740.1.KLF14	chr17	83350923	83350936	-	0.000	0.000	Merged-chr17-83351169-104
NR8187--MA0741.1.KLF16	chr10	95605042	95605052	+	0.000	0.000	Merged-chr10-95605167-17
NR30949--MA0741.1.KLF16	chr17	84187478	84187488	+	0.000	0.000	Merged-chr17-84187372-1
NR24839--MA0742.1.Klf12	chr15	88862062	88862076	+	0.000	0.000	Merged-chr15-88862154-76
NR59854--MA0599.1.KLF5	chr7	63939860	63939869	+	0.000	0.000	Merged-chr7-63939782-2
NR33347--MA1107.1.KLF9	chr18	77072743	77072755	+	0.000	0.000	Merged-chr18-77072792-44
NR69068--MA0039.3.KLF4	chrX	93631889	93631899	+	0.000	0.000	Merged-chrX-93632081-74
NR37134--MA0493.1.Klf1	chr2	70838775	70838785	+	0.000	0.000	Merged-chr2-70838733-21
NR42856--MA1107.1.KLF9	chr3	97658192	97658204	-	0.000	0.000	Merged-chr3-97658299-79
NR52560--MA0493.1.Klf1	chr5	120511175	120511185	-	0.000	0.000	Merged-chr5-120511260-45
NR56011--MA0742.1.Klf12	chr6	90604825	90604839	+	0.000	0.000	Merged-chr6-90604806-66
NR2323--MA1107.1.KLF9	chr1	106171567	106171579	+	0.000	0.000	Merged-chr1-106171565-10
NR44973--MA0741.1.KLF16	chr4	4793225	4793235	+	0.000	0.000	Merged-chr4-4792948-124
NR565--MA1107.1.KLF9	chr1	31616443	31616455	-	0.000	0.000	Merged-chr1-31616471-4
NR35895--MA0599.1.KLF5	chr2	28640949	28640958	+	0.000	0.000	Merged-chr2-28641113-91
NR10606--MA0742.1.Klf12	chr11	53519825	53519839	-	0.000	0.000	Merged-chr11-53519837-32
NR24493--MA0741.1.KLF16	chr15	81190778	81190788	+	0.000	0.000	Merged-chr15-81190836-57
NR11895--MA0741.1.KLF16	chr11	95261266	95261276	-	0.000	0.000	Merged-chr11-95261394-7
NR25502--MA0599.1.KLF5	chr15	103340142	103340151	-	0.000	0.000	Merged-chr15-103340196-50
NR26239--MA0741.1.KLF16	chr16	24393337	24393347	+	0.000	0.000	Merged-chr16-24393324-125
NR26377--MA0599.1.KLF5	chr16	30039358	30039367	-	0.000	0.000	Merged-chr16-30039385-30
NR57231--MA0599.1.KLF5	chr6	130627286	130627295	+	0.000	0.000	Merged-chr6-130627344-1
NR2818--MA0741.1.KLF16	chr1	130716033	130716043	-	0.000	0.000	Merged-chr1-130715928-54
NR61846--MA0599.1.KLF5	chr7	140857399	140857408	-	0.000	0.000	Merged-chr7-140857448-6
NR47603--MA0740.1.KLF14	chr4	116877375	116877388	-	0.000	0.000	Merged-chr4-116877441-82
NR68555--MA0741.1.KLF16	chrX	11807627	11807637	-	0.000	0.000	Merged-chrX-11807540-17
NR54717--MA1107.1.KLF9	chr6	34385220	34385232	-	0.000	0.000	Merged-chr6-34385060-9
NR13095--MA0599.1.KLF5	chr12	4038974	4038983	+	0.000	0.000	Merged-chr12-4038819-48
NR39845--MA0742.1.Klf12	chr2	165326495	165326509	+	0.000	0.000	Merged-chr2-165326643-68
NR32215--MA0741.1.KLF16	chr18	39801158	39801168	+	0.000	0.000	Merged-chr18-39801283-11
NR12426--MA0599.1.KLF5	chr11	106160070	106160079	-	0.000	0.000	Merged-chr11-106160193-191
NR52328--MA0599.1.KLF5	chr5	114461497	114461506	-	0.000	0.000	Merged-chr5-114461497-19
NR61631--MA0599.1.KLF5	chr7	132576464	132576473	+	0.000	0.000	Merged-chr7-132576269-107
NR35322--MA0599.1.KLF5	chr2	11229338	11229347	+	0.000	0.000	Merged-chr2-11229306-10
NR58348--MA0741.1.KLF16	chr7	16950239	16950249	-	0.000	0.000	Merged-chr7-16950305-32
NR53135--MA0741.1.KLF16	chr5	134437538	134437548	+	0.000	0.000	Merged-chr5-134437601-35
NR66572--MA0740.1.KLF14	chr9	55938117	55938130	-	0.000	0.000	Merged-chr9-55938219-68
NR43972--MA0740.1.KLF14	chr3	137623757	137623770	-	0.000	0.000	Merged-chr3-137623854-47
NR53406--MA0741.1.KLF16	chr5	137533589	137533599	+	0.000	0.000	Merged-chr5-137533458-74
NR385--MA0740.1.KLF14	chr1	20912780	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR50954--MA0599.1.KLF5	chr5	65436007	65436016	-	0.000	0.000	Merged-chr5-65436020-62
NR62291--MA0599.1.KLF5	chr8	13200683	13200692	-	0.000	0.000	Merged-chr8-13200567-28
NR10770--MA0741.1.KLF16	chr11	57962554	57962564	-	0.000	0.000	Merged-chr11-57962717-47
NR67257--MA0599.1.KLF5	chr9	83925120	83925129	+	0.000	0.000	Merged-chr9-83925198-57
NR21034--MA1107.1.KLF9	chr14	59397080	59397092	-	0.000	0.000	Merged-chr14-59397210-50
NR413--MA0657.1.KLF13	chr1	21079391	21079408	+	0.000	0.000	Merged-chr1-21079276-92
NR62003--MA0039.3.KLF4	chr7	143667074	143667084	+	0.000	0.000	Merged-chr7-143666979-29
NR28761--MA0039.3.KLF4	chr17	21679883	21679893	-	0.000	0.000	Merged-chr17-21679790-78
NR49921--MA1107.1.KLF9	chr5	24423571	24423583	+	0.000	0.000	Merged-chr5-24423684-50
NR54117--MA0741.1.KLF16	chr6	6955995	6956005	+	0.000	0.000	Merged-chr6-6956020-66
NR69029--MA0740.1.KLF14	chrX	75084985	75084998	+	0.000	0.000	Merged-chrX-75084750-60
NR7553--MA1107.1.KLF9	chr10	80539314	80539326	-	0.000	0.000	Merged-chr10-80539129-37
NR38219--MA1107.1.KLF9	chr2	118491071	118491083	+	0.000	0.000	Merged-chr2-118491236-48
NR212--MA0493.1.Klf1	chr1	12875635	12875645	-	0.000	0.000	Merged-chr1-12875704-39
NR42423--MA0599.1.KLF5	chr3	87947493	87947502	+	0.000	0.000	Merged-chr3-87947580-8
NR7790--MA0741.1.KLF16	chr10	83360082	83360092	+	0.000	0.000	Merged-chr10-83360220-61
NR31540--MA0599.1.KLF5	chr18	13970607	13970616	-	0.000	0.000	Merged-chr18-13970572-11
NR12985--MA0493.1.Klf1	chr11	119238575	119238585	+	0.000	0.000	Merged-chr11-119238341-66
NR12770--MA0493.1.Klf1	chr11	116354877	116354887	+	0.000	0.000	Merged-chr11-116354750-2
NR52557--MA0657.1.KLF13	chr5	120511169	120511186	-	0.000	0.000	Merged-chr5-120511260-45
NR39555--MA1107.1.KLF9	chr2	157119287	157119299	-	0.000	0.000	Merged-chr2-157119108-55
NR17736--MA0493.1.Klf1	chr13	74861545	74861555	+	0.000	0.000	Merged-chr13-74861692-20
NR9147--MA0493.1.Klf1	chr10	121796196	121796206	+	0.000	0.000	Merged-chr10-121796258-28
NR1328--MA0493.1.Klf1	chr1	65186644	65186654	-	0.000	0.000	Merged-chr1-65186701-72
NR66185--MA0599.1.KLF5	chr9	37489063	37489072	+	0.000	0.000	Merged-chr9-37489277-147
NR68207--MA0741.1.KLF16	chr9	117653939	117653949	+	0.000	0.000	Merged-chr9-117653773-19
NR35719--MA0039.3.KLF4	chr2	23572002	23572012	+	0.000	0.000	Merged-chr2-23571893-78
NR33080--MA0740.1.KLF14	chr18	69344462	69344475	+	0.000	0.000	Merged-chr18-69344405-52
NR48566--MA0740.1.KLF14	chr4	139192757	139192770	+	0.000	0.000	Merged-chr4-139192859-89
NR66527--MA0741.1.KLF16	chr9	53384405	53384415	-	0.000	0.000	Merged-chr9-53384323-51
NR23215--MA0599.1.KLF5	chr15	36283235	36283244	+	0.000	0.000	Merged-chr15-36282913-112
NR34437--MA1107.1.KLF9	chr19	36409554	36409566	-	0.000	0.000	Merged-chr19-36409790-61
NR63456--MA1107.1.KLF9	chr8	64947109	64947121	+	0.000	0.000	Merged-chr8-64947122-116
NR23891--MA0741.1.KLF16	chr15	64113270	64113280	+	0.000	0.000	Merged-chr15-64113403-29
NR56222--MA0740.1.KLF14	chr6	98113895	98113908	+	0.000	0.000	Merged-chr6-98113834-14
NR56575--MA0493.1.Klf1	chr6	112089828	112089838	+	0.000	0.000	Merged-chr6-112089999-2
NR66166--MA1107.1.KLF9	chr9	37208162	37208174	+	0.000	0.000	Merged-chr9-37208217-52
NR4270--MA0741.1.KLF16	chr1	172549532	172549542	-	0.000	0.000	Merged-chr1-172549592-17
NR33417--MA0740.1.KLF14	chr18	80200697	80200710	-	0.000	0.000	Merged-chr18-80200692-56
NR54614--MA1107.1.KLF9	chr6	29474062	29474074	+	0.000	0.000	Merged-chr6-29474137-48
NR23957--MA0741.1.KLF16	chr15	68363354	68363364	-	0.000	0.000	Merged-chr15-68363062-130
NR57680--MA0741.1.KLF16	chr6	142345908	142345918	+	0.000	0.000	Merged-chr6-142345915-71
NR25281--MA0039.3.KLF4	chr15	99276215	99276225	-	0.000	0.000	Merged-chr15-99276334-34
NR29517--MA0599.1.KLF5	chr17	36944199	36944208	+	0.000	0.000	Merged-chr17-36944246-16
NR58875--MA1107.1.KLF9	chr7	28452044	28452056	-	0.000	0.000	Merged-chr7-28452002-19
NR54608--MA0740.1.KLF14	chr6	29474062	29474075	+	0.000	0.000	Merged-chr6-29474137-48
NR28765--MA0742.1.Klf12	chr17	21733985	21733999	-	0.000	0.000	Merged-chr17-21733799-41
NR55950--MA1107.1.KLF9	chr6	88924919	88924931	+	0.000	0.000	Merged-chr6-88924833-5
NR11972--MA0740.1.KLF14	chr11	96789532	96789545	-	0.000	0.000	Merged-chr11-96789293-51
NR50165--MA1107.1.KLF9	chr5	33143057	33143069	-	0.000	0.000	Merged-chr5-33143118-19
NR47268--MA0741.1.KLF16	chr4	101419608	101419618	-	0.000	0.000	Merged-chr4-101419713-70
NR11475--MA0599.1.KLF5	chr11	78189434	78189443	-	0.000	0.000	Merged-chr11-78189285-25
NR33026--MA0599.1.KLF5	chr18	67986116	67986125	+	0.000	0.000	Merged-chr18-67985977-11
NR49956--MA0742.1.Klf12	chr5	24685635	24685649	+	0.000	0.000	Merged-chr5-24685796-115
NR10806--MA0599.1.KLF5	chr11	59662470	59662479	+	0.000	0.000	Merged-chr11-59662530-59
NR50708--MA0599.1.KLF5	chr5	53213640	53213649	+	0.000	0.000	Merged-chr5-53213539-17
NR39686--MA0599.1.KLF5	chr2	160731694	160731703	+	0.000	0.000	Merged-chr2-160731444-61
NR33365--MA1107.1.KLF9	chr18	77743802	77743814	-	0.000	0.000	Merged-chr18-77743762-23
NR53418--MA0599.1.KLF5	chr5	137721048	137721057	+	0.000	0.000	Merged-chr5-137721139-55
NR37132--MA0742.1.Klf12	chr2	70838775	70838789	+	0.000	0.000	Merged-chr2-70838733-21
NR68427--MA0493.1.Klf1	chr9	123478654	123478664	+	0.000	0.000	Merged-chr9-123478812-84
NR58425--MA0740.1.KLF14	chr7	19272309	19272322	-	0.000	0.000	Merged-chr7-19272512-2
NR45183--MA0742.1.Klf12	chr4	11076228	11076242	+	0.000	0.000	Merged-chr4-11076222-62
NR33007--MA1107.1.KLF9	chr18	67768650	67768662	-	0.000	0.000	Merged-chr18-67768535-29
NR18606--MA1107.1.KLF9	chr13	100108003	100108015	-	0.000	0.000	Merged-chr13-100108112-61
NR28310--MA0493.1.Klf1	chr17	6961316	6961326	-	0.000	0.000	Merged-chr17-6961334-74
NR54754--MA0599.1.KLF5	chr6	35252649	35252658	-	0.000	0.000	Merged-chr6-35252866-79
NR28445--MA0599.1.KLF5	chr17	10840204	10840213	+	0.000	0.000	Merged-chr17-10840429-74
NR62026--MA1107.1.KLF9	chr7	144553975	144553987	-	0.000	0.000	Merged-chr7-144553854-62
NR33750--MA0741.1.KLF16	chr19	3575751	3575761	+	0.000	0.000	Merged-chr19-3575906-73
NR11241--MA1107.1.KLF9	chr11	73019688	73019700	-	0.000	0.000	Merged-chr11-73019652-4
NR68686--MA1107.1.KLF9	chrX	20775821	20775833	+	0.000	0.000	Merged-chrX-20775787-26
NR6744--MA0741.1.KLF16	chr10	60346799	60346809	+	0.000	0.000	Merged-chr10-60346910-89
NR60652--MA1107.1.KLF9	chr7	97878024	97878036	-	0.000	0.000	Merged-chr7-97878127-12
NR8643--MA1107.1.KLF9	chr10	110952120	110952132	+	0.000	0.000	Merged-chr10-110952029-21
NR35410--MA0039.3.KLF4	chr2	13575018	13575028	-	0.000	0.000	Merged-chr2-13575035-10
NR4588--MA0741.1.KLF16	chr1	180548102	180548112	-	0.000	0.000	Merged-chr1-180548194-33
NR62548--MA0741.1.KLF16	chr8	23208427	23208437	+	0.000	0.000	Merged-chr8-23208260-108
NR15369--MA0599.1.KLF5	chr12	103532350	103532359	-	0.000	0.000	Merged-chr12-103532380-77
NR52346--MA0599.1.KLF5	chr5	114639603	114639612	-	0.000	0.000	Merged-chr5-114639574-38
NR68113--MA1107.1.KLF9	chr9	114613220	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR32781--MA0741.1.KLF16	chr18	61726369	61726379	+	0.000	0.000	Merged-chr18-61726319-69
NR24878--MA0599.1.KLF5	chr15	89149708	89149717	-	0.000	0.000	Merged-chr15-89149704-89
NR30580--MA0599.1.KLF5	chr17	73822306	73822315	-	0.000	0.000	Merged-chr17-73822361-73
NR67356--MA0742.1.Klf12	chr9	88327586	88327600	+	0.000	0.000	Merged-chr9-88327634-62
NR16193--MA0742.1.Klf12	chr13	12565828	12565842	-	0.000	0.000	Merged-chr13-12565989-76
NR58728--MA0493.1.Klf1	chr7	25576829	25576839	-	0.000	0.000	Merged-chr7-25576733-65
NR3525--MA1107.1.KLF9	chr1	153424998	153425010	-	0.000	0.000	Merged-chr1-153424987-71
NR50710--MA0741.1.KLF16	chr5	53213640	53213650	+	0.000	0.000	Merged-chr5-53213539-17
NR45445--MA0741.1.KLF16	chr4	26346903	26346913	-	0.000	0.000	Merged-chr4-26346644-81
NR19104--MA0741.1.KLF16	chr13	112801419	112801429	-	0.000	0.000	Merged-chr13-112801565-4
NR40480--MA0493.1.Klf1	chr2	180024848	180024858	+	0.000	0.000	Merged-chr2-180024959-69
NR7447--MA0599.1.KLF5	chr10	79919623	79919632	-	0.000	0.000	Merged-chr10-79919625-6
NR47765--MA0599.1.KLF5	chr4	120731119	120731128	-	0.000	0.000	Merged-chr4-120731377-66
NR66961--MA0657.1.KLF13	chr9	70584849	70584866	+	0.000	0.000	Merged-chr9-70584670-22
NR34769--MA0493.1.Klf1	chr19	47464463	47464473	-	0.000	0.000	Merged-chr19-47464349-56
NR64685--MA0741.1.KLF16	chr8	105966145	105966155	+	0.000	0.000	Merged-chr8-105965936-106
NR12606--MA0740.1.KLF14	chr11	113787644	113787657	+	0.000	0.000	Merged-chr11-113787671-26
NR30762--MA0742.1.Klf12	chr17	80441894	80441908	-	0.000	0.000	Merged-chr17-80441791-30
NR47746--MA1107.1.KLF9	chr4	120288020	120288032	+	0.000	0.000	Merged-chr4-120287807-68
NR150--MA0599.1.KLF5	chr1	9700458	9700467	-	0.000	0.000	Merged-chr1-9700584-90
NR31078--MA1107.1.KLF9	chr17	88316367	88316379	-	0.000	0.000	Merged-chr17-88316434-22
NR16677--MA1107.1.KLF9	chr13	34994155	34994167	-	0.000	0.000	Merged-chr13-34994132-82
NR54866--MA0599.1.KLF5	chr6	41662623	41662632	+	0.000	0.000	Merged-chr6-41662525-9
NR26901--MA0740.1.KLF14	chr16	55895431	55895444	-	0.000	0.000	Merged-chr16-55895336-85
NR32075--MA0599.1.KLF5	chr18	35830179	35830188	+	0.000	0.000	Merged-chr18-35830192-19
NR2765--MA0741.1.KLF16	chr1	128592387	128592397	-	0.000	0.000	Merged-chr1-128592203-155
NR7551--MA0741.1.KLF16	chr10	80539296	80539306	-	0.000	0.000	Merged-chr10-80539129-37
NR39689--MA0740.1.KLF14	chr2	160873051	160873064	+	0.000	0.000	Merged-chr2-160872923-80
NR63135--MA0599.1.KLF5	chr8	46859673	46859682	-	0.000	0.000	Merged-chr8-46859659-64
NR23572--MA1107.1.KLF9	chr15	44364218	44364230	-	0.000	0.000	Merged-chr15-44364254-41
NR63811--MA0599.1.KLF5	chr8	71729349	71729358	+	0.000	0.000	Merged-chr8-71729431-24
NR61976--MA0599.1.KLF5	chr7	142538136	142538145	+	0.000	0.000	Merged-chr7-142538103-10
NR58849--MA0493.1.Klf1	chr7	27929242	27929252	+	0.000	0.000	Merged-chr7-27929384-28
NR3646--MA1107.1.KLF9	chr1	155050468	155050480	+	0.000	0.000	Merged-chr1-155050378-11
NR66184--MA1107.1.KLF9	chr9	37421431	37421443	+	0.000	0.000	Merged-chr9-37421368-2
NR17101--MA0599.1.KLF5	chr13	55105273	55105282	+	0.000	0.000	Merged-chr13-55105411-57
NR45936--MA0740.1.KLF14	chr4	43972418	43972431	+	0.000	0.000	Merged-chr4-43972345-49
NR29198--MA1107.1.KLF9	chr17	29964010	29964022	-	0.000	0.000	Merged-chr17-29963918-10
NR14436--MA0742.1.Klf12	chr12	69853616	69853630	+	0.000	0.000	Merged-chr12-69853558-20
NR12344--MA0657.1.KLF13	chr11	102467217	102467234	-	0.000	0.000	Merged-chr11-102467251-44
NR63116--MA1107.1.KLF9	chr8	46551791	46551803	+	0.000	0.000	Merged-chr8-46552010-50
NR38368--MA0599.1.KLF5	chr2	121008327	121008336	-	0.000	0.000	Merged-chr2-121008420-56
NR49927--MA0599.1.KLF5	chr5	24445274	24445283	+	0.000	0.000	Merged-chr5-24445119-58
NR11779--MA0493.1.Klf1	chr11	88955513	88955523	+	0.000	0.000	Merged-chr11-88955371-64
NR10824--MA0599.1.KLF5	chr11	60046261	60046270	+	0.000	0.000	Merged-chr11-60046302-57
NR26492--MA0039.3.KLF4	chr16	34690562	34690572	-	0.000	0.000	Merged-chr16-34690700-62
NR28731--MA0742.1.Klf12	chr17	21383733	21383747	-	0.000	0.000	Merged-chr17-21383828-70
NR8895--MA0599.1.KLF5	chr10	117063815	117063824	-	0.000	0.000	Merged-chr10-117063673-90
NR42553--MA0599.1.KLF5	chr3	89801688	89801697	+	0.000	0.000	Merged-chr3-89801691-40
NR34365--MA0741.1.KLF16	chr19	32712359	32712369	+	0.000	0.000	Merged-chr19-32712408-94
NR34380--MA0599.1.KLF5	chr19	33391960	33391969	+	0.000	0.000	Merged-chr19-33392002-67
NR37090--MA0599.1.KLF5	chr2	68436040	68436049	+	0.000	0.000	Merged-chr2-68436038-76
NR54709--MA0493.1.Klf1	chr6	34346684	34346694	-	0.000	0.000	Merged-chr6-34346731-18
NR45554--MA0741.1.KLF16	chr4	32615248	32615258	+	0.000	0.000	Merged-chr4-32615355-52
NR2902--MA0599.1.KLF5	chr1	133418337	133418346	-	0.000	0.000	Merged-chr1-133418322-7
NR55827--MA0741.1.KLF16	chr6	86365615	86365625	-	0.000	0.000	Merged-chr6-86365536-92
NR63121--MA0493.1.Klf1	chr8	46617378	46617388	-	0.000	0.000	Merged-chr8-46617433-87
NR45522--MA0740.1.KLF14	chr4	32250329	32250342	-	0.000	0.000	Merged-chr4-32250559-148
NR22348--MA1107.1.KLF9	chr14	118982636	118982648	+	0.000	0.000	Merged-chr14-118982661-72
NR22749--MA0741.1.KLF16	chr15	11995471	11995481	-	0.000	0.000	Merged-chr15-11995673-123
NR17533--MA0741.1.KLF16	chr13	68582218	68582228	-	0.000	0.000	Merged-chr13-68582198-95
NR40821--MA0599.1.KLF5	chr3	20057713	20057722	-	0.000	0.000	Merged-chr3-20057760-55
NR68020--MA0742.1.Klf12	chr9	110408188	110408202	+	0.000	0.000	Merged-chr9-110408019-93
NR63380--MA1107.1.KLF9	chr8	61283214	61283226	+	0.000	0.000	Merged-chr8-61283229-50
NR35315--MA0740.1.KLF14	chr2	11187430	11187443	-	0.000	0.000	Merged-chr2-11187260-69
NR69580--MA0741.1.KLF16	chrX	162760255	162760265	+	0.000	0.000	Merged-chrX-162760331-82
NR43637--MA0740.1.KLF14	chr3	127553070	127553083	-	0.000	0.000	Merged-chr3-127553183-75
NR3758--MA1107.1.KLF9	chr1	158177496	158177508	-	0.000	0.000	Merged-chr1-158177392-1
NR1145--MA0740.1.KLF14	chr1	58304555	58304568	-	0.000	0.000	Merged-chr1-58304515-8
NR38354--MA0493.1.Klf1	chr2	120628941	120628951	+	0.000	0.000	Merged-chr2-120628986-58
NR67373--MA0493.1.Klf1	chr9	88599552	88599562	-	0.000	0.000	Merged-chr9-88599592-56
NR13031--MA0741.1.KLF16	chr11	120948652	120948662	-	0.000	0.000	Merged-chr11-120948566-1
NR9193--MA0740.1.KLF14	chr10	123196992	123197005	+	0.000	0.000	Merged-chr10-123196771-143
NR41443--MA0657.1.KLF13	chr3	40894232	40894249	-	0.000	0.000	Merged-chr3-40894272-62
NR20935--MA0742.1.Klf12	chr14	55745648	55745662	+	0.000	0.000	Merged-chr14-55745715-52
NR46028--MA0740.1.KLF14	chr4	46138443	46138456	+	0.000	0.000	Merged-chr4-46138589-84
NR31831--MA0741.1.KLF16	chr18	25591058	25591068	+	0.000	0.000	Merged-chr18-25591016-9
NR59915--MA0741.1.KLF16	chr7	65705186	65705196	-	0.000	0.000	Merged-chr7-65705151-59
NR62038--MA0741.1.KLF16	chr8	3221122	3221132	+	0.000	0.000	Merged-chr8-3221344-66
NR41855--MA0742.1.Klf12	chr3	60417246	60417260	-	0.000	0.000	Merged-chr3-60417177-5
NR16359--MA0741.1.KLF16	chr13	19395769	19395779	-	0.000	0.000	Merged-chr13-19395779-56
NR10054--MA0599.1.KLF5	chr11	20631942	20631951	-	0.000	0.000	Merged-chr11-20632117-165
NR25278--MA0493.1.Klf1	chr15	99224539	99224549	-	0.000	0.000	Merged-chr15-99224455-41
NR55142--MA0741.1.KLF16	chr6	51442362	51442372	+	0.000	0.000	Merged-chr6-51442349-19
NR33912--MA0493.1.Klf1	chr19	5771457	5771467	-	0.000	0.000	Merged-chr19-5771303-55
NR30446--MA0599.1.KLF5	chr17	70990531	70990540	-	0.000	0.000	Merged-chr17-70990523-86
NR34777--MA0039.3.KLF4	chr19	47537138	47537148	+	0.000	0.000	Merged-chr19-47537261-82
NR64564--MA1107.1.KLF9	chr8	104632589	104632601	-	0.000	0.000	Merged-chr8-104632399-10
NR16436--MA0493.1.Klf1	chr13	23446881	23446891	-	0.000	0.000	Merged-chr13-23446723-10
NR58308--MA0599.1.KLF5	chr7	16401079	16401088	-	0.000	0.000	Merged-chr7-16401059-29
NR35330--MA1107.1.KLF9	chr2	11229333	11229345	+	0.000	0.000	Merged-chr2-11229306-10
NR14647--MA0740.1.KLF14	chr12	78748951	78748964	-	0.000	0.000	Merged-chr12-78748976-92
NR63735--MA0741.1.KLF16	chr8	71272545	71272555	-	0.000	0.000	Merged-chr8-71272830-80
NR45206--MA0741.1.KLF16	chr4	11704762	11704772	-	0.000	0.000	Merged-chr4-11704648-98
NR14037--MA0493.1.Klf1	chr12	52006536	52006546	+	0.000	0.000	Merged-chr12-52006433-52
NR68916--MA0740.1.KLF14	chrX	68678508	68678521	-	0.000	0.000	Merged-chrX-68678721-92
NR20081--MA0740.1.KLF14	chr14	25768893	25768906	+	0.000	0.000	Merged-chr14-25768821-72
