#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR7109--MA0482.1.Gata4	chrX	37110341	37110351	-	0.000	0.000	Merged-chrX-37110282-56
NR6144--MA0037.3.GATA3	chr7	72313996	72314003	+	0.000	0.000	Merged-chr7-72314083-7
NR1040--MA1104.1.GATA6	chr11	54063311	54063323	+	0.000	0.000	Merged-chr11-54063198-57
NR2557--MA0766.1.GATA5	chr15	59010878	59010885	-	0.000	0.000	Merged-chr15-59010782-34
NR6941--MA0035.3.Gata1	chr9	95836023	95836033	+	0.000	0.000	Merged-chr9-95835913-33
NR2353--MA0482.1.Gata4	chr14	79331456	79331466	-	0.000	0.000	Merged-chr14-79331457-66
NR4785--MA0035.3.Gata1	chr4	85005539	85005549	+	0.000	0.000	Merged-chr4-85005781-54
NR3610--MA0037.3.GATA3	chr19	38224181	38224188	+	0.000	0.000	Merged-chr19-38224078-67
NR2505--MA0035.3.Gata1	chr15	34046682	34046692	-	0.000	0.000	Merged-chr15-34046584-10
NR2799--MA0036.3.GATA2	chr16	24826502	24826512	+	0.000	0.000	Merged-chr16-24826564-20
NR1629--MA1104.1.GATA6	chr12	112743307	112743319	-	0.000	0.000	Merged-chr12-112743369-41
NR503--MA0035.3.Gata1	chr1	193449795	193449805	-	0.000	0.000	Merged-chr1-193449672-37
NR4607--MA0036.3.GATA2	chr3	146275830	146275840	+	0.000	0.000	Merged-chr3-146275724-31
NR1307--MA0482.1.Gata4	chr11	114079593	114079603	+	0.000	0.000	Merged-chr11-114079654-1
NR2385--MA0036.3.GATA2	chr14	101653836	101653846	+	0.000	0.000	Merged-chr14-101654038-102
NR5180--MA0140.2.GATA1::TAL1	chr5	44227323	44227340	-	0.000	0.000	Merged-chr5-44227233-4
NR664--MA0766.1.GATA5	chr10	68356055	68356062	+	0.000	0.000	Merged-chr10-68356186-29
NR4817--MA0035.3.Gata1	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR972--MA0140.2.GATA1::TAL1	chr11	20565296	20565313	-	0.000	0.000	Merged-chr11-20565128-32
NR6749--MA0035.3.Gata1	chr9	46154655	46154665	+	0.000	0.000	Merged-chr9-46154778-41
NR2750--MA1104.1.GATA6	chr16	11078639	11078651	-	0.000	0.000	Merged-chr16-11078619-14
NR2452--MA0035.3.Gata1	chr14	123015951	123015961	+	0.000	0.000	Merged-chr14-123015903-11
NR306--MA0036.3.GATA2	chr1	151973292	151973302	-	0.000	0.000	Merged-chr1-151973357-25
NR686--MA1104.1.GATA6	chr10	77021476	77021488	-	0.000	0.000	Merged-chr10-77021563-39
NR3619--MA0482.1.Gata4	chr19	40818905	40818915	+	0.000	0.000	Merged-chr19-40819012-30
NR4697--MA0036.3.GATA2	chr4	32388104	32388114	+	0.000	0.000	Merged-chr4-32387941-10
NR4978--MA0766.1.GATA5	chr4	145312628	145312635	+	0.000	0.000	Merged-chr4-145312696-44
NR2803--MA0140.2.GATA1::TAL1	chr16	24859766	24859783	-	0.000	0.000	Merged-chr16-24859863-8
NR2622--MA0036.3.GATA2	chr15	78835267	78835277	-	0.000	0.000	Merged-chr15-78835387-37
NR5760--MA0037.3.GATA3	chr6	98609386	98609393	-	0.000	0.000	Merged-chr6-98609321-36
NR4682--MA1104.1.GATA6	chr4	10770161	10770173	+	0.000	0.000	Merged-chr4-10770192-53
NR7046--MA0035.3.Gata1	chr9	120961003	120961013	+	0.000	0.000	Merged-chr9-120960803-26,Merged-chr9-120961181-1
NR543--MA1104.1.GATA6	chr10	17550174	17550186	+	0.000	0.000	Merged-chr10-17550297-37
NR2475--MA0482.1.Gata4	chr15	11533050	11533060	-	0.000	0.000	Merged-chr15-11533088-60
NR2654--MA1104.1.GATA6	chr15	82914619	82914631	+	0.000	0.000	Merged-chr15-82914694-36
NR2085--MA0035.3.Gata1	chr13	113023933	113023943	+	0.000	0.000	Merged-chr13-113023939-34
NR2627--MA0035.3.Gata1	chr15	79466864	79466874	-	0.000	0.000	Merged-chr15-79467030-14
NR400--MA1104.1.GATA6	chr1	175672149	175672161	-	0.000	0.000	Merged-chr1-175671979-22
NR6292--MA0482.1.Gata4	chr7	123108636	123108646	-	0.000	0.000	Merged-chr7-123108481-68
NR7197--MA0036.3.GATA2	chrX	167131028	167131038	+	0.000	0.000	Merged-chrX-167131211-21
NR102--MA0035.3.Gata1	chr1	60985221	60985231	-	0.000	0.000	Merged-chr1-60985265-33
NR4883--MA0482.1.Gata4	chr4	122829337	122829347	-	0.000	0.000	Merged-chr4-122829434-12
NR6082--MA0766.1.GATA5	chr7	30099623	30099630	+	0.000	0.000	Merged-chr7-30099514-26
NR5839--MA1104.1.GATA6	chr6	125071324	125071336	-	0.000	0.000	Merged-chr6-125071459-61
NR4145--MA0035.3.Gata1	chr2	150748923	150748933	-	0.000	0.000	Merged-chr2-150749158-47
NR805--MA0766.1.GATA5	chr10	111925793	111925800	+	0.000	0.000	Merged-chr10-111925713-30
NR7105--MA1104.1.GATA6	chrX	23673357	23673369	-	0.000	0.000	Merged-chrX-23673581-22
NR5154--MA1104.1.GATA6	chr5	33304162	33304174	+	0.000	0.000	Merged-chr5-33304235-9
NR3474--MA1104.1.GATA6	chr19	4119833	4119845	+	0.000	0.000	Merged-chr19-4119891-46
NR5127--MA0035.3.Gata1	chr5	20931520	20931530	+	0.000	0.000	Merged-chr5-20931511-6
NR4325--MA0766.1.GATA5	chr3	84570697	84570704	-	0.000	0.000	Merged-chr3-84570776-21
NR2635--MA0036.3.GATA2	chr15	81308333	81308343	+	0.000	0.000	Merged-chr15-81308219-24
NR4300--MA1104.1.GATA6	chr3	59062294	59062306	-	0.000	0.000	Merged-chr3-59062358-13
NR827--MA1104.1.GATA6	chr10	117418182	117418194	-	0.000	0.000	Merged-chr10-117417999-69
NR2502--MA0766.1.GATA5	chr15	31440061	31440068	-	0.000	0.000	Merged-chr15-31440136-19
NR5288--MA0140.2.GATA1::TAL1	chr5	96919394	96919411	+	0.000	0.000	Merged-chr5-96919308-24
NR4375--MA0140.2.GATA1::TAL1	chr3	105815405	105815422	-	0.000	0.000	Merged-chr3-105815563-53
NR1762--MA0036.3.GATA2	chr13	24416130	24416140	+	0.000	0.000	Merged-chr13-24416141-118
NR4185--MA0037.3.GATA3	chr2	166719518	166719525	-	0.000	0.000	Merged-chr2-166719426-29
NR79--MA0036.3.GATA2	chr1	44101606	44101616	-	0.000	0.000	Merged-chr1-44101717-6
NR5948--MA0037.3.GATA3	chr6	140308148	140308155	+	0.000	0.000	Merged-chr6-140308190-9
NR2524--MA1104.1.GATA6	chr15	37932656	37932668	+	0.000	0.000	Merged-chr15-37932559-17
NR2226--MA0035.3.Gata1	chr14	53364084	53364094	+	0.000	0.000	Merged-chr14-53364139-16
NR1376--MA0482.1.Gata4	chr12	16136557	16136567	+	0.000	0.000	Merged-chr12-16136516-15
NR2157--MA0037.3.GATA3	chr14	20938526	20938533	+	0.000	0.000	Merged-chr14-20938430-1
NR1079--MA1104.1.GATA6	chr11	70221899	70221911	-	0.000	0.000	Merged-chr11-70221855-4
NR2202--MA0482.1.Gata4	chr14	48422360	48422370	-	0.000	0.000	Merged-chr14-48422314-53
NR7118--MA1104.1.GATA6	chrX	75032271	75032283	-	0.000	0.000	Merged-chrX-75032186-8
NR6889--MA0766.1.GATA5	chr9	86579815	86579822	-	0.000	0.000	Merged-chr9-86579809-9
NR4262--MA0036.3.GATA2	chr3	37157381	37157391	+	0.000	0.000	Merged-chr3-37157248-37
NR2335--MA0035.3.Gata1	chr14	78436106	78436116	-	0.000	0.000	Merged-chr14-78436014-44
NR1527--MA0140.2.GATA1::TAL1	chr12	91065612	91065629	+	0.000	0.000	Merged-chr12-91065547-31
NR476--MA0035.3.Gata1	chr1	191102863	191102873	+	0.000	0.000	Merged-chr1-191102990-43
NR9--MA0140.2.GATA1::TAL1	chr1	9883364	9883381	-	0.000	0.000	Merged-chr1-9883358-36
NR5609--MA0140.2.GATA1::TAL1	chr6	41118498	41118515	+	0.000	0.000	Merged-chr6-41118606-52
NR3692--MA0037.3.GATA3	chr2	17644926	17644933	+	0.000	0.000	Merged-chr2-17644831-25
NR3355--MA0140.2.GATA1::TAL1	chr18	50066167	50066184	-	0.000	0.000	Merged-chr18-50066137-40
NR2101--MA0766.1.GATA5	chr13	115011728	115011735	+	0.000	0.000	Merged-chr13-115011790-8
NR128--MA0035.3.Gata1	chr1	79752488	79752498	-	0.000	0.000	Merged-chr1-79752241-78
NR2292--MA0482.1.Gata4	chr14	62928195	62928205	-	0.000	0.000	Merged-chr14-62928345-50
NR1297--MA1104.1.GATA6	chr11	112889835	112889847	+	0.000	0.000	Merged-chr11-112889934-3
NR1839--MA1104.1.GATA6	chr13	55636685	55636697	-	0.000	0.000	Merged-chr13-55636712-28
NR5730--MA0766.1.GATA5	chr6	87436977	87436984	-	0.000	0.000	Merged-chr6-87436992-13
NR4647--MA0035.3.Gata1	chr3	152928849	152928859	+	0.000	0.000	Merged-chr3-152928852-31
NR290--MA0482.1.Gata4	chr1	151009415	151009425	+	0.000	0.000	Merged-chr1-151009545-50
NR1045--MA0037.3.GATA3	chr11	58948727	58948734	+	0.000	0.000	Merged-chr11-58948790-70
NR6507--MA0766.1.GATA5	chr8	94633742	94633749	-	0.000	0.000	Merged-chr8-94633712-19
NR6579--MA0035.3.Gata1	chr8	120563936	120563946	-	0.000	0.000	Merged-chr8-120564046-29
NR4899--MA0035.3.Gata1	chr4	123510578	123510588	+	0.000	0.000	Merged-chr4-123510606-7
NR2723--MA0036.3.GATA2	chr15	98510666	98510676	+	0.000	0.000	Merged-chr15-98510679-15
NR5385--MA0037.3.GATA3	chr5	122232124	122232131	+	0.000	0.000	Merged-chr5-122232202-28
NR4783--MA1104.1.GATA6	chr4	85005538	85005550	-	0.000	0.000	Merged-chr4-85005781-54
NR398--MA0766.1.GATA5	chr1	175631875	175631882	+	0.000	0.000	Merged-chr1-175631822-65
NR3214--MA1104.1.GATA6	chr17	71192196	71192208	+	0.000	0.000	Merged-chr17-71192022-46
NR4732--MA0482.1.Gata4	chr4	43973613	43973623	+	0.000	0.000	Merged-chr4-43973629-28
NR3540--MA0766.1.GATA5	chr19	16418579	16418586	-	0.000	0.000	Merged-chr19-16418552-32
NR4522--MA0766.1.GATA5	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR501--MA1104.1.GATA6	chr1	193449794	193449806	+	0.000	0.000	Merged-chr1-193449672-37
NR4307--MA0036.3.GATA2	chr3	68967472	68967482	-	0.000	0.000	Merged-chr3-68967303-47
NR2908--MA0766.1.GATA5	chr16	64898528	64898535	-	0.000	0.000	Merged-chr16-64898423-6
NR7078--MA1104.1.GATA6	chrX	11664673	11664685	-	0.000	0.000	Merged-chrX-11664686-45
NR39--MA0482.1.Gata4	chr1	36684297	36684307	-	0.000	0.000	Merged-chr1-36684318-20
NR5118--MA0140.2.GATA1::TAL1	chr5	16355939	16355956	-	0.000	0.000	Merged-chr5-16356054-8
NR2593--MA1104.1.GATA6	chr15	73599772	73599784	-	0.000	0.000	Merged-chr15-73599756-21
NR3466--MA0037.3.GATA3	chr18	89206490	89206497	+	0.000	0.000	Merged-chr18-89206335-76
NR2864--MA1104.1.GATA6	chr16	49774801	49774813	-	0.000	0.000	Merged-chr16-49774880-113
NR625--MA0036.3.GATA2	chr10	58371380	58371390	-	0.000	0.000	Merged-chr10-58371559-38
NR149--MA0036.3.GATA2	chr1	86344522	86344532	+	0.000	0.000	Merged-chr1-86344486-59
NR1049--MA0766.1.GATA5	chr11	58948727	58948734	+	0.000	0.000	Merged-chr11-58948790-70
NR4177--MA0037.3.GATA3	chr2	164403163	164403170	+	0.000	0.000	Merged-chr2-164403168-19
NR6225--MA0140.2.GATA1::TAL1	chr7	104200246	104200263	+	0.000	0.000	Merged-chr7-104200085-28
NR6747--MA1104.1.GATA6	chr9	46154654	46154666	-	0.000	0.000	Merged-chr9-46154778-41
NR2450--MA1104.1.GATA6	chr14	123015950	123015962	-	0.000	0.000	Merged-chr14-123015903-11
NR7187--MA1104.1.GATA6	chrX	160766222	160766234	+	0.000	0.000	Merged-chrX-160766177-60
NR6087--MA0766.1.GATA5	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR6077--MA0036.3.GATA2	chr7	27933592	27933602	-	0.000	0.000	Merged-chr7-27933719-74
NR5800--MA0035.3.Gata1	chr6	108704935	108704945	+	0.000	0.000	Merged-chr6-108704873-18
NR998--MA0140.2.GATA1::TAL1	chr11	44469756	44469773	-	0.000	0.000	Merged-chr11-44469765-3
NR268--MA0766.1.GATA5	chr1	139009693	139009700	-	0.000	0.000	Merged-chr1-139009798-23
NR150--MA0035.3.Gata1	chr1	86344522	86344532	+	0.000	0.000	Merged-chr1-86344486-59
NR2574--MA0036.3.GATA2	chr15	62779102	62779112	+	0.000	0.000	Merged-chr15-62779143-25
NR591--MA0037.3.GATA3	chr10	39378352	39378359	-	0.000	0.000	Merged-chr10-39378270-8
NR633--MA0140.2.GATA1::TAL1	chr10	59392118	59392135	+	0.000	0.000	Merged-chr10-59392092-23
NR3100--MA0140.2.GATA1::TAL1	chr17	25258005	25258022	-	0.000	0.000	Merged-chr17-25258027-50
NR2160--MA0036.3.GATA2	chr14	20938524	20938534	-	0.000	0.000	Merged-chr14-20938430-1
NR2032--MA0482.1.Gata4	chr13	107926692	107926702	+	0.000	0.000	Merged-chr13-107926533-9
NR5205--MA0140.2.GATA1::TAL1	chr5	64371384	64371401	+	0.000	0.000	Merged-chr5-64371502-26
NR1308--MA1104.1.GATA6	chr11	114079591	114079603	-	0.000	0.000	Merged-chr11-114079654-1
NR4143--MA1104.1.GATA6	chr2	150748922	150748934	+	0.000	0.000	Merged-chr2-150749158-47
NR6938--MA0035.3.Gata1	chr9	95289191	95289201	-	0.000	0.000	Merged-chr9-95289296-28
NR3336--MA0037.3.GATA3	chr18	46448741	46448748	+	0.000	0.000	Merged-chr18-46448750-18
NR282--MA0482.1.Gata4	chr1	149758506	149758516	+	0.000	0.000	Merged-chr1-149758666-31
NR6500--MA0482.1.Gata4	chr8	94240436	94240446	+	0.000	0.000	Merged-chr8-94240399-13
NR4538--MA0036.3.GATA2	chr3	138334460	138334470	-	0.000	0.000	Merged-chr3-138334424-50
NR2587--MA0036.3.GATA2	chr15	67410169	67410179	-	0.000	0.000	Merged-chr15-67410100-57
NR5330--MA0037.3.GATA3	chr5	107759309	107759316	-	0.000	0.000	Merged-chr5-107759301-16
NR6110--MA0035.3.Gata1	chr7	45526450	45526460	+	0.000	0.000	Merged-chr7-45526317-62
NR1765--MA0037.3.GATA3	chr13	29756231	29756238	+	0.000	0.000	Merged-chr13-29756237-14
NR4124--MA0036.3.GATA2	chr2	146498565	146498575	+	0.000	0.000	Merged-chr2-146498425-8
NR3349--MA1104.1.GATA6	chr18	49982266	49982278	-	0.000	0.000	Merged-chr18-49982392-61
NR5377--MA0037.3.GATA3	chr5	121837258	121837265	-	0.000	0.000	Merged-chr5-121837232-116
NR5919--MA0037.3.GATA3	chr6	134117731	134117738	+	0.000	0.000	Merged-chr6-134117779-3
NR6542--MA0766.1.GATA5	chr8	111595993	111596000	-	0.000	0.000	Merged-chr8-111595874-65
NR6327--MA0036.3.GATA2	chr7	141049043	141049053	-	0.000	0.000	Merged-chr7-141049009-7
NR247--MA0766.1.GATA5	chr1	136685415	136685422	+	0.000	0.000	Merged-chr1-136685597-75
NR2476--MA1104.1.GATA6	chr15	11533050	11533062	+	0.000	0.000	Merged-chr15-11533088-60
NR2383--MA0035.3.Gata1	chr14	101477377	101477387	-	0.000	0.000	Merged-chr14-101477413-70
NR1398--MA0037.3.GATA3	chr12	28589598	28589605	-	0.000	0.000	Merged-chr12-28589573-34
NR4028--MA0036.3.GATA2	chr2	117399743	117399753	-	0.000	0.000	Merged-chr2-117399695-40
NR2629--MA0766.1.GATA5	chr15	79729230	79729237	-	0.000	0.000	Merged-chr15-79729133-34
NR499--MA0766.1.GATA5	chr1	193449494	193449501	-	0.000	0.000	Merged-chr1-193449672-37
NR3767--MA0140.2.GATA1::TAL1	chr2	38459802	38459819	+	0.000	0.000	Merged-chr2-38459798-8
NR6789--MA0035.3.Gata1	chr9	61668874	61668884	-	0.000	0.000	Merged-chr9-61668916-18
NR2011--MA0482.1.Gata4	chr13	102899586	102899596	+	0.000	0.000	Merged-chr13-102899540-65
NR2558--MA0035.3.Gata1	chr15	59010877	59010887	+	0.000	0.000	Merged-chr15-59010782-34
NR4418--MA0766.1.GATA5	chr3	121689181	121689188	-	0.000	0.000	Merged-chr3-121689232-23
NR2171--MA1104.1.GATA6	chr14	27562726	27562738	+	0.000	0.000	Merged-chr14-27562668-44
NR3044--MA0037.3.GATA3	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR598--MA0036.3.GATA2	chr10	39991287	39991297	+	0.000	0.000	Merged-chr10-39991173-41
NR6555--MA0766.1.GATA5	chr8	114888906	114888913	+	0.000	0.000	Merged-chr8-114888790-56
NR1906--MA0037.3.GATA3	chr13	83727559	83727566	+	0.000	0.000	Merged-chr13-83727511-10
NR6417--MA0482.1.Gata4	chr8	61283357	61283367	-	0.000	0.000	Merged-chr8-61283229-50
NR4195--MA0482.1.Gata4	chr2	167081042	167081052	-	0.000	0.000	Merged-chr2-167081117-10
NR6131--MA0036.3.GATA2	chr7	58475232	58475242	-	0.000	0.000	Merged-chr7-58475361-44
NR7009--MA0035.3.Gata1	chr9	116283894	116283904	+	0.000	0.000	Merged-chr9-116283998-37
NR4180--MA0036.3.GATA2	chr2	164403161	164403171	-	0.000	0.000	Merged-chr2-164403168-19
NR2372--MA0482.1.Gata4	chr14	100235658	100235668	-	0.000	0.000	Merged-chr14-100235821-25
NR117--MA0766.1.GATA5	chr1	74726885	74726892	-	0.000	0.000	Merged-chr1-74726770-27
NR1473--MA0037.3.GATA3	chr12	76533015	76533022	-	0.000	0.000	Merged-chr12-76533132-4
NR2709--MA0482.1.Gata4	chr15	97373363	97373373	+	0.000	0.000	Merged-chr15-97373444-153
NR784--MA0482.1.Gata4	chr10	108333780	108333790	+	0.000	0.000	Merged-chr10-108333731-6
NR5630--MA0035.3.Gata1	chr6	49606554	49606564	-	0.000	0.000	Merged-chr6-49606385-13
NR579--MA0482.1.Gata4	chr10	34117970	34117980	+	0.000	0.000	Merged-chr10-34117997-36
NR6526--MA0482.1.Gata4	chr8	106623317	106623327	-	0.000	0.000	Merged-chr8-106623305-12
NR551--MA0140.2.GATA1::TAL1	chr10	21908907	21908924	+	0.000	0.000	Merged-chr10-21908729-44
NR2776--MA0035.3.Gata1	chr16	18075422	18075432	-	0.000	0.000	Merged-chr16-18075425-17
NR6045--MA0766.1.GATA5	chr7	6127302	6127309	-	0.000	0.000	Merged-chr7-6127268-44
NR4084--MA0036.3.GATA2	chr2	132512564	132512574	+	0.000	0.000	Merged-chr2-132512511-69
NR4979--MA0035.3.Gata1	chr4	145312626	145312636	-	0.000	0.000	Merged-chr4-145312696-44
NR5704--MA0036.3.GATA2	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR2931--MA0037.3.GATA3	chr16	78237070	78237077	-	0.000	0.000	Merged-chr16-78236959-38
NR2293--MA1104.1.GATA6	chr14	62928195	62928207	+	0.000	0.000	Merged-chr14-62928345-50
NR5226--MA1104.1.GATA6	chr5	72204556	72204568	+	0.000	0.000	Merged-chr5-72204620-27
NR678--MA0035.3.Gata1	chr10	75406253	75406263	-	0.000	0.000	Merged-chr10-75406076-29
NR6539--MA0482.1.Gata4	chr8	111595993	111596003	+	0.000	0.000	Merged-chr8-111595874-65
NR2707--MA0036.3.GATA2	chr15	97213195	97213205	-	0.000	0.000	Merged-chr15-97213099-28
NR5809--MA0140.2.GATA1::TAL1	chr6	116674140	116674157	-	0.000	0.000	Merged-chr6-116673934-58
NR5813--MA0036.3.GATA2	chr6	117166983	117166993	-	0.000	0.000	Merged-chr6-117167105-10
NR4198--MA0035.3.Gata1	chr2	167081043	167081053	-	0.000	0.000	Merged-chr2-167081117-10
NR291--MA1104.1.GATA6	chr1	151009413	151009425	-	0.000	0.000	Merged-chr1-151009545-50
NR654--MA0482.1.Gata4	chr10	67586331	67586341	+	0.000	0.000	Merged-chr10-67586382-65
NR628--MA1104.1.GATA6	chr10	59335323	59335335	+	0.000	0.000	Merged-chr10-59335459-37
NR4174--MA0482.1.Gata4	chr2	163131100	163131110	+	0.000	0.000	Merged-chr2-163131105-39
NR2765--MA0482.1.Gata4	chr16	13796691	13796701	+	0.000	0.000	Merged-chr16-13796850-44
NR3275--MA0037.3.GATA3	chr17	86496073	86496080	-	0.000	0.000	Merged-chr17-86495952-1
NR4326--MA0035.3.Gata1	chr3	84570696	84570706	+	0.000	0.000	Merged-chr3-84570776-21
NR3817--MA0037.3.GATA3	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR6776--MA0036.3.GATA2	chr9	56098144	56098154	+	0.000	0.000	Merged-chr9-56098023-21
NR5380--MA0036.3.GATA2	chr5	121837257	121837267	+	0.000	0.000	Merged-chr5-121837232-116
NR5922--MA0036.3.GATA2	chr6	134117729	134117739	-	0.000	0.000	Merged-chr6-134117779-3
NR2146--MA0482.1.Gata4	chr14	20177875	20177885	+	0.000	0.000	Merged-chr14-20177932-18
NR3971--MA0036.3.GATA2	chr2	103424793	103424803	+	0.000	0.000	Merged-chr2-103424790-20
NR3110--MA0766.1.GATA5	chr17	27323303	27323310	-	0.000	0.000	Merged-chr17-27323176-36
NR1892--MA0482.1.Gata4	chr13	75053971	75053981	-	0.000	0.000	Merged-chr13-75053881-13
NR6505--MA0482.1.Gata4	chr8	94633742	94633752	+	0.000	0.000	Merged-chr8-94633712-19
NR4733--MA1104.1.GATA6	chr4	43973611	43973623	-	0.000	0.000	Merged-chr4-43973629-28
NR1672--MA0036.3.GATA2	chr12	115605183	115605193	+	0.000	0.000	Merged-chr12-115605160-24
NR144--MA0482.1.Gata4	chr1	85794294	85794304	-	0.000	0.000	Merged-chr1-85794071-131
NR3126--MA0140.2.GATA1::TAL1	chr17	30867648	30867665	+	0.000	0.000	Merged-chr17-30867734-1
NR415--MA0482.1.Gata4	chr1	179578812	179578822	+	0.000	0.000	Merged-chr1-179578897-31
NR3310--MA0035.3.Gata1	chr18	34783895	34783905	-	0.000	0.000	Merged-chr18-34783714-45
NR6665--MA1104.1.GATA6	chr9	7576784	7576796	+	0.000	0.000	Merged-chr9-7576753-19
NR2136--MA0035.3.Gata1	chr14	16373108	16373118	+	0.000	0.000	Merged-chr14-16372999-30
NR6808--MA0036.3.GATA2	chr9	63785709	63785719	+	0.000	0.000	Merged-chr9-63785726-16
NR846--MA1104.1.GATA6	chr10	118172703	118172715	-	0.000	0.000	Merged-chr10-118172658-46
NR4458--MA0482.1.Gata4	chr3	130571125	130571135	-	0.000	0.000	Merged-chr3-130571110-5
NR3471--MA0766.1.GATA5	chr18	89233872	89233879	+	0.000	0.000	Merged-chr18-89233824-45
NR176--MA0036.3.GATA2	chr1	94035512	94035522	+	0.000	0.000	Merged-chr1-94035484-87
NR5970--MA0035.3.Gata1	chr6	142809507	142809517	+	0.000	0.000	Merged-chr6-142809719-29
NR4519--MA0766.1.GATA5	chr3	136725869	136725876	-	0.000	0.000	Merged-chr3-136725981-1
NR2287--MA0036.3.GATA2	chr14	60072722	60072732	+	0.000	0.000	Merged-chr14-60072713-24
NR1795--MA0140.2.GATA1::TAL1	chr13	35804061	35804078	+	0.000	0.000	Merged-chr13-35804084-17
NR6656--MA0766.1.GATA5	chr8	128530709	128530716	+	0.000	0.000	Merged-chr8-128530780-6
NR2415--MA0036.3.GATA2	chr14	104517161	104517171	+	0.000	0.000	Merged-chr14-104517244-7
NR3580--MA0766.1.GATA5	chr19	33053337	33053344	-	0.000	0.000	Merged-chr19-33053321-32
NR1322--MA0037.3.GATA3	chr11	118379752	118379759	+	0.000	0.000	Merged-chr11-118379704-27
NR6856--MA0035.3.Gata1	chr9	80318149	80318159	+	0.000	0.000	Merged-chr9-80318250-48
NR684--MA0037.3.GATA3	chr10	77021478	77021485	-	0.000	0.000	Merged-chr10-77021563-39
NR1837--MA0140.2.GATA1::TAL1	chr13	52628270	52628287	-	0.000	0.000	Merged-chr13-52628204-1
NR4680--MA0037.3.GATA3	chr4	10770164	10770171	+	0.000	0.000	Merged-chr4-10770192-53
NR6508--MA0035.3.Gata1	chr8	94633741	94633751	+	0.000	0.000	Merged-chr8-94633712-19
NR541--MA0037.3.GATA3	chr10	17550177	17550184	+	0.000	0.000	Merged-chr10-17550297-37
NR1044--MA0140.2.GATA1::TAL1	chr11	54063303	54063320	-	0.000	0.000	Merged-chr11-54063198-57
NR2033--MA1104.1.GATA6	chr13	107926690	107926702	-	0.000	0.000	Merged-chr13-107926533-9
NR6146--MA0766.1.GATA5	chr7	72313996	72314003	+	0.000	0.000	Merged-chr7-72314083-7
NR5983--MA0035.3.Gata1	chr6	143954596	143954606	-	0.000	0.000	Merged-chr6-143954525-20
NR3730--MA1104.1.GATA6	chr2	26753535	26753547	+	0.000	0.000	Merged-chr2-26753671-30
NR2652--MA0037.3.GATA3	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR418--MA0035.3.Gata1	chr1	179578811	179578821	+	0.000	0.000	Merged-chr1-179578897-31
NR2192--MA0035.3.Gata1	chr14	45155708	45155718	-	0.000	0.000	Merged-chr14-45155731-26
NR6659--MA0036.3.GATA2	chr8	128577421	128577431	+	0.000	0.000	Merged-chr8-128577516-12
NR5837--MA0037.3.GATA3	chr6	125071326	125071333	-	0.000	0.000	Merged-chr6-125071459-61
NR5805--MA0036.3.GATA2	chr6	116136309	116136319	+	0.000	0.000	Merged-chr6-116136227-16
NR283--MA1104.1.GATA6	chr1	149758504	149758516	-	0.000	0.000	Merged-chr1-149758666-31
NR3541--MA0035.3.Gata1	chr19	16418578	16418588	+	0.000	0.000	Merged-chr19-16418552-32
NR7103--MA0037.3.GATA3	chrX	23673359	23673366	-	0.000	0.000	Merged-chrX-23673581-22
NR2909--MA0035.3.Gata1	chr16	64898527	64898537	+	0.000	0.000	Merged-chr16-64898423-6
NR1826--MA0036.3.GATA2	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR5199--MA0037.3.GATA3	chr5	64371383	64371390	-	0.000	0.000	Merged-chr5-64371502-26
NR2614--MA0482.1.Gata4	chr15	78576487	78576497	+	0.000	0.000	Merged-chr15-78576586-27
NR1173--MA0037.3.GATA3	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR484--MA0482.1.Gata4	chr1	191445991	191446001	+	0.000	0.000	Merged-chr1-191445969-55
NR404--MA0140.2.GATA1::TAL1	chr1	177670700	177670717	+	0.000	0.000	Merged-chr1-177670807-27
NR4665--MA0140.2.GATA1::TAL1	chr4	3874909	3874926	+	0.000	0.000	Merged-chr4-3875114-47
NR6041--MA0035.3.Gata1	chr7	3707126	3707136	-	0.000	0.000	Merged-chr7-3707175-8
NR1494--MA0035.3.Gata1	chr12	84764150	84764160	-	0.000	0.000	Merged-chr12-84764443-25
NR3820--MA0036.3.GATA2	chr2	60328749	60328759	+	0.000	0.000	Merged-chr2-60328757-33
NR4055--MA0036.3.GATA2	chr2	122138270	122138280	+	0.000	0.000	Merged-chr2-122138123-26
