#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR6530--MA0659.1.MAFG	chr19	9100871	9100891	+	0.000	0.000	Merged-chr19-9100672-23
NR2374--MA0496.2.MAFK	chr11	99244243	99244261	+	0.000	0.000	Merged-chr11-99244239-11
NR13329--MA0495.2.MAFF	chr9	93131711	93131731	+	0.000	0.000	Merged-chr9-93131866-17
NR3477--MA0591.1.Bach1::Mafk	chr13	44260149	44260163	-	0.000	0.000	Merged-chr13-44260111-9
NR11861--MA0089.1.MAFG::NFE2L1	chr7	79190874	79190879	-	0.000	0.000	Merged-chr7-79190820-25
NR11765--MA0501.1.MAF::NFE2	chr7	58837054	58837068	-	0.000	0.000	Merged-chr7-58837055-19
NR3930--MA0501.1.MAF::NFE2	chr13	112385233	112385247	-	0.000	0.000	Merged-chr13-112385232-32
NR2041--MA0089.1.MAFG::NFE2L1	chr11	34010295	34010300	+	0.000	0.000	Merged-chr11-34010377-133
NR1818--MA0089.1.MAFG::NFE2L1	chr10	118766320	118766325	+	0.000	0.000	Merged-chr10-118766153-45
NR4837--MA0501.1.MAF::NFE2	chr15	77055897	77055911	+	0.000	0.000	Merged-chr15-77055965-11
NR10656--MA0089.1.MAFG::NFE2L1	chr6	30161441	30161446	-	0.000	0.000	Merged-chr6-30161578-5
NR9074--MA0089.1.MAFG::NFE2L1	chr4	59225036	59225041	-	0.000	0.000	Merged-chr4-59225002-19
NR3671--MA0591.1.Bach1::Mafk	chr13	85356565	85356579	-	0.000	0.000	Merged-chr13-85356477-8
NR12369--MA0591.1.Bach1::Mafk	chr8	14911761	14911775	+	0.000	0.000	Merged-chr8-14911636-31
NR3993--MA0591.1.Bach1::Mafk	chr13	119472036	119472050	-	0.000	0.000	Merged-chr13-119472102-16
NR3464--MA0496.2.MAFK	chr13	41683041	41683059	+	0.000	0.000	Merged-chr13-41683049-20
NR8280--MA0659.1.MAFG	chr3	84022836	84022856	-	0.000	0.000	Merged-chr3-84022944-34
NR1905--MA0089.1.MAFG::NFE2L1	chr10	128536488	128536493	+	0.000	0.000	Merged-chr10-128536413-59
NR11091--MA0495.2.MAFF	chr6	99435314	99435334	-	0.000	0.000	Merged-chr6-99435291-39
NR1723--MA0496.2.MAFK	chr10	99459978	99459996	-	0.000	0.000	Merged-chr10-99459996-60
NR966--MA0495.2.MAFF	chr1	180199461	180199481	+	0.000	0.000	Merged-chr1-180199535-50
NR1506--MA0117.2.Mafb	chr10	75170480	75170491	-	0.000	0.000	Merged-chr10-75170572-27
NR9065--MA0501.1.MAF::NFE2	chr4	57306493	57306507	+	0.000	0.000	Merged-chr4-57306623-55
NR11283--MA0496.2.MAFK	chr6	124683829	124683847	-	0.000	0.000	Merged-chr6-124683900-13
NR12371--MA0591.1.Bach1::Mafk	chr8	14941258	14941272	+	0.000	0.000	Merged-chr8-14941287-35
NR1980--MA0089.1.MAFG::NFE2L1	chr11	22782950	22782955	-	0.000	0.000	Merged-chr11-22782908-24
NR8623--MA0591.1.Bach1::Mafk	chr3	132871460	132871474	+	0.000	0.000	Merged-chr3-132871536-48
NR4819--MA0089.1.MAFG::NFE2L1	chr15	74934407	74934412	+	0.000	0.000	Merged-chr15-74934316-77
NR5324--MA0659.1.MAFG	chr16	75903184	75903204	-	0.000	0.000	Merged-chr16-75903251-33
NR3713--MA0591.1.Bach1::Mafk	chr13	96487438	96487452	-	0.000	0.000	Merged-chr13-96487488-44
NR2169--MA0495.2.MAFF	chr11	60935531	60935551	-	0.000	0.000	Merged-chr11-60935533-50
NR717--MA0117.2.Mafb	chr1	153583309	153583320	-	0.000	0.000	Merged-chr1-153583385-34
NR3098--MA0089.1.MAFG::NFE2L1	chr12	103129738	103129743	-	0.000	0.000	Merged-chr12-103129553-17
NR1757--MA0659.1.MAFG	chr10	107858904	107858924	+	0.000	0.000	Merged-chr10-107858878-12
NR4894--MA0089.1.MAFG::NFE2L1	chr15	85610905	85610910	+	0.000	0.000	Merged-chr15-85610839-41
NR13484--MA0501.1.MAF::NFE2	chr9	114788834	114788848	+	0.000	0.000	Merged-chr9-114788883-8
NR8658--MA0501.1.MAF::NFE2	chr3	136725460	136725474	+	0.000	0.000	Merged-chr3-136725551-46
NR13371--MA0117.2.Mafb	chr9	96705716	96705727	+	0.000	0.000	Merged-chr9-96705718-86
NR12828--MA0089.1.MAFG::NFE2L1	chr8	119384932	119384937	+	0.000	0.000	Merged-chr8-119384753-17
NR8900--MA0496.2.MAFK	chr4	6446816	6446834	-	0.000	0.000	Merged-chr4-6446926-20
NR2066--MA0495.2.MAFF	chr11	43729108	43729128	+	0.000	0.000	Merged-chr11-43729040-41
NR6764--MA0089.1.MAFG::NFE2L1	chr19	57031728	57031733	-	0.000	0.000	Merged-chr19-57031782-29
NR13253--MA0089.1.MAFG::NFE2L1	chr9	82961551	82961556	+	0.000	0.000	Merged-chr9-82961653-22
NR2742--MA0495.2.MAFF	chr12	36067682	36067702	+	0.000	0.000	Merged-chr12-36067752-18
NR4451--MA0496.2.MAFK	chr14	103033538	103033556	+	0.000	0.000	Merged-chr14-103033598-47
NR6717--MA0501.1.MAF::NFE2	chr19	53325841	53325855	-	0.000	0.000	Merged-chr19-53325855-6
NR4711--MA0501.1.MAF::NFE2	chr15	51823240	51823254	-	0.000	0.000	Merged-chr15-51823268-39
NR11633--MA0495.2.MAFF	chr7	24378152	24378172	-	0.000	0.000	Merged-chr7-24378380-41
NR3926--MA0495.2.MAFF	chr13	112385233	112385253	-	0.000	0.000	Merged-chr13-112385232-32
NR2847--MA0089.1.MAFG::NFE2L1	chr12	71015954	71015959	-	0.000	0.000	Merged-chr12-71015954-124
NR3516--MA0501.1.MAF::NFE2	chr13	48842109	48842123	+	0.000	0.000	Merged-chr13-48841997-1
NR10203--MA0495.2.MAFF	chr5	103367068	103367088	+	0.000	0.000	Merged-chr5-103367276-46
NR2513--MA0501.1.MAF::NFE2	chr11	117666743	117666757	-	0.000	0.000	Merged-chr11-117666670-15
NR12053--MA0117.2.Mafb	chr7	116484230	116484241	+	0.000	0.000	Merged-chr7-116484434-42
NR12370--MA0501.1.MAF::NFE2	chr8	14911764	14911778	+	0.000	0.000	Merged-chr8-14911636-31
NR12586--MA0591.1.Bach1::Mafk	chr8	77311845	77311859	-	0.000	0.000	Merged-chr8-77311917-14
NR2028--MA0591.1.Bach1::Mafk	chr11	32199425	32199439	-	0.000	0.000	Merged-chr11-32199362-4
NR203--MA0501.1.MAF::NFE2	chr1	58734252	58734266	-	0.000	0.000	Merged-chr1-58734414-54
NR8466--MA0496.2.MAFK	chr3	104616228	104616246	-	0.000	0.000	Merged-chr3-104616358-38
NR1414--MA0501.1.MAF::NFE2	chr10	56598402	56598416	+	0.000	0.000	Merged-chr10-56598497-3
NR13031--MA0117.2.Mafb	chr9	37236064	37236075	-	0.000	0.000	Merged-chr9-37236124-32
NR3928--MA0591.1.Bach1::Mafk	chr13	112385236	112385250	+	0.000	0.000	Merged-chr13-112385232-32
NR391--MA0591.1.Bach1::Mafk	chr1	91626341	91626355	+	0.000	0.000	Merged-chr1-91626193-21
NR7726--MA0495.2.MAFF	chr2	150840439	150840459	+	0.000	0.000	Merged-chr2-150840392-23
NR13134--MA0591.1.Bach1::Mafk	chr9	58111557	58111571	+	0.000	0.000	Merged-chr9-58111595-2
NR4252--MA0117.2.Mafb	chr14	62879728	62879739	-	0.000	0.000	Merged-chr14-62879632-33
NR5507--MA0501.1.MAF::NFE2	chr17	6008223	6008237	-	0.000	0.000	Merged-chr17-6008372-53
NR13358--MA0117.2.Mafb	chr9	95120348	95120359	+	0.000	0.000	Merged-chr9-95120288-34
NR11843--MA0496.2.MAFK	chr7	75575212	75575230	-	0.000	0.000	Merged-chr7-75575378-66
NR8070--MA0659.1.MAFG	chr3	18243867	18243887	-	0.000	0.000	Merged-chr3-18243680-52
NR13151--MA0089.1.MAFG::NFE2L1	chr9	63802244	63802249	+	0.000	0.000	Merged-chr9-63802306-15
NR3921--MA0496.2.MAFK	chr13	112287332	112287350	+	0.000	0.000	Merged-chr13-112287336-21
NR8952--MA0659.1.MAFG	chr4	24569373	24569393	+	0.000	0.000	Merged-chr4-24569297-30
NR6631--MA0496.2.MAFK	chr19	31337390	31337408	-	0.000	0.000	Merged-chr19-31337298-1
NR6863--MA0591.1.Bach1::Mafk	chr2	11497011	11497025	+	0.000	0.000	Merged-chr2-11496832-15
NR7838--MA0495.2.MAFF	chr2	163155369	163155389	-	0.000	0.000	Merged-chr2-163155228-25
NR9547--MA0496.2.MAFK	chr4	145585988	145586006	-	0.000	0.000	Merged-chr4-145586150-24
NR10413--MA0496.2.MAFK	chr5	135713543	135713561	-	0.000	0.000	Merged-chr5-135713648-47
NR9710--MA0591.1.Bach1::Mafk	chr5	8798566	8798580	+	0.000	0.000	Merged-chr5-8798453-77
NR6766--MA0495.2.MAFF	chr19	57105588	57105608	-	0.000	0.000	Merged-chr19-57105551-34
NR1442--MA0495.2.MAFF	chr10	60162722	60162742	+	0.000	0.000	Merged-chr10-60162645-38
NR7728--MA0659.1.MAFG	chr2	150840439	150840459	+	0.000	0.000	Merged-chr2-150840392-23
NR2619--MA0659.1.MAFG	chr12	8521712	8521732	+	0.000	0.000	Merged-chr12-8521654-50
NR11481--MA0591.1.Bach1::Mafk	chr6	143366052	143366066	+	0.000	0.000	Merged-chr6-143366035-15
NR11244--MA0591.1.Bach1::Mafk	chr6	119522084	119522098	+	0.000	0.000	Merged-chr6-119522115-45
NR3183--MA0089.1.MAFG::NFE2L1	chr12	113023311	113023316	-	0.000	0.000	Merged-chr12-113023273-19
NR2823--MA0591.1.Bach1::Mafk	chr12	69102139	69102153	-	0.000	0.000	Merged-chr12-69102156-32
NR3286--MA0495.2.MAFF	chr12	119388172	119388192	-	0.000	0.000	Merged-chr12-119388101-32
NR1916--MA0089.1.MAFG::NFE2L1	chr10	130311941	130311946	+	0.000	0.000	Merged-chr10-130311798-35
NR1910--MA0591.1.Bach1::Mafk	chr10	128821810	128821824	-	0.000	0.000	Merged-chr10-128821761-47
NR12900--MA0089.1.MAFG::NFE2L1	chr8	127655774	127655779	+	0.000	0.000	Merged-chr8-127655779-25
NR10378--MA0089.1.MAFG::NFE2L1	chr5	129501376	129501381	-	0.000	0.000	Merged-chr5-129501358-95
NR12033--MA0089.1.MAFG::NFE2L1	chr7	113143683	113143688	+	0.000	0.000	Merged-chr7-113143723-32
NR5649--MA0591.1.Bach1::Mafk	chr17	25258167	25258181	-	0.000	0.000	Merged-chr17-25258027-50
NR2744--MA0117.2.Mafb	chr12	36067691	36067702	-	0.000	0.000	Merged-chr12-36067752-18
NR5920--MA0089.1.MAFG::NFE2L1	chr17	74328299	74328304	+	0.000	0.000	Merged-chr17-74328280-11
NR712--MA0591.1.Bach1::Mafk	chr1	153141071	153141085	-	0.000	0.000	Merged-chr1-153140977-54
NR3501--MA0591.1.Bach1::Mafk	chr13	45827706	45827720	+	0.000	0.000	Merged-chr13-45827627-7
NR11885--MA0089.1.MAFG::NFE2L1	chr7	81789498	81789503	-	0.000	0.000	Merged-chr7-81789360-69
NR11204--MA0089.1.MAFG::NFE2L1	chr6	114905073	114905078	+	0.000	0.000	Merged-chr6-114905018-60
NR9494--MA0495.2.MAFF	chr4	140859535	140859555	-	0.000	0.000	Merged-chr4-140859564-16
NR1524--MA0591.1.Bach1::Mafk	chr10	79417372	79417386	+	0.000	0.000	Merged-chr10-79417442-89
NR1512--MA0089.1.MAFG::NFE2L1	chr10	76038532	76038537	+	0.000	0.000	Merged-chr10-76038350-21
NR3716--MA0495.2.MAFF	chr13	96697952	96697972	+	0.000	0.000	Merged-chr13-96698036-39
NR957--MA0496.2.MAFK	chr1	178819282	178819300	-	0.000	0.000	Merged-chr1-178819275-3
NR563--MA0591.1.Bach1::Mafk	chr1	128357640	128357654	-	0.000	0.000	Merged-chr1-128357646-37
NR3089--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR12965--MA0495.2.MAFF	chr9	14559639	14559659	+	0.000	0.000	Merged-chr9-14559722-16
NR5843--MA0591.1.Bach1::Mafk	chr17	57126034	57126048	-	0.000	0.000	Merged-chr17-57126152-41
NR6211--MA0495.2.MAFF	chr18	41888225	41888245	-	0.000	0.000	Merged-chr18-41888397-77
NR9686--MA0496.2.MAFK	chr4	156255098	156255116	+	0.000	0.000	Merged-chr4-156255097-67
NR6761--MA0496.2.MAFK	chr19	56647499	56647517	-	0.000	0.000	Merged-chr19-56647541-17
NR8053--MA0501.1.MAF::NFE2	chr3	9833530	9833544	-	0.000	0.000	Merged-chr3-9833444-80
NR3352--MA0591.1.Bach1::Mafk	chr13	13784347	13784361	+	0.000	0.000	Merged-chr13-13784433-81
NR13755--MA0089.1.MAFG::NFE2L1	chrX	105926567	105926572	-	0.000	0.000	Merged-chrX-105926610-52
NR7691--MA0089.1.MAFG::NFE2L1	chr2	147744133	147744138	+	0.000	0.000	Merged-chr2-147744071-13
NR7010--MA0089.1.MAFG::NFE2L1	chr2	48315486	48315491	+	0.000	0.000	Merged-chr2-48315490-45
NR13385--MA0117.2.Mafb	chr9	99009234	99009245	-	0.000	0.000	Merged-chr9-99009472-110
NR8118--MA0501.1.MAF::NFE2	chr3	32708650	32708664	+	0.000	0.000	Merged-chr3-32708836-74
NR1764--MA0496.2.MAFK	chr10	107946709	107946727	+	0.000	0.000	Merged-chr10-107946593-22
NR4077--MA0501.1.MAF::NFE2	chr14	25378127	25378141	-	0.000	0.000	Merged-chr14-25378352-94
NR9539--MA0591.1.Bach1::Mafk	chr4	145209527	145209541	+	0.000	0.000	Merged-chr4-145209474-14
NR2071--MA0501.1.MAF::NFE2	chr11	43729114	43729128	+	0.000	0.000	Merged-chr11-43729040-41
NR2541--MA0495.2.MAFF	chr11	120316333	120316353	+	0.000	0.000	Merged-chr11-120316357-56
NR10276--MA0089.1.MAFG::NFE2L1	chr5	114942155	114942160	-	0.000	0.000	Merged-chr5-114942302-45
NR9070--MA0089.1.MAFG::NFE2L1	chr4	57928013	57928018	-	0.000	0.000	Merged-chr4-57928066-27
NR11331--MA0591.1.Bach1::Mafk	chr6	129533741	129533755	+	0.000	0.000	Merged-chr6-129533929-3
NR11708--MA0089.1.MAFG::NFE2L1	chr7	44501958	44501963	-	0.000	0.000	Merged-chr7-44501873-29
NR4769--MA0501.1.MAF::NFE2	chr15	62482565	62482579	+	0.000	0.000	Merged-chr15-62482463-45
NR5226--MA0117.2.Mafb	chr16	51691084	51691095	+	0.000	0.000	Merged-chr16-51690993-50
NR4728--MA0089.1.MAFG::NFE2L1	chr15	57695648	57695653	+	0.000	0.000	Merged-chr15-57695732-52
NR4371--MA0496.2.MAFK	chr14	77864584	77864602	-	0.000	0.000	Merged-chr14-77864949-41
NR1901--MA0089.1.MAFG::NFE2L1	chr10	128256489	128256494	-	0.000	0.000	Merged-chr10-128256487-6
NR1303--MA0496.2.MAFK	chr10	26996126	26996144	-	0.000	0.000	Merged-chr10-26995981-48
NR8007--MA0501.1.MAF::NFE2	chr2	180171425	180171439	+	0.000	0.000	Merged-chr2-180171516-72
NR7746--MA0117.2.Mafb	chr2	153117239	153117250	-	0.000	0.000	Merged-chr2-153117339-13
NR4815--MA0089.1.MAFG::NFE2L1	chr15	73595573	73595578	+	0.000	0.000	Merged-chr15-73595462-42
NR7518--MA0659.1.MAFG	chr2	126499933	126499953	-	0.000	0.000	Merged-chr2-126499929-54
NR12589--MA0501.1.MAF::NFE2	chr8	77311842	77311856	-	0.000	0.000	Merged-chr8-77311917-14
NR12608--MA0591.1.Bach1::Mafk	chr8	78738754	78738768	+	0.000	0.000	Merged-chr8-78738869-6
NR6533--MA0496.2.MAFK	chr19	9100872	9100890	+	0.000	0.000	Merged-chr19-9100672-23
NR1121--MA0089.1.MAFG::NFE2L1	chr1	192092710	192092715	-	0.000	0.000	Merged-chr1-192092599-105
NR2050--MA0089.1.MAFG::NFE2L1	chr11	35083454	35083459	-	0.000	0.000	Merged-chr11-35083272-6
NR181--MA0501.1.MAF::NFE2	chr1	52066889	52066903	-	0.000	0.000	Merged-chr1-52066714-41
NR12426--MA0501.1.MAF::NFE2	chr8	34173435	34173449	+	0.000	0.000	Merged-chr8-34173383-21
NR13868--MA0089.1.MAFG::NFE2L1	chrX	169319262	169319267	+	0.000	0.000	Merged-chrX-169319212-31
NR5455--MA0089.1.MAFG::NFE2L1	chr16	95809371	95809376	-	0.000	0.000	Merged-chr16-95809247-50
NR7844--MA0501.1.MAF::NFE2	chr2	163155375	163155389	+	0.000	0.000	Merged-chr2-163155228-25
NR6841--MA0501.1.MAF::NFE2	chr2	9574299	9574313	+	0.000	0.000	Merged-chr2-9574386-32
NR5340--MA0089.1.MAFG::NFE2L1	chr16	77014095	77014100	+	0.000	0.000	Merged-chr16-77013860-78
NR3642--MA0659.1.MAFG	chr13	76129008	76129028	+	0.000	0.000	Merged-chr13-76128854-26
NR11970--MA0089.1.MAFG::NFE2L1	chr7	101663808	101663813	-	0.000	0.000	Merged-chr7-101663802-50
NR3718--MA0117.2.Mafb	chr13	96697952	96697963	+	0.000	0.000	Merged-chr13-96698036-39
NR11571--MA0501.1.MAF::NFE2	chr7	3617195	3617209	-	0.000	0.000	Merged-chr7-3617392-59
NR1355--MA0591.1.Bach1::Mafk	chr10	43998659	43998673	+	0.000	0.000	Merged-chr10-43998525-49
NR8283--MA0496.2.MAFK	chr3	84022837	84022855	-	0.000	0.000	Merged-chr3-84022944-34
NR3982--MA0117.2.Mafb	chr13	116712501	116712512	+	0.000	0.000	Merged-chr13-116712410-33
NR8630--MA0089.1.MAFG::NFE2L1	chr3	133563707	133563712	-	0.000	0.000	Merged-chr3-133563771-42
NR3087--MA0659.1.MAFG	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR12315--MA0501.1.MAF::NFE2	chr7	144417771	144417785	+	0.000	0.000	Merged-chr7-144417820-33
NR4808--MA0117.2.Mafb	chr15	73318618	73318629	+	0.000	0.000	Merged-chr15-73318798-19
NR12867--MA0495.2.MAFF	chr8	124242443	124242463	-	0.000	0.000	Merged-chr8-124242348-54
NR4290--MA0591.1.Bach1::Mafk	chr14	68044914	68044928	+	0.000	0.000	Merged-chr14-68044800-35
NR10852--MA0089.1.MAFG::NFE2L1	chr6	65516906	65516911	-	0.000	0.000	Merged-chr6-65516920-38
NR1956--MA0591.1.Bach1::Mafk	chr11	11573645	11573659	-	0.000	0.000	Merged-chr11-11573827-37
NR5953--MA0591.1.Bach1::Mafk	chr17	80419038	80419052	-	0.000	0.000	Merged-chr17-80418993-27
NR5701--MA0659.1.MAFG	chr17	32891342	32891362	-	0.000	0.000	Merged-chr17-32891413-48
NR12985--MA0117.2.Mafb	chr9	21161629	21161640	+	0.000	0.000	Merged-chr9-21161494-64
NR13416--MA0591.1.Bach1::Mafk	chr9	103146959	103146973	-	0.000	0.000	Merged-chr9-103146850-8
NR4928--MA0089.1.MAFG::NFE2L1	chr15	94476217	94476222	+	0.000	0.000	Merged-chr15-94476156-15
NR2769--MA0089.1.MAFG::NFE2L1	chr12	41039974	41039979	-	0.000	0.000	Merged-chr12-41040097-12
NR4177--MA0659.1.MAFG	chr14	50931026	50931046	+	0.000	0.000	Merged-chr14-50931007-84
NR1507--MA0501.1.MAF::NFE2	chr10	75170652	75170666	-	0.000	0.000	Merged-chr10-75170572-27
NR7847--MA0496.2.MAFK	chr2	163155370	163155388	-	0.000	0.000	Merged-chr2-163155228-25
NR4275--MA0501.1.MAF::NFE2	chr14	67188811	67188825	-	0.000	0.000	Merged-chr14-67188777-92
NR827--MA0501.1.MAF::NFE2	chr1	165075766	165075780	+	0.000	0.000	Merged-chr1-165075837-38
NR5160--MA0591.1.Bach1::Mafk	chr16	43697926	43697940	+	0.000	0.000	Merged-chr16-43697975-3
NR6501--MA0591.1.Bach1::Mafk	chr19	5815205	5815219	-	0.000	0.000	Merged-chr19-5815160-4
NR407--MA0496.2.MAFK	chr1	92119342	92119360	+	0.000	0.000	Merged-chr1-92119439-48
NR13290--MA0501.1.MAF::NFE2	chr9	86695907	86695921	-	0.000	0.000	Merged-chr9-86695858-50
NR2452--MA0495.2.MAFF	chr11	112782135	112782155	-	0.000	0.000	Merged-chr11-112781983-1,Merged-chr11-112782319-1
NR4708--MA0495.2.MAFF	chr15	51823240	51823260	-	0.000	0.000	Merged-chr15-51823268-39
NR6558--MA0117.2.Mafb	chr19	12541844	12541855	-	0.000	0.000	Merged-chr19-12541773-42
NR12924--MA0089.1.MAFG::NFE2L1	chr8	128363438	128363443	-	0.000	0.000	Merged-chr8-128363423-35
NR10351--MA0496.2.MAFK	chr5	122995124	122995142	-	0.000	0.000	Merged-chr5-122995076-1
NR13477--MA0089.1.MAFG::NFE2L1	chr9	114455682	114455687	-	0.000	0.000	Merged-chr9-114455654-16
NR13267--MA0591.1.Bach1::Mafk	chr9	83564273	83564287	+	0.000	0.000	Merged-chr9-83564254-44
NR4750--MA0659.1.MAFG	chr15	60141740	60141760	-	0.000	0.000	Merged-chr15-60141822-49
NR877--MA0496.2.MAFK	chr1	170729602	170729620	+	0.000	0.000	Merged-chr1-170729637-43
NR12676--MA0591.1.Bach1::Mafk	chr8	90961821	90961835	+	0.000	0.000	Merged-chr8-90961787-20
NR584--MA0659.1.MAFG	chr1	133146148	133146168	-	0.000	0.000	Merged-chr1-133146237-29
NR2203--MA0117.2.Mafb	chr11	69073475	69073486	+	0.000	0.000	Merged-chr11-69073525-67
NR12871--MA0496.2.MAFK	chr8	124242444	124242462	+	0.000	0.000	Merged-chr8-124242348-54
NR10489--MA0089.1.MAFG::NFE2L1	chr5	146148229	146148234	-	0.000	0.000	Merged-chr5-146148183-2
NR11253--MA0501.1.MAF::NFE2	chr6	120190598	120190612	-	0.000	0.000	Merged-chr6-120190573-26
NR6427--MA0501.1.MAF::NFE2	chr18	80554959	80554973	+	0.000	0.000	Merged-chr18-80555147-42
NR1346--MA0117.2.Mafb	chr10	41615688	41615699	+	0.000	0.000	Merged-chr10-41615681-31
NR4611--MA0089.1.MAFG::NFE2L1	chr15	10600106	10600111	+	0.000	0.000	Merged-chr15-10599937-7
NR9521--MA0591.1.Bach1::Mafk	chr4	142015045	142015059	-	0.000	0.000	Merged-chr4-142015063-42
NR3381--MA0089.1.MAFG::NFE2L1	chr13	24962227	24962232	-	0.000	0.000	Merged-chr13-24962371-30
NR3033--MA0591.1.Bach1::Mafk	chr12	98268583	98268597	-	0.000	0.000	Merged-chr12-98268789-38
NR10942--MA0501.1.MAF::NFE2	chr6	71632848	71632862	-	0.000	0.000	Merged-chr6-71633001-103
NR12983--MA0496.2.MAFK	chr9	20961728	20961746	+	0.000	0.000	Merged-chr9-20961726-34
NR8078--MA0089.1.MAFG::NFE2L1	chr3	19707067	19707072	-	0.000	0.000	Merged-chr3-19706982-40
NR2667--MA0089.1.MAFG::NFE2L1	chr12	25209010	25209015	-	0.000	0.000	Merged-chr12-25209047-25
NR1597--MA0659.1.MAFG	chr10	85050867	85050887	+	0.000	0.000	Merged-chr10-85050856-11
NR6218--MA0117.2.Mafb	chr18	44812208	44812219	+	0.000	0.000	Merged-chr18-44812125-32
NR7158--MA0501.1.MAF::NFE2	chr2	69802948	69802962	+	0.000	0.000	Merged-chr2-69803068-39
NR6716--MA0591.1.Bach1::Mafk	chr19	53038331	53038345	-	0.000	0.000	Merged-chr19-53038497-69
NR8073--MA0496.2.MAFK	chr3	18243868	18243886	-	0.000	0.000	Merged-chr3-18243680-52
NR9180--MA0501.1.MAF::NFE2	chr4	94603207	94603221	+	0.000	0.000	Merged-chr4-94603187-63
NR13735--MA0117.2.Mafb	chrX	101369298	101369309	-	0.000	0.000	Merged-chrX-101369155-35
NR8955--MA0496.2.MAFK	chr4	24569374	24569392	+	0.000	0.000	Merged-chr4-24569297-30
NR1838--MA0089.1.MAFG::NFE2L1	chr10	121334836	121334841	-	0.000	0.000	Merged-chr10-121334819-22
NR4547--MA0591.1.Bach1::Mafk	chr14	121710264	121710278	+	0.000	0.000	Merged-chr14-121710333-21
NR11327--MA0117.2.Mafb	chr6	129234814	129234825	-	0.000	0.000	Merged-chr6-129234785-38
NR5466--MA0089.1.MAFG::NFE2L1	chr16	95983806	95983811	-	0.000	0.000	Merged-chr16-95983924-16
NR13751--MA0089.1.MAFG::NFE2L1	chrX	104760551	104760556	-	0.000	0.000	Merged-chrX-104760741-26
NR2293--MA0591.1.Bach1::Mafk	chr11	83787526	83787540	+	0.000	0.000	Merged-chr11-83787669-12
NR5842--MA0089.1.MAFG::NFE2L1	chr17	57126043	57126048	+	0.000	0.000	Merged-chr17-57126152-41
NR8884--MA0495.2.MAFF	chr4	3929725	3929745	+	0.000	0.000	Merged-chr4-3929769-34
NR3405--MA0117.2.Mafb	chr13	30733050	30733061	-	0.000	0.000	Merged-chr13-30733063-17
NR8050--MA0089.1.MAFG::NFE2L1	chr3	9802423	9802428	+	0.000	0.000	Merged-chr3-9802270-83
NR3708--MA0089.1.MAFG::NFE2L1	chr13	95592964	95592969	+	0.000	0.000	Merged-chr13-95593068-48
NR137--MA0591.1.Bach1::Mafk	chr1	39932928	39932942	+	0.000	0.000	Merged-chr1-39932950-7
NR5177--MA0089.1.MAFG::NFE2L1	chr16	44737342	44737347	-	0.000	0.000	Merged-chr16-44737385-3
NR8098--MA0659.1.MAFG	chr3	28236949	28236969	-	0.000	0.000	Merged-chr3-28236857-20
NR6140--MA0501.1.MAF::NFE2	chr18	24116940	24116954	+	0.000	0.000	Merged-chr18-24116838-23
NR459--MA0591.1.Bach1::Mafk	chr1	98022154	98022168	+	0.000	0.000	Merged-chr1-98022036-10
NR13439--MA0591.1.Bach1::Mafk	chr9	107526728	107526742	-	0.000	0.000	Merged-chr9-107526799-38
NR10639--MA0501.1.MAF::NFE2	chr6	24894762	24894776	+	0.000	0.000	Merged-chr6-24894743-37
NR578--MA0495.2.MAFF	chr1	133146148	133146168	+	0.000	0.000	Merged-chr1-133146237-29
NR2804--MA0501.1.MAF::NFE2	chr12	54313285	54313299	+	0.000	0.000	Merged-chr12-54313214-97
NR4348--MA0089.1.MAFG::NFE2L1	chr14	73049212	73049217	-	0.000	0.000	Merged-chr14-73049322-54
NR2189--MA0089.1.MAFG::NFE2L1	chr11	62879581	62879586	-	0.000	0.000	Merged-chr11-62879529-68
NR12633--MA0089.1.MAFG::NFE2L1	chr8	83742440	83742445	-	0.000	0.000	Merged-chr8-83742460-39
NR8886--MA0659.1.MAFG	chr4	3929725	3929745	+	0.000	0.000	Merged-chr4-3929769-34
NR1456--MA0496.2.MAFK	chr10	63175223	63175241	+	0.000	0.000	Merged-chr10-63175316-22
NR13198--MA0117.2.Mafb	chr9	74142059	74142070	-	0.000	0.000	Merged-chr9-74142084-19
NR385--MA0501.1.MAF::NFE2	chr1	91038116	91038130	+	0.000	0.000	Merged-chr1-91038196-27
NR9974--MA0089.1.MAFG::NFE2L1	chr5	64371445	64371450	-	0.000	0.000	Merged-chr5-64371502-26
NR2186--MA0591.1.Bach1::Mafk	chr11	62822167	62822181	+	0.000	0.000	Merged-chr11-62822095-14
NR12675--MA0495.2.MAFF	chr8	90961834	90961854	-	0.000	0.000	Merged-chr8-90961787-20
