#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR51610--MA0599.1.KLF5	chr5	92675480	92675489	+	0.000	0.000	Merged-chr5-92675540-55
NR15505--MA0741.1.KLF16	chr12	109438214	109438224	+	0.000	0.000	Merged-chr12-109438029-53
NR42646--MA1107.1.KLF9	chr3	93550151	93550163	-	0.000	0.000	Merged-chr3-93550146-53
NR15830--MA0657.1.KLF13	chr13	4110704	4110721	+	0.000	0.000	Merged-chr13-4110676-26
NR45017--MA0599.1.KLF5	chr4	6191013	6191022	+	0.000	0.000	Merged-chr4-6191094-54
NR62766--MA0741.1.KLF16	chr8	34397997	34398007	+	0.000	0.000	Merged-chr8-34397971-66
NR65409--MA0599.1.KLF5	chr8	125734240	125734249	-	0.000	0.000	Merged-chr8-125734356-90
NR61994--MA0599.1.KLF5	chr7	143501941	143501950	+	0.000	0.000	Merged-chr7-143502068-57
NR15364--MA0493.1.Klf1	chr12	103443674	103443684	-	0.000	0.000	Merged-chr12-103443723-55
NR19929--MA1107.1.KLF9	chr14	20503061	20503073	+	0.000	0.000	Merged-chr14-20503247-33
NR37389--MA1107.1.KLF9	chr2	78750712	78750724	-	0.000	0.000	Merged-chr2-78750883-2
NR47138--MA0741.1.KLF16	chr4	94979124	94979134	-	0.000	0.000	Merged-chr4-94979011-66
NR4661--MA0599.1.KLF5	chr1	183987854	183987863	-	0.000	0.000	Merged-chr1-183987914-47
NR6917--MA0599.1.KLF5	chr10	67096994	67097003	+	0.000	0.000	Merged-chr10-67096873-126
NR10175--MA0599.1.KLF5	chr11	24077526	24077535	-	0.000	0.000	Merged-chr11-24077473-13
NR49269--MA0599.1.KLF5	chr4	156235965	156235974	-	0.000	0.000	Merged-chr4-156236095-69
NR22464--MA0039.3.KLF4	chr14	121346319	121346329	-	0.000	0.000	Merged-chr14-121346317-26
NR64211--MA0493.1.Klf1	chr8	86774875	86774885	+	0.000	0.000	Merged-chr8-86774824-16
NR38386--MA0599.1.KLF5	chr2	121414492	121414501	+	0.000	0.000	Merged-chr2-121414603-1
NR30432--MA0493.1.Klf1	chr17	70751291	70751301	+	0.000	0.000	Merged-chr17-70751409-15
NR33277--MA0599.1.KLF5	chr18	75331221	75331230	+	0.000	0.000	Merged-chr18-75331173-4
NR58778--MA0599.1.KLF5	chr7	27361548	27361557	+	0.000	0.000	Merged-chr7-27361571-54
NR8591--MA0740.1.KLF14	chr10	108332649	108332662	+	0.000	0.000	Merged-chr10-108332543-119
NR23223--MA1107.1.KLF9	chr15	36449178	36449190	+	0.000	0.000	Merged-chr15-36449278-49
NR14497--MA0039.3.KLF4	chr12	72014612	72014622	+	0.000	0.000	Merged-chr12-72014638-4
NR19052--MA0493.1.Klf1	chr13	110394964	110394974	-	0.000	0.000	Merged-chr13-110394904-109
NR27010--MA0493.1.Klf1	chr16	59471776	59471786	-	0.000	0.000	Merged-chr16-59471923-61
NR15486--MA0741.1.KLF16	chr12	108646573	108646583	-	0.000	0.000	Merged-chr12-108646363-75
NR13411--MA0741.1.KLF16	chr12	18610058	18610068	+	0.000	0.000	Merged-chr12-18610256-83
NR7343--MA1107.1.KLF9	chr10	77606499	77606511	+	0.000	0.000	Merged-chr10-77606503-166
NR34331--MA0741.1.KLF16	chr19	31337340	31337350	-	0.000	0.000	Merged-chr19-31337298-1
NR53435--MA1107.1.KLF9	chr5	137770748	137770760	+	0.000	0.000	Merged-chr5-137770863-20
NR3795--MA0599.1.KLF5	chr1	159813051	159813060	+	0.000	0.000	Merged-chr1-159812982-41
NR31486--MA0742.1.Klf12	chr18	12941871	12941885	+	0.000	0.000	Merged-chr18-12941700-63
NR14193--MA1107.1.KLF9	chr12	55820329	55820341	+	0.000	0.000	Merged-chr12-55820347-2
NR58097--MA0493.1.Klf1	chr7	6286458	6286468	-	0.000	0.000	Merged-chr7-6286404-52
NR26153--MA0493.1.Klf1	chr16	21947581	21947591	-	0.000	0.000	Merged-chr16-21947386-78
NR64886--MA0039.3.KLF4	chr8	114817225	114817235	+	0.000	0.000	Merged-chr8-114817080-1
NR52677--MA0742.1.Klf12	chr5	122951569	122951583	+	0.000	0.000	Merged-chr5-122951683-61
NR34922--MA0599.1.KLF5	chr19	56069100	56069109	-	0.000	0.000	Merged-chr19-56069035-17
NR2901--MA1107.1.KLF9	chr1	133363683	133363695	+	0.000	0.000	Merged-chr1-133363736-34
NR14756--MA0740.1.KLF14	chr12	82165837	82165850	+	0.000	0.000	Merged-chr12-82165766-1
NR16910--MA1107.1.KLF9	chr13	45876491	45876503	+	0.000	0.000	Merged-chr13-45876609-5
NR43093--MA0741.1.KLF16	chr3	105704897	105704907	+	0.000	0.000	Merged-chr3-105704887-86
NR55783--MA0742.1.Klf12	chr6	85374726	85374740	+	0.000	0.000	Merged-chr6-85374701-69
NR12952--MA0741.1.KLF16	chr11	119034273	119034283	-	0.000	0.000	Merged-chr11-119034367-26
NR49175--MA0599.1.KLF5	chr4	155067019	155067028	+	0.000	0.000	Merged-chr4-155066874-90
NR53645--MA0039.3.KLF4	chr5	140858394	140858404	+	0.000	0.000	Merged-chr5-140858395-35
NR14717--MA1107.1.KLF9	chr12	80885788	80885800	-	0.000	0.000	Merged-chr12-80885869-36
NR43896--MA0742.1.Klf12	chr3	135594473	135594487	-	0.000	0.000	Merged-chr3-135594497-62
NR14502--MA1107.1.KLF9	chr12	72014606	72014618	+	0.000	0.000	Merged-chr12-72014638-4
NR24341--MA0599.1.KLF5	chr15	78898805	78898814	+	0.000	0.000	Merged-chr15-78898744-12
NR44733--MA0599.1.KLF5	chr3	154269932	154269941	+	0.000	0.000	Merged-chr3-154269984-40
NR62843--MA0740.1.KLF14	chr8	35597271	35597284	+	0.000	0.000	Merged-chr8-35597143-68
NR28744--MA0742.1.Klf12	chr17	21474860	21474874	-	0.000	0.000	Merged-chr17-21475108-14
NR9648--MA0657.1.KLF13	chr11	3539329	3539346	+	0.000	0.000	Merged-chr11-3539398-47
NR56276--MA0599.1.KLF5	chr6	99429068	99429077	+	0.000	0.000	Merged-chr6-99429138-37
NR61514--MA1107.1.KLF9	chr7	127708349	127708361	-	0.000	0.000	Merged-chr7-127708553-93
NR4576--MA0742.1.Klf12	chr1	180387692	180387706	+	0.000	0.000	Merged-chr1-180387589-46
NR31657--MA0599.1.KLF5	chr18	21001872	21001881	+	0.000	0.000	Merged-chr18-21001968-97
NR17751--MA0741.1.KLF16	chr13	75845535	75845545	+	0.000	0.000	Merged-chr13-75845828-42
NR40006--MA0493.1.Klf1	chr2	168741429	168741439	+	0.000	0.000	Merged-chr2-168741453-11
NR22664--MA0740.1.KLF14	chr15	6554961	6554974	-	0.000	0.000	Merged-chr15-6554904-39
NR40625--MA0741.1.KLF16	chr3	8923841	8923851	-	0.000	0.000	Merged-chr3-8923725-59
NR42664--MA1107.1.KLF9	chr3	94786402	94786414	+	0.000	0.000	Merged-chr3-94786570-53
NR66487--MA0741.1.KLF16	chr9	50491816	50491826	+	0.000	0.000	Merged-chr9-50491898-16
NR22478--MA1107.1.KLF9	chr14	121491352	121491364	+	0.000	0.000	Merged-chr14-121491238-1
NR53332--MA1107.1.KLF9	chr5	136173657	136173669	-	0.000	0.000	Merged-chr5-136173807-4
NR38671--MA0741.1.KLF16	chr2	129297422	129297432	-	0.000	0.000	Merged-chr2-129297355-75
NR51834--MA0599.1.KLF5	chr5	100572244	100572253	-	0.000	0.000	Merged-chr5-100572278-24
NR48707--MA0493.1.Klf1	chr4	141793536	141793546	-	0.000	0.000	Merged-chr4-141793612-90
NR43016--MA0741.1.KLF16	chr3	103802152	103802162	-	0.000	0.000	Merged-chr3-103802336-72
NR66978--MA0599.1.KLF5	chr9	71592421	71592430	-	0.000	0.000	Merged-chr9-71592385-50
NR26185--MA0599.1.KLF5	chr16	23102922	23102931	-	0.000	0.000	Merged-chr16-23102925-22
NR51139--MA1107.1.KLF9	chr5	72647729	72647741	+	0.000	0.000	Merged-chr5-72647797-53
NR62599--MA0039.3.KLF4	chr8	25609061	25609071	-	0.000	0.000	Merged-chr8-25609215-28
NR15461--MA0742.1.Klf12	chr12	108275431	108275445	+	0.000	0.000	Merged-chr12-108275445-64
NR65408--MA1107.1.KLF9	chr8	125734217	125734229	-	0.000	0.000	Merged-chr8-125734356-90
NR48751--MA1107.1.KLF9	chr4	144404711	144404723	-	0.000	0.000	Merged-chr4-144404562-1,Merged-chr4-144404799-3
NR4567--MA0741.1.KLF16	chr1	180279809	180279819	+	0.000	0.000	Merged-chr1-180279893-43
NR67166--MA0740.1.KLF14	chr9	80164991	80165004	+	0.000	0.000	Merged-chr9-80164813-89
NR12788--MA1107.1.KLF9	chr11	116377482	116377494	-	0.000	0.000	Merged-chr11-116377399-54
NR11093--MA0741.1.KLF16	chr11	69095057	69095067	+	0.000	0.000	Merged-chr11-69095094-65
NR6720--MA0599.1.KLF5	chr10	59951879	59951888	+	0.000	0.000	Merged-chr10-59952014-65
NR52812--MA0599.1.KLF5	chr5	124729790	124729799	+	0.000	0.000	Merged-chr5-124729814-15
NR7797--MA0740.1.KLF14	chr10	83534141	83534154	+	0.000	0.000	Merged-chr10-83533900-47
NR47672--MA0740.1.KLF14	chr4	119195261	119195274	+	0.000	0.000	Merged-chr4-119195443-60
NR67811--MA0039.3.KLF4	chr9	106071783	106071793	+	0.000	0.000	Merged-chr9-106071900-22
NR39839--MA0657.1.KLF13	chr2	164953394	164953411	-	0.000	0.000	Merged-chr2-164953372-29
NR68024--MA0741.1.KLF16	chr9	110461491	110461501	-	0.000	0.000	Merged-chr9-110461339-53
NR19922--MA0740.1.KLF14	chr14	20393750	20393763	-	0.000	0.000	Merged-chr14-20393638-49
NR58142--MA0657.1.KLF13	chr7	7130763	7130780	+	0.000	0.000	Merged-chr7-7130705-50
NR14417--MA0657.1.KLF13	chr12	69461953	69461970	+	0.000	0.000	Merged-chr12-69461998-25
NR16486--MA0599.1.KLF5	chr13	24831538	24831547	+	0.000	0.000	Merged-chr13-24831601-67
NR53453--MA1107.1.KLF9	chr5	137776845	137776857	-	0.000	0.000	Merged-chr5-137776694-7
NR31769--MA0599.1.KLF5	chr18	24309590	24309599	-	0.000	0.000	Merged-chr18-24309700-12
NR10510--MA0741.1.KLF16	chr11	49659210	49659220	-	0.000	0.000	Merged-chr11-49659123-29
NR45903--MA0493.1.Klf1	chr4	43483769	43483779	+	0.000	0.000	Merged-chr4-43483689-52
NR53659--MA1107.1.KLF9	chr5	141081194	141081206	-	0.000	0.000	Merged-chr5-141081137-7
NR48613--MA0493.1.Klf1	chr4	140699881	140699891	-	0.000	0.000	Merged-chr4-140699867-49
NR38018--MA1107.1.KLF9	chr2	112510276	112510288	-	0.000	0.000	Merged-chr2-112510265-49
NR34692--MA0741.1.KLF16	chr19	45805270	45805280	+	0.000	0.000	Merged-chr19-45805178-27
NR38595--MA0039.3.KLF4	chr2	127916568	127916578	+	0.000	0.000	Merged-chr2-127916886-61
NR51946--MA0599.1.KLF5	chr5	105004713	105004722	-	0.000	0.000	Merged-chr5-105004765-44
NR18508--MA1107.1.KLF9	chr13	97681938	97681950	-	0.000	0.000	Merged-chr13-97682077-4
NR55047--MA0493.1.Klf1	chr6	48395580	48395590	+	0.000	0.000	Merged-chr6-48395696-62
NR30571--MA0493.1.Klf1	chr17	73273826	73273836	+	0.000	0.000	Merged-chr17-73273981-22
NR22908--MA1107.1.KLF9	chr15	25216703	25216715	+	0.000	0.000	Merged-chr15-25216736-38
NR51927--MA1107.1.KLF9	chr5	103692335	103692347	-	0.000	0.000	Merged-chr5-103692321-99
NR39566--MA0742.1.Klf12	chr2	157737391	157737405	+	0.000	0.000	Merged-chr2-157737389-52
NR31320--MA1107.1.KLF9	chr18	4354423	4354435	+	0.000	0.000	Merged-chr18-4354638-8
NR38022--MA0039.3.KLF4	chr2	112510308	112510318	-	0.000	0.000	Merged-chr2-112510265-49
NR54637--MA1107.1.KLF9	chr6	29838783	29838795	-	0.000	0.000	Merged-chr6-29838666-29
NR10090--MA0599.1.KLF5	chr11	21163909	21163918	-	0.000	0.000	Merged-chr11-21163903-4
NR23905--MA0599.1.KLF5	chr15	66286892	66286901	+	0.000	0.000	Merged-chr15-66286791-54
NR33272--MA0493.1.Klf1	chr18	74779166	74779176	+	0.000	0.000	Merged-chr18-74779251-150
NR50487--MA0742.1.Klf12	chr5	45669764	45669778	+	0.000	0.000	Merged-chr5-45669606-116
NR3965--MA0741.1.KLF16	chr1	165700814	165700824	-	0.000	0.000	Merged-chr1-165701022-97
NR55973--MA1107.1.KLF9	chr6	89286765	89286777	+	0.000	0.000	Merged-chr6-89286978-37
NR43759--MA0740.1.KLF14	chr3	131272102	131272115	+	0.000	0.000	Merged-chr3-131271947-79
NR6813--MA1107.1.KLF9	chr10	61534770	61534782	+	0.000	0.000	Merged-chr10-61534801-22
NR36895--MA0741.1.KLF16	chr2	61402416	61402426	-	0.000	0.000	Merged-chr2-61402469-66
NR62068--MA0599.1.KLF5	chr8	4166154	4166163	+	0.000	0.000	Merged-chr8-4166243-82
NR60774--MA0493.1.Klf1	chr7	101012085	101012095	-	0.000	0.000	Merged-chr7-101011923-30
NR48058--MA0493.1.Klf1	chr4	129500846	129500856	-	0.000	0.000	Merged-chr4-129500863-48
NR42558--MA0599.1.KLF5	chr3	89871068	89871077	+	0.000	0.000	Merged-chr3-89871193-44
NR54857--MA0493.1.Klf1	chr6	41177284	41177294	+	0.000	0.000	Merged-chr6-41177322-23
NR19984--MA0599.1.KLF5	chr14	21750476	21750485	+	0.000	0.000	Merged-chr14-21750492-17
NR65525--MA0493.1.Klf1	chr9	7805110	7805120	-	0.000	0.000	Merged-chr9-7805138-27
NR22496--MA1107.1.KLF9	chr14	121545776	121545788	+	0.000	0.000	Merged-chr14-121545671-6
NR48715--MA0039.3.KLF4	chr4	141793560	141793570	-	0.000	0.000	Merged-chr4-141793612-90
NR391--MA1107.1.KLF9	chr1	20912781	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR56060--MA1107.1.KLF9	chr6	92214129	92214141	-	0.000	0.000	Merged-chr6-92214194-3
NR32784--MA0657.1.KLF13	chr18	61911591	61911608	-	0.000	0.000	Merged-chr18-61911637-53
NR63857--MA0741.1.KLF16	chr8	72646459	72646469	+	0.000	0.000	Merged-chr8-72646411-1
NR45924--MA0657.1.KLF13	chr4	43875676	43875693	-	0.000	0.000	Merged-chr4-43875709-66
NR48910--MA0741.1.KLF16	chr4	148900881	148900891	+	0.000	0.000	Merged-chr4-148901056-98
NR17307--MA0741.1.KLF16	chr13	61996840	61996850	-	0.000	0.000	Merged-chr13-61996796-15
NR8657--MA1107.1.KLF9	chr10	111105056	111105068	-	0.000	0.000	Merged-chr10-111105163-9
NR12252--MA0599.1.KLF5	chr11	100862018	100862027	+	0.000	0.000	Merged-chr11-100861973-17
NR14508--MA0599.1.KLF5	chr12	72085584	72085593	-	0.000	0.000	Merged-chr12-72085712-110
NR63376--MA1107.1.KLF9	chr8	61283206	61283218	+	0.000	0.000	Merged-chr8-61283229-50
NR23883--MA0741.1.KLF16	chr15	64113262	64113272	+	0.000	0.000	Merged-chr15-64113403-29
NR22805--MA1107.1.KLF9	chr15	12795443	12795455	+	0.000	0.000	Merged-chr15-12795578-29
NR45701--MA1107.1.KLF9	chr4	40285687	40285699	+	0.000	0.000	Merged-chr4-40285687-24
NR29507--MA0039.3.KLF4	chr17	36023772	36023782	-	0.000	0.000	Merged-chr17-36023858-33
NR11922--MA1107.1.KLF9	chr11	95713997	95714009	+	0.000	0.000	Merged-chr11-95714089-14
NR1937--MA0741.1.KLF16	chr1	88694513	88694523	+	0.000	0.000	Merged-chr1-88694534-9
NR64373--MA0599.1.KLF5	chr8	93810539	93810548	+	0.000	0.000	Merged-chr8-93810346-59
NR34596--MA0741.1.KLF16	chr19	41656289	41656299	+	0.000	0.000	Merged-chr19-41656223-24
NR20092--MA0039.3.KLF4	chr14	25842427	25842437	-	0.000	0.000	Merged-chr14-25842298-78
NR58241--MA0599.1.KLF5	chr7	16001851	16001860	-	0.000	0.000	Merged-chr7-16001989-41
NR21609--MA0599.1.KLF5	chr14	87080168	87080177	+	0.000	0.000	Merged-chr14-87079950-39
NR47704--MA0740.1.KLF14	chr4	119733772	119733785	-	0.000	0.000	Merged-chr4-119733692-69
NR32884--MA0740.1.KLF14	chr18	65430912	65430925	+	0.000	0.000	Merged-chr18-65430843-87
NR30094--MA0741.1.KLF16	chr17	57275563	57275573	+	0.000	0.000	Merged-chr17-57275446-78
NR24628--MA0740.1.KLF14	chr15	83350255	83350268	+	0.000	0.000	Merged-chr15-83350192-58
NR68624--MA0740.1.KLF14	chrX	13461761	13461774	+	0.000	0.000	Merged-chrX-13461805-52
NR56724--MA0599.1.KLF5	chr6	116003741	116003750	+	0.000	0.000	Merged-chr6-116003758-12
NR68267--MA0599.1.KLF5	chr9	119453529	119453538	-	0.000	0.000	Merged-chr9-119453486-15
NR60787--MA1107.1.KLF9	chr7	101321365	101321377	+	0.000	0.000	Merged-chr7-101321217-65
NR5514--MA0599.1.KLF5	chr10	13868856	13868865	-	0.000	0.000	Merged-chr10-13868873-62
NR23388--MA0740.1.KLF14	chr15	38473848	38473861	+	0.000	0.000	Merged-chr15-38473767-49
NR52140--MA0493.1.Klf1	chr5	111573492	111573502	+	0.000	0.000	Merged-chr5-111573602-40
NR28150--MA0599.1.KLF5	chr16	97851394	97851403	-	0.000	0.000	Merged-chr16-97851488-134
NR11704--MA0599.1.KLF5	chr11	87756620	87756629	-	0.000	0.000	Merged-chr11-87756738-13
NR10022--MA0742.1.Klf12	chr11	20553255	20553269	+	0.000	0.000	Merged-chr11-20553238-64
NR13230--MA0740.1.KLF14	chr12	12172544	12172557	+	0.000	0.000	Merged-chr12-12172464-29
NR26037--MA0493.1.Klf1	chr16	17646440	17646450	+	0.000	0.000	Merged-chr16-17646523-53
NR12579--MA0599.1.KLF5	chr11	113174290	113174299	+	0.000	0.000	Merged-chr11-113174221-33
NR39092--MA0740.1.KLF14	chr2	144224474	144224487	+	0.000	0.000	Merged-chr2-144224483-67
NR43433--MA0599.1.KLF5	chr3	121370598	121370607	-	0.000	0.000	Merged-chr3-121370505-2
NR43772--MA1107.1.KLF9	chr3	131272087	131272099	-	0.000	0.000	Merged-chr3-131271947-79
NR34724--MA0741.1.KLF16	chr19	46305666	46305676	+	0.000	0.000	Merged-chr19-46305608-10
NR54609--MA0657.1.KLF13	chr6	29474061	29474078	+	0.000	0.000	Merged-chr6-29474137-48
NR2505--MA0741.1.KLF16	chr1	119492215	119492225	-	0.000	0.000	Merged-chr1-119492306-30
NR52506--MA0740.1.KLF14	chr5	118661941	118661954	+	0.000	0.000	Merged-chr5-118661904-17
NR7367--MA0599.1.KLF5	chr10	78169838	78169847	-	0.000	0.000	Merged-chr10-78169866-58
NR41025--MA0599.1.KLF5	chr3	27463050	27463059	-	0.000	0.000	Merged-chr3-27462923-28
NR66357--MA0741.1.KLF16	chr9	44717170	44717180	-	0.000	0.000	Merged-chr9-44717151-19
NR38812--MA0741.1.KLF16	chr2	132512640	132512650	-	0.000	0.000	Merged-chr2-132512511-69
NR13342--MA0599.1.KLF5	chr12	17257199	17257208	+	0.000	0.000	Merged-chr12-17257057-21
NR16597--MA1107.1.KLF9	chr13	31503291	31503303	+	0.000	0.000	Merged-chr13-31503331-6
NR14884--MA0599.1.KLF5	chr12	86860282	86860291	+	0.000	0.000	Merged-chr12-86860262-64
NR23368--MA0599.1.KLF5	chr15	38299328	38299337	-	0.000	0.000	Merged-chr15-38299462-88
NR1041--MA0039.3.KLF4	chr1	52150106	52150116	-	0.000	0.000	Merged-chr1-52150135-5
NR68494--MA0741.1.KLF16	chrX	7586648	7586658	-	0.000	0.000	Merged-chrX-7586610-10
NR34701--MA0657.1.KLF13	chr19	46003420	46003437	-	0.000	0.000	Merged-chr19-46003515-58
NR68289--MA0741.1.KLF16	chr9	119963510	119963520	+	0.000	0.000	Merged-chr9-119963439-34
NR24364--MA0742.1.Klf12	chr15	79229182	79229196	-	0.000	0.000	Merged-chr15-79229284-51
NR16906--MA1107.1.KLF9	chr13	45876483	45876495	+	0.000	0.000	Merged-chr13-45876609-5
NR50105--MA0742.1.Klf12	chr5	30949982	30949996	-	0.000	0.000	Merged-chr5-30949994-50
NR6061--MA1107.1.KLF9	chr10	34234139	34234151	-	0.000	0.000	Merged-chr10-34234223-20
NR1090--MA0741.1.KLF16	chr1	54914510	54914520	-	0.000	0.000	Merged-chr1-54914560-13
NR48319--MA0740.1.KLF14	chr4	134372585	134372598	+	0.000	0.000	Merged-chr4-134372505-25
NR43875--MA0742.1.Klf12	chr3	135417973	135417987	+	0.000	0.000	Merged-chr3-135417903-41
NR36242--MA0741.1.KLF16	chr2	34938784	34938794	+	0.000	0.000	Merged-chr2-34938971-69
NR16459--MA0493.1.Klf1	chr13	24416090	24416100	+	0.000	0.000	Merged-chr13-24416141-118
NR67983--MA0599.1.KLF5	chr9	108832626	108832635	+	0.000	0.000	Merged-chr9-108832464-53
NR34595--MA0493.1.Klf1	chr19	41656175	41656185	-	0.000	0.000	Merged-chr19-41656223-24
NR67705--MA0493.1.Klf1	chr9	101251889	101251899	+	0.000	0.000	Merged-chr9-101251656-72
NR16396--MA0740.1.KLF14	chr13	21366908	21366921	+	0.000	0.000	Merged-chr13-21366779-27
NR34357--MA0741.1.KLF16	chr19	32406886	32406896	+	0.000	0.000	Merged-chr19-32406889-30
NR42884--MA0741.1.KLF16	chr3	100582914	100582924	-	0.000	0.000	Merged-chr3-100582913-18
NR34628--MA0741.1.KLF16	chr19	42129167	42129177	-	0.000	0.000	Merged-chr19-42129370-104
NR24052--MA0740.1.KLF14	chr15	73833444	73833457	-	0.000	0.000	Merged-chr15-73833465-20
NR62865--MA0599.1.KLF5	chr8	36223278	36223287	+	0.000	0.000	Merged-chr8-36223290-29
NR62515--MA0742.1.Klf12	chr8	22227123	22227137	+	0.000	0.000	Merged-chr8-22227321-39
NR37019--MA0741.1.KLF16	chr2	65567731	65567741	-	0.000	0.000	Merged-chr2-65567676-20
NR53337--MA1107.1.KLF9	chr5	136173667	136173679	-	0.000	0.000	Merged-chr5-136173807-4
NR36680--MA1107.1.KLF9	chr2	53051379	53051391	-	0.000	0.000	Merged-chr2-53051556-37
NR48381--MA0741.1.KLF16	chr4	135198111	135198121	+	0.000	0.000	Merged-chr4-135197991-22
NR64005--MA1107.1.KLF9	chr8	81012386	81012398	+	0.000	0.000	Merged-chr8-81012350-63
NR46241--MA0493.1.Klf1	chr4	56113977	56113987	+	0.000	0.000	Merged-chr4-56114012-43
NR9793--MA0599.1.KLF5	chr11	6658459	6658468	-	0.000	0.000	Merged-chr11-6658459-18
NR38489--MA0493.1.Klf1	chr2	125135990	125136000	-	0.000	0.000	Merged-chr2-125136116-38
NR33254--MA0742.1.Klf12	chr18	74442353	74442367	+	0.000	0.000	Merged-chr18-74442456-61
NR28355--MA1107.1.KLF9	chr17	8562349	8562361	-	0.000	0.000	Merged-chr17-8562551-56
NR66759--MA0599.1.KLF5	chr9	61983473	61983482	+	0.000	0.000	Merged-chr9-61983421-34
NR47783--MA0493.1.Klf1	chr4	120854784	120854794	+	0.000	0.000	Merged-chr4-120854918-43
NR39871--MA0741.1.KLF16	chr2	166617811	166617821	-	0.000	0.000	Merged-chr2-166617858-42
NR49429--MA0741.1.KLF16	chr5	8996965	8996975	+	0.000	0.000	Merged-chr5-8996968-123
NR52028--MA0741.1.KLF16	chr5	107986972	107986982	+	0.000	0.000	Merged-chr5-107987053-156
NR1064--MA1107.1.KLF9	chr1	52800553	52800565	+	0.000	0.000	Merged-chr1-52800518-18
NR2292--MA0740.1.KLF14	chr1	105663809	105663822	-	0.000	0.000	Merged-chr1-105663837-98
NR61989--MA1107.1.KLF9	chr7	143053679	143053691	+	0.000	0.000	Merged-chr7-143053542-3
NR30160--MA0599.1.KLF5	chr17	62818536	62818545	-	0.000	0.000	Merged-chr17-62818358-6
NR29664--MA0741.1.KLF16	chr17	45686369	45686379	-	0.000	0.000	Merged-chr17-45686351-100
NR11138--MA0741.1.KLF16	chr11	69838328	69838338	+	0.000	0.000	Merged-chr11-69838250-77
NR11311--MA0740.1.KLF14	chr11	75195050	75195063	+	0.000	0.000	Merged-chr11-75195247-19
NR12569--MA1107.1.KLF9	chr11	111792071	111792083	+	0.000	0.000	Merged-chr11-111792002-31
NR24007--MA0741.1.KLF16	chr15	73140294	73140304	+	0.000	0.000	Merged-chr15-73140453-54
NR68486--MA0493.1.Klf1	chrX	7375920	7375930	-	0.000	0.000	Merged-chrX-7375915-61
NR50316--MA0740.1.KLF14	chr5	36713384	36713397	+	0.000	0.000	Merged-chr5-36713262-67
NR5733--MA0493.1.Klf1	chr10	18070688	18070698	-	0.000	0.000	Merged-chr10-18070790-14
NR3898--MA0493.1.Klf1	chr1	164248939	164248949	-	0.000	0.000	Merged-chr1-164249048-102
NR11237--MA0039.3.KLF4	chr11	72961712	72961722	+	0.000	0.000	Merged-chr11-72961545-111
NR24744--MA0742.1.Klf12	chr15	85982312	85982326	+	0.000	0.000	Merged-chr15-85982300-69
NR68271--MA0493.1.Klf1	chr9	119453534	119453544	-	0.000	0.000	Merged-chr9-119453486-15
NR58013--MA0599.1.KLF5	chr7	4614259	4614268	-	0.000	0.000	Merged-chr7-4614138-46
NR48055--MA0742.1.Klf12	chr4	129500842	129500856	-	0.000	0.000	Merged-chr4-129500863-48
NR15794--MA0740.1.KLF14	chr13	3642177	3642190	+	0.000	0.000	Merged-chr13-3642271-16
NR54880--MA0741.1.KLF16	chr6	42349895	42349905	-	0.000	0.000	Merged-chr6-42349714-128
NR54133--MA0740.1.KLF14	chr6	7844637	7844650	+	0.000	0.000	Merged-chr6-7844794-101
NR6717--MA0740.1.KLF14	chr10	59951878	59951891	+	0.000	0.000	Merged-chr10-59952014-65
NR42351--MA1107.1.KLF9	chr3	84039276	84039288	+	0.000	0.000	Merged-chr3-84039248-13
NR11200--MA0741.1.KLF16	chr11	70669981	70669991	-	0.000	0.000	Merged-chr11-70669977-7
NR14883--MA1107.1.KLF9	chr12	86860248	86860260	+	0.000	0.000	Merged-chr12-86860262-64
NR1195--MA0599.1.KLF5	chr1	59482092	59482101	-	0.000	0.000	Merged-chr1-59482272-104
NR62353--MA0742.1.Klf12	chr8	14996104	14996118	-	0.000	0.000	Merged-chr8-14996187-57
NR34035--MA1107.1.KLF9	chr19	8802238	8802250	+	0.000	0.000	Merged-chr19-8802407-58
NR30567--MA0493.1.Klf1	chr17	73174324	73174334	+	0.000	0.000	Merged-chr17-73174368-48
NR51717--MA1107.1.KLF9	chr5	96990711	96990723	-	0.000	0.000	Merged-chr5-96990741-12
NR18876--MA0493.1.Klf1	chr13	107095397	107095407	-	0.000	0.000	Merged-chr13-107095527-25
NR17921--MA0599.1.KLF5	chr13	81657951	81657960	-	0.000	0.000	Merged-chr13-81657975-90
NR29679--MA0599.1.KLF5	chr17	46327995	46328004	+	0.000	0.000	Merged-chr17-46328081-55
NR12136--MA0599.1.KLF5	chr11	98786607	98786616	-	0.000	0.000	Merged-chr11-98786782-44
NR68992--MA0742.1.Klf12	chrX	73921971	73921985	-	0.000	0.000	Merged-chrX-73921958-51
NR58698--MA0599.1.KLF5	chr7	25219958	25219967	+	0.000	0.000	Merged-chr7-25219850-78
