#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR8600--MA0002.2.RUNX1	chr8	20550552	20550562	+	0.000	0.000	Merged-chr8-20550425-71
NR1658--MA0002.2.RUNX1	chr11	97728537	97728547	-	0.000	0.000	Merged-chr11-97728662-57
NR6715--MA0002.2.RUNX1	chr4	134460580	134460590	-	0.000	0.000	Merged-chr4-134460498-5
NR9391--MA0511.2.RUNX2	chr9	119744091	119744099	+	0.000	0.000	Merged-chr9-119744132-67
NR1121--MA0684.1.RUNX3	chr10	80610301	80610310	-	0.000	0.000	Merged-chr10-80610277-9
NR8852--MA0002.2.RUNX1	chr8	111821359	111821369	-	0.000	0.000	Merged-chr8-111821367-66
NR9292--MA0002.2.RUNX1	chr9	96350785	96350795	-	0.000	0.000	Merged-chr9-96350613-81
NR2670--MA0002.2.RUNX1	chr13	108303436	108303446	+	0.000	0.000	Merged-chr13-108303499-73
NR3324--MA0684.1.RUNX3	chr15	40131071	40131080	-	0.000	0.000	Merged-chr15-40131241-26
NR1644--MA0684.1.RUNX3	chr11	94591604	94591613	+	0.000	0.000	Merged-chr11-94591721-35
NR340--MA0684.1.RUNX3	chr1	87378987	87378996	-	0.000	0.000	Merged-chr1-87378937-12
NR192--MA0002.2.RUNX1	chr1	60236476	60236486	-	0.000	0.000	Merged-chr1-60236445-12
NR7220--MA0511.2.RUNX2	chr5	105244902	105244910	+	0.000	0.000	Merged-chr5-105244982-37
NR6953--MA0684.1.RUNX3	chr5	31831715	31831724	+	0.000	0.000	Merged-chr5-31831785-25
NR3655--MA0511.2.RUNX2	chr16	22466505	22466513	+	0.000	0.000	Merged-chr16-22466658-43
NR9467--MA0002.2.RUNX1	chrX	52760335	52760345	-	0.000	0.000	Merged-chrX-52760494-47
NR7787--MA0002.2.RUNX1	chr6	103526906	103526916	-	0.000	0.000	Merged-chr6-103526863-2
NR5779--MA0684.1.RUNX3	chr3	52498989	52498998	-	0.000	0.000	Merged-chr3-52498930-55
NR5236--MA0002.2.RUNX1	chr2	84827248	84827258	+	0.000	0.000	Merged-chr2-84827189-69
NR1482--MA0684.1.RUNX3	chr11	45851844	45851853	+	0.000	0.000	Merged-chr11-45851965-10
NR7472--MA0511.2.RUNX2	chr6	22214802	22214810	+	0.000	0.000	Merged-chr6-22214916-1
NR9324--MA0002.2.RUNX1	chr9	105689658	105689668	+	0.000	0.000	Merged-chr9-105689631-24
NR4777--MA0002.2.RUNX1	chr19	12011606	12011616	-	0.000	0.000	Merged-chr19-12011770-149
NR2431--MA0002.2.RUNX1	chr13	55255485	55255495	+	0.000	0.000	Merged-chr13-55255412-37
NR5907--MA0684.1.RUNX3	chr3	81172264	81172273	-	0.000	0.000	Merged-chr3-81172380-11
NR720--MA0684.1.RUNX3	chr1	181117360	181117369	+	0.000	0.000	Merged-chr1-181117384-24
NR843--MA0002.2.RUNX1	chr10	10355793	10355803	-	0.000	0.000	Merged-chr10-10355826-16
NR3764--MA0511.2.RUNX2	chr16	49839887	49839895	-	0.000	0.000	Merged-chr16-49840085-71
NR4363--MA0002.2.RUNX1	chr17	83645436	83645446	+	0.000	0.000	Merged-chr17-83645491-40
NR7025--MA0002.2.RUNX1	chr5	52149336	52149346	+	0.000	0.000	Merged-chr5-52149380-37
NR2954--MA0002.2.RUNX1	chr14	54122127	54122137	+	0.000	0.000	Merged-chr14-54122024-10
NR5017--MA0684.1.RUNX3	chr2	32062951	32062960	+	0.000	0.000	Merged-chr2-32063200-64
NR3189--MA0002.2.RUNX1	chr14	121262940	121262950	+	0.000	0.000	Merged-chr14-121262951-12
NR9105--MA0684.1.RUNX3	chr9	51402044	51402053	-	0.000	0.000	Merged-chr9-51401998-48
NR1736--MA0511.2.RUNX2	chr11	117872115	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR1514--MA0684.1.RUNX3	chr11	52232061	52232070	-	0.000	0.000	Merged-chr11-52232101-58
NR1095--MA0002.2.RUNX1	chr10	71226071	71226081	+	0.000	0.000	Merged-chr10-71226142-30
NR3397--MA0511.2.RUNX2	chr15	59619972	59619980	+	0.000	0.000	Merged-chr15-59620120-63
NR5331--MA0684.1.RUNX3	chr2	122306953	122306962	-	0.000	0.000	Merged-chr2-122306936-2
NR9370--MA0511.2.RUNX2	chr9	115611929	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR7405--MA0002.2.RUNX1	chr5	150717959	150717969	-	0.000	0.000	Merged-chr5-150717955-23
NR2858--MA0002.2.RUNX1	chr14	20775785	20775795	-	0.000	0.000	Merged-chr14-20775848-16
NR8831--MA0002.2.RUNX1	chr8	108823128	108823138	+	0.000	0.000	Merged-chr8-108823126-5
NR4600--MA0002.2.RUNX1	chr18	61571011	61571021	-	0.000	0.000	Merged-chr18-61571068-18
NR7613--MA0511.2.RUNX2	chr6	58881090	58881098	+	0.000	0.000	Merged-chr6-58880983-47
NR2400--MA0511.2.RUNX2	chr13	45876563	45876571	+	0.000	0.000	Merged-chr13-45876609-5
NR1418--MA0684.1.RUNX3	chr11	20644339	20644348	-	0.000	0.000	Merged-chr11-20644270-6
NR5506--MA0684.1.RUNX3	chr2	164087549	164087558	+	0.000	0.000	Merged-chr2-164087575-6
NR7309--MA0002.2.RUNX1	chr5	124079218	124079228	+	0.000	0.000	Merged-chr5-124079181-11
NR8464--MA0002.2.RUNX1	chr7	126470333	126470343	+	0.000	0.000	Merged-chr7-126470347-45
NR713--MA0002.2.RUNX1	chr1	180252899	180252909	-	0.000	0.000	Merged-chr1-180252895-14
NR4899--MA0002.2.RUNX1	chr2	9689685	9689695	+	0.000	0.000	Merged-chr2-9689730-31
NR8321--MA0002.2.RUNX1	chr7	80636480	80636490	-	0.000	0.000	Merged-chr7-80636547-14
NR7895--MA0684.1.RUNX3	chr6	127307410	127307419	-	0.000	0.000	Merged-chr6-127307394-44
NR4904--MA0684.1.RUNX3	chr2	11040240	11040249	+	0.000	0.000	Merged-chr2-11040200-20
NR3220--MA0511.2.RUNX2	chr15	5144623	5144631	-	0.000	0.000	Merged-chr15-5144505-4
NR650--MA0511.2.RUNX2	chr1	170868706	170868714	-	0.000	0.000	Merged-chr1-170868729-34
NR7024--MA0684.1.RUNX3	chr5	52126037	52126046	-	0.000	0.000	Merged-chr5-52126006-25
NR3393--MA0684.1.RUNX3	chr15	59263621	59263630	-	0.000	0.000	Merged-chr15-59263707-44
NR1636--MA0684.1.RUNX3	chr11	89100993	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR19--MA0511.2.RUNX2	chr1	7147198	7147206	+	0.000	0.000	Merged-chr1-7147128-26
NR6545--MA0002.2.RUNX1	chr4	83234294	83234304	-	0.000	0.000	Merged-chr4-83234214-31
NR4594--MA0002.2.RUNX1	chr18	58669638	58669648	+	0.000	0.000	Merged-chr18-58669510-1
NR4865--MA0002.2.RUNX1	chr19	55332801	55332811	+	0.000	0.000	Merged-chr19-55332814-24
NR3025--MA0002.2.RUNX1	chr14	74359911	74359921	+	0.000	0.000	Merged-chr14-74359842-6
NR6131--MA0002.2.RUNX1	chr3	138275270	138275280	+	0.000	0.000	Merged-chr3-138275247-64
NR2566--MA0002.2.RUNX1	chr13	90967739	90967749	-	0.000	0.000	Merged-chr13-90967721-28
NR312--MA0002.2.RUNX1	chr1	85280403	85280413	-	0.000	0.000	Merged-chr1-85280509-15
NR6654--MA0002.2.RUNX1	chr4	116053541	116053551	+	0.000	0.000	Merged-chr4-116053495-96
NR6925--MA0002.2.RUNX1	chr5	23387127	23387137	-	0.000	0.000	Merged-chr5-23387051-61
NR663--MA0511.2.RUNX2	chr1	172312074	172312082	+	0.000	0.000	Merged-chr1-172312178-79
NR3028--MA0511.2.RUNX2	chr14	75069000	75069008	-	0.000	0.000	Merged-chr14-75068888-3
NR3011--MA0684.1.RUNX3	chr14	70065880	70065889	+	0.000	0.000	Merged-chr14-70065995-72
NR3677--MA0684.1.RUNX3	chr16	25426503	25426512	-	0.000	0.000	Merged-chr16-25426499-60
NR712--MA0684.1.RUNX3	chr1	179578841	179578850	+	0.000	0.000	Merged-chr1-179578897-31
NR7289--MA0684.1.RUNX3	chr5	118710116	118710125	-	0.000	0.000	Merged-chr5-118710096-15
NR4355--MA0002.2.RUNX1	chr17	79043589	79043599	+	0.000	0.000	Merged-chr17-79043687-7
NR3534--MA0684.1.RUNX3	chr15	93302037	93302046	-	0.000	0.000	Merged-chr15-93302109-22
NR8320--MA0684.1.RUNX3	chr7	80450004	80450013	+	0.000	0.000	Merged-chr7-80450087-44
NR7368--MA0511.2.RUNX2	chr5	142404506	142404514	+	0.000	0.000	Merged-chr5-142404531-8
NR1106--MA0002.2.RUNX1	chr10	75137383	75137393	+	0.000	0.000	Merged-chr10-75137301-35
NR5959--MA0511.2.RUNX2	chr3	94851980	94851988	+	0.000	0.000	Merged-chr3-94852086-36
NR4212--MA0002.2.RUNX1	chr17	47508151	47508161	-	0.000	0.000	Merged-chr17-47508113-61
NR7417--MA0684.1.RUNX3	chr6	5867023	5867032	-	0.000	0.000	Merged-chr6-5867138-2
NR9110--MA0511.2.RUNX2	chr9	54612827	54612835	-	0.000	0.000	Merged-chr9-54612864-43
NR673--MA0002.2.RUNX1	chr1	173532205	173532215	-	0.000	0.000	Merged-chr1-173532000-25
NR8695--MA0002.2.RUNX1	chr8	61928155	61928165	+	0.000	0.000	Merged-chr8-61928211-74
NR9283--MA0684.1.RUNX3	chr9	94659984	94659993	-	0.000	0.000	Merged-chr9-94659852-5
NR739--MA0002.2.RUNX1	chr1	187346411	187346421	-	0.000	0.000	Merged-chr1-187346578-1
NR5069--MA0511.2.RUNX2	chr2	48374447	48374455	+	0.000	0.000	Merged-chr2-48374556-9
NR1043--MA0511.2.RUNX2	chr10	59793005	59793013	+	0.000	0.000	Merged-chr10-59792922-6
NR1314--MA0511.2.RUNX2	chr10	122652216	122652224	+	0.000	0.000	Merged-chr10-122652152-42
NR6667--MA0002.2.RUNX1	chr4	121231419	121231429	-	0.000	0.000	Merged-chr4-121231330-50
NR2370--MA0002.2.RUNX1	chr13	35871294	35871304	-	0.000	0.000	Merged-chr13-35871308-48
NR5099--MA0684.1.RUNX3	chr2	53904946	53904955	+	0.000	0.000	Merged-chr2-53905002-1
NR7649--MA0002.2.RUNX1	chr6	67129074	67129084	+	0.000	0.000	Merged-chr6-67129210-17
NR848--MA0002.2.RUNX1	chr10	12842824	12842834	+	0.000	0.000	Merged-chr10-12842715-46
NR2022--MA0002.2.RUNX1	chr12	77130677	77130687	-	0.000	0.000	Merged-chr12-77130787-68
NR311--MA0684.1.RUNX3	chr1	85276973	85276982	-	0.000	0.000	Merged-chr1-85277066-15
NR1596--MA0684.1.RUNX3	chr11	78984907	78984916	+	0.000	0.000	Merged-chr11-78984832-47
NR3355--MA0511.2.RUNX2	chr15	49942912	49942920	+	0.000	0.000	Merged-chr15-49942988-6
NR1327--MA0511.2.RUNX2	chr10	127107687	127107695	-	0.000	0.000	Merged-chr10-127107710-55
NR7139--MA0002.2.RUNX1	chr5	89198655	89198665	+	0.000	0.000	Merged-chr5-89198704-31
NR943--MA0684.1.RUNX3	chr10	30716231	30716240	-	0.000	0.000	Merged-chr10-30716378-49
NR3308--MA0684.1.RUNX3	chr15	36733860	36733869	-	0.000	0.000	Merged-chr15-36733808-27
NR1628--MA0684.1.RUNX3	chr11	87240397	87240406	+	0.000	0.000	Merged-chr11-87240422-3
NR7519--MA0002.2.RUNX1	chr6	34495209	34495219	+	0.000	0.000	Merged-chr6-34495216-31
NR8551--MA0684.1.RUNX3	chr8	13686689	13686698	-	0.000	0.000	Merged-chr8-13686705-81
NR1066--MA0002.2.RUNX1	chr10	67186072	67186082	+	0.000	0.000	Merged-chr10-67185842-58
NR8901--MA0511.2.RUNX2	chr8	119914363	119914371	-	0.000	0.000	Merged-chr8-119914410-20
NR7105--MA0002.2.RUNX1	chr5	75791956	75791966	-	0.000	0.000	Merged-chr5-75792010-32
NR847--MA0684.1.RUNX3	chr10	12614550	12614559	+	0.000	0.000	Merged-chr10-12614708-18
NR5776--MA0511.2.RUNX2	chr3	52498990	52498998	-	0.000	0.000	Merged-chr3-52498930-55
NR4843--MA0684.1.RUNX3	chr19	45560670	45560679	-	0.000	0.000	Merged-chr19-45560574-58
NR6375--MA0002.2.RUNX1	chr4	32291726	32291736	+	0.000	0.000	Merged-chr4-32291576-26
NR2892--MA0684.1.RUNX3	chr14	30675111	30675120	+	0.000	0.000	Merged-chr14-30675172-26
NR9037--MA0002.2.RUNX1	chr9	31290292	31290302	+	0.000	0.000	Merged-chr9-31290358-5
NR7357--MA0002.2.RUNX1	chr5	139804149	139804159	-	0.000	0.000	Merged-chr5-139804020-21
NR7313--MA0511.2.RUNX2	chr5	125339640	125339648	+	0.000	0.000	Merged-chr5-125339591-35
NR1797--MA0511.2.RUNX2	chr12	8818046	8818054	+	0.000	0.000	Merged-chr12-8817903-12
NR6854--MA0511.2.RUNX2	chr5	8075408	8075416	+	0.000	0.000	Merged-chr5-8075370-38
NR5329--MA0002.2.RUNX1	chr2	121276174	121276184	+	0.000	0.000	Merged-chr2-121276233-14
NR5014--MA0511.2.RUNX2	chr2	32047655	32047663	+	0.000	0.000	Merged-chr2-32047446-8
NR4599--MA0002.2.RUNX1	chr18	60963730	60963740	+	0.000	0.000	Merged-chr18-60963764-1
NR4204--MA0002.2.RUNX1	chr17	44690607	44690617	+	0.000	0.000	Merged-chr17-44690721-49
NR7409--MA0684.1.RUNX3	chr6	3620707	3620716	-	0.000	0.000	Merged-chr6-3620670-56
NR5729--MA0684.1.RUNX3	chr3	41077545	41077554	-	0.000	0.000	Merged-chr3-41077638-22
NR7217--MA0511.2.RUNX2	chr5	103746761	103746769	-	0.000	0.000	Merged-chr5-103746858-38
NR6407--MA0002.2.RUNX1	chr4	40721127	40721137	-	0.000	0.000	Merged-chr4-40721165-38
NR4932--MA0002.2.RUNX1	chr2	16568287	16568297	+	0.000	0.000	Merged-chr2-16568402-24
NR8421--MA0684.1.RUNX3	chr7	117433803	117433812	+	0.000	0.000	Merged-chr7-117433722-72
NR8544--MA0002.2.RUNX1	chr8	10927820	10927830	-	0.000	0.000	Merged-chr8-10927860-5
NR1287--MA0511.2.RUNX2	chr10	118714234	118714242	+	0.000	0.000	Merged-chr10-118714396-52
NR651--MA0684.1.RUNX3	chr1	170868705	170868714	-	0.000	0.000	Merged-chr1-170868729-34
NR4171--MA0684.1.RUNX3	chr17	34210706	34210715	-	0.000	0.000	Merged-chr17-34210763-36
NR1188--MA0002.2.RUNX1	chr10	94116388	94116398	+	0.000	0.000	Merged-chr10-94116374-33
NR2014--MA0002.2.RUNX1	chr12	76753001	76753011	-	0.000	0.000	Merged-chr12-76753055-50
NR5991--MA0002.2.RUNX1	chr3	103439140	103439150	+	0.000	0.000	Merged-chr3-103439101-8
NR3268--MA0684.1.RUNX3	chr15	27596892	27596901	-	0.000	0.000	Merged-chr15-27596992-56
NR982--MA0511.2.RUNX2	chr10	39402667	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR9115--MA0511.2.RUNX2	chr9	56104474	56104482	+	0.000	0.000	Merged-chr9-56104454-58
NR5279--MA0511.2.RUNX2	chr2	104177464	104177472	-	0.000	0.000	Merged-chr2-104177493-61
NR1048--MA0511.2.RUNX2	chr10	60381314	60381322	-	0.000	0.000	Merged-chr10-60381393-83
NR4203--MA0684.1.RUNX3	chr17	44256760	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR886--MA0511.2.RUNX2	chr10	17214433	17214441	-	0.000	0.000	Merged-chr10-17214312-1
NR4802--MA0002.2.RUNX1	chr19	21737626	21737636	+	0.000	0.000	Merged-chr19-21737663-55
NR2646--MA0002.2.RUNX1	chr13	103110580	103110590	-	0.000	0.000	Merged-chr13-103110646-1
NR6340--MA0684.1.RUNX3	chr4	19932239	19932248	-	0.000	0.000	Merged-chr4-19932184-11
NR121--MA0002.2.RUNX1	chr1	38694359	38694369	+	0.000	0.000	Merged-chr1-38694375-50
NR1349--MA0684.1.RUNX3	chr11	3298595	3298604	-	0.000	0.000	Merged-chr11-3298569-4
NR8970--MA0511.2.RUNX2	chr9	11579119	11579127	-	0.000	0.000	Merged-chr9-11579132-23
NR1206--MA0684.1.RUNX3	chr10	96481315	96481324	+	0.000	0.000	Merged-chr10-96481360-10
NR168--MA0002.2.RUNX1	chr1	52800395	52800405	+	0.000	0.000	Merged-chr1-52800518-18
NR4312--MA0684.1.RUNX3	chr17	68127605	68127614	-	0.000	0.000	Merged-chr17-68127694-1
NR4164--MA0002.2.RUNX1	chr17	32201220	32201230	+	0.000	0.000	Merged-chr17-32201258-15
NR4435--MA0002.2.RUNX1	chr18	6244820	6244830	-	0.000	0.000	Merged-chr18-6244765-26
NR6671--MA0511.2.RUNX2	chr4	123416434	123416442	-	0.000	0.000	Merged-chr4-123416422-1
NR9333--MA0511.2.RUNX2	chr9	107975788	107975796	+	0.000	0.000	Merged-chr9-107975775-69
NR230--MA0002.2.RUNX1	chr1	67181367	67181377	-	0.000	0.000	Merged-chr1-67181322-10
NR425--MA0684.1.RUNX3	chr1	106884006	106884015	-	0.000	0.000	Merged-chr1-106884032-17
NR277--MA0002.2.RUNX1	chr1	78537715	78537725	-	0.000	0.000	Merged-chr1-78537773-101
NR819--MA0002.2.RUNX1	chr10	8766172	8766182	-	0.000	0.000	Merged-chr10-8766277-7
NR9158--MA0684.1.RUNX3	chr9	70012576	70012585	-	0.000	0.000	Merged-chr9-70012774-59
NR899--MA0511.2.RUNX2	chr10	18917547	18917555	+	0.000	0.000	Merged-chr10-18917466-61
NR5970--MA0002.2.RUNX1	chr3	96262929	96262939	+	0.000	0.000	Merged-chr3-96263071-120
NR4801--MA0684.1.RUNX3	chr19	21623558	21623567	-	0.000	0.000	Merged-chr19-21623609-22
NR7587--MA0684.1.RUNX3	chr6	49354751	49354760	-	0.000	0.000	Merged-chr6-49354722-8
NR4924--MA0002.2.RUNX1	chr2	14711875	14711885	+	0.000	0.000	Merged-chr2-14711970-14
NR1027--MA0511.2.RUNX2	chr10	56378079	56378087	-	0.000	0.000	Merged-chr10-56378043-79
NR8470--MA0002.2.RUNX1	chr7	128158949	128158959	+	0.000	0.000	Merged-chr7-128158931-27
NR6856--MA0002.2.RUNX1	chr5	8807309	8807319	-	0.000	0.000	Merged-chr5-8807445-55
NR2354--MA0002.2.RUNX1	chr13	32833463	32833473	+	0.000	0.000	Merged-chr13-32833384-31
NR9203--MA0511.2.RUNX2	chr9	80313776	80313784	-	0.000	0.000	Merged-chr9-80313733-27
NR8993--MA0002.2.RUNX1	chr9	15043038	15043048	-	0.000	0.000	Merged-chr9-15043107-4
NR709--MA0684.1.RUNX3	chr1	179240818	179240827	+	0.000	0.000	Merged-chr1-179240877-38
NR6713--MA0002.2.RUNX1	chr4	134117084	134117094	+	0.000	0.000	Merged-chr4-134117148-42
NR4557--MA0002.2.RUNX1	chr18	53176420	53176430	-	0.000	0.000	Merged-chr18-53176658-113
NR1407--MA0511.2.RUNX2	chr11	19823815	19823823	-	0.000	0.000	Merged-chr11-19823630-23
NR6965--MA0002.2.RUNX1	chr5	35166060	35166070	+	0.000	0.000	Merged-chr5-35166204-55
NR8330--MA0511.2.RUNX2	chr7	84681780	84681788	+	0.000	0.000	Merged-chr7-84681796-26
NR8897--MA0002.2.RUNX1	chr8	119784354	119784364	+	0.000	0.000	Merged-chr8-119784383-58
NR4543--MA0684.1.RUNX3	chr18	49721779	49721788	+	0.000	0.000	Merged-chr18-49721855-41
NR4395--MA0002.2.RUNX1	chr17	88562690	88562700	+	0.000	0.000	Merged-chr17-88562797-4
NR8360--MA0684.1.RUNX3	chr7	96910466	96910475	-	0.000	0.000	Merged-chr7-96910268-22
NR133--MA0684.1.RUNX3	chr1	39896693	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR1497--MA0511.2.RUNX2	chr11	50280317	50280325	+	0.000	0.000	Merged-chr11-50280206-7
NR8135--MA0002.2.RUNX1	chr7	25274722	25274732	+	0.000	0.000	Merged-chr7-25274742-22
NR6726--MA0002.2.RUNX1	chr4	134918513	134918523	+	0.000	0.000	Merged-chr4-134918533-43
NR2972--MA0684.1.RUNX3	chr14	60072651	60072660	+	0.000	0.000	Merged-chr14-60072713-24
NR3034--MA0511.2.RUNX2	chr14	76569400	76569408	+	0.000	0.000	Merged-chr14-76569463-39
NR2575--MA0511.2.RUNX2	chr13	92859009	92859017	-	0.000	0.000	Merged-chr13-92859070-18
NR8387--MA0002.2.RUNX1	chr7	106271141	106271151	-	0.000	0.000	Merged-chr7-106271098-32
NR636--MA0002.2.RUNX1	chr1	165837746	165837756	-	0.000	0.000	Merged-chr1-165837829-51
NR2747--MA0002.2.RUNX1	chr13	119706665	119706675	+	0.000	0.000	Merged-chr13-119706684-31
NR4884--MA0002.2.RUNX1	chr2	4651894	4651904	-	0.000	0.000	Merged-chr2-4651891-67
NR7218--MA0684.1.RUNX3	chr5	103746760	103746769	-	0.000	0.000	Merged-chr5-103746858-38
NR8866--MA0511.2.RUNX2	chr8	115185670	115185678	-	0.000	0.000	Merged-chr8-115185594-22
NR6520--MA0511.2.RUNX2	chr4	70307384	70307392	+	0.000	0.000	Merged-chr4-70307334-49
NR2999--MA0002.2.RUNX1	chr14	67993312	67993322	-	0.000	0.000	Merged-chr14-67993349-29
NR622--MA0684.1.RUNX3	chr1	164966197	164966206	+	0.000	0.000	Merged-chr1-164966286-53
NR269--MA0002.2.RUNX1	chr1	75223818	75223828	+	0.000	0.000	Merged-chr1-75223752-1
NR6838--MA0511.2.RUNX2	chr4	155869394	155869402	-	0.000	0.000	Merged-chr4-155869503-64
NR398--MA0684.1.RUNX3	chr1	95674258	95674267	-	0.000	0.000	Merged-chr1-95674241-20
NR8501--MA0684.1.RUNX3	chr7	140195063	140195072	-	0.000	0.000	Merged-chr7-140195109-1
NR8082--MA0002.2.RUNX1	chr7	6172089	6172099	-	0.000	0.000	Merged-chr7-6172024-124
NR7327--MA0684.1.RUNX3	chr5	132249075	132249084	+	0.000	0.000	Merged-chr5-132249172-1
NR4788--MA0002.2.RUNX1	chr19	18555860	18555870	-	0.000	0.000	Merged-chr19-18555822-23
NR2694--MA0002.2.RUNX1	chr13	109646937	109646947	+	0.000	0.000	Merged-chr13-109646929-2
NR8462--MA0002.2.RUNX1	chr7	126330395	126330405	+	0.000	0.000	Merged-chr7-126330286-32
NR7658--MA0511.2.RUNX2	chr6	70814233	70814241	+	0.000	0.000	Merged-chr6-70814254-39
NR9116--MA0684.1.RUNX3	chr9	56104474	56104483	+	0.000	0.000	Merged-chr9-56104454-58
NR487--MA0002.2.RUNX1	chr1	131200182	131200192	+	0.000	0.000	Merged-chr1-131199978-81
NR758--MA0002.2.RUNX1	chr1	189746647	189746657	+	0.000	0.000	Merged-chr1-189746591-10
NR6705--MA0002.2.RUNX1	chr4	132972270	132972280	+	0.000	0.000	Merged-chr4-132972199-49
NR714--MA0511.2.RUNX2	chr1	180432050	180432058	-	0.000	0.000	Merged-chr1-180432015-44
NR7860--MA0002.2.RUNX1	chr6	120124864	120124874	+	0.000	0.000	Merged-chr6-120124865-39
NR8095--MA0002.2.RUNX1	chr7	12949614	12949624	+	0.000	0.000	Merged-chr7-12949725-56
NR2825--MA0511.2.RUNX2	chr14	14088430	14088438	+	0.000	0.000	Merged-chr14-14088309-59
NR8637--MA0002.2.RUNX1	chr8	34120821	34120831	+	0.000	0.000	Merged-chr8-34120698-35
NR2332--MA0684.1.RUNX3	chr13	23531168	23531177	+	0.000	0.000	Merged-chr13-23531231-137
NR2998--MA0684.1.RUNX3	chr14	66843192	66843201	+	0.000	0.000	Merged-chr14-66843142-3
NR2603--MA0684.1.RUNX3	chr13	96995393	96995402	+	0.000	0.000	Merged-chr13-96995429-17
NR8971--MA0684.1.RUNX3	chr9	11579118	11579127	-	0.000	0.000	Merged-chr9-11579132-23
NR4757--MA0511.2.RUNX2	chr19	8519019	8519027	+	0.000	0.000	Merged-chr19-8519085-2
NR6067--MA0002.2.RUNX1	chr3	122202354	122202364	-	0.000	0.000	Merged-chr3-122202498-54
NR4387--MA0002.2.RUNX1	chr17	87282092	87282102	+	0.000	0.000	Merged-chr17-87282284-1
NR330--MA0684.1.RUNX3	chr1	85763516	85763525	+	0.000	0.000	Merged-chr1-85763508-29
NR4614--MA0511.2.RUNX2	chr18	65312498	65312506	+	0.000	0.000	Merged-chr18-65312505-49
NR2663--MA0511.2.RUNX2	chr13	107868596	107868604	-	0.000	0.000	Merged-chr13-107868532-1
NR6738--MA0684.1.RUNX3	chr4	136266855	136266864	-	0.000	0.000	Merged-chr4-136266898-41
NR4787--MA0684.1.RUNX3	chr19	16029382	16029391	-	0.000	0.000	Merged-chr19-16029300-45
NR2293--MA0002.2.RUNX1	chr13	13520557	13520567	-	0.000	0.000	Merged-chr13-13520497-22
NR2507--MA0684.1.RUNX3	chr13	74854487	74854496	+	0.000	0.000	Merged-chr13-74854551-37
NR6817--MA0511.2.RUNX2	chr4	152179167	152179175	-	0.000	0.000	Merged-chr4-152179169-26
NR919--MA0684.1.RUNX3	chr10	22714805	22714814	+	0.000	0.000	Merged-chr10-22714818-39
NR3990--MA0002.2.RUNX1	chr16	97964346	97964356	+	0.000	0.000	Merged-chr16-97964279-31
NR7257--MA0511.2.RUNX2	chr5	112220447	112220455	+	0.000	0.000	Merged-chr5-112220290-48
NR4767--MA0002.2.RUNX1	chr19	8953626	8953636	+	0.000	0.000	Merged-chr19-8953739-52
NR6304--MA0002.2.RUNX1	chr4	10770174	10770184	-	0.000	0.000	Merged-chr4-10770192-53
NR6384--MA0511.2.RUNX2	chr4	34687425	34687433	+	0.000	0.000	Merged-chr4-34687322-58
NR4548--MA0684.1.RUNX3	chr18	50016980	50016989	+	0.000	0.000	Merged-chr18-50017066-69
NR8841--MA0684.1.RUNX3	chr8	109595867	109595876	-	0.000	0.000	Merged-chr8-109596037-26
NR5702--MA0002.2.RUNX1	chr3	35732618	35732628	+	0.000	0.000	Merged-chr3-35732533-43
NR195--MA0002.2.RUNX1	chr1	60777109	60777119	+	0.000	0.000	Merged-chr1-60777260-88
NR1028--MA0684.1.RUNX3	chr10	56378078	56378087	-	0.000	0.000	Merged-chr10-56378043-79
NR9076--MA0684.1.RUNX3	chr9	43984812	43984821	+	0.000	0.000	Merged-chr9-43984840-13
NR6413--MA0002.2.RUNX1	chr4	41327099	41327109	+	0.000	0.000	Merged-chr4-41327094-33
NR217--MA0511.2.RUNX2	chr1	64527765	64527773	-	0.000	0.000	Merged-chr1-64527761-39
NR8888--MA0684.1.RUNX3	chr8	117776356	117776365	-	0.000	0.000	Merged-chr8-117776265-26
NR5811--MA0002.2.RUNX1	chr3	59858888	59858898	+	0.000	0.000	Merged-chr3-59858951-1
NR8282--MA0511.2.RUNX2	chr7	73572693	73572701	-	0.000	0.000	Merged-chr7-73572750-41
NR8553--MA0511.2.RUNX2	chr8	13955211	13955219	-	0.000	0.000	Merged-chr8-13955228-14
NR4366--MA0002.2.RUNX1	chr17	83772990	83773000	+	0.000	0.000	Merged-chr17-83772963-43
NR2020--MA0002.2.RUNX1	chr12	76932828	76932838	+	0.000	0.000	Merged-chr12-76932922-30
NR4908--MA0002.2.RUNX1	chr2	11320450	11320460	+	0.000	0.000	Merged-chr2-11320345-22
