#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR10863--MA0495.2.MAFF	chr6	65765317	65765337	-	0.000	0.000	Merged-chr6-65765316-29
NR3906--MA0089.1.MAFG::NFE2L1	chr13	111788585	111788590	+	0.000	0.000	Merged-chr13-111788503-44
NR12368--MA0089.1.MAFG::NFE2L1	chr8	13917155	13917160	-	0.000	0.000	Merged-chr8-13917171-10
NR12744--MA0089.1.MAFG::NFE2L1	chr8	105801795	105801800	+	0.000	0.000	Merged-chr8-105801857-10
NR3415--MA0089.1.MAFG::NFE2L1	chr13	32864703	32864708	-	0.000	0.000	Merged-chr13-32864701-28
NR493--MA0496.2.MAFK	chr1	106268518	106268536	-	0.000	0.000	Merged-chr1-106268464-31
NR2164--MA0659.1.MAFG	chr11	60199797	60199817	+	0.000	0.000	Merged-chr11-60199892-26
NR7767--MA0501.1.MAF::NFE2	chr2	154603871	154603885	+	0.000	0.000	Merged-chr2-154603925-61
NR5541--MA0659.1.MAFG	chr17	8872195	8872215	-	0.000	0.000	Merged-chr17-8872173-14
NR12959--MA0089.1.MAFG::NFE2L1	chr9	13536892	13536897	+	0.000	0.000	Merged-chr9-13536890-20
NR6705--MA0089.1.MAFG::NFE2L1	chr19	47148639	47148644	-	0.000	0.000	Merged-chr19-47148569-10
NR10491--MA0501.1.MAF::NFE2	chr5	146248909	146248923	-	0.000	0.000	Merged-chr5-146249004-18
NR1990--MA0495.2.MAFF	chr11	23570306	23570326	+	0.000	0.000	Merged-chr11-23570355-13
NR6380--MA0591.1.Bach1::Mafk	chr18	74283100	74283114	+	0.000	0.000	Merged-chr18-74283060-15
NR10865--MA0659.1.MAFG	chr6	65765317	65765337	-	0.000	0.000	Merged-chr6-65765316-29
NR13599--MA0089.1.MAFG::NFE2L1	chrX	8132564	8132569	+	0.000	0.000	Merged-chrX-8132452-84
NR2863--MA0089.1.MAFG::NFE2L1	chr12	75494801	75494806	+	0.000	0.000	Merged-chr12-75494766-18
NR9341--MA0659.1.MAFG	chr4	116018506	116018526	+	0.000	0.000	Merged-chr4-116018460-3
NR4551--MA0501.1.MAF::NFE2	chr14	121711579	121711593	-	0.000	0.000	Merged-chr14-121711337-42
NR9079--MA0496.2.MAFK	chr4	59278555	59278573	-	0.000	0.000	Merged-chr4-59278599-46
NR809--MA0117.2.Mafb	chr1	163910307	163910318	-	0.000	0.000	Merged-chr1-163910520-32
NR6083--MA0495.2.MAFF	chr18	6281372	6281392	-	0.000	0.000	Merged-chr18-6281338-48
NR6718--MA0089.1.MAFG::NFE2L1	chr19	53390661	53390666	+	0.000	0.000	Merged-chr19-53390523-85
NR2353--MA0501.1.MAF::NFE2	chr11	94275926	94275940	+	0.000	0.000	Merged-chr11-94275707-70
NR5864--MA0089.1.MAFG::NFE2L1	chr17	64735800	64735805	-	0.000	0.000	Merged-chr17-64735708-22
NR3400--MA0089.1.MAFG::NFE2L1	chr13	30154492	30154497	-	0.000	0.000	Merged-chr13-30154580-19
NR10583--MA0089.1.MAFG::NFE2L1	chr6	3498376	3498381	-	0.000	0.000	Merged-chr6-3498450-52
NR1363--MA0591.1.Bach1::Mafk	chr10	44434868	44434882	+	0.000	0.000	Merged-chr10-44434814-22
NR5123--MA0591.1.Bach1::Mafk	chr16	33769917	33769931	-	0.000	0.000	Merged-chr16-33769896-51
NR1415--MA0501.1.MAF::NFE2	chr10	57448082	57448096	-	0.000	0.000	Merged-chr10-57448269-42
NR4210--MA0591.1.Bach1::Mafk	chr14	56284450	56284464	+	0.000	0.000	Merged-chr14-56284559-51
NR4678--MA0495.2.MAFF	chr15	38697577	38697597	-	0.000	0.000	Merged-chr15-38697617-10
NR9097--MA0496.2.MAFK	chr4	62739894	62739912	+	0.000	0.000	Merged-chr4-62739923-10
NR11033--MA0089.1.MAFG::NFE2L1	chr6	90370355	90370360	+	0.000	0.000	Merged-chr6-90370434-4
NR12540--MA0089.1.MAFG::NFE2L1	chr8	69329030	69329035	-	0.000	0.000	Merged-chr8-69328899-30
NR3211--MA0089.1.MAFG::NFE2L1	chr12	114469074	114469079	-	0.000	0.000	Merged-chr12-114469182-47
NR10957--MA0496.2.MAFK	chr6	72601929	72601947	+	0.000	0.000	Merged-chr6-72601954-26
NR7169--MA0089.1.MAFG::NFE2L1	chr2	70844981	70844986	+	0.000	0.000	Merged-chr2-70845075-67
NR6488--MA0591.1.Bach1::Mafk	chr19	4037976	4037990	+	0.000	0.000	Merged-chr19-4037964-42
NR1643--MA0089.1.MAFG::NFE2L1	chr10	91167257	91167262	-	0.000	0.000	Merged-chr10-91167120-36
NR5271--MA0089.1.MAFG::NFE2L1	chr16	57423180	57423185	+	0.000	0.000	Merged-chr16-57423352-49
NR9232--MA0495.2.MAFF	chr4	100126578	100126598	+	0.000	0.000	Merged-chr4-100126685-1
NR8905--MA0117.2.Mafb	chr4	8988523	8988534	-	0.000	0.000	Merged-chr4-8988398-15
NR8422--MA0591.1.Bach1::Mafk	chr3	96309572	96309586	+	0.000	0.000	Merged-chr3-96309602-13
NR4984--MA0591.1.Bach1::Mafk	chr15	102376995	102377009	-	0.000	0.000	Merged-chr15-102377119-58
NR12842--MA0089.1.MAFG::NFE2L1	chr8	120716594	120716599	+	0.000	0.000	Merged-chr8-120716591-36
NR13347--MA0117.2.Mafb	chr9	94682467	94682478	+	0.000	0.000	Merged-chr9-94682432-40
NR5384--MA0501.1.MAF::NFE2	chr16	87713182	87713196	+	0.000	0.000	Merged-chr16-87713250-69
NR9981--MA0089.1.MAFG::NFE2L1	chr5	65113411	65113416	+	0.000	0.000	Merged-chr5-65113500-21
NR7323--MA0501.1.MAF::NFE2	chr2	102813058	102813072	+	0.000	0.000	Merged-chr2-102812992-26
NR5564--MA0659.1.MAFG	chr17	13208660	13208680	-	0.000	0.000	Merged-chr17-13208567-23
NR11212--MA0591.1.Bach1::Mafk	chr6	116287120	116287134	-	0.000	0.000	Merged-chr6-116287137-8
NR2283--MA0089.1.MAFG::NFE2L1	chr11	81996339	81996344	-	0.000	0.000	Merged-chr11-81996367-24
NR6918--MA0089.1.MAFG::NFE2L1	chr2	25620559	25620564	-	0.000	0.000	Merged-chr2-25620603-21
NR6835--MA0496.2.MAFK	chr2	6733576	6733594	+	0.000	0.000	Merged-chr2-6733505-17
NR5221--MA0501.1.MAF::NFE2	chr16	50737733	50737747	+	0.000	0.000	Merged-chr16-50737708-13
NR10210--MA0495.2.MAFF	chr5	103439345	103439365	-	0.000	0.000	Merged-chr5-103439387-46
NR574--MA0591.1.Bach1::Mafk	chr1	131384554	131384568	-	0.000	0.000	Merged-chr1-131384650-38
NR2709--MA0495.2.MAFF	chr12	32774704	32774724	+	0.000	0.000	Merged-chr12-32774759-19
NR896--MA0591.1.Bach1::Mafk	chr1	172026795	172026809	+	0.000	0.000	Merged-chr1-172027037-42
NR3685--MA0591.1.Bach1::Mafk	chr13	89454870	89454884	+	0.000	0.000	Merged-chr13-89454773-11
NR2608--MA0659.1.MAFG	chr12	4874355	4874375	+	0.000	0.000	Merged-chr12-4874386-36
NR10967--MA0501.1.MAF::NFE2	chr6	72881458	72881472	+	0.000	0.000	Merged-chr6-72881581-61
NR7558--MA0089.1.MAFG::NFE2L1	chr2	129183773	129183778	-	0.000	0.000	Merged-chr2-129183897-50
NR11724--MA0089.1.MAFG::NFE2L1	chr7	46796045	46796050	-	0.000	0.000	Merged-chr7-46795936-83
NR1656--MA0089.1.MAFG::NFE2L1	chr10	93425854	93425859	-	0.000	0.000	Merged-chr10-93425888-29
NR8498--MA0659.1.MAFG	chr3	108537560	108537580	+	0.000	0.000	Merged-chr3-108537509-16
NR5965--MA0501.1.MAF::NFE2	chr17	80933610	80933624	-	0.000	0.000	Merged-chr17-80933774-41
NR4877--MA0591.1.Bach1::Mafk	chr15	83474198	83474212	+	0.000	0.000	Merged-chr15-83474258-63
NR12577--MA0591.1.Bach1::Mafk	chr8	75084004	75084018	-	0.000	0.000	Merged-chr8-75083999-30
NR4079--MA0089.1.MAFG::NFE2L1	chr14	25505368	25505373	+	0.000	0.000	Merged-chr14-25505314-24
NR13359--MA0495.2.MAFF	chr9	95151979	95151999	+	0.000	0.000	Merged-chr9-95151869-50
NR3035--MA0089.1.MAFG::NFE2L1	chr12	98444990	98444995	-	0.000	0.000	Merged-chr12-98445028-18
NR12602--MA0117.2.Mafb	chr8	77534636	77534647	+	0.000	0.000	Merged-chr8-77534912-51
NR2713--MA0496.2.MAFK	chr12	32774705	32774723	+	0.000	0.000	Merged-chr12-32774759-19
NR10599--MA0501.1.MAF::NFE2	chr6	8490151	8490165	+	0.000	0.000	Merged-chr6-8490222-10
NR11859--MA0501.1.MAF::NFE2	chr7	78583770	78583784	-	0.000	0.000	Merged-chr7-78583930-15
NR5629--MA0496.2.MAFK	chr17	24084864	24084882	-	0.000	0.000	Merged-chr17-24084802-20
NR2668--MA0501.1.MAF::NFE2	chr12	25228851	25228865	+	0.000	0.000	Merged-chr12-25228819-20
NR6701--MA0089.1.MAFG::NFE2L1	chr19	46511346	46511351	+	0.000	0.000	Merged-chr19-46511275-84
NR2925--MA0501.1.MAF::NFE2	chr12	82189713	82189727	-	0.000	0.000	Merged-chr12-82189683-54
NR6696--MA0501.1.MAF::NFE2	chr19	46198993	46199007	-	0.000	0.000	Merged-chr19-46199074-12
NR8935--MA0495.2.MAFF	chr4	20033151	20033171	+	0.000	0.000	Merged-chr4-20033263-40
NR3828--MA0089.1.MAFG::NFE2L1	chr13	104789851	104789856	+	0.000	0.000	Merged-chr13-104789884-18
NR8171--MA0117.2.Mafb	chr3	52638891	52638902	-	0.000	0.000	Merged-chr3-52638981-9
NR8385--MA0089.1.MAFG::NFE2L1	chr3	93514998	93515003	-	0.000	0.000	Merged-chr3-93514843-36
NR7684--MA0501.1.MAF::NFE2	chr2	146634025	146634039	+	0.000	0.000	Merged-chr2-146633802-38
NR3800--MA0089.1.MAFG::NFE2L1	chr13	102645056	102645061	-	0.000	0.000	Merged-chr13-102645059-45
NR10983--MA0089.1.MAFG::NFE2L1	chr6	82702798	82702803	-	0.000	0.000	Merged-chr6-82702849-35
NR8807--MA0117.2.Mafb	chr3	152444232	152444243	-	0.000	0.000	Merged-chr3-152444289-29
NR11476--MA0501.1.MAF::NFE2	chr6	142925531	142925545	-	0.000	0.000	Merged-chr6-142925598-18
NR5484--MA0089.1.MAFG::NFE2L1	chr16	97402597	97402602	-	0.000	0.000	Merged-chr16-97402543-6
NR4064--MA0089.1.MAFG::NFE2L1	chr14	20938759	20938764	-	0.000	0.000	Merged-chr14-20938813-17
NR10694--MA0089.1.MAFG::NFE2L1	chr6	34995396	34995401	+	0.000	0.000	Merged-chr6-34995319-60
NR2473--MA0591.1.Bach1::Mafk	chr11	115128674	115128688	-	0.000	0.000	Merged-chr11-115128624-38
NR4931--MA0117.2.Mafb	chr15	94944226	94944237	+	0.000	0.000	Merged-chr15-94944088-8
NR5964--MA0591.1.Bach1::Mafk	chr17	80762648	80762662	+	0.000	0.000	Merged-chr17-80762560-27
NR9961--MA0591.1.Bach1::Mafk	chr5	62816022	62816036	+	0.000	0.000	Merged-chr5-62815867-48
NR4593--MA0496.2.MAFK	chr15	6586260	6586278	-	0.000	0.000	Merged-chr15-6586508-38
NR9344--MA0496.2.MAFK	chr4	116018507	116018525	-	0.000	0.000	Merged-chr4-116018460-3
NR897--MA0089.1.MAFG::NFE2L1	chr1	172126701	172126706	-	0.000	0.000	Merged-chr1-172126791-53
NR13014--MA0089.1.MAFG::NFE2L1	chr9	32704263	32704268	+	0.000	0.000	Merged-chr9-32704216-31
NR2498--MA0501.1.MAF::NFE2	chr11	116259624	116259638	-	0.000	0.000	Merged-chr11-116259590-14
NR9897--MA0591.1.Bach1::Mafk	chr5	38580974	38580988	-	0.000	0.000	Merged-chr5-38580877-38
NR8019--MA0089.1.MAFG::NFE2L1	chr2	180678763	180678768	+	0.000	0.000	Merged-chr2-180678860-52
NR10517--MA0089.1.MAFG::NFE2L1	chr5	147049404	147049409	+	0.000	0.000	Merged-chr5-147049236-7
NR9311--MA0089.1.MAFG::NFE2L1	chr4	108579348	108579353	-	0.000	0.000	Merged-chr4-108579326-65
NR11822--MA0089.1.MAFG::NFE2L1	chr7	72306444	72306449	+	0.000	0.000	Merged-chr7-72306656-56
NR2129--MA0591.1.Bach1::Mafk	chr11	55033347	55033361	-	0.000	0.000	Merged-chr11-55033376-52
NR13099--MA0501.1.MAF::NFE2	chr9	53436331	53436345	+	0.000	0.000	Merged-chr9-53436232-20
NR1263--MA0089.1.MAFG::NFE2L1	chr10	21235327	21235332	-	0.000	0.000	Merged-chr10-21235492-49
NR1453--MA0591.1.Bach1::Mafk	chr10	61980632	61980646	+	0.000	0.000	Merged-chr10-61980559-36
NR1775--MA0591.1.Bach1::Mafk	chr10	111233597	111233611	+	0.000	0.000	Merged-chr10-111233803-22
NR3624--MA0089.1.MAFG::NFE2L1	chr13	73714295	73714300	-	0.000	0.000	Merged-chr13-73714224-16
NR3162--MA0501.1.MAF::NFE2	chr12	110591599	110591613	+	0.000	0.000	Merged-chr12-110591527-74
NR9275--MA0659.1.MAFG	chr4	102982006	102982026	-	0.000	0.000	Merged-chr4-102981884-20
NR5795--MA0496.2.MAFK	chr17	47272447	47272465	+	0.000	0.000	Merged-chr17-47272458-17
NR1350--MA0089.1.MAFG::NFE2L1	chr10	42934724	42934729	-	0.000	0.000	Merged-chr10-42934777-29
NR5222--MA0496.2.MAFK	chr16	50737728	50737746	+	0.000	0.000	Merged-chr16-50737708-13
NR2224--MA0501.1.MAF::NFE2	chr11	72941083	72941097	-	0.000	0.000	Merged-chr11-72940930-27
NR1189--MA0089.1.MAFG::NFE2L1	chr10	12842793	12842798	+	0.000	0.000	Merged-chr10-12842715-46
NR889--MA0495.2.MAFF	chr1	171767103	171767123	+	0.000	0.000	Merged-chr1-171767245-53
NR9828--MA0089.1.MAFG::NFE2L1	chr5	24451916	24451921	+	0.000	0.000	Merged-chr5-24452045-102
NR5549--MA0496.2.MAFK	chr17	10840175	10840193	+	0.000	0.000	Merged-chr17-10840429-74
NR8974--MA0089.1.MAFG::NFE2L1	chr4	33315972	33315977	-	0.000	0.000	Merged-chr4-33316014-28
NR13185--MA0495.2.MAFF	chr9	70094671	70094691	-	0.000	0.000	Merged-chr9-70094753-12
NR3435--MA0089.1.MAFG::NFE2L1	chr13	35871419	35871424	-	0.000	0.000	Merged-chr13-35871308-48
NR5478--MA0495.2.MAFF	chr16	97309072	97309092	+	0.000	0.000	Merged-chr16-97309181-12
NR10044--MA0501.1.MAF::NFE2	chr5	76140639	76140653	+	0.000	0.000	Merged-chr5-76140459-72
NR4215--MA0501.1.MAF::NFE2	chr14	58071944	58071958	-	0.000	0.000	Merged-chr14-58072108-62
NR9915--MA0089.1.MAFG::NFE2L1	chr5	45676811	45676816	-	0.000	0.000	Merged-chr5-45676772-9
NR13128--MA0591.1.Bach1::Mafk	chr9	57866651	57866665	+	0.000	0.000	Merged-chr9-57866692-28
NR8832--MA0496.2.MAFK	chr3	153764830	153764848	-	0.000	0.000	Merged-chr3-153764846-117
NR1867--MA0089.1.MAFG::NFE2L1	chr10	122800518	122800523	+	0.000	0.000	Merged-chr10-122800507-74
NR6343--MA0591.1.Bach1::Mafk	chr18	67502782	67502796	+	0.000	0.000	Merged-chr18-67502827-16
NR10046--MA0591.1.Bach1::Mafk	chr5	76565523	76565537	+	0.000	0.000	Merged-chr5-76565486-34
NR13057--MA0117.2.Mafb	chr9	44579639	44579650	-	0.000	0.000	Merged-chr9-44579570-13
NR9511--MA0089.1.MAFG::NFE2L1	chr4	141419657	141419662	-	0.000	0.000	Merged-chr4-141419764-31
NR2998--MA0089.1.MAFG::NFE2L1	chr12	91746020	91746025	+	0.000	0.000	Merged-chr12-91745848-45
NR6812--MA0089.1.MAFG::NFE2L1	chr2	3742814	3742819	-	0.000	0.000	Merged-chr2-3742681-34
NR5091--MA0089.1.MAFG::NFE2L1	chr16	30067035	30067040	+	0.000	0.000	Merged-chr16-30066931-47
NR7535--MA0591.1.Bach1::Mafk	chr2	128365993	128366007	-	0.000	0.000	Merged-chr2-128365920-27
NR2303--MA0591.1.Bach1::Mafk	chr11	85324149	85324163	-	0.000	0.000	Merged-chr11-85324179-42
NR5473--MA0496.2.MAFK	chr16	96358153	96358171	+	0.000	0.000	Merged-chr16-96358039-35
NR3448--MA0089.1.MAFG::NFE2L1	chr13	38936924	38936929	+	0.000	0.000	Merged-chr13-38936911-52
NR2404--MA0089.1.MAFG::NFE2L1	chr11	103808856	103808861	+	0.000	0.000	Merged-chr11-103808730-15
NR13836--MA0117.2.Mafb	chrX	159772267	159772278	+	0.000	0.000	Merged-chrX-159772302-20
NR1174--MA0089.1.MAFG::NFE2L1	chr10	7995865	7995870	+	0.000	0.000	Merged-chr10-7995784-10
NR13066--MA0591.1.Bach1::Mafk	chr9	44999341	44999355	-	0.000	0.000	Merged-chr9-44999415-9
NR13227--MA0089.1.MAFG::NFE2L1	chr9	78396156	78396161	+	0.000	0.000	Merged-chr9-78396039-67
NR57--MA0496.2.MAFK	chr1	21896413	21896431	-	0.000	0.000	Merged-chr1-21896423-20
NR6626--MA0501.1.MAF::NFE2	chr19	29641283	29641297	-	0.000	0.000	Merged-chr19-29641308-66
NR3044--MA0089.1.MAFG::NFE2L1	chr12	99393080	99393085	+	0.000	0.000	Merged-chr12-99392913-146
NR2798--MA0591.1.Bach1::Mafk	chr12	52504106	52504120	+	0.000	0.000	Merged-chr12-52504054-125
NR11659--MA0089.1.MAFG::NFE2L1	chr7	28962487	28962492	-	0.000	0.000	Merged-chr7-28962336-70
NR9186--MA0659.1.MAFG	chr4	95162623	95162643	+	0.000	0.000	Merged-chr4-95162673-9
NR5405--MA0089.1.MAFG::NFE2L1	chr16	91413521	91413526	+	0.000	0.000	Merged-chr16-91413429-37
NR1476--MA0089.1.MAFG::NFE2L1	chr10	67891428	67891433	-	0.000	0.000	Merged-chr10-67891340-18
NR12991--MA0591.1.Bach1::Mafk	chr9	22096170	22096184	+	0.000	0.000	Merged-chr9-22096172-29
NR1092--MA0591.1.Bach1::Mafk	chr1	191026180	191026194	-	0.000	0.000	Merged-chr1-191026100-72
NR224--MA0117.2.Mafb	chr1	64616258	64616269	+	0.000	0.000	Merged-chr1-64616391-83
NR8423--MA0659.1.MAFG	chr3	96309569	96309589	+	0.000	0.000	Merged-chr3-96309602-13
NR10932--MA0495.2.MAFF	chr6	70714455	70714475	-	0.000	0.000	Merged-chr6-70714490-34
NR6421--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR8394--MA0089.1.MAFG::NFE2L1	chr3	94443348	94443353	-	0.000	0.000	Merged-chr3-94443589-72
NR13158--MA0496.2.MAFK	chr9	66505706	66505724	-	0.000	0.000	Merged-chr9-66505646-32
NR2535--MA0496.2.MAFK	chr11	119345105	119345123	+	0.000	0.000	Merged-chr11-119345028-19
NR12409--MA0501.1.MAF::NFE2	chr8	31097298	31097312	+	0.000	0.000	Merged-chr8-31097238-35
NR8669--MA0501.1.MAF::NFE2	chr3	137962196	137962210	+	0.000	0.000	Merged-chr3-137962071-28
NR6366--MA0591.1.Bach1::Mafk	chr18	70520982	70520996	-	0.000	0.000	Merged-chr18-70520943-32
NR1134--MA0591.1.Bach1::Mafk	chr1	193405519	193405533	-	0.000	0.000	Merged-chr1-193405587-3
NR482--MA0495.2.MAFF	chr1	106187695	106187715	-	0.000	0.000	Merged-chr1-106187715-26
NR8300--MA0591.1.Bach1::Mafk	chr3	84732101	84732115	+	0.000	0.000	Merged-chr3-84732134-27
NR101--MA0496.2.MAFK	chr1	33454542	33454560	+	0.000	0.000	Merged-chr1-33454547-11
NR7281--MA0591.1.Bach1::Mafk	chr2	92948679	92948693	-	0.000	0.000	Merged-chr2-92948458-20
NR12862--MA0089.1.MAFG::NFE2L1	chr8	123224818	123224823	-	0.000	0.000	Merged-chr8-123224864-44
NR9712--MA0496.2.MAFK	chr5	9059342	9059360	+	0.000	0.000	Merged-chr5-9059471-35
NR12442--MA0117.2.Mafb	chr8	39031798	39031809	-	0.000	0.000	Merged-chr8-39031729-20
NR12007--MA0089.1.MAFG::NFE2L1	chr7	110953301	110953306	+	0.000	0.000	Merged-chr7-110953237-23
NR2267--MA0501.1.MAF::NFE2	chr11	79711339	79711353	-	0.000	0.000	Merged-chr11-79711295-54
NR10728--MA0089.1.MAFG::NFE2L1	chr6	47953558	47953563	+	0.000	0.000	Merged-chr6-47953415-51
NR691--MA0089.1.MAFG::NFE2L1	chr1	151236796	151236801	+	0.000	0.000	Merged-chr1-151236737-36
NR13288--MA0501.1.MAF::NFE2	chr9	86451657	86451671	+	0.000	0.000	Merged-chr9-86451856-34
NR8292--MA0089.1.MAFG::NFE2L1	chr3	84395281	84395286	-	0.000	0.000	Merged-chr3-84395228-27
NR2177--MA0591.1.Bach1::Mafk	chr11	61660919	61660933	+	0.000	0.000	Merged-chr11-61660971-31
NR1329--MA0501.1.MAF::NFE2	chr10	39415788	39415802	+	0.000	0.000	Merged-chr10-39415749-15
NR2499--MA0591.1.Bach1::Mafk	chr11	116406682	116406696	-	0.000	0.000	Merged-chr11-116406570-59
NR716--MA0089.1.MAFG::NFE2L1	chr1	153559645	153559650	-	0.000	0.000	Merged-chr1-153559503-28
NR2307--MA0496.2.MAFK	chr11	85324147	85324165	+	0.000	0.000	Merged-chr11-85324179-42
NR11585--MA0591.1.Bach1::Mafk	chr7	15949562	15949576	-	0.000	0.000	Merged-chr7-15949519-32
NR3351--MA0501.1.MAF::NFE2	chr13	13582231	13582245	+	0.000	0.000	Merged-chr13-13582107-29
NR2039--MA0089.1.MAFG::NFE2L1	chr11	34008827	34008832	-	0.000	0.000	Merged-chr11-34008743-64
NR11878--MA0501.1.MAF::NFE2	chr7	80766384	80766398	+	0.000	0.000	Merged-chr7-80766248-61
NR5680--MA0089.1.MAFG::NFE2L1	chr17	29552560	29552565	+	0.000	0.000	Merged-chr17-29552502-38
NR10610--MA0495.2.MAFF	chr6	15726619	15726639	+	0.000	0.000	Merged-chr6-15726718-35
NR9665--MA0591.1.Bach1::Mafk	chr4	155318711	155318725	+	0.000	0.000	Merged-chr4-155318568-19
NR12133--MA0591.1.Bach1::Mafk	chr7	125622126	125622140	-	0.000	0.000	Merged-chr7-125621906-18
NR9824--MA0089.1.MAFG::NFE2L1	chr5	23256252	23256257	-	0.000	0.000	Merged-chr5-23256254-4
NR8404--MA0089.1.MAFG::NFE2L1	chr3	95511979	95511984	+	0.000	0.000	Merged-chr3-95512078-41
NR5055--MA0117.2.Mafb	chr16	23305977	23305988	+	0.000	0.000	Merged-chr16-23306128-31
NR2692--MA0089.1.MAFG::NFE2L1	chr12	31997023	31997028	+	0.000	0.000	Merged-chr12-31997107-37
NR1132--MA0496.2.MAFK	chr1	193201462	193201480	-	0.000	0.000	Merged-chr1-193201306-86
NR9911--MA0089.1.MAFG::NFE2L1	chr5	44220711	44220716	-	0.000	0.000	Merged-chr5-44220668-26
NR10626--MA0089.1.MAFG::NFE2L1	chr6	17631695	17631700	+	0.000	0.000	Merged-chr6-17631637-13
NR9616--MA0117.2.Mafb	chr4	148607878	148607889	+	0.000	0.000	Merged-chr4-148607980-29
NR12575--MA0495.2.MAFF	chr8	75084001	75084021	+	0.000	0.000	Merged-chr8-75083999-30
NR12069--MA0591.1.Bach1::Mafk	chr7	118922766	118922780	-	0.000	0.000	Merged-chr7-118922669-15
NR5982--MA0089.1.MAFG::NFE2L1	chr17	84855742	84855747	-	0.000	0.000	Merged-chr17-84855735-62
NR11216--MA0496.2.MAFK	chr6	116287118	116287136	-	0.000	0.000	Merged-chr6-116287137-8
NR5127--MA0089.1.MAFG::NFE2L1	chr16	33769967	33769972	-	0.000	0.000	Merged-chr16-33769896-51
NR487--MA0495.2.MAFF	chr1	106268517	106268537	+	0.000	0.000	Merged-chr1-106268464-31
NR10337--MA0089.1.MAFG::NFE2L1	chr5	121843014	121843019	-	0.000	0.000	Merged-chr5-121843055-34
NR5622--MA0495.2.MAFF	chr17	24084863	24084883	+	0.000	0.000	Merged-chr17-24084802-20
NR7768--MA0501.1.MAF::NFE2	chr2	154603904	154603918	+	0.000	0.000	Merged-chr2-154603925-61
NR11591--MA0501.1.MAF::NFE2	chr7	16057376	16057390	+	0.000	0.000	Merged-chr7-16057177-61
NR11254--MA0117.2.Mafb	chr6	120202025	120202036	+	0.000	0.000	Merged-chr6-120202158-8
NR8417--MA0089.1.MAFG::NFE2L1	chr3	96161361	96161366	-	0.000	0.000	Merged-chr3-96161251-32
NR13136--MA0089.1.MAFG::NFE2L1	chr9	58253264	58253269	-	0.000	0.000	Merged-chr9-58253274-50
NR9849--MA0117.2.Mafb	chr5	30888413	30888424	+	0.000	0.000	Merged-chr5-30888324-172
NR1789--MA0089.1.MAFG::NFE2L1	chr10	112278315	112278320	-	0.000	0.000	Merged-chr10-112278323-19
NR9634--MA0117.2.Mafb	chr4	150583617	150583628	+	0.000	0.000	Merged-chr4-150583490-1
NR1271--MA0496.2.MAFK	chr10	21504635	21504653	-	0.000	0.000	Merged-chr10-21504659-28
NR10148--MA0089.1.MAFG::NFE2L1	chr5	96825067	96825072	+	0.000	0.000	Merged-chr5-96825060-50
NR6750--MA0501.1.MAF::NFE2	chr19	55865978	55865992	+	0.000	0.000	Merged-chr19-55866165-31
NR8917--MA0501.1.MAF::NFE2	chr4	11694631	11694645	+	0.000	0.000	Merged-chr4-11694670-22
NR4422--MA0117.2.Mafb	chr14	99266001	99266012	+	0.000	0.000	Merged-chr14-99266048-28
NR6433--MA0591.1.Bach1::Mafk	chr18	80671897	80671911	+	0.000	0.000	Merged-chr18-80671844-8
NR12509--MA0089.1.MAFG::NFE2L1	chr8	64947304	64947309	-	0.000	0.000	Merged-chr8-64947122-116
NR6942--MA0117.2.Mafb	chr2	29647252	29647263	+	0.000	0.000	Merged-chr2-29647088-29
NR839--MA0591.1.Bach1::Mafk	chr1	165780942	165780956	+	0.000	0.000	Merged-chr1-165781122-1
NR1675--MA0501.1.MAF::NFE2	chr10	95476144	95476158	-	0.000	0.000	Merged-chr10-95476158-26
NR13471--MA0501.1.MAF::NFE2	chr9	113812157	113812171	-	0.000	0.000	Merged-chr9-113812363-64
NR10737--MA0591.1.Bach1::Mafk	chr6	49128471	49128485	-	0.000	0.000	Merged-chr6-49128471-29
NR12565--MA0591.1.Bach1::Mafk	chr8	70808317	70808331	-	0.000	0.000	Merged-chr8-70808420-14
NR6648--MA0591.1.Bach1::Mafk	chr19	33160057	33160071	+	0.000	0.000	Merged-chr19-33160221-22
NR8617--MA0089.1.MAFG::NFE2L1	chr3	132684128	132684133	-	0.000	0.000	Merged-chr3-132684136-80
NR6602--MA0117.2.Mafb	chr19	21272217	21272228	+	0.000	0.000	Merged-chr19-21272271-125
NR455--MA0591.1.Bach1::Mafk	chr1	97727029	97727043	-	0.000	0.000	Merged-chr1-97726997-6
NR2500--MA0501.1.MAF::NFE2	chr11	116406679	116406693	-	0.000	0.000	Merged-chr11-116406570-59
NR8502--MA0089.1.MAFG::NFE2L1	chr3	108562552	108562557	-	0.000	0.000	Merged-chr3-108562830-113
NR9189--MA0496.2.MAFK	chr4	95162624	95162642	+	0.000	0.000	Merged-chr4-95162673-9
