#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR6348--MA0089.1.MAFG::NFE2L1	chr18	34579007	34579012	+	0.000	0.000	Merged-chr18-34579027-17
NR3907--MA0501.1.MAF::NFE2	chr14	12581926	12581940	-	0.000	0.000	Merged-chr14-12581855-1
NR4827--MA0591.1.Bach1::Mafk	chr15	59618586	59618600	-	0.000	0.000	Merged-chr15-59618561-44
NR6570--MA0591.1.Bach1::Mafk	chr18	68234693	68234707	+	0.000	0.000	Merged-chr18-68234781-25
NR617--MA0089.1.MAFG::NFE2L1	chr1	108038595	108038600	+	0.000	0.000	Merged-chr1-108038539-17
NR6435--MA0089.1.MAFG::NFE2L1	chr18	46741618	46741623	-	0.000	0.000	Merged-chr18-46741724-81
NR3736--MA0089.1.MAFG::NFE2L1	chr13	109776341	109776346	-	0.000	0.000	Merged-chr13-109776276-46
NR4161--MA0089.1.MAFG::NFE2L1	chr14	46578307	46578312	+	0.000	0.000	Merged-chr14-46578431-37
NR7132--MA0501.1.MAF::NFE2	chr2	46371220	46371234	-	0.000	0.000	Merged-chr2-46371309-56
NR2161--MA0496.2.MAFK	chr11	21180809	21180827	+	0.000	0.000	Merged-chr11-21180890-47
NR4417--MA0496.2.MAFK	chr14	105177468	105177486	-	0.000	0.000	Merged-chr14-105177397-2
NR5593--MA0591.1.Bach1::Mafk	chr16	87713179	87713193	+	0.000	0.000	Merged-chr16-87713250-69
NR268--MA0591.1.Bach1::Mafk	chr1	58742700	58742714	+	0.000	0.000	Merged-chr1-58742743-31
NR10637--MA0591.1.Bach1::Mafk	chr5	147063450	147063464	-	0.000	0.000	Merged-chr5-147063758-85
NR226--MA0501.1.MAF::NFE2	chr1	51509243	51509257	+	0.000	0.000	Merged-chr1-51509217-43
NR11623--MA0117.2.Mafb	chr6	144679046	144679057	+	0.000	0.000	Merged-chr6-144679049-11
NR8797--MA0089.1.MAFG::NFE2L1	chr3	131215000	131215005	-	0.000	0.000	Merged-chr3-131215009-18
NR10614--MA0089.1.MAFG::NFE2L1	chr5	140871434	140871439	+	0.000	0.000	Merged-chr5-140871418-38
NR6333--MA0089.1.MAFG::NFE2L1	chr18	32543299	32543304	-	0.000	0.000	Merged-chr18-32543284-47
NR9251--MA0659.1.MAFG	chr4	46617719	46617739	-	0.000	0.000	Merged-chr4-46617709-8
NR12807--MA0117.2.Mafb	chr8	90909239	90909250	-	0.000	0.000	Merged-chr8-90909205-4
NR8813--MA0495.2.MAFF	chr3	133563697	133563717	+	0.000	0.000	Merged-chr3-133563771-42
NR871--MA0117.2.Mafb	chr1	161480011	161480022	+	0.000	0.000	Merged-chr1-161480099-19
NR2982--MA0591.1.Bach1::Mafk	chr12	105069097	105069111	-	0.000	0.000	Merged-chr12-105069151-33
NR11520--MA0117.2.Mafb	chr6	135364620	135364631	-	0.000	0.000	Merged-chr6-135364478-50
NR10445--MA0591.1.Bach1::Mafk	chr5	100846359	100846373	-	0.000	0.000	Merged-chr5-100846236-82
NR7398--MA0117.2.Mafb	chr2	84059439	84059450	+	0.000	0.000	Merged-chr2-84059493-47
NR2301--MA0089.1.MAFG::NFE2L1	chr11	70762833	70762838	-	0.000	0.000	Merged-chr11-70762814-15
NR2491--MA0089.1.MAFG::NFE2L1	chr12	3989964	3989969	+	0.000	0.000	Merged-chr12-3989980-1
NR9585--MA0495.2.MAFF	chr4	95765628	95765648	-	0.000	0.000	Merged-chr4-95765748-2
NR11409--MA0501.1.MAF::NFE2	chr6	119635736	119635750	-	0.000	0.000	Merged-chr6-119635924-52
NR1777--MA0089.1.MAFG::NFE2L1	chr10	93425854	93425859	-	0.000	0.000	Merged-chr10-93425888-29
NR1286--MA0089.1.MAFG::NFE2L1	chr10	22345892	22345897	+	0.000	0.000	Merged-chr10-22345907-34
NR163--MA0591.1.Bach1::Mafk	chr1	34843058	34843072	+	0.000	0.000	Merged-chr1-34843057-106
NR9525--MA0591.1.Bach1::Mafk	chr4	86712868	86712882	-	0.000	0.000	Merged-chr4-86712811-38
NR9339--MA0495.2.MAFF	chr4	57798052	57798072	+	0.000	0.000	Merged-chr4-57797871-1
NR11932--MA0089.1.MAFG::NFE2L1	chr7	68250585	68250590	-	0.000	0.000	Merged-chr7-68250535-42
NR10512--MA0089.1.MAFG::NFE2L1	chr5	118633282	118633287	+	0.000	0.000	Merged-chr5-118633117-20
NR4576--MA0089.1.MAFG::NFE2L1	chr15	6584918	6584923	-	0.000	0.000	Merged-chr15-6584866-9
NR12194--MA0659.1.MAFG	chr7	111015013	111015033	-	0.000	0.000	Merged-chr7-111015040-32
NR10038--MA0501.1.MAF::NFE2	chr5	21658710	21658724	+	0.000	0.000	Merged-chr5-21658802-28
NR4494--MA0495.2.MAFF	chr14	118796408	118796428	+	0.000	0.000	Merged-chr14-118796395-16
NR1962--MA0591.1.Bach1::Mafk	chr10	117215853	117215867	-	0.000	0.000	Merged-chr10-117215967-32
NR8166--MA0659.1.MAFG	chr3	26667906	26667926	-	0.000	0.000	Merged-chr3-26667999-1
NR12831--MA0591.1.Bach1::Mafk	chr8	95697286	95697300	-	0.000	0.000	Merged-chr8-95697272-29
NR10509--MA0496.2.MAFK	chr5	118269184	118269202	+	0.000	0.000	Merged-chr5-118269215-26
NR5796--MA0117.2.Mafb	chr17	24632643	24632654	+	0.000	0.000	Merged-chr17-24632635-40
NR378--MA0591.1.Bach1::Mafk	chr1	72870502	72870516	-	0.000	0.000	Merged-chr1-72870469-25
NR13728--MA0089.1.MAFG::NFE2L1	chrX	151520616	151520621	+	0.000	0.000	Merged-chrX-151520837-93
NR2159--MA0501.1.MAF::NFE2	chr11	21102810	21102824	-	0.000	0.000	Merged-chr11-21102815-54
NR5184--MA0501.1.MAF::NFE2	chr16	14237421	14237435	-	0.000	0.000	Merged-chr16-14237452-27
NR6620--MA0089.1.MAFG::NFE2L1	chr18	75410352	75410357	+	0.000	0.000	Merged-chr18-75410439-27
NR5335--MA0117.2.Mafb	chr16	51691084	51691095	+	0.000	0.000	Merged-chr16-51690993-50
NR10670--MA0496.2.MAFK	chr5	150220633	150220651	-	0.000	0.000	Merged-chr5-150220578-7
NR5415--MA0089.1.MAFG::NFE2L1	chr16	59469922	59469927	-	0.000	0.000	Merged-chr16-59469978-46
NR13700--MA0089.1.MAFG::NFE2L1	chrX	133898292	133898297	+	0.000	0.000	Merged-chrX-133898261-39
NR3632--MA0089.1.MAFG::NFE2L1	chr13	99648028	99648033	+	0.000	0.000	Merged-chr13-99648016-28
NR8178--MA0501.1.MAF::NFE2	chr3	28031826	28031840	-	0.000	0.000	Merged-chr3-28031945-16
NR9749--MA0089.1.MAFG::NFE2L1	chr4	141148487	141148492	-	0.000	0.000	Merged-chr4-141148544-3
NR7966--MA0089.1.MAFG::NFE2L1	chr2	177398275	177398280	-	0.000	0.000	Merged-chr2-177398378-54
NR885--MA0117.2.Mafb	chr1	163910307	163910318	-	0.000	0.000	Merged-chr1-163910520-32
NR9721--MA0089.1.MAFG::NFE2L1	chr4	129960294	129960299	+	0.000	0.000	Merged-chr4-129960127-71
NR7562--MA0089.1.MAFG::NFE2L1	chr2	121442635	121442640	+	0.000	0.000	Merged-chr2-121442652-51
NR12281--MA0089.1.MAFG::NFE2L1	chr7	132768217	132768222	-	0.000	0.000	Merged-chr7-132768220-25
NR8981--MA0659.1.MAFG	chr3	153260800	153260820	-	0.000	0.000	Merged-chr3-153260790-34
NR6357--MA0089.1.MAFG::NFE2L1	chr18	39035429	39035434	+	0.000	0.000	Merged-chr18-39035384-28
NR9432--MA0089.1.MAFG::NFE2L1	chr4	70265447	70265452	+	0.000	0.000	Merged-chr4-70265385-47
NR5750--MA0501.1.MAF::NFE2	chr17	17867273	17867287	+	0.000	0.000	Merged-chr17-17867288-2
NR5468--MA0495.2.MAFF	chr16	65542404	65542424	+	0.000	0.000	Merged-chr16-65542301-4
NR7895--MA0591.1.Bach1::Mafk	chr2	169089217	169089231	-	0.000	0.000	Merged-chr2-169089199-37
NR12939--MA0591.1.Bach1::Mafk	chr8	123385395	123385409	-	0.000	0.000	Merged-chr8-123385258-19
NR12985--MA0495.2.MAFF	chr8	128596686	128596706	+	0.000	0.000	Merged-chr8-128596588-1
NR11626--MA0496.2.MAFK	chr6	144679047	144679065	-	0.000	0.000	Merged-chr6-144679049-11
NR6818--MA0501.1.MAF::NFE2	chr19	32524044	32524058	-	0.000	0.000	Merged-chr19-32523975-16
NR11163--MA0089.1.MAFG::NFE2L1	chr6	82702798	82702803	-	0.000	0.000	Merged-chr6-82702849-35
NR897--MA0495.2.MAFF	chr1	165828808	165828828	+	0.000	0.000	Merged-chr1-165828679-59
NR5590--MA0089.1.MAFG::NFE2L1	chr16	87394136	87394141	-	0.000	0.000	Merged-chr16-87394132-33
NR6359--MA0591.1.Bach1::Mafk	chr18	39035420	39035434	-	0.000	0.000	Merged-chr18-39035384-28
NR7937--MA0591.1.Bach1::Mafk	chr2	173749175	173749189	-	0.000	0.000	Merged-chr2-173749391-11
NR3966--MA0117.2.Mafb	chr14	17406208	17406219	+	0.000	0.000	Merged-chr14-17406141-29
NR10964--MA0591.1.Bach1::Mafk	chr6	48860399	48860413	+	0.000	0.000	Merged-chr6-48860450-3
NR8530--MA0591.1.Bach1::Mafk	chr3	84680350	84680364	-	0.000	0.000	Merged-chr3-84680282-50
NR7299--MA0089.1.MAFG::NFE2L1	chr2	65551948	65551953	+	0.000	0.000	Merged-chr2-65551988-12
NR3196--MA0117.2.Mafb	chr13	22043125	22043136	-	0.000	0.000	Merged-chr13-22043154-75
NR6631--MA0089.1.MAFG::NFE2L1	chr18	78142933	78142938	+	0.000	0.000	Merged-chr18-78142863-6
NR1773--MA0089.1.MAFG::NFE2L1	chr10	92722429	92722434	+	0.000	0.000	Merged-chr10-92722301-72
NR5640--MA0591.1.Bach1::Mafk	chr16	96467764	96467778	-	0.000	0.000	Merged-chr16-96467664-37
NR7551--MA0117.2.Mafb	chr2	117412275	117412286	+	0.000	0.000	Merged-chr2-117412269-30
NR12320--MA0659.1.MAFG	chr7	141072584	141072604	-	0.000	0.000	Merged-chr7-141072410-71
NR13425--MA0591.1.Bach1::Mafk	chr9	108827299	108827313	+	0.000	0.000	Merged-chr9-108827209-27
NR6759--MA0496.2.MAFK	chr19	8997797	8997815	+	0.000	0.000	Merged-chr19-8997882-60
NR5628--MA0089.1.MAFG::NFE2L1	chr16	94601665	94601670	-	0.000	0.000	Merged-chr16-94601702-50
NR6251--MA0659.1.MAFG	chr18	12869310	12869330	-	0.000	0.000	Merged-chr18-12869252-13
NR7977--MA0089.1.MAFG::NFE2L1	chr2	177498231	177498236	-	0.000	0.000	Merged-chr2-177498086-85
NR5137--MA0495.2.MAFF	chr16	8306676	8306696	-	0.000	0.000	Merged-chr16-8306528-49
NR10857--MA0591.1.Bach1::Mafk	chr6	28351376	28351390	+	0.000	0.000	Merged-chr6-28351294-19
NR2545--MA0117.2.Mafb	chr12	17724601	17724612	+	0.000	0.000	Merged-chr12-17724763-61
NR12363--MA0591.1.Bach1::Mafk	chr8	10927705	10927719	+	0.000	0.000	Merged-chr8-10927860-5
NR3738--MA0117.2.Mafb	chr13	109822600	109822611	-	0.000	0.000	Merged-chr13-109822486-79
NR9610--MA0117.2.Mafb	chr4	101495950	101495961	-	0.000	0.000	Merged-chr4-101495950-2
NR11363--MA0089.1.MAFG::NFE2L1	chr6	114445149	114445154	-	0.000	0.000	Merged-chr6-114445139-32
NR13555--MA0591.1.Bach1::Mafk	chrX	48310733	48310747	+	0.000	0.000	Merged-chrX-48310773-8
NR7660--MA0089.1.MAFG::NFE2L1	chr2	135848564	135848569	+	0.000	0.000	Merged-chr2-135848504-1
NR6339--MA0495.2.MAFF	chr18	33060132	33060152	+	0.000	0.000	Merged-chr18-33060171-12
NR13189--MA0495.2.MAFF	chr9	71874477	71874497	+	0.000	0.000	Merged-chr9-71874475-35
NR4725--MA0117.2.Mafb	chr15	36396458	36396469	+	0.000	0.000	Merged-chr15-36396472-80
NR2241--MA0659.1.MAFG	chr11	51898836	51898856	+	0.000	0.000	Merged-chr11-51898870-27
NR10385--MA0495.2.MAFF	chr5	92353778	92353798	+	0.000	0.000	Merged-chr5-92353751-46
NR13737--MA0089.1.MAFG::NFE2L1	chrX	153887409	153887414	-	0.000	0.000	Merged-chrX-153887517-46
NR2438--MA0117.2.Mafb	chr11	115464999	115465010	-	0.000	0.000	Merged-chr11-115464985-7
NR8832--MA0591.1.Bach1::Mafk	chr3	135514190	135514204	-	0.000	0.000	Merged-chr3-135514280-15
NR4598--MA0089.1.MAFG::NFE2L1	chr15	9435986	9435991	+	0.000	0.000	Merged-chr15-9435954-24
NR6343--MA0496.2.MAFK	chr18	33060133	33060151	+	0.000	0.000	Merged-chr18-33060171-12
NR13622--MA0089.1.MAFG::NFE2L1	chrX	74297031	74297036	-	0.000	0.000	Merged-chrX-74297029-55
NR3691--MA0501.1.MAF::NFE2	chr13	105156621	105156635	+	0.000	0.000	Merged-chr13-105156682-2
NR4951--MA0501.1.MAF::NFE2	chr15	80704286	80704300	+	0.000	0.000	Merged-chr15-80704480-26
NR4004--MA0089.1.MAFG::NFE2L1	chr14	25505368	25505373	+	0.000	0.000	Merged-chr14-25505314-24
NR8637--MA0117.2.Mafb	chr3	105674845	105674856	-	0.000	0.000	Merged-chr3-105674811-23
NR7791--MA0496.2.MAFK	chr2	152825935	152825953	+	0.000	0.000	Merged-chr2-152825903-49
NR2860--MA0591.1.Bach1::Mafk	chr12	84417262	84417276	+	0.000	0.000	Merged-chr12-84417394-49
NR4219--MA0089.1.MAFG::NFE2L1	chr14	57808728	57808733	-	0.000	0.000	Merged-chr14-57808793-21
NR12504--MA0089.1.MAFG::NFE2L1	chr8	36993537	36993542	+	0.000	0.000	Merged-chr8-36993607-79
NR1582--MA0089.1.MAFG::NFE2L1	chr10	66865120	66865125	+	0.000	0.000	Merged-chr10-66865272-4
NR12889--MA0117.2.Mafb	chr8	109750712	109750723	-	0.000	0.000	Merged-chr8-109750822-50
NR10134--MA0496.2.MAFK	chr5	43425121	43425139	+	0.000	0.000	Merged-chr5-43425059-17
NR4306--MA0089.1.MAFG::NFE2L1	chr14	87544943	87544948	-	0.000	0.000	Merged-chr14-87544922-2
NR11126--MA0495.2.MAFF	chr6	70709472	70709492	-	0.000	0.000	Merged-chr6-70709572-48
NR1797--MA0089.1.MAFG::NFE2L1	chr10	95781386	95781391	-	0.000	0.000	Merged-chr10-95781275-17
NR4648--MA0501.1.MAF::NFE2	chr15	25216831	25216845	+	0.000	0.000	Merged-chr15-25216736-38
NR4872--MA0089.1.MAFG::NFE2L1	chr15	65787159	65787164	-	0.000	0.000	Merged-chr15-65787268-60
NR2642--MA0501.1.MAF::NFE2	chr12	36822117	36822131	+	0.000	0.000	Merged-chr12-36822128-1
NR1543--MA0501.1.MAF::NFE2	chr10	60262517	60262531	-	0.000	0.000	Merged-chr10-60262636-1
NR863--MA0501.1.MAF::NFE2	chr1	160042516	160042530	-	0.000	0.000	Merged-chr1-160042538-15
NR10040--MA0496.2.MAFK	chr5	21658705	21658723	-	0.000	0.000	Merged-chr5-21658802-28
NR7657--MA0496.2.MAFK	chr2	135748540	135748558	+	0.000	0.000	Merged-chr2-135748609-5
NR10387--MA0117.2.Mafb	chr5	92353787	92353798	-	0.000	0.000	Merged-chr5-92353751-46
NR10922--MA0496.2.MAFK	chr6	41526528	41526546	+	0.000	0.000	Merged-chr6-41526509-3
NR13231--MA0089.1.MAFG::NFE2L1	chr9	78396156	78396161	+	0.000	0.000	Merged-chr9-78396039-67
NR3666--MA0591.1.Bach1::Mafk	chr13	103110005	103110019	-	0.000	0.000	Merged-chr13-103110112-59
NR8727--MA0089.1.MAFG::NFE2L1	chr3	120458113	120458118	+	0.000	0.000	Merged-chr3-120457943-64
NR11141--MA0501.1.MAF::NFE2	chr6	72601928	72601942	-	0.000	0.000	Merged-chr6-72601954-26
NR9656--MA0089.1.MAFG::NFE2L1	chr4	117124564	117124569	+	0.000	0.000	Merged-chr4-117124661-56
NR12402--MA0089.1.MAFG::NFE2L1	chr8	18738505	18738510	+	0.000	0.000	Merged-chr8-18738622-3
NR8555--MA0495.2.MAFF	chr3	90587051	90587071	-	0.000	0.000	Merged-chr3-90587051-129
NR3263--MA0089.1.MAFG::NFE2L1	chr13	36430592	36430597	-	0.000	0.000	Merged-chr13-36430663-5
NR11130--MA0496.2.MAFK	chr6	70709473	70709491	-	0.000	0.000	Merged-chr6-70709572-48
NR12366--MA0591.1.Bach1::Mafk	chr8	11007717	11007731	-	0.000	0.000	Merged-chr8-11007767-63
NR114--MA0496.2.MAFK	chr1	20926482	20926500	+	0.000	0.000	Merged-chr1-20926362-24
NR5605--MA0117.2.Mafb	chr16	89835822	89835833	+	0.000	0.000	Merged-chr16-89835915-50
NR11408--MA0591.1.Bach1::Mafk	chr6	119635739	119635753	-	0.000	0.000	Merged-chr6-119635924-52
NR6553--MA0089.1.MAFG::NFE2L1	chr18	64913497	64913502	+	0.000	0.000	Merged-chr18-64913437-34
NR902--MA0496.2.MAFK	chr1	165828809	165828827	-	0.000	0.000	Merged-chr1-165828679-59
NR8914--MA0089.1.MAFG::NFE2L1	chr3	145938056	145938061	-	0.000	0.000	Merged-chr3-145938164-54
NR8047--MA0089.1.MAFG::NFE2L1	chr3	9550142	9550147	-	0.000	0.000	Merged-chr3-9550148-51
NR6912--MA0496.2.MAFK	chr2	6478401	6478419	+	0.000	0.000	Merged-chr2-6478572-51
NR12894--MA0089.1.MAFG::NFE2L1	chr8	111527344	111527349	+	0.000	0.000	Merged-chr8-111527388-53
NR3941--MA0089.1.MAFG::NFE2L1	chr14	14905354	14905359	-	0.000	0.000	Merged-chr14-14905215-33
NR1782--MA0089.1.MAFG::NFE2L1	chr10	94036294	94036299	+	0.000	0.000	Merged-chr10-94036338-4
NR1807--MA0089.1.MAFG::NFE2L1	chr10	96602613	96602618	+	0.000	0.000	Merged-chr10-96602495-12
NR12981--MA0089.1.MAFG::NFE2L1	chr8	128363438	128363443	-	0.000	0.000	Merged-chr8-128363423-35
NR8556--MA0591.1.Bach1::Mafk	chr3	90587054	90587068	+	0.000	0.000	Merged-chr3-90587051-129
NR3694--MA0117.2.Mafb	chr13	105332051	105332062	-	0.000	0.000	Merged-chr13-105332026-2
NR9641--MA0089.1.MAFG::NFE2L1	chr4	109665980	109665985	-	0.000	0.000	Merged-chr4-109666142-157
NR11776--MA0089.1.MAFG::NFE2L1	chr7	35991369	35991374	+	0.000	0.000	Merged-chr7-35991280-23
NR6942--MA0089.1.MAFG::NFE2L1	chr2	9867583	9867588	-	0.000	0.000	Merged-chr2-9867507-76
NR13431--MA0089.1.MAFG::NFE2L1	chr9	112207982	112207987	+	0.000	0.000	Merged-chr9-112208055-25
NR12011--MA0089.1.MAFG::NFE2L1	chr7	79190874	79190879	-	0.000	0.000	Merged-chr7-79190820-25
NR1403--MA0089.1.MAFG::NFE2L1	chr10	39522263	39522268	-	0.000	0.000	Merged-chr10-39522157-23
NR5031--MA0089.1.MAFG::NFE2L1	chr15	94220993	94220998	+	0.000	0.000	Merged-chr15-94220975-16
NR13646--MA0089.1.MAFG::NFE2L1	chrX	95165870	95165875	-	0.000	0.000	Merged-chrX-95165737-1
NR12226--MA0089.1.MAFG::NFE2L1	chr7	114210720	114210725	-	0.000	0.000	Merged-chr7-114210790-9
NR11863--MA0089.1.MAFG::NFE2L1	chr7	55960533	55960538	-	0.000	0.000	Merged-chr7-55960600-37
NR12602--MA0089.1.MAFG::NFE2L1	chr8	61425355	61425360	+	0.000	0.000	Merged-chr8-61425459-4
NR12339--MA0117.2.Mafb	chr8	3587663	3587674	-	0.000	0.000	Merged-chr8-3587694-26
NR3895--MA0501.1.MAF::NFE2	chr14	11038124	11038138	+	0.000	0.000	Merged-chr14-11038136-4
NR7485--MA0117.2.Mafb	chr2	104590326	104590337	-	0.000	0.000	Merged-chr2-104590468-65
NR2541--MA0591.1.Bach1::Mafk	chr12	17507391	17507405	-	0.000	0.000	Merged-chr12-17507357-35
NR9864--MA0496.2.MAFK	chr4	155129614	155129632	+	0.000	0.000	Merged-chr4-155129607-22
NR2836--MA0089.1.MAFG::NFE2L1	chr12	77535408	77535413	+	0.000	0.000	Merged-chr12-77535328-6
NR5939--MA0496.2.MAFK	chr17	52312186	52312204	+	0.000	0.000	Merged-chr17-52312219-8
NR1965--MA0495.2.MAFF	chr10	117829926	117829946	+	0.000	0.000	Merged-chr10-117829855-64
NR1301--MA0089.1.MAFG::NFE2L1	chr10	25367140	25367145	-	0.000	0.000	Merged-chr10-25367048-11
NR13558--MA0501.1.MAF::NFE2	chrX	48429757	48429771	-	0.000	0.000	Merged-chrX-48429732-34
NR12216--MA0496.2.MAFK	chr7	112369097	112369115	+	0.000	0.000	Merged-chr7-112369142-36
NR733--MA0089.1.MAFG::NFE2L1	chr1	133363656	133363661	-	0.000	0.000	Merged-chr1-133363736-34
NR7362--MA0496.2.MAFK	chr2	76220724	76220742	+	0.000	0.000	Merged-chr2-76220899-10
NR8710--MA0089.1.MAFG::NFE2L1	chr3	116331916	116331921	-	0.000	0.000	Merged-chr3-116332074-27
NR1519--MA0591.1.Bach1::Mafk	chr10	56486829	56486843	+	0.000	0.000	Merged-chr10-56486689-18
NR11070--MA0117.2.Mafb	chr6	65818513	65818524	-	0.000	0.000	Merged-chr6-65818480-32
NR9841--MA0089.1.MAFG::NFE2L1	chr4	149854401	149854406	+	0.000	0.000	Merged-chr4-149854542-67
NR6778--MA0501.1.MAF::NFE2	chr19	14352220	14352234	+	0.000	0.000	Merged-chr19-14352313-109
NR1227--MA0089.1.MAFG::NFE2L1	chr10	16637270	16637275	-	0.000	0.000	Merged-chr10-16637271-8
NR1423--MA0501.1.MAF::NFE2	chr10	41752080	41752094	+	0.000	0.000	Merged-chr10-41752112-9
NR4547--MA0117.2.Mafb	chr14	122534096	122534107	-	0.000	0.000	Merged-chr14-122534294-63
NR7257--MA0117.2.Mafb	chr2	59438514	59438525	-	0.000	0.000	Merged-chr2-59438662-53
NR10867--MA0659.1.MAFG	chr6	30671874	30671894	-	0.000	0.000	Merged-chr6-30671721-27
NR12042--MA0495.2.MAFF	chr7	84750042	84750062	-	0.000	0.000	Merged-chr7-84750055-36
NR4262--MA0591.1.Bach1::Mafk	chr14	73385223	73385237	+	0.000	0.000	Merged-chr14-73385032-86
NR168--MA0089.1.MAFG::NFE2L1	chr1	36368229	36368234	+	0.000	0.000	Merged-chr1-36368235-2
NR2271--MA0496.2.MAFK	chr11	61684160	61684178	+	0.000	0.000	Merged-chr11-61684230-57
NR146--MA0496.2.MAFK	chr1	31616475	31616493	+	0.000	0.000	Merged-chr1-31616471-4
NR13490--MA0495.2.MAFF	chr9	120960864	120960884	-	0.000	0.000	Merged-chr9-120960803-26
NR9757--MA0496.2.MAFK	chr4	142153735	142153753	-	0.000	0.000	Merged-chr4-142153700-30
NR9451--MA0591.1.Bach1::Mafk	chr4	75278436	75278450	-	0.000	0.000	Merged-chr4-75278246-1
NR7603--MA0501.1.MAF::NFE2	chr2	128159198	128159212	-	0.000	0.000	Merged-chr2-128159167-18
NR5735--MA0089.1.MAFG::NFE2L1	chr17	14363526	14363531	-	0.000	0.000	Merged-chr17-14363459-1
NR4402--MA0501.1.MAF::NFE2	chr14	103469658	103469672	-	0.000	0.000	Merged-chr14-103469586-86
NR11138--MA0501.1.MAF::NFE2	chr6	72552775	72552789	-	0.000	0.000	Merged-chr6-72552853-56
NR4820--MA0591.1.Bach1::Mafk	chr15	58141314	58141328	-	0.000	0.000	Merged-chr15-58141388-72
NR12061--MA0501.1.MAF::NFE2	chr7	88277949	88277963	-	0.000	0.000	Merged-chr7-88277726-133
NR12324--MA0089.1.MAFG::NFE2L1	chr7	141481139	141481144	-	0.000	0.000	Merged-chr7-141481345-79
NR1930--MA0591.1.Bach1::Mafk	chr10	111378296	111378310	+	0.000	0.000	Merged-chr10-111378501-63
NR3035--MA0495.2.MAFF	chr12	116315653	116315673	+	0.000	0.000	Merged-chr12-116315725-53
NR2851--MA0117.2.Mafb	chr12	81845177	81845188	-	0.000	0.000	Merged-chr12-81845150-28
NR4502--MA0089.1.MAFG::NFE2L1	chr14	118838307	118838312	+	0.000	0.000	Merged-chr14-118838158-1
NR9227--MA0659.1.MAFG	chr4	40785958	40785978	+	0.000	0.000	Merged-chr4-40785986-16
NR4213--MA0089.1.MAFG::NFE2L1	chr14	54361013	54361018	-	0.000	0.000	Merged-chr14-54361034-73
NR11187--MA0117.2.Mafb	chr6	87552183	87552194	+	0.000	0.000	Merged-chr6-87552378-26
NR2067--MA0089.1.MAFG::NFE2L1	chr11	5762422	5762427	-	0.000	0.000	Merged-chr11-5762236-58
NR8045--MA0591.1.Bach1::Mafk	chr3	9500068	9500082	-	0.000	0.000	Merged-chr3-9499976-58
NR13589--MA0495.2.MAFF	chrX	59568329	59568349	-	0.000	0.000	Merged-chrX-59568240-6
NR5877--MA0501.1.MAF::NFE2	chr17	35823109	35823123	-	0.000	0.000	Merged-chr17-35823208-57
NR1533--MA0117.2.Mafb	chr10	57753275	57753286	-	0.000	0.000	Merged-chr10-57753371-62
NR8432--MA0089.1.MAFG::NFE2L1	chr3	75579548	75579553	+	0.000	0.000	Merged-chr3-75579485-29
NR12222--MA0089.1.MAFG::NFE2L1	chr7	113143717	113143722	+	0.000	0.000	Merged-chr7-113143723-32
NR3950--MA0089.1.MAFG::NFE2L1	chr14	15934907	15934912	+	0.000	0.000	Merged-chr14-15934852-7
NR3245--MA0496.2.MAFK	chr13	31505465	31505483	-	0.000	0.000	Merged-chr13-31505526-12
NR5068--MA0089.1.MAFG::NFE2L1	chr15	102510783	102510788	+	0.000	0.000	Merged-chr15-102510806-31
NR2981--MA0117.2.Mafb	chr12	105069094	105069105	+	0.000	0.000	Merged-chr12-105069151-33
NR3661--MA0089.1.MAFG::NFE2L1	chr13	102645056	102645061	-	0.000	0.000	Merged-chr13-102645059-45
NR10539--MA0495.2.MAFF	chr5	125158606	125158626	-	0.000	0.000	Merged-chr5-125158641-59
NR4667--MA0501.1.MAF::NFE2	chr15	27518263	27518277	-	0.000	0.000	Merged-chr15-27518308-43
NR5155--MA0089.1.MAFG::NFE2L1	chr16	11646904	11646909	-	0.000	0.000	Merged-chr16-11646915-14
NR13584--MA0496.2.MAFK	chrX	53670508	53670526	-	0.000	0.000	Merged-chrX-53670342-87
NR6084--MA0089.1.MAFG::NFE2L1	chr17	80772610	80772615	+	0.000	0.000	Merged-chr17-80772766-52
NR10657--MA0117.2.Mafb	chr5	149454657	149454668	-	0.000	0.000	Merged-chr5-149454508-33
NR13219--MA0591.1.Bach1::Mafk	chr9	77467015	77467029	-	0.000	0.000	Merged-chr9-77466988-20
NR4915--MA0659.1.MAFG	chr15	73627474	73627494	+	0.000	0.000	Merged-chr15-73627530-51
NR353--MA0089.1.MAFG::NFE2L1	chr1	69683215	69683220	-	0.000	0.000	Merged-chr1-69683222-14
NR11715--MA0591.1.Bach1::Mafk	chr7	16314090	16314104	-	0.000	0.000	Merged-chr7-16314036-50
NR8330--MA0089.1.MAFG::NFE2L1	chr3	59079452	59079457	-	0.000	0.000	Merged-chr3-59079479-32
NR6756--MA0591.1.Bach1::Mafk	chr19	8997799	8997813	-	0.000	0.000	Merged-chr19-8997882-60
