#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR9202--MA0002.2.RUNX1	chr9	80266694	80266704	+	0.000	0.000	Merged-chr9-80266579-55
NR5366--MA0002.2.RUNX1	chr2	132643377	132643387	+	0.000	0.000	Merged-chr2-132643452-47
NR3358--MA0684.1.RUNX3	chr15	50048797	50048806	-	0.000	0.000	Merged-chr15-50048880-3
NR8743--MA0002.2.RUNX1	chr8	77630398	77630408	+	0.000	0.000	Merged-chr8-77630286-33
NR5988--MA0511.2.RUNX2	chr3	103206571	103206579	+	0.000	0.000	Merged-chr3-103206656-43
NR5018--MA0002.2.RUNX1	chr2	32514517	32514527	-	0.000	0.000	Merged-chr2-32514526-37
NR8995--MA0002.2.RUNX1	chr9	15045568	15045578	+	0.000	0.000	Merged-chr9-15045417-72
NR1658--MA0002.2.RUNX1	chr11	97728537	97728547	-	0.000	0.000	Merged-chr11-97728662-57
NR6715--MA0002.2.RUNX1	chr4	134460580	134460590	-	0.000	0.000	Merged-chr4-134460498-5
NR4764--MA0002.2.RUNX1	chr19	8592429	8592439	-	0.000	0.000	Merged-chr19-8592238-38
NR1072--MA0511.2.RUNX2	chr10	67658078	67658086	-	0.000	0.000	Merged-chr10-67657975-87
NR9391--MA0511.2.RUNX2	chr9	119744091	119744099	+	0.000	0.000	Merged-chr9-119744132-67
NR1121--MA0684.1.RUNX3	chr10	80610301	80610310	-	0.000	0.000	Merged-chr10-80610277-9
NR8852--MA0002.2.RUNX1	chr8	111821359	111821369	-	0.000	0.000	Merged-chr8-111821367-66
NR9087--MA0002.2.RUNX1	chr9	46282784	46282794	+	0.000	0.000	Merged-chr9-46282956-57
NR2670--MA0002.2.RUNX1	chr13	108303436	108303446	+	0.000	0.000	Merged-chr13-108303499-73
NR5004--MA0684.1.RUNX3	chr2	30897091	30897100	+	0.000	0.000	Merged-chr2-30897276-26
NR4972--MA0511.2.RUNX2	chr2	22805731	22805739	-	0.000	0.000	Merged-chr2-22805681-51
NR7092--MA0511.2.RUNX2	chr5	72636229	72636237	-	0.000	0.000	Merged-chr5-72636293-57
NR1644--MA0684.1.RUNX3	chr11	94591604	94591613	+	0.000	0.000	Merged-chr11-94591721-35
NR5190--MA0684.1.RUNX3	chr2	75638277	75638286	-	0.000	0.000	Merged-chr2-75638306-35
NR5256--MA0684.1.RUNX3	chr2	91924162	91924171	-	0.000	0.000	Merged-chr2-91924034-46
NR340--MA0684.1.RUNX3	chr1	87378987	87378996	-	0.000	0.000	Merged-chr1-87378937-12
NR7220--MA0511.2.RUNX2	chr5	105244902	105244910	+	0.000	0.000	Merged-chr5-105244982-37
NR6953--MA0684.1.RUNX3	chr5	31831715	31831724	+	0.000	0.000	Merged-chr5-31831785-25
NR9467--MA0002.2.RUNX1	chrX	52760335	52760345	-	0.000	0.000	Merged-chrX-52760494-47
NR7787--MA0002.2.RUNX1	chr6	103526906	103526916	-	0.000	0.000	Merged-chr6-103526863-2
NR2845--MA0002.2.RUNX1	chr14	18301817	18301827	-	0.000	0.000	Merged-chr14-18301823-12
NR115--MA0002.2.RUNX1	chr1	37473509	37473519	-	0.000	0.000	Merged-chr1-37473461-33
NR9324--MA0002.2.RUNX1	chr9	105689658	105689668	+	0.000	0.000	Merged-chr9-105689631-24
NR4777--MA0002.2.RUNX1	chr19	12011606	12011616	-	0.000	0.000	Merged-chr19-12011770-149
NR2431--MA0002.2.RUNX1	chr13	55255485	55255495	+	0.000	0.000	Merged-chr13-55255412-37
NR5907--MA0684.1.RUNX3	chr3	81172264	81172273	-	0.000	0.000	Merged-chr3-81172380-11
NR720--MA0684.1.RUNX3	chr1	181117360	181117369	+	0.000	0.000	Merged-chr1-181117384-24
NR572--MA0002.2.RUNX1	chr1	150396149	150396159	-	0.000	0.000	Merged-chr1-150396130-66
NR3764--MA0511.2.RUNX2	chr16	49839887	49839895	-	0.000	0.000	Merged-chr16-49840085-71
NR4363--MA0002.2.RUNX1	chr17	83645436	83645446	+	0.000	0.000	Merged-chr17-83645491-40
NR3559--MA0511.2.RUNX2	chr15	98772774	98772782	-	0.000	0.000	Merged-chr15-98772758-63
NR2954--MA0002.2.RUNX1	chr14	54122127	54122137	+	0.000	0.000	Merged-chr14-54122024-10
NR5017--MA0684.1.RUNX3	chr2	32062951	32062960	+	0.000	0.000	Merged-chr2-32063200-64
NR9532--MA0511.2.RUNX2	chrX	101734130	101734138	-	0.000	0.000	Merged-chrX-101734120-41
NR1736--MA0511.2.RUNX2	chr11	117872115	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR1514--MA0684.1.RUNX3	chr11	52232061	52232070	-	0.000	0.000	Merged-chr11-52232101-58
NR1309--MA0684.1.RUNX3	chr10	121189373	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR3397--MA0511.2.RUNX2	chr15	59619972	59619980	+	0.000	0.000	Merged-chr15-59620120-63
NR7134--MA0002.2.RUNX1	chr5	88554272	88554282	-	0.000	0.000	Merged-chr5-88554189-89
NR7405--MA0002.2.RUNX1	chr5	150717959	150717969	-	0.000	0.000	Merged-chr5-150717955-23
NR8831--MA0002.2.RUNX1	chr8	108823128	108823138	+	0.000	0.000	Merged-chr8-108823126-5
NR9066--MA0002.2.RUNX1	chr9	41116118	41116128	+	0.000	0.000	Merged-chr9-41116264-54
NR4600--MA0002.2.RUNX1	chr18	61571011	61571021	-	0.000	0.000	Merged-chr18-61571068-18
NR7058--MA0684.1.RUNX3	chr5	62772103	62772112	+	0.000	0.000	Merged-chr5-62772215-28
NR7613--MA0511.2.RUNX2	chr6	58881090	58881098	+	0.000	0.000	Merged-chr6-58880983-47
NR2400--MA0511.2.RUNX2	chr13	45876563	45876571	+	0.000	0.000	Merged-chr13-45876609-5
NR9195--MA0684.1.RUNX3	chr9	78074229	78074238	+	0.000	0.000	Merged-chr9-78074095-46
NR2030--MA0002.2.RUNX1	chr12	79429964	79429974	+	0.000	0.000	Merged-chr12-79430089-33
NR7309--MA0002.2.RUNX1	chr5	124079218	124079228	+	0.000	0.000	Merged-chr5-124079181-11
NR8940--MA0002.2.RUNX1	chr8	127655682	127655692	+	0.000	0.000	Merged-chr8-127655779-25
NR4233--MA0002.2.RUNX1	chr17	51789392	51789402	-	0.000	0.000	Merged-chr17-51789354-14
NR8321--MA0002.2.RUNX1	chr7	80636480	80636490	-	0.000	0.000	Merged-chr7-80636547-14
NR6641--MA0002.2.RUNX1	chr4	106932990	106933000	-	0.000	0.000	Merged-chr4-106932798-2
NR4904--MA0684.1.RUNX3	chr2	11040240	11040249	+	0.000	0.000	Merged-chr2-11040200-20
NR650--MA0511.2.RUNX2	chr1	170868706	170868714	-	0.000	0.000	Merged-chr1-170868729-34
NR2682--MA0684.1.RUNX3	chr13	108667278	108667287	-	0.000	0.000	Merged-chr13-108667281-5
NR7024--MA0684.1.RUNX3	chr5	52126037	52126046	-	0.000	0.000	Merged-chr5-52126006-25
NR3393--MA0684.1.RUNX3	chr15	59263621	59263630	-	0.000	0.000	Merged-chr15-59263707-44
NR1779--MA0684.1.RUNX3	chr11	120628083	120628092	+	0.000	0.000	Merged-chr11-120628073-36
NR9161--MA0684.1.RUNX3	chr9	70080177	70080186	-	0.000	0.000	Merged-chr9-70080238-33
NR9284--MA0002.2.RUNX1	chr9	94668705	94668715	+	0.000	0.000	Merged-chr9-94668774-42
NR2810--MA0684.1.RUNX3	chr14	10368324	10368333	-	0.000	0.000	Merged-chr14-10368196-11
NR8701--MA0002.2.RUNX1	chr8	64805444	64805454	+	0.000	0.000	Merged-chr8-64805470-51
NR7626--MA0511.2.RUNX2	chr6	60940542	60940550	+	0.000	0.000	Merged-chr6-60940563-22
NR19--MA0511.2.RUNX2	chr1	7147198	7147206	+	0.000	0.000	Merged-chr1-7147128-26
NR6545--MA0002.2.RUNX1	chr4	83234294	83234304	-	0.000	0.000	Merged-chr4-83234214-31
NR4594--MA0002.2.RUNX1	chr18	58669638	58669648	+	0.000	0.000	Merged-chr18-58669510-1
NR603--MA0684.1.RUNX3	chr1	161396533	161396542	-	0.000	0.000	Merged-chr1-161396646-31
NR1017--MA0684.1.RUNX3	chr10	53889737	53889746	-	0.000	0.000	Merged-chr10-53889619-14
NR5327--MA0511.2.RUNX2	chr2	119157084	119157092	-	0.000	0.000	Merged-chr2-119156876-75
NR62--MA0511.2.RUNX2	chr1	16228098	16228106	-	0.000	0.000	Merged-chr1-16228179-38
NR8810--MA0002.2.RUNX1	chr8	104251238	104251248	+	0.000	0.000	Merged-chr8-104251207-84
NR6654--MA0002.2.RUNX1	chr4	116053541	116053551	+	0.000	0.000	Merged-chr4-116053495-96
NR663--MA0511.2.RUNX2	chr1	172312074	172312082	+	0.000	0.000	Merged-chr1-172312178-79
NR1282--MA0511.2.RUNX2	chr10	118407016	118407024	+	0.000	0.000	Merged-chr10-118407091-36
NR7308--MA0684.1.RUNX3	chr5	124022335	124022344	-	0.000	0.000	Merged-chr5-124022476-27
NR3028--MA0511.2.RUNX2	chr14	75069000	75069008	-	0.000	0.000	Merged-chr14-75068888-3
NR3011--MA0684.1.RUNX3	chr14	70065880	70065889	+	0.000	0.000	Merged-chr14-70065995-72
NR8586--MA0002.2.RUNX1	chr8	19707211	19707221	-	0.000	0.000	Merged-chr8-19707361-44
NR4355--MA0002.2.RUNX1	chr17	79043589	79043599	+	0.000	0.000	Merged-chr17-79043687-7
NR3534--MA0684.1.RUNX3	chr15	93302037	93302046	-	0.000	0.000	Merged-chr15-93302109-22
NR8320--MA0684.1.RUNX3	chr7	80450004	80450013	+	0.000	0.000	Merged-chr7-80450087-44
NR8443--MA0002.2.RUNX1	chr7	120918684	120918694	+	0.000	0.000	Merged-chr7-120918613-12
NR7368--MA0511.2.RUNX2	chr5	142404506	142404514	+	0.000	0.000	Merged-chr5-142404531-8
NR216--MA0002.2.RUNX1	chr1	64108807	64108817	+	0.000	0.000	Merged-chr1-64108911-33
NR5959--MA0511.2.RUNX2	chr3	94851980	94851988	+	0.000	0.000	Merged-chr3-94852086-36
NR4212--MA0002.2.RUNX1	chr17	47508151	47508161	-	0.000	0.000	Merged-chr17-47508113-61
NR7417--MA0684.1.RUNX3	chr6	5867023	5867032	-	0.000	0.000	Merged-chr6-5867138-2
NR9110--MA0511.2.RUNX2	chr9	54612827	54612835	-	0.000	0.000	Merged-chr9-54612864-43
NR673--MA0002.2.RUNX1	chr1	173532205	173532215	-	0.000	0.000	Merged-chr1-173532000-25
NR8695--MA0002.2.RUNX1	chr8	61928155	61928165	+	0.000	0.000	Merged-chr8-61928211-74
NR9283--MA0684.1.RUNX3	chr9	94659984	94659993	-	0.000	0.000	Merged-chr9-94659852-5
NR739--MA0002.2.RUNX1	chr1	187346411	187346421	-	0.000	0.000	Merged-chr1-187346578-1
NR1358--MA0002.2.RUNX1	chr11	5432532	5432542	-	0.000	0.000	Merged-chr11-5432545-27
NR5069--MA0511.2.RUNX2	chr2	48374447	48374455	+	0.000	0.000	Merged-chr2-48374556-9
NR8651--MA0511.2.RUNX2	chr8	35651036	35651044	-	0.000	0.000	Merged-chr8-35650941-17
NR4420--MA0511.2.RUNX2	chr18	4295245	4295253	+	0.000	0.000	Merged-chr18-4295238-102
NR9428--MA0511.2.RUNX2	chrX	17365286	17365294	-	0.000	0.000	Merged-chrX-17365333-21
NR8281--MA0002.2.RUNX1	chr7	73523390	73523400	+	0.000	0.000	Merged-chr7-73523382-8
NR2370--MA0002.2.RUNX1	chr13	35871294	35871304	-	0.000	0.000	Merged-chr13-35871308-48
NR7649--MA0002.2.RUNX1	chr6	67129074	67129084	+	0.000	0.000	Merged-chr6-67129210-17
NR4672--MA0511.2.RUNX2	chr18	75541214	75541222	+	0.000	0.000	Merged-chr18-75541168-25
NR725--MA0684.1.RUNX3	chr1	181860900	181860909	-	0.000	0.000	Merged-chr1-181860828-54
NR2992--MA0511.2.RUNX2	chr14	65102596	65102604	+	0.000	0.000	Merged-chr14-65102691-41
NR848--MA0002.2.RUNX1	chr10	12842824	12842834	+	0.000	0.000	Merged-chr10-12842715-46
NR262--MA0511.2.RUNX2	chr1	74249029	74249037	-	0.000	0.000	Merged-chr1-74249152-57
NR2022--MA0002.2.RUNX1	chr12	77130677	77130687	-	0.000	0.000	Merged-chr12-77130787-68
NR1596--MA0684.1.RUNX3	chr11	78984907	78984916	+	0.000	0.000	Merged-chr11-78984832-47
NR163--MA0002.2.RUNX1	chr1	52019867	52019877	+	0.000	0.000	Merged-chr1-52019898-50
NR3626--MA0511.2.RUNX2	chr16	14088508	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR4225--MA0002.2.RUNX1	chr17	50071769	50071779	+	0.000	0.000	Merged-chr17-50071769-42
NR9296--MA0684.1.RUNX3	chr9	96583332	96583341	-	0.000	0.000	Merged-chr9-96583315-51
NR1327--MA0511.2.RUNX2	chr10	127107687	127107695	-	0.000	0.000	Merged-chr10-127107710-55
NR5144--MA0511.2.RUNX2	chr2	60845519	60845527	-	0.000	0.000	Merged-chr2-60845573-40
NR894--MA0511.2.RUNX2	chr10	17797004	17797012	+	0.000	0.000	Merged-chr10-17797209-6
NR4956--MA0511.2.RUNX2	chr2	19734665	19734673	-	0.000	0.000	Merged-chr2-19734692-8
NR2610--MA0511.2.RUNX2	chr13	97681987	97681995	+	0.000	0.000	Merged-chr13-97682077-4
NR7347--MA0511.2.RUNX2	chr5	138085495	138085503	-	0.000	0.000	Merged-chr5-138085334-61
NR5001--MA0511.2.RUNX2	chr2	30897091	30897099	+	0.000	0.000	Merged-chr2-30897276-26
NR6742--MA0002.2.RUNX1	chr4	138257420	138257430	-	0.000	0.000	Merged-chr4-138257384-22
NR8551--MA0684.1.RUNX3	chr8	13686689	13686698	-	0.000	0.000	Merged-chr8-13686705-81
NR2862--MA0511.2.RUNX2	chr14	20885309	20885317	-	0.000	0.000	Merged-chr14-20885499-75
NR7599--MA0511.2.RUNX2	chr6	52965624	52965632	-	0.000	0.000	Merged-chr6-52965594-53
NR8945--MA0002.2.RUNX1	chr8	127968156	127968166	-	0.000	0.000	Merged-chr8-127968270-33
NR1066--MA0002.2.RUNX1	chr10	67186072	67186082	+	0.000	0.000	Merged-chr10-67185842-58
NR8630--MA0511.2.RUNX2	chr8	31123528	31123536	-	0.000	0.000	Merged-chr8-31123527-1
NR9070--MA0511.2.RUNX2	chr9	42158806	42158814	+	0.000	0.000	Merged-chr9-42158908-46
NR6745--MA0511.2.RUNX2	chr4	140948261	140948269	+	0.000	0.000	Merged-chr4-140948211-54
NR4843--MA0684.1.RUNX3	chr19	45560670	45560679	-	0.000	0.000	Merged-chr19-45560574-58
NR6375--MA0002.2.RUNX1	chr4	32291726	32291736	+	0.000	0.000	Merged-chr4-32291576-26
NR2892--MA0684.1.RUNX3	chr14	30675111	30675120	+	0.000	0.000	Merged-chr14-30675172-26
NR7357--MA0002.2.RUNX1	chr5	139804149	139804159	-	0.000	0.000	Merged-chr5-139804020-21
NR6854--MA0511.2.RUNX2	chr5	8075408	8075416	+	0.000	0.000	Merged-chr5-8075370-38
NR2667--MA0002.2.RUNX1	chr13	107897467	107897477	-	0.000	0.000	Merged-chr13-107897363-37
NR9245--MA0511.2.RUNX2	chr9	86624346	86624354	-	0.000	0.000	Merged-chr9-86624608-86
NR7294--MA0511.2.RUNX2	chr5	120775838	120775846	-	0.000	0.000	Merged-chr5-120775735-65
NR9146--MA0002.2.RUNX1	chr9	66280658	66280668	-	0.000	0.000	Merged-chr9-66280621-39
NR7409--MA0684.1.RUNX3	chr6	3620707	3620716	-	0.000	0.000	Merged-chr6-3620670-56
NR6407--MA0002.2.RUNX1	chr4	40721127	40721137	-	0.000	0.000	Merged-chr4-40721165-38
NR4932--MA0002.2.RUNX1	chr2	16568287	16568297	+	0.000	0.000	Merged-chr2-16568402-24
NR8421--MA0684.1.RUNX3	chr7	117433803	117433812	+	0.000	0.000	Merged-chr7-117433722-72
NR6807--MA0684.1.RUNX3	chr4	150339059	150339068	-	0.000	0.000	Merged-chr4-150339180-18
NR4979--MA0002.2.RUNX1	chr2	24679382	24679392	+	0.000	0.000	Merged-chr2-24679385-9
NR651--MA0684.1.RUNX3	chr1	170868705	170868714	-	0.000	0.000	Merged-chr1-170868729-34
NR1336--MA0684.1.RUNX3	chr10	128991150	128991159	-	0.000	0.000	Merged-chr10-128991197-23
NR4171--MA0684.1.RUNX3	chr17	34210706	34210715	-	0.000	0.000	Merged-chr17-34210763-36
NR982--MA0511.2.RUNX2	chr10	39402667	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR9115--MA0511.2.RUNX2	chr9	56104474	56104482	+	0.000	0.000	Merged-chr9-56104454-58
NR5279--MA0511.2.RUNX2	chr2	104177464	104177472	-	0.000	0.000	Merged-chr2-104177493-61
NR8861--MA0511.2.RUNX2	chr8	114879899	114879907	-	0.000	0.000	Merged-chr8-114879936-19
NR2000--MA0684.1.RUNX3	chr12	73593511	73593520	+	0.000	0.000	Merged-chr12-73593577-88
NR2994--MA0002.2.RUNX1	chr14	66234641	66234651	-	0.000	0.000	Merged-chr14-66234633-10
NR8927--MA0511.2.RUNX2	chr8	124317964	124317972	-	0.000	0.000	Merged-chr8-124317867-82
NR5328--MA0684.1.RUNX3	chr2	119157083	119157092	-	0.000	0.000	Merged-chr2-119156876-75
NR1048--MA0511.2.RUNX2	chr10	60381314	60381322	-	0.000	0.000	Merged-chr10-60381393-83
NR3648--MA0684.1.RUNX3	chr16	21689352	21689361	+	0.000	0.000	Merged-chr16-21689391-19
NR63--MA0684.1.RUNX3	chr1	16228097	16228106	-	0.000	0.000	Merged-chr1-16228179-38
NR886--MA0511.2.RUNX2	chr10	17214433	17214441	-	0.000	0.000	Merged-chr10-17214312-1
NR9268--MA0002.2.RUNX1	chr9	92611076	92611086	+	0.000	0.000	Merged-chr9-92611125-19
NR4802--MA0002.2.RUNX1	chr19	21737626	21737636	+	0.000	0.000	Merged-chr19-21737663-55
NR2375--MA0002.2.RUNX1	chr13	38010812	38010822	+	0.000	0.000	Merged-chr13-38010701-23
NR6340--MA0684.1.RUNX3	chr4	19932239	19932248	-	0.000	0.000	Merged-chr4-19932184-11
NR121--MA0002.2.RUNX1	chr1	38694359	38694369	+	0.000	0.000	Merged-chr1-38694375-50
NR8970--MA0511.2.RUNX2	chr9	11579119	11579127	-	0.000	0.000	Merged-chr9-11579132-23
NR373--MA0002.2.RUNX1	chr1	92130283	92130293	-	0.000	0.000	Merged-chr1-92130217-1
NR168--MA0002.2.RUNX1	chr1	52800395	52800405	+	0.000	0.000	Merged-chr1-52800518-18
NR4041--MA0684.1.RUNX3	chr17	12768859	12768868	+	0.000	0.000	Merged-chr17-12768899-10
NR4164--MA0002.2.RUNX1	chr17	32201220	32201230	+	0.000	0.000	Merged-chr17-32201258-15
NR4435--MA0002.2.RUNX1	chr18	6244820	6244830	-	0.000	0.000	Merged-chr18-6244765-26
NR6671--MA0511.2.RUNX2	chr4	123416434	123416442	-	0.000	0.000	Merged-chr4-123416422-1
NR773--MA0684.1.RUNX3	chr1	191599442	191599451	-	0.000	0.000	Merged-chr1-191599385-45
NR9333--MA0511.2.RUNX2	chr9	107975788	107975796	+	0.000	0.000	Merged-chr9-107975775-69
NR230--MA0002.2.RUNX1	chr1	67181367	67181377	-	0.000	0.000	Merged-chr1-67181322-10
NR4835--MA0684.1.RUNX3	chr19	41656260	41656269	-	0.000	0.000	Merged-chr19-41656223-24
NR8874--MA0511.2.RUNX2	chr8	116635507	116635515	+	0.000	0.000	Merged-chr8-116635370-35
NR647--MA0511.2.RUNX2	chr1	170167995	170168003	+	0.000	0.000	Merged-chr1-170167960-28
NR9158--MA0684.1.RUNX3	chr9	70012576	70012585	-	0.000	0.000	Merged-chr9-70012774-59
NR899--MA0511.2.RUNX2	chr10	18917547	18917555	+	0.000	0.000	Merged-chr10-18917466-61
NR6747--MA0002.2.RUNX1	chr4	141538581	141538591	+	0.000	0.000	Merged-chr4-141538465-87
NR2993--MA0684.1.RUNX3	chr14	65102596	65102605	+	0.000	0.000	Merged-chr14-65102691-41
NR6703--MA0511.2.RUNX2	chr4	132757286	132757294	+	0.000	0.000	Merged-chr4-132757307-47
NR3942--MA0002.2.RUNX1	chr16	92867430	92867440	+	0.000	0.000	Merged-chr16-92867582-45
NR4801--MA0684.1.RUNX3	chr19	21623558	21623567	-	0.000	0.000	Merged-chr19-21623609-22
NR7587--MA0684.1.RUNX3	chr6	49354751	49354760	-	0.000	0.000	Merged-chr6-49354722-8
NR1027--MA0511.2.RUNX2	chr10	56378079	56378087	-	0.000	0.000	Merged-chr10-56378043-79
NR8470--MA0002.2.RUNX1	chr7	128158949	128158959	+	0.000	0.000	Merged-chr7-128158931-27
NR2354--MA0002.2.RUNX1	chr13	32833463	32833473	+	0.000	0.000	Merged-chr13-32833384-31
NR4656--MA0511.2.RUNX2	chr18	73548757	73548765	-	0.000	0.000	Merged-chr18-73548790-35
NR6713--MA0002.2.RUNX1	chr4	134117084	134117094	+	0.000	0.000	Merged-chr4-134117148-42
NR4557--MA0002.2.RUNX1	chr18	53176420	53176430	-	0.000	0.000	Merged-chr18-53176658-113
NR1407--MA0511.2.RUNX2	chr11	19823815	19823823	-	0.000	0.000	Merged-chr11-19823630-23
NR8645--MA0002.2.RUNX1	chr8	34740484	34740494	+	0.000	0.000	Merged-chr8-34740455-84
NR6965--MA0002.2.RUNX1	chr5	35166060	35166070	+	0.000	0.000	Merged-chr5-35166204-55
NR8330--MA0511.2.RUNX2	chr7	84681780	84681788	+	0.000	0.000	Merged-chr7-84681796-26
NR2734--MA0002.2.RUNX1	chr13	117034088	117034098	-	0.000	0.000	Merged-chr13-117034098-43
NR8502--MA0002.2.RUNX1	chr7	140208240	140208250	+	0.000	0.000	Merged-chr7-140208138-66
NR4395--MA0002.2.RUNX1	chr17	88562690	88562700	+	0.000	0.000	Merged-chr17-88562797-4
NR7057--MA0002.2.RUNX1	chr5	62772103	62772113	-	0.000	0.000	Merged-chr5-62772215-28
NR8360--MA0684.1.RUNX3	chr7	96910466	96910475	-	0.000	0.000	Merged-chr7-96910268-22
NR8483--MA0002.2.RUNX1	chr7	132686646	132686656	-	0.000	0.000	Merged-chr7-132686748-28
NR8754--MA0002.2.RUNX1	chr8	81704153	81704163	+	0.000	0.000	Merged-chr8-81703996-53
NR1497--MA0511.2.RUNX2	chr11	50280317	50280325	+	0.000	0.000	Merged-chr11-50280206-7
NR2367--MA0002.2.RUNX1	chr13	34114737	34114747	-	0.000	0.000	Merged-chr13-34114809-14
NR113--MA0002.2.RUNX1	chr1	36322009	36322019	+	0.000	0.000	Merged-chr1-36321937-14
NR8135--MA0002.2.RUNX1	chr7	25274722	25274732	+	0.000	0.000	Merged-chr7-25274742-22
NR8406--MA0002.2.RUNX1	chr7	113572949	113572959	-	0.000	0.000	Merged-chr7-113573033-33
NR8691--MA0511.2.RUNX2	chr8	61451115	61451123	-	0.000	0.000	Merged-chr8-61451013-86
NR6726--MA0002.2.RUNX1	chr4	134918513	134918523	+	0.000	0.000	Merged-chr4-134918533-43
NR9117--MA0002.2.RUNX1	chr9	56264876	56264886	-	0.000	0.000	Merged-chr9-56264757-66
NR8757--MA0511.2.RUNX2	chr8	83740326	83740334	+	0.000	0.000	Merged-chr8-83740218-49
NR2575--MA0511.2.RUNX2	chr13	92859009	92859017	-	0.000	0.000	Merged-chr13-92859070-18
NR8387--MA0002.2.RUNX1	chr7	106271141	106271151	-	0.000	0.000	Merged-chr7-106271098-32
NR6978--MA0002.2.RUNX1	chr5	37083429	37083439	+	0.000	0.000	Merged-chr5-37083387-28
NR6934--MA0511.2.RUNX2	chr5	24393606	24393614	+	0.000	0.000	Merged-chr5-24393621-16
NR9054--MA0511.2.RUNX2	chr9	37576668	37576676	+	0.000	0.000	Merged-chr9-37576736-24
NR6712--MA0684.1.RUNX3	chr4	134041640	134041649	+	0.000	0.000	Merged-chr4-134041766-28
NR4884--MA0002.2.RUNX1	chr2	4651894	4651904	-	0.000	0.000	Merged-chr2-4651891-67
NR8866--MA0511.2.RUNX2	chr8	115185670	115185678	-	0.000	0.000	Merged-chr8-115185594-22
NR2999--MA0002.2.RUNX1	chr14	67993312	67993322	-	0.000	0.000	Merged-chr14-67993349-29
NR622--MA0684.1.RUNX3	chr1	164966197	164966206	+	0.000	0.000	Merged-chr1-164966286-53
NR2128--MA0002.2.RUNX1	chr12	99548520	99548530	-	0.000	0.000	Merged-chr12-99548576-10
NR4364--MA0511.2.RUNX2	chr17	83732387	83732395	+	0.000	0.000	Merged-chr17-83732480-77
NR5710--MA0002.2.RUNX1	chr3	37605839	37605849	-	0.000	0.000	Merged-chr3-37605967-27
NR417--MA0684.1.RUNX3	chr1	106152017	106152026	-	0.000	0.000	Merged-chr1-106152101-46
NR269--MA0002.2.RUNX1	chr1	75223818	75223828	+	0.000	0.000	Merged-chr1-75223752-1
NR7913--MA0002.2.RUNX1	chr6	129210617	129210627	+	0.000	0.000	Merged-chr6-129210550-50
NR398--MA0684.1.RUNX3	chr1	95674258	95674267	-	0.000	0.000	Merged-chr1-95674241-20
NR8082--MA0002.2.RUNX1	chr7	6172089	6172099	-	0.000	0.000	Merged-chr7-6172024-124
NR1559--MA0684.1.RUNX3	chr11	70594817	70594826	-	0.000	0.000	Merged-chr11-70594778-39
NR5598--MA0511.2.RUNX2	chr3	9567028	9567036	+	0.000	0.000	Merged-chr3-9567055-14
NR4788--MA0002.2.RUNX1	chr19	18555860	18555870	-	0.000	0.000	Merged-chr19-18555822-23
NR2694--MA0002.2.RUNX1	chr13	109646937	109646947	+	0.000	0.000	Merged-chr13-109646929-2
NR8462--MA0002.2.RUNX1	chr7	126330395	126330405	+	0.000	0.000	Merged-chr7-126330286-32
NR7658--MA0511.2.RUNX2	chr6	70814233	70814241	+	0.000	0.000	Merged-chr6-70814254-39
NR9116--MA0684.1.RUNX3	chr9	56104474	56104483	+	0.000	0.000	Merged-chr9-56104454-58
NR586--MA0511.2.RUNX2	chr1	156408142	156408150	-	0.000	0.000	Merged-chr1-156408256-35
NR487--MA0002.2.RUNX1	chr1	131200182	131200192	+	0.000	0.000	Merged-chr1-131199978-81
NR4919--MA0511.2.RUNX2	chr2	13233449	13233457	-	0.000	0.000	Merged-chr2-13233524-26
NR6977--MA0684.1.RUNX3	chr5	37083406	37083415	+	0.000	0.000	Merged-chr5-37083387-28
NR758--MA0002.2.RUNX1	chr1	189746647	189746657	+	0.000	0.000	Merged-chr1-189746591-10
NR2680--MA0684.1.RUNX3	chr13	108667265	108667274	-	0.000	0.000	Merged-chr13-108667281-5
NR6705--MA0002.2.RUNX1	chr4	132972270	132972280	+	0.000	0.000	Merged-chr4-132972199-49
NR172--MA0511.2.RUNX2	chr1	53843241	53843249	+	0.000	0.000	Merged-chr1-53843171-20
NR4483--MA0002.2.RUNX1	chr18	32352879	32352889	+	0.000	0.000	Merged-chr18-32352849-42
NR714--MA0511.2.RUNX2	chr1	180432050	180432058	-	0.000	0.000	Merged-chr1-180432015-44
NR7860--MA0002.2.RUNX1	chr6	120124864	120124874	+	0.000	0.000	Merged-chr6-120124865-39
NR2598--MA0002.2.RUNX1	chr13	95951236	95951246	+	0.000	0.000	Merged-chr13-95951245-46
NR2825--MA0511.2.RUNX2	chr14	14088430	14088438	+	0.000	0.000	Merged-chr14-14088309-59
