#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR9114--MA0002.2.RUNX1	chr9	21593393	21593403	+	0.000	0.000	Merged-chr9-21593481-2
NR1622--MA0511.2.RUNX2	chr11	87745173	87745181	+	0.000	0.000	Merged-chr11-87745119-47
NR3475--MA0684.1.RUNX3	chr15	96684620	96684629	+	0.000	0.000	Merged-chr15-96684531-29
NR904--MA0002.2.RUNX1	chr10	44700419	44700429	+	0.000	0.000	Merged-chr10-44700385-25
NR1047--MA0002.2.RUNX1	chr10	84632203	84632213	+	0.000	0.000	Merged-chr10-84632170-33
NR1318--MA0002.2.RUNX1	chr11	5882918	5882928	+	0.000	0.000	Merged-chr11-5882751-15
NR7834--MA0684.1.RUNX3	chr6	127617437	127617446	+	0.000	0.000	Merged-chr6-127617353-34
NR1874--MA0511.2.RUNX2	chr12	30557659	30557667	+	0.000	0.000	Merged-chr12-30557589-12
NR1398--MA0511.2.RUNX2	chr11	35537641	35537649	+	0.000	0.000	Merged-chr11-35537638-11
NR9322--MA0511.2.RUNX2	chr9	75246246	75246254	-	0.000	0.000	Merged-chr9-75246075-1,Merged-chr9-75246433-36
NR3603--MA0684.1.RUNX3	chr16	21689352	21689361	+	0.000	0.000	Merged-chr16-21689391-19
NR2700--MA0511.2.RUNX2	chr13	111569229	111569237	+	0.000	0.000	Merged-chr13-111569188-35
NR9223--MA0002.2.RUNX1	chr9	56937578	56937588	-	0.000	0.000	Merged-chr9-56937627-63
NR4947--MA0002.2.RUNX1	chr2	9564614	9564624	+	0.000	0.000	Merged-chr2-9564694-16
NR808--MA0002.2.RUNX1	chr10	19105020	19105030	-	0.000	0.000	Merged-chr10-19104955-55
NR2582--MA0002.2.RUNX1	chr13	92722551	92722561	+	0.000	0.000	Merged-chr13-92722597-29
NR5244--MA0002.2.RUNX1	chr2	93413601	93413611	+	0.000	0.000	Merged-chr2-93413697-49
NR123--MA0002.2.RUNX1	chr1	54279843	54279853	+	0.000	0.000	Merged-chr1-54279813-25
NR1827--MA0684.1.RUNX3	chr12	11230296	11230305	+	0.000	0.000	Merged-chr12-11230454-37
NR4990--MA0002.2.RUNX1	chr2	22805729	22805739	+	0.000	0.000	Merged-chr2-22805681-51
NR950--MA0511.2.RUNX2	chr10	60744705	60744713	-	0.000	0.000	Merged-chr10-60744753-15
NR9332--MA0002.2.RUNX1	chr9	77592576	77592586	+	0.000	0.000	Merged-chr9-77592652-18
NR6--MA0684.1.RUNX3	chr1	6519342	6519351	+	0.000	0.000	Merged-chr1-6519375-11
NR4785--MA0002.2.RUNX1	chr19	32496494	32496504	+	0.000	0.000	Merged-chr19-32496642-11
NR3488--MA0684.1.RUNX3	chr15	97836698	97836707	-	0.000	0.000	Merged-chr15-97837039-84
NR9461--MA0684.1.RUNX3	chr9	101249835	101249844	-	0.000	0.000	Merged-chr9-101249791-43
NR9584--MA0002.2.RUNX1	chr9	119823983	119823993	-	0.000	0.000	Merged-chr9-119823942-29
NR4913--MA0002.2.RUNX1	chr19	57113350	57113360	-	0.000	0.000	Merged-chr19-57113185-31
NR5501--MA0684.1.RUNX3	chr2	158450879	158450888	+	0.000	0.000	Merged-chr2-158450944-19
NR9335--MA0511.2.RUNX2	chr9	78553061	78553069	+	0.000	0.000	Merged-chr9-78553202-20
NR5499--MA0511.2.RUNX2	chr2	158450879	158450887	+	0.000	0.000	Merged-chr2-158450944-19
NR7827--MA0002.2.RUNX1	chr6	127574758	127574768	-	0.000	0.000	Merged-chr6-127574626-1
NR9365--MA0684.1.RUNX3	chr9	82961601	82961610	-	0.000	0.000	Merged-chr9-82961653-22
NR5356--MA0511.2.RUNX2	chr2	128153204	128153212	-	0.000	0.000	Merged-chr2-128153146-97
NR6702--MA0002.2.RUNX1	chr4	140860318	140860328	+	0.000	0.000	Merged-chr4-140860263-13
NR440--MA0511.2.RUNX2	chr1	135019166	135019174	+	0.000	0.000	Merged-chr1-135019182-17
NR3676--MA0511.2.RUNX2	chr16	35742397	35742405	-	0.000	0.000	Merged-chr16-35742622-74
NR1330--MA0511.2.RUNX2	chr11	11657343	11657351	+	0.000	0.000	Merged-chr11-11657249-55
NR7142--MA0002.2.RUNX1	chr5	105313659	105313669	-	0.000	0.000	Merged-chr5-105313637-29
NR2200--MA0002.2.RUNX1	chr12	115193654	115193664	+	0.000	0.000	Merged-chr12-115193793-52
NR7208--MA0002.2.RUNX1	chr5	114246943	114246953	-	0.000	0.000	Merged-chr5-114246791-23
NR3454--MA0684.1.RUNX3	chr15	93275367	93275376	+	0.000	0.000	Merged-chr15-93275409-98
NR3577--MA0002.2.RUNX1	chr16	14088426	14088436	+	0.000	0.000	Merged-chr16-14088440-49
NR1569--MA0684.1.RUNX3	chr11	76993059	76993068	+	0.000	0.000	Merged-chr11-76993098-31
NR3848--MA0002.2.RUNX1	chr16	89986206	89986216	-	0.000	0.000	Merged-chr16-89986478-112
NR8905--MA0002.2.RUNX1	chr8	115568645	115568655	+	0.000	0.000	Merged-chr8-115568627-19
NR963--MA0511.2.RUNX2	chr10	67658078	67658086	-	0.000	0.000	Merged-chr10-67657975-87
NR5591--MA0684.1.RUNX3	chr2	173187030	173187039	+	0.000	0.000	Merged-chr2-173186848-48
NR4403--MA0002.2.RUNX1	chr18	37956390	37956400	-	0.000	0.000	Merged-chr18-37956293-26
NR741--MA0684.1.RUNX3	chr1	192510749	192510758	+	0.000	0.000	Merged-chr1-192510804-31
NR864--MA0002.2.RUNX1	chr10	34118015	34118025	-	0.000	0.000	Merged-chr10-34117997-36
NR3229--MA0002.2.RUNX1	chr15	34389220	34389230	+	0.000	0.000	Merged-chr15-34389092-27
NR9745--MA0684.1.RUNX3	chrX	132288302	132288311	-	0.000	0.000	Merged-chrX-132288230-18
NR5465--MA0511.2.RUNX2	chr2	152825926	152825934	+	0.000	0.000	Merged-chr2-152825903-49
NR1278--MA0002.2.RUNX1	chr10	127607240	127607250	+	0.000	0.000	Merged-chr10-127607308-16
NR7046--MA0002.2.RUNX1	chr5	77252315	77252325	-	0.000	0.000	Merged-chr5-77252339-67
NR2975--MA0002.2.RUNX1	chr14	67877890	67877900	-	0.000	0.000	Merged-chr14-67877957-30
NR9553--MA0511.2.RUNX2	chr9	116264062	116264070	-	0.000	0.000	Merged-chr9-116263985-48
NR721--MA0002.2.RUNX1	chr1	190944627	190944637	-	0.000	0.000	Merged-chr1-190944479-26
NR9331--MA0684.1.RUNX3	chr9	77431105	77431114	-	0.000	0.000	Merged-chr9-77430950-36
NR1135--MA0002.2.RUNX1	chr10	96253818	96253828	+	0.000	0.000	Merged-chr10-96253875-14
NR9183--MA0002.2.RUNX1	chr9	44649179	44649189	+	0.000	0.000	Merged-chr9-44649213-30
NR4512--MA0002.2.RUNX1	chr18	65207728	65207738	+	0.000	0.000	Merged-chr18-65207601-18
NR9249--MA0002.2.RUNX1	chr9	64797603	64797613	-	0.000	0.000	Merged-chr9-64797561-46
NR1658--MA0002.2.RUNX1	chr11	100333514	100333524	-	0.000	0.000	Merged-chr11-100333359-8
NR9649--MA0684.1.RUNX3	chrX	42337012	42337021	-	0.000	0.000	Merged-chrX-42336875-23
NR5369--MA0511.2.RUNX2	chr2	128544656	128544664	+	0.000	0.000	Merged-chr2-128544786-45
NR6715--MA0002.2.RUNX1	chr4	145045906	145045916	-	0.000	0.000	Merged-chr4-145045932-55
NR7698--MA0684.1.RUNX3	chr6	100259790	100259799	+	0.000	0.000	Merged-chr6-100259795-9
NR1614--MA0511.2.RUNX2	chr11	85545771	85545779	-	0.000	0.000	Merged-chr11-85545806-18
NR1138--MA0511.2.RUNX2	chr10	96609528	96609536	+	0.000	0.000	Merged-chr10-96609713-52
NR5399--MA0684.1.RUNX3	chr2	133114323	133114332	-	0.000	0.000	Merged-chr2-133114204-1
NR6923--MA0511.2.RUNX2	chr5	31964052	31964060	-	0.000	0.000	Merged-chr5-31963887-11
NR4750--MA0684.1.RUNX3	chr19	21510325	21510334	-	0.000	0.000	Merged-chr19-21510334-13
NR1496--MA0002.2.RUNX1	chr11	61564243	61564253	-	0.000	0.000	Merged-chr11-61564144-31
NR6824--MA0002.2.RUNX1	chr5	5755246	5755256	-	0.000	0.000	Merged-chr5-5755163-14
NR7412--MA0684.1.RUNX3	chr5	151645086	151645095	+	0.000	0.000	Merged-chr5-151645024-26
NR7207--MA0684.1.RUNX3	chr5	113931086	113931095	+	0.000	0.000	Merged-chr5-113931158-18
NR1896--MA0684.1.RUNX3	chr12	35691087	35691096	+	0.000	0.000	Merged-chr12-35691135-26
NR9073--MA0684.1.RUNX3	chr9	13446376	13446385	+	0.000	0.000	Merged-chr9-13446463-33
NR9344--MA0684.1.RUNX3	chr9	79810687	79810696	+	0.000	0.000	Merged-chr9-79810670-36
NR7393--MA0684.1.RUNX3	chr5	149160598	149160607	+	0.000	0.000	Merged-chr5-149160687-30
NR6761--MA0511.2.RUNX2	chr4	150566267	150566275	+	0.000	0.000	Merged-chr4-150566221-49
NR592--MA0684.1.RUNX3	chr1	165985849	165985858	+	0.000	0.000	Merged-chr1-165985990-54
NR9152--MA0511.2.RUNX2	chr9	37576668	37576676	+	0.000	0.000	Merged-chr9-37576736-24
NR5507--MA0002.2.RUNX1	chr2	160421723	160421733	+	0.000	0.000	Merged-chr2-160421769-26
NR115--MA0002.2.RUNX1	chr1	52650254	52650264	+	0.000	0.000	Merged-chr1-52650227-37
NR1819--MA0684.1.RUNX3	chr12	8208226	8208235	-	0.000	0.000	Merged-chr12-8208226-52
NR1085--MA0511.2.RUNX2	chr10	91076924	91076932	+	0.000	0.000	Merged-chr10-91076951-31
NR5488--MA0002.2.RUNX1	chr2	156877905	156877915	+	0.000	0.000	Merged-chr2-156878033-50
NR843--MA0002.2.RUNX1	chr10	22732435	22732445	+	0.000	0.000	Merged-chr10-22732322-3
NR367--MA0002.2.RUNX1	chr1	120320035	120320045	+	0.000	0.000	Merged-chr1-120319924-1
NR1528--MA0002.2.RUNX1	chr11	70594816	70594826	+	0.000	0.000	Merged-chr11-70594778-39
NR2954--MA0002.2.RUNX1	chr14	64666912	64666922	-	0.000	0.000	Merged-chr14-64666873-42
NR700--MA0002.2.RUNX1	chr1	186722205	186722215	-	0.000	0.000	Merged-chr1-186722196-43
NR9105--MA0684.1.RUNX3	chr9	15584584	15584593	-	0.000	0.000	Merged-chr9-15584561-2
NR9162--MA0002.2.RUNX1	chr9	42158806	42158816	-	0.000	0.000	Merged-chr9-42158908-46
NR7548--MA0002.2.RUNX1	chr6	54849652	54849662	+	0.000	0.000	Merged-chr6-54849565-61
NR747--MA0002.2.RUNX1	chr1	193303653	193303663	+	0.000	0.000	Merged-chr1-193303652-18
NR1366--MA0002.2.RUNX1	chr11	26575270	26575280	+	0.000	0.000	Merged-chr11-26575325-18
NR8560--MA0002.2.RUNX1	chr7	143005586	143005596	-	0.000	0.000	Merged-chr7-143005288-104
NR7485--MA0511.2.RUNX2	chr6	39326158	39326166	-	0.000	0.000	Merged-chr6-39326129-8
NR3298--MA0002.2.RUNX1	chr15	53400502	53400512	+	0.000	0.000	Merged-chr15-53400350-16
NR8626--MA0002.2.RUNX1	chr8	14090519	14090529	+	0.000	0.000	Merged-chr8-14090395-62
NR4872--MA0684.1.RUNX3	chr19	55619217	55619226	-	0.000	0.000	Merged-chr19-55618955-28
NR1018--MA0002.2.RUNX1	chr10	78078452	78078462	+	0.000	0.000	Merged-chr10-78078448-32
NR5391--MA0511.2.RUNX2	chr2	132643379	132643387	-	0.000	0.000	Merged-chr2-132643452-47
NR856--MA0002.2.RUNX1	chr10	28676168	28676178	-	0.000	0.000	Merged-chr10-28676078-30
NR812--MA0511.2.RUNX2	chr10	19506189	19506197	-	0.000	0.000	Merged-chr10-19506242-43
NR2030--MA0002.2.RUNX1	chr12	86310024	86310034	+	0.000	0.000	Merged-chr12-86310059-67
NR5235--MA0684.1.RUNX3	chr2	91876520	91876529	-	0.000	0.000	Merged-chr2-91876592-59
NR3284--MA0684.1.RUNX3	chr15	50928352	50928361	+	0.000	0.000	Merged-chr15-50928468-12
NR442--MA0002.2.RUNX1	chr1	135019166	135019176	-	0.000	0.000	Merged-chr1-135019182-17
NR1004--MA0684.1.RUNX3	chr10	75702611	75702620	+	0.000	0.000	Merged-chr10-75702628-18
NR9323--MA0684.1.RUNX3	chr9	75246245	75246254	-	0.000	0.000	Merged-chr9-75246075-1,Merged-chr9-75246433-36
NR3092--MA0511.2.RUNX2	chr14	115017783	115017791	-	0.000	0.000	Merged-chr14-115017884-47
NR2824--MA0002.2.RUNX1	chr14	31400957	31400967	-	0.000	0.000	Merged-chr14-31401139-16
NR9131--MA0511.2.RUNX2	chr9	31301275	31301283	+	0.000	0.000	Merged-chr9-31301307-111
NR5837--MA0511.2.RUNX2	chr3	86837547	86837555	-	0.000	0.000	Merged-chr3-86837478-31
NR4961--MA0002.2.RUNX1	chr2	12439743	12439753	-	0.000	0.000	Merged-chr2-12439797-45
NR5073--MA0684.1.RUNX3	chr2	45139035	45139044	-	0.000	0.000	Merged-chr2-45139148-28
NR3393--MA0684.1.RUNX3	chr15	80572481	80572490	-	0.000	0.000	Merged-chr15-80572443-63
NR8450--MA0684.1.RUNX3	chr7	125635628	125635637	-	0.000	0.000	Merged-chr7-125635870-68
NR223--MA0684.1.RUNX3	chr1	74249028	74249037	-	0.000	0.000	Merged-chr1-74249152-57
NR6770--MA0684.1.RUNX3	chr4	150915455	150915464	-	0.000	0.000	Merged-chr4-150915440-35
NR346--MA0002.2.RUNX1	chr1	106158118	106158128	+	0.000	0.000	Merged-chr1-106158254-8
NR6959--MA0002.2.RUNX1	chr5	43837607	43837617	+	0.000	0.000	Merged-chr5-43837616-20
NR2391--MA0002.2.RUNX1	chr13	36214354	36214364	-	0.000	0.000	Merged-chr13-36214295-21
NR5201--MA0684.1.RUNX3	chr2	79231286	79231295	+	0.000	0.000	Merged-chr2-79231345-48
NR2728--MA0002.2.RUNX1	chr13	113870521	113870531	+	0.000	0.000	Merged-chr13-113870669-48
NR7626--MA0511.2.RUNX2	chr6	86600251	86600259	+	0.000	0.000	Merged-chr6-86600149-54
NR5199--MA0511.2.RUNX2	chr2	79231286	79231294	+	0.000	0.000	Merged-chr2-79231345-48
NR9207--MA0002.2.RUNX1	chr9	53193348	53193358	+	0.000	0.000	Merged-chr9-53193187-13
NR2043--MA0002.2.RUNX1	chr12	90132779	90132789	-	0.000	0.000	Merged-chr12-90132856-1
NR3025--MA0002.2.RUNX1	chr14	76700860	76700870	+	0.000	0.000	Merged-chr14-76701003-15
NR6945--MA0684.1.RUNX3	chr5	36722554	36722563	-	0.000	0.000	Merged-chr5-36722614-37
NR5261--MA0511.2.RUNX2	chr2	101762492	101762500	-	0.000	0.000	Merged-chr2-101762548-65
NR6797--MA0002.2.RUNX1	chr4	154936711	154936721	-	0.000	0.000	Merged-chr4-154936813-27
NR7927--MA0684.1.RUNX3	chr6	142950588	142950597	-	0.000	0.000	Merged-chr6-142950474-44
NR9588--MA0684.1.RUNX3	chr9	119894834	119894843	+	0.000	0.000	Merged-chr9-119894778-5
NR9667--MA0511.2.RUNX2	chrX	57196488	57196496	-	0.000	0.000	Merged-chrX-57196423-53
NR7321--MA0511.2.RUNX2	chr5	136460078	136460086	+	0.000	0.000	Merged-chr5-136460136-37
NR6783--MA0684.1.RUNX3	chr4	151977977	151977986	-	0.000	0.000	Merged-chr4-151978013-24
NR9297--MA0002.2.RUNX1	chr9	70040165	70040175	+	0.000	0.000	Merged-chr9-70040199-23
NR3756--MA0511.2.RUNX2	chr16	52107989	52107997	-	0.000	0.000	Merged-chr16-52108040-37
NR9253--MA0511.2.RUNX2	chr9	65623040	65623048	-	0.000	0.000	Merged-chr9-65622988-15
NR5066--MA0002.2.RUNX1	chr2	44165975	44165985	+	0.000	0.000	Merged-chr2-44165977-13
NR8443--MA0002.2.RUNX1	chr7	123355109	123355119	-	0.000	0.000	Merged-chr7-123355107-50
NR4960--MA0684.1.RUNX3	chr2	12423840	12423849	-	0.000	0.000	Merged-chr2-12423867-9
NR6492--MA0002.2.RUNX1	chr4	97831153	97831163	+	0.000	0.000	Merged-chr4-97831141-1
NR3071--MA0511.2.RUNX2	chr14	101879179	101879187	+	0.000	0.000	Merged-chr14-101879110-69
NR7269--MA0002.2.RUNX1	chr5	124955224	124955234	+	0.000	0.000	Merged-chr5-124955042-61
NR550--MA0684.1.RUNX3	chr1	161809539	161809548	+	0.000	0.000	Merged-chr1-161809504-48
NR6892--MA0684.1.RUNX3	chr5	25092799	25092808	+	0.000	0.000	Merged-chr5-25092896-11
NR197--MA0002.2.RUNX1	chr1	66932130	66932140	+	0.000	0.000	Merged-chr1-66932043-30
NR7225--MA0511.2.RUNX2	chr5	115693470	115693478	+	0.000	0.000	Merged-chr5-115693567-32
NR8966--MA0002.2.RUNX1	chr8	122701957	122701967	-	0.000	0.000	Merged-chr8-122702182-57
NR9554--MA0684.1.RUNX3	chr9	116264061	116264070	-	0.000	0.000	Merged-chr9-116263985-48
NR4612--MA0684.1.RUNX3	chr18	79297926	79297935	+	0.000	0.000	Merged-chr18-79298014-36
NR8380--MA0511.2.RUNX2	chr7	112860096	112860104	-	0.000	0.000	Merged-chr7-112860209-23
NR424--MA0511.2.RUNX2	chr1	131446758	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR1314--MA0511.2.RUNX2	chr11	5336951	5336959	+	0.000	0.000	Merged-chr11-5336904-17
NR9362--MA0511.2.RUNX2	chr9	82961608	82961616	-	0.000	0.000	Merged-chr9-82961653-22
NR8700--MA0684.1.RUNX3	chr8	40422522	40422531	-	0.000	0.000	Merged-chr8-40422446-17
NR1487--MA0684.1.RUNX3	chr11	60305752	60305761	-	0.000	0.000	Merged-chr11-60305750-27
NR9206--MA0684.1.RUNX3	chr9	52356781	52356790	-	0.000	0.000	Merged-chr9-52356728-32
NR6667--MA0002.2.RUNX1	chr4	134787144	134787154	+	0.000	0.000	Merged-chr4-134787167-34
NR676--MA0511.2.RUNX2	chr1	181839524	181839532	+	0.000	0.000	Merged-chr1-181839725-20
NR4987--MA0002.2.RUNX1	chr2	21223168	21223178	+	0.000	0.000	Merged-chr2-21222970-39
NR7649--MA0002.2.RUNX1	chr6	91125039	91125049	+	0.000	0.000	Merged-chr6-91125010-35
NR1073--MA0684.1.RUNX3	chr10	88327599	88327608	-	0.000	0.000	Merged-chr10-88327622-31
NR577--MA0002.2.RUNX1	chr1	165200928	165200938	+	0.000	0.000	Merged-chr1-165200989-24
NR7778--MA0684.1.RUNX3	chr6	121230099	121230108	+	0.000	0.000	Merged-chr6-121230042-8
NR804--MA0511.2.RUNX2	chr10	17797004	17797012	+	0.000	0.000	Merged-chr10-17797209-6
NR2022--MA0002.2.RUNX1	chr12	85629689	85629699	-	0.000	0.000	Merged-chr12-85629839-48
NR1218--MA0511.2.RUNX2	chr10	118100858	118100866	+	0.000	0.000	Merged-chr10-118100825-27
NR3276--MA0684.1.RUNX3	chr15	50664763	50664772	-	0.000	0.000	Merged-chr15-50664813-15
NR2959--MA0002.2.RUNX1	chr14	65113811	65113821	+	0.000	0.000	Merged-chr14-65113927-33
NR5079--MA0002.2.RUNX1	chr2	46372995	46373005	-	0.000	0.000	Merged-chr2-46373080-32
NR3818--MA0684.1.RUNX3	chr16	78547534	78547543	+	0.000	0.000	Merged-chr16-78547576-18
NR8390--MA0002.2.RUNX1	chr7	114671162	114671172	-	0.000	0.000	Merged-chr7-114671342-44
NR3399--MA0002.2.RUNX1	chr15	81831533	81831543	+	0.000	0.000	Merged-chr15-81831606-30
NR434--MA0002.2.RUNX1	chr1	133801879	133801889	-	0.000	0.000	Merged-chr1-133801920-3
NR9315--MA0684.1.RUNX3	chr9	72448296	72448305	-	0.000	0.000	Merged-chr9-72448248-17
NR4225--MA0002.2.RUNX1	chr17	79584565	79584575	-	0.000	0.000	Merged-chr17-79584659-24
NR2750--MA0002.2.RUNX1	chr14	6108788	6108798	-	0.000	0.000	Merged-chr14-6108693-53
NR3404--MA0684.1.RUNX3	chr15	82111958	82111967	-	0.000	0.000	Merged-chr15-82112003-17
NR957--MA0002.2.RUNX1	chr10	63175240	63175250	-	0.000	0.000	Merged-chr10-63175316-22
NR1519--MA0684.1.RUNX3	chr11	67564417	67564426	+	0.000	0.000	Merged-chr11-67564427-31
NR4625--MA0684.1.RUNX3	chr18	80611207	80611216	+	0.000	0.000	Merged-chr18-80611321-12
NR7887--MA0684.1.RUNX3	chr6	136683866	136683875	+	0.000	0.000	Merged-chr6-136683885-26
NR2131--MA0002.2.RUNX1	chr12	107640640	107640650	-	0.000	0.000	Merged-chr12-107640697-5
NR1056--MA0511.2.RUNX2	chr10	85183814	85183822	+	0.000	0.000	Merged-chr10-85183846-7
NR6491--MA0684.1.RUNX3	chr4	95778035	95778044	+	0.000	0.000	Merged-chr4-95778146-34
NR6885--MA0002.2.RUNX1	chr5	23722212	23722222	-	0.000	0.000	Merged-chr5-23722080-21
NR4211--MA0684.1.RUNX3	chr17	74865077	74865086	-	0.000	0.000	Merged-chr17-74864979-18
NR9276--MA0002.2.RUNX1	chr9	67901997	67902007	-	0.000	0.000	Merged-chr9-67901955-26
NR2802--MA0684.1.RUNX3	chr14	26879000	26879009	-	0.000	0.000	Merged-chr14-26878931-33
NR7539--MA0684.1.RUNX3	chr6	50417093	50417102	-	0.000	0.000	Merged-chr6-50417055-62
NR9503--MA0511.2.RUNX2	chr9	110685362	110685370	+	0.000	0.000	Merged-chr9-110685265-77
NR8422--MA0002.2.RUNX1	chr7	120918684	120918694	+	0.000	0.000	Merged-chr7-120918613-12
NR4734--MA0684.1.RUNX3	chr19	15883264	15883273	-	0.000	0.000	Merged-chr19-15883225-34
NR7248--MA0002.2.RUNX1	chr5	120775836	120775846	+	0.000	0.000	Merged-chr5-120775735-65
NR4813--MA0511.2.RUNX2	chr19	41328933	41328941	+	0.000	0.000	Merged-chr19-41328970-48
NR6871--MA0684.1.RUNX3	chr5	21046331	21046340	-	0.000	0.000	Merged-chr5-21046309-12
NR652--MA0002.2.RUNX1	chr1	177257423	177257433	-	0.000	0.000	Merged-chr1-177257476-7
NR176--MA0002.2.RUNX1	chr1	64086118	64086128	+	0.000	0.000	Merged-chr1-64086002-50
NR9262--MA0684.1.RUNX3	chr9	66274930	66274939	+	0.000	0.000	Merged-chr9-66274857-15
NR8945--MA0002.2.RUNX1	chr8	120396887	120396897	+	0.000	0.000	Merged-chr8-120396987-32
NR9328--MA0684.1.RUNX3	chr9	75547007	75547016	+	0.000	0.000	Merged-chr9-75547182-41
NR8630--MA0511.2.RUNX2	chr8	14965741	14965749	+	0.000	0.000	Merged-chr8-14965734-19
NR3368--MA0511.2.RUNX2	chr15	76770366	76770374	-	0.000	0.000	Merged-chr15-76770514-52
NR2706--MA0684.1.RUNX3	chr13	111826797	111826806	+	0.000	0.000	Merged-chr13-111826819-15
NR9070--MA0511.2.RUNX2	chr9	13446402	13446410	+	0.000	0.000	Merged-chr9-13446463-33
NR6745--MA0511.2.RUNX2	chr4	148102322	148102330	-	0.000	0.000	Merged-chr4-148102321-24
NR9136--MA0511.2.RUNX2	chr9	32395031	32395039	+	0.000	0.000	Merged-chr9-32394945-22
NR8531--MA0002.2.RUNX1	chr7	140207095	140207105	-	0.000	0.000	Merged-chr7-140207191-19
NR8802--MA0002.2.RUNX1	chr8	84148088	84148098	+	0.000	0.000	Merged-chr8-84147896-59
NR2021--MA0684.1.RUNX3	chr12	85603048	85603057	-	0.000	0.000	Merged-chr12-85603037-13
NR5283--MA0684.1.RUNX3	chr2	107006054	107006063	-	0.000	0.000	Merged-chr2-107005967-12
NR4966--MA0002.2.RUNX1	chr2	13233447	13233457	+	0.000	0.000	Merged-chr2-13233524-26
NR2415--MA0002.2.RUNX1	chr13	41487130	41487140	-	0.000	0.000	Merged-chr13-41487140-66
NR6775--MA0684.1.RUNX3	chr4	150921414	150921423	-	0.000	0.000	Merged-chr4-150921425-28
NR3126--MA0002.2.RUNX1	chr14	120974864	120974874	+	0.000	0.000	Merged-chr14-120974661-5
NR827--MA0002.2.RUNX1	chr10	21224467	21224477	+	0.000	0.000	Merged-chr10-21224365-52
NR9166--MA0684.1.RUNX3	chr9	42272815	42272824	+	0.000	0.000	Merged-chr9-42272782-11
NR4700--MA0684.1.RUNX3	chr19	7019523	7019532	+	0.000	0.000	Merged-chr19-7019404-60
NR9437--MA0684.1.RUNX3	chr9	96416167	96416176	-	0.000	0.000	Merged-chr9-96416210-33
NR7009--MA0002.2.RUNX1	chr5	66200209	66200219	-	0.000	0.000	Merged-chr5-66200219-43
NR685--MA0684.1.RUNX3	chr1	182504346	182504355	-	0.000	0.000	Merged-chr1-182504417-24
NR9245--MA0511.2.RUNX2	chr9	61332433	61332441	-	0.000	0.000	Merged-chr9-61332388-31
NR208--MA0002.2.RUNX1	chr1	69759798	69759808	+	0.000	0.000	Merged-chr1-69759830-47
NR6755--MA0002.2.RUNX1	chr4	150339058	150339068	+	0.000	0.000	Merged-chr4-150339180-18
NR9146--MA0002.2.RUNX1	chr9	35017027	35017037	-	0.000	0.000	Merged-chr9-35016972-25
NR2401--MA0684.1.RUNX3	chr13	37541894	37541903	+	0.000	0.000	Merged-chr13-37541855-48
NR4599--MA0002.2.RUNX1	chr18	77767858	77767868	+	0.000	0.000	Merged-chr18-77767671-52
NR6341--MA0002.2.RUNX1	chr4	55355982	55355992	-	0.000	0.000	Merged-chr4-55356076-20
NR6612--MA0002.2.RUNX1	chr4	122923113	122923123	+	0.000	0.000	Merged-chr4-122923030-28
NR8914--MA0511.2.RUNX2	chr8	116636191	116636199	-	0.000	0.000	Merged-chr8-116636119-54
NR3093--MA0684.1.RUNX3	chr14	115017782	115017791	-	0.000	0.000	Merged-chr14-115017884-47
NR8150--MA0684.1.RUNX3	chr7	67500545	67500554	-	0.000	0.000	Merged-chr7-67500556-27
NR8273--MA0002.2.RUNX1	chr7	96818602	96818612	-	0.000	0.000	Merged-chr7-96818578-56
NR9132--MA0684.1.RUNX3	chr9	31301275	31301284	+	0.000	0.000	Merged-chr9-31301307-111
NR4585--MA0684.1.RUNX3	chr18	75374181	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR4313--MA0002.2.RUNX1	chr18	7518879	7518889	-	0.000	0.000	Merged-chr18-7518815-4
NR1336--MA0684.1.RUNX3	chr11	12072498	12072507	+	0.000	0.000	Merged-chr11-12072507-15
NR2984--MA0511.2.RUNX2	chr14	69979175	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR8401--MA0002.2.RUNX1	chr7	117127977	117127987	+	0.000	0.000	Merged-chr7-117127897-39
NR6450--MA0002.2.RUNX1	chr4	88742981	88742991	+	0.000	0.000	Merged-chr4-88742968-26
NR8481--MA0511.2.RUNX2	chr7	132686646	132686654	+	0.000	0.000	Merged-chr7-132686748-28
NR730--MA0511.2.RUNX2	chr1	191579769	191579777	+	0.000	0.000	Merged-chr1-191579701-24
NR525--MA0511.2.RUNX2	chr1	156408142	156408150	-	0.000	0.000	Merged-chr1-156408256-35
NR1415--MA0511.2.RUNX2	chr11	46399215	46399223	-	0.000	0.000	Merged-chr11-46399258-50
NR9192--MA0511.2.RUNX2	chr9	50537442	50537450	+	0.000	0.000	Merged-chr9-50537430-19
