#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR4736--MA0766.1.GATA5	chr6	97311130	97311137	+	0.000	0.000	Merged-chr6-97311024-32
NR1129--MA1104.1.GATA6	chr12	16171985	16171997	+	0.000	0.000	Merged-chr12-16171798-43
NR4413--MA0035.3.Gata1	chr5	108670898	108670908	-	0.000	0.000	Merged-chr5-108670998-12
NR3087--MA0482.1.Gata4	chr2	60019405	60019415	+	0.000	0.000	Merged-chr2-60019234-65
NR2708--MA0766.1.GATA5	chr18	67671648	67671655	-	0.000	0.000	Merged-chr18-67671688-18
NR4394--MA0035.3.Gata1	chr5	105244864	105244874	-	0.000	0.000	Merged-chr5-105244982-37
NR3930--MA0482.1.Gata4	chr4	59281127	59281137	+	0.000	0.000	Merged-chr4-59281104-23
NR1059--MA0482.1.Gata4	chr11	108101664	108101674	+	0.000	0.000	Merged-chr11-108101692-19
NR95--MA0037.3.GATA3	chr1	66987717	66987724	-	0.000	0.000	Merged-chr1-66987794-41
NR1509--MA1104.1.GATA6	chr13	89401483	89401495	-	0.000	0.000	Merged-chr13-89401429-25
NR5400--MA0766.1.GATA5	chr8	33898110	33898117	+	0.000	0.000	Merged-chr8-33898095-27
NR4522--MA0035.3.Gata1	chr5	142406622	142406632	-	0.000	0.000	Merged-chr5-142406611-11
NR778--MA0035.3.Gata1	chr10	122578485	122578495	+	0.000	0.000	Merged-chr10-122578660-68
NR2071--MA0482.1.Gata4	chr15	78835266	78835276	-	0.000	0.000	Merged-chr15-78835387-37
NR2254--MA0140.2.GATA1::TAL1	chr16	49774804	49774821	+	0.000	0.000	Merged-chr16-49774880-113
NR3962--MA0036.3.GATA2	chr4	89044205	89044215	+	0.000	0.000	Merged-chr4-89044155-38
NR1172--MA0037.3.GATA3	chr12	54568788	54568795	+	0.000	0.000	Merged-chr12-54568862-31
NR5982--MA0140.2.GATA1::TAL1	chr9	116250085	116250102	-	0.000	0.000	Merged-chr9-116250022-24
NR4724--MA1104.1.GATA6	chr6	91125077	91125089	+	0.000	0.000	Merged-chr6-91125010-35
NR4402--MA0482.1.Gata4	chr5	107265164	107265174	+	0.000	0.000	Merged-chr5-107265096-67
NR5761--MA0766.1.GATA5	chr9	63785710	63785717	-	0.000	0.000	Merged-chr9-63785726-16
NR3279--MA0037.3.GATA3	chr2	120026845	120026852	+	0.000	0.000	Merged-chr2-120026874-2
NR71--MA0140.2.GATA1::TAL1	chr1	60075432	60075449	-	0.000	0.000	Merged-chr1-60075302-38
NR5690--MA0035.3.Gata1	chr9	35016830	35016840	+	0.000	0.000	Merged-chr9-35016972-25
NR244--MA0482.1.Gata4	chr1	132046414	132046424	-	0.000	0.000	Merged-chr1-132046441-41
NR515--MA0482.1.Gata4	chr10	26229622	26229632	+	0.000	0.000	Merged-chr10-26229708-29
NR3410--MA0035.3.Gata1	chr2	151530972	151530982	-	0.000	0.000	Merged-chr2-151531035-38
NR4214--MA1104.1.GATA6	chr5	20931519	20931531	-	0.000	0.000	Merged-chr5-20931511-6
NR2507--MA0035.3.Gata1	chr17	44893785	44893795	-	0.000	0.000	Merged-chr17-44893726-24
NR2135--MA0036.3.GATA2	chr15	98510666	98510676	+	0.000	0.000	Merged-chr15-98510679-15
NR919--MA0035.3.Gata1	chr11	68726957	68726967	+	0.000	0.000	Merged-chr11-68726851-12
NR1085--MA0140.2.GATA1::TAL1	chr11	110919281	110919298	-	0.000	0.000	Merged-chr11-110919203-38
NR327--MA1104.1.GATA6	chr1	160195096	160195108	-	0.000	0.000	Merged-chr1-160195203-53
NR2464--MA0482.1.Gata4	chr17	26532842	26532852	-	0.000	0.000	Merged-chr17-26532798-20
NR2074--MA0035.3.Gata1	chr15	78835267	78835277	-	0.000	0.000	Merged-chr15-78835387-37
NR5841--MA0482.1.Gata4	chr9	92314083	92314093	+	0.000	0.000	Merged-chr9-92314019-19
NR4667--MA0482.1.Gata4	chr6	58832867	58832877	+	0.000	0.000	Merged-chr6-58832889-39
NR2868--MA0035.3.Gata1	chr19	29367424	29367434	-	0.000	0.000	Merged-chr19-29367376-49
NR1217--MA0037.3.GATA3	chr12	76016937	76016944	+	0.000	0.000	Merged-chr12-76016786-24
NR2639--MA0482.1.Gata4	chr18	34783579	34783589	+	0.000	0.000	Merged-chr18-34783714-45
NR4780--MA0037.3.GATA3	chr6	122741376	122741383	-	0.000	0.000	Merged-chr6-122741375-12
NR4314--MA0766.1.GATA5	chr5	72184258	72184265	+	0.000	0.000	Merged-chr5-72184279-24
NR2092--MA0766.1.GATA5	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR6093--MA1104.1.GATA6	chrX	98259793	98259805	-	0.000	0.000	Merged-chrX-98259743-49
NR6066--MA0035.3.Gata1	chrX	17365318	17365328	+	0.000	0.000	Merged-chrX-17365333-21
NR247--MA0035.3.Gata1	chr1	132046415	132046425	-	0.000	0.000	Merged-chr1-132046441-41
NR3431--MA0036.3.GATA2	chr2	157131307	157131317	+	0.000	0.000	Merged-chr2-157131278-25
NR2656--MA1104.1.GATA6	chr18	46448738	46448750	+	0.000	0.000	Merged-chr18-46448750-18
NR3188--MA0482.1.Gata4	chr2	91101436	91101446	-	0.000	0.000	Merged-chr2-91101582-28
NR223--MA0482.1.Gata4	chr1	125466893	125466903	-	0.000	0.000	Merged-chr1-125466833-56
NR3096--MA1104.1.GATA6	chr2	60845540	60845552	+	0.000	0.000	Merged-chr2-60845573-40
NR4859--MA1104.1.GATA6	chr6	130078304	130078316	-	0.000	0.000	Merged-chr6-130078295-22
NR2242--MA1104.1.GATA6	chr16	44349992	44350004	-	0.000	0.000	Merged-chr16-44349911-10
NR4199--MA0766.1.GATA5	chr4	156022069	156022076	-	0.000	0.000	Merged-chr4-156022073-120
NR925--MA1104.1.GATA6	chr11	69266613	69266625	+	0.000	0.000	Merged-chr11-69266485-18
NR4445--MA1104.1.GATA6	chr5	122145601	122145613	-	0.000	0.000	Merged-chr5-122145635-51
NR3909--MA0037.3.GATA3	chr4	47319835	47319842	+	0.000	0.000	Merged-chr4-47319930-54
NR2467--MA0035.3.Gata1	chr17	26532843	26532853	-	0.000	0.000	Merged-chr17-26532798-20
NR240--MA1104.1.GATA6	chr1	131638413	131638425	+	0.000	0.000	Merged-chr1-131638408-68
NR3893--MA0035.3.Gata1	chr4	41304150	41304160	-	0.000	0.000	Merged-chr4-41303993-1
NR21--MA0036.3.GATA2	chr1	21896407	21896417	-	0.000	0.000	Merged-chr1-21896423-20
NR49--MA0482.1.Gata4	chr1	43520879	43520889	+	0.000	0.000	Merged-chr1-43520918-1
NR287--MA1104.1.GATA6	chr1	149758504	149758516	-	0.000	0.000	Merged-chr1-149758666-31
NR4917--MA0482.1.Gata4	chr6	136491384	136491394	-	0.000	0.000	Merged-chr6-136491563-93
NR511--MA0037.3.GATA3	chr10	21975620	21975627	-	0.000	0.000	Merged-chr10-21975536-24
NR236--MA0482.1.Gata4	chr1	131135104	131135114	-	0.000	0.000	Merged-chr1-131135243-3
NR4165--MA0766.1.GATA5	chr4	148638466	148638473	+	0.000	0.000	Merged-chr4-148638535-16
NR4436--MA0766.1.GATA5	chr5	115474734	115474741	-	0.000	0.000	Merged-chr5-115474524-35
NR5942--MA0140.2.GATA1::TAL1	chr9	107950907	107950924	+	0.000	0.000	Merged-chr9-107950952-46
NR492--MA0037.3.GATA3	chr10	17550177	17550184	+	0.000	0.000	Merged-chr10-17550297-37
NR2076--MA0482.1.Gata4	chr15	79657999	79658009	+	0.000	0.000	Merged-chr15-79658151-9
NR3040--MA0766.1.GATA5	chr2	33853817	33853824	-	0.000	0.000	Merged-chr2-33853667-12
NR2347--MA0482.1.Gata4	chr16	93454218	93454228	-	0.000	0.000	Merged-chr16-93454367-31
NR3967--MA0036.3.GATA2	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR2778--MA1104.1.GATA6	chr18	81430133	81430145	+	0.000	0.000	Merged-chr18-81430139-51
NR1883--MA0766.1.GATA5	chr14	101892383	101892390	-	0.000	0.000	Merged-chr14-101892350-14
NR2635--MA1104.1.GATA6	chr18	23913295	23913307	-	0.000	0.000	Merged-chr18-23913382-65
NR776--MA1104.1.GATA6	chr10	122578484	122578496	-	0.000	0.000	Merged-chr10-122578660-68
NR1602--MA0482.1.Gata4	chr13	100576087	100576097	-	0.000	0.000	Merged-chr13-100576105-29
NR2988--MA0140.2.GATA1::TAL1	chr2	18952432	18952449	+	0.000	0.000	Merged-chr2-18952458-63
NR4864--MA0482.1.Gata4	chr6	130102978	130102988	+	0.000	0.000	Merged-chr6-130103023-31
NR2042--MA0482.1.Gata4	chr15	72928856	72928866	-	0.000	0.000	Merged-chr15-72929064-48
NR1414--MA0037.3.GATA3	chr13	20094995	20095002	-	0.000	0.000	Merged-chr13-20095026-36
NR1121--MA0766.1.GATA5	chr12	12172556	12172563	-	0.000	0.000	Merged-chr12-12172464-29
NR1777--MA0036.3.GATA2	chr14	54181415	54181425	+	0.000	0.000	Merged-chr14-54181464-26
NR6011--MA0035.3.Gata1	chr9	121477470	121477480	-	0.000	0.000	Merged-chr9-121477472-25
NR5875--MA0766.1.GATA5	chr9	97068914	97068921	-	0.000	0.000	Merged-chr9-97068935-38
NR1644--MA0766.1.GATA5	chr13	108045781	108045788	-	0.000	0.000	Merged-chr13-108045887-18
NR2355--MA0766.1.GATA5	chr16	93918466	93918473	-	0.000	0.000	Merged-chr16-93918388-61
NR2422--MA0482.1.Gata4	chr17	13654749	13654759	-	0.000	0.000	Merged-chr17-13654932-70
NR2597--MA0036.3.GATA2	chr17	85982146	85982156	+	0.000	0.000	Merged-chr17-85982062-9
NR1002--MA0140.2.GATA1::TAL1	chr11	96830003	96830020	-	0.000	0.000	Merged-chr11-96830081-68
NR3455--MA0037.3.GATA3	chr2	166719518	166719525	-	0.000	0.000	Merged-chr2-166719426-29
NR4506--MA0035.3.Gata1	chr5	141045158	141045168	-	0.000	0.000	Merged-chr5-141045198-6
NR3088--MA1104.1.GATA6	chr2	60019403	60019415	-	0.000	0.000	Merged-chr2-60019234-65
NR5406--MA0140.2.GATA1::TAL1	chr8	34164661	34164678	+	0.000	0.000	Merged-chr8-34164566-26
NR2207--MA0035.3.Gata1	chr16	30227619	30227629	-	0.000	0.000	Merged-chr16-30227477-14
NR3752--MA0482.1.Gata4	chr3	137969288	137969298	+	0.000	0.000	Merged-chr3-137969157-49
NR3931--MA1104.1.GATA6	chr4	59281125	59281137	-	0.000	0.000	Merged-chr4-59281104-23
NR4804--MA0037.3.GATA3	chr6	124901074	124901081	-	0.000	0.000	Merged-chr6-124900946-82
NR1682--MA0035.3.Gata1	chr13	114935607	114935617	+	0.000	0.000	Merged-chr13-114935699-10
NR2486--MA1104.1.GATA6	chr17	35734580	35734592	-	0.000	0.000	Merged-chr17-35734690-16
NR1605--MA0035.3.Gata1	chr13	100576088	100576098	-	0.000	0.000	Merged-chr13-100576105-29
NR2072--MA1104.1.GATA6	chr15	78835266	78835278	+	0.000	0.000	Merged-chr15-78835387-37
NR4642--MA0037.3.GATA3	chr6	50146483	50146490	-	0.000	0.000	Merged-chr6-50146420-23
NR2962--MA0037.3.GATA3	chr2	10581345	10581352	+	0.000	0.000	Merged-chr2-10581253-23
NR2225--MA0766.1.GATA5	chr16	36941474	36941481	-	0.000	0.000	Merged-chr16-36941313-47
NR2215--MA0036.3.GATA2	chr16	33073041	33073051	-	0.000	0.000	Merged-chr16-33073178-28
NR3739--MA0037.3.GATA3	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR2297--MA0035.3.Gata1	chr16	66086701	66086711	+	0.000	0.000	Merged-chr16-66086640-17
NR4403--MA1104.1.GATA6	chr5	107265162	107265174	-	0.000	0.000	Merged-chr5-107265096-67
NR2063--MA0766.1.GATA5	chr15	78571806	78571813	+	0.000	0.000	Merged-chr15-78571844-37
NR2130--MA0482.1.Gata4	chr15	97790275	97790285	-	0.000	0.000	Merged-chr15-97790248-21
NR4628--MA0035.3.Gata1	chr6	39284044	39284054	-	0.000	0.000	Merged-chr6-39284001-16
NR245--MA1104.1.GATA6	chr1	132046414	132046426	+	0.000	0.000	Merged-chr1-132046441-41
NR516--MA1104.1.GATA6	chr10	26229620	26229632	-	0.000	0.000	Merged-chr10-26229708-29
NR5682--MA0036.3.GATA2	chr9	32745273	32745283	-	0.000	0.000	Merged-chr9-32745254-38
NR3163--MA0037.3.GATA3	chr2	85246761	85246768	-	0.000	0.000	Merged-chr2-85246695-45
NR2085--MA1104.1.GATA6	chr15	82156630	82156642	-	0.000	0.000	Merged-chr15-82156630-19
NR3755--MA0035.3.Gata1	chr3	137969287	137969297	+	0.000	0.000	Merged-chr3-137969157-49
NR2238--MA0766.1.GATA5	chr16	44242723	44242730	-	0.000	0.000	Merged-chr16-44242893-16
NR5095--MA0037.3.GATA3	chr7	58181824	58181831	+	0.000	0.000	Merged-chr7-58181650-26
NR5596--MA0766.1.GATA5	chr8	122533230	122533237	+	0.000	0.000	Merged-chr8-122533289-14
NR5842--MA1104.1.GATA6	chr9	92314081	92314093	-	0.000	0.000	Merged-chr9-92314019-19
NR698--MA0482.1.Gata4	chr10	96391846	96391856	-	0.000	0.000	Merged-chr10-96391802-8
NR5746--MA0037.3.GATA3	chr9	61707989	61707996	-	0.000	0.000	Merged-chr9-61708026-57
NR4668--MA1104.1.GATA6	chr6	58832865	58832877	-	0.000	0.000	Merged-chr6-58832889-39
NR5401--MA0035.3.Gata1	chr8	33898108	33898118	-	0.000	0.000	Merged-chr8-33898095-27
NR877--MA0037.3.GATA3	chr11	46389539	46389546	-	0.000	0.000	Merged-chr11-46389577-59
NR1193--MA0036.3.GATA2	chr12	70104870	70104880	-	0.000	0.000	Merged-chr12-70104994-28
NR2477--MA0140.2.GATA1::TAL1	chr17	29193391	29193408	-	0.000	0.000	Merged-chr17-29193494-23
NR5281--MA0036.3.GATA2	chr7	126822098	126822108	-	0.000	0.000	Merged-chr7-126822065-16
NR5552--MA0036.3.GATA2	chr8	115354588	115354598	-	0.000	0.000	Merged-chr8-115354747-3
NR3556--MA0037.3.GATA3	chr3	59114100	59114107	-	0.000	0.000	Merged-chr3-59114221-20
NR5762--MA0035.3.Gata1	chr9	63785709	63785719	+	0.000	0.000	Merged-chr9-63785726-16
NR224--MA1104.1.GATA6	chr1	125466893	125466905	+	0.000	0.000	Merged-chr1-125466833-56
NR5828--MA0035.3.Gata1	chr9	88722041	88722051	+	0.000	0.000	Merged-chr9-88721964-40
NR1528--MA0037.3.GATA3	chr13	91180551	91180558	-	0.000	0.000	Merged-chr13-91180481-23
NR3192--MA0035.3.Gata1	chr2	91876528	91876538	+	0.000	0.000	Merged-chr2-91876592-59
NR2954--MA0037.3.GATA3	chr2	9688420	9688427	+	0.000	0.000	Merged-chr2-9688295-16
NR4088--MA0482.1.Gata4	chr4	133494708	133494718	+	0.000	0.000	Merged-chr4-133494546-26
NR5052--MA0766.1.GATA5	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR2807--MA0482.1.Gata4	chr18	89304657	89304667	-	0.000	0.000	Merged-chr18-89304747-12
NR5252--MA0035.3.Gata1	chr7	117394165	117394175	+	0.000	0.000	Merged-chr7-117394201-50
NR3870--MA1104.1.GATA6	chr4	12786205	12786217	-	0.000	0.000	Merged-chr4-12786257-5
NR4918--MA1104.1.GATA6	chr6	136491384	136491396	+	0.000	0.000	Merged-chr6-136491563-93
NR333--MA0037.3.GATA3	chr1	162615723	162615730	+	0.000	0.000	Merged-chr1-162615694-15
NR3537--MA0036.3.GATA2	chr3	37753350	37753360	+	0.000	0.000	Merged-chr3-37753406-27
NR53--MA0035.3.Gata1	chr1	43520878	43520888	+	0.000	0.000	Merged-chr1-43520918-1
NR1392--MA0482.1.Gata4	chr13	10019409	10019419	-	0.000	0.000	Merged-chr13-10019536-22
NR109--MA0036.3.GATA2	chr1	71576671	71576681	-	0.000	0.000	Merged-chr1-71576890-29
NR1453--MA0766.1.GATA5	chr13	43485540	43485547	-	0.000	0.000	Merged-chr13-43485409-24
NR4577--MA0482.1.Gata4	chr6	4664524	4664534	+	0.000	0.000	Merged-chr6-4664595-18
NR2026--MA0482.1.Gata4	chr15	61582317	61582327	-	0.000	0.000	Merged-chr15-61582488-19
NR93--MA0037.3.GATA3	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR1772--MA0482.1.Gata4	chr14	54074905	54074915	-	0.000	0.000	Merged-chr14-54074884-6
NR4163--MA0482.1.Gata4	chr4	148638463	148638473	-	0.000	0.000	Merged-chr4-148638535-16
NR1719--MA0035.3.Gata1	chr14	25535444	25535454	-	0.000	0.000	Merged-chr14-25535305-16
NR2058--MA0036.3.GATA2	chr15	78495176	78495186	-	0.000	0.000	Merged-chr15-78495177-43
NR4865--MA1104.1.GATA6	chr6	130102976	130102988	-	0.000	0.000	Merged-chr6-130103023-31
NR5716--MA0766.1.GATA5	chr9	45945098	45945105	+	0.000	0.000	Merged-chr9-45945206-63
NR2043--MA1104.1.GATA6	chr15	72928856	72928868	+	0.000	0.000	Merged-chr15-72929064-48
NR4342--MA0037.3.GATA3	chr5	92327551	92327558	-	0.000	0.000	Merged-chr5-92327493-24
NR3740--MA1104.1.GATA6	chr3	136742958	136742970	-	0.000	0.000	Merged-chr3-136742959-57
NR6085--MA0035.3.Gata1	chrX	71474503	71474513	-	0.000	0.000	Merged-chrX-71474506-18
NR2423--MA1104.1.GATA6	chr17	13654749	13654761	+	0.000	0.000	Merged-chr17-13654932-70
NR4722--MA0037.3.GATA3	chr6	91125080	91125087	+	0.000	0.000	Merged-chr6-91125010-35
NR1395--MA0035.3.Gata1	chr13	10019410	10019420	-	0.000	0.000	Merged-chr13-10019536-22
NR5411--MA0766.1.GATA5	chr8	36130500	36130507	+	0.000	0.000	Merged-chr8-36130475-35
NR880--MA0036.3.GATA2	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR4479--MA0036.3.GATA2	chr5	137787616	137787626	-	0.000	0.000	Merged-chr5-137787536-7
NR4285--MA0482.1.Gata4	chr5	64484731	64484741	-	0.000	0.000	Merged-chr5-64484788-3
NR4166--MA0035.3.Gata1	chr4	148638464	148638474	-	0.000	0.000	Merged-chr4-148638535-16
NR3093--MA0766.1.GATA5	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR5521--MA0140.2.GATA1::TAL1	chr8	111595994	111596011	+	0.000	0.000	Merged-chr8-111595874-65
NR1674--MA0036.3.GATA2	chr13	113071257	113071267	+	0.000	0.000	Merged-chr13-113071273-26
NR4212--MA0037.3.GATA3	chr5	20931521	20931528	-	0.000	0.000	Merged-chr5-20931511-6
NR1751--MA0482.1.Gata4	chr14	51089606	51089616	-	0.000	0.000	Merged-chr14-51089414-103
NR3041--MA0035.3.Gata1	chr2	33853816	33853826	+	0.000	0.000	Merged-chr2-33853667-12
NR885--MA0140.2.GATA1::TAL1	chr11	48800279	48800296	+	0.000	0.000	Merged-chr11-48800274-60
NR5296--MA0766.1.GATA5	chr7	128132355	128132362	-	0.000	0.000	Merged-chr7-128132284-5
NR1541--MA0766.1.GATA5	chr13	95524827	95524834	-	0.000	0.000	Merged-chr13-95524749-120
NR1802--MA0036.3.GATA2	chr14	60131691	60131701	+	0.000	0.000	Merged-chr14-60131750-51
NR3463--MA0036.3.GATA2	chr2	170126513	170126523	+	0.000	0.000	Merged-chr2-170126544-26
NR1783--MA0036.3.GATA2	chr14	55946378	55946388	-	0.000	0.000	Merged-chr14-55946478-14
NR5767--MA0035.3.Gata1	chr9	65623022	65623032	+	0.000	0.000	Merged-chr9-65622988-15
NR2707--MA0037.3.GATA3	chr18	67671648	67671655	-	0.000	0.000	Merged-chr18-67671688-18
NR4317--MA0482.1.Gata4	chr5	72636321	72636331	+	0.000	0.000	Merged-chr5-72636293-57
NR3320--MA0036.3.GATA2	chr2	132512564	132512574	+	0.000	0.000	Merged-chr2-132512511-69
NR3418--MA0037.3.GATA3	chr2	152789714	152789721	+	0.000	0.000	Merged-chr2-152789536-78
NR5651--MA1104.1.GATA6	chr9	11579211	11579223	+	0.000	0.000	Merged-chr9-11579132-23
NR1122--MA0035.3.Gata1	chr12	12172555	12172565	+	0.000	0.000	Merged-chr12-12172464-29
NR2889--MA0482.1.Gata4	chr19	33053337	33053347	+	0.000	0.000	Merged-chr19-33053321-32
NR2131--MA1104.1.GATA6	chr15	97790275	97790287	+	0.000	0.000	Merged-chr15-97790248-21
NR3367--MA0036.3.GATA2	chr2	146416548	146416558	+	0.000	0.000	Merged-chr2-146416561-24
NR5876--MA0035.3.Gata1	chr9	97068913	97068923	+	0.000	0.000	Merged-chr9-97068935-38
NR1645--MA0035.3.Gata1	chr13	108045780	108045790	+	0.000	0.000	Merged-chr13-108045887-18
NR686--MA0037.3.GATA3	chr10	95894279	95894286	+	0.000	0.000	Merged-chr10-95894302-1
NR1273--MA0036.3.GATA2	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR6087--MA0482.1.Gata4	chrX	77580107	77580117	-	0.000	0.000	Merged-chrX-77580117-37
NR5427--MA0036.3.GATA2	chr8	70558449	70558459	-	0.000	0.000	Merged-chr8-70558477-31
NR6138--MA0036.3.GATA2	chrX	159056214	159056224	+	0.000	0.000	Merged-chrX-159056201-53
NR4810--MA0037.3.GATA3	chr6	125231717	125231724	-	0.000	0.000	Merged-chr6-125231768-97
NR2654--MA0037.3.GATA3	chr18	46448741	46448748	+	0.000	0.000	Merged-chr18-46448750-18
NR1754--MA0035.3.Gata1	chr14	51089607	51089617	-	0.000	0.000	Merged-chr14-51089414-103
NR5023--MA0766.1.GATA5	chr7	25848144	25848151	+	0.000	0.000	Merged-chr7-25848293-34
NR3409--MA0766.1.GATA5	chr2	151530974	151530981	+	0.000	0.000	Merged-chr2-151531035-38
NR1934--MA0766.1.GATA5	chr14	121423099	121423106	+	0.000	0.000	Merged-chr14-121422910-45
NR699--MA1104.1.GATA6	chr10	96391846	96391858	+	0.000	0.000	Merged-chr10-96391802-8
NR4857--MA0037.3.GATA3	chr6	130078306	130078313	-	0.000	0.000	Merged-chr6-130078295-22
NR2240--MA0037.3.GATA3	chr16	44349994	44350001	-	0.000	0.000	Merged-chr16-44349911-10
NR901--MA0766.1.GATA5	chr11	57952915	57952922	+	0.000	0.000	Merged-chr11-57952769-40
NR5250--MA1104.1.GATA6	chr7	117394164	117394176	-	0.000	0.000	Merged-chr7-117394201-50
NR2547--MA0140.2.GATA1::TAL1	chr17	73302061	73302078	+	0.000	0.000	Merged-chr17-73301931-109
NR5788--MA0036.3.GATA2	chr9	78024980	78024990	+	0.000	0.000	Merged-chr9-78024957-31
NR872--MA0036.3.GATA2	chr11	33939974	33939984	+	0.000	0.000	Merged-chr11-33939802-1
NR6073--MA0140.2.GATA1::TAL1	chrX	20961694	20961711	-	0.000	0.000	Merged-chrX-20961894-83
NR285--MA0037.3.GATA3	chr1	149758506	149758513	-	0.000	0.000	Merged-chr1-149758666-31
NR4281--MA0037.3.GATA3	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR1220--MA0482.1.Gata4	chr12	76375663	76375673	-	0.000	0.000	Merged-chr12-76375733-19
NR5026--MA0036.3.GATA2	chr7	27357772	27357782	-	0.000	0.000	Merged-chr7-27357694-29
NR6115--MA0140.2.GATA1::TAL1	chrX	109113830	109113847	+	0.000	0.000	Merged-chrX-109113990-42
NR5493--MA0766.1.GATA5	chr8	106216464	106216471	-	0.000	0.000	Merged-chr8-106216367-3
NR1419--MA0035.3.Gata1	chr13	20094994	20095004	+	0.000	0.000	Merged-chr13-20095026-36
NR633--MA0036.3.GATA2	chr10	83733968	83733978	+	0.000	0.000	Merged-chr10-83733897-13
NR5202--MA0140.2.GATA1::TAL1	chr7	102315519	102315536	-	0.000	0.000	Merged-chr7-102315597-18
NR1047--MA0036.3.GATA2	chr11	106057069	106057079	+	0.000	0.000	Merged-chr11-106057103-42
NR2633--MA0037.3.GATA3	chr18	23913297	23913304	-	0.000	0.000	Merged-chr18-23913382-65
NR5863--MA0036.3.GATA2	chr9	95279896	95279906	+	0.000	0.000	Merged-chr9-95279790-94
NR298--MA0037.3.GATA3	chr1	151346963	151346970	-	0.000	0.000	Merged-chr1-151346878-17
NR2239--MA0035.3.Gata1	chr16	44242722	44242732	+	0.000	0.000	Merged-chr16-44242893-16
NR499--MA0482.1.Gata4	chr10	18892249	18892259	-	0.000	0.000	Merged-chr10-18892324-9
NR845--MA0140.2.GATA1::TAL1	chr11	21166882	21166899	-	0.000	0.000	Merged-chr11-21166963-42
NR6083--MA1104.1.GATA6	chrX	71474502	71474514	+	0.000	0.000	Merged-chrX-71474506-18
NR6149--MA1104.1.GATA6	chrX	169086111	169086123	+	0.000	0.000	Merged-chrX-169085977-25
NR1393--MA1104.1.GATA6	chr13	10019409	10019421	+	0.000	0.000	Merged-chr13-10019536-22
NR45--MA0036.3.GATA2	chr1	40399736	40399746	+	0.000	0.000	Merged-chr1-40399864-38
NR5777--MA0766.1.GATA5	chr9	69298080	69298087	-	0.000	0.000	Merged-chr9-69298140-58
NR1186--MA0140.2.GATA1::TAL1	chr12	69579867	69579884	-	0.000	0.000	Merged-chr12-69579802-27
NR4578--MA1104.1.GATA6	chr6	4664522	4664534	-	0.000	0.000	Merged-chr6-4664595-18
NR5701--MA0482.1.Gata4	chr9	42032682	42032692	-	0.000	0.000	Merged-chr9-42032714-51
NR1403--MA0766.1.GATA5	chr13	12412202	12412209	+	0.000	0.000	Merged-chr13-12412239-11
NR331--MA0140.2.GATA1::TAL1	chr1	160777222	160777239	+	0.000	0.000	Merged-chr1-160777141-20
NR1773--MA1104.1.GATA6	chr14	54074905	54074917	+	0.000	0.000	Merged-chr14-54074884-6
NR5005--MA0036.3.GATA2	chr7	19332940	19332950	+	0.000	0.000	Merged-chr7-19332998-44
NR1451--MA0482.1.Gata4	chr13	43485436	43485446	+	0.000	0.000	Merged-chr13-43485409-24
NR11--MA0036.3.GATA2	chr1	13293495	13293505	+	0.000	0.000	Merged-chr1-13293593-50
NR1058--MA0037.3.GATA3	chr11	108101664	108101671	-	0.000	0.000	Merged-chr11-108101692-19
NR1512--MA0766.1.GATA5	chr13	89401468	89401475	-	0.000	0.000	Merged-chr13-89401429-25
NR6045--MA0482.1.Gata4	chrX	9202158	9202168	+	0.000	0.000	Merged-chrX-9202139-21
NR4634--MA0140.2.GATA1::TAL1	chr6	41554388	41554405	+	0.000	0.000	Merged-chr6-41554402-95
NR5857--MA0482.1.Gata4	chr9	95113475	95113485	+	0.000	0.000	Merged-chr9-95113538-34
NR4860--MA0036.3.GATA2	chr6	130078305	130078315	+	0.000	0.000	Merged-chr6-130078295-22
NR2337--MA0482.1.Gata4	chr16	91061769	91061779	-	0.000	0.000	Merged-chr16-91061778-38
NR3957--MA0036.3.GATA2	chr4	88875959	88875969	-	0.000	0.000	Merged-chr4-88875849-45
NR5053--MA0035.3.Gata1	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR2589--MA0482.1.Gata4	chr17	83307284	83307294	+	0.000	0.000	Merged-chr17-83307130-30
NR3077--MA0766.1.GATA5	chr2	58137935	58137942	+	0.000	0.000	Merged-chr2-58137903-53
