#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR9156--MA0002.2.RUNX1	chr8	19161780	19161790	-	0.000	0.000	Merged-chr8-19161757-88
NR1393--MA0511.2.RUNX2	chr10	127586351	127586359	-	0.000	0.000	Merged-chr10-127586318-36
NR5739--MA0684.1.RUNX3	chr2	117399617	117399626	+	0.000	0.000	Merged-chr2-117399695-40
NR880--MA0002.2.RUNX1	chr10	21224467	21224477	+	0.000	0.000	Merged-chr10-21224365-52
NR5481--MA0511.2.RUNX2	chr2	45017412	45017420	-	0.000	0.000	Merged-chr2-45017480-33
NR1508--MA0684.1.RUNX3	chr11	31999989	31999998	+	0.000	0.000	Merged-chr11-32000120-91
NR7210--MA0684.1.RUNX3	chr4	148102321	148102330	-	0.000	0.000	Merged-chr4-148102321-24
NR6529--MA0511.2.RUNX2	chr3	128122336	128122344	-	0.000	0.000	Merged-chr3-128122378-34
NR5382--MA0002.2.RUNX1	chr2	14130824	14130834	+	0.000	0.000	Merged-chr2-14130850-37
NR7128--MA0002.2.RUNX1	chr4	136266854	136266864	+	0.000	0.000	Merged-chr4-136266898-41
NR6874--MA0002.2.RUNX1	chr4	70410407	70410417	-	0.000	0.000	Merged-chr4-70410445-57
NR7856--MA0002.2.RUNX1	chr5	149016051	149016061	-	0.000	0.000	Merged-chr5-149015984-54
NR661--MA0684.1.RUNX3	chr1	180531603	180531612	-	0.000	0.000	Merged-chr1-180531418-30
NR784--MA0002.2.RUNX1	chr1	193366090	193366100	+	0.000	0.000	Merged-chr1-193366026-12
NR5385--MA0511.2.RUNX2	chr2	17712752	17712760	-	0.000	0.000	Merged-chr2-17712795-10
NR5656--MA0511.2.RUNX2	chr2	91042847	91042855	+	0.000	0.000	Merged-chr2-91042928-59
NR10217--MA0002.2.RUNX1	chrX	136986279	136986289	+	0.000	0.000	Merged-chrX-136986316-28
NR3310--MA0511.2.RUNX2	chr14	103349633	103349641	-	0.000	0.000	Merged-chr14-103349911-85
NR7171--MA0002.2.RUNX1	chr4	144996003	144996013	-	0.000	0.000	Merged-chr4-144996009-47
NR1630--MA0511.2.RUNX2	chr11	61709057	61709065	-	0.000	0.000	Merged-chr11-61709058-8
NR7859--MA0511.2.RUNX2	chr5	149160598	149160606	+	0.000	0.000	Merged-chr5-149160687-30
NR5020--MA0684.1.RUNX3	chr18	89126668	89126677	+	0.000	0.000	Merged-chr18-89126622-17
NR1677--MA0511.2.RUNX2	chr11	75279670	75279678	+	0.000	0.000	Merged-chr11-75279801-60
NR893--MA0002.2.RUNX1	chr10	22296027	22296037	-	0.000	0.000	Merged-chr10-22296009-12
NR7174--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR9774--MA0684.1.RUNX3	chr9	72390518	72390527	-	0.000	0.000	Merged-chr9-72390608-30
NR8156--MA0511.2.RUNX2	chr6	99811596	99811604	-	0.000	0.000	Merged-chr6-99811499-44
NR9502--MA0002.2.RUNX1	chr8	124509391	124509401	+	0.000	0.000	Merged-chr8-124509346-29
NR9026--MA0002.2.RUNX1	chr7	132765329	132765339	+	0.000	0.000	Merged-chr7-132765248-56
NR3592--MA0684.1.RUNX3	chr15	64176574	64176583	-	0.000	0.000	Merged-chr15-64176551-12
NR3863--MA0684.1.RUNX3	chr16	23838335	23838344	-	0.000	0.000	Merged-chr16-23838386-46
NR5395--MA0002.2.RUNX1	chr2	18935683	18935693	+	0.000	0.000	Merged-chr2-18935718-26
NR9360--MA0684.1.RUNX3	chr8	96552737	96552746	-	0.000	0.000	Merged-chr8-96552694-31
NR1706--MA0002.2.RUNX1	chr11	79076724	79076734	-	0.000	0.000	Merged-chr11-79076715-52
NR4541--MA0002.2.RUNX1	chr17	73174309	73174319	-	0.000	0.000	Merged-chr17-73174368-48
NR4812--MA0002.2.RUNX1	chr18	56888939	56888949	-	0.000	0.000	Merged-chr18-56889017-47
NR7869--MA0002.2.RUNX1	chr5	149617111	149617121	-	0.000	0.000	Merged-chr5-149617083-13
NR1293--MA0684.1.RUNX3	chr10	107948120	107948129	+	0.000	0.000	Merged-chr10-107948089-22
NR5381--MA0684.1.RUNX3	chr2	12302048	12302057	-	0.000	0.000	Merged-chr2-12301937-47
NR7184--MA0002.2.RUNX1	chr4	145286883	145286893	-	0.000	0.000	Merged-chr4-145286857-37
NR9691--MA0511.2.RUNX2	chr9	57834255	57834263	+	0.000	0.000	Merged-chr9-57834243-10
NR5299--MA0002.2.RUNX1	chr19	57113350	57113360	-	0.000	0.000	Merged-chr19-57113185-31
NR3224--MA0002.2.RUNX1	chr14	73510010	73510020	+	0.000	0.000	Merged-chr14-73510077-52
NR2149--MA0511.2.RUNX2	chr12	70219231	70219239	+	0.000	0.000	Merged-chr12-70219283-39
NR1273--MA0002.2.RUNX1	chr10	98728782	98728792	-	0.000	0.000	Merged-chr10-98728864-24
NR5255--MA0511.2.RUNX2	chr19	55384867	55384875	+	0.000	0.000	Merged-chr19-55384868-20
NR7584--MA0684.1.RUNX3	chr5	105840058	105840067	-	0.000	0.000	Merged-chr5-105840151-44
NR9929--MA0002.2.RUNX1	chr9	107644720	107644730	-	0.000	0.000	Merged-chr9-107644761-45
NR7934--MA0511.2.RUNX2	chr6	34495211	34495219	-	0.000	0.000	Merged-chr6-34495216-31
NR6582--MA0002.2.RUNX1	chr3	136688185	136688195	+	0.000	0.000	Merged-chr3-136688298-63
NR7236--MA0684.1.RUNX3	chr4	150545078	150545087	-	0.000	0.000	Merged-chr4-150545055-50
NR7293--MA0002.2.RUNX1	chr5	8374630	8374640	+	0.000	0.000	Merged-chr5-8374526-17
NR2351--MA0002.2.RUNX1	chr12	110561083	110561093	+	0.000	0.000	Merged-chr12-110561023-9
NR5013--MA0002.2.RUNX1	chr18	84874255	84874265	+	0.000	0.000	Merged-chr18-84874398-59
NR8990--MA0002.2.RUNX1	chr7	127904017	127904027	+	0.000	0.000	Merged-chr7-127904133-38
NR1054--MA0684.1.RUNX3	chr10	61602888	61602897	-	0.000	0.000	Merged-chr10-61602709-62
NR10130--MA0002.2.RUNX1	chrX	42337011	42337021	+	0.000	0.000	Merged-chrX-42336875-23
NR7759--MA0684.1.RUNX3	chr5	134350926	134350935	+	0.000	0.000	Merged-chr5-134350841-34
NR7216--MA0002.2.RUNX1	chr4	149308637	149308647	+	0.000	0.000	Merged-chr4-149308628-4
NR3462--MA0684.1.RUNX3	chr15	31128115	31128124	-	0.000	0.000	Merged-chr15-31128073-18
NR5265--MA0002.2.RUNX1	chr19	55860482	55860492	+	0.000	0.000	Merged-chr19-55860279-23
NR9723--MA0511.2.RUNX2	chr9	64918960	64918968	-	0.000	0.000	Merged-chr9-64918803-19
NR1577--MA0684.1.RUNX3	chr11	51760387	51760396	+	0.000	0.000	Merged-chr11-51760433-27
NR7838--MA0511.2.RUNX2	chr5	147366586	147366594	+	0.000	0.000	Merged-chr5-147366476-45
NR3270--MA0511.2.RUNX2	chr14	79115160	79115168	-	0.000	0.000	Merged-chr14-79115074-10
NR9624--MA0002.2.RUNX1	chr9	42249428	42249438	-	0.000	0.000	Merged-chr9-42249420-32
NR7468--MA0002.2.RUNX1	chr5	73153969	73153979	-	0.000	0.000	Merged-chr5-73154049-10
NR3985--MA0684.1.RUNX3	chr16	48594584	48594593	+	0.000	0.000	Merged-chr16-48594719-53
NR3171--MA0002.2.RUNX1	chr14	63377580	63377590	-	0.000	0.000	Merged-chr14-63377518-21
NR9561--MA0511.2.RUNX2	chr9	7897824	7897832	+	0.000	0.000	Merged-chr9-7897799-25
NR1308--MA0511.2.RUNX2	chr10	116487538	116487546	+	0.000	0.000	Merged-chr10-116487356-53
NR9832--MA0511.2.RUNX2	chr9	86625073	86625081	-	0.000	0.000	Merged-chr9-86625059-9
NR9134--MA0684.1.RUNX3	chr8	10481081	10481090	+	0.000	0.000	Merged-chr8-10480951-33
NR7183--MA0684.1.RUNX3	chr4	145275112	145275121	+	0.000	0.000	Merged-chr4-145275096-39
NR9528--MA0002.2.RUNX1	chr8	127178773	127178783	+	0.000	0.000	Merged-chr8-127178768-26
NR9862--MA0684.1.RUNX3	chr9	94621078	94621087	-	0.000	0.000	Merged-chr9-94620917-97
NR2049--MA0684.1.RUNX3	chr12	16532566	16532575	+	0.000	0.000	Merged-chr12-16532570-85
NR7686--MA0002.2.RUNX1	chr5	120577171	120577181	-	0.000	0.000	Merged-chr5-120577035-13
NR2473--MA0002.2.RUNX1	chr12	117810283	117810293	+	0.000	0.000	Merged-chr12-117810315-3
NR3603--MA0684.1.RUNX3	chr15	66034099	66034108	+	0.000	0.000	Merged-chr15-66034131-37
NR3140--MA0511.2.RUNX2	chr14	59397273	59397281	-	0.000	0.000	Merged-chr14-59397210-50
NR841--MA0511.2.RUNX2	chr10	18064648	18064656	-	0.000	0.000	Merged-chr10-18064784-37
NR8419--MA0511.2.RUNX2	chr6	144953072	144953080	+	0.000	0.000	Merged-chr6-144953133-29
NR9018--MA0002.2.RUNX1	chr7	132226872	132226882	-	0.000	0.000	Merged-chr7-132226896-31
NR5264--MA0684.1.RUNX3	chr19	55769091	55769100	-	0.000	0.000	Merged-chr19-55769048-40
NR4947--MA0002.2.RUNX1	chr18	80280597	80280607	-	0.000	0.000	Merged-chr18-80280568-28
NR2996--MA0002.2.RUNX1	chr14	14294694	14294704	+	0.000	0.000	Merged-chr14-14294680-54
NR1699--MA0684.1.RUNX3	chr11	77519247	77519256	-	0.000	0.000	Merged-chr11-77519189-54
NR2730--MA0684.1.RUNX3	chr13	63528506	63528515	+	0.000	0.000	Merged-chr13-63528491-46
NR5409--MA0511.2.RUNX2	chr2	24748060	24748068	+	0.000	0.000	Merged-chr2-24748146-35
NR65--MA0684.1.RUNX3	chr1	39896693	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR9746--MA0002.2.RUNX1	chr9	67901997	67902007	-	0.000	0.000	Merged-chr9-67901955-26
NR3458--MA0511.2.RUNX2	chr15	30610701	30610709	-	0.000	0.000	Merged-chr15-30610791-61
NR8350--MA0002.2.RUNX1	chr6	135362768	135362778	+	0.000	0.000	Merged-chr6-135362816-51
NR7275--MA0511.2.RUNX2	chr4	155869394	155869402	-	0.000	0.000	Merged-chr4-155869503-64
NR6--MA0684.1.RUNX3	chr1	6467287	6467296	-	0.000	0.000	Merged-chr1-6467226-38
NR9749--MA0511.2.RUNX2	chr9	69023482	69023490	-	0.000	0.000	Merged-chr9-69023585-49
NR9190--MA0684.1.RUNX3	chr8	31170348	31170357	-	0.000	0.000	Merged-chr8-31170310-4
NR5181--MA0511.2.RUNX2	chr19	36083079	36083087	-	0.000	0.000	Merged-chr19-36083098-3
NR7847--MA0684.1.RUNX3	chr5	148678762	148678771	+	0.000	0.000	Merged-chr5-148678733-37
NR3838--MA0511.2.RUNX2	chr16	17695011	17695019	-	0.000	0.000	Merged-chr16-17695007-34
NR1221--MA0511.2.RUNX2	chr10	93261328	93261336	+	0.000	0.000	Merged-chr10-93261429-32
NR10142--MA0684.1.RUNX3	chrX	48429664	48429673	-	0.000	0.000	Merged-chrX-48429732-34
NR5419--MA0002.2.RUNX1	chr2	26225411	26225421	-	0.000	0.000	Merged-chr2-26225343-1
NR3468--MA0002.2.RUNX1	chr15	31440250	31440260	+	0.000	0.000	Merged-chr15-31440136-19
NR1788--MA0002.2.RUNX1	chr11	90196636	90196646	+	0.000	0.000	Merged-chr11-90196675-9
NR6574--MA0002.2.RUNX1	chr3	135402531	135402541	-	0.000	0.000	Merged-chr3-135402581-53
NR5482--MA0684.1.RUNX3	chr2	45017411	45017420	-	0.000	0.000	Merged-chr2-45017480-33
NR10221--MA0511.2.RUNX2	chrX	140505939	140505947	+	0.000	0.000	Merged-chrX-140506133-71
NR2343--MA0002.2.RUNX1	chr12	108423095	108423105	-	0.000	0.000	Merged-chr12-108423152-36
NR9792--MA0511.2.RUNX2	chr9	80070226	80070234	-	0.000	0.000	Merged-chr9-80070269-16
NR9094--MA0684.1.RUNX3	chr7	141194084	141194093	-	0.000	0.000	Merged-chr7-141194198-81
NR5356--MA0511.2.RUNX2	chr2	6707440	6707448	-	0.000	0.000	Merged-chr2-6707520-43
NR711--MA0511.2.RUNX2	chr1	184534678	184534686	+	0.000	0.000	Merged-chr1-184534660-49
NR2595--MA0002.2.RUNX1	chr13	31504512	31504522	+	0.000	0.000	Merged-chr13-31504522-16
NR2200--MA0002.2.RUNX1	chr12	82394383	82394393	-	0.000	0.000	Merged-chr12-82394298-69
NR7764--MA0511.2.RUNX2	chr5	134444618	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR612--MA0002.2.RUNX1	chr1	173392088	173392098	+	0.000	0.000	Merged-chr1-173392014-26
NR7559--MA0511.2.RUNX2	chr5	105291006	105291014	-	0.000	0.000	Merged-chr5-105291153-16
NR10169--MA0002.2.RUNX1	chrX	75587787	75587797	-	0.000	0.000	Merged-chrX-75587867-43
NR3262--MA0511.2.RUNX2	chr14	78356899	78356907	-	0.000	0.000	Merged-chr14-78356893-53
NR6910--MA0511.2.RUNX2	chr4	88876661	88876669	-	0.000	0.000	Merged-chr4-88876623-2
NR58--MA0002.2.RUNX1	chr1	38897230	38897240	+	0.000	0.000	Merged-chr1-38897327-4
NR8048--MA0684.1.RUNX3	chr6	65590408	65590417	-	0.000	0.000	Merged-chr6-65590340-6
NR9967--MA0511.2.RUNX2	chr9	114446464	114446472	+	0.000	0.000	Merged-chr9-114446417-16
NR7416--MA0511.2.RUNX2	chr5	54101520	54101528	-	0.000	0.000	Merged-chr5-54101500-65
NR10231--MA0002.2.RUNX1	chrX	153887495	153887505	-	0.000	0.000	Merged-chrX-153887517-46
NR1234--MA0511.2.RUNX2	chr10	93916180	93916188	-	0.000	0.000	Merged-chr10-93916074-35
NR7046--MA0002.2.RUNX1	chr4	122872167	122872177	-	0.000	0.000	Merged-chr4-122872187-66
NR516--MA0002.2.RUNX1	chr1	162734455	162734465	-	0.000	0.000	Merged-chr1-162734445-9
NR9997--MA0684.1.RUNX3	chr9	115611928	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR9454--MA0002.2.RUNX1	chr8	120369036	120369046	-	0.000	0.000	Merged-chr8-120369076-43
NR5495--MA0684.1.RUNX3	chr2	49313370	49313379	+	0.000	0.000	Merged-chr2-49313171-56
NR3215--MA0684.1.RUNX3	chr14	73105534	73105543	+	0.000	0.000	Merged-chr14-73105519-8
NR768--MA0002.2.RUNX1	chr1	192510654	192510664	-	0.000	0.000	Merged-chr1-192510804-31
NR1658--MA0002.2.RUNX1	chr11	72318247	72318257	+	0.000	0.000	Merged-chr11-72318312-8
NR5475--MA0002.2.RUNX1	chr2	37735256	37735266	+	0.000	0.000	Merged-chr2-37735387-35
NR9186--MA0511.2.RUNX2	chr8	27206959	27206967	+	0.000	0.000	Merged-chr8-27206826-29
NR5431--MA0511.2.RUNX2	chr2	29453884	29453892	-	0.000	0.000	Merged-chr2-29453953-15
NR6967--MA0002.2.RUNX1	chr4	102675167	102675177	+	0.000	0.000	Merged-chr4-102675232-10
NR7826--MA0684.1.RUNX3	chr5	143917703	143917712	+	0.000	0.000	Merged-chr5-143917664-24
NR10072--MA0511.2.RUNX2	chr9	123818115	123818123	+	0.000	0.000	Merged-chr9-123818061-5
NR2736--MA0002.2.RUNX1	chr13	67269288	67269298	-	0.000	0.000	Merged-chr13-67269257-58
NR211--MA0002.2.RUNX1	chr1	72307467	72307477	+	0.000	0.000	Merged-chr1-72307384-72
NR3718--MA0002.2.RUNX1	chr15	88828460	88828470	+	0.000	0.000	Merged-chr15-88828677-52
NR6553--MA0002.2.RUNX1	chr3	132858874	132858884	-	0.000	0.000	Merged-chr3-132859011-26
NR6824--MA0002.2.RUNX1	chr4	55343348	55343358	-	0.000	0.000	Merged-chr4-55343422-62
NR3403--MA0511.2.RUNX2	chr14	123163086	123163094	+	0.000	0.000	Merged-chr14-123163033-38
NR10101--MA0002.2.RUNX1	chrX	12069362	12069372	-	0.000	0.000	Merged-chrX-12069329-24
NR2722--MA0684.1.RUNX3	chr13	63274700	63274709	-	0.000	0.000	Merged-chr13-63274780-57
NR6761--MA0511.2.RUNX2	chr4	34687425	34687433	+	0.000	0.000	Merged-chr4-34687322-58
NR3433--MA0684.1.RUNX3	chr15	9190009	9190018	+	0.000	0.000	Merged-chr15-9190055-23
NR5587--MA0511.2.RUNX2	chr2	73547457	73547465	-	0.000	0.000	Merged-chr2-73547425-29
NR7250--MA0684.1.RUNX3	chr4	150915455	150915464	-	0.000	0.000	Merged-chr4-150915440-35
NR3307--MA0511.2.RUNX2	chr14	103088719	103088727	-	0.000	0.000	Merged-chr14-103088795-24
NR5365--MA0684.1.RUNX3	chr2	9594135	9594144	+	0.000	0.000	Merged-chr2-9594121-50
NR720--MA0684.1.RUNX3	chr1	184632177	184632186	+	0.000	0.000	Merged-chr1-184632102-10
NR1134--MA0684.1.RUNX3	chr10	77530375	77530384	+	0.000	0.000	Merged-chr10-77530396-56
NR7124--MA0511.2.RUNX2	chr4	136177840	136177848	-	0.000	0.000	Merged-chr4-136177885-58
NR367--MA0002.2.RUNX1	chr1	130838436	130838446	+	0.000	0.000	Merged-chr1-130838519-27
NR10005--MA0002.2.RUNX1	chr9	116214505	116214515	+	0.000	0.000	Merged-chr9-116214567-36
NR2560--MA0684.1.RUNX3	chr13	21579854	21579863	-	0.000	0.000	Merged-chr13-21579773-26
NR8821--MA0511.2.RUNX2	chr7	105633724	105633732	-	0.000	0.000	Merged-chr7-105633562-65
NR6870--MA0511.2.RUNX2	chr4	70307384	70307392	+	0.000	0.000	Merged-chr4-70307334-49
NR10085--MA0511.2.RUNX2	chr9	124425799	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR1213--MA0511.2.RUNX2	chr10	92791360	92791368	-	0.000	0.000	Merged-chr10-92791286-37
NR1879--MA0511.2.RUNX2	chr11	104001297	104001305	+	0.000	0.000	Merged-chr11-104001412-21
NR5345--MA0002.2.RUNX1	chr2	6378873	6378883	+	0.000	0.000	Merged-chr2-6378947-26
NR700--MA0002.2.RUNX1	chr1	184005826	184005836	-	0.000	0.000	Merged-chr1-184005889-70
NR7154--MA0684.1.RUNX3	chr4	139367696	139367705	-	0.000	0.000	Merged-chr4-139367606-11
NR7425--MA0684.1.RUNX3	chr5	57964458	57964467	+	0.000	0.000	Merged-chr5-57964492-18
NR5597--MA0002.2.RUNX1	chr2	75470607	75470617	+	0.000	0.000	Merged-chr2-75470526-67
NR3589--MA0684.1.RUNX3	chr15	64102608	64102617	+	0.000	0.000	Merged-chr15-64102610-48
NR7504--MA0511.2.RUNX2	chr5	91283139	91283147	-	0.000	0.000	Merged-chr5-91283193-32
NR7948--MA0684.1.RUNX3	chr6	38789608	38789617	+	0.000	0.000	Merged-chr6-38789563-52
NR5126--MA0684.1.RUNX3	chr19	24971561	24971570	+	0.000	0.000	Merged-chr19-24971475-35
NR210--MA0684.1.RUNX3	chr1	71594452	71594461	+	0.000	0.000	Merged-chr1-71594444-22
NR4600--MA0002.2.RUNX1	chr17	84698931	84698941	-	0.000	0.000	Merged-chr17-84698927-25
NR3969--MA0684.1.RUNX3	chr16	45090256	45090265	-	0.000	0.000	Merged-chr16-45090257-28
NR7120--MA0684.1.RUNX3	chr4	135248754	135248763	+	0.000	0.000	Merged-chr4-135248593-35
NR2030--MA0002.2.RUNX1	chr12	4448387	4448397	+	0.000	0.000	Merged-chr12-4448305-29
NR9989--MA0684.1.RUNX3	chr9	115387673	115387682	-	0.000	0.000	Merged-chr9-115387656-46
NR9446--MA0002.2.RUNX1	chr8	119914361	119914371	+	0.000	0.000	Merged-chr8-119914410-20
NR4233--MA0002.2.RUNX1	chr17	7931639	7931649	+	0.000	0.000	Merged-chr17-7931540-55
NR9797--MA0511.2.RUNX2	chr9	80313776	80313784	-	0.000	0.000	Merged-chr9-80313733-27
NR7246--MA0511.2.RUNX2	chr4	150808645	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR10061--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR6641--MA0002.2.RUNX1	chr3	145538076	145538086	-	0.000	0.000	Merged-chr3-145538069-30
NR6912--MA0002.2.RUNX1	chr4	88876659	88876669	+	0.000	0.000	Merged-chr4-88876623-2
NR5196--MA0002.2.RUNX1	chr19	40267494	40267504	-	0.000	0.000	Merged-chr19-40267576-38
NR8721--MA0684.1.RUNX3	chr7	80828607	80828616	+	0.000	0.000	Merged-chr7-80828687-47
NR223--MA0684.1.RUNX3	chr1	78537715	78537724	+	0.000	0.000	Merged-chr1-78537773-101
NR9432--MA0684.1.RUNX3	chr8	116928143	116928152	+	0.000	0.000	Merged-chr8-116928093-15
NR3472--MA0511.2.RUNX2	chr15	34467875	34467883	-	0.000	0.000	Merged-chr15-34468001-12
NR3267--MA0511.2.RUNX2	chr14	78914394	78914402	-	0.000	0.000	Merged-chr14-78914359-46
NR7818--MA0684.1.RUNX3	chr5	141062322	141062331	+	0.000	0.000	Merged-chr5-141062369-21
NR3538--MA0511.2.RUNX2	chr15	55896429	55896437	+	0.000	0.000	Merged-chr15-55896395-5
NR2391--MA0002.2.RUNX1	chr12	113362608	113362618	+	0.000	0.000	Merged-chr12-113362654-28
NR7004--MA0002.2.RUNX1	chr4	110028791	110028801	+	0.000	0.000	Merged-chr4-110028917-37
NR8973--MA0684.1.RUNX3	chr7	125593275	125593284	-	0.000	0.000	Merged-chr7-125593204-10
NR2728--MA0002.2.RUNX1	chr13	63528453	63528463	-	0.000	0.000	Merged-chr13-63528491-46
NR9306--MA0511.2.RUNX2	chr8	84198585	84198593	+	0.000	0.000	Merged-chr8-84198676-1
NR8430--MA0002.2.RUNX1	chr6	146081159	146081169	+	0.000	0.000	Merged-chr6-146081045-99
NR1488--MA0002.2.RUNX1	chr11	20914214	20914224	-	0.000	0.000	Merged-chr11-20914101-26
NR10236--MA0002.2.RUNX1	chrX	163879520	163879530	-	0.000	0.000	Merged-chrX-163879591-51
NR4865--MA0002.2.RUNX1	chr18	65819308	65819318	-	0.000	0.000	Merged-chr18-65819211-50
NR825--MA0511.2.RUNX2	chr10	13035378	13035386	-	0.000	0.000	Merged-chr10-13035332-21
NR7256--MA0002.2.RUNX1	chr4	151991083	151991093	-	0.000	0.000	Merged-chr4-151991103-9
NR4821--MA0511.2.RUNX2	chr18	61156573	61156581	+	0.000	0.000	Merged-chr18-61156655-10
NR2870--MA0511.2.RUNX2	chr13	104112660	104112668	-	0.000	0.000	Merged-chr13-104112753-39
NR9065--MA0684.1.RUNX3	chr7	139911297	139911306	+	0.000	0.000	Merged-chr7-139911302-6
NR4451--MA0002.2.RUNX1	chr17	50525260	50525270	+	0.000	0.000	Merged-chr17-50525188-50
NR2295--MA0002.2.RUNX1	chr12	100988529	100988539	-	0.000	0.000	Merged-chr12-100988724-71
NR7464--MA0511.2.RUNX2	chr5	73152455	73152463	-	0.000	0.000	Merged-chr5-73152389-40
NR6531--MA0684.1.RUNX3	chr3	128122335	128122344	-	0.000	0.000	Merged-chr3-128122378-34
NR3277--MA0002.2.RUNX1	chr14	86744199	86744209	-	0.000	0.000	Merged-chr14-86744130-2
NR8605--MA0002.2.RUNX1	chr7	46710592	46710602	-	0.000	0.000	Merged-chr7-46710603-46
NR6925--MA0002.2.RUNX1	chr4	95778035	95778045	-	0.000	0.000	Merged-chr4-95778146-34
NR7094--MA0002.2.RUNX1	chr4	133584298	133584308	-	0.000	0.000	Merged-chr4-133584347-54
NR4103--MA0002.2.RUNX1	chr16	90456726	90456736	-	0.000	0.000	Merged-chr16-90456669-52
NR5357--MA0684.1.RUNX3	chr2	6707439	6707448	-	0.000	0.000	Merged-chr2-6707520-43
NR1619--MA0511.2.RUNX2	chr11	58978066	58978074	-	0.000	0.000	Merged-chr11-58978003-101
NR9667--MA0511.2.RUNX2	chr9	52287479	52287487	+	0.000	0.000	Merged-chr9-52287500-36
NR2774--MA0511.2.RUNX2	chr13	84769189	84769197	-	0.000	0.000	Merged-chr13-84769190-19
NR8586--MA0002.2.RUNX1	chr7	43430964	43430974	+	0.000	0.000	Merged-chr7-43430848-7
NR5165--MA0511.2.RUNX2	chr19	32958545	32958553	-	0.000	0.000	Merged-chr19-32958694-10
NR1249--MA0002.2.RUNX1	chr10	94829989	94829999	-	0.000	0.000	Merged-chr10-94830021-1
NR4560--MA0002.2.RUNX1	chr17	78087125	78087135	-	0.000	0.000	Merged-chr17-78087139-42
NR7765--MA0684.1.RUNX3	chr5	134444617	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR4831--MA0002.2.RUNX1	chr18	61830934	61830944	-	0.000	0.000	Merged-chr18-61830902-25
NR9568--MA0002.2.RUNX1	chr9	14172001	14172011	-	0.000	0.000	Merged-chr9-14171965-37
NR2946--MA0002.2.RUNX1	chr13	113549210	113549220	+	0.000	0.000	Merged-chr13-113549207-25
NR5066--MA0002.2.RUNX1	chr19	10732434	10732444	+	0.000	0.000	Merged-chr19-10732226-43
NR10060--MA0684.1.RUNX3	chr9	122233121	122233130	-	0.000	0.000	Merged-chr9-122233247-97
NR9048--MA0511.2.RUNX2	chr7	137476760	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR6492--MA0002.2.RUNX1	chr3	116808332	116808342	+	0.000	0.000	Merged-chr3-116808199-73
NR1106--MA0002.2.RUNX1	chr10	75137383	75137393	+	0.000	0.000	Merged-chr10-75137301-35
NR772--MA0511.2.RUNX2	chr1	192663295	192663303	+	0.000	0.000	Merged-chr1-192663310-7
NR2261--MA0002.2.RUNX1	chr12	98269813	98269823	-	0.000	0.000	Merged-chr12-98269804-132
NR1186--MA0511.2.RUNX2	chr10	85411292	85411300	+	0.000	0.000	Merged-chr10-85411172-67
NR1457--MA0511.2.RUNX2	chr11	11657343	11657351	+	0.000	0.000	Merged-chr11-11657249-55
NR8966--MA0002.2.RUNX1	chr7	125472359	125472369	+	0.000	0.000	Merged-chr7-125472313-74
NR5989--MA0684.1.RUNX3	chr2	163103425	163103434	-	0.000	0.000	Merged-chr2-163103402-48
NR5118--MA0684.1.RUNX3	chr19	21104865	21104874	-	0.000	0.000	Merged-chr19-21104768-51
NR5175--MA0002.2.RUNX1	chr19	34306975	34306985	-	0.000	0.000	Merged-chr19-34306924-50
NR325--MA0002.2.RUNX1	chr1	106277059	106277069	-	0.000	0.000	Merged-chr1-106277114-3
NR9206--MA0684.1.RUNX3	chr8	35628486	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR3246--MA0511.2.RUNX2	chr14	75769438	75769446	+	0.000	0.000	Merged-chr14-75769501-48
NR7378--MA0002.2.RUNX1	chr5	35774235	35774245	+	0.000	0.000	Merged-chr5-35774194-4
NR9187--MA0684.1.RUNX3	chr8	27206959	27206968	+	0.000	0.000	Merged-chr8-27206826-29
NR5178--MA0511.2.RUNX2	chr19	34500982	34500990	+	0.000	0.000	Merged-chr19-34500926-32
NR4844--MA0002.2.RUNX1	chr18	65122893	65122903	+	0.000	0.000	Merged-chr18-65122808-14
NR804--MA0511.2.RUNX2	chr10	6904164	6904172	-	0.000	0.000	Merged-chr10-6904105-6
NR7235--MA0002.2.RUNX1	chr4	150545077	150545087	+	0.000	0.000	Merged-chr4-150545055-50
NR2688--MA0002.2.RUNX1	chr13	53065311	53065321	-	0.000	0.000	Merged-chr13-53065510-28
