#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR15480--MA0742.1.Klf12	chr12	107961289	107961303	+	0.000	0.000	Merged-chr12-107961222-28
NR9700--MA0493.1.Klf1	chr11	50174827	50174837	-	0.000	0.000	Merged-chr11-50174775-60
NR17533--MA0599.1.KLF5	chr13	70637830	70637839	+	0.000	0.000	Merged-chr13-70637852-111
NR44461--MA0741.1.KLF16	chr4	41124389	41124399	+	0.000	0.000	Merged-chr4-41124348-51
NR69724--MA0039.3.KLF4	chrX	48234632	48234642	+	0.000	0.000	Merged-chrX-48234508-35
NR27997--MA0493.1.Klf1	chr17	31326305	31326315	-	0.000	0.000	Merged-chr17-31326302-35
NR52326--MA0599.1.KLF5	chr5	137533539	137533548	-	0.000	0.000	Merged-chr5-137533458-74
NR21656--MA0741.1.KLF16	chr14	118854909	118854919	-	0.000	0.000	Merged-chr14-118854981-71
NR44439--MA0493.1.Klf1	chr4	40757937	40757947	-	0.000	0.000	Merged-chr4-40757747-77
NR46944--MA0742.1.Klf12	chr4	133056286	133056300	-	0.000	0.000	Merged-chr4-133056441-57
NR7570--MA0599.1.KLF5	chr10	96333557	96333566	-	0.000	0.000	Merged-chr10-96333488-28
NR52450--MA1107.1.KLF9	chr5	139372294	139372306	-	0.000	0.000	Merged-chr5-139372178-54
NR12969--MA1107.1.KLF9	chr11	117655951	117655963	+	0.000	0.000	Merged-chr11-117655898-15
NR32601--MA0599.1.KLF5	chr19	4943139	4943148	+	0.000	0.000	Merged-chr19-4942974-44
NR47825--MA0493.1.Klf1	chr4	148038889	148038899	-	0.000	0.000	Merged-chr4-148038906-70
NR65718--MA0741.1.KLF16	chr9	21288117	21288127	+	0.000	0.000	Merged-chr9-21288037-93
NR18389--MA1107.1.KLF9	chr13	101540665	101540677	+	0.000	0.000	Merged-chr13-101540748-63
NR63101--MA0741.1.KLF16	chr8	61517666	61517676	-	0.000	0.000	Merged-chr8-61517791-23
NR5412--MA0741.1.KLF16	chr10	34207259	34207269	-	0.000	0.000	Merged-chr10-34207023-88
NR27559--MA0599.1.KLF5	chr17	25579151	25579160	-	0.000	0.000	Merged-chr17-25579223-53
NR10355--MA1107.1.KLF9	chr11	67532419	67532431	+	0.000	0.000	Merged-chr11-67532343-16
NR891--MA0741.1.KLF16	chr1	60447262	60447272	+	0.000	0.000	Merged-chr1-60447262-12
NR5803--MA0657.1.KLF13	chr10	57532582	57532599	-	0.000	0.000	Merged-chr10-57532411-52
NR8824--MA0039.3.KLF4	chr10	128094778	128094788	-	0.000	0.000	Merged-chr10-128094692-20
NR53631--MA0742.1.Klf12	chr6	29216011	29216025	+	0.000	0.000	Merged-chr6-29216108-63
NR28850--MA0741.1.KLF16	chr17	51832739	51832749	-	0.000	0.000	Merged-chr17-51832834-116
NR50924--MA1107.1.KLF9	chr5	112286981	112286993	+	0.000	0.000	Merged-chr5-112287105-89
NR36186--MA0741.1.KLF16	chr2	71786963	71786973	-	0.000	0.000	Merged-chr2-71787122-109
NR8335--MA0742.1.Klf12	chr10	118869500	118869514	+	0.000	0.000	Merged-chr10-118869269-178
NR35194--MA0493.1.Klf1	chr2	30798679	30798689	+	0.000	0.000	Merged-chr2-30798817-6
NR5143--MA1107.1.KLF9	chr10	17796269	17796281	-	0.000	0.000	Merged-chr10-17796351-83
NR69179--MA0493.1.Klf1	chr9	120691794	120691804	-	0.000	0.000	Merged-chr9-120691973-52
NR9148--MA0740.1.KLF14	chr11	6528854	6528867	-	0.000	0.000	Merged-chr11-6528717-51
NR52302--MA0039.3.KLF4	chr5	137425543	137425553	+	0.000	0.000	Merged-chr5-137425710-17
NR57648--MA0741.1.KLF16	chr7	4777376	4777386	+	0.000	0.000	Merged-chr7-4777194-35
NR54970--MA1107.1.KLF9	chr6	91515909	91515921	+	0.000	0.000	Merged-chr6-91515827-72
NR28661--MA1107.1.KLF9	chr17	46858359	46858371	-	0.000	0.000	Merged-chr17-46858411-11
NR38776--MA0039.3.KLF4	chr2	157457703	157457713	+	0.000	0.000	Merged-chr2-157457672-72
NR48377--MA1107.1.KLF9	chr4	155774591	155774603	+	0.000	0.000	Merged-chr4-155774656-37
NR9136--MA0493.1.Klf1	chr11	6410291	6410301	-	0.000	0.000	Merged-chr11-6410402-18
NR13723--MA0742.1.Klf12	chr12	26418535	26418549	+	0.000	0.000	Merged-chr12-26418553-8
NR37831--MA0599.1.KLF5	chr2	132511687	132511696	-	0.000	0.000	Merged-chr2-132511544-14
NR7977--MA0493.1.Klf1	chr10	111562799	111562809	+	0.000	0.000	Merged-chr10-111562842-26
NR1237--MA0599.1.KLF5	chr1	75142409	75142418	-	0.000	0.000	Merged-chr1-75142250-107
NR9732--MA0599.1.KLF5	chr11	50440049	50440058	-	0.000	0.000	Merged-chr11-50440008-21
NR38491--MA0599.1.KLF5	chr2	151971099	151971108	-	0.000	0.000	Merged-chr2-151971067-35
NR1022--MA0599.1.KLF5	chr1	66175162	66175171	+	0.000	0.000	Merged-chr1-66175300-68
NR7682--MA0599.1.KLF5	chr10	99287449	99287458	+	0.000	0.000	Merged-chr10-99287288-30
NR52562--MA1107.1.KLF9	chr5	140389370	140389382	+	0.000	0.000	Merged-chr5-140389352-56
NR48867--MA0741.1.KLF16	chr5	24908830	24908840	+	0.000	0.000	Merged-chr5-24908670-93
NR63885--MA0742.1.Klf12	chr8	84976364	84976378	-	0.000	0.000	Merged-chr8-84976450-61
NR38687--MA1107.1.KLF9	chr2	155553246	155553258	+	0.000	0.000	Merged-chr2-155553198-41
NR1904--MA0599.1.KLF5	chr1	120258916	120258925	-	0.000	0.000	Merged-chr1-120258943-29
NR66649--MA0740.1.KLF14	chr9	59750871	59750884	-	0.000	0.000	Merged-chr9-59751057-119
NR59194--MA0599.1.KLF5	chr7	55962536	55962545	+	0.000	0.000	Merged-chr7-55962435-67
NR8587--MA0742.1.Klf12	chr10	123076466	123076480	-	0.000	0.000	Merged-chr10-123076393-79
NR10847--MA0741.1.KLF16	chr11	77462551	77462561	+	0.000	0.000	Merged-chr11-77462551-9
NR31972--MA0741.1.KLF16	chr18	80469812	80469822	+	0.000	0.000	Merged-chr18-80469735-111
NR62382--MA1107.1.KLF9	chr8	11635913	11635925	-	0.000	0.000	Merged-chr8-11635696-171
NR64638--MA1107.1.KLF9	chr8	114506084	114506096	-	0.000	0.000	Merged-chr8-114506190-31
NR62623--MA0740.1.KLF14	chr8	27023696	27023709	-	0.000	0.000	Merged-chr8-27023676-72
NR5950--MA0599.1.KLF5	chr10	61451729	61451738	+	0.000	0.000	Merged-chr10-61451812-21
NR70106--MA0741.1.KLF16	chrX	103616959	103616969	-	0.000	0.000	Merged-chrX-103616839-86
NR59305--MA0657.1.KLF13	chr7	64043086	64043103	-	0.000	0.000	Merged-chr7-64043125-48
NR34158--MA0741.1.KLF16	chr19	57243274	57243284	+	0.000	0.000	Merged-chr19-57243321-1
NR54076--MA0599.1.KLF5	chr6	48725573	48725582	+	0.000	0.000	Merged-chr6-48725705-47
NR7596--MA0741.1.KLF16	chr10	96727345	96727355	+	0.000	0.000	Merged-chr10-96727425-36
NR68210--MA0493.1.Klf1	chr9	104377377	104377387	-	0.000	0.000	Merged-chr9-104377297-14
NR34566--MA0599.1.KLF5	chr2	11320369	11320378	+	0.000	0.000	Merged-chr2-11320345-22
NR37740--MA0741.1.KLF16	chr2	130642856	130642866	+	0.000	0.000	Merged-chr2-130642738-65
NR19877--MA0741.1.KLF16	chr14	40966896	40966906	-	0.000	0.000	Merged-chr14-40966984-107
NR31641--MA0599.1.KLF5	chr18	73572400	73572409	+	0.000	0.000	Merged-chr18-73572695-132
NR47829--MA1107.1.KLF9	chr4	148115749	148115761	+	0.000	0.000	Merged-chr4-148115678-7
NR16000--MA0599.1.KLF5	chr12	117533815	117533824	-	0.000	0.000	Merged-chr12-117534127-69
NR61325--MA0741.1.KLF16	chr7	127777005	127777015	+	0.000	0.000	Merged-chr7-127777131-96
NR39441--MA1107.1.KLF9	chr2	169520065	169520077	-	0.000	0.000	Merged-chr2-169519991-22
NR25377--MA0741.1.KLF16	chr16	32608934	32608944	-	0.000	0.000	Merged-chr16-32609068-64
NR33789--MA0493.1.Klf1	chr19	46075946	46075956	+	0.000	0.000	Merged-chr19-46075918-55
NR68479--MA0742.1.Klf12	chr9	108662030	108662044	+	0.000	0.000	Merged-chr9-108662200-36
NR41461--MA0599.1.KLF5	chr3	94658908	94658917	+	0.000	0.000	Merged-chr3-94658975-68
NR3907--MA0741.1.KLF16	chr1	180813601	180813611	+	0.000	0.000	Merged-chr1-180813654-113
NR64284--MA0740.1.KLF14	chr8	104439601	104439614	-	0.000	0.000	Merged-chr8-104439585-1
NR51118--MA0741.1.KLF16	chr5	114813962	114813972	+	0.000	0.000	Merged-chr5-114813829-62
NR65607--MA1107.1.KLF9	chr9	15539101	15539113	-	0.000	0.000	Merged-chr9-15539178-37
NR50970--MA0599.1.KLF5	chr5	113735891	113735900	+	0.000	0.000	Merged-chr5-113735751-57
NR26261--MA0740.1.KLF14	chr16	87495908	87495921	+	0.000	0.000	Merged-chr16-87495807-62
NR51557--MA0039.3.KLF4	chr5	124075944	124075954	+	0.000	0.000	Merged-chr5-124075936-23
NR4044--MA0740.1.KLF14	chr1	183298395	183298408	+	0.000	0.000	Merged-chr1-183298283-17
NR10034--MA0599.1.KLF5	chr11	58199548	58199557	+	0.000	0.000	Merged-chr11-58199630-58
NR58431--MA0599.1.KLF5	chr7	28375702	28375711	-	0.000	0.000	Merged-chr7-28375704-42
NR39943--MA0741.1.KLF16	chr2	181287751	181287761	+	0.000	0.000	Merged-chr2-181287847-67
NR30089--MA1107.1.KLF9	chr17	88209699	88209711	-	0.000	0.000	Merged-chr17-88209741-13
NR2407--MA0493.1.Klf1	chr1	138039199	138039209	-	0.000	0.000	Merged-chr1-138039087-63
NR38584--MA1107.1.KLF9	chr2	153710675	153710687	+	0.000	0.000	Merged-chr2-153710877-23
NR10916--MA0599.1.KLF5	chr11	78178071	78178080	+	0.000	0.000	Merged-chr11-78178287-75
NR22539--MA0493.1.Klf1	chr15	51877363	51877373	-	0.000	0.000	Merged-chr15-51877462-54
NR41433--MA1107.1.KLF9	chr3	93506408	93506420	+	0.000	0.000	Merged-chr3-93506465-61
NR59028--MA0493.1.Klf1	chr7	45866114	45866124	-	0.000	0.000	Merged-chr7-45866346-53
NR24274--MA0742.1.Klf12	chr15	98831485	98831499	+	0.000	0.000	Merged-chr15-98831395-87
NR39581--MA0599.1.KLF5	chr2	173026795	173026804	-	0.000	0.000	Merged-chr2-173026822-63
NR35170--MA0741.1.KLF16	chr2	30469938	30469948	+	0.000	0.000	Merged-chr2-30470096-26
NR24633--MA1107.1.KLF9	chr15	103182422	103182434	+	0.000	0.000	Merged-chr15-103182450-32
NR66281--MA0493.1.Klf1	chr9	45241580	45241590	-	0.000	0.000	Merged-chr9-45241570-21
NR12841--MA0741.1.KLF16	chr11	116012767	116012777	+	0.000	0.000	Merged-chr11-116012659-52
NR5839--MA0741.1.KLF16	chr10	58446780	58446790	-	0.000	0.000	Merged-chr10-58446791-110
NR57654--MA0493.1.Klf1	chr7	4806952	4806962	+	0.000	0.000	Merged-chr7-4806867-16
NR4707--MA1107.1.KLF9	chr1	193153099	193153111	-	0.000	0.000	Merged-chr1-193153117-43
NR48310--MA0741.1.KLF16	chr4	155217449	155217459	-	0.000	0.000	Merged-chr4-155217471-52
NR39303--MA0493.1.Klf1	chr2	167349393	167349403	-	0.000	0.000	Merged-chr2-167349371-94
NR58618--MA1107.1.KLF9	chr7	31028803	31028815	+	0.000	0.000	Merged-chr7-31028766-21
NR8132--MA0740.1.KLF14	chr10	117063812	117063825	-	0.000	0.000	Merged-chr10-117063673-90
NR53889--MA0740.1.KLF14	chr6	39811003	39811016	-	0.000	0.000	Merged-chr6-39810868-53
NR8798--MA0740.1.KLF14	chr10	127676931	127676944	-	0.000	0.000	Merged-chr10-127677048-58
NR67030--MA1107.1.KLF9	chr9	68969076	68969088	-	0.000	0.000	Merged-chr9-68969270-17
NR51099--MA0741.1.KLF16	chr5	114667637	114667647	-	0.000	0.000	Merged-chr5-114667670-56
NR25630--MA0599.1.KLF5	chr16	45093541	45093550	+	0.000	0.000	Merged-chr16-45093384-16
NR36852--MA1107.1.KLF9	chr2	103664550	103664562	+	0.000	0.000	Merged-chr2-103664594-1
NR48812--MA0493.1.Klf1	chr5	24423571	24423581	+	0.000	0.000	Merged-chr5-24423684-50
NR49687--MA0493.1.Klf1	chr5	72182961	72182971	-	0.000	0.000	Merged-chr5-72182927-44
NR54681--MA0741.1.KLF16	chr6	83326288	83326298	-	0.000	0.000	Merged-chr6-83326116-65
NR10956--MA0741.1.KLF16	chr11	78301519	78301529	-	0.000	0.000	Merged-chr11-78301552-46
NR21251--MA0039.3.KLF4	chr14	100308307	100308317	+	0.000	0.000	Merged-chr14-100308241-13
NR64564--MA0657.1.KLF13	chr8	111522259	111522276	+	0.000	0.000	Merged-chr8-111522128-54
NR61298--MA0599.1.KLF5	chr7	127746199	127746208	-	0.000	0.000	Merged-chr7-127746259-1
NR30316--MA0742.1.Klf12	chr18	10706809	10706823	-	0.000	0.000	Merged-chr18-10706716-49
NR40576--MA1107.1.KLF9	chr3	52297519	52297531	+	0.000	0.000	Merged-chr3-52297502-16
NR7985--MA0039.3.KLF4	chr10	111635682	111635692	-	0.000	0.000	Merged-chr10-111635766-22
NR44474--MA0741.1.KLF16	chr4	41314850	41314860	+	0.000	0.000	Merged-chr4-41314751-93
NR46619--MA0493.1.Klf1	chr4	126309999	126310009	-	0.000	0.000	Merged-chr4-126309943-26
NR40361--MA1107.1.KLF9	chr3	36475724	36475736	+	0.000	0.000	Merged-chr3-36475795-73
NR44745--MA0741.1.KLF16	chr4	45408781	45408791	-	0.000	0.000	Merged-chr4-45408801-126
NR24177--MA0493.1.Klf1	chr15	97329485	97329495	-	0.000	0.000	Merged-chr15-97329409-11
NR21571--MA0740.1.KLF14	chr14	118132872	118132885	-	0.000	0.000	Merged-chr14-118132734-69
NR55166--MA0599.1.KLF5	chr6	100287359	100287368	+	0.000	0.000	Merged-chr6-100287323-112
NR36190--MA0493.1.Klf1	chr2	71800979	71800989	+	0.000	0.000	Merged-chr2-71801040-44
NR29051--MA0741.1.KLF16	chr17	57249426	57249436	-	0.000	0.000	Merged-chr17-57249489-39
NR29819--MA0493.1.Klf1	chr17	84008555	84008565	+	0.000	0.000	Merged-chr17-84008510-14
NR65719--MA1107.1.KLF9	chr9	21288116	21288128	+	0.000	0.000	Merged-chr9-21288037-93
NR24097--MA0599.1.KLF5	chr15	94589885	94589894	+	0.000	0.000	Merged-chr15-94589770-65
NR35995--MA1107.1.KLF9	chr2	62648716	62648728	+	0.000	0.000	Merged-chr2-62648846-15
NR49588--MA1107.1.KLF9	chr5	65897998	65898010	+	0.000	0.000	Merged-chr5-65898025-23
NR39096--MA0039.3.KLF4	chr2	164184548	164184558	-	0.000	0.000	Merged-chr2-164184609-17
NR5901--MA0741.1.KLF16	chr10	60125883	60125893	-	0.000	0.000	Merged-chr10-60126055-19
NR42660--MA0742.1.Klf12	chr3	127837492	127837506	+	0.000	0.000	Merged-chr3-127837495-68
NR29187--MA1107.1.KLF9	chr17	65546323	65546335	+	0.000	0.000	Merged-chr17-65546399-18
NR37821--MA1107.1.KLF9	chr2	132263116	132263128	+	0.000	0.000	Merged-chr2-132263342-118
NR45051--MA0742.1.Klf12	chr4	56947065	56947079	-	0.000	0.000	Merged-chr4-56947082-88
NR55849--MA0657.1.KLF13	chr6	120464212	120464229	+	0.000	0.000	Merged-chr6-120464092-4
NR58882--MA1107.1.KLF9	chr7	44572480	44572492	+	0.000	0.000	Merged-chr7-44572491-3
NR51454--MA0039.3.KLF4	chr5	122430274	122430284	+	0.000	0.000	Merged-chr5-122430278-22
NR51464--MA0493.1.Klf1	chr5	122707562	122707572	-	0.000	0.000	Merged-chr5-122707725-80
NR65047--MA0039.3.KLF4	chr8	121995344	121995354	-	0.000	0.000	Merged-chr8-121995236-25
NR25486--MA0741.1.KLF16	chr16	36626929	36626939	-	0.000	0.000	Merged-chr16-36627003-31
NR15484--MA0741.1.KLF16	chr12	107961290	107961300	+	0.000	0.000	Merged-chr12-107961222-28
NR33248--MA0599.1.KLF5	chr19	29342664	29342673	+	0.000	0.000	Merged-chr19-29342615-13
NR17403--MA0740.1.KLF14	chr13	64370361	64370374	+	0.000	0.000	Merged-chr13-64370381-61
NR63898--MA0493.1.Klf1	chr8	84982853	84982863	-	0.000	0.000	Merged-chr8-84982804-9
NR69753--MA0741.1.KLF16	chrX	50841600	50841610	-	0.000	0.000	Merged-chrX-50841593-113
NR2439--MA0599.1.KLF5	chr1	138299676	138299685	+	0.000	0.000	Merged-chr1-138299764-45
NR48257--MA0493.1.Klf1	chr4	154105757	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR10813--MA0741.1.KLF16	chr11	76399213	76399223	+	0.000	0.000	Merged-chr11-76399136-77
NR18590--MA0741.1.KLF16	chr13	104109640	104109650	+	0.000	0.000	Merged-chr13-104109580-88
NR46677--MA0741.1.KLF16	chr4	128727561	128727571	+	0.000	0.000	Merged-chr4-128727871-94
NR28148--MA0741.1.KLF16	chr17	34121048	34121058	+	0.000	0.000	Merged-chr17-34120930-5
NR3845--MA0039.3.KLF4	chr1	180215314	180215324	-	0.000	0.000	Merged-chr1-180215191-30
NR46948--MA0741.1.KLF16	chr4	133056289	133056299	-	0.000	0.000	Merged-chr4-133056441-57
NR38338--MA1107.1.KLF9	chr2	147832625	147832637	+	0.000	0.000	Merged-chr2-147832545-2
NR67018--MA0599.1.KLF5	chr9	67840395	67840404	+	0.000	0.000	Merged-chr9-67840387-69
NR20037--MA0493.1.Klf1	chr14	50870604	50870614	-	0.000	0.000	Merged-chr14-50870513-68
NR46883--MA0493.1.Klf1	chr4	132261320	132261330	-	0.000	0.000	Merged-chr4-132261391-74
NR3640--MA0493.1.Klf1	chr1	175692863	175692873	+	0.000	0.000	Merged-chr1-175692845-123
NR67202--MA0741.1.KLF16	chr9	73176829	73176839	-	0.000	0.000	Merged-chr9-73176903-12
NR16572--MA1107.1.KLF9	chr13	33068361	33068373	-	0.000	0.000	Merged-chr13-33068250-9
NR49393--MA0657.1.KLF13	chr5	52138340	52138357	-	0.000	0.000	Merged-chr5-52138442-3
NR29574--MA0741.1.KLF16	chr17	78835695	78835705	-	0.000	0.000	Merged-chr17-78835526-79
NR60198--MA1107.1.KLF9	chr7	100371978	100371990	+	0.000	0.000	Merged-chr7-100372125-66
NR39305--MA0740.1.KLF14	chr2	167421648	167421661	+	0.000	0.000	Merged-chr2-167421787-62
NR2205--MA1107.1.KLF9	chr1	133801281	133801293	-	0.000	0.000	Merged-chr1-133801271-79
NR39120--MA0599.1.KLF5	chr2	164867067	164867076	+	0.000	0.000	Merged-chr2-164866998-31
NR48844--MA0599.1.KLF5	chr5	24685772	24685781	+	0.000	0.000	Merged-chr5-24685796-115
NR47356--MA0740.1.KLF14	chr4	139192757	139192770	+	0.000	0.000	Merged-chr4-139192859-89
NR52362--MA0599.1.KLF5	chr5	137786960	137786969	+	0.000	0.000	Merged-chr5-137786833-199
NR19610--MA0599.1.KLF5	chr14	25535455	25535464	+	0.000	0.000	Merged-chr14-25535305-16
NR68579--MA0741.1.KLF16	chr9	110880152	110880162	-	0.000	0.000	Merged-chr9-110880207-47
NR34385--MA0742.1.Klf12	chr2	3419126	3419140	+	0.000	0.000	Merged-chr2-3419022-52
NR30882--MA0493.1.Klf1	chr18	46597676	46597686	-	0.000	0.000	Merged-chr18-46597780-100
NR8650--MA1107.1.KLF9	chr10	125333670	125333682	+	0.000	0.000	Merged-chr10-125333760-2
NR61195--MA0599.1.KLF5	chr7	126704205	126704214	+	0.000	0.000	Merged-chr7-126704169-1
NR232--MA1107.1.KLF9	chr1	25765023	25765035	-	0.000	0.000	Merged-chr1-25764961-1
NR5677--MA0741.1.KLF16	chr10	43579051	43579061	-	0.000	0.000	Merged-chr10-43578959-39
NR54403--MA0599.1.KLF5	chr6	66313067	66313076	+	0.000	0.000	Merged-chr6-66313006-24
NR63810--MA0740.1.KLF14	chr8	84026054	84026067	+	0.000	0.000	Merged-chr8-84026107-15
NR63908--MA0741.1.KLF16	chr8	84982952	84982962	-	0.000	0.000	Merged-chr8-84982804-9
NR19806--MA1107.1.KLF9	chr14	33447263	33447275	-	0.000	0.000	Merged-chr14-33447186-64
NR26383--MA1107.1.KLF9	chr16	90329845	90329857	+	0.000	0.000	Merged-chr16-90329904-1
NR44180--MA0599.1.KLF5	chr4	11455284	11455293	-	0.000	0.000	Merged-chr4-11455280-34
NR21960--MA0599.1.KLF5	chr15	5237424	5237433	-	0.000	0.000	Merged-chr15-5237523-64
NR35553--MA0599.1.KLF5	chr2	43737912	43737921	-	0.000	0.000	Merged-chr2-43737811-44
NR39884--MA0039.3.KLF4	chr2	180099788	180099798	-	0.000	0.000	Merged-chr2-180099711-18
NR13048--MA0493.1.Klf1	chr11	118035288	118035298	-	0.000	0.000	Merged-chr11-118035350-21
NR66765--MA0742.1.Klf12	chr9	62838557	62838571	+	0.000	0.000	Merged-chr9-62838773-60
NR54043--MA0740.1.KLF14	chr6	48554900	48554913	+	0.000	0.000	Merged-chr6-48554837-61
NR28844--MA0740.1.KLF14	chr17	51832731	51832744	-	0.000	0.000	Merged-chr17-51832834-116
NR46805--MA0741.1.KLF16	chr4	130910832	130910842	+	0.000	0.000	Merged-chr4-130910812-33
NR6356--MA0740.1.KLF14	chr10	75517436	75517449	+	0.000	0.000	Merged-chr10-75517574-101
NR41716--MA0740.1.KLF14	chr3	97767777	97767790	+	0.000	0.000	Merged-chr3-97767840-101
NR442--MA0039.3.KLF4	chr1	37884625	37884635	+	0.000	0.000	Merged-chr1-37884608-6
NR65845--MA0493.1.Klf1	chr9	25186658	25186668	+	0.000	0.000	Merged-chr9-25186654-66
NR56256--MA0599.1.KLF5	chr6	128788650	128788659	+	0.000	0.000	Merged-chr6-128788729-15
NR17084--MA0039.3.KLF4	chr13	54174147	54174157	-	0.000	0.000	Merged-chr13-54174110-19
NR62379--MA0599.1.KLF5	chr8	11635915	11635924	-	0.000	0.000	Merged-chr8-11635696-171
NR65774--MA0741.1.KLF16	chr9	22050573	22050583	-	0.000	0.000	Merged-chr9-22050682-22
NR50960--MA1107.1.KLF9	chr5	113165068	113165080	+	0.000	0.000	Merged-chr5-113165071-16
NR65620--MA0039.3.KLF4	chr9	20385151	20385161	+	0.000	0.000	Merged-chr9-20385191-56
NR34101--MA0657.1.KLF13	chr19	56721986	56722003	-	0.000	0.000	Merged-chr19-56721958-31
NR37753--MA0741.1.KLF16	chr2	130840169	130840179	-	0.000	0.000	Merged-chr2-130839995-87
NR57878--MA0493.1.Klf1	chr7	16760502	16760512	+	0.000	0.000	Merged-chr7-16760447-23
NR14026--MA0493.1.Klf1	chr12	52006536	52006546	+	0.000	0.000	Merged-chr12-52006433-52
NR27567--MA1107.1.KLF9	chr17	25584055	25584067	-	0.000	0.000	Merged-chr17-25583989-33
NR25854--MA0599.1.KLF5	chr16	62853890	62853899	-	0.000	0.000	Merged-chr16-62854139-85
NR5928--MA0599.1.KLF5	chr10	60752825	60752834	+	0.000	0.000	Merged-chr10-60752721-60
NR61543--MA0741.1.KLF16	chr7	133003567	133003577	-	0.000	0.000	Merged-chr7-133003648-18
NR28564--MA0599.1.KLF5	chr17	45573418	45573427	-	0.000	0.000	Merged-chr17-45573400-189
NR52689--MA0599.1.KLF5	chr5	142463815	142463824	+	0.000	0.000	Merged-chr5-142463900-60
NR53518--MA1107.1.KLF9	chr6	15748056	15748068	-	0.000	0.000	Merged-chr6-15747885-49
NR65531--MA1107.1.KLF9	chr9	4309618	4309630	+	0.000	0.000	Merged-chr9-4309732-98
NR13401--MA1107.1.KLF9	chr12	8359572	8359584	-	0.000	0.000	Merged-chr12-8359734-34
NR4935--MA0039.3.KLF4	chr10	6904142	6904152	-	0.000	0.000	Merged-chr10-6904105-6
NR41129--MA0741.1.KLF16	chr3	84228746	84228756	+	0.000	0.000	Merged-chr3-84228654-57
NR44440--MA0741.1.KLF16	chr4	40757936	40757946	-	0.000	0.000	Merged-chr4-40757747-77
NR66191--MA1107.1.KLF9	chr9	44013971	44013983	+	0.000	0.000	Merged-chr9-44013875-7
NR4189--MA0599.1.KLF5	chr1	185362997	185363006	-	0.000	0.000	Merged-chr1-185363233-98
NR9351--MA0741.1.KLF16	chr11	22859038	22859048	-	0.000	0.000	Merged-chr11-22859129-5
NR59179--MA0741.1.KLF16	chr7	51879584	51879594	-	0.000	0.000	Merged-chr7-51879410-58
NR66949--MA0599.1.KLF5	chr9	66124892	66124901	-	0.000	0.000	Merged-chr9-66124768-54
NR18765--MA0741.1.KLF16	chr13	109190497	109190507	-	0.000	0.000	Merged-chr13-109190361-18
NR58641--MA0493.1.Klf1	chr7	34313605	34313615	+	0.000	0.000	Merged-chr7-34313409-64
NR13676--MA0740.1.KLF14	chr12	25155527	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR66734--MA0599.1.KLF5	chr9	62343733	62343742	-	0.000	0.000	Merged-chr9-62343848-45
NR22678--MA0493.1.Klf1	chr15	58033941	58033951	-	0.000	0.000	Merged-chr15-58034077-81
NR6906--MA0599.1.KLF5	chr10	81175080	81175089	-	0.000	0.000	Merged-chr10-81175186-18
NR1835--MA0742.1.Klf12	chr1	118627882	118627896	+	0.000	0.000	Merged-chr1-118628003-42
NR29954--MA0741.1.KLF16	chr17	86293521	86293531	+	0.000	0.000	Merged-chr17-86293487-34
NR32054--MA1107.1.KLF9	chr18	81352857	81352869	+	0.000	0.000	Merged-chr18-81352759-5
NR24741--MA0741.1.KLF16	chr16	4469939	4469949	+	0.000	0.000	Merged-chr16-4469915-27
NR23427--MA1107.1.KLF9	chr15	80219313	80219325	-	0.000	0.000	Merged-chr15-80219438-40
NR19476--MA0741.1.KLF16	chr14	16365048	16365058	+	0.000	0.000	Merged-chr14-16365266-144
NR14280--MA0039.3.KLF4	chr12	69361560	69361570	+	0.000	0.000	Merged-chr12-69361444-60
NR30341--MA0599.1.KLF5	chr18	12236554	12236563	+	0.000	0.000	Merged-chr18-12236569-102
NR16331--MA0493.1.Klf1	chr13	17629522	17629532	-	0.000	0.000	Merged-chr13-17629505-7
NR57999--MA0493.1.Klf1	chr7	19272271	19272281	+	0.000	0.000	Merged-chr7-19272089-134
NR37529--MA0740.1.KLF14	chr2	125123675	125123688	-	0.000	0.000	Merged-chr2-125123728-2
NR25181--MA0741.1.KLF16	chr16	22075253	22075263	+	0.000	0.000	Merged-chr16-22075293-17
NR870--MA0741.1.KLF16	chr1	59912956	59912966	-	0.000	0.000	Merged-chr1-59913244-100
NR36713--MA0039.3.KLF4	chr2	93444461	93444471	-	0.000	0.000	Merged-chr2-93444548-55
NR28765--MA0493.1.Klf1	chr17	48425991	48426001	-	0.000	0.000	Merged-chr17-48426190-57
NR25299--MA0599.1.KLF5	chr16	30388907	30388916	+	0.000	0.000	Merged-chr16-30388899-122
NR36858--MA0599.1.KLF5	chr2	103797196	103797205	-	0.000	0.000	Merged-chr2-103797033-190
NR25840--MA0493.1.Klf1	chr16	59639195	59639205	+	0.000	0.000	Merged-chr16-59639250-60
