#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR67840--MA0493.1.Klf1	chr9	106429381	106429391	-	0.000	0.000	Merged-chr9-106429526-66
NR60309--MA1107.1.KLF9	chr7	81075344	81075356	+	0.000	0.000	Merged-chr7-81075371-56
NR55747--MA0599.1.KLF5	chr6	83456837	83456846	-	0.000	0.000	Merged-chr6-83457033-1
NR67084--MA0599.1.KLF5	chr9	77469995	77470004	-	0.000	0.000	Merged-chr9-77470040-9
NR69679--MA1107.1.KLF9	chrX	169973433	169973445	+	0.000	0.000	Merged-chrX-169973362-71
NR29223--MA0599.1.KLF5	chr17	31058818	31058827	+	0.000	0.000	Merged-chr17-31058889-44
NR18340--MA0599.1.KLF5	chr13	92844708	92844717	+	0.000	0.000	Merged-chr13-92844902-63
NR22554--MA0741.1.KLF16	chr14	122187050	122187060	+	0.000	0.000	Merged-chr14-122187060-26
NR51163--MA0493.1.Klf1	chr5	72917099	72917109	-	0.000	0.000	Merged-chr5-72916932-38
NR53472--MA1107.1.KLF9	chr5	138194632	138194644	-	0.000	0.000	Merged-chr5-138194484-68
NR35121--MA1107.1.KLF9	chr2	4864544	4864556	+	0.000	0.000	Merged-chr2-4864669-14
NR68132--MA0039.3.KLF4	chr9	114758519	114758529	-	0.000	0.000	Merged-chr9-114758587-29
NR48384--MA0740.1.KLF14	chr4	135273015	135273028	+	0.000	0.000	Merged-chr4-135272795-85
NR35786--MA0740.1.KLF14	chr2	25608523	25608536	+	0.000	0.000	Merged-chr2-25608298-71
NR43745--MA0741.1.KLF16	chr3	131110258	131110268	-	0.000	0.000	Merged-chr3-131110145-3
NR41920--MA1107.1.KLF9	chr3	61407058	61407070	-	0.000	0.000	Merged-chr3-61407065-4
NR29204--MA1107.1.KLF9	chr17	29973351	29973363	+	0.000	0.000	Merged-chr17-29973396-19
NR56049--MA0599.1.KLF5	chr6	91515910	91515919	+	0.000	0.000	Merged-chr6-91515827-72
NR1808--MA1107.1.KLF9	chr1	84839290	84839302	+	0.000	0.000	Merged-chr1-84839421-169
NR13561--MA1107.1.KLF9	chr12	25335276	25335288	-	0.000	0.000	Merged-chr12-25335261-21
NR51965--MA0599.1.KLF5	chr5	105599107	105599116	-	0.000	0.000	Merged-chr5-105598952-15
NR39249--MA0599.1.KLF5	chr2	148637072	148637081	+	0.000	0.000	Merged-chr2-148637070-3
NR9096--MA0741.1.KLF16	chr10	121429153	121429163	-	0.000	0.000	Merged-chr10-121429289-15
NR60314--MA0493.1.Klf1	chr7	81549053	81549063	-	0.000	0.000	Merged-chr7-81548936-4
NR46104--MA0740.1.KLF14	chr4	48124898	48124911	+	0.000	0.000	Merged-chr4-48124934-68
NR66894--MA0599.1.KLF5	chr9	65908960	65908969	-	0.000	0.000	Merged-chr9-65909052-64
NR2745--MA0741.1.KLF16	chr1	128359100	128359110	+	0.000	0.000	Merged-chr1-128359360-82
NR25422--MA1107.1.KLF9	chr15	102225236	102225248	+	0.000	0.000	Merged-chr15-102225119-79
NR52267--MA0599.1.KLF5	chr5	113772719	113772728	-	0.000	0.000	Merged-chr5-113772716-49
NR63826--MA0599.1.KLF5	chr8	72277463	72277472	-	0.000	0.000	Merged-chr8-72277394-10
NR68034--MA1107.1.KLF9	chr9	110896832	110896844	-	0.000	0.000	Merged-chr9-110896831-29
NR29294--MA0742.1.Klf12	chr17	33629371	33629385	+	0.000	0.000	Merged-chr17-33629191-60
NR58817--MA0741.1.KLF16	chr7	27508319	27508329	-	0.000	0.000	Merged-chr7-27508351-96
NR66660--MA1107.1.KLF9	chr9	58253242	58253254	-	0.000	0.000	Merged-chr9-58253274-50
NR43997--MA0741.1.KLF16	chr3	138008480	138008490	-	0.000	0.000	Merged-chr3-138008366-30
NR10633--MA0599.1.KLF5	chr11	53803684	53803693	-	0.000	0.000	Merged-chr11-53803686-61
NR64128--MA0599.1.KLF5	chr8	84656998	84657007	+	0.000	0.000	Merged-chr8-84656846-43
NR61542--MA1107.1.KLF9	chr7	127968369	127968381	+	0.000	0.000	Merged-chr7-127968493-40
NR68254--MA0493.1.Klf1	chr9	118927058	118927068	-	0.000	0.000	Merged-chr9-118927066-22
NR31412--MA0740.1.KLF14	chr18	12168648	12168661	-	0.000	0.000	Merged-chr18-12168747-122
NR2060--MA0741.1.KLF16	chr1	93754893	93754903	+	0.000	0.000	Merged-chr1-93754706-110
NR11598--MA0740.1.KLF14	chr11	82177853	82177866	+	0.000	0.000	Merged-chr11-82178055-28
NR39900--MA0742.1.Klf12	chr2	167313900	167313914	+	0.000	0.000	Merged-chr2-167313855-44
NR14670--MA0599.1.KLF5	chr12	79172202	79172211	+	0.000	0.000	Merged-chr12-79172401-87
NR1052--MA0493.1.Klf1	chr1	52578408	52578418	+	0.000	0.000	Merged-chr1-52578518-39
NR63802--MA0039.3.KLF4	chr8	71665702	71665712	-	0.000	0.000	Merged-chr8-71665590-47
NR30898--MA0039.3.KLF4	chr17	83846389	83846399	+	0.000	0.000	Merged-chr17-83846499-25
NR31112--MA0599.1.KLF5	chr17	88562805	88562814	-	0.000	0.000	Merged-chr17-88562797-4
NR66728--MA0493.1.Klf1	chr9	61679861	61679871	+	0.000	0.000	Merged-chr9-61679928-43
NR12477--MA0599.1.KLF5	chr11	106788648	106788657	+	0.000	0.000	Merged-chr11-106788603-141
NR48430--MA1107.1.KLF9	chr4	135987114	135987126	-	0.000	0.000	Merged-chr4-135987234-56
NR37629--MA0599.1.KLF5	chr2	91237010	91237019	+	0.000	0.000	Merged-chr2-91237090-79
NR16907--MA1107.1.KLF9	chr13	45876485	45876497	+	0.000	0.000	Merged-chr13-45876609-5
NR1854--MA0599.1.KLF5	chr1	85697988	85697997	-	0.000	0.000	Merged-chr1-85697976-23
NR4564--MA0599.1.KLF5	chr1	180279809	180279818	+	0.000	0.000	Merged-chr1-180279893-43
NR52840--MA0599.1.KLF5	chr5	125183654	125183663	-	0.000	0.000	Merged-chr5-125183698-27
NR1023--MA0742.1.Klf12	chr1	51577855	51577869	+	0.000	0.000	Merged-chr1-51577937-41
NR62730--MA0039.3.KLF4	chr8	33647024	33647034	-	0.000	0.000	Merged-chr8-33647058-21
NR24200--MA0741.1.KLF16	chr15	76818179	76818189	+	0.000	0.000	Merged-chr15-76818018-57
NR60814--MA0741.1.KLF16	chr7	102210351	102210361	-	0.000	0.000	Merged-chr7-102210325-100
NR34749--MA0657.1.KLF13	chr19	46761487	46761504	+	0.000	0.000	Merged-chr19-46761432-95
NR35006--MA0599.1.KLF5	chr19	60183111	60183120	+	0.000	0.000	Merged-chr19-60182957-49
NR53696--MA1107.1.KLF9	chr5	142909258	142909270	-	0.000	0.000	Merged-chr5-142909413-47
NR21626--MA0742.1.Klf12	chr14	87464201	87464215	-	0.000	0.000	Merged-chr14-87464331-34
NR5516--MA0741.1.KLF16	chr10	13868925	13868935	-	0.000	0.000	Merged-chr10-13868873-62
NR35784--MA0741.1.KLF16	chr2	25500757	25500767	-	0.000	0.000	Merged-chr2-25500833-51
NR63568--MA0740.1.KLF14	chr8	69775036	69775049	+	0.000	0.000	Merged-chr8-69774882-52
NR43440--MA0741.1.KLF16	chr3	121426491	121426501	-	0.000	0.000	Merged-chr3-121426726-98
NR56191--MA1107.1.KLF9	chr6	97294086	97294098	-	0.000	0.000	Merged-chr6-97294114-106
NR32188--MA0493.1.Klf1	chr18	39031323	39031333	+	0.000	0.000	Merged-chr18-39031215-33
NR36681--MA1107.1.KLF9	chr2	53051381	53051393	-	0.000	0.000	Merged-chr2-53051556-37
NR12668--MA0039.3.KLF4	chr11	115249867	115249877	+	0.000	0.000	Merged-chr11-115249853-1
NR56048--MA1107.1.KLF9	chr6	91506201	91506213	+	0.000	0.000	Merged-chr6-91506273-35
NR64006--MA1107.1.KLF9	chr8	81012388	81012400	+	0.000	0.000	Merged-chr8-81012350-63
NR25545--MA0740.1.KLF14	chr16	4726355	4726368	+	0.000	0.000	Merged-chr16-4726559-61
NR41697--MA0493.1.Klf1	chr3	52555197	52555207	-	0.000	0.000	Merged-chr3-52555195-52
NR59444--MA0599.1.KLF5	chr7	45370614	45370623	+	0.000	0.000	Merged-chr7-45370625-47
NR51625--MA0599.1.KLF5	chr5	93267194	93267203	+	0.000	0.000	Merged-chr5-93267290-2
NR164--MA1107.1.KLF9	chr1	9848222	9848234	-	0.000	0.000	Merged-chr1-9848247-58
NR33494--MA0742.1.Klf12	chr18	82475073	82475087	+	0.000	0.000	Merged-chr18-82475185-33
NR12383--MA0599.1.KLF5	chr11	103697988	103697997	+	0.000	0.000	Merged-chr11-103697774-72
NR52473--MA0741.1.KLF16	chr5	118082052	118082062	+	0.000	0.000	Merged-chr5-118082270-75
NR31900--MA0599.1.KLF5	chr18	31789058	31789067	+	0.000	0.000	Merged-chr18-31789128-57
NR62746--MA0741.1.KLF16	chr8	33930048	33930058	-	0.000	0.000	Merged-chr8-33930121-50
NR59425--MA1107.1.KLF9	chr7	45068086	45068098	+	0.000	0.000	Merged-chr7-45068056-13
NR11583--MA0741.1.KLF16	chr11	80428594	80428604	-	0.000	0.000	Merged-chr11-80428757-61
NR52268--MA0741.1.KLF16	chr5	113772718	113772728	-	0.000	0.000	Merged-chr5-113772716-49
NR6174--MA1107.1.KLF9	chr10	38434809	38434821	-	0.000	0.000	Merged-chr10-38434798-2
NR1065--MA1107.1.KLF9	chr1	52800555	52800567	+	0.000	0.000	Merged-chr1-52800518-18
NR7416--MA0740.1.KLF14	chr10	79595202	79595215	+	0.000	0.000	Merged-chr10-79595394-20
NR9427--MA0599.1.KLF5	chr10	127381074	127381083	-	0.000	0.000	Merged-chr10-127381259-2
NR10651--MA0599.1.KLF5	chr11	53891922	53891931	-	0.000	0.000	Merged-chr11-53891754-62
NR24244--MA0599.1.KLF5	chr15	77820054	77820063	+	0.000	0.000	Merged-chr15-77820208-30
NR50892--MA1107.1.KLF9	chr5	64651645	64651657	-	0.000	0.000	Merged-chr5-64651532-36
NR9551--MA1107.1.KLF9	chr10	128646017	128646029	-	0.000	0.000	Merged-chr10-128645990-43
NR52933--MA1107.1.KLF9	chr5	129715474	129715486	-	0.000	0.000	Merged-chr5-129715582-48
NR43758--MA0741.1.KLF16	chr3	131272067	131272077	-	0.000	0.000	Merged-chr3-131271947-79
NR38719--MA0599.1.KLF5	chr2	131186880	131186889	+	0.000	0.000	Merged-chr2-131186955-76
NR27646--MA0742.1.Klf12	chr16	87746840	87746854	-	0.000	0.000	Merged-chr16-87746947-32
NR10014--MA0741.1.KLF16	chr11	20532444	20532454	+	0.000	0.000	Merged-chr11-20532387-59
NR44760--MA1107.1.KLF9	chr3	154628588	154628600	+	0.000	0.000	Merged-chr3-154628476-23
NR38813--MA0741.1.KLF16	chr2	132512641	132512651	-	0.000	0.000	Merged-chr2-132512511-69
NR11033--MA0493.1.Klf1	chr11	67021100	67021110	+	0.000	0.000	Merged-chr11-67021187-12
NR28811--MA0741.1.KLF16	chr17	23592730	23592740	+	0.000	0.000	Merged-chr17-23592787-37
NR45972--MA0599.1.KLF5	chr4	45019148	45019157	+	0.000	0.000	Merged-chr4-45019314-2
NR25571--MA0599.1.KLF5	chr16	5454499	5454508	-	0.000	0.000	Merged-chr16-5454445-9
NR39253--MA0741.1.KLF16	chr2	148637048	148637058	+	0.000	0.000	Merged-chr2-148637070-3
NR2034--MA1107.1.KLF9	chr1	92934601	92934613	+	0.000	0.000	Merged-chr1-92934490-65
NR23172--MA0599.1.KLF5	chr15	34096547	34096556	-	0.000	0.000	Merged-chr15-34096594-23
NR52191--MA0599.1.KLF5	chr5	112276483	112276492	+	0.000	0.000	Merged-chr5-112276606-72
NR68495--MA0741.1.KLF16	chrX	7586649	7586659	-	0.000	0.000	Merged-chrX-7586610-10
NR6918--MA0493.1.Klf1	chr10	67096993	67097003	+	0.000	0.000	Merged-chr10-67096873-126
NR3370--MA1107.1.KLF9	chr1	149127681	149127693	-	0.000	0.000	Merged-chr1-149127777-1
NR45605--MA0599.1.KLF5	chr4	33310259	33310268	-	0.000	0.000	Merged-chr4-33310385-59
NR24570--MA0742.1.Klf12	chr15	82147200	82147214	-	0.000	0.000	Merged-chr15-82147198-69
NR30951--MA0741.1.KLF16	chr17	84187899	84187909	+	0.000	0.000	Merged-chr17-84188018-120
NR48286--MA0741.1.KLF16	chr4	134058569	134058579	-	0.000	0.000	Merged-chr4-134058654-63
NR10096--MA0599.1.KLF5	chr11	21370919	21370928	+	0.000	0.000	Merged-chr11-21370964-119
NR7837--MA0742.1.Klf12	chr10	84517929	84517943	-	0.000	0.000	Merged-chr10-84517776-8
NR52172--MA1107.1.KLF9	chr5	112273909	112273921	+	0.000	0.000	Merged-chr5-112273853-3
NR29849--MA0742.1.Klf12	chr17	50025421	50025435	+	0.000	0.000	Merged-chr17-50025514-42
NR64132--MA0493.1.Klf1	chr8	84686727	84686737	-	0.000	0.000	Merged-chr8-84686915-1
NR12137--MA0599.1.KLF5	chr11	98786613	98786622	-	0.000	0.000	Merged-chr11-98786782-44
NR56781--MA0740.1.KLF14	chr6	118139189	118139202	+	0.000	0.000	Merged-chr6-118139138-58
NR40499--MA0742.1.Klf12	chr2	180256328	180256342	+	0.000	0.000	Merged-chr2-180256201-1
NR24426--MA0039.3.KLF4	chr15	80076947	80076957	+	0.000	0.000	Merged-chr15-80076989-19
NR64264--MA0741.1.KLF16	chr8	90795490	90795500	+	0.000	0.000	Merged-chr8-90795506-65
NR34703--MA1107.1.KLF9	chr19	46003424	46003436	-	0.000	0.000	Merged-chr19-46003515-58
NR35578--MA1107.1.KLF9	chr2	18056999	18057011	-	0.000	0.000	Merged-chr2-18057041-114
NR17227--MA1107.1.KLF9	chr13	58158322	58158334	-	0.000	0.000	Merged-chr13-58158134-148
NR35363--MA1107.1.KLF9	chr2	11777727	11777739	+	0.000	0.000	Merged-chr2-11777973-128
NR2820--MA0741.1.KLF16	chr1	130717430	130717440	+	0.000	0.000	Merged-chr1-130717492-49
NR50307--MA0599.1.KLF5	chr5	36582016	36582025	+	0.000	0.000	Merged-chr5-36582061-78
NR29298--MA0741.1.KLF16	chr17	33629372	33629382	+	0.000	0.000	Merged-chr17-33629191-60
NR47243--MA0599.1.KLF5	chr4	101062311	101062320	-	0.000	0.000	Merged-chr4-101062472-1
NR23--MA0599.1.KLF5	chr1	4496531	4496540	-	0.000	0.000	Merged-chr1-4496602-47
NR7807--MA0599.1.KLF5	chr10	83722887	83722896	-	0.000	0.000	Merged-chr10-83722684-72
NR60270--MA0599.1.KLF5	chr7	80688933	80688942	+	0.000	0.000	Merged-chr7-80688769-118
NR34923--MA0493.1.Klf1	chr19	56069100	56069110	-	0.000	0.000	Merged-chr19-56069035-17
NR30921--MA1107.1.KLF9	chr17	84022526	84022538	-	0.000	0.000	Merged-chr17-84022626-28
NR51982--MA1107.1.KLF9	chr5	105649521	105649533	-	0.000	0.000	Merged-chr5-105649431-102
NR45720--MA0740.1.KLF14	chr4	40876896	40876909	-	0.000	0.000	Merged-chr4-40876932-30
NR16837--MA0742.1.Klf12	chr13	43261560	43261574	+	0.000	0.000	Merged-chr13-43261701-66
NR8983--MA0741.1.KLF16	chr10	117918813	117918823	+	0.000	0.000	Merged-chr10-117918701-83
NR47224--MA1107.1.KLF9	chr4	98444865	98444877	-	0.000	0.000	Merged-chr4-98444883-15
NR57349--MA0493.1.Klf1	chr6	135592260	135592270	+	0.000	0.000	Merged-chr6-135592388-1
NR68285--MA1107.1.KLF9	chr9	119937562	119937574	+	0.000	0.000	Merged-chr9-119937527-45
NR56194--MA0741.1.KLF16	chr6	97300923	97300933	-	0.000	0.000	Merged-chr6-97300820-20
NR58741--MA0657.1.KLF13	chr7	25755281	25755298	+	0.000	0.000	Merged-chr7-25755433-131
NR48301--MA0493.1.Klf1	chr4	134081937	134081947	+	0.000	0.000	Merged-chr4-134082106-60
NR42801--MA0599.1.KLF5	chr3	96670277	96670286	-	0.000	0.000	Merged-chr3-96670226-48
NR63862--MA0599.1.KLF5	chr8	72723226	72723235	+	0.000	0.000	Merged-chr8-72723384-47
NR49176--MA0493.1.Klf1	chr4	155067018	155067028	+	0.000	0.000	Merged-chr4-155066874-90
NR41357--MA0493.1.Klf1	chr3	38484912	38484922	+	0.000	0.000	Merged-chr3-38484612-142
NR38283--MA0039.3.KLF4	chr2	119189564	119189574	+	0.000	0.000	Merged-chr2-119189381-64
NR39257--MA1107.1.KLF9	chr2	148637047	148637059	+	0.000	0.000	Merged-chr2-148637070-3
NR58807--MA0657.1.KLF13	chr7	27508257	27508274	-	0.000	0.000	Merged-chr7-27508351-96
NR17152--MA0599.1.KLF5	chr13	56197592	56197601	-	0.000	0.000	Merged-chr13-56197713-35
NR39933--MA1107.1.KLF9	chr2	167831502	167831514	-	0.000	0.000	Merged-chr2-167831318-40
NR32505--MA0039.3.KLF4	chr18	52465807	52465817	-	0.000	0.000	Merged-chr18-52465816-63
NR58948--MA0742.1.Klf12	chr7	29238312	29238326	-	0.000	0.000	Merged-chr7-29238309-53
NR48427--MA0599.1.KLF5	chr4	135898557	135898566	-	0.000	0.000	Merged-chr4-135898625-32
NR55895--MA0599.1.KLF5	chr6	88075210	88075219	+	0.000	0.000	Merged-chr6-88075202-50
NR11928--MA1107.1.KLF9	chr11	95714009	95714021	+	0.000	0.000	Merged-chr11-95714089-14
NR25204--MA0742.1.Klf12	chr15	97790323	97790337	-	0.000	0.000	Merged-chr15-97790248-21
NR59247--MA0657.1.KLF13	chr7	38107645	38107662	-	0.000	0.000	Merged-chr7-38107855-98
NR23808--MA0599.1.KLF5	chr15	59739392	59739401	+	0.000	0.000	Merged-chr15-59739461-33
NR17133--MA1107.1.KLF9	chr13	55513542	55513554	+	0.000	0.000	Merged-chr13-55513377-73
NR15298--MA1107.1.KLF9	chr12	101018070	101018082	+	0.000	0.000	Merged-chr12-101018139-51
NR34815--MA1107.1.KLF9	chr19	47910151	47910163	+	0.000	0.000	Merged-chr19-47910337-85
NR52029--MA0741.1.KLF16	chr5	107986919	107986929	-	0.000	0.000	Merged-chr5-107987053-156
NR52202--MA0740.1.KLF14	chr5	112276568	112276581	+	0.000	0.000	Merged-chr5-112276606-72
NR33771--MA0599.1.KLF5	chr19	4012700	4012709	-	0.000	0.000	Merged-chr19-4012804-52
NR58032--MA0599.1.KLF5	chr7	4739976	4739985	-	0.000	0.000	Merged-chr7-4739915-68
NR55259--MA0740.1.KLF14	chr6	56923862	56923875	-	0.000	0.000	Merged-chr6-56923975-70
NR35812--MA0599.1.KLF5	chr2	26483649	26483658	+	0.000	0.000	Merged-chr2-26483579-52
NR63786--MA0740.1.KLF14	chr8	71629335	71629348	-	0.000	0.000	Merged-chr8-71629459-59
NR56873--MA0599.1.KLF5	chr6	120486221	120486230	+	0.000	0.000	Merged-chr6-120486424-77
NR19967--MA0493.1.Klf1	chr14	20929242	20929252	+	0.000	0.000	Merged-chr14-20929476-97
NR43182--MA0741.1.KLF16	chr3	108381759	108381769	-	0.000	0.000	Merged-chr3-108381595-4
NR56051--MA0741.1.KLF16	chr6	91515910	91515920	+	0.000	0.000	Merged-chr6-91515827-72
NR51835--MA0493.1.Klf1	chr5	100572244	100572254	-	0.000	0.000	Merged-chr5-100572278-24
NR56988--MA0741.1.KLF16	chr6	124931285	124931295	+	0.000	0.000	Merged-chr6-124931294-106
NR28236--MA0493.1.Klf1	chr17	6317455	6317465	+	0.000	0.000	Merged-chr17-6317306-106
NR41916--MA1107.1.KLF9	chr3	61407050	61407062	-	0.000	0.000	Merged-chr3-61407065-4
NR48056--MA0742.1.Klf12	chr4	129500862	129500876	-	0.000	0.000	Merged-chr4-129500863-48
NR6721--MA0493.1.Klf1	chr10	59951878	59951888	+	0.000	0.000	Merged-chr10-59952014-65
NR622--MA0599.1.KLF5	chr1	33669814	33669823	+	0.000	0.000	Merged-chr1-33670063-93
NR13298--MA0742.1.Klf12	chr12	13518259	13518273	-	0.000	0.000	Merged-chr12-13518316-35
NR55592--MA0741.1.KLF16	chr6	73248456	73248466	+	0.000	0.000	Merged-chr6-73248594-64
NR45590--MA0741.1.KLF16	chr4	33261506	33261516	-	0.000	0.000	Merged-chr4-33261624-24
NR64150--MA0493.1.Klf1	chr8	84825809	84825819	-	0.000	0.000	Merged-chr8-84825845-44
NR52623--MA0742.1.Klf12	chr5	122209816	122209830	+	0.000	0.000	Merged-chr5-122209892-38
NR25418--MA1107.1.KLF9	chr15	102225228	102225240	+	0.000	0.000	Merged-chr15-102225119-79
NR46479--MA1107.1.KLF9	chr4	62630048	62630060	-	0.000	0.000	Merged-chr4-62630130-56
NR30441--MA0741.1.KLF16	chr17	70925034	70925044	+	0.000	0.000	Merged-chr17-70924985-48
NR33963--MA0493.1.Klf1	chr19	6341121	6341131	+	0.000	0.000	Merged-chr19-6341115-68
NR17759--MA0740.1.KLF14	chr13	75943474	75943487	-	0.000	0.000	Merged-chr13-75943546-39
NR46096--MA0741.1.KLF16	chr4	47502658	47502668	+	0.000	0.000	Merged-chr4-47502756-26
NR43105--MA0741.1.KLF16	chr3	105825731	105825741	+	0.000	0.000	Merged-chr3-105825792-34
NR33769--MA0741.1.KLF16	chr19	4000356	4000366	+	0.000	0.000	Merged-chr19-4000436-69
NR58144--MA0599.1.KLF5	chr7	7130765	7130774	+	0.000	0.000	Merged-chr7-7130705-50
NR731--MA0742.1.Klf12	chr1	36911808	36911822	-	0.000	0.000	Merged-chr1-36911744-25
NR5784--MA0599.1.KLF5	chr10	21161155	21161164	-	0.000	0.000	Merged-chr10-21161170-81
NR12715--MA0742.1.Klf12	chr11	115708615	115708629	+	0.000	0.000	Merged-chr11-115708587-76
NR6613--MA1107.1.KLF9	chr10	57743818	57743830	+	0.000	0.000	Merged-chr10-57743822-47
NR30600--MA0599.1.KLF5	chr17	74769554	74769563	-	0.000	0.000	Merged-chr17-74769633-8
NR16395--MA0741.1.KLF16	chr13	21362897	21362907	-	0.000	0.000	Merged-chr13-21362890-33
NR59417--MA0493.1.Klf1	chr7	45017609	45017619	+	0.000	0.000	Merged-chr7-45017720-50
NR52391--MA0039.3.KLF4	chr5	114824291	114824301	-	0.000	0.000	Merged-chr5-114824362-38
NR5089--MA1107.1.KLF9	chr1	193338223	193338235	-	0.000	0.000	Merged-chr1-193338219-97
NR55720--MA0741.1.KLF16	chr6	83156284	83156294	+	0.000	0.000	Merged-chr6-83156270-39
NR41365--MA0039.3.KLF4	chr3	38497037	38497047	+	0.000	0.000	Merged-chr3-38497155-35
NR68294--MA1107.1.KLF9	chr9	119982589	119982601	-	0.000	0.000	Merged-chr9-119982666-256
NR39951--MA1107.1.KLF9	chr2	167840242	167840254	+	0.000	0.000	Merged-chr2-167840232-36
NR53594--MA0493.1.Klf1	chr5	140608393	140608403	+	0.000	0.000	Merged-chr5-140608276-19
NR20757--MA0741.1.KLF16	chr14	52427889	52427899	+	0.000	0.000	Merged-chr14-52427807-17
NR25324--MA1107.1.KLF9	chr15	99725576	99725588	+	0.000	0.000	Merged-chr15-99725695-59
NR12267--MA0599.1.KLF5	chr11	101226446	101226455	+	0.000	0.000	Merged-chr11-101226407-43
NR65226--MA1107.1.KLF9	chr8	122556777	122556789	-	0.000	0.000	Merged-chr8-122556749-52
NR38265--MA0740.1.KLF14	chr2	118926432	118926445	+	0.000	0.000	Merged-chr2-118926565-51
NR32792--MA1107.1.KLF9	chr18	62156197	62156209	-	0.000	0.000	Merged-chr18-62156054-2
NR61472--MA0599.1.KLF5	chr7	127244510	127244519	+	0.000	0.000	Merged-chr7-127244446-56
NR58335--MA0039.3.KLF4	chr7	16891760	16891770	+	0.000	0.000	Merged-chr7-16891959-60
NR28034--MA1107.1.KLF9	chr16	94713832	94713844	+	0.000	0.000	Merged-chr16-94713882-39
NR63513--MA0599.1.KLF5	chr8	68420308	68420317	-	0.000	0.000	Merged-chr8-68420195-2
NR50301--MA0039.3.KLF4	chr5	36581928	36581938	+	0.000	0.000	Merged-chr5-36582061-78
NR50311--MA0493.1.Klf1	chr5	36582064	36582074	+	0.000	0.000	Merged-chr5-36582061-78
NR58050--MA0599.1.KLF5	chr7	4922939	4922948	-	0.000	0.000	Merged-chr7-4922801-35
NR11310--MA0741.1.KLF16	chr11	75193715	75193725	-	0.000	0.000	Merged-chr11-75193869-40
NR65259--MA0741.1.KLF16	chr8	123015337	123015347	-	0.000	0.000	Merged-chr8-123015317-27
NR67806--MA0657.1.KLF13	chr9	105495261	105495278	-	0.000	0.000	Merged-chr9-105495346-114
NR52190--MA0742.1.Klf12	chr5	112276482	112276496	+	0.000	0.000	Merged-chr5-112276606-72
NR5896--MA0599.1.KLF5	chr10	25576342	25576351	-	0.000	0.000	Merged-chr10-25576456-2
NR53486--MA1107.1.KLF9	chr5	138280175	138280187	-	0.000	0.000	Merged-chr5-138280109-50
NR37238--MA0741.1.KLF16	chr2	73060126	73060136	+	0.000	0.000	Merged-chr2-73059981-18
NR56819--MA0493.1.Klf1	chr6	119388793	119388803	+	0.000	0.000	Merged-chr6-119388745-63
NR45765--MA0741.1.KLF16	chr4	41348065	41348075	+	0.000	0.000	Merged-chr4-41348000-22
NR56196--MA1107.1.KLF9	chr6	97300922	97300934	-	0.000	0.000	Merged-chr6-97300820-20
NR62656--MA0599.1.KLF5	chr8	27161538	27161547	-	0.000	0.000	Merged-chr8-27161535-3
NR5019--MA0741.1.KLF16	chr1	192092701	192092711	-	0.000	0.000	Merged-chr1-192092599-105
NR58237--MA1107.1.KLF9	chr7	15949421	15949433	-	0.000	0.000	Merged-chr7-15949519-32
NR63992--MA0599.1.KLF5	chr8	79680907	79680916	+	0.000	0.000	Merged-chr8-79680726-46
NR66209--MA0740.1.KLF14	chr9	40997190	40997203	-	0.000	0.000	Merged-chr9-40997043-1,Merged-chr9-40997373-39
NR3935--MA0657.1.KLF13	chr1	165194445	165194462	+	0.000	0.000	Merged-chr1-165194301-85
NR17497--MA0599.1.KLF5	chr13	67081291	67081300	+	0.000	0.000	Merged-chr13-67081382-93
NR28933--MA0741.1.KLF16	chr17	25222286	25222296	+	0.000	0.000	Merged-chr17-25222539-87
NR28841--MA0599.1.KLF5	chr17	24141601	24141610	+	0.000	0.000	Merged-chr17-24141488-83
NR68743--MA0599.1.KLF5	chrX	38182051	38182060	-	0.000	0.000	Merged-chrX-38181994-21
NR64589--MA0493.1.Klf1	chr8	105170633	105170643	-	0.000	0.000	Merged-chr8-105170559-11
NR836--MA1107.1.KLF9	chr1	39949396	39949408	-	0.000	0.000	Merged-chr1-39949345-35
NR37110--MA0599.1.KLF5	chr2	69861487	69861496	-	0.000	0.000	Merged-chr2-69861596-109
NR29070--MA0740.1.KLF14	chr17	27826225	27826238	-	0.000	0.000	Merged-chr17-27826379-77
NR11833--MA0741.1.KLF16	chr11	94386551	94386561	+	0.000	0.000	Merged-chr11-94386453-49
NR52957--MA0599.1.KLF5	chr5	130002474	130002483	+	0.000	0.000	Merged-chr5-130002702-76
NR26648--MA0599.1.KLF5	chr16	44724535	44724544	-	0.000	0.000	Merged-chr16-44724464-54
NR25--MA0741.1.KLF16	chr1	4496536	4496546	-	0.000	0.000	Merged-chr1-4496602-47
NR29493--MA0657.1.KLF13	chr17	35969878	35969895	-	0.000	0.000	Merged-chr17-35969818-62
NR24551--MA0657.1.KLF13	chr15	81926345	81926362	-	0.000	0.000	Merged-chr15-81926183-56
