#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR4637--MA0591.1.Bach1::Mafk	chr15	78475897	78475911	+	0.000	0.000	Merged-chr15-78475824-65
NR6895--MA0089.1.MAFG::NFE2L1	chr2	91088274	91088279	+	0.000	0.000	Merged-chr2-91088396-18
NR12255--MA0495.2.MAFF	chr9	35475547	35475567	+	0.000	0.000	Merged-chr9-35475679-27
NR7703--MA0659.1.MAFG	chr3	61344268	61344288	-	0.000	0.000	Merged-chr3-61344207-16
NR8900--MA0117.2.Mafb	chr4	136172145	136172156	-	0.000	0.000	Merged-chr4-136172134-18
NR1934--MA0089.1.MAFG::NFE2L1	chr11	22782950	22782955	-	0.000	0.000	Merged-chr11-22782908-24
NR6491--MA0089.1.MAFG::NFE2L1	chr2	14312634	14312639	+	0.000	0.000	Merged-chr2-14312633-23
NR5709--MA0496.2.MAFK	chr18	4296201	4296219	+	0.000	0.000	Merged-chr18-4296046-21
NR2984--MA0591.1.Bach1::Mafk	chr12	107182222	107182236	-	0.000	0.000	Merged-chr12-107182241-26
NR5286--MA0089.1.MAFG::NFE2L1	chr17	5165466	5165471	-	0.000	0.000	Merged-chr17-5165532-60
NR7480--MA0501.1.MAF::NFE2	chr2	172976722	172976736	-	0.000	0.000	Merged-chr2-172976797-9
NR12940--MA0591.1.Bach1::Mafk	chrX	73976490	73976504	-	0.000	0.000	Merged-chrX-73976480-18
NR7166--MA0659.1.MAFG	chr2	132051911	132051931	-	0.000	0.000	Merged-chr2-132051940-20
NR1415--MA0501.1.MAF::NFE2	chr10	74823560	74823574	-	0.000	0.000	Merged-chr10-74823662-27
NR11148--MA0089.1.MAFG::NFE2L1	chr7	89477682	89477687	+	0.000	0.000	Merged-chr7-89477772-30
NR3239--MA0089.1.MAFG::NFE2L1	chr13	17185298	17185303	+	0.000	0.000	Merged-chr13-17185459-34
NR12944--MA0089.1.MAFG::NFE2L1	chrX	75056329	75056334	-	0.000	0.000	Merged-chrX-75056362-10
NR8287--MA0089.1.MAFG::NFE2L1	chr3	149467346	149467351	-	0.000	0.000	Merged-chr3-149467177-29
NR5588--MA0089.1.MAFG::NFE2L1	chr17	80174328	80174333	-	0.000	0.000	Merged-chr17-80174428-10
NR827--MA0117.2.Mafb	chr1	173910848	173910859	+	0.000	0.000	Merged-chr1-173910910-9
NR4040--MA0089.1.MAFG::NFE2L1	chr14	57808728	57808733	-	0.000	0.000	Merged-chr14-57808793-21
NR1341--MA0089.1.MAFG::NFE2L1	chr10	57448140	57448145	+	0.000	0.000	Merged-chr10-57448269-42
NR3690--MA0089.1.MAFG::NFE2L1	chr13	107461466	107461471	-	0.000	0.000	Merged-chr13-107461269-28
NR10319--MA0089.1.MAFG::NFE2L1	chr6	99643708	99643713	-	0.000	0.000	Merged-chr6-99643748-32
NR5299--MA0089.1.MAFG::NFE2L1	chr17	7939793	7939798	-	0.000	0.000	Merged-chr17-7939764-45
NR3702--MA0089.1.MAFG::NFE2L1	chr13	108316171	108316176	-	0.000	0.000	Merged-chr13-108316339-65
NR12164--MA0089.1.MAFG::NFE2L1	chr9	5623575	5623580	-	0.000	0.000	Merged-chr9-5623590-21
NR720--MA0501.1.MAF::NFE2	chr1	162773898	162773912	+	0.000	0.000	Merged-chr1-162773825-31
NR8965--MA0089.1.MAFG::NFE2L1	chr4	145019584	145019589	-	0.000	0.000	Merged-chr4-145019500-51
NR497--MA0089.1.MAFG::NFE2L1	chr1	131003553	131003558	+	0.000	0.000	Merged-chr1-131003466-39
NR9390--MA0089.1.MAFG::NFE2L1	chr5	77367926	77367931	+	0.000	0.000	Merged-chr5-77367800-15
NR11709--MA0117.2.Mafb	chr8	47690750	47690761	-	0.000	0.000	Merged-chr8-47690895-15
NR7162--MA0501.1.MAF::NFE2	chr2	132004827	132004841	-	0.000	0.000	Merged-chr2-132004928-41
NR7632--MA0089.1.MAFG::NFE2L1	chr3	28709914	28709919	+	0.000	0.000	Merged-chr3-28710015-15
NR7907--MA0496.2.MAFK	chr3	105892540	105892558	-	0.000	0.000	Merged-chr3-105892493-111
NR11078--MA0659.1.MAFG	chr7	75575211	75575231	+	0.000	0.000	Merged-chr7-75575378-66
NR799--MA0089.1.MAFG::NFE2L1	chr1	170863194	170863199	-	0.000	0.000	Merged-chr1-170863214-38
NR12942--MA0117.2.Mafb	chrX	75056277	75056288	-	0.000	0.000	Merged-chrX-75056362-10
NR8473--MA0496.2.MAFK	chr4	32425704	32425722	-	0.000	0.000	Merged-chr4-32425710-19
NR3363--MA0591.1.Bach1::Mafk	chr13	44507141	44507155	+	0.000	0.000	Merged-chr13-44507226-54
NR11870--MA0117.2.Mafb	chr8	84914154	84914165	-	0.000	0.000	Merged-chr8-84914135-5
NR7445--MA0591.1.Bach1::Mafk	chr2	168591529	168591543	-	0.000	0.000	Merged-chr2-168591388-1
NR10870--MA0089.1.MAFG::NFE2L1	chr7	27553147	27553152	-	0.000	0.000	Merged-chr7-27553175-53
NR8370--MA0496.2.MAFK	chr3	157884229	157884247	-	0.000	0.000	Merged-chr3-157884103-23
NR4555--MA0591.1.Bach1::Mafk	chr15	62824907	62824921	+	0.000	0.000	Merged-chr15-62824757-73
NR9804--MA0089.1.MAFG::NFE2L1	chr5	140871434	140871439	+	0.000	0.000	Merged-chr5-140871418-38
NR2064--MA0591.1.Bach1::Mafk	chr11	57951761	57951775	-	0.000	0.000	Merged-chr11-57951726-64
NR4079--MA0089.1.MAFG::NFE2L1	chr14	65598233	65598238	-	0.000	0.000	Merged-chr14-65598424-35
NR1520--MA0496.2.MAFK	chr10	88783293	88783311	+	0.000	0.000	Merged-chr10-88783253-12
NR3396--MA0495.2.MAFF	chr13	49294318	49294338	-	0.000	0.000	Merged-chr13-49294257-17
NR8083--MA0089.1.MAFG::NFE2L1	chr3	130571191	130571196	-	0.000	0.000	Merged-chr3-130571110-5
NR1518--MA0117.2.Mafb	chr10	88783301	88783312	-	0.000	0.000	Merged-chr10-88783253-12
NR3411--MA0089.1.MAFG::NFE2L1	chr13	51814101	51814106	+	0.000	0.000	Merged-chr13-51814319-87
NR7822--MA0496.2.MAFK	chr3	93444321	93444339	-	0.000	0.000	Merged-chr3-93444465-128
NR11080--MA0496.2.MAFK	chr7	75575212	75575230	-	0.000	0.000	Merged-chr7-75575378-66
NR5470--MA0591.1.Bach1::Mafk	chr17	47150861	47150875	-	0.000	0.000	Merged-chr17-47150762-7
NR9024--MA0089.1.MAFG::NFE2L1	chr4	147918699	147918704	-	0.000	0.000	Merged-chr4-147918636-27
NR3611--MA0495.2.MAFF	chr13	96697952	96697972	+	0.000	0.000	Merged-chr13-96698036-39
NR635--MA0117.2.Mafb	chr1	153583309	153583320	-	0.000	0.000	Merged-chr1-153583385-34
NR12170--MA0496.2.MAFK	chr9	7501376	7501394	+	0.000	0.000	Merged-chr9-7501482-49
NR12175--MA0089.1.MAFG::NFE2L1	chr9	11329085	11329090	+	0.000	0.000	Merged-chr9-11329095-28
NR10351--MA0659.1.MAFG	chr6	108277100	108277120	-	0.000	0.000	Merged-chr6-108277136-27
NR5647--MA0496.2.MAFK	chr17	86850851	86850869	+	0.000	0.000	Merged-chr17-86850931-27
NR4353--MA0089.1.MAFG::NFE2L1	chr15	5263175	5263180	-	0.000	0.000	Merged-chr15-5263232-16
NR81--MA0501.1.MAF::NFE2	chr1	37585875	37585889	-	0.000	0.000	Merged-chr1-37586082-40
NR313--MA0659.1.MAFG	chr1	85895435	85895455	+	0.000	0.000	Merged-chr1-85895487-63
NR3145--MA0496.2.MAFK	chr12	117403965	117403983	-	0.000	0.000	Merged-chr12-117403786-38
NR2785--MA0089.1.MAFG::NFE2L1	chr12	76950450	76950455	+	0.000	0.000	Merged-chr12-76950525-26
NR4036--MA0659.1.MAFG	chr14	55899936	55899956	-	0.000	0.000	Merged-chr14-55900148-63
NR10230--MA0117.2.Mafb	chr6	85131848	85131859	+	0.000	0.000	Merged-chr6-85131905-22
NR8707--MA0495.2.MAFF	chr4	108350026	108350046	-	0.000	0.000	Merged-chr4-108350117-42
NR5471--MA0501.1.MAF::NFE2	chr17	47150858	47150872	-	0.000	0.000	Merged-chr17-47150762-7
NR11520--MA0089.1.MAFG::NFE2L1	chr7	136254128	136254133	+	0.000	0.000	Merged-chr7-136254252-8
NR1452--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR5578--MA0659.1.MAFG	chr17	79616755	79616775	-	0.000	0.000	Merged-chr17-79616795-12
NR1883--MA0496.2.MAFK	chr11	4249446	4249464	-	0.000	0.000	Merged-chr11-4249438-7
NR2607--MA0501.1.MAF::NFE2	chr12	17373773	17373787	+	0.000	0.000	Merged-chr12-17373480-96
NR9224--MA0089.1.MAFG::NFE2L1	chr5	34198822	34198827	+	0.000	0.000	Merged-chr5-34198802-20
NR10557--MA0117.2.Mafb	chr6	134274189	134274200	-	0.000	0.000	Merged-chr6-134274107-38
NR7612--MA0496.2.MAFK	chr3	21917648	21917666	+	0.000	0.000	Merged-chr3-21917648-70
NR6834--MA0591.1.Bach1::Mafk	chr2	75685656	75685670	+	0.000	0.000	Merged-chr2-75685689-38
NR3613--MA0117.2.Mafb	chr13	96697952	96697963	+	0.000	0.000	Merged-chr13-96698036-39
NR4957--MA0089.1.MAFG::NFE2L1	chr16	44546969	44546974	+	0.000	0.000	Merged-chr16-44546974-36
NR2688--MA0591.1.Bach1::Mafk	chr12	41044931	41044945	+	0.000	0.000	Merged-chr12-41044922-24
NR1263--MA0089.1.MAFG::NFE2L1	chr10	33987065	33987070	+	0.000	0.000	Merged-chr10-33986962-32
NR5457--MA0117.2.Mafb	chr17	44557269	44557280	-	0.000	0.000	Merged-chr17-44557338-45
NR12257--MA0501.1.MAF::NFE2	chr9	35475547	35475561	-	0.000	0.000	Merged-chr9-35475679-27
NR10251--MA0501.1.MAF::NFE2	chr6	88718184	88718198	+	0.000	0.000	Merged-chr6-88718305-41
NR12086--MA0089.1.MAFG::NFE2L1	chr8	125950507	125950512	+	0.000	0.000	Merged-chr8-125950444-55
NR12462--MA0089.1.MAFG::NFE2L1	chr9	78623690	78623695	+	0.000	0.000	Merged-chr9-78623608-19
NR895--MA0117.2.Mafb	chr1	178960400	178960411	+	0.000	0.000	Merged-chr1-178960314-21
NR7351--MA0501.1.MAF::NFE2	chr2	154603871	154603885	+	0.000	0.000	Merged-chr2-154603925-61
NR7404--MA0117.2.Mafb	chr2	164360620	164360631	+	0.000	0.000	Merged-chr2-164360506-23
NR13027--MA0089.1.MAFG::NFE2L1	chrX	159910903	159910908	+	0.000	0.000	Merged-chrX-159910945-21
NR12954--MA0496.2.MAFK	chrX	75764229	75764247	+	0.000	0.000	Merged-chrX-75764478-65
NR12677--MA0089.1.MAFG::NFE2L1	chr9	107602150	107602155	+	0.000	0.000	Merged-chr9-107602294-28
NR4264--MA0089.1.MAFG::NFE2L1	chr14	118157387	118157392	-	0.000	0.000	Merged-chr14-118157293-26
NR807--MA0089.1.MAFG::NFE2L1	chr1	171845548	171845553	-	0.000	0.000	Merged-chr1-171845441-77
NR10329--MA0117.2.Mafb	chr6	103465798	103465809	-	0.000	0.000	Merged-chr6-103465645-28
NR8408--MA0089.1.MAFG::NFE2L1	chr4	9136098	9136103	-	0.000	0.000	Merged-chr4-9136012-29
NR7554--MA0089.1.MAFG::NFE2L1	chr2	181060292	181060297	+	0.000	0.000	Merged-chr2-181060367-27
NR2078--MA0496.2.MAFK	chr11	60199798	60199816	-	0.000	0.000	Merged-chr11-60199892-26
NR11659--MA0495.2.MAFF	chr8	25263218	25263238	+	0.000	0.000	Merged-chr8-25263139-17
NR7995--MA0117.2.Mafb	chr3	116341084	116341095	-	0.000	0.000	Merged-chr3-116341192-33
NR2530--MA0496.2.MAFK	chr11	118000748	118000766	-	0.000	0.000	Merged-chr11-118000770-19
NR4119--MA0501.1.MAF::NFE2	chr14	71620886	71620900	-	0.000	0.000	Merged-chr14-71620822-42
NR4752--MA0591.1.Bach1::Mafk	chr15	96953632	96953646	+	0.000	0.000	Merged-chr15-96953639-31
NR9747--MA0591.1.Bach1::Mafk	chr5	129501855	129501869	+	0.000	0.000	Merged-chr5-129502040-4
NR10139--MA0089.1.MAFG::NFE2L1	chr6	61263660	61263665	-	0.000	0.000	Merged-chr6-61263601-18
NR3496--MA0591.1.Bach1::Mafk	chr13	73305944	73305958	-	0.000	0.000	Merged-chr13-73305950-36
NR7493--MA0591.1.Bach1::Mafk	chr2	173647099	173647113	-	0.000	0.000	Merged-chr2-173647246-19
NR10717--MA0089.1.MAFG::NFE2L1	chr6	144365442	144365447	-	0.000	0.000	Merged-chr6-144365387-16
NR10347--MA0117.2.Mafb	chr6	108170309	108170320	+	0.000	0.000	Merged-chr6-108170388-8
NR1578--MA0089.1.MAFG::NFE2L1	chr10	93442398	93442403	+	0.000	0.000	Merged-chr10-93442339-20
NR7895--MA0495.2.MAFF	chr3	105763606	105763626	-	0.000	0.000	Merged-chr3-105763665-52
NR5802--MA0117.2.Mafb	chr18	34119202	34119213	-	0.000	0.000	Merged-chr18-34119023-1
NR3538--MA0591.1.Bach1::Mafk	chr13	85289248	85289262	+	0.000	0.000	Merged-chr13-85289179-92
NR12777--MA0089.1.MAFG::NFE2L1	chr9	118168683	118168688	+	0.000	0.000	Merged-chr9-118168694-28
NR11869--MA0496.2.MAFK	chr8	84914097	84914115	-	0.000	0.000	Merged-chr8-84914135-5
NR2404--MA0089.1.MAFG::NFE2L1	chr11	109193450	109193455	+	0.000	0.000	Merged-chr11-109193354-25
NR7649--MA0495.2.MAFF	chr3	36863826	36863846	-	0.000	0.000	Merged-chr3-36863683-1
NR9437--MA0089.1.MAFG::NFE2L1	chr5	89843607	89843612	-	0.000	0.000	Merged-chr5-89843728-8
NR10439--MA0496.2.MAFK	chr6	121210701	121210719	+	0.000	0.000	Merged-chr6-121210795-40
NR10528--MA0089.1.MAFG::NFE2L1	chr6	129273866	129273871	-	0.000	0.000	Merged-chr6-129273817-44
NR57--MA0496.2.MAFK	chr1	33454542	33454560	-	0.000	0.000	Merged-chr1-33454547-11
NR2190--MA0089.1.MAFG::NFE2L1	chr11	76791446	76791451	+	0.000	0.000	Merged-chr11-76791431-20
NR7555--MA0495.2.MAFF	chr2	181307396	181307416	+	0.000	0.000	Merged-chr2-181307341-24
NR1586--MA0117.2.Mafb	chr10	94689338	94689349	-	0.000	0.000	Merged-chr10-94689288-1
NR2896--MA0089.1.MAFG::NFE2L1	chr12	98249903	98249908	-	0.000	0.000	Merged-chr12-98249926-13
NR9739--MA0089.1.MAFG::NFE2L1	chr5	124907153	124907158	-	0.000	0.000	Merged-chr5-124907107-45
NR1365--MA0495.2.MAFF	chr10	62533028	62533048	+	0.000	0.000	Merged-chr10-62533082-12
NR4672--MA0501.1.MAF::NFE2	chr15	83474201	83474215	+	0.000	0.000	Merged-chr15-83474258-63
NR7428--MA0591.1.Bach1::Mafk	chr2	167775307	167775321	-	0.000	0.000	Merged-chr2-167775389-53
NR8857--MA0117.2.Mafb	chr4	129696070	129696081	+	0.000	0.000	Merged-chr4-129696167-1
NR9502--MA0495.2.MAFF	chr5	96879083	96879103	-	0.000	0.000	Merged-chr5-96879087-37
NR89--MA0495.2.MAFF	chr1	39196872	39196892	-	0.000	0.000	Merged-chr1-39196974-45
NR5579--MA0501.1.MAF::NFE2	chr17	79616788	79616802	-	0.000	0.000	Merged-chr17-79616795-12
NR112--MA0089.1.MAFG::NFE2L1	chr1	43361598	43361603	+	0.000	0.000	Merged-chr1-43361754-62
NR12184--MA0089.1.MAFG::NFE2L1	chr9	14926806	14926811	-	0.000	0.000	Merged-chr9-14926732-51
NR130--MA0117.2.Mafb	chr1	52631153	52631164	+	0.000	0.000	Merged-chr1-52631121-87
NR6636--MA0089.1.MAFG::NFE2L1	chr2	37565818	37565823	+	0.000	0.000	Merged-chr2-37565860-32
NR2517--MA0089.1.MAFG::NFE2L1	chr11	117092971	117092976	-	0.000	0.000	Merged-chr11-117092893-43
NR12396--MA0501.1.MAF::NFE2	chr9	69757379	69757393	-	0.000	0.000	Merged-chr9-69757438-24
NR6567--MA0501.1.MAF::NFE2	chr2	27693889	27693903	+	0.000	0.000	Merged-chr2-27693880-30
NR5832--MA0495.2.MAFF	chr18	41888225	41888245	-	0.000	0.000	Merged-chr18-41888397-77
NR316--MA0496.2.MAFK	chr1	85895436	85895454	-	0.000	0.000	Merged-chr1-85895487-63
NR7685--MA0495.2.MAFF	chr3	59062426	59062446	+	0.000	0.000	Merged-chr3-59062358-13
NR12325--MA0591.1.Bach1::Mafk	chr9	55410490	55410504	+	0.000	0.000	Merged-chr9-55410514-19
NR12657--MA0117.2.Mafb	chr9	104205393	104205404	-	0.000	0.000	Merged-chr9-104205383-8
NR12516--MA0496.2.MAFK	chr9	83564271	83564289	-	0.000	0.000	Merged-chr9-83564254-44
NR1360--MA0501.1.MAF::NFE2	chr10	61648966	61648980	-	0.000	0.000	Merged-chr10-61648794-93
NR10388--MA0659.1.MAFG	chr6	113661267	113661287	+	0.000	0.000	Merged-chr6-113661383-125
NR2209--MA0495.2.MAFF	chr11	79207637	79207657	+	0.000	0.000	Merged-chr11-79207824-18
NR10728--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR8234--MA0501.1.MAF::NFE2	chr3	144232157	144232171	-	0.000	0.000	Merged-chr3-144232172-58
NR6590--MA0496.2.MAFK	chr2	31082798	31082816	+	0.000	0.000	Merged-chr2-31082849-41
NR8783--MA0089.1.MAFG::NFE2L1	chr4	120062652	120062657	+	0.000	0.000	Merged-chr4-120062623-32
NR10180--MA0495.2.MAFF	chr6	71156852	71156872	-	0.000	0.000	Merged-chr6-71156958-28
NR2473--MA0495.2.MAFF	chr11	115172976	115172996	-	0.000	0.000	Merged-chr11-115173098-6
NR5196--MA0501.1.MAF::NFE2	chr16	92620931	92620945	+	0.000	0.000	Merged-chr16-92621073-48
NR7900--MA0495.2.MAFF	chr3	105892539	105892559	+	0.000	0.000	Merged-chr3-105892493-111
NR2390--MA0089.1.MAFG::NFE2L1	chr11	107668452	107668457	+	0.000	0.000	Merged-chr11-107668374-46
NR11186--MA0501.1.MAF::NFE2	chr7	99980510	99980524	-	0.000	0.000	Merged-chr7-99980241-66
NR7882--MA0591.1.Bach1::Mafk	chr3	103872720	103872734	+	0.000	0.000	Merged-chr3-103872856-42
NR6158--MA0089.1.MAFG::NFE2L1	chr19	9939005	9939010	+	0.000	0.000	Merged-chr19-9938920-69
NR8752--MA0496.2.MAFK	chr4	116018507	116018525	+	0.000	0.000	Merged-chr4-116018460-3
NR1676--MA0089.1.MAFG::NFE2L1	chr10	111214815	111214820	-	0.000	0.000	Merged-chr10-111214498-109
NR5201--MA0089.1.MAFG::NFE2L1	chr16	92818557	92818562	-	0.000	0.000	Merged-chr16-92818707-55
NR3922--MA0089.1.MAFG::NFE2L1	chr14	20023997	20024002	-	0.000	0.000	Merged-chr14-20024041-29
NR5895--MA0089.1.MAFG::NFE2L1	chr18	56413109	56413114	-	0.000	0.000	Merged-chr18-56413005-50
NR5197--MA0591.1.Bach1::Mafk	chr16	92696776	92696790	+	0.000	0.000	Merged-chr16-92696848-16
NR11864--MA0591.1.Bach1::Mafk	chr8	84914099	84914113	+	0.000	0.000	Merged-chr8-84914135-5
NR12962--MA0501.1.MAF::NFE2	chrX	93700825	93700839	+	0.000	0.000	Merged-chrX-93701009-42
NR3771--MA0501.1.MAF::NFE2	chr13	112458786	112458800	+	0.000	0.000	Merged-chr13-112458738-9
NR3371--MA0591.1.Bach1::Mafk	chr13	45623897	45623911	-	0.000	0.000	Merged-chr13-45624002-39
NR9111--MA0501.1.MAF::NFE2	chr5	8911721	8911735	-	0.000	0.000	Merged-chr5-8911732-25
NR10243--MA0591.1.Bach1::Mafk	chr6	86870396	86870410	+	0.000	0.000	Merged-chr6-86870427-33
NR1897--MA0501.1.MAF::NFE2	chr11	5691283	5691297	-	0.000	0.000	Merged-chr11-5691114-14
NR10070--MA0117.2.Mafb	chr6	49161926	49161937	+	0.000	0.000	Merged-chr6-49161850-8
NR11122--MA0496.2.MAFK	chr7	84196448	84196466	+	0.000	0.000	Merged-chr7-84196453-50
NR12851--MA0501.1.MAF::NFE2	chrX	9139706	9139720	-	0.000	0.000	Merged-chrX-9139636-53
NR4075--MA0496.2.MAFK	chr14	64884952	64884970	-	0.000	0.000	Merged-chr14-64885056-34
NR8437--MA0659.1.MAFG	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR11752--MA0501.1.MAF::NFE2	chr8	69717051	69717065	+	0.000	0.000	Merged-chr8-69716896-84
NR6926--MA0501.1.MAF::NFE2	chr2	101678621	101678635	+	0.000	0.000	Merged-chr2-101678794-92
NR3444--MA0089.1.MAFG::NFE2L1	chr13	58012224	58012229	-	0.000	0.000	Merged-chr13-58012302-19
NR5241--MA0591.1.Bach1::Mafk	chr16	95729018	95729032	-	0.000	0.000	Merged-chr16-95728966-56
NR2789--MA0501.1.MAF::NFE2	chr12	77291326	77291340	-	0.000	0.000	Merged-chr12-77291183-18
NR2263--MA0495.2.MAFF	chr11	87074101	87074121	+	0.000	0.000	Merged-chr11-87073947-35
NR1385--MA0089.1.MAFG::NFE2L1	chr10	67840978	67840983	-	0.000	0.000	Merged-chr10-67841086-29
NR9749--MA0495.2.MAFF	chr5	130196620	130196640	+	0.000	0.000	Merged-chr5-130196551-48
NR1383--MA0496.2.MAFK	chr10	67701942	67701960	-	0.000	0.000	Merged-chr10-67701888-9
NR12644--MA0501.1.MAF::NFE2	chr9	100400633	100400647	-	0.000	0.000	Merged-chr9-100400570-38
NR5555--MA0501.1.MAF::NFE2	chr17	74802999	74803013	-	0.000	0.000	Merged-chr17-74802991-25
NR10235--MA0089.1.MAFG::NFE2L1	chr6	86594870	86594875	-	0.000	0.000	Merged-chr6-86595040-14
NR512--MA0089.1.MAFG::NFE2L1	chr1	132264740	132264745	-	0.000	0.000	Merged-chr1-132264829-22
NR3453--MA0501.1.MAF::NFE2	chr13	63223180	63223194	-	0.000	0.000	Merged-chr13-63223082-1
NR13034--MA0089.1.MAFG::NFE2L1	chrX	163868182	163868187	+	0.000	0.000	Merged-chrX-163868243-1
NR1278--MA0117.2.Mafb	chr10	38884900	38884911	+	0.000	0.000	Merged-chr10-38884993-65
NR1687--MA0089.1.MAFG::NFE2L1	chr10	111997264	111997269	+	0.000	0.000	Merged-chr10-111997186-1
NR7797--MA0496.2.MAFK	chr3	89727208	89727226	+	0.000	0.000	Merged-chr3-89727230-25
NR12180--MA0089.1.MAFG::NFE2L1	chr9	14174326	14174331	-	0.000	0.000	Merged-chr9-14174390-13
NR10093--MA0659.1.MAFG	chr6	53498088	53498108	+	0.000	0.000	Merged-chr6-53498072-40
NR4514--MA0496.2.MAFK	chr15	58655207	58655225	+	0.000	0.000	Merged-chr15-58655104-54
NR6256--MA0089.1.MAFG::NFE2L1	chr19	33429564	33429569	-	0.000	0.000	Merged-chr19-33429713-40
NR10431--MA0501.1.MAF::NFE2	chr6	119522087	119522101	+	0.000	0.000	Merged-chr6-119522115-45
NR1249--MA0496.2.MAFK	chr10	29313191	29313209	-	0.000	0.000	Merged-chr10-29313390-69
NR8617--MA0089.1.MAFG::NFE2L1	chr4	89178228	89178233	-	0.000	0.000	Merged-chr4-89178152-23
NR9389--MA0591.1.Bach1::Mafk	chr5	77367828	77367842	+	0.000	0.000	Merged-chr5-77367800-15
NR525--MA0089.1.MAFG::NFE2L1	chr1	136116560	136116565	+	0.000	0.000	Merged-chr1-136116448-23
NR2715--MA0089.1.MAFG::NFE2L1	chr12	51886617	51886622	-	0.000	0.000	Merged-chr12-51886578-29
NR8438--MA0501.1.MAF::NFE2	chr4	20033157	20033171	+	0.000	0.000	Merged-chr4-20033263-40
NR12261--MA0501.1.MAF::NFE2	chr9	35475640	35475654	-	0.000	0.000	Merged-chr9-35475679-27
NR2491--MA0496.2.MAFK	chr11	115460241	115460259	-	0.000	0.000	Merged-chr11-115460107-26
NR4397--MA0501.1.MAF::NFE2	chr15	27325954	27325968	+	0.000	0.000	Merged-chr15-27326036-33
NR4330--MA0501.1.MAF::NFE2	chr14	122747975	122747989	-	0.000	0.000	Merged-chr14-122748042-18
NR6934--MA0089.1.MAFG::NFE2L1	chr2	102701607	102701612	-	0.000	0.000	Merged-chr2-102701497-15
NR10867--MA0591.1.Bach1::Mafk	chr7	27357870	27357884	-	0.000	0.000	Merged-chr7-27357694-29
NR12326--MA0501.1.MAF::NFE2	chr9	55410493	55410507	+	0.000	0.000	Merged-chr9-55410514-19
NR4667--MA0495.2.MAFF	chr15	83149651	83149671	-	0.000	0.000	Merged-chr15-83149470-115
NR3240--MA0089.1.MAFG::NFE2L1	chr13	18717296	18717301	+	0.000	0.000	Merged-chr13-18717386-51
NR12709--MA0089.1.MAFG::NFE2L1	chr9	111047388	111047393	-	0.000	0.000	Merged-chr9-111047494-21
NR4644--MA0496.2.MAFK	chr15	80149829	80149847	-	0.000	0.000	Merged-chr15-80149719-49
NR9675--MA0659.1.MAFG	chr5	118082149	118082169	+	0.000	0.000	Merged-chr5-118082270-75
NR7420--MA0501.1.MAF::NFE2	chr2	166607157	166607171	+	0.000	0.000	Merged-chr2-166607083-27
NR10435--MA0089.1.MAFG::NFE2L1	chr6	120957348	120957353	+	0.000	0.000	Merged-chr6-120957473-22
NR6154--MA0089.1.MAFG::NFE2L1	chr19	8798592	8798597	-	0.000	0.000	Merged-chr19-8798550-51
NR12150--MA0501.1.MAF::NFE2	chr8	128534447	128534461	+	0.000	0.000	Merged-chr8-128534508-32
NR6139--MA0496.2.MAFK	chr19	5878142	5878160	+	0.000	0.000	Merged-chr19-5878025-63
NR9559--MA0089.1.MAFG::NFE2L1	chr5	100846199	100846204	-	0.000	0.000	Merged-chr5-100846236-82
NR4630--MA0591.1.Bach1::Mafk	chr15	77807414	77807428	+	0.000	0.000	Merged-chr15-77807264-57
NR9625--MA0591.1.Bach1::Mafk	chr5	112488583	112488597	-	0.000	0.000	Merged-chr5-112488536-19
NR2237--MA0089.1.MAFG::NFE2L1	chr11	83569412	83569417	+	0.000	0.000	Merged-chr11-83569435-5
NR1829--MA0117.2.Mafb	chr10	127058401	127058412	-	0.000	0.000	Merged-chr10-127058446-23
NR6719--MA0659.1.MAFG	chr2	52955271	52955291	-	0.000	0.000	Merged-chr2-52955279-28
NR4123--MA0501.1.MAF::NFE2	chr14	72778152	72778166	-	0.000	0.000	Merged-chr14-72778135-45
NR8151--MA0501.1.MAF::NFE2	chr3	137962196	137962210	+	0.000	0.000	Merged-chr3-137962071-28
NR5949--MA0496.2.MAFK	chr18	66409293	66409311	-	0.000	0.000	Merged-chr18-66409343-32
NR11174--MA0117.2.Mafb	chr7	97626084	97626095	+	0.000	0.000	Merged-chr7-97625910-13
NR10968--MA0501.1.MAF::NFE2	chr7	49335179	49335193	+	0.000	0.000	Merged-chr7-49335315-27
NR7876--MA0089.1.MAFG::NFE2L1	chr3	101651484	101651489	-	0.000	0.000	Merged-chr3-101651434-38
NR10508--MA0495.2.MAFF	chr6	127265242	127265262	-	0.000	0.000	Merged-chr6-127265230-18
NR9554--MA0117.2.Mafb	chr5	100635345	100635356	+	0.000	0.000	Merged-chr5-100635444-18
