#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR16810--MA0741.1.KLF16	chr13	63189569	63189579	-	0.000	0.000	Merged-chr13-63189715-33
NR39217--MA0599.1.KLF5	chr3	68784304	68784313	-	0.000	0.000	Merged-chr3-68784168-43
NR37843--MA0599.1.KLF5	chr2	168591377	168591386	-	0.000	0.000	Merged-chr2-168591388-1
NR59090--MA0741.1.KLF16	chr7	128555756	128555766	-	0.000	0.000	Merged-chr7-128555863-14
NR64543--MA0493.1.Klf1	chr9	64797331	64797341	+	0.000	0.000	Merged-chr9-64797561-46
NR36184--MA0493.1.Klf1	chr2	128392480	128392490	+	0.000	0.000	Merged-chr2-128392502-21
NR62722--MA0740.1.KLF14	chr8	120701895	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR12454--MA0599.1.KLF5	chr11	113802537	113802546	-	0.000	0.000	Merged-chr11-113802652-27
NR53629--MA0493.1.Klf1	chr6	115021461	115021471	+	0.000	0.000	Merged-chr6-115021349-12
NR56044--MA0599.1.KLF5	chr7	28820817	28820826	-	0.000	0.000	Merged-chr7-28820769-1
NR52319--MA0657.1.KLF13	chr6	54925958	54925975	+	0.000	0.000	Merged-chr6-54926058-40
NR47403--MA0493.1.Klf1	chr5	35176572	35176582	-	0.000	0.000	Merged-chr5-35176446-65
NR19846--MA0599.1.KLF5	chr14	67911777	67911786	-	0.000	0.000	Merged-chr14-67911920-26
NR4079--MA0741.1.KLF16	chr1	184013532	184013542	-	0.000	0.000	Merged-chr1-184013369-24
NR37615--MA0599.1.KLF5	chr2	166607046	166607055	+	0.000	0.000	Merged-chr2-166607083-27
NR7390--MA0741.1.KLF16	chr10	95299982	95299992	-	0.000	0.000	Merged-chr10-95299831-73
NR29673--MA0741.1.KLF16	chr18	46917801	46917811	-	0.000	0.000	Merged-chr18-46917814-10
NR22283--MA0599.1.KLF5	chr15	78926265	78926274	+	0.000	0.000	Merged-chr15-78926202-1
NR28655--MA0039.3.KLF4	chr17	84368866	84368876	-	0.000	0.000	Merged-chr17-84368765-10
NR45385--MA0599.1.KLF5	chr4	135068053	135068062	-	0.000	0.000	Merged-chr4-135068016-12
NR39234--MA1107.1.KLF9	chr3	68784296	68784308	-	0.000	0.000	Merged-chr3-68784168-43
NR29849--MA0493.1.Klf1	chr18	56871835	56871845	-	0.000	0.000	Merged-chr18-56871976-16
NR7353--MA1107.1.KLF9	chr10	94942852	94942864	+	0.000	0.000	Merged-chr10-94942923-6
NR61403--MA1107.1.KLF9	chr8	82782549	82782561	+	0.000	0.000	Merged-chr8-82782643-15
NR54442--MA0599.1.KLF5	chr6	137491893	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR37526--MA0742.1.Klf12	chr2	164828985	164828999	+	0.000	0.000	Merged-chr2-164829091-12
NR23676--MA0039.3.KLF4	chr16	11475669	11475679	+	0.000	0.000	Merged-chr16-11475731-38
NR12793--MA0039.3.KLF4	chr11	118200330	118200340	-	0.000	0.000	Merged-chr11-118200400-19
NR34255--MA1107.1.KLF9	chr2	53067448	53067460	-	0.000	0.000	Merged-chr2-53067376-9
NR55679--MA0741.1.KLF16	chr7	19790020	19790030	+	0.000	0.000	Merged-chr7-19790098-49
NR33497--MA0493.1.Klf1	chr2	27487406	27487416	-	0.000	0.000	Merged-chr2-27487515-13
NR19607--MA0741.1.KLF16	chr14	59553207	59553217	+	0.000	0.000	Merged-chr14-59553394-22
NR26689--MA0741.1.KLF16	chr17	28590946	28590956	-	0.000	0.000	Merged-chr17-28590948-24
NR39226--MA0493.1.Klf1	chr3	68784315	68784325	-	0.000	0.000	Merged-chr3-68784168-43
NR60281--MA0742.1.Klf12	chr8	25059855	25059869	+	0.000	0.000	Merged-chr8-25059963-13
NR48520--MA0493.1.Klf1	chr5	93152193	93152203	-	0.000	0.000	Merged-chr5-93152431-86
NR43411--MA0493.1.Klf1	chr4	62661632	62661642	-	0.000	0.000	Merged-chr4-62661511-68
NR39476--MA1107.1.KLF9	chr3	87266829	87266841	-	0.000	0.000	Merged-chr3-87266700-20
NR32869--MA0599.1.KLF5	chr19	60183111	60183120	+	0.000	0.000	Merged-chr19-60182957-49
NR26817--MA0493.1.Klf1	chr17	31077832	31077842	-	0.000	0.000	Merged-chr17-31077750-28
NR51387--MA0493.1.Klf1	chr6	3536249	3536259	+	0.000	0.000	Merged-chr6-3536376-27
NR13526--MA0493.1.Klf1	chr12	41040123	41040133	-	0.000	0.000	Merged-chr12-41040097-12
NR32046--MA0741.1.KLF16	chr19	38746189	38746199	-	0.000	0.000	Merged-chr19-38746267-36
NR26503--MA1107.1.KLF9	chr17	25584053	25584065	-	0.000	0.000	Merged-chr17-25583989-33
NR63248--MA0493.1.Klf1	chr8	128420724	128420734	+	0.000	0.000	Merged-chr8-128420826-46
NR58452--MA0493.1.Klf1	chr7	117406360	117406370	-	0.000	0.000	Merged-chr7-117406595-16
NR8215--MA1107.1.KLF9	chr10	121382682	121382694	-	0.000	0.000	Merged-chr10-121382753-17
NR62978--MA0599.1.KLF5	chr8	124085801	124085810	+	0.000	0.000	Merged-chr8-124085760-17
NR20379--MA0740.1.KLF14	chr14	99266181	99266194	-	0.000	0.000	Merged-chr14-99266048-28
NR20792--MA1107.1.KLF9	chr14	120313644	120313656	+	0.000	0.000	Merged-chr14-120313531-118
NR9897--MA0599.1.KLF5	chr11	55131243	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR3042--MA0741.1.KLF16	chr1	159812978	159812988	-	0.000	0.000	Merged-chr1-159812982-41
NR59738--MA0039.3.KLF4	chr7	143644104	143644114	-	0.000	0.000	Merged-chr7-143644190-29
NR14512--MA0039.3.KLF4	chr12	94083600	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR182--MA0740.1.KLF14	chr1	21870788	21870801	+	0.000	0.000	Merged-chr1-21870806-15
NR41165--MA0657.1.KLF13	chr3	133506373	133506390	+	0.000	0.000	Merged-chr3-133506515-24
NR21749--MA0599.1.KLF5	chr15	59805087	59805096	+	0.000	0.000	Merged-chr15-59805045-21
NR59654--MA0493.1.Klf1	chr7	141579225	141579235	-	0.000	0.000	Merged-chr7-141579078-48
NR3040--MA0599.1.KLF5	chr1	159812979	159812988	-	0.000	0.000	Merged-chr1-159812982-41
NR18591--MA0599.1.KLF5	chr14	12243815	12243824	+	0.000	0.000	Merged-chr14-12243878-61
NR12239--MA0742.1.Klf12	chr11	108052551	108052565	-	0.000	0.000	Merged-chr11-108052517-16
NR49641--MA1107.1.KLF9	chr5	120779166	120779178	+	0.000	0.000	Merged-chr5-120779287-23
NR32519--MA1107.1.KLF9	chr19	53407589	53407601	+	0.000	0.000	Merged-chr19-53407600-23
NR1974--MA1107.1.KLF9	chr1	121241524	121241536	-	0.000	0.000	Merged-chr1-121241343-38
NR63504--MA0599.1.KLF5	chr9	21419889	21419898	-	0.000	0.000	Merged-chr9-21419783-26
NR47659--MA0493.1.Klf1	chr5	54111079	54111089	+	0.000	0.000	Merged-chr5-54110931-21
NR62463--MA0742.1.Klf12	chr8	115728735	115728749	+	0.000	0.000	Merged-chr8-115728663-11
NR24066--MA0740.1.KLF14	chr16	24160873	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR40552--MA0741.1.KLF16	chr3	116434980	116434990	-	0.000	0.000	Merged-chr3-116434903-21
NR24458--MA1107.1.KLF9	chr16	44362191	44362203	+	0.000	0.000	Merged-chr16-44362356-45
NR29209--MA1107.1.KLF9	chr18	23733805	23733817	+	0.000	0.000	Merged-chr18-23733972-8
NR54913--MA0741.1.KLF16	chr6	145256795	145256805	-	0.000	0.000	Merged-chr6-145256997-16
NR52136--MA0039.3.KLF4	chr6	50387745	50387755	+	0.000	0.000	Merged-chr6-50387910-30
NR29678--MA0741.1.KLF16	chr18	46917806	46917816	-	0.000	0.000	Merged-chr18-46917814-10
NR65878--MA0741.1.KLF16	chr9	106430881	106430891	-	0.000	0.000	Merged-chr9-106430870-17
NR32462--MA0599.1.KLF5	chr19	47829049	47829058	-	0.000	0.000	Merged-chr19-47829109-19
NR32000--MA0742.1.Klf12	chr19	37333607	37333621	+	0.000	0.000	Merged-chr19-37333490-26
NR10516--MA1107.1.KLF9	chr11	70597422	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR42721--MA0741.1.KLF16	chr4	41770564	41770574	+	0.000	0.000	Merged-chr4-41770467-12
NR40294--MA0741.1.KLF16	chr3	105825697	105825707	+	0.000	0.000	Merged-chr3-105825792-34
NR1065--MA0039.3.KLF4	chr1	74570563	74570573	+	0.000	0.000	Merged-chr1-74570528-25
NR32667--MA1107.1.KLF9	chr19	56756822	56756834	-	0.000	0.000	Merged-chr19-56756635-43
NR40098--MA0599.1.KLF5	chr3	101297440	101297449	-	0.000	0.000	Merged-chr3-101297395-20
NR3157--MA0599.1.KLF5	chr1	162565217	162565226	+	0.000	0.000	Merged-chr1-162565187-22
NR40550--MA0599.1.KLF5	chr3	116434990	116434999	-	0.000	0.000	Merged-chr3-116434903-21
NR9539--MA0493.1.Klf1	chr11	46454881	46454891	-	0.000	0.000	Merged-chr11-46454823-30
NR48226--MA0599.1.KLF5	chr5	77140337	77140346	+	0.000	0.000	Merged-chr5-77140362-54
NR38964--MA0039.3.KLF4	chr3	52297523	52297533	+	0.000	0.000	Merged-chr3-52297502-16
NR50370--MA0599.1.KLF5	chr5	135115315	135115324	+	0.000	0.000	Merged-chr5-135115482-49
NR62561--MA1107.1.KLF9	chr8	117278225	117278237	-	0.000	0.000	Merged-chr8-117278352-17
NR59569--MA1107.1.KLF9	chr7	140999460	140999472	+	0.000	0.000	Merged-chr7-140999347-54
NR21338--MA0741.1.KLF16	chr15	31357068	31357078	-	0.000	0.000	Merged-chr15-31357016-32
NR49222--MA0742.1.Klf12	chr5	112301909	112301923	+	0.000	0.000	Merged-chr5-112301937-36
NR48502--MA0741.1.KLF16	chr5	92967508	92967518	+	0.000	0.000	Merged-chr5-92967427-8
NR50371--MA0741.1.KLF16	chr5	135115297	135115307	+	0.000	0.000	Merged-chr5-135115482-49
NR25329--MA1107.1.KLF9	chr16	91588231	91588243	+	0.000	0.000	Merged-chr16-91588038-25
NR23498--MA0039.3.KLF4	chr16	4074962	4074972	+	0.000	0.000	Merged-chr16-4075088-14
NR24109--MA0741.1.KLF16	chr16	24975253	24975263	+	0.000	0.000	Merged-chr16-24975123-11
NR7717--MA1107.1.KLF9	chr10	111031828	111031840	+	0.000	0.000	Merged-chr10-111031729-43
NR29380--MA0493.1.Klf1	chr18	34783618	34783628	-	0.000	0.000	Merged-chr18-34783714-45
NR61598--MA0599.1.KLF5	chr8	84982953	84982962	-	0.000	0.000	Merged-chr8-84982804-9
NR37664--MA0039.3.KLF4	chr2	166753248	166753258	+	0.000	0.000	Merged-chr2-166753164-6
NR37316--MA0493.1.Klf1	chr2	160657973	160657983	-	0.000	0.000	Merged-chr2-160657923-30
NR38778--MA0599.1.KLF5	chr3	37387238	37387247	+	0.000	0.000	Merged-chr3-37387338-33
NR37208--MA1107.1.KLF9	chr2	157147996	157148008	-	0.000	0.000	Merged-chr2-157147783-53
NR19372--MA0742.1.Klf12	chr14	54061508	54061522	+	0.000	0.000	Merged-chr14-54061633-25
NR65962--MA0599.1.KLF5	chr9	107551187	107551196	+	0.000	0.000	Merged-chr9-107551360-55
NR37315--MA0039.3.KLF4	chr2	160657971	160657981	-	0.000	0.000	Merged-chr2-160657923-30
NR32001--MA0493.1.Klf1	chr19	37333607	37333617	+	0.000	0.000	Merged-chr19-37333490-26
NR40433--MA1107.1.KLF9	chr3	108727625	108727637	-	0.000	0.000	Merged-chr3-108727524-22
NR20923--MA1107.1.KLF9	chr14	121931154	121931166	-	0.000	0.000	Merged-chr14-121931088-62
NR40557--MA0741.1.KLF16	chr3	116434989	116434999	-	0.000	0.000	Merged-chr3-116434903-21
NR25134--MA0741.1.KLF16	chr16	87497083	87497093	-	0.000	0.000	Merged-chr16-87497296-12
NR35513--MA0599.1.KLF5	chr2	104179788	104179797	-	0.000	0.000	Merged-chr2-104179856-4
NR53630--MA1107.1.KLF9	chr6	115021461	115021473	+	0.000	0.000	Merged-chr6-115021349-12
NR63745--MA0039.3.KLF4	chr9	32740971	32740981	+	0.000	0.000	Merged-chr9-32741073-58
NR57524--MA1107.1.KLF9	chr7	90355557	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR60284--MA0493.1.Klf1	chr8	25059855	25059865	+	0.000	0.000	Merged-chr8-25059963-13
NR16089--MA1107.1.KLF9	chr13	38503553	38503565	+	0.000	0.000	Merged-chr13-38503650-43
NR9906--MA1107.1.KLF9	chr11	55131273	55131285	+	0.000	0.000	Merged-chr11-55131266-10
NR46185--MA0493.1.Klf1	chr4	149518127	149518137	-	0.000	0.000	Merged-chr4-149518177-56
NR24069--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR44872--MA0742.1.Klf12	chr4	129060102	129060116	-	0.000	0.000	Merged-chr4-129060075-18
NR44350--MA0493.1.Klf1	chr4	117220903	117220913	+	0.000	0.000	Merged-chr4-117221015-24
NR40370--MA0742.1.Klf12	chr3	107828156	107828170	+	0.000	0.000	Merged-chr3-107828043-26
NR66918--MA0599.1.KLF5	chr9	123734003	123734012	-	0.000	0.000	Merged-chr9-123734197-54
NR41454--MA0740.1.KLF14	chr3	142281222	142281235	+	0.000	0.000	Merged-chr3-142281213-32
NR60283--MA0039.3.KLF4	chr8	25059857	25059867	+	0.000	0.000	Merged-chr8-25059963-13
NR32105--MA0741.1.KLF16	chr19	41360631	41360641	+	0.000	0.000	Merged-chr19-41360707-21
NR28654--MA0599.1.KLF5	chr17	84368868	84368877	-	0.000	0.000	Merged-chr17-84368765-10
NR31851--MA0741.1.KLF16	chr19	31337342	31337352	-	0.000	0.000	Merged-chr19-31337298-1
NR33426--MA0039.3.KLF4	chr2	26312944	26312954	+	0.000	0.000	Merged-chr2-26313010-11
NR52676--MA0599.1.KLF5	chr6	72957887	72957896	-	0.000	0.000	Merged-chr6-72957924-4
NR26499--MA0742.1.Klf12	chr17	25583845	25583859	+	0.000	0.000	Merged-chr17-25583989-33
NR63250--MA0599.1.KLF5	chr8	128433381	128433390	+	0.000	0.000	Merged-chr8-128433570-8
NR28314--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR44327--MA0039.3.KLF4	chr4	116701026	116701036	-	0.000	0.000	Merged-chr4-116701085-12
NR48507--MA0741.1.KLF16	chr5	92967513	92967523	+	0.000	0.000	Merged-chr5-92967427-8
NR24513--MA1107.1.KLF9	chr16	45998441	45998453	+	0.000	0.000	Merged-chr16-45998415-40
NR65075--MA1107.1.KLF9	chr9	78074219	78074231	+	0.000	0.000	Merged-chr9-78074095-46
NR12792--MA0599.1.KLF5	chr11	118200332	118200341	-	0.000	0.000	Merged-chr11-118200400-19
NR9916--MA0493.1.Klf1	chr11	57669659	57669669	-	0.000	0.000	Merged-chr11-57669677-39
NR14348--MA0039.3.KLF4	chr12	86310094	86310104	+	0.000	0.000	Merged-chr12-86310059-67
NR322--MA0039.3.KLF4	chr1	36274543	36274553	+	0.000	0.000	Merged-chr1-36274584-22
NR28872--MA0039.3.KLF4	chr17	88479189	88479199	-	0.000	0.000	Merged-chr17-88479234-18
NR9873--MA0657.1.KLF13	chr11	55031654	55031671	-	0.000	0.000	Merged-chr11-55031517-56
NR63743--MA0742.1.Klf12	chr9	32740969	32740983	+	0.000	0.000	Merged-chr9-32741073-58
NR53896--MA0599.1.KLF5	chr6	122270366	122270375	+	0.000	0.000	Merged-chr6-122270304-33
NR26918--MA0599.1.KLF5	chr17	32402085	32402094	+	0.000	0.000	Merged-chr17-32402116-14
NR1125--MA1107.1.KLF9	chr1	75213261	75213273	-	0.000	0.000	Merged-chr1-75213327-22
NR35171--MA0741.1.KLF16	chr2	91087640	91087650	-	0.000	0.000	Merged-chr2-91087585-17
NR32868--MA0742.1.Klf12	chr19	60183110	60183124	+	0.000	0.000	Merged-chr19-60182957-49
NR36186--MA1107.1.KLF9	chr2	128392471	128392483	+	0.000	0.000	Merged-chr2-128392502-21
NR47073--MA0039.3.KLF4	chr5	24517983	24517993	+	0.000	0.000	Merged-chr5-24518156-18
NR45122--MA1107.1.KLF9	chr4	132749104	132749116	-	0.000	0.000	Merged-chr4-132748989-25
NR7358--MA0741.1.KLF16	chr10	94942958	94942968	+	0.000	0.000	Merged-chr10-94942923-6
NR14511--MA0599.1.KLF5	chr12	94083599	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR64563--MA1107.1.KLF9	chr9	65491690	65491702	+	0.000	0.000	Merged-chr9-65491594-16
NR30220--MA1107.1.KLF9	chr18	67255883	67255895	-	0.000	0.000	Merged-chr18-67255745-40
NR9903--MA0742.1.Klf12	chr11	55131273	55131287	+	0.000	0.000	Merged-chr11-55131266-10
NR27577--MA1107.1.KLF9	chr17	47515653	47515665	+	0.000	0.000	Merged-chr17-47515680-12
NR6319--MA0039.3.KLF4	chr10	77609811	77609821	-	0.000	0.000	Merged-chr10-77609801-14
NR63747--MA0741.1.KLF16	chr9	32740970	32740980	+	0.000	0.000	Merged-chr9-32741073-58
NR9875--MA0741.1.KLF16	chr11	55031659	55031669	-	0.000	0.000	Merged-chr11-55031517-56
NR47302--MA1107.1.KLF9	chr5	32148850	32148862	+	0.000	0.000	Merged-chr5-32148738-21
NR14520--MA0599.1.KLF5	chr12	94083668	94083677	+	0.000	0.000	Merged-chr12-94083592-14
NR52238--MA0599.1.KLF5	chr6	52474034	52474043	+	0.000	0.000	Merged-chr6-52474009-12
NR9808--MA0039.3.KLF4	chr11	53839793	53839803	+	0.000	0.000	Merged-chr11-53839665-72
NR53965--MA0740.1.KLF14	chr6	125067856	125067869	-	0.000	0.000	Merged-chr6-125067765-41
NR21406--MA0742.1.Klf12	chr15	36562768	36562782	+	0.000	0.000	Merged-chr15-36562926-39
NR42305--MA1107.1.KLF9	chr4	6925027	6925039	-	0.000	0.000	Merged-chr4-6924913-49
NR40255--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR40465--MA0039.3.KLF4	chr3	109133239	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR43185--MA0493.1.Klf1	chr4	57306519	57306529	+	0.000	0.000	Merged-chr4-57306623-55
NR17153--MA0742.1.Klf12	chr13	81402027	81402041	+	0.000	0.000	Merged-chr13-81401902-10
NR68248--MA0599.1.KLF5	chrX	167089016	167089025	+	0.000	0.000	Merged-chrX-167089139-46
NR31856--MA0741.1.KLF16	chr19	31337347	31337357	-	0.000	0.000	Merged-chr19-31337298-1
NR61089--MA0599.1.KLF5	chr8	70833274	70833283	+	0.000	0.000	Merged-chr8-70833236-40
NR65881--MA0039.3.KLF4	chr9	106430937	106430947	+	0.000	0.000	Merged-chr9-106430870-17
NR24779--MA0599.1.KLF5	chr16	64800628	64800637	-	0.000	0.000	Merged-chr16-64800516-42
NR53564--MA1107.1.KLF9	chr6	114660274	114660286	+	0.000	0.000	Merged-chr6-114660280-61
NR29202--MA1107.1.KLF9	chr18	23733791	23733803	+	0.000	0.000	Merged-chr18-23733972-8
NR12363--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR47899--MA0599.1.KLF5	chr5	67155707	67155716	+	0.000	0.000	Merged-chr5-67155759-12
NR52922--MA1107.1.KLF9	chr6	86607666	86607678	-	0.000	0.000	Merged-chr6-86607706-49
NR24224--MA0599.1.KLF5	chr16	32434131	32434140	+	0.000	0.000	Merged-chr16-32434269-25
NR24563--MA1107.1.KLF9	chr16	49982432	49982444	-	0.000	0.000	Merged-chr16-49982447-38
NR53582--MA1107.1.KLF9	chr6	114680712	114680724	-	0.000	0.000	Merged-chr6-114680975-48
NR29529--MA1107.1.KLF9	chr18	39141119	39141131	-	0.000	0.000	Merged-chr18-39140890-41
NR16257--MA0599.1.KLF5	chr13	45649515	45649524	-	0.000	0.000	Merged-chr13-45649437-39
NR23491--MA1107.1.KLF9	chr16	3962967	3962979	+	0.000	0.000	Merged-chr16-3962878-14
NR46254--MA0599.1.KLF5	chr4	150894669	150894678	+	0.000	0.000	Merged-chr4-150894695-19
NR61090--MA0741.1.KLF16	chr8	70833274	70833284	+	0.000	0.000	Merged-chr8-70833236-40
NR19615--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR6818--MA0599.1.KLF5	chr10	81525256	81525265	-	0.000	0.000	Merged-chr10-81525209-7
NR61402--MA0493.1.Klf1	chr8	82782549	82782559	+	0.000	0.000	Merged-chr8-82782643-15
NR42719--MA0742.1.Klf12	chr4	41770563	41770577	+	0.000	0.000	Merged-chr4-41770467-12
NR22267--MA1107.1.KLF9	chr15	78835207	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR12196--MA0741.1.KLF16	chr11	106536356	106536366	+	0.000	0.000	Merged-chr11-106536245-61
NR45369--MA1107.1.KLF9	chr4	134734841	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR46190--MA0741.1.KLF16	chr4	149658198	149658208	+	0.000	0.000	Merged-chr4-149658229-60
NR46256--MA0741.1.KLF16	chr4	150894754	150894764	+	0.000	0.000	Merged-chr4-150894695-19
NR51272--MA0742.1.Klf12	chr5	149604967	149604981	+	0.000	0.000	Merged-chr5-149605038-10
NR64439--MA0493.1.Klf1	chr9	61377801	61377811	+	0.000	0.000	Merged-chr9-61377853-34
NR14882--MA1107.1.KLF9	chr12	104999354	104999366	+	0.000	0.000	Merged-chr12-104999417-2
NR29676--MA0741.1.KLF16	chr18	46917804	46917814	-	0.000	0.000	Merged-chr18-46917814-10
NR54211--MA1107.1.KLF9	chr6	131276844	131276856	-	0.000	0.000	Merged-chr6-131276753-31
NR8769--MA0493.1.Klf1	chr10	130439193	130439203	+	0.000	0.000	Merged-chr10-130439179-24
NR18344--MA0741.1.KLF16	chr13	114887434	114887444	-	0.000	0.000	Merged-chr13-114887526-35
NR23497--MA0599.1.KLF5	chr16	4074961	4074970	+	0.000	0.000	Merged-chr16-4075088-14
NR59656--MA1107.1.KLF9	chr7	141579227	141579239	-	0.000	0.000	Merged-chr7-141579078-48
NR7472--MA0039.3.KLF4	chr10	98776397	98776407	+	0.000	0.000	Merged-chr10-98776574-38
NR14636--MA1107.1.KLF9	chr12	100928459	100928471	-	0.000	0.000	Merged-chr12-100928517-22
NR6879--MA0742.1.Klf12	chr10	83336546	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR39475--MA0493.1.Klf1	chr3	87266831	87266841	-	0.000	0.000	Merged-chr3-87266700-20
NR24108--MA0599.1.KLF5	chr16	24975253	24975262	+	0.000	0.000	Merged-chr16-24975123-11
NR53466--MA1107.1.KLF9	chr6	108922766	108922778	-	0.000	0.000	Merged-chr6-108922782-44
NR52937--MA0599.1.KLF5	chr6	87394989	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR16803--MA0493.1.Klf1	chr13	63189530	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR39219--MA0039.3.KLF4	chr3	68784294	68784304	-	0.000	0.000	Merged-chr3-68784168-43
NR40296--MA1107.1.KLF9	chr3	105825730	105825742	+	0.000	0.000	Merged-chr3-105825792-34
NR45948--MA0599.1.KLF5	chr4	145177762	145177771	-	0.000	0.000	Merged-chr4-145177901-38
NR31848--MA0741.1.KLF16	chr19	31337339	31337349	-	0.000	0.000	Merged-chr19-31337298-1
NR39230--MA0741.1.KLF16	chr3	68784314	68784324	-	0.000	0.000	Merged-chr3-68784168-43
NR26829--MA0493.1.Klf1	chr17	31326305	31326315	-	0.000	0.000	Merged-chr17-31326302-35
NR20791--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR21755--MA1107.1.KLF9	chr15	60120082	60120094	-	0.000	0.000	Merged-chr15-60120172-38
NR59572--MA0657.1.KLF13	chr7	141006654	141006671	-	0.000	0.000	Merged-chr7-141006658-12
NR5378--MA0741.1.KLF16	chr10	40713392	40713402	+	0.000	0.000	Merged-chr10-40713251-44
NR45835--MA1107.1.KLF9	chr4	141917975	141917987	-	0.000	0.000	Merged-chr4-141918116-30
NR37314--MA0599.1.KLF5	chr2	160657973	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR66529--MA1107.1.KLF9	chr9	117892837	117892849	-	0.000	0.000	Merged-chr9-117892877-51
NR16805--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR49949--MA0493.1.Klf1	chr5	125052282	125052292	+	0.000	0.000	Merged-chr5-125052528-23
NR63744--MA0599.1.KLF5	chr9	32740970	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR48657--MA1107.1.KLF9	chr5	97001786	97001798	+	0.000	0.000	Merged-chr5-97001719-9
NR58502--MA0741.1.KLF16	chr7	118499323	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR24965--MA0741.1.KLF16	chr16	75920944	75920954	+	0.000	0.000	Merged-chr16-75921068-56
NR56521--MA1107.1.KLF9	chr7	45120441	45120453	-	0.000	0.000	Merged-chr7-45120364-12
NR58688--MA0493.1.Klf1	chr7	122317171	122317181	+	0.000	0.000	Merged-chr7-122317075-24
NR44325--MA0742.1.Klf12	chr4	116701024	116701038	-	0.000	0.000	Merged-chr4-116701085-12
NR49640--MA0493.1.Klf1	chr5	120779166	120779176	+	0.000	0.000	Merged-chr5-120779287-23
NR31447--MA0741.1.KLF16	chr19	10261618	10261628	-	0.000	0.000	Merged-chr19-10261521-6
NR25328--MA0741.1.KLF16	chr16	91588232	91588242	+	0.000	0.000	Merged-chr16-91588038-25
NR24327--MA0740.1.KLF14	chr16	35984018	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR18912--MA0599.1.KLF5	chr14	30827012	30827021	-	0.000	0.000	Merged-chr14-30826905-18
NR33519--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR60282--MA0599.1.KLF5	chr8	25059856	25059865	+	0.000	0.000	Merged-chr8-25059963-13
NR37565--MA0599.1.KLF5	chr2	165322030	165322039	+	0.000	0.000	Merged-chr2-165321854-18
NR52918--MA0039.3.KLF4	chr6	86607662	86607672	-	0.000	0.000	Merged-chr6-86607706-49
NR65877--MA0742.1.Klf12	chr9	106430820	106430834	+	0.000	0.000	Merged-chr9-106430870-17
NR1977--MA1107.1.KLF9	chr1	121241530	121241542	-	0.000	0.000	Merged-chr1-121241343-38
NR33932--MA0740.1.KLF14	chr2	34938783	34938796	+	0.000	0.000	Merged-chr2-34938971-69
NR59675--MA0493.1.Klf1	chr7	142354081	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR65449--MA0493.1.Klf1	chr9	95959966	95959976	-	0.000	0.000	Merged-chr9-95959798-44
NR33425--MA0599.1.KLF5	chr2	26312943	26312952	+	0.000	0.000	Merged-chr2-26313010-11
NR12246--MA0039.3.KLF4	chr11	108268682	108268692	+	0.000	0.000	Merged-chr11-108268786-21
NR23072--MA0741.1.KLF16	chr15	97374380	97374390	-	0.000	0.000	Merged-chr15-97374486-1
NR3814--MA0742.1.Klf12	chr1	178182342	178182356	+	0.000	0.000	Merged-chr1-178182458-49
