#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.1_selected/pval-0.1_updn/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.1_selected/pval-0.1_updn/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.1_dn.bed
NR63776--MA0741.1.KLF16	chr7	142457656	142457666	+	0.000	0.000	Merged-chr7-142457551-10
NR16981--MA0742.1.Klf12	chr13	52976726	52976740	+	0.000	0.000	Merged-chr13-52976718-35
NR13841--MA0599.1.KLF5	chr12	30599738	30599747	-	0.000	0.000	Merged-chr12-30599572-41
NR18652--MA0741.1.KLF16	chr13	109809711	109809721	+	0.000	0.000	Merged-chr13-109809841-14
NR47623--MA0740.1.KLF14	chr4	131696142	131696155	-	0.000	0.000	Merged-chr4-131696229-22
NR33678--MA0599.1.KLF5	chr19	32523948	32523957	-	0.000	0.000	Merged-chr19-32523975-16
NR1657--MA1107.1.KLF9	chr1	91193338	91193350	-	0.000	0.000	Merged-chr1-91193266-65
NR11624--MA0039.3.KLF4	chr11	88595867	88595877	+	0.000	0.000	Merged-chr11-88595910-28
NR16353--MA0741.1.KLF16	chr13	24547218	24547228	-	0.000	0.000	Merged-chr13-24547194-39
NR4085--MA0741.1.KLF16	chr1	175693727	175693737	+	0.000	0.000	Merged-chr1-175693836-3
NR67768--MA0741.1.KLF16	chr9	15014175	15014185	-	0.000	0.000	Merged-chr9-15014101-6
NR36603--MA0599.1.KLF5	chr2	72137079	72137088	+	0.000	0.000	Merged-chr2-72136999-23
NR17968--MA0599.1.KLF5	chr13	94144784	94144793	-	0.000	0.000	Merged-chr13-94144726-31
NR24061--MA0493.1.Klf1	chr15	84372976	84372986	-	0.000	0.000	Merged-chr15-84372915-18
NR61840--MA0599.1.KLF5	chr7	102347595	102347604	+	0.000	0.000	Merged-chr7-102347477-20
NR69557--MA0741.1.KLF16	chr9	75646911	75646921	+	0.000	0.000	Merged-chr9-75646856-3
NR35056--MA0493.1.Klf1	chr2	18909776	18909786	-	0.000	0.000	Merged-chr2-18909851-2
NR44863--MA0741.1.KLF16	chr4	33390942	33390952	+	0.000	0.000	Merged-chr4-33390737-19
NR40345--MA0599.1.KLF5	chr3	9500017	9500026	-	0.000	0.000	Merged-chr3-9499976-58
NR34552--MA1107.1.KLF9	chr19	58527909	58527921	-	0.000	0.000	Merged-chr19-58527908-29
NR13916--MA0039.3.KLF4	chr12	33220641	33220651	-	0.000	0.000	Merged-chr12-33220672-27
NR27412--MA0741.1.KLF16	chr17	5138646	5138656	-	0.000	0.000	Merged-chr17-5138884-51
NR40331--MA0493.1.Klf1	chr3	8667328	8667338	+	0.000	0.000	Merged-chr3-8667385-80
NR67802--MA0599.1.KLF5	chr9	15534285	15534294	+	0.000	0.000	Merged-chr9-15534330-2
NR70534--MA0493.1.Klf1	chr9	104337793	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR8677--MA0740.1.KLF14	chr10	122778137	122778150	+	0.000	0.000	Merged-chr10-122778014-1
NR7855--MA0741.1.KLF16	chr10	95942200	95942210	+	0.000	0.000	Merged-chr10-95942106-29
NR33444--MA0039.3.KLF4	chr19	18766674	18766684	-	0.000	0.000	Merged-chr19-18766611-24
NR13749--MA0741.1.KLF16	chr12	25601194	25601204	-	0.000	0.000	Merged-chr12-25601123-16
NR39660--MA0741.1.KLF16	chr2	167713155	167713165	-	0.000	0.000	Merged-chr2-167713112-41
NR53551--MA0599.1.KLF5	chr5	137749330	137749339	+	0.000	0.000	Merged-chr5-137749459-31
NR1563--MA0039.3.KLF4	chr1	87847399	87847409	-	0.000	0.000	Merged-chr1-87847290-68
NR60991--MA1107.1.KLF9	chr7	73589659	73589671	-	0.000	0.000	Merged-chr7-73589494-9
NR32611--MA0599.1.KLF5	chr18	82532270	82532279	-	0.000	0.000	Merged-chr18-82532131-16
NR36196--MA0599.1.KLF5	chr2	52542689	52542698	+	0.000	0.000	Merged-chr2-52542865-9
NR5413--MA0741.1.KLF16	chr10	21659738	21659748	+	0.000	0.000	Merged-chr10-21659696-16
NR346--MA0599.1.KLF5	chr1	34831629	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR60078--MA1107.1.KLF9	chr7	35729578	35729590	+	0.000	0.000	Merged-chr7-35729754-35
NR17994--MA1107.1.KLF9	chr13	94567544	94567556	-	0.000	0.000	Merged-chr13-94567668-9
NR26676--MA0740.1.KLF14	chr16	76283301	76283314	+	0.000	0.000	Merged-chr16-76283420-1
NR42300--MA1107.1.KLF9	chr3	101598151	101598163	+	0.000	0.000	Merged-chr3-101598272-22
NR67489--MA0741.1.KLF16	chr8	126699189	126699199	-	0.000	0.000	Merged-chr8-126699390-72
NR59396--MA0493.1.Klf1	chr7	24301055	24301065	+	0.000	0.000	Merged-chr7-24301044-7
NR63209--MA1107.1.KLF9	chr7	132824640	132824652	+	0.000	0.000	Merged-chr7-132824609-20
NR32065--MA0741.1.KLF16	chr18	67967148	67967158	+	0.000	0.000	Merged-chr18-67966986-64
NR60091--MA0039.3.KLF4	chr7	35774223	35774233	+	0.000	0.000	Merged-chr7-35774249-18
NR118--MA0599.1.KLF5	chr1	13427008	13427017	-	0.000	0.000	Merged-chr1-13426973-84
NR57528--MA0742.1.Klf12	chr6	125433842	125433856	+	0.000	0.000	Merged-chr6-125433874-28
NR5807--MA1107.1.KLF9	chr10	42849026	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR67184--MA0741.1.KLF16	chr8	121898640	121898650	-	0.000	0.000	Merged-chr8-121898554-47
NR21113--MA0741.1.KLF16	chr14	76165444	76165454	-	0.000	0.000	Merged-chr14-76165391-21
NR59394--MA0742.1.Klf12	chr7	24301055	24301069	+	0.000	0.000	Merged-chr7-24301044-7
NR64224--MA0599.1.KLF5	chr8	14968213	14968222	-	0.000	0.000	Merged-chr8-14968096-34
NR5806--MA0741.1.KLF16	chr10	42849027	42849037	-	0.000	0.000	Merged-chr10-42848913-29
NR68476--MA0599.1.KLF5	chr9	44708510	44708519	+	0.000	0.000	Merged-chr9-44708535-22
NR39223--MA1107.1.KLF9	chr2	158673412	158673424	+	0.000	0.000	Merged-chr2-158673458-23
NR58802--MA0741.1.KLF16	chr7	4464429	4464439	-	0.000	0.000	Merged-chr7-4464501-45
NR44826--MA0599.1.KLF5	chr4	33077860	33077869	+	0.000	0.000	Merged-chr4-33077761-28
NR31700--MA0741.1.KLF16	chr18	57970446	57970456	+	0.000	0.000	Merged-chr18-57970531-36
NR466--MA1107.1.KLF9	chr1	38395434	38395446	+	0.000	0.000	Merged-chr1-38395375-19
NR63999--MA0741.1.KLF16	chr8	8661411	8661421	+	0.000	0.000	Merged-chr8-8661451-105
NR5816--MA1107.1.KLF9	chr10	42934811	42934823	-	0.000	0.000	Merged-chr10-42934777-29
NR69757--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR33884--MA0741.1.KLF16	chr19	40509068	40509078	-	0.000	0.000	Merged-chr19-40509084-1
NR8678--MA0657.1.KLF13	chr10	122778136	122778153	+	0.000	0.000	Merged-chr10-122778014-1
NR2340--MA0039.3.KLF4	chr1	128713045	128713055	+	0.000	0.000	Merged-chr1-128713010-21
NR39676--MA0493.1.Klf1	chr2	167936117	167936127	-	0.000	0.000	Merged-chr2-167936072-3
NR2037--MA0742.1.Klf12	chr1	119637160	119637174	+	0.000	0.000	Merged-chr1-119636990-21
NR56029--MA0599.1.KLF5	chr6	83413110	83413119	-	0.000	0.000	Merged-chr6-83413092-38
NR68248--MA0599.1.KLF5	chr9	36905624	36905633	-	0.000	0.000	Merged-chr9-36905642-9
NR23329--MA0741.1.KLF16	chr15	72859486	72859496	+	0.000	0.000	Merged-chr15-72859470-25
NR72503--MA0039.3.KLF4	chrX	134162636	134162646	-	0.000	0.000	Merged-chrX-134162858-35
NR31451--MA0742.1.Klf12	chr18	44392721	44392735	-	0.000	0.000	Merged-chr18-44392575-22
NR55158--MA0493.1.Klf1	chr6	43619501	43619511	+	0.000	0.000	Merged-chr6-43619418-19
NR43852--MA0741.1.KLF16	chr3	146045218	146045228	-	0.000	0.000	Merged-chr3-146045142-29
NR5283--MA0039.3.KLF4	chr10	14097956	14097966	-	0.000	0.000	Merged-chr10-14097983-8
NR9745--MA0741.1.KLF16	chr11	32020366	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR67269--MA1107.1.KLF9	chr8	122769454	122769466	-	0.000	0.000	Merged-chr8-122769435-21
NR49495--MA0039.3.KLF4	chr5	20083296	20083306	+	0.000	0.000	Merged-chr5-20083207-6
NR18745--MA0493.1.Klf1	chr13	112062197	112062207	+	0.000	0.000	Merged-chr13-112062272-12
NR30695--MA1107.1.KLF9	chr17	88753265	88753277	+	0.000	0.000	Merged-chr17-88753234-51
NR52246--MA1107.1.KLF9	chr5	115693541	115693553	-	0.000	0.000	Merged-chr5-115693567-32
NR70262--MA0657.1.KLF13	chr9	96696554	96696571	-	0.000	0.000	Merged-chr9-96696442-50
NR42787--MA0741.1.KLF16	chr3	116200273	116200283	+	0.000	0.000	Merged-chr3-116200281-40
NR27093--MA0741.1.KLF16	chr16	93574646	93574656	-	0.000	0.000	Merged-chr16-93574695-56
NR44999--MA0742.1.Klf12	chr4	41295618	41295632	+	0.000	0.000	Merged-chr4-41295781-15
NR30495--MA0742.1.Klf12	chr17	84243744	84243758	-	0.000	0.000	Merged-chr17-84243747-20
NR67763--MA0740.1.KLF14	chr9	14860111	14860124	-	0.000	0.000	Merged-chr9-14860270-32
NR12596--MA0599.1.KLF5	chr11	109785473	109785482	-	0.000	0.000	Merged-chr11-109785498-8
NR45369--MA1107.1.KLF9	chr4	47011205	47011217	-	0.000	0.000	Merged-chr4-47011023-46
NR4969--MA0493.1.Klf1	chr1	193285715	193285725	+	0.000	0.000	Merged-chr1-193285975-30
NR57977--MA0742.1.Klf12	chr6	134981444	134981458	-	0.000	0.000	Merged-chr6-134981456-22
NR41229--MA1107.1.KLF9	chr3	65352868	65352880	-	0.000	0.000	Merged-chr3-65352895-35
NR34392--MA1107.1.KLF9	chr19	55260749	55260761	-	0.000	0.000	Merged-chr19-55260920-21
NR5839--MA1107.1.KLF9	chr10	43706317	43706329	-	0.000	0.000	Merged-chr10-43706280-54
NR71231--MA0493.1.Klf1	chr9	118512760	118512770	+	0.000	0.000	Merged-chr9-118512920-16
NR38953--MA1107.1.KLF9	chr2	151971069	151971081	+	0.000	0.000	Merged-chr2-151971067-35
NR7805--MA0599.1.KLF5	chr10	94378595	94378604	-	0.000	0.000	Merged-chr10-94378414-58
NR39535--MA0741.1.KLF16	chr2	165854760	165854770	-	0.000	0.000	Merged-chr2-165854688-17
NR66418--MA0599.1.KLF5	chr8	105278940	105278949	+	0.000	0.000	Merged-chr8-105279164-33
NR69759--MA0741.1.KLF16	chr9	80313762	80313772	-	0.000	0.000	Merged-chr9-80313733-27
NR9182--MA0741.1.KLF16	chr11	4390656	4390666	-	0.000	0.000	Merged-chr11-4390804-16
NR66757--MA1107.1.KLF9	chr8	114506082	114506094	-	0.000	0.000	Merged-chr8-114506190-31
NR52245--MA0741.1.KLF16	chr5	115693542	115693552	-	0.000	0.000	Merged-chr5-115693567-32
NR2038--MA0599.1.KLF5	chr1	119637161	119637170	+	0.000	0.000	Merged-chr1-119636990-21
NR31577--MA0741.1.KLF16	chr18	54822921	54822931	+	0.000	0.000	Merged-chr18-54822886-30
NR43629--MA0493.1.Klf1	chr3	138815444	138815454	-	0.000	0.000	Merged-chr3-138815364-14
NR21187--MA0493.1.Klf1	chr14	79236476	79236486	+	0.000	0.000	Merged-chr14-79236608-48
NR55159--MA0741.1.KLF16	chr6	43619506	43619516	+	0.000	0.000	Merged-chr6-43619418-19
NR34707--MA0599.1.KLF5	chr2	4298932	4298941	+	0.000	0.000	Merged-chr2-4299012-15
NR27409--MA0741.1.KLF16	chr17	5138643	5138653	-	0.000	0.000	Merged-chr17-5138884-51
NR8684--MA0493.1.Klf1	chr10	122778157	122778167	+	0.000	0.000	Merged-chr10-122778014-1
NR5606--MA0039.3.KLF4	chr10	37232223	37232233	+	0.000	0.000	Merged-chr10-37232300-62
NR53694--MA0039.3.KLF4	chr5	140148963	140148973	+	0.000	0.000	Merged-chr5-140149143-22
NR16601--MA1107.1.KLF9	chr13	37827780	37827792	-	0.000	0.000	Merged-chr13-37827863-1
NR56713--MA0741.1.KLF16	chr6	100390394	100390404	+	0.000	0.000	Merged-chr6-100390476-26
NR31020--MA0741.1.KLF16	chr18	23805390	23805400	-	0.000	0.000	Merged-chr18-23805225-5
NR68722--MA1107.1.KLF9	chr9	51162034	51162046	-	0.000	0.000	Merged-chr9-51161990-29
NR36223--MA1107.1.KLF9	chr2	54084587	54084599	+	0.000	0.000	Merged-chr2-54084669-5
NR50738--MA0039.3.KLF4	chr5	65889158	65889168	-	0.000	0.000	Merged-chr5-65889163-36
NR48761--MA0742.1.Klf12	chr4	149854338	149854352	-	0.000	0.000	Merged-chr4-149854542-67
NR67619--MA1107.1.KLF9	chr8	128473781	128473793	+	0.000	0.000	Merged-chr8-128473725-2
NR25676--MA0741.1.KLF16	chr16	28853748	28853758	+	0.000	0.000	Merged-chr16-28853718-1
NR20734--MA0741.1.KLF16	chr14	65358812	65358822	-	0.000	0.000	Merged-chr14-65358573-82
NR15629--MA0599.1.KLF5	chr12	109067991	109068000	+	0.000	0.000	Merged-chr12-109068052-48
NR28382--MA0493.1.Klf1	chr17	28643873	28643883	-	0.000	0.000	Merged-chr17-28644039-8
NR71212--MA0741.1.KLF16	chr9	118196827	118196837	-	0.000	0.000	Merged-chr9-118196833-13
NR5652--MA0493.1.Klf1	chr10	39293069	39293079	+	0.000	0.000	Merged-chr10-39293099-66
NR1888--MA0741.1.KLF16	chr1	106032121	106032131	+	0.000	0.000	Merged-chr1-106032051-18
NR36493--MA0599.1.KLF5	chr2	67565658	67565667	-	0.000	0.000	Merged-chr2-67565838-76
NR50924--MA0741.1.KLF16	chr5	74704354	74704364	-	0.000	0.000	Merged-chr5-74704453-70
NR11631--MA1107.1.KLF9	chr11	88595865	88595877	+	0.000	0.000	Merged-chr11-88595910-28
NR23511--MA0599.1.KLF5	chr15	76204671	76204680	+	0.000	0.000	Merged-chr15-76204810-2
NR9445--MA0741.1.KLF16	chr11	19926135	19926145	-	0.000	0.000	Merged-chr11-19926174-9
NR68718--MA1107.1.KLF9	chr9	51162026	51162038	-	0.000	0.000	Merged-chr9-51161990-29
NR31576--MA0493.1.Klf1	chr18	54822920	54822930	+	0.000	0.000	Merged-chr18-54822886-30
NR6187--MA0493.1.Klf1	chr10	61233349	61233359	+	0.000	0.000	Merged-chr10-61233317-40
NR59349--MA0599.1.KLF5	chr7	19822812	19822821	+	0.000	0.000	Merged-chr7-19822815-38
NR6098--MA0599.1.KLF5	chr10	59921285	59921294	-	0.000	0.000	Merged-chr10-59921087-38
NR43481--MA1107.1.KLF9	chr3	135579491	135579503	-	0.000	0.000	Merged-chr3-135579457-44
NR65106--MA0741.1.KLF16	chr8	64935180	64935190	-	0.000	0.000	Merged-chr8-64935114-22
NR39222--MA0741.1.KLF16	chr2	158673413	158673423	+	0.000	0.000	Merged-chr2-158673458-23
NR68940--MA0741.1.KLF16	chr9	58112636	58112646	-	0.000	0.000	Merged-chr9-58112486-25
NR59021--MA1107.1.KLF9	chr7	16047794	16047806	+	0.000	0.000	Merged-chr7-16047876-4
NR36801--MA1107.1.KLF9	chr2	77102610	77102622	+	0.000	0.000	Merged-chr2-77102646-21
NR56517--MA1107.1.KLF9	chr6	95683063	95683075	+	0.000	0.000	Merged-chr6-95682989-10
NR30845--MA0599.1.KLF5	chr18	5819923	5819932	+	0.000	0.000	Merged-chr18-5820020-28
NR27095--MA1107.1.KLF9	chr16	93574641	93574653	-	0.000	0.000	Merged-chr16-93574695-56
NR7223--MA0740.1.KLF14	chr10	81253305	81253318	-	0.000	0.000	Merged-chr10-81253220-18
NR55008--MA0741.1.KLF16	chr6	37455728	37455738	-	0.000	0.000	Merged-chr6-37455816-24
NR1087--MA0493.1.Klf1	chr1	69683246	69683256	-	0.000	0.000	Merged-chr1-69683222-14
NR59393--MA0740.1.KLF14	chr7	24301055	24301068	+	0.000	0.000	Merged-chr7-24301044-7
NR57948--MA0742.1.Klf12	chr6	134451030	134451044	-	0.000	0.000	Merged-chr6-134450954-21
NR66417--MA0740.1.KLF14	chr8	105278939	105278952	+	0.000	0.000	Merged-chr8-105279164-33
NR19577--MA0599.1.KLF5	chr14	25457603	25457612	+	0.000	0.000	Merged-chr14-25457767-37
NR64613--MA0741.1.KLF16	chr8	34818007	34818017	-	0.000	0.000	Merged-chr8-34817852-8
NR45867--MA1107.1.KLF9	chr4	63486715	63486727	+	0.000	0.000	Merged-chr4-63486767-20
NR28522--MA0741.1.KLF16	chr17	31693553	31693563	-	0.000	0.000	Merged-chr17-31693537-59
NR68199--MA1107.1.KLF9	chr9	35007371	35007383	-	0.000	0.000	Merged-chr9-35007274-11
NR9448--MA0493.1.Klf1	chr11	20035544	20035554	-	0.000	0.000	Merged-chr11-20035595-25
NR17957--MA0599.1.KLF5	chr13	93939771	93939780	-	0.000	0.000	Merged-chr13-93939742-17
NR68729--MA0740.1.KLF14	chr9	51168204	51168217	-	0.000	0.000	Merged-chr9-51168146-14
NR39968--MA1107.1.KLF9	chr2	173026930	173026942	+	0.000	0.000	Merged-chr2-173026822-63
NR16473--MA0741.1.KLF16	chr13	30186556	30186566	-	0.000	0.000	Merged-chr13-30186492-12
NR43477--MA1107.1.KLF9	chr3	135579483	135579495	-	0.000	0.000	Merged-chr3-135579457-44
NR2036--MA0740.1.KLF14	chr1	119637160	119637173	+	0.000	0.000	Merged-chr1-119636990-21
NR24063--MA1107.1.KLF9	chr15	84372962	84372974	-	0.000	0.000	Merged-chr15-84372915-18
NR324--MA0741.1.KLF16	chr1	34011508	34011518	-	0.000	0.000	Merged-chr1-34011501-80
NR26682--MA0493.1.Klf1	chr16	76283301	76283311	+	0.000	0.000	Merged-chr16-76283420-1
NR14716--MA0741.1.KLF16	chr12	80885789	80885799	-	0.000	0.000	Merged-chr12-80885869-36
NR22890--MA0039.3.KLF4	chr15	52886981	52886991	+	0.000	0.000	Merged-chr15-52887057-9
NR6442--MA1107.1.KLF9	chr10	68136685	68136697	-	0.000	0.000	Merged-chr10-68136775-17
NR9708--MA0741.1.KLF16	chr11	31169348	31169358	+	0.000	0.000	Merged-chr11-31169541-9
NR7631--MA0493.1.Klf1	chr10	89487195	89487205	+	0.000	0.000	Merged-chr10-89487316-19
NR34774--MA1107.1.KLF9	chr2	6379102	6379114	+	0.000	0.000	Merged-chr2-6378947-26
NR43944--MA0599.1.KLF5	chr3	148844366	148844375	-	0.000	0.000	Merged-chr3-148844306-23
NR40333--MA1107.1.KLF9	chr3	8667338	8667350	+	0.000	0.000	Merged-chr3-8667385-80
NR18017--MA0493.1.Klf1	chr13	95063723	95063733	-	0.000	0.000	Merged-chr13-95063599-48
NR35958--MA1107.1.KLF9	chr2	37765369	37765381	-	0.000	0.000	Merged-chr2-37765232-35
NR44998--MA0740.1.KLF14	chr4	41295618	41295631	+	0.000	0.000	Merged-chr4-41295781-15
NR65616--MA0599.1.KLF5	chr8	76902220	76902229	+	0.000	0.000	Merged-chr8-76902143-41
NR5838--MA0741.1.KLF16	chr10	43706324	43706334	-	0.000	0.000	Merged-chr10-43706280-54
NR3268--MA0741.1.KLF16	chr1	156473590	156473600	+	0.000	0.000	Merged-chr1-156473479-2
NR67490--MA1107.1.KLF9	chr8	126699188	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR13719--MA0599.1.KLF5	chr12	24975167	24975176	-	0.000	0.000	Merged-chr12-24975198-73
NR13843--MA1107.1.KLF9	chr12	30599736	30599748	-	0.000	0.000	Merged-chr12-30599572-41
NR13259--MA0742.1.Klf12	chr11	120941192	120941206	-	0.000	0.000	Merged-chr11-120941184-16
NR49494--MA0599.1.KLF5	chr5	20083295	20083304	+	0.000	0.000	Merged-chr5-20083207-6
NR34207--MA0599.1.KLF5	chr19	47915500	47915509	-	0.000	0.000	Merged-chr19-47915460-18
NR5813--MA0742.1.Klf12	chr10	42934809	42934823	-	0.000	0.000	Merged-chr10-42934777-29
NR56380--MA0599.1.KLF5	chr6	91660323	91660332	-	0.000	0.000	Merged-chr6-91660194-26
NR21465--MA0039.3.KLF4	chr14	101510851	101510861	-	0.000	0.000	Merged-chr14-101510851-45
NR72018--MA0740.1.KLF14	chrX	53607882	53607895	+	0.000	0.000	Merged-chrX-53607978-28
NR36296--MA1107.1.KLF9	chr2	59332403	59332415	-	0.000	0.000	Merged-chr2-59332590-12
NR63406--MA0742.1.Klf12	chr7	136894410	136894424	-	0.000	0.000	Merged-chr7-136894538-85
NR17989--MA0599.1.KLF5	chr13	94567546	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR35641--MA0493.1.Klf1	chr2	31026744	31026754	-	0.000	0.000	Merged-chr2-31026852-15
NR73128--MA0741.1.KLF16	chrY	90799069	90799079	-	0.000	0.000	Merged-chrY-90799205-23
NR60050--MA0741.1.KLF16	chr7	35172284	35172294	+	0.000	0.000	Merged-chr7-35172078-26
NR5833--MA0599.1.KLF5	chr10	43706319	43706328	-	0.000	0.000	Merged-chr10-43706280-54
NR33913--MA1107.1.KLF9	chr19	41031259	41031271	-	0.000	0.000	Merged-chr19-41031181-46
NR42299--MA0493.1.Klf1	chr3	101598151	101598161	+	0.000	0.000	Merged-chr3-101598272-22
NR47624--MA0741.1.KLF16	chr4	131696144	131696154	-	0.000	0.000	Merged-chr4-131696229-22
NR69555--MA0599.1.KLF5	chr9	75646911	75646920	+	0.000	0.000	Merged-chr9-75646856-3
NR67495--MA1107.1.KLF9	chr8	126864497	126864509	+	0.000	0.000	Merged-chr8-126864545-1
NR41171--MA0741.1.KLF16	chr3	60128382	60128392	-	0.000	0.000	Merged-chr3-60128494-15
NR2692--MA1107.1.KLF9	chr1	136617582	136617594	-	0.000	0.000	Merged-chr1-136617404-40
NR23472--MA0599.1.KLF5	chr15	75894348	75894357	-	0.000	0.000	Merged-chr15-75894455-46
NR6121--MA0493.1.Klf1	chr10	59958327	59958337	-	0.000	0.000	Merged-chr10-59958273-13
NR24059--MA0039.3.KLF4	chr15	84372962	84372972	-	0.000	0.000	Merged-chr15-84372915-18
NR46340--MA1107.1.KLF9	chr4	97871807	97871819	+	0.000	0.000	Merged-chr4-97871840-30
NR6590--MA0039.3.KLF4	chr10	71365190	71365200	+	0.000	0.000	Merged-chr10-71365210-11
NR7225--MA0599.1.KLF5	chr10	81253302	81253311	-	0.000	0.000	Merged-chr10-81253220-18
NR42434--MA0599.1.KLF5	chr3	103781084	103781093	-	0.000	0.000	Merged-chr3-103780888-34
NR24386--MA0741.1.KLF16	chr15	93443908	93443918	+	0.000	0.000	Merged-chr15-93443797-12
NR40840--MA0741.1.KLF16	chr3	38009329	38009339	-	0.000	0.000	Merged-chr3-38009410-12
NR32064--MA0742.1.Klf12	chr18	67967147	67967161	+	0.000	0.000	Merged-chr18-67966986-64
NR38952--MA0741.1.KLF16	chr2	151971070	151971080	+	0.000	0.000	Merged-chr2-151971067-35
NR31738--MA1107.1.KLF9	chr18	60502501	60502513	+	0.000	0.000	Merged-chr18-60502470-34
NR60542--MA1107.1.KLF9	chr7	49303814	49303826	-	0.000	0.000	Merged-chr7-49303959-15
NR39663--MA0741.1.KLF16	chr2	167713158	167713168	-	0.000	0.000	Merged-chr2-167713112-41
NR5288--MA0741.1.KLF16	chr10	16601070	16601080	-	0.000	0.000	Merged-chr10-16601020-18
NR53693--MA0599.1.KLF5	chr5	140148962	140148971	+	0.000	0.000	Merged-chr5-140149143-22
NR34127--MA0599.1.KLF5	chr19	46148529	46148538	-	0.000	0.000	Merged-chr19-46148494-21
NR12465--MA0741.1.KLF16	chr11	106057117	106057127	-	0.000	0.000	Merged-chr11-106057103-42
NR348--MA1107.1.KLF9	chr1	34831617	34831629	-	0.000	0.000	Merged-chr1-34831505-37
NR66808--MA0039.3.KLF4	chr8	115531468	115531478	+	0.000	0.000	Merged-chr8-115531430-21
NR14841--MA0740.1.KLF14	chr12	85486974	85486987	-	0.000	0.000	Merged-chr12-85486872-12
NR68937--MA0741.1.KLF16	chr9	58112633	58112643	-	0.000	0.000	Merged-chr9-58112486-25
NR34597--MA0599.1.KLF5	chr19	59650733	59650742	-	0.000	0.000	Merged-chr19-59650746-15
