#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed
NR6389--MA0591.1.Bach1::Mafk	chr17	50132922	50132936	-	0.000	0.000	Merged-chr17-50132792-1
NR13727--MA0496.2.MAFK	chr8	85515649	85515667	+	0.000	0.000	Merged-chr8-85515665-21
NR11627--MA0591.1.Bach1::Mafk	chr6	30162231	30162245	-	0.000	0.000	Merged-chr6-30162256-14
NR797--MA0591.1.Bach1::Mafk	chr1	144141074	144141088	-	0.000	0.000	Merged-chr1-144141131-13
NR14602--MA0496.2.MAFK	chr9	102587547	102587565	+	0.000	0.000	Merged-chr9-102587549-11
NR3303--MA0496.2.MAFK	chr12	102588573	102588591	+	0.000	0.000	Merged-chr12-102588735-27
NR14370--MA0591.1.Bach1::Mafk	chr9	66615317	66615331	+	0.000	0.000	Merged-chr9-66615364-32
NR13519--MA0117.2.Mafb	chr8	46197117	46197128	+	0.000	0.000	Merged-chr8-46197044-15
NR4966--MA0496.2.MAFK	chr14	119227931	119227949	-	0.000	0.000	Merged-chr14-119227938-9
NR585--MA0496.2.MAFK	chr1	106187587	106187605	-	0.000	0.000	Merged-chr1-106187715-26
NR2904--MA0089.1.MAFG::NFE2L1	chr12	25209010	25209015	-	0.000	0.000	Merged-chr12-25209047-25
NR5864--MA0495.2.MAFF	chr16	65351162	65351182	-	0.000	0.000	Merged-chr16-65351191-13
NR10966--MA0659.1.MAFG	chr5	68033468	68033488	-	0.000	0.000	Merged-chr5-68033501-23
NR6518--MA0591.1.Bach1::Mafk	chr17	73272006	73272020	-	0.000	0.000	Merged-chr17-73272015-7
NR11805--MA0117.2.Mafb	chr6	65569870	65569881	-	0.000	0.000	Merged-chr6-65569933-17
NR5094--MA0495.2.MAFF	chr15	32526185	32526205	+	0.000	0.000	Merged-chr15-32526016-1
NR5414--MA0089.1.MAFG::NFE2L1	chr15	94276645	94276650	-	0.000	0.000	Merged-chr15-94276800-21
NR14867--MA0495.2.MAFF	chrX	53607939	53607959	+	0.000	0.000	Merged-chrX-53607978-28
NR14853--MA0496.2.MAFK	chrX	42336961	42336979	-	0.000	0.000	Merged-chrX-42336875-23
NR7589--MA0089.1.MAFG::NFE2L1	chr2	30699950	30699955	-	0.000	0.000	Merged-chr2-30700028-24
NR1048--MA0501.1.MAF::NFE2	chr1	176986349	176986363	-	0.000	0.000	Merged-chr1-176986467-25
NR6545--MA0089.1.MAFG::NFE2L1	chr17	78602471	78602476	-	0.000	0.000	Merged-chr17-78602510-15
NR7850--MA0089.1.MAFG::NFE2L1	chr2	71964270	71964275	-	0.000	0.000	Merged-chr2-71964438-14
NR8303--MA0591.1.Bach1::Mafk	chr2	131191218	131191232	-	0.000	0.000	Merged-chr2-131191019-12
NR14669--MA0089.1.MAFG::NFE2L1	chr9	112197801	112197806	-	0.000	0.000	Merged-chr9-112197700-1
NR12483--MA0117.2.Mafb	chr6	144927578	144927589	-	0.000	0.000	Merged-chr6-144927646-14
NR2802--MA0591.1.Bach1::Mafk	chr11	117194556	117194570	+	0.000	0.000	Merged-chr11-117194632-5
NR13684--MA0501.1.MAF::NFE2	chr8	78738757	78738771	+	0.000	0.000	Merged-chr8-78738869-6
NR1498--MA0089.1.MAFG::NFE2L1	chr10	43742748	43742753	+	0.000	0.000	Merged-chr10-43742761-23
NR1874--MA0089.1.MAFG::NFE2L1	chr10	95691088	95691093	-	0.000	0.000	Merged-chr10-95691143-13
NR11588--MA0591.1.Bach1::Mafk	chr6	24894759	24894773	+	0.000	0.000	Merged-chr6-24894743-37
NR10863--MA0117.2.Mafb	chr5	52609894	52609905	-	0.000	0.000	Merged-chr5-52609918-24
NR3651--MA0501.1.MAF::NFE2	chr13	29805502	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR14856--MA0089.1.MAFG::NFE2L1	chrX	48097258	48097263	-	0.000	0.000	Merged-chrX-48097241-14
NR11828--MA0659.1.MAFG	chr6	67014762	67014782	+	0.000	0.000	Merged-chr6-67014748-19
NR3716--MA0501.1.MAF::NFE2	chr13	41447177	41447191	-	0.000	0.000	Merged-chr13-41447189-7
NR6838--MA0495.2.MAFF	chr18	54822970	54822990	-	0.000	0.000	Merged-chr18-54822886-30
NR9111--MA0591.1.Bach1::Mafk	chr3	84732101	84732115	+	0.000	0.000	Merged-chr3-84732134-27
NR5766--MA0495.2.MAFF	chr16	50737727	50737747	+	0.000	0.000	Merged-chr16-50737708-13
NR10159--MA0089.1.MAFG::NFE2L1	chr4	101141976	101141981	-	0.000	0.000	Merged-chr4-101141952-10
NR14369--MA0501.1.MAF::NFE2	chr9	65831289	65831303	-	0.000	0.000	Merged-chr9-65831419-5
NR631--MA0495.2.MAFF	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR2337--MA0089.1.MAFG::NFE2L1	chr11	44544221	44544226	-	0.000	0.000	Merged-chr11-44544227-34
NR12971--MA0089.1.MAFG::NFE2L1	chr7	101340427	101340432	-	0.000	0.000	Merged-chr7-101340468-9
NR3461--MA0591.1.Bach1::Mafk	chr12	114927842	114927856	-	0.000	0.000	Merged-chr12-114927894-5
NR14509--MA0496.2.MAFK	chr9	90906844	90906862	+	0.000	0.000	Merged-chr9-90906856-12
NR633--MA0659.1.MAFG	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR4331--MA0496.2.MAFK	chr14	8099811	8099829	-	0.000	0.000	Merged-chr14-8099733-53
NR2805--MA0496.2.MAFK	chr11	117194554	117194572	-	0.000	0.000	Merged-chr11-117194632-5
NR536--MA0089.1.MAFG::NFE2L1	chr1	97764338	97764343	+	0.000	0.000	Merged-chr1-97764346-16
NR11940--MA0089.1.MAFG::NFE2L1	chr6	87670054	87670059	+	0.000	0.000	Merged-chr6-87670230-13
NR5768--MA0117.2.Mafb	chr16	50737736	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR1406--MA0089.1.MAFG::NFE2L1	chr10	24111360	24111365	+	0.000	0.000	Merged-chr10-24111264-14
NR4005--MA0495.2.MAFF	chr13	90101751	90101771	+	0.000	0.000	Merged-chr13-90101603-11
NR5556--MA0495.2.MAFF	chr16	22661302	22661322	+	0.000	0.000	Merged-chr16-22661270-2
NR7219--MA0501.1.MAF::NFE2	chr19	17024898	17024912	+	0.000	0.000	Merged-chr19-17024956-8
NR873--MA0495.2.MAFF	chr1	155029375	155029395	+	0.000	0.000	Merged-chr1-155029443-27
NR19--MA0495.2.MAFF	chr1	13281525	13281545	-	0.000	0.000	Merged-chr1-13281685-7
NR11830--MA0501.1.MAF::NFE2	chr6	67014762	67014776	-	0.000	0.000	Merged-chr6-67014748-19
NR409--MA0501.1.MAF::NFE2	chr1	84881711	84881725	-	0.000	0.000	Merged-chr1-84881698-12
NR8890--MA0089.1.MAFG::NFE2L1	chr3	37981917	37981922	+	0.000	0.000	Merged-chr3-37982009-31
NR1886--MA0495.2.MAFF	chr10	96519651	96519671	+	0.000	0.000	Merged-chr10-96519469-9
NR9141--MA0495.2.MAFF	chr3	89727207	89727227	+	0.000	0.000	Merged-chr3-89727230-25
NR8062--MA0659.1.MAFG	chr2	104633322	104633342	-	0.000	0.000	Merged-chr2-104633408-9
NR2571--MA0591.1.Bach1::Mafk	chr11	80602770	80602784	+	0.000	0.000	Merged-chr11-80602702-1
NR11540--MA0495.2.MAFF	chr6	15163978	15163998	-	0.000	0.000	Merged-chr6-15163954-12
NR1494--MA0089.1.MAFG::NFE2L1	chr10	43375477	43375482	+	0.000	0.000	Merged-chr10-43375435-5
NR11551--MA0659.1.MAFG	chr6	15726619	15726639	-	0.000	0.000	Merged-chr6-15726718-35
NR4747--MA0501.1.MAF::NFE2	chr14	73472443	73472457	-	0.000	0.000	Merged-chr14-73472602-8
NR12515--MA0501.1.MAF::NFE2	chr6	146909336	146909350	-	0.000	0.000	Merged-chr6-146909380-33
NR12780--MA0089.1.MAFG::NFE2L1	chr7	64122491	64122496	+	0.000	0.000	Merged-chr7-64122484-38
NR11827--MA0591.1.Bach1::Mafk	chr6	67014765	67014779	-	0.000	0.000	Merged-chr6-67014748-19
NR12957--MA0495.2.MAFF	chr7	98995279	98995299	-	0.000	0.000	Merged-chr7-98995432-21
NR3750--MA0659.1.MAFG	chr13	44819586	44819606	-	0.000	0.000	Merged-chr13-44819494-25
NR8052--MA0591.1.Bach1::Mafk	chr2	103271647	103271661	+	0.000	0.000	Merged-chr2-103271548-6
NR14595--MA0495.2.MAFF	chr9	102587546	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR3296--MA0495.2.MAFF	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR13230--MA0089.1.MAFG::NFE2L1	chr7	130886494	130886499	-	0.000	0.000	Merged-chr7-130886495-31
NR2743--MA0591.1.Bach1::Mafk	chr11	108217282	108217296	-	0.000	0.000	Merged-chr11-108217250-3
NR8700--MA0496.2.MAFK	chr2	174566022	174566040	-	0.000	0.000	Merged-chr2-174566072-46
NR258--MA0089.1.MAFG::NFE2L1	chr1	60882910	60882915	-	0.000	0.000	Merged-chr1-60883000-15
NR7167--MA0496.2.MAFK	chr19	6976276	6976294	-	0.000	0.000	Merged-chr19-6976214-1
NR14349--MA0495.2.MAFF	chr9	62425367	62425387	-	0.000	0.000	Merged-chr9-62425384-15
NR851--MA0501.1.MAF::NFE2	chr1	153675757	153675771	+	0.000	0.000	Merged-chr1-153675831-16
NR13231--MA0501.1.MAF::NFE2	chr7	130886484	130886498	-	0.000	0.000	Merged-chr7-130886495-31
NR6413--MA0496.2.MAFK	chr17	53658758	53658776	-	0.000	0.000	Merged-chr17-53658882-10
NR307--MA0659.1.MAFG	chr1	72449904	72449924	+	0.000	0.000	Merged-chr1-72450027-13
NR11545--MA0495.2.MAFF	chr6	15726619	15726639	+	0.000	0.000	Merged-chr6-15726718-35
NR3679--MA0089.1.MAFG::NFE2L1	chr13	35960022	35960027	+	0.000	0.000	Merged-chr13-35959953-5
NR3188--MA0089.1.MAFG::NFE2L1	chr12	86592793	86592798	+	0.000	0.000	Merged-chr12-86592700-17
NR6194--MA0501.1.MAF::NFE2	chr17	18462873	18462887	-	0.000	0.000	Merged-chr17-18462916-14
NR12706--MA0496.2.MAFK	chr7	49802849	49802867	+	0.000	0.000	Merged-chr7-49802865-9
NR9668--MA0089.1.MAFG::NFE2L1	chr3	152127457	152127462	+	0.000	0.000	Merged-chr3-152127515-20
NR4142--MA0591.1.Bach1::Mafk	chr13	108045868	108045882	+	0.000	0.000	Merged-chr13-108045887-18
NR14127--MA0117.2.Mafb	chr9	14921321	14921332	+	0.000	0.000	Merged-chr9-14921223-31
NR13194--MA0659.1.MAFG	chr7	127148384	127148404	-	0.000	0.000	Merged-chr7-127148384-5
NR14597--MA0117.2.Mafb	chr9	102587546	102587557	+	0.000	0.000	Merged-chr9-102587549-11
NR3298--MA0117.2.Mafb	chr12	102588581	102588592	-	0.000	0.000	Merged-chr12-102588735-27
NR11529--MA0117.2.Mafb	chr6	12082108	12082119	+	0.000	0.000	Merged-chr6-12082002-27
NR4743--MA0591.1.Bach1::Mafk	chr14	73472446	73472460	-	0.000	0.000	Merged-chr14-73472602-8
NR2216--MA0501.1.MAF::NFE2	chr11	19926270	19926284	+	0.000	0.000	Merged-chr11-19926174-9
NR12443--MA0591.1.Bach1::Mafk	chr6	143132510	143132524	+	0.000	0.000	Merged-chr6-143132490-15
NR4035--MA0591.1.Bach1::Mafk	chr13	93939723	93939737	-	0.000	0.000	Merged-chr13-93939742-17
