#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed
NR34652--MA1107.1.KLF9	chr2	71275531	71275543	+	0.000	0.000	Merged-chr2-71275399-1
NR31656--MA0741.1.KLF16	chr19	21785262	21785272	+	0.000	0.000	Merged-chr19-21785424-37
NR21022--MA0599.1.KLF5	chr15	3264502	3264511	+	0.000	0.000	Merged-chr15-3264546-21
NR7621--MA0493.1.Klf1	chr10	107872813	107872823	+	0.000	0.000	Merged-chr10-107872809-21
NR19785--MA0039.3.KLF4	chr14	66241606	66241616	-	0.000	0.000	Merged-chr14-66241484-22
NR44916--MA0657.1.KLF13	chr4	129556601	129556618	+	0.000	0.000	Merged-chr4-129556698-9
NR36833--MA0599.1.KLF5	chr2	148537245	148537254	-	0.000	0.000	Merged-chr2-148537326-5
NR48456--MA0493.1.Klf1	chr5	92511404	92511414	-	0.000	0.000	Merged-chr5-92511528-18
NR33588--MA0741.1.KLF16	chr2	29102773	29102783	-	0.000	0.000	Merged-chr2-29102866-17
NR33428--MA1107.1.KLF9	chr2	26312942	26312954	+	0.000	0.000	Merged-chr2-26313010-11
NR62447--MA1107.1.KLF9	chr8	115185723	115185735	+	0.000	0.000	Merged-chr8-115185594-22
NR24412--MA0741.1.KLF16	chr16	38458755	38458765	+	0.000	0.000	Merged-chr16-38458873-21
NR22190--MA0741.1.KLF16	chr15	77816342	77816352	+	0.000	0.000	Merged-chr15-77816334-52
NR48460--MA0742.1.Klf12	chr5	92511442	92511456	-	0.000	0.000	Merged-chr5-92511528-18
NR26224--MA1107.1.KLF9	chr17	19435238	19435250	+	0.000	0.000	Merged-chr17-19435269-18
NR23509--MA0741.1.KLF16	chr16	4552972	4552982	+	0.000	0.000	Merged-chr16-4552981-12
NR25108--MA0493.1.Klf1	chr16	85000212	85000222	+	0.000	0.000	Merged-chr16-85000062-1
NR48488--MA0599.1.KLF5	chr5	92961723	92961732	+	0.000	0.000	Merged-chr5-92961688-16
NR63571--MA0740.1.KLF14	chr9	24410667	24410680	+	0.000	0.000	Merged-chr9-24410583-1
NR5314--MA0741.1.KLF16	chr10	40171481	40171491	-	0.000	0.000	Merged-chr10-40171372-15
NR42717--MA0740.1.KLF14	chr4	41770563	41770576	+	0.000	0.000	Merged-chr4-41770467-12
NR32867--MA0657.1.KLF13	chr19	60183109	60183126	+	0.000	0.000	Merged-chr19-60182957-49
NR40100--MA0740.1.KLF14	chr3	101570873	101570886	-	0.000	0.000	Merged-chr3-101570775-35
NR65215--MA0742.1.Klf12	chr9	85470412	85470426	-	0.000	0.000	Merged-chr9-85470523-14
NR38007--MA0740.1.KLF14	chr2	172390701	172390714	-	0.000	0.000	Merged-chr2-172390550-32
NR52271--MA0741.1.KLF16	chr6	54096498	54096508	+	0.000	0.000	Merged-chr6-54096523-11
NR36931--MA0493.1.Klf1	chr2	151581107	151581117	-	0.000	0.000	Merged-chr2-151581099-26
NR46703--MA0742.1.Klf12	chr5	5573933	5573947	-	0.000	0.000	Merged-chr5-5574084-22
NR13149--MA0742.1.Klf12	chr12	12320900	12320914	-	0.000	0.000	Merged-chr12-12320871-15
NR27887--MA1107.1.KLF9	chr17	56905169	56905181	+	0.000	0.000	Merged-chr17-56905051-10
NR6782--MA0493.1.Klf1	chr10	81401939	81401949	-	0.000	0.000	Merged-chr10-81401925-26
NR40179--MA0741.1.KLF16	chr3	103376027	103376037	+	0.000	0.000	Merged-chr3-103375915-4
NR44329--MA1107.1.KLF9	chr4	116701026	116701038	-	0.000	0.000	Merged-chr4-116701085-12
NR19376--MA0657.1.KLF13	chr14	54146701	54146718	+	0.000	0.000	Merged-chr14-54146707-32
NR14051--MA0599.1.KLF5	chr12	76889981	76889990	+	0.000	0.000	Merged-chr12-76889803-12
NR45450--MA1107.1.KLF9	chr4	135493511	135493523	-	0.000	0.000	Merged-chr4-135493487-11
NR28311--MA0599.1.KLF5	chr17	74865000	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR1596--MA0742.1.Klf12	chr1	92258975	92258989	+	0.000	0.000	Merged-chr1-92258987-8
NR65395--MA0493.1.Klf1	chr9	94453390	94453400	+	0.000	0.000	Merged-chr9-94453263-19
NR1350--MA1107.1.KLF9	chr1	85720762	85720774	+	0.000	0.000	Merged-chr1-85720773-26
NR28184--MA0039.3.KLF4	chr17	71678132	71678142	-	0.000	0.000	Merged-chr17-71678086-8
NR61227--MA0741.1.KLF16	chr8	72163001	72163011	+	0.000	0.000	Merged-chr8-72162977-17
NR3159--MA0493.1.Klf1	chr1	162565216	162565226	+	0.000	0.000	Merged-chr1-162565187-22
NR52446--MA0741.1.KLF16	chr6	61270466	61270476	+	0.000	0.000	Merged-chr6-61270558-8
NR32147--MA0599.1.KLF5	chr19	42149819	42149828	+	0.000	0.000	Merged-chr19-42149753-11
NR1338--MA0599.1.KLF5	chr1	85680448	85680457	+	0.000	0.000	Merged-chr1-85680352-18
NR3512--MA1107.1.KLF9	chr1	170471953	170471965	+	0.000	0.000	Merged-chr1-170472023-1
NR4821--MA0741.1.KLF16	chr10	6956474	6956484	+	0.000	0.000	Merged-chr10-6956561-24
NR48464--MA0741.1.KLF16	chr5	92511439	92511449	-	0.000	0.000	Merged-chr5-92511528-18
NR324--MA1107.1.KLF9	chr1	36274541	36274553	+	0.000	0.000	Merged-chr1-36274584-22
NR48330--MA0742.1.Klf12	chr5	88988941	88988955	-	0.000	0.000	Merged-chr5-88989096-7
NR31364--MA0741.1.KLF16	chr19	7375017	7375027	+	0.000	0.000	Merged-chr19-7375131-8
NR17848--MA1107.1.KLF9	chr13	103215749	103215761	+	0.000	0.000	Merged-chr13-103215841-2
NR21277--MA0657.1.KLF13	chr15	27578967	27578984	-	0.000	0.000	Merged-chr15-27579137-17
NR34146--MA0657.1.KLF13	chr2	48419948	48419965	+	0.000	0.000	Merged-chr2-48419995-8
NR11686--MA0599.1.KLF5	chr11	98019347	98019356	+	0.000	0.000	Merged-chr11-98019407-17
NR53762--MA1107.1.KLF9	chr6	119199104	119199116	+	0.000	0.000	Merged-chr6-119199024-52
NR6427--MA0742.1.Klf12	chr10	79692122	79692136	+	0.000	0.000	Merged-chr10-79692164-17
NR4948--MA0599.1.KLF5	chr10	12850949	12850958	-	0.000	0.000	Merged-chr10-12851139-23
NR51260--MA1107.1.KLF9	chr5	149594166	149594178	+	0.000	0.000	Merged-chr5-149594297-11
NR20039--MA1107.1.KLF9	chr14	75064698	75064710	+	0.000	0.000	Merged-chr14-75064758-13
NR46274--MA0741.1.KLF16	chr4	150995150	150995160	-	0.000	0.000	Merged-chr4-150995020-21
NR54201--MA0741.1.KLF16	chr6	130627442	130627452	-	0.000	0.000	Merged-chr6-130627344-1
NR49380--MA1107.1.KLF9	chr5	114116671	114116683	+	0.000	0.000	Merged-chr5-114116772-8
NR52316--MA0741.1.KLF16	chr6	54902686	54902696	+	0.000	0.000	Merged-chr6-54902774-18
NR37493--MA0741.1.KLF16	chr2	164041242	164041252	-	0.000	0.000	Merged-chr2-164041176-18
NR53986--MA1107.1.KLF9	chr6	125276982	125276994	+	0.000	0.000	Merged-chr6-125277000-16
NR42109--MA0741.1.KLF16	chr3	154628467	154628477	+	0.000	0.000	Merged-chr3-154628476-23
NR37559--MA0741.1.KLF16	chr2	164943140	164943150	-	0.000	0.000	Merged-chr2-164943047-31
NR20393--MA0741.1.KLF16	chr14	100235723	100235733	+	0.000	0.000	Merged-chr14-100235821-25
NR59048--MA1107.1.KLF9	chr7	128175967	128175979	-	0.000	0.000	Merged-chr7-128175944-11
NR51915--MA0599.1.KLF5	chr6	39349271	39349280	+	0.000	0.000	Merged-chr6-39349203-4
NR62465--MA0039.3.KLF4	chr8	115728737	115728747	+	0.000	0.000	Merged-chr8-115728663-11
NR1355--MA1107.1.KLF9	chr1	85720772	85720784	+	0.000	0.000	Merged-chr1-85720773-26
NR57101--MA1107.1.KLF9	chr7	75644832	75644844	-	0.000	0.000	Merged-chr7-75644760-27
NR19357--MA0493.1.Klf1	chr14	53553951	53553961	-	0.000	0.000	Merged-chr14-53553995-16
NR61393--MA0039.3.KLF4	chr8	81693376	81693386	-	0.000	0.000	Merged-chr8-81693347-14
NR59047--MA0741.1.KLF16	chr7	128175991	128176001	+	0.000	0.000	Merged-chr7-128175944-11
NR63072--MA0741.1.KLF16	chr8	125727533	125727543	-	0.000	0.000	Merged-chr8-125727602-12
NR37841--MA0740.1.KLF14	chr2	168591374	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR6370--MA1107.1.KLF9	chr10	78243958	78243970	-	0.000	0.000	Merged-chr10-78243898-1
NR52668--MA1107.1.KLF9	chr6	72841931	72841943	+	0.000	0.000	Merged-chr6-72841906-9
NR776--MA0039.3.KLF4	chr1	59180247	59180257	+	0.000	0.000	Merged-chr1-59180254-19
NR21279--MA0741.1.KLF16	chr15	27578972	27578982	-	0.000	0.000	Merged-chr15-27579137-17
NR36089--MA0742.1.Klf12	chr2	126252425	126252439	+	0.000	0.000	Merged-chr2-126252361-10
NR28898--MA0599.1.KLF5	chr17	88654078	88654087	-	0.000	0.000	Merged-chr17-88654141-3
NR52272--MA0742.1.Klf12	chr6	54096527	54096541	-	0.000	0.000	Merged-chr6-54096523-11
NR14065--MA0599.1.KLF5	chr12	77077930	77077939	+	0.000	0.000	Merged-chr12-77077923-9
NR17996--MA1107.1.KLF9	chr13	108170102	108170114	+	0.000	0.000	Merged-chr13-108170237-20
NR52315--MA0493.1.Klf1	chr6	54902685	54902695	+	0.000	0.000	Merged-chr6-54902774-18
NR46255--MA0740.1.KLF14	chr4	150894753	150894766	+	0.000	0.000	Merged-chr4-150894695-19
NR40575--MA0493.1.Klf1	chr3	116856131	116856141	-	0.000	0.000	Merged-chr3-116855977-19
NR45120--MA0493.1.Klf1	chr4	132749106	132749116	-	0.000	0.000	Merged-chr4-132748989-25
NR5071--MA0599.1.KLF5	chr10	19594672	19594681	-	0.000	0.000	Merged-chr10-19594652-16
NR42718--MA0657.1.KLF13	chr4	41770562	41770579	+	0.000	0.000	Merged-chr4-41770467-12
NR31653--MA0599.1.KLF5	chr19	21785262	21785271	+	0.000	0.000	Merged-chr19-21785424-37
NR66162--MA0039.3.KLF4	chr9	110896830	110896840	-	0.000	0.000	Merged-chr9-110896831-29
NR65762--MA1107.1.KLF9	chr9	104269487	104269499	-	0.000	0.000	Merged-chr9-104269530-16
NR47169--MA0039.3.KLF4	chr5	28242653	28242663	-	0.000	0.000	Merged-chr5-28242683-9
NR64440--MA0493.1.Klf1	chr9	61630515	61630525	+	0.000	0.000	Merged-chr9-61630561-11
NR58729--MA0493.1.Klf1	chr7	123218905	123218915	+	0.000	0.000	Merged-chr7-123218820-1
NR9828--MA1107.1.KLF9	chr11	54161077	54161089	-	0.000	0.000	Merged-chr11-54161145-7
NR14153--MA0039.3.KLF4	chr12	80331801	80331811	-	0.000	0.000	Merged-chr12-80331845-24
NR65883--MA1107.1.KLF9	chr9	106430929	106430941	+	0.000	0.000	Merged-chr9-106430870-17
NR2454--MA1107.1.KLF9	chr1	138180317	138180329	-	0.000	0.000	Merged-chr1-138180262-18
NR40114--MA0493.1.Klf1	chr3	101588958	101588968	+	0.000	0.000	Merged-chr3-101588946-10
NR54867--MA0599.1.KLF5	chr6	144664967	144664976	+	0.000	0.000	Merged-chr6-144664964-20
NR49474--MA0039.3.KLF4	chr5	115516813	115516823	-	0.000	0.000	Merged-chr5-115516638-85
NR51256--MA1107.1.KLF9	chr5	149594158	149594170	+	0.000	0.000	Merged-chr5-149594297-11
NR64542--MA0039.3.KLF4	chr9	64797333	64797343	+	0.000	0.000	Merged-chr9-64797561-46
NR36183--MA0039.3.KLF4	chr2	128392482	128392492	+	0.000	0.000	Merged-chr2-128392502-21
NR26826--MA0599.1.KLF5	chr17	31326300	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR17609--MA0742.1.Klf12	chr13	98692029	98692043	-	0.000	0.000	Merged-chr13-98692096-35
NR56011--MA0039.3.KLF4	chr7	28423307	28423317	+	0.000	0.000	Merged-chr7-28423189-12
NR39423--MA0741.1.KLF16	chr3	84630932	84630942	-	0.000	0.000	Merged-chr3-84630888-13
NR67369--MA1107.1.KLF9	chrX	48435809	48435821	-	0.000	0.000	Merged-chrX-48435827-14
NR5319--MA0741.1.KLF16	chr10	40171486	40171496	-	0.000	0.000	Merged-chr10-40171372-15
NR52276--MA0741.1.KLF16	chr6	54096530	54096540	-	0.000	0.000	Merged-chr6-54096523-11
NR65416--MA0741.1.KLF16	chr9	95311656	95311666	-	0.000	0.000	Merged-chr9-95311897-42
NR33021--MA0039.3.KLF4	chr2	6462522	6462532	+	0.000	0.000	Merged-chr2-6462544-11
NR28656--MA0493.1.Klf1	chr17	84368868	84368878	-	0.000	0.000	Merged-chr17-84368765-10
NR31474--MA0742.1.Klf12	chr19	10742351	10742365	+	0.000	0.000	Merged-chr19-10742399-21
NR15007--MA0493.1.Klf1	chr12	107144554	107144564	-	0.000	0.000	Merged-chr12-107144688-5
NR39220--MA0039.3.KLF4	chr3	68784302	68784312	-	0.000	0.000	Merged-chr3-68784168-43
NR13327--MA0657.1.KLF13	chr12	25351018	25351035	+	0.000	0.000	Merged-chr12-25351011-20
NR14611--MA0493.1.Klf1	chr12	100480786	100480796	+	0.000	0.000	Merged-chr12-100480598-53
NR49372--MA0741.1.KLF16	chr5	114041786	114041796	-	0.000	0.000	Merged-chr5-114041714-24
NR19612--MA1107.1.KLF9	chr14	59553218	59553230	+	0.000	0.000	Merged-chr14-59553394-22
NR6815--MA0599.1.KLF5	chr10	81524157	81524166	+	0.000	0.000	Merged-chr10-81524170-54
NR18989--MA0599.1.KLF5	chr14	33099381	33099390	+	0.000	0.000	Merged-chr14-33099452-34
NR32300--MA0599.1.KLF5	chr19	45577319	45577328	+	0.000	0.000	Merged-chr19-45577468-39
NR18982--MA0742.1.Klf12	chr14	33099340	33099354	+	0.000	0.000	Merged-chr14-33099452-34
NR26838--MA0741.1.KLF16	chr17	31456839	31456849	-	0.000	0.000	Merged-chr17-31456921-12
NR46232--MA1107.1.KLF9	chr4	150217258	150217270	-	0.000	0.000	Merged-chr4-150217269-5
NR27278--MA0741.1.KLF16	chr17	36982672	36982682	+	0.000	0.000	Merged-chr17-36982659-16
NR38265--MA1107.1.KLF9	chr2	178479322	178479334	-	0.000	0.000	Merged-chr2-178479240-1
NR39477--MA0599.1.KLF5	chr3	87266865	87266874	-	0.000	0.000	Merged-chr3-87266700-20
NR28594--MA0599.1.KLF5	chr17	83880369	83880378	-	0.000	0.000	Merged-chr17-83880471-24
NR33991--MA0742.1.Klf12	chr2	35783567	35783581	-	0.000	0.000	Merged-chr2-35783526-7
NR23476--MA0599.1.KLF5	chr16	3859463	3859472	-	0.000	0.000	Merged-chr16-3859586-8
NR60104--MA0599.1.KLF5	chr8	13703969	13703978	-	0.000	0.000	Merged-chr8-13703943-8
NR29848--MA0039.3.KLF4	chr18	56871833	56871843	-	0.000	0.000	Merged-chr18-56871976-16
NR67109--MA0741.1.KLF16	chrX	12977803	12977813	-	0.000	0.000	Merged-chrX-12977868-18
NR7371--MA0740.1.KLF14	chr10	95009209	95009222	-	0.000	0.000	Merged-chr10-95009173-43
NR36086--MA0493.1.Klf1	chr2	125867295	125867305	+	0.000	0.000	Merged-chr2-125867121-3
NR57097--MA0742.1.Klf12	chr7	75644830	75644844	-	0.000	0.000	Merged-chr7-75644760-27
NR12794--MA0493.1.Klf1	chr11	118200332	118200342	-	0.000	0.000	Merged-chr11-118200400-19
NR14079--MA0599.1.KLF5	chr12	77765418	77765427	+	0.000	0.000	Merged-chr12-77765433-12
NR14610--MA0039.3.KLF4	chr12	100480788	100480798	+	0.000	0.000	Merged-chr12-100480598-53
NR31758--MA0742.1.Klf12	chr19	27967765	27967779	-	0.000	0.000	Merged-chr19-27967760-35
NR32872--MA1107.1.KLF9	chr19	60183110	60183122	+	0.000	0.000	Merged-chr19-60182957-49
NR37623--MA1107.1.KLF9	chr2	166610540	166610552	+	0.000	0.000	Merged-chr2-166610595-30
NR31651--MA0740.1.KLF14	chr19	21785255	21785268	+	0.000	0.000	Merged-chr19-21785424-37
NR13405--MA0493.1.Klf1	chr12	32202004	32202014	-	0.000	0.000	Merged-chr12-32202051-6
NR7474--MA1107.1.KLF9	chr10	98776713	98776725	-	0.000	0.000	Merged-chr10-98776574-38
NR2636--MA0741.1.KLF16	chr1	147237214	147237224	+	0.000	0.000	Merged-chr1-147237183-6
NR777--MA0741.1.KLF16	chr1	59180246	59180256	+	0.000	0.000	Merged-chr1-59180254-19
NR60461--MA1107.1.KLF9	chr8	34948107	34948119	+	0.000	0.000	Merged-chr8-34948236-16
NR41272--MA0599.1.KLF5	chr3	136730177	136730186	-	0.000	0.000	Merged-chr3-136730222-15
NR53571--MA0493.1.Klf1	chr6	114679268	114679278	-	0.000	0.000	Merged-chr6-114679499-19
NR39449--MA0741.1.KLF16	chr3	84826078	84826088	-	0.000	0.000	Merged-chr3-84826191-13
NR33981--MA0599.1.KLF5	chr2	35729685	35729694	-	0.000	0.000	Merged-chr2-35729635-16
NR29223--MA0599.1.KLF5	chr18	23841686	23841695	-	0.000	0.000	Merged-chr18-23841558-17
NR37769--MA0741.1.KLF16	chr2	167831834	167831844	-	0.000	0.000	Merged-chr2-167831852-3
NR27193--MA0740.1.KLF14	chr17	35742070	35742083	+	0.000	0.000	Merged-chr17-35741988-36
NR58689--MA0741.1.KLF16	chr7	122317172	122317182	+	0.000	0.000	Merged-chr7-122317075-24
NR29204--MA1107.1.KLF9	chr18	23733795	23733807	+	0.000	0.000	Merged-chr18-23733972-8
NR30218--MA1107.1.KLF9	chr18	67255871	67255883	-	0.000	0.000	Merged-chr18-67255745-40
NR2119--MA1107.1.KLF9	chr1	128540452	128540464	+	0.000	0.000	Merged-chr1-128540410-9
NR47562--MA0741.1.KLF16	chr5	43824748	43824758	-	0.000	0.000	Merged-chr5-43824623-50
NR37660--MA0599.1.KLF5	chr2	166740624	166740633	-	0.000	0.000	Merged-chr2-166740656-12
NR33496--MA0039.3.KLF4	chr2	27487404	27487414	-	0.000	0.000	Merged-chr2-27487515-13
NR23372--MA1107.1.KLF9	chr15	102110643	102110655	-	0.000	0.000	Merged-chr15-102110732-12
NR31098--MA0493.1.Klf1	chr19	3976113	3976123	+	0.000	0.000	Merged-chr19-3976009-22
NR37847--MA1107.1.KLF9	chr2	168591375	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR64208--MA0493.1.Klf1	chr9	54624196	54624206	-	0.000	0.000	Merged-chr9-54624263-10
NR30482--MA1107.1.KLF9	chr18	73816987	73816999	+	0.000	0.000	Merged-chr18-73816843-39
NR61677--MA0742.1.Klf12	chr8	86485065	86485079	+	0.000	0.000	Merged-chr8-86484982-16
NR59617--MA0039.3.KLF4	chr7	141270825	141270835	+	0.000	0.000	Merged-chr7-141270891-9
NR65464--MA0599.1.KLF5	chr9	96369975	96369984	-	0.000	0.000	Merged-chr9-96369990-33
NR39902--MA0493.1.Klf1	chr3	96338265	96338275	+	0.000	0.000	Merged-chr3-96338308-3
NR23493--MA1107.1.KLF9	chr16	3962971	3962983	+	0.000	0.000	Merged-chr16-3962878-14
NR28459--MA1107.1.KLF9	chr17	80441969	80441981	-	0.000	0.000	Merged-chr17-80441791-30
NR3352--MA1107.1.KLF9	chr1	167245575	167245587	+	0.000	0.000	Merged-chr1-167245435-23
NR66433--MA0599.1.KLF5	chr9	116241446	116241455	+	0.000	0.000	Merged-chr9-116241562-13
NR12458--MA1107.1.KLF9	chr11	113802535	113802547	-	0.000	0.000	Merged-chr11-113802652-27
NR64034--MA0599.1.KLF5	chr9	45329720	45329729	-	0.000	0.000	Merged-chr9-45329808-12
NR46228--MA1107.1.KLF9	chr4	150217250	150217262	-	0.000	0.000	Merged-chr4-150217269-5
NR21752--MA1107.1.KLF9	chr15	60120074	60120086	-	0.000	0.000	Merged-chr15-60120172-38
NR183--MA0599.1.KLF5	chr1	21870789	21870798	+	0.000	0.000	Merged-chr1-21870806-15
NR33632--MA0599.1.KLF5	chr2	29849206	29849215	-	0.000	0.000	Merged-chr2-29849136-11
NR47901--MA0599.1.KLF5	chr5	67155731	67155740	+	0.000	0.000	Merged-chr5-67155759-12
NR18330--MA1107.1.KLF9	chr13	114444908	114444920	+	0.000	0.000	Merged-chr13-114444756-1
NR14513--MA0493.1.Klf1	chr12	94083598	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR54200--MA0493.1.Klf1	chr6	130627449	130627459	-	0.000	0.000	Merged-chr6-130627344-1
NR33494--MA0742.1.Klf12	chr2	27487402	27487416	-	0.000	0.000	Merged-chr2-27487515-13
NR58451--MA0039.3.KLF4	chr7	117406358	117406368	-	0.000	0.000	Merged-chr7-117406595-16
NR39239--MA1107.1.KLF9	chr3	68784323	68784335	-	0.000	0.000	Merged-chr3-68784168-43
NR24518--MA0741.1.KLF16	chr16	46027242	46027252	-	0.000	0.000	Merged-chr16-46027069-1,Merged-chr16-46027426-16
NR53263--MA0599.1.KLF5	chr6	99429074	99429083	+	0.000	0.000	Merged-chr6-99429138-37
NR26839--MA1107.1.KLF9	chr17	31456838	31456850	-	0.000	0.000	Merged-chr17-31456921-12
NR37193--MA0039.3.KLF4	chr2	157071723	157071733	-	0.000	0.000	Merged-chr2-157071692-20
NR28576--MA0493.1.Klf1	chr17	83809335	83809345	+	0.000	0.000	Merged-chr17-83809391-18
NR64127--MA1107.1.KLF9	chr9	50414244	50414256	-	0.000	0.000	Merged-chr9-50414250-13
NR31425--MA0493.1.Klf1	chr19	8984279	8984289	-	0.000	0.000	Merged-chr19-8984128-7
NR65115--MA0599.1.KLF5	chr9	79947684	79947693	-	0.000	0.000	Merged-chr9-79947658-22
NR6908--MA0039.3.KLF4	chr10	83733944	83733954	-	0.000	0.000	Merged-chr10-83733897-13
NR14768--MA0741.1.KLF16	chr12	103103772	103103782	-	0.000	0.000	Merged-chr12-103103779-12
NR11807--MA1107.1.KLF9	chr11	99147984	99147996	+	0.000	0.000	Merged-chr11-99147890-14
NR67724--MA0493.1.Klf1	chrX	102061020	102061030	+	0.000	0.000	Merged-chrX-102061073-12
NR36655--MA0493.1.Klf1	chr2	144173864	144173874	-	0.000	0.000	Merged-chr2-144174021-12
NR37619--MA1107.1.KLF9	chr2	166607045	166607057	+	0.000	0.000	Merged-chr2-166607083-27
NR29231--MA1107.1.KLF9	chr18	24056635	24056647	-	0.000	0.000	Merged-chr18-24056645-8
NR33594--MA0741.1.KLF16	chr2	29102779	29102789	-	0.000	0.000	Merged-chr2-29102866-17
NR48329--MA0657.1.KLF13	chr5	88988939	88988956	-	0.000	0.000	Merged-chr5-88989096-7
NR50786--MA0599.1.KLF5	chr5	140839009	140839018	+	0.000	0.000	Merged-chr5-140838792-15
NR21552--MA0599.1.KLF5	chr15	42983386	42983395	+	0.000	0.000	Merged-chr15-42983258-15
NR60285--MA0741.1.KLF16	chr8	25059856	25059866	+	0.000	0.000	Merged-chr8-25059963-13
NR52612--MA0599.1.KLF5	chr6	72410884	72410893	+	0.000	0.000	Merged-chr6-72410796-13
NR54717--MA0742.1.Klf12	chr6	142955193	142955207	+	0.000	0.000	Merged-chr6-142955079-5
NR58397--MA0741.1.KLF16	chr7	115448893	115448903	+	0.000	0.000	Merged-chr7-115449030-8
NR29219--MA0599.1.KLF5	chr18	23811115	23811124	+	0.000	0.000	Merged-chr18-23810991-46
NR34368--MA0493.1.Klf1	chr2	60204356	60204366	+	0.000	0.000	Merged-chr2-60204421-25
NR42326--MA0493.1.Klf1	chr4	8712374	8712384	+	0.000	0.000	Merged-chr4-8712432-5
NR7713--MA0599.1.KLF5	chr10	111031829	111031838	+	0.000	0.000	Merged-chr10-111031729-43
NR37614--MA0742.1.Klf12	chr2	166607045	166607059	+	0.000	0.000	Merged-chr2-166607083-27
NR31363--MA0599.1.KLF5	chr19	7375017	7375026	+	0.000	0.000	Merged-chr19-7375131-8
NR10512--MA0742.1.Klf12	chr11	70597420	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR11158--MA1107.1.KLF9	chr11	85541640	85541652	-	0.000	0.000	Merged-chr11-85541666-11
NR2453--MA0741.1.KLF16	chr1	138180318	138180328	-	0.000	0.000	Merged-chr1-138180262-18
NR63073--MA1107.1.KLF9	chr8	125727532	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR33498--MA0741.1.KLF16	chr2	27487405	27487415	-	0.000	0.000	Merged-chr2-27487515-13
NR64896--MA0741.1.KLF16	chr9	73176865	73176875	-	0.000	0.000	Merged-chr9-73176903-12
NR30478--MA1107.1.KLF9	chr18	73816979	73816991	+	0.000	0.000	Merged-chr18-73816843-39
NR26873--MA0741.1.KLF16	chr17	32075314	32075324	-	0.000	0.000	Merged-chr17-32075366-5
NR5506--MA0493.1.Klf1	chr10	44368843	44368853	+	0.000	0.000	Merged-chr10-44368737-26
NR52311--MA0740.1.KLF14	chr6	54902685	54902698	+	0.000	0.000	Merged-chr6-54902774-18
NR7372--MA0657.1.KLF13	chr10	95009206	95009223	-	0.000	0.000	Merged-chr10-95009173-43
NR7914--MA0657.1.KLF13	chr10	117022727	117022744	+	0.000	0.000	Merged-chr10-117022803-21
NR21748--MA0742.1.Klf12	chr15	59805086	59805100	+	0.000	0.000	Merged-chr15-59805045-21
NR25343--MA0599.1.KLF5	chr16	91780938	91780947	-	0.000	0.000	Merged-chr16-91781071-63
NR32644--MA0741.1.KLF16	chr19	56703306	56703316	+	0.000	0.000	Merged-chr19-56703417-11
NR55894--MA1107.1.KLF9	chr7	27260009	27260021	-	0.000	0.000	Merged-chr7-27259929-6
NR47658--MA0039.3.KLF4	chr5	54111081	54111091	+	0.000	0.000	Merged-chr5-54110931-21
NR13325--MA0493.1.Klf1	chr12	25216881	25216891	-	0.000	0.000	Merged-chr12-25216883-29
NR21542--MA1107.1.KLF9	chr15	42983296	42983308	+	0.000	0.000	Merged-chr15-42983258-15
NR65490--MA1107.1.KLF9	chr9	97310555	97310567	-	0.000	0.000	Merged-chr9-97310505-7
NR40504--MA1107.1.KLF9	chr3	115706532	115706544	+	0.000	0.000	Merged-chr3-115706402-1
NR14690--MA0742.1.Klf12	chr12	102351063	102351077	-	0.000	0.000	Merged-chr12-102350976-38
NR63031--MA0742.1.Klf12	chr8	124794653	124794667	+	0.000	0.000	Merged-chr8-124794523-6
NR45166--MA0493.1.Klf1	chr4	133058024	133058034	+	0.000	0.000	Merged-chr4-133057911-45
NR39249--MA0493.1.Klf1	chr3	69264219	69264229	-	0.000	0.000	Merged-chr3-69264408-12
NR5505--MA0039.3.KLF4	chr10	44368845	44368855	+	0.000	0.000	Merged-chr10-44368737-26
NR40929--MA0039.3.KLF4	chr3	127892091	127892101	-	0.000	0.000	Merged-chr3-127892051-37
NR32541--MA0039.3.KLF4	chr19	53760524	53760534	-	0.000	0.000	Merged-chr19-53760542-10
NR62534--MA1107.1.KLF9	chr8	117052553	117052565	-	0.000	0.000	Merged-chr8-117052612-3
NR6771--MA0599.1.KLF5	chr10	81401814	81401823	-	0.000	0.000	Merged-chr10-81401925-26
NR37618--MA0741.1.KLF16	chr2	166607046	166607056	+	0.000	0.000	Merged-chr2-166607083-27
