#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_up.bed
NR57227--MA0741.1.KLF16	chr6	145992968	145992978	+	0.000	0.000	Merged-chr6-145993129-56
NR5185--MA1107.1.KLF9	chr10	19333705	19333717	+	0.000	0.000	Merged-chr10-19333654-15
NR18525--MA1107.1.KLF9	chr13	102284496	102284508	+	0.000	0.000	Merged-chr13-102284441-1
NR5634--MA0657.1.KLF13	chr10	42699261	42699278	+	0.000	0.000	Merged-chr10-42699170-35
NR37854--MA1107.1.KLF9	chr2	132669325	132669337	+	0.000	0.000	Merged-chr2-132669439-31
NR23227--MA1107.1.KLF9	chr15	77071701	77071713	-	0.000	0.000	Merged-chr15-77071598-27
NR34433--MA0740.1.KLF14	chr2	5003272	5003285	+	0.000	0.000	Merged-chr2-5003396-19
NR4729--MA0742.1.Klf12	chr1	193421572	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR42114--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR59563--MA0599.1.KLF5	chr7	75914149	75914158	-	0.000	0.000	Merged-chr7-75914112-33
NR55781--MA0599.1.KLF5	chr6	119451005	119451014	+	0.000	0.000	Merged-chr6-119451010-23
NR65148--MA0741.1.KLF16	chr8	122917783	122917793	+	0.000	0.000	Merged-chr8-122917932-59
NR12301--MA0657.1.KLF13	chr11	105347976	105347993	-	0.000	0.000	Merged-chr11-105347900-19
NR66570--MA0599.1.KLF5	chr9	57346465	57346474	-	0.000	0.000	Merged-chr9-57346292-13
NR38786--MA0740.1.KLF14	chr2	158105823	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR2065--MA0740.1.KLF14	chr1	128540352	128540365	+	0.000	0.000	Merged-chr1-128540410-9
NR12813--MA0741.1.KLF16	chr11	115747601	115747611	-	0.000	0.000	Merged-chr11-115747608-16
NR12662--MA0657.1.KLF13	chr11	113537054	113537071	+	0.000	0.000	Merged-chr11-113536889-33
NR39488--MA1107.1.KLF9	chr2	170206035	170206047	-	0.000	0.000	Merged-chr2-170206161-1
NR61470--MA0599.1.KLF5	chr7	130893054	130893063	-	0.000	0.000	Merged-chr7-130893114-41
NR55896--MA0742.1.Klf12	chr6	121110176	121110190	-	0.000	0.000	Merged-chr6-121110104-77
NR62654--MA0599.1.KLF5	chr8	27201030	27201039	+	0.000	0.000	Merged-chr8-27201067-26
NR60040--MA0599.1.KLF5	chr7	97355237	97355246	-	0.000	0.000	Merged-chr7-97355237-14
NR24371--MA1107.1.KLF9	chr15	99652667	99652679	-	0.000	0.000	Merged-chr15-99652729-6
NR69563--MA0741.1.KLF16	chrX	11807627	11807637	-	0.000	0.000	Merged-chrX-11807540-17
NR41159--MA0599.1.KLF5	chr3	84772125	84772134	-	0.000	0.000	Merged-chr3-84772067-31
NR54784--MA0039.3.KLF4	chr6	86645288	86645298	-	0.000	0.000	Merged-chr6-86645182-42
NR33992--MA1107.1.KLF9	chr19	53760459	53760471	-	0.000	0.000	Merged-chr19-53760542-10
NR42128--MA0599.1.KLF5	chr3	108284064	108284073	-	0.000	0.000	Merged-chr3-108284126-29
NR55898--MA0599.1.KLF5	chr6	121110180	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR61537--MA0493.1.Klf1	chr7	132772647	132772657	-	0.000	0.000	Merged-chr7-132772585-7
NR22880--MA0742.1.Klf12	chr15	64163720	64163734	-	0.000	0.000	Merged-chr15-64163684-42
NR34434--MA0657.1.KLF13	chr2	5003271	5003288	+	0.000	0.000	Merged-chr2-5003396-19
NR16946--MA1107.1.KLF9	chr13	51391535	51391547	-	0.000	0.000	Merged-chr13-51391583-19
NR20455--MA1107.1.KLF9	chr14	61056908	61056920	-	0.000	0.000	Merged-chr14-61056983-100
NR12905--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR70309--MA0741.1.KLF16	chrX	143030856	143030866	+	0.000	0.000	Merged-chrX-143030752-27
NR35787--MA0741.1.KLF16	chr2	57102550	57102560	-	0.000	0.000	Merged-chr2-57102684-19
NR27060--MA0742.1.Klf12	chr17	8306074	8306088	+	0.000	0.000	Merged-chr17-8305975-23
NR42485--MA1107.1.KLF9	chr3	122721568	122721580	-	0.000	0.000	Merged-chr3-122721694-22
NR67422--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR5637--MA0742.1.Klf12	chr10	42699280	42699294	+	0.000	0.000	Merged-chr10-42699170-35
NR31208--MA0741.1.KLF16	chr18	61188203	61188213	-	0.000	0.000	Merged-chr18-61188282-36
NR64824--MA1107.1.KLF9	chr8	117866243	117866255	-	0.000	0.000	Merged-chr8-117866396-8
NR53180--MA1107.1.KLF9	chr5	149647678	149647690	+	0.000	0.000	Merged-chr5-149647772-15
NR43580--MA0493.1.Klf1	chr3	148419634	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR11708--MA0493.1.Klf1	chr11	97096376	97096386	-	0.000	0.000	Merged-chr11-97096321-4
NR23295--MA1107.1.KLF9	chr15	78502839	78502851	+	0.000	0.000	Merged-chr15-78502753-19
NR61126--MA0599.1.KLF5	chr7	125186708	125186717	-	0.000	0.000	Merged-chr7-125186656-23
NR22099--MA0599.1.KLF5	chr15	25414020	25414029	+	0.000	0.000	Merged-chr15-25413790-40
NR38787--MA0657.1.KLF13	chr2	158105820	158105837	-	0.000	0.000	Merged-chr2-158105775-9
NR67038--MA0741.1.KLF16	chr9	69073445	69073455	-	0.000	0.000	Merged-chr9-69073494-25
NR29481--MA0742.1.Klf12	chr17	74865010	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR41817--MA0493.1.Klf1	chr3	100533648	100533658	+	0.000	0.000	Merged-chr3-100533650-21
NR58155--MA1107.1.KLF9	chr7	24481950	24481962	+	0.000	0.000	Merged-chr7-24481860-36
NR63837--MA0039.3.KLF4	chr8	84595997	84596007	-	0.000	0.000	Merged-chr8-84595844-11
NR11707--MA0039.3.KLF4	chr11	97096374	97096384	-	0.000	0.000	Merged-chr11-97096321-4
NR68876--MA0599.1.KLF5	chr9	116241446	116241455	+	0.000	0.000	Merged-chr9-116241562-13
NR45540--MA1107.1.KLF9	chr4	89359533	89359545	-	0.000	0.000	Merged-chr4-89359690-21
NR60823--MA1107.1.KLF9	chr7	116484542	116484554	-	0.000	0.000	Merged-chr7-116484434-42
NR32106--MA1107.1.KLF9	chr18	82607557	82607569	+	0.000	0.000	Merged-chr18-82607647-23
NR44133--MA0741.1.KLF16	chr4	8913758	8913768	-	0.000	0.000	Merged-chr4-8913815-2
NR18934--MA0741.1.KLF16	chr13	111634784	111634794	+	0.000	0.000	Merged-chr13-111634662-22
NR52996--MA0599.1.KLF5	chr5	146974170	146974179	+	0.000	0.000	Merged-chr5-146974233-28
NR61456--MA0740.1.KLF14	chr7	130369645	130369658	+	0.000	0.000	Merged-chr7-130369779-7
NR45792--MA0599.1.KLF5	chr4	101419689	101419698	-	0.000	0.000	Merged-chr4-101419713-70
NR54141--MA0493.1.Klf1	chr6	51380008	51380018	-	0.000	0.000	Merged-chr6-51379853-17
NR48507--MA0740.1.KLF14	chr5	4912181	4912194	-	0.000	0.000	Merged-chr5-4912133-29
NR30093--MA0599.1.KLF5	chr17	88379559	88379568	-	0.000	0.000	Merged-chr17-88379493-23
NR38798--MA0742.1.Klf12	chr2	158179198	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR39487--MA0741.1.KLF16	chr2	170206036	170206046	-	0.000	0.000	Merged-chr2-170206161-1
NR47954--MA0599.1.KLF5	chr4	149664344	149664353	+	0.000	0.000	Merged-chr4-149664202-47
NR2077--MA0742.1.Klf12	chr1	128794118	128794132	+	0.000	0.000	Merged-chr1-128794102-26
NR29486--MA0493.1.Klf1	chr17	74865014	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR58147--MA0493.1.Klf1	chr7	24452283	24452293	-	0.000	0.000	Merged-chr7-24452185-33
NR69411--MA0599.1.KLF5	chr9	124028678	124028687	+	0.000	0.000	Merged-chr9-124028680-14
NR35613--MA1107.1.KLF9	chr2	45172976	45172988	-	0.000	0.000	Merged-chr2-45172921-51
NR65149--MA1107.1.KLF9	chr8	122917782	122917794	+	0.000	0.000	Merged-chr8-122917932-59
NR14031--MA0741.1.KLF16	chr12	52383032	52383042	+	0.000	0.000	Merged-chr12-52383146-23
NR8908--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR65167--MA1107.1.KLF9	chr8	123163067	123163079	+	0.000	0.000	Merged-chr8-123163099-40
NR35851--MA0493.1.Klf1	chr2	59513733	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR2893--MA1107.1.KLF9	chr1	156217429	156217441	-	0.000	0.000	Merged-chr1-156217514-18
NR22113--MA0599.1.KLF5	chr15	25692702	25692711	-	0.000	0.000	Merged-chr15-25692698-43
NR38799--MA0599.1.KLF5	chr2	158179202	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR14044--MA0741.1.KLF16	chr12	52383147	52383157	-	0.000	0.000	Merged-chr12-52383146-23
NR2790--MA1107.1.KLF9	chr1	153380033	153380045	+	0.000	0.000	Merged-chr1-153380015-29
NR50041--MA1107.1.KLF9	chr5	86783215	86783227	+	0.000	0.000	Merged-chr5-86783243-43
NR35235--MA0741.1.KLF16	chr2	31612974	31612984	-	0.000	0.000	Merged-chr2-31612988-19
NR49452--MA0039.3.KLF4	chr5	53605580	53605590	-	0.000	0.000	Merged-chr5-53605625-25
NR31048--MA1107.1.KLF9	chr18	55161684	55161696	-	0.000	0.000	Merged-chr18-55161771-19
NR60743--MA1107.1.KLF9	chr7	114356564	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR70310--MA0741.1.KLF16	chrX	143030857	143030867	+	0.000	0.000	Merged-chrX-143030752-27
NR34331--MA1107.1.KLF9	chr19	59926262	59926274	+	0.000	0.000	Merged-chr19-59926305-20
NR27450--MA0493.1.Klf1	chr17	24084756	24084766	+	0.000	0.000	Merged-chr17-24084802-20
NR61075--MA0742.1.Klf12	chr7	122932279	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR4725--MA0599.1.KLF5	chr1	193365983	193365992	-	0.000	0.000	Merged-chr1-193366026-12
NR34551--MA0493.1.Klf1	chr2	10581281	10581291	+	0.000	0.000	Merged-chr2-10581253-23
NR8910--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR12657--MA0742.1.Klf12	chr11	113508467	113508481	+	0.000	0.000	Merged-chr11-113508478-30
NR67095--MA0742.1.Klf12	chr9	70484978	70484992	+	0.000	0.000	Merged-chr9-70485119-27
NR35847--MA0493.1.Klf1	chr2	59513713	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR14706--MA0599.1.KLF5	chr12	84934201	84934210	-	0.000	0.000	Merged-chr12-84934066-14
NR55336--MA0742.1.Klf12	chr6	108340936	108340950	+	0.000	0.000	Merged-chr6-108341032-57
NR64823--MA0741.1.KLF16	chr8	117866244	117866254	-	0.000	0.000	Merged-chr8-117866396-8
NR18733--MA1107.1.KLF9	chr13	108170110	108170122	+	0.000	0.000	Merged-chr13-108170237-20
NR46994--MA0493.1.Klf1	chr4	133614458	133614468	+	0.000	0.000	Merged-chr4-133614553-6
NR22118--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR19035--MA1107.1.KLF9	chr13	113023839	113023851	-	0.000	0.000	Merged-chr13-113023939-34
NR29826--MA0039.3.KLF4	chr17	84056506	84056516	-	0.000	0.000	Merged-chr17-84056540-29
NR26901--MA0039.3.KLF4	chr17	6279378	6279388	-	0.000	0.000	Merged-chr17-6279454-6
NR8618--MA1107.1.KLF9	chr10	124628663	124628675	+	0.000	0.000	Merged-chr10-124628508-1
NR67035--MA0599.1.KLF5	chr9	69073392	69073401	+	0.000	0.000	Merged-chr9-69073494-25
NR56009--MA0599.1.KLF5	chr6	124782732	124782741	+	0.000	0.000	Merged-chr6-124782672-28
NR34529--MA0493.1.Klf1	chr2	9792596	9792606	-	0.000	0.000	Merged-chr2-9792573-15
NR12898--MA0599.1.KLF5	chr11	116643517	116643526	+	0.000	0.000	Merged-chr11-116643471-18
NR29733--MA0493.1.Klf1	chr17	83158740	83158750	+	0.000	0.000	Merged-chr17-83158899-1
NR65135--MA0740.1.KLF14	chr8	122830611	122830624	-	0.000	0.000	Merged-chr8-122830523-28
NR34220--MA0493.1.Klf1	chr19	57894405	57894415	-	0.000	0.000	Merged-chr19-57894362-1
NR16004--MA0599.1.KLF5	chr12	117553356	117553365	-	0.000	0.000	Merged-chr12-117553468-60
NR45791--MA0742.1.Klf12	chr4	101419685	101419699	-	0.000	0.000	Merged-chr4-101419713-70
NR34327--MA1107.1.KLF9	chr19	59926254	59926266	+	0.000	0.000	Merged-chr19-59926305-20
NR19263--MA0039.3.KLF4	chr13	117206194	117206204	+	0.000	0.000	Merged-chr13-117206316-8
NR31931--MA0740.1.KLF14	chr18	80041987	80042000	+	0.000	0.000	Merged-chr18-80041946-55
NR70270--MA0741.1.KLF16	chrX	140062348	140062358	-	0.000	0.000	Merged-chrX-140062450-72
NR67034--MA1107.1.KLF9	chr9	69068527	69068539	-	0.000	0.000	Merged-chr9-69068633-33
NR28674--MA1107.1.KLF9	chr17	47171149	47171161	-	0.000	0.000	Merged-chr17-47171280-54
NR70318--MA0493.1.Klf1	chrX	145506025	145506035	-	0.000	0.000	Merged-chrX-145505996-12
NR18725--MA0493.1.Klf1	chr13	108100601	108100611	+	0.000	0.000	Merged-chr13-108100820-31
NR1608--MA0742.1.Klf12	chr1	91311685	91311699	-	0.000	0.000	Merged-chr1-91311579-8
NR41549--MA1107.1.KLF9	chr3	95681581	95681593	-	0.000	0.000	Merged-chr3-95681559-19
NR24077--MA0039.3.KLF4	chr15	94255267	94255277	+	0.000	0.000	Merged-chr15-94255177-46
NR38790--MA0741.1.KLF16	chr2	158105825	158105835	-	0.000	0.000	Merged-chr2-158105775-9
NR58150--MA0742.1.Klf12	chr7	24481950	24481964	+	0.000	0.000	Merged-chr7-24481860-36
NR18523--MA1107.1.KLF9	chr13	102284492	102284504	+	0.000	0.000	Merged-chr13-102284441-1
NR18729--MA1107.1.KLF9	chr13	108170098	108170110	+	0.000	0.000	Merged-chr13-108170237-20
NR61645--MA0740.1.KLF14	chr7	135598565	135598578	+	0.000	0.000	Merged-chr7-135598633-32
NR70317--MA0039.3.KLF4	chrX	145506023	145506033	-	0.000	0.000	Merged-chrX-145505996-12
NR61077--MA1107.1.KLF9	chr7	122932281	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR64669--MA1107.1.KLF9	chr8	114888550	114888562	-	0.000	0.000	Merged-chr8-114888790-56
NR46318--MA1107.1.KLF9	chr4	118260692	118260704	+	0.000	0.000	Merged-chr4-118260858-21
NR31681--MA0599.1.KLF5	chr18	74294918	74294927	+	0.000	0.000	Merged-chr18-74294799-40
NR54783--MA0599.1.KLF5	chr6	86645290	86645299	-	0.000	0.000	Merged-chr6-86645182-42
