#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed
NR10448--MA0591.1.Bach1::Mafk	chr4	140601232	140601246	+	0.000	0.000	Merged-chr4-140601329-15
NR3745--MA0089.1.MAFG::NFE2L1	chr13	44771017	44771022	-	0.000	0.000	Merged-chr13-44771057-26
NR691--MA0495.2.MAFF	chr1	128772711	128772731	+	0.000	0.000	Merged-chr1-128772538-19
NR10476--MA0659.1.MAFG	chr4	144916721	144916741	+	0.000	0.000	Merged-chr4-144916675-7
NR7607--MA0496.2.MAFK	chr2	32181555	32181573	-	0.000	0.000	Merged-chr2-32181600-13
NR10449--MA0501.1.MAF::NFE2	chr4	140601235	140601249	+	0.000	0.000	Merged-chr4-140601329-15
NR222--MA0089.1.MAFG::NFE2L1	chr1	55429302	55429307	-	0.000	0.000	Merged-chr1-55429096-8
NR7645--MA0117.2.Mafb	chr2	38610375	38610386	+	0.000	0.000	Merged-chr2-38610347-16
NR11919--MA0591.1.Bach1::Mafk	chr6	83478913	83478927	-	0.000	0.000	Merged-chr6-83478852-15
NR9400--MA0591.1.Bach1::Mafk	chr3	121600593	121600607	-	0.000	0.000	Merged-chr3-121600632-14
NR7762--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR7271--MA0089.1.MAFG::NFE2L1	chr19	23447456	23447461	+	0.000	0.000	Merged-chr19-23447568-37
NR1361--MA0117.2.Mafb	chr10	17920071	17920082	-	0.000	0.000	Merged-chr10-17920210-30
NR14466--MA0089.1.MAFG::NFE2L1	chr9	83534434	83534439	-	0.000	0.000	Merged-chr9-83534511-2
NR6115--MA0495.2.MAFF	chr17	5126119	5126139	-	0.000	0.000	Merged-chr17-5126157-22
NR4741--MA0495.2.MAFF	chr14	73472443	73472463	-	0.000	0.000	Merged-chr14-73472602-8
NR12781--MA0117.2.Mafb	chr7	64122535	64122546	-	0.000	0.000	Merged-chr7-64122484-38
NR9558--MA0089.1.MAFG::NFE2L1	chr3	139024638	139024643	+	0.000	0.000	Merged-chr3-139024771-15
NR9253--MA0501.1.MAF::NFE2	chr3	100415303	100415317	+	0.000	0.000	Merged-chr3-100415276-1
NR6117--MA0659.1.MAFG	chr17	5126119	5126139	-	0.000	0.000	Merged-chr17-5126157-22
NR3638--MA0495.2.MAFF	chr13	28551868	28551888	-	0.000	0.000	Merged-chr13-28551845-49
NR447--MA0117.2.Mafb	chr1	88742494	88742505	-	0.000	0.000	Merged-chr1-88742519-16
NR14470--MA0591.1.Bach1::Mafk	chr9	83564273	83564287	+	0.000	0.000	Merged-chr9-83564254-44
NR4965--MA0495.2.MAFF	chr14	119227930	119227950	-	0.000	0.000	Merged-chr14-119227938-9
NR12314--MA0495.2.MAFF	chr6	130429677	130429697	-	0.000	0.000	Merged-chr6-130429681-16
NR13045--MA0501.1.MAF::NFE2	chr7	110109321	110109335	+	0.000	0.000	Merged-chr7-110109267-48
NR9615--MA0659.1.MAFG	chr3	146063412	146063432	-	0.000	0.000	Merged-chr3-146063322-20
NR348--MA0089.1.MAFG::NFE2L1	chr1	74784280	74784285	-	0.000	0.000	Merged-chr1-74784432-23
NR8325--MA0089.1.MAFG::NFE2L1	chr2	132497709	132497714	-	0.000	0.000	Merged-chr2-132497706-22
NR12796--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR11363--MA0495.2.MAFF	chr5	136550856	136550876	-	0.000	0.000	Merged-chr5-136550897-14
NR1391--MA0495.2.MAFF	chr10	21659609	21659629	+	0.000	0.000	Merged-chr10-21659696-16
NR8832--MA0591.1.Bach1::Mafk	chr3	27209973	27209987	+	0.000	0.000	Merged-chr3-27210053-38
NR9861--MA0117.2.Mafb	chr4	41295680	41295691	-	0.000	0.000	Merged-chr4-41295781-15
NR6277--MA0591.1.Bach1::Mafk	chr17	32023270	32023284	-	0.000	0.000	Merged-chr17-32023327-13
NR10904--MA0496.2.MAFK	chr5	58084108	58084126	-	0.000	0.000	Merged-chr5-58084122-29
NR8760--MA0496.2.MAFK	chr2	180227844	180227862	-	0.000	0.000	Merged-chr2-180227803-24
NR3580--MA0501.1.MAF::NFE2	chr13	13493568	13493582	+	0.000	0.000	Merged-chr13-13493678-12
NR477--MA0495.2.MAFF	chr1	91626307	91626327	-	0.000	0.000	Merged-chr1-91626193-21
NR7471--MA0117.2.Mafb	chr2	8870328	8870339	-	0.000	0.000	Merged-chr2-8870300-9
NR6793--MA0591.1.Bach1::Mafk	chr18	43393488	43393502	-	0.000	0.000	Merged-chr18-43393382-40
NR4648--MA0501.1.MAF::NFE2	chr14	61770866	61770880	+	0.000	0.000	Merged-chr14-61770762-4
NR13520--MA0089.1.MAFG::NFE2L1	chr8	46420722	46420727	+	0.000	0.000	Merged-chr8-46420639-16
NR11837--MA0591.1.Bach1::Mafk	chr6	67668303	67668317	-	0.000	0.000	Merged-chr6-67668321-12
NR904--MA0117.2.Mafb	chr1	157039063	157039074	+	0.000	0.000	Merged-chr1-157039058-34
NR3683--MA0495.2.MAFF	chr13	36203199	36203219	-	0.000	0.000	Merged-chr13-36203222-10
NR5939--MA0495.2.MAFF	chr16	77644507	77644527	+	0.000	0.000	Merged-chr16-77644361-24
NR6411--MA0501.1.MAF::NFE2	chr17	53658757	53658771	-	0.000	0.000	Merged-chr17-53658882-10
NR11465--MA0501.1.MAF::NFE2	chr5	149160699	149160713	-	0.000	0.000	Merged-chr5-149160687-30
NR5636--MA0501.1.MAF::NFE2	chr16	32972774	32972788	+	0.000	0.000	Merged-chr16-32972762-21
NR2253--MA0495.2.MAFF	chr11	23570306	23570326	-	0.000	0.000	Merged-chr11-23570355-13
NR12026--MA0089.1.MAFG::NFE2L1	chr6	99643708	99643713	-	0.000	0.000	Merged-chr6-99643748-32
NR13308--MA0501.1.MAF::NFE2	chr7	138886412	138886426	-	0.000	0.000	Merged-chr7-138886601-6
NR11302--MA0501.1.MAF::NFE2	chr5	122288691	122288705	+	0.000	0.000	Merged-chr5-122288620-47
NR1271--MA0501.1.MAF::NFE2	chr1	194604457	194604471	+	0.000	0.000	Merged-chr1-194604590-4
NR114--MA0496.2.MAFK	chr1	33454542	33454560	+	0.000	0.000	Merged-chr1-33454547-11
NR54--MA0591.1.Bach1::Mafk	chr1	15544446	15544460	+	0.000	0.000	Merged-chr1-15544410-27
NR11878--MA0089.1.MAFG::NFE2L1	chr6	73210625	73210630	+	0.000	0.000	Merged-chr6-73210689-51
NR8323--MA0089.1.MAFG::NFE2L1	chr2	132282172	132282177	+	0.000	0.000	Merged-chr2-132282020-68
NR1129--MA0089.1.MAFG::NFE2L1	chr1	184060600	184060605	+	0.000	0.000	Merged-chr1-184060676-8
NR10479--MA0496.2.MAFK	chr4	144916722	144916740	+	0.000	0.000	Merged-chr4-144916675-7
NR12113--MA0089.1.MAFG::NFE2L1	chr6	114445149	114445154	-	0.000	0.000	Merged-chr6-114445139-32
NR13306--MA0495.2.MAFF	chr7	138886412	138886432	+	0.000	0.000	Merged-chr7-138886601-6
NR5863--MA0495.2.MAFF	chr16	65351162	65351182	+	0.000	0.000	Merged-chr16-65351191-13
NR5220--MA0089.1.MAFG::NFE2L1	chr15	59542055	59542060	+	0.000	0.000	Merged-chr15-59542049-14
NR10298--MA0659.1.MAFG	chr4	118078607	118078627	-	0.000	0.000	Merged-chr4-118078644-25
NR11732--MA0591.1.Bach1::Mafk	chr6	54107480	54107494	+	0.000	0.000	Merged-chr6-54107486-10
NR7205--MA0089.1.MAFG::NFE2L1	chr19	14370989	14370994	+	0.000	0.000	Merged-chr19-14371021-10
NR12415--MA0089.1.MAFG::NFE2L1	chr6	140548147	140548152	+	0.000	0.000	Merged-chr6-140548189-34
NR7899--MA0089.1.MAFG::NFE2L1	chr2	79698315	79698320	+	0.000	0.000	Merged-chr2-79698404-21
NR9554--MA0089.1.MAFG::NFE2L1	chr3	138746828	138746833	-	0.000	0.000	Merged-chr3-138746730-15
NR11561--MA0089.1.MAFG::NFE2L1	chr6	17479042	17479047	+	0.000	0.000	Merged-chr6-17478988-3
NR8878--MA0591.1.Bach1::Mafk	chr3	35802320	35802334	+	0.000	0.000	Merged-chr3-35802225-4
NR3209--MA0495.2.MAFF	chr12	91604327	91604347	-	0.000	0.000	Merged-chr12-91604206-14,Merged-chr12-91604478-1
NR9104--MA0591.1.Bach1::Mafk	chr3	84570962	84570976	+	0.000	0.000	Merged-chr3-84570776-21
NR6942--MA0089.1.MAFG::NFE2L1	chr18	67301728	67301733	+	0.000	0.000	Merged-chr18-67301646-31
NR7016--MA0089.1.MAFG::NFE2L1	chr18	75489514	75489519	-	0.000	0.000	Merged-chr18-75489446-39
NR13554--MA0117.2.Mafb	chr8	61410928	61410939	-	0.000	0.000	Merged-chr8-61410967-8
NR2158--MA0089.1.MAFG::NFE2L1	chr11	4642395	4642400	+	0.000	0.000	Merged-chr11-4642323-2
NR2539--MA0591.1.Bach1::Mafk	chr11	75541182	75541196	-	0.000	0.000	Merged-chr11-75541431-19
NR5997--MA0501.1.MAF::NFE2	chr16	89974511	89974525	+	0.000	0.000	Merged-chr16-89974505-28
NR12792--MA0089.1.MAFG::NFE2L1	chr7	67631087	67631092	+	0.000	0.000	Merged-chr7-67631020-23
NR4883--MA0089.1.MAFG::NFE2L1	chr14	102824911	102824916	+	0.000	0.000	Merged-chr14-102824882-6
NR11663--MA0501.1.MAF::NFE2	chr6	37723514	37723528	+	0.000	0.000	Merged-chr6-37723494-25
NR11149--MA0495.2.MAFF	chr5	103367068	103367088	-	0.000	0.000	Merged-chr5-103367276-46
NR11920--MA0501.1.MAF::NFE2	chr6	83478910	83478924	-	0.000	0.000	Merged-chr6-83478852-15
NR8523--MA0089.1.MAFG::NFE2L1	chr2	156278897	156278902	-	0.000	0.000	Merged-chr2-156278789-33
NR4594--MA0089.1.MAFG::NFE2L1	chr14	53763004	53763009	+	0.000	0.000	Merged-chr14-53763076-10
NR9864--MA0496.2.MAFK	chr4	41295741	41295759	+	0.000	0.000	Merged-chr4-41295781-15
NR14001--MA0591.1.Bach1::Mafk	chr8	124658004	124658018	+	0.000	0.000	Merged-chr8-124658101-13
NR12030--MA0117.2.Mafb	chr6	100255567	100255578	+	0.000	0.000	Merged-chr6-100255672-12
NR11108--MA0089.1.MAFG::NFE2L1	chr5	98186477	98186482	+	0.000	0.000	Merged-chr5-98186387-9
NR5559--MA0591.1.Bach1::Mafk	chr16	22661305	22661319	-	0.000	0.000	Merged-chr16-22661270-2
NR2836--MA0089.1.MAFG::NFE2L1	chr11	120981028	120981033	+	0.000	0.000	Merged-chr11-120981125-9
NR3765--MA0089.1.MAFG::NFE2L1	chr13	45884989	45884994	-	0.000	0.000	Merged-chr13-45885080-29
NR1491--MA0089.1.MAFG::NFE2L1	chr10	42762368	42762373	-	0.000	0.000	Merged-chr10-42762562-19
NR6837--MA0495.2.MAFF	chr18	54822970	54822990	+	0.000	0.000	Merged-chr18-54822886-30
NR11270--MA0089.1.MAFG::NFE2L1	chr5	117922301	117922306	-	0.000	0.000	Merged-chr5-117922248-35
NR6073--MA0117.2.Mafb	chr16	95152145	95152156	-	0.000	0.000	Merged-chr16-95151987-32
NR12122--MA0496.2.MAFK	chr6	114905020	114905038	+	0.000	0.000	Merged-chr6-114905018-60
NR1227--MA0089.1.MAFG::NFE2L1	chr1	191259313	191259318	-	0.000	0.000	Merged-chr1-191259374-46
NR4547--MA0117.2.Mafb	chr14	45038235	45038246	+	0.000	0.000	Merged-chr14-45038197-18
NR939--MA0495.2.MAFF	chr1	162773892	162773912	-	0.000	0.000	Merged-chr1-162773825-31
NR14216--MA0591.1.Bach1::Mafk	chr9	37242636	37242650	-	0.000	0.000	Merged-chr9-37242651-16
NR10778--MA0591.1.Bach1::Mafk	chr5	34430984	34430998	+	0.000	0.000	Merged-chr5-34430803-28
NR9444--MA0495.2.MAFF	chr3	126570830	126570850	-	0.000	0.000	Merged-chr3-126570904-20
NR16--MA0089.1.MAFG::NFE2L1	chr1	13052456	13052461	+	0.000	0.000	Merged-chr1-13052356-32
NR3663--MA0089.1.MAFG::NFE2L1	chr13	30831528	30831533	-	0.000	0.000	Merged-chr13-30831512-31
NR10415--MA0659.1.MAFG	chr4	134483935	134483955	-	0.000	0.000	Merged-chr4-134483836-10
NR5132--MA0591.1.Bach1::Mafk	chr15	41447452	41447466	-	0.000	0.000	Merged-chr15-41447450-62
NR13933--MA0089.1.MAFG::NFE2L1	chr8	115568586	115568591	-	0.000	0.000	Merged-chr8-115568627-19
NR14528--MA0117.2.Mafb	chr9	94945738	94945749	+	0.000	0.000	Merged-chr9-94945890-45
NR9110--MA0117.2.Mafb	chr3	84732098	84732109	+	0.000	0.000	Merged-chr3-84732134-27
NR6085--MA0495.2.MAFF	chr16	96358152	96358172	+	0.000	0.000	Merged-chr16-96358039-35
NR14199--MA0496.2.MAFK	chr9	34996152	34996170	-	0.000	0.000	Merged-chr9-34996088-18
NR4241--MA0501.1.MAF::NFE2	chr13	113418359	113418373	-	0.000	0.000	Merged-chr13-113418245-6
NR10569--MA0089.1.MAFG::NFE2L1	chr4	152313301	152313306	-	0.000	0.000	Merged-chr4-152313382-29
NR5244--MA0089.1.MAFG::NFE2L1	chr15	62726733	62726738	-	0.000	0.000	Merged-chr15-62726785-12
NR941--MA0501.1.MAF::NFE2	chr1	162773898	162773912	+	0.000	0.000	Merged-chr1-162773825-31
NR2804--MA0496.2.MAFK	chr11	117194554	117194572	+	0.000	0.000	Merged-chr11-117194632-5
NR11123--MA0501.1.MAF::NFE2	chr5	100823556	100823570	+	0.000	0.000	Merged-chr5-100823471-2
NR13116--MA0117.2.Mafb	chr7	116715386	116715397	-	0.000	0.000	Merged-chr7-116715582-45
NR13369--MA0591.1.Bach1::Mafk	chr8	8343193	8343207	-	0.000	0.000	Merged-chr8-8343206-7
NR9550--MA0089.1.MAFG::NFE2L1	chr3	137961940	137961945	+	0.000	0.000	Merged-chr3-137962071-28
NR2256--MA0501.1.MAF::NFE2	chr11	23570312	23570326	+	0.000	0.000	Merged-chr11-23570355-13
NR12808--MA0495.2.MAFF	chr7	73517587	73517607	-	0.000	0.000	Merged-chr7-73517689-25
NR10077--MA0496.2.MAFK	chr4	88110179	88110197	+	0.000	0.000	Merged-chr4-88110065-14
NR7220--MA0501.1.MAF::NFE2	chr19	17124506	17124520	+	0.000	0.000	Merged-chr19-17124535-16
NR18--MA0495.2.MAFF	chr1	13281525	13281545	+	0.000	0.000	Merged-chr1-13281685-7
NR734--MA0501.1.MAF::NFE2	chr1	133146148	133146162	-	0.000	0.000	Merged-chr1-133146237-29
NR2957--MA0495.2.MAFF	chr12	36363882	36363902	+	0.000	0.000	Merged-chr12-36363919-6
NR9476--MA0089.1.MAFG::NFE2L1	chr3	130831999	130832004	-	0.000	0.000	Merged-chr3-130832005-7
NR4237--MA0495.2.MAFF	chr13	113418359	113418379	-	0.000	0.000	Merged-chr13-113418245-6
NR5074--MA0501.1.MAF::NFE2	chr15	25817412	25817426	-	0.000	0.000	Merged-chr15-25817272-36
NR10929--MA0501.1.MAF::NFE2	chr5	63964855	63964869	-	0.000	0.000	Merged-chr5-63964753-8
NR22--MA0496.2.MAFK	chr1	13281526	13281544	+	0.000	0.000	Merged-chr1-13281685-7
NR2395--MA0591.1.Bach1::Mafk	chr11	52334083	52334097	-	0.000	0.000	Merged-chr11-52333936-11
NR3832--MA0495.2.MAFF	chr13	58206782	58206802	-	0.000	0.000	Merged-chr13-58206802-1
NR3357--MA0496.2.MAFK	chr12	106447411	106447429	-	0.000	0.000	Merged-chr12-106447324-1
NR1891--MA0089.1.MAFG::NFE2L1	chr10	96535667	96535672	+	0.000	0.000	Merged-chr10-96535668-22
NR6084--MA0089.1.MAFG::NFE2L1	chr16	95983806	95983811	-	0.000	0.000	Merged-chr16-95983924-16
NR3071--MA0495.2.MAFF	chr12	69402916	69402936	-	0.000	0.000	Merged-chr12-69402921-11
NR11550--MA0659.1.MAFG	chr6	15726619	15726639	+	0.000	0.000	Merged-chr6-15726718-35
NR8809--MA0659.1.MAFG	chr3	18243867	18243887	-	0.000	0.000	Merged-chr3-18243680-52
NR2397--MA0496.2.MAFK	chr11	52334081	52334099	+	0.000	0.000	Merged-chr11-52333936-11
NR13221--MA0591.1.Bach1::Mafk	chr7	129764600	129764614	-	0.000	0.000	Merged-chr7-129764736-16
NR4556--MA0501.1.MAF::NFE2	chr14	46671312	46671326	+	0.000	0.000	Merged-chr14-46671310-13
NR3073--MA0659.1.MAFG	chr12	69402916	69402936	-	0.000	0.000	Merged-chr12-69402921-11
NR72--MA0495.2.MAFF	chr1	21604147	21604167	-	0.000	0.000	Merged-chr1-21604184-30
NR6688--MA0089.1.MAFG::NFE2L1	chr18	15552676	15552681	+	0.000	0.000	Merged-chr18-15552635-38
NR8473--MA0501.1.MAF::NFE2	chr2	150582221	150582235	-	0.000	0.000	Merged-chr2-150582331-12
NR8343--MA0089.1.MAFG::NFE2L1	chr2	135891302	135891307	+	0.000	0.000	Merged-chr2-135891354-60
NR8811--MA0496.2.MAFK	chr3	18243868	18243886	+	0.000	0.000	Merged-chr3-18243680-52
NR6412--MA0496.2.MAFK	chr17	53658758	53658776	+	0.000	0.000	Merged-chr17-53658882-10
NR7072--MA0496.2.MAFK	chr18	80671895	80671913	-	0.000	0.000	Merged-chr18-80671844-8
NR13436--MA0591.1.Bach1::Mafk	chr8	18768249	18768263	-	0.000	0.000	Merged-chr8-18768213-14
NR14469--MA0495.2.MAFF	chr9	83564270	83564290	-	0.000	0.000	Merged-chr9-83564254-44
NR11736--MA0496.2.MAFK	chr6	54107478	54107496	-	0.000	0.000	Merged-chr6-54107486-10
NR10472--MA0495.2.MAFF	chr4	144916721	144916741	+	0.000	0.000	Merged-chr4-144916675-7
NR9449--MA0496.2.MAFK	chr3	126570831	126570849	-	0.000	0.000	Merged-chr3-126570904-20
NR12179--MA0117.2.Mafb	chr6	118621974	118621985	+	0.000	0.000	Merged-chr6-118621968-6
NR10309--MA0591.1.Bach1::Mafk	chr4	120044801	120044815	-	0.000	0.000	Merged-chr4-120044912-16
NR177--MA0089.1.MAFG::NFE2L1	chr1	43299542	43299547	-	0.000	0.000	Merged-chr1-43299668-27
NR2232--MA0501.1.MAF::NFE2	chr11	20565266	20565280	+	0.000	0.000	Merged-chr11-20565128-32
NR2803--MA0591.1.Bach1::Mafk	chr11	117194556	117194570	-	0.000	0.000	Merged-chr11-117194632-5
NR3383--MA0089.1.MAFG::NFE2L1	chr12	110389608	110389613	+	0.000	0.000	Merged-chr12-110389691-32
NR8950--MA0496.2.MAFK	chr3	55688309	55688327	+	0.000	0.000	Merged-chr3-55688329-24
NR479--MA0089.1.MAFG::NFE2L1	chr1	91755238	91755243	-	0.000	0.000	Merged-chr1-91755348-8
NR9393--MA0117.2.Mafb	chr3	120458094	120458105	+	0.000	0.000	Merged-chr3-120457943-64
NR10087--MA0089.1.MAFG::NFE2L1	chr4	88727550	88727555	-	0.000	0.000	Merged-chr4-88727531-27
NR4810--MA0496.2.MAFK	chr14	86239028	86239046	-	0.000	0.000	Merged-chr14-86238911-3
NR1398--MA0591.1.Bach1::Mafk	chr10	21946996	21947010	+	0.000	0.000	Merged-chr10-21947042-21
NR3124--MA0501.1.MAF::NFE2	chr12	76052065	76052079	-	0.000	0.000	Merged-chr12-76052186-4
NR3979--MA0501.1.MAF::NFE2	chr13	83566389	83566403	-	0.000	0.000	Merged-chr13-83566220-57
NR6182--MA0089.1.MAFG::NFE2L1	chr17	13992046	13992051	-	0.000	0.000	Merged-chr17-13992033-1
NR4482--MA0591.1.Bach1::Mafk	chr14	40902839	40902853	+	0.000	0.000	Merged-chr14-40902839-11
NR14607--MA0089.1.MAFG::NFE2L1	chr9	103146983	103146988	-	0.000	0.000	Merged-chr9-103146850-8
NR2315--MA0659.1.MAFG	chr11	43362487	43362507	-	0.000	0.000	Merged-chr11-43362318-2
NR6888--MA0089.1.MAFG::NFE2L1	chr18	61207178	61207183	+	0.000	0.000	Merged-chr18-61207122-39
NR5907--MA0659.1.MAFG	chr16	75903184	75903204	-	0.000	0.000	Merged-chr16-75903251-33
NR14290--MA0495.2.MAFF	chr9	48538398	48538418	+	0.000	0.000	Merged-chr9-48538454-59
NR5365--MA0117.2.Mafb	chr15	84372887	84372898	+	0.000	0.000	Merged-chr15-84372915-18
NR8075--MA0117.2.Mafb	chr2	109896384	109896395	+	0.000	0.000	Merged-chr2-109896508-25
NR4135--MA0089.1.MAFG::NFE2L1	chr13	106957537	106957542	+	0.000	0.000	Merged-chr13-106957693-14
NR13066--MA0495.2.MAFF	chr7	112213250	112213270	-	0.000	0.000	Merged-chr7-112213302-61
NR4152--MA0496.2.MAFK	chr13	108498729	108498747	-	0.000	0.000	Merged-chr13-108498755-24
NR10474--MA0117.2.Mafb	chr4	144916730	144916741	-	0.000	0.000	Merged-chr4-144916675-7
NR753--MA0089.1.MAFG::NFE2L1	chr1	136898486	136898491	-	0.000	0.000	Merged-chr1-136898317-25
NR11718--MA0591.1.Bach1::Mafk	chr6	52825791	52825805	-	0.000	0.000	Merged-chr6-52825813-18
NR3739--MA0495.2.MAFF	chr13	44420069	44420089	+	0.000	0.000	Merged-chr13-44420007-1
NR9370--MA0089.1.MAFG::NFE2L1	chr3	115897947	115897952	-	0.000	0.000	Merged-chr3-115897908-5
NR679--MA0089.1.MAFG::NFE2L1	chr1	127297096	127297101	-	0.000	0.000	Merged-chr1-127297024-52
NR14778--MA0501.1.MAF::NFE2	chr9	121361039	121361053	+	0.000	0.000	Merged-chr9-121360909-87
NR10349--MA0117.2.Mafb	chr4	124819056	124819067	+	0.000	0.000	Merged-chr4-124819044-3
NR8754--MA0495.2.MAFF	chr2	180227843	180227863	-	0.000	0.000	Merged-chr2-180227803-24
NR3645--MA0495.2.MAFF	chr13	29805496	29805516	-	0.000	0.000	Merged-chr13-29805422-4
NR2482--MA0501.1.MAF::NFE2	chr11	65740616	65740630	-	0.000	0.000	Merged-chr11-65740593-21
NR10478--MA0501.1.MAF::NFE2	chr4	144916727	144916741	+	0.000	0.000	Merged-chr4-144916675-7
NR360--MA0117.2.Mafb	chr1	78591382	78591393	+	0.000	0.000	Merged-chr1-78591432-38
NR10909--MA0659.1.MAFG	chr5	58084183	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR7538--MA0089.1.MAFG::NFE2L1	chr2	18519387	18519392	-	0.000	0.000	Merged-chr2-18519177-24
NR7249--MA0089.1.MAFG::NFE2L1	chr19	21571368	21571373	-	0.000	0.000	Merged-chr19-21571324-22
NR953--MA0089.1.MAFG::NFE2L1	chr1	164405703	164405708	-	0.000	0.000	Merged-chr1-164405623-22
NR12444--MA0659.1.MAFG	chr6	143132507	143132527	+	0.000	0.000	Merged-chr6-143132490-15
NR8526--MA0495.2.MAFF	chr2	156970685	156970705	-	0.000	0.000	Merged-chr2-156970494-23
NR108--MA0495.2.MAFF	chr1	33454541	33454561	+	0.000	0.000	Merged-chr1-33454547-11
NR14716--MA0495.2.MAFF	chr9	116319684	116319704	-	0.000	0.000	Merged-chr9-116319642-35
NR5191--MA0659.1.MAFG	chr15	55327531	55327551	-	0.000	0.000	Merged-chr15-55327422-12
NR2806--MA0591.1.Bach1::Mafk	chr11	117194576	117194590	-	0.000	0.000	Merged-chr11-117194632-5
NR10911--MA0496.2.MAFK	chr5	58084184	58084202	-	0.000	0.000	Merged-chr5-58084122-29
NR12358--MA0501.1.MAF::NFE2	chr6	134148220	134148234	+	0.000	0.000	Merged-chr6-134148194-39
NR14870--MA0659.1.MAFG	chrX	53607939	53607959	+	0.000	0.000	Merged-chrX-53607978-28
NR7452--MA0501.1.MAF::NFE2	chr2	3659752	3659766	-	0.000	0.000	Merged-chr2-3659686-16
NR9949--MA0117.2.Mafb	chr4	57731337	57731348	+	0.000	0.000	Merged-chr4-57731162-88
NR14718--MA0659.1.MAFG	chr9	116319684	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR6353--MA0501.1.MAF::NFE2	chr17	44337053	44337067	-	0.000	0.000	Merged-chr17-44337024-21
NR12357--MA0089.1.MAFG::NFE2L1	chr6	134148219	134148224	+	0.000	0.000	Merged-chr6-134148194-39
NR6122--MA0496.2.MAFK	chr17	5303510	5303528	-	0.000	0.000	Merged-chr17-5303448-46
NR7593--MA0495.2.MAFF	chr2	31172199	31172219	-	0.000	0.000	Merged-chr2-31172206-22
NR11024--MA0089.1.MAFG::NFE2L1	chr5	89096135	89096140	-	0.000	0.000	Merged-chr5-89096017-1
NR14292--MA0591.1.Bach1::Mafk	chr9	48538401	48538415	-	0.000	0.000	Merged-chr9-48538454-59
NR8895--MA0117.2.Mafb	chr3	41077515	41077526	+	0.000	0.000	Merged-chr3-41077638-22
NR5998--MA0501.1.MAF::NFE2	chr16	89974505	89974519	-	0.000	0.000	Merged-chr16-89974505-28
NR11126--MA0117.2.Mafb	chr5	100929909	100929920	-	0.000	0.000	Merged-chr5-100929891-31
NR6480--MA0089.1.MAFG::NFE2L1	chr17	69401323	69401328	-	0.000	0.000	Merged-chr17-69401476-24
NR9723--MA0496.2.MAFK	chr3	157884229	157884247	-	0.000	0.000	Merged-chr3-157884103-23
NR9863--MA0501.1.MAF::NFE2	chr4	41295746	41295760	+	0.000	0.000	Merged-chr4-41295781-15
NR487--MA0501.1.MAF::NFE2	chr1	91909103	91909117	+	0.000	0.000	Merged-chr1-91909100-9
NR2958--MA0501.1.MAF::NFE2	chr12	36363882	36363896	-	0.000	0.000	Merged-chr12-36363919-6
NR14616--MA0089.1.MAFG::NFE2L1	chr9	104870733	104870738	+	0.000	0.000	Merged-chr9-104870769-1
NR1358--MA0089.1.MAFG::NFE2L1	chr10	17508209	17508214	+	0.000	0.000	Merged-chr10-17508060-2
NR3744--MA0591.1.Bach1::Mafk	chr13	44507141	44507155	+	0.000	0.000	Merged-chr13-44507226-54
NR7826--MA0501.1.MAF::NFE2	chr2	68302118	68302132	-	0.000	0.000	Merged-chr2-68302090-16
NR6782--MA0089.1.MAFG::NFE2L1	chr18	38701084	38701089	-	0.000	0.000	Merged-chr18-38700911-27
NR3654--MA0496.2.MAFK	chr13	29805497	29805515	-	0.000	0.000	Merged-chr13-29805422-4
NR3719--MA0089.1.MAFG::NFE2L1	chr13	42077768	42077773	-	0.000	0.000	Merged-chr13-42077893-29
NR11811--MA0117.2.Mafb	chr6	65818513	65818524	-	0.000	0.000	Merged-chr6-65818480-32
NR11714--MA0501.1.MAF::NFE2	chr6	52825668	52825682	-	0.000	0.000	Merged-chr6-52825813-18
NR5073--MA0089.1.MAFG::NFE2L1	chr15	25817422	25817427	-	0.000	0.000	Merged-chr15-25817272-36
NR6099--MA0591.1.Bach1::Mafk	chr16	97442160	97442174	+	0.000	0.000	Merged-chr16-97442198-19
NR5779--MA0089.1.MAFG::NFE2L1	chr16	52056338	52056343	-	0.000	0.000	Merged-chr16-52056435-19
NR6118--MA0496.2.MAFK	chr17	5126120	5126138	+	0.000	0.000	Merged-chr17-5126157-22
NR12644--MA0089.1.MAFG::NFE2L1	chr7	30353511	30353516	+	0.000	0.000	Merged-chr7-30353555-8
NR4885--MA0117.2.Mafb	chr14	103017209	103017220	-	0.000	0.000	Merged-chr14-103017290-44
